phase,dataset,trial_id,profile_id,seed,best_epoch,validation_mean_mse_4h,trainable_parameters,checkpoint_sha256_before_test,artifact_dir,test_artifact_dir,source_ledger
H4J,ETTm2,ETTm2__h4j_budget45,h4j_budget45,2021,2,0.18276451890937068,4644685,2bea7422c537ca0aa96939d4edf259d90dc759394d76f1b72474620e3258b234,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_budget45/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_budget45/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_dropout2,h4j_dropout2,2021,2,0.18246089552888567,4644685,203f51cf8e6b7f710db52cbd2d57c409819f09d844ce6e8d563cbf6354839da7,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_dropout2/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_dropout2/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_effective_batch16,h4j_effective_batch16,2021,2,0.18382063351007039,4644685,4389fce3fb0b30aedac824fb68234c8c9e6fb91a243026f37bc23466b5667b56,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_effective_batch16/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_effective_batch16/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_lr2e4,h4j_lr2e4,2021,2,0.1819190760611996,4644685,f3f70551263dae0353354541c95d0debb1c48104848efd569caeb3291cffce87,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_lr2e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_lr2e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_lr3e4,h4j_lr3e4,2021,2,0.18234288687489758,4644685,6904871231b6e3c3442eee370d8b55be6ae9402546000df768ce6cc8996b756e,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_lr3e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_lr3e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_lr5e5,h4j_lr5e5,2021,12,0.18255923632225152,4644685,0dd860b53b0dcd79af43a2dc967759b33346ee5de51311047a8dc1f16fe4e4f6,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_lr5e5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_lr5e5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_rank128,h4j_rank128,2021,1,0.18249356282712328,5352645,bf4d84ad6cbd0087483269396636e7c5c9a7b79a5197661fbed3e4d43d3ea752,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_rank128/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_rank128/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_rank64,h4j_rank64,2021,4,0.18325522039598408,3293125,0854d3c896a5b3e52e4f902a22c1cc8acb70c1b298130191ff8a7a758435f34b,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_rank64/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_rank64/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,ETTm2,ETTm2__h4j_seq512,h4j_seq512_patch16,2021,6,0.18155690395404467,6111565,149b331ea9413df604002df2d10f80f5876f337ee3a8085575d6c861d7eb94f8,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/ETTm2/ETTm2__h4j_seq512/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/ETTm2/ETTm2__h4j_seq512/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Exchange,Exchange__h4j_seq192,h4j_seq192,2021,24,0.5687321022669263,5312261,a87679028d1f1bcd1673fe7368015f1677b7171324e125474bc7634c3297fa91,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Exchange/Exchange__h4j_seq192/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Exchange/Exchange__h4j_seq192/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Exchange,Exchange__h4j_seq512,h4j_seq512_patch16,2021,2,0.9349816986837328,3618053,15bc21f1913e90c1f1b437be2904623a4a6705869cc18350433765615b7018f7,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Exchange/Exchange__h4j_seq512/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Exchange/Exchange__h4j_seq512/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_dropout4_budget60,h4j_dropout4_budget60,2021,18,0.13220278539862076,1487685,2418f5aae24b278cc9bdac59aecadca0836bf2086cfa8eaf6ca03a872e1bbd4b,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_dropout4_budget60/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_dropout4_budget60/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_dropout4_lr2e4,h4j_dropout4_lr2e4,2021,18,0.13327559853869533,1487685,a6449f07c7c47476efd680625df1664e2e69b2d4c2e799dabf9372ae857b084d,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_dropout4_lr2e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_dropout4_lr2e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_dropout4_rank64,h4j_dropout4_rank64,2021,37,0.13235455103969712,1066565,c57a877332004612dcf584487f4e57e97b5e4b516fe2822eeb88a109204d7fc5,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_dropout4_rank64/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_dropout4_rank64/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_dropout4_rank96,h4j_dropout4_rank96,2021,31,0.1327586010656281,1277125,d1788e0279cf063c6d2af20fe828511ec04cbe52103656c9651d6e3cb6dfc4a5,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_dropout4_rank96/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_dropout4_rank96/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_dropout5_lr2e4,h4j_dropout5_lr2e4,2021,18,0.1341391357942369,1487685,d009911e3525024bfa3ed91e7f4bb355022a628edbcfe274633159b56e577b99,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_dropout5_lr2e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_dropout5_lr2e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_patch4_lr2e4,h4j_patch4_lr2e4,2021,22,0.12765376390017327,3893061,b04bd25b85e6ab56afa31a769bf41e3dc86a9af3f6fb33dbd039cf3f8103ec1c,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_patch4_lr2e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_patch4_lr2e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_patch4_lr2e4_dropout4,h4j_patch4_lr2e4_dropout4,2021,22,0.12823593025280547,3893061,faab8a308f907ac728347b68edd5ee74d7fd97db49b40619665442105d714aca,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_patch4_lr2e4_dropout4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_patch4_lr2e4_dropout4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_patch4_lr3e4,h4j_patch4_lr3e4,2021,22,0.1268700007209739,3893061,42172e2eafbcfb90855c0476b6315dece465ede82eb88f626e0f87a7a927c9a4,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_patch4_lr3e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_patch4_lr3e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_patch4_lr3e4_dropout4,h4j_patch4_lr3e4_dropout4,2021,22,0.12747809814774508,3893061,a0c4d3198378a327d6e72650ed03038ef8dcb46acb1ad0de0e291581b222b224,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_patch4_lr3e4_dropout4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_patch4_lr3e4_dropout4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Solar,Solar__h4j_patch4_lr3e4_rank64,h4j_patch4_lr3e4_rank64,2021,26,0.1281076896907175,2488901,bebf154ed900208641ddedcbec15cb77e3b52639d6106062d31177bc9db37a82,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Solar/Solar__h4j_patch4_lr3e4_rank64/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Solar/Solar__h4j_patch4_lr3e4_rank64/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_budget45,h4j_current_budget45,2021,13,0.48529009486286206,2570133,54560d33afd0065e1c7446b440c879b51e6baba7ec26494bcb12ed494d27ec48,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_budget45/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_budget45/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_capacity128,h4j_current_capacity128,2021,6,0.4853219068121342,4966485,2015195b79d77207d330bf0b764e33f6293cddc5b2aca26ceb860cd7fe41972e,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_capacity128/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_capacity128/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_lr2e4,h4j_current_lr2e4,2021,6,0.4840860847428086,2570133,6b5228743057c13a8d184cf7bd1d36bc24484d03a1df23c230b05d4ed1be2eac,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_lr2e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_lr2e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_lr5e5,h4j_current_lr5e5,2021,30,0.48438900402702745,2570133,23874192ebb986737c0a48e675f9b7c9fae88b71f84508a1ad0bd03c716e9e74,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_lr5e5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_lr5e5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_patch24,h4j_current_patch24,2021,5,0.48909900858240674,4927509,1475a5def5633fff620f85086152248ffda2463c750094e766537a9886e1d9dc,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_patch24/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_patch24/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_current_patch48,h4j_current_patch48,2021,6,0.48791303759799265,9645141,2e99bf15be1914d1b11cb496c0c81d4751d1a6745f5c5ce64c5e5d47bc80cc92,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_current_patch48/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_current_patch48/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_table5_dropout3,h4j_table5_dropout3,2021,3,0.48824183848272595,19181781,b1fece2bb7a5b74d3215da12374757ed3345b5d1965b6faa672e82b79b631e44,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_table5_dropout3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_table5_dropout3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_table5_lr5e5,h4j_table5_lr5e5,2021,13,0.48604146961043293,19181781,c8059992ea71b3046a0dbca71ecb484008b7bc18ea3a59150bbda9856573008d,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_table5_lr5e5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_table5_lr5e5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
H4J,Weather,Weather__h4j_timealign_dropout3,h4j_timealign_dropout3,2021,4,0.48853639728807297,19115989,a27675953c16efa2c10ae17e2c63dd1dd209174b7ee773eaf4f209b648a26adc,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/trials/Weather/Weather__h4j_timealign_dropout3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4j_r1/test_audit/Weather/Weather__h4j_timealign_dropout3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4j_artifact_audit/trial_ledger.jsonl
