dataset,batch_idx,unit_size,unit_idx,profile_type,patch_idx,patch_start,patch_end_exclusive,profile_mass
ETTh2,3,180,0,error_conditioned_demand,11,264,312,0.023042891174554825
ETTh2,3,180,0,error_conditioned_demand,12,288,336,0.02096387930214405
ETTh2,3,180,0,error_conditioned_demand,13,312,360,0.022322338074445724
ETTh2,3,180,0,error_conditioned_demand,14,336,384,0.02401154302060604
ETTh2,3,180,0,error_conditioned_demand,15,360,408,0.02555869333446026
ETTh2,3,180,0,error_conditioned_demand,16,384,432,0.02914939448237419
ETTh2,3,180,0,error_conditioned_demand,17,408,456,0.032027870416641235
ETTh2,3,180,0,error_conditioned_demand,18,432,480,0.034830641001462936
ETTh2,3,180,0,error_conditioned_demand,19,456,504,0.03533416613936424
ETTh2,3,180,0,error_conditioned_demand,20,480,528,0.034728456288576126
ETTh2,3,180,0,error_conditioned_demand,21,504,552,0.03643010929226875
ETTh2,3,180,0,error_conditioned_demand,22,528,576,0.0345524325966835
ETTh2,3,180,0,error_conditioned_demand,23,552,600,0.032452359795570374
ETTh2,3,180,0,error_conditioned_demand,24,576,624,0.03313233703374863
ETTh2,3,180,0,error_conditioned_demand,25,600,648,0.033531539142131805
ETTh2,3,180,0,error_conditioned_demand,26,624,672,0.033483270555734634
ETTh2,3,180,0,error_conditioned_demand,27,648,696,0.03889283537864685
ETTh2,3,180,0,error_conditioned_demand,28,672,720,0.11044212430715561
ETTh2,3,180,0,target_independent_sensitivity,0,0,48,0.04915942996740341
ETTh2,3,180,0,target_independent_sensitivity,1,24,72,0.02773900330066681
ETTh2,3,180,0,target_independent_sensitivity,2,48,96,0.0268514733761549
ETTh2,3,180,0,target_independent_sensitivity,3,72,120,0.028872311115264893
ETTh2,3,180,0,target_independent_sensitivity,4,96,144,0.030053650960326195
ETTh2,3,180,0,target_independent_sensitivity,5,120,168,0.030183693394064903
ETTh2,3,180,0,target_independent_sensitivity,6,144,192,0.031140420585870743
ETTh2,3,180,0,target_independent_sensitivity,7,168,216,0.03035547584295273
ETTh2,3,180,0,target_independent_sensitivity,8,192,240,0.02876925654709339
ETTh2,3,180,0,target_independent_sensitivity,9,216,264,0.028910260647535324
ETTh2,3,180,0,target_independent_sensitivity,10,240,288,0.02861688658595085
ETTh2,3,180,0,target_independent_sensitivity,11,264,312,0.027464622631669044
ETTh2,3,180,0,target_independent_sensitivity,12,288,336,0.026828505098819733
ETTh2,3,180,0,target_independent_sensitivity,13,312,360,0.02729673683643341
ETTh2,3,180,0,target_independent_sensitivity,14,336,384,0.027416128665208817
ETTh2,3,180,0,target_independent_sensitivity,15,360,408,0.027284210547804832
ETTh2,3,180,0,target_independent_sensitivity,16,384,432,0.02966354228556156
ETTh2,3,180,0,target_independent_sensitivity,17,408,456,0.032041653990745544
ETTh2,3,180,0,target_independent_sensitivity,18,432,480,0.03380813077092171
ETTh2,3,180,0,target_independent_sensitivity,19,456,504,0.03474780544638634
ETTh2,3,180,0,target_independent_sensitivity,20,480,528,0.03490132465958595
ETTh2,3,180,0,target_independent_sensitivity,21,504,552,0.0356382317841053
ETTh2,3,180,0,target_independent_sensitivity,22,528,576,0.03489268943667412
ETTh2,3,180,0,target_independent_sensitivity,23,552,600,0.035655807703733444
ETTh2,3,180,0,target_independent_sensitivity,24,576,624,0.03680867329239845
ETTh2,3,180,0,target_independent_sensitivity,25,600,648,0.03596887364983559
ETTh2,3,180,0,target_independent_sensitivity,26,624,672,0.03519168123602867
ETTh2,3,180,0,target_independent_sensitivity,27,648,696,0.03881197050213814
ETTh2,3,180,0,target_independent_sensitivity,28,672,720,0.10492756217718124
ETTh2,3,180,1,error_conditioned_demand,0,0,48,0.0768362432718277
ETTh2,3,180,1,error_conditioned_demand,1,24,72,0.04154350608587265
ETTh2,3,180,1,error_conditioned_demand,2,48,96,0.03379063308238983
ETTh2,3,180,1,error_conditioned_demand,3,72,120,0.032295312732458115
ETTh2,3,180,1,error_conditioned_demand,4,96,144,0.032788462936878204
ETTh2,3,180,1,error_conditioned_demand,5,120,168,0.03238193690776825
ETTh2,3,180,1,error_conditioned_demand,6,144,192,0.031687408685684204
ETTh2,3,180,1,error_conditioned_demand,7,168,216,0.028920689597725868
ETTh2,3,180,1,error_conditioned_demand,8,192,240,0.02543225698173046
ETTh2,3,180,1,error_conditioned_demand,9,216,264,0.023108914494514465
ETTh2,3,180,1,error_conditioned_demand,10,240,288,0.022675329819321632
ETTh2,3,180,1,error_conditioned_demand,11,264,312,0.024239588528871536
ETTh2,3,180,1,error_conditioned_demand,12,288,336,0.02896931767463684
ETTh2,3,180,1,error_conditioned_demand,13,312,360,0.032894983887672424
ETTh2,3,180,1,error_conditioned_demand,14,336,384,0.02798701450228691
ETTh2,3,180,1,error_conditioned_demand,15,360,408,0.02168150618672371
ETTh2,3,180,1,error_conditioned_demand,16,384,432,0.021752558648586273
ETTh2,3,180,1,error_conditioned_demand,17,408,456,0.025794686749577522
ETTh2,3,180,1,error_conditioned_demand,18,432,480,0.03038800321519375
ETTh2,3,180,1,error_conditioned_demand,19,456,504,0.03242316469550133
ETTh2,3,180,1,error_conditioned_demand,20,480,528,0.03132133558392525
ETTh2,3,180,1,error_conditioned_demand,21,504,552,0.027299154549837112
ETTh2,3,180,1,error_conditioned_demand,22,528,576,0.02678033336997032
ETTh2,3,180,1,error_conditioned_demand,23,552,600,0.030242912471294403
ETTh2,3,180,1,error_conditioned_demand,24,576,624,0.03560091555118561
ETTh2,3,180,1,error_conditioned_demand,25,600,648,0.03957148268818855
ETTh2,3,180,1,error_conditioned_demand,26,624,672,0.038963958621025085
ETTh2,3,180,1,error_conditioned_demand,27,648,696,0.04322012513875961
ETTh2,3,180,1,error_conditioned_demand,28,672,720,0.09940826892852783
ETTh2,3,180,1,target_independent_sensitivity,0,0,48,0.061582669615745544
ETTh2,3,180,1,target_independent_sensitivity,1,24,72,0.03478803485631943
ETTh2,3,180,1,target_independent_sensitivity,2,48,96,0.029788587242364883
ETTh2,3,180,1,target_independent_sensitivity,3,72,120,0.029494309797883034
ETTh2,3,180,1,target_independent_sensitivity,4,96,144,0.03095433861017227
ETTh2,3,180,1,target_independent_sensitivity,5,120,168,0.031129352748394012
ETTh2,3,180,1,target_independent_sensitivity,6,144,192,0.03122747130692005
ETTh2,3,180,1,target_independent_sensitivity,7,168,216,0.02985730580985546
ETTh2,3,180,1,target_independent_sensitivity,8,192,240,0.027787351980805397
ETTh2,3,180,1,target_independent_sensitivity,9,216,264,0.02750481478869915
ETTh2,3,180,1,target_independent_sensitivity,10,240,288,0.027769990265369415
ETTh2,3,180,1,target_independent_sensitivity,11,264,312,0.027892526239156723
ETTh2,3,180,1,target_independent_sensitivity,12,288,336,0.028734663501381874
ETTh2,3,180,1,target_independent_sensitivity,13,312,360,0.030691437423229218
ETTh2,3,180,1,target_independent_sensitivity,14,336,384,0.029937954619526863
ETTh2,3,180,1,target_independent_sensitivity,15,360,408,0.027888599783182144
ETTh2,3,180,1,target_independent_sensitivity,16,384,432,0.02863193303346634
ETTh2,3,180,1,target_independent_sensitivity,17,408,456,0.030271314084529877
ETTh2,3,180,1,target_independent_sensitivity,18,432,480,0.032257549464702606
ETTh2,3,180,1,target_independent_sensitivity,19,456,504,0.033757537603378296
ETTh2,3,180,1,target_independent_sensitivity,20,480,528,0.034391358494758606
ETTh2,3,180,1,target_independent_sensitivity,21,504,552,0.03280577436089516
ETTh2,3,180,1,target_independent_sensitivity,22,528,576,0.03187916427850723
ETTh2,3,180,1,target_independent_sensitivity,23,552,600,0.03401816263794899
ETTh2,3,180,1,target_independent_sensitivity,24,576,624,0.03714967891573906
ETTh2,3,180,1,target_independent_sensitivity,25,600,648,0.039163440465927124
ETTh2,3,180,1,target_independent_sensitivity,26,624,672,0.037971582263708115
ETTh2,3,180,1,target_independent_sensitivity,27,648,696,0.03959079459309578
ETTh2,3,180,1,target_independent_sensitivity,28,672,720,0.0810823142528534
ETTh2,3,180,2,error_conditioned_demand,0,0,48,0.07823304086923599
ETTh2,3,180,2,error_conditioned_demand,1,24,72,0.03772895783185959
ETTh2,3,180,2,error_conditioned_demand,2,48,96,0.03063434548676014
ETTh2,3,180,2,error_conditioned_demand,3,72,120,0.030527466908097267
ETTh2,3,180,2,error_conditioned_demand,4,96,144,0.031705427914857864
ETTh2,3,180,2,error_conditioned_demand,5,120,168,0.03196103498339653
ETTh2,3,180,2,error_conditioned_demand,6,144,192,0.033573444932699203
ETTh2,3,180,2,error_conditioned_demand,7,168,216,0.03502494469285011
ETTh2,3,180,2,error_conditioned_demand,8,192,240,0.029898496344685555
ETTh2,3,180,2,error_conditioned_demand,9,216,264,0.024743136018514633
ETTh2,3,180,2,error_conditioned_demand,10,240,288,0.022583095356822014
ETTh2,3,180,2,error_conditioned_demand,11,264,312,0.02187836728990078
ETTh2,3,180,2,error_conditioned_demand,12,288,336,0.026319803670048714
ETTh2,3,180,2,error_conditioned_demand,13,312,360,0.029172822833061218
ETTh2,3,180,2,error_conditioned_demand,14,336,384,0.02531958743929863
ETTh2,3,180,2,error_conditioned_demand,15,360,408,0.022192468866705894
ETTh2,3,180,2,error_conditioned_demand,16,384,432,0.02340645156800747
ETTh2,3,180,2,error_conditioned_demand,17,408,456,0.026071157306432724
ETTh2,3,180,2,error_conditioned_demand,18,432,480,0.03142961114645004
ETTh2,3,180,2,error_conditioned_demand,19,456,504,0.03460182994604111
ETTh2,3,180,2,error_conditioned_demand,20,480,528,0.03562285751104355
ETTh2,3,180,2,error_conditioned_demand,21,504,552,0.035748351365327835
ETTh2,3,180,2,error_conditioned_demand,22,528,576,0.03310481831431389
ETTh2,3,180,2,error_conditioned_demand,23,552,600,0.03386498615145683
ETTh2,3,180,2,error_conditioned_demand,24,576,624,0.03867407515645027
ETTh2,3,180,2,error_conditioned_demand,25,600,648,0.03874918818473816
ETTh2,3,180,2,error_conditioned_demand,26,624,672,0.034349922090768814
ETTh2,3,180,2,error_conditioned_demand,27,648,696,0.03768950328230858
ETTh2,3,180,2,error_conditioned_demand,28,672,720,0.08519087731838226
ETTh2,3,180,2,target_independent_sensitivity,0,0,48,0.06559226661920547
ETTh2,3,180,2,target_independent_sensitivity,1,24,72,0.03349008038640022
ETTh2,3,180,2,target_independent_sensitivity,2,48,96,0.02846423164010048
ETTh2,3,180,2,target_independent_sensitivity,3,72,120,0.02897680178284645
ETTh2,3,180,2,target_independent_sensitivity,4,96,144,0.03062201850116253
ETTh2,3,180,2,target_independent_sensitivity,5,120,168,0.031116966158151627
ETTh2,3,180,2,target_independent_sensitivity,6,144,192,0.031908225268125534
ETTh2,3,180,2,target_independent_sensitivity,7,168,216,0.03244244307279587
ETTh2,3,180,2,target_independent_sensitivity,8,192,240,0.02973821386694908
ETTh2,3,180,2,target_independent_sensitivity,9,216,264,0.027619196102023125
ETTh2,3,180,2,target_independent_sensitivity,10,240,288,0.02710375189781189
ETTh2,3,180,2,target_independent_sensitivity,11,264,312,0.02664271742105484
ETTh2,3,180,2,target_independent_sensitivity,12,288,336,0.027953049167990685
ETTh2,3,180,2,target_independent_sensitivity,13,312,360,0.029154065996408463
ETTh2,3,180,2,target_independent_sensitivity,14,336,384,0.028033126145601273
ETTh2,3,180,2,target_independent_sensitivity,15,360,408,0.027162911370396614
ETTh2,3,180,2,target_independent_sensitivity,16,384,432,0.028493409976363182
ETTh2,3,180,2,target_independent_sensitivity,17,408,456,0.030365167185664177
ETTh2,3,180,2,target_independent_sensitivity,18,432,480,0.03344716131687164
ETTh2,3,180,2,target_independent_sensitivity,19,456,504,0.03561411052942276
ETTh2,3,180,2,target_independent_sensitivity,20,480,528,0.03710196912288666
ETTh2,3,180,2,target_independent_sensitivity,21,504,552,0.03700631856918335
ETTh2,3,180,2,target_independent_sensitivity,22,528,576,0.034519001841545105
ETTh2,3,180,2,target_independent_sensitivity,23,552,600,0.03548109903931618
ETTh2,3,180,2,target_independent_sensitivity,24,576,624,0.038178760558366776
ETTh2,3,180,2,target_independent_sensitivity,25,600,648,0.03779079020023346
ETTh2,3,180,2,target_independent_sensitivity,26,624,672,0.03503771498799324
ETTh2,3,180,2,target_independent_sensitivity,27,648,696,0.03662177920341492
ETTh2,3,180,2,target_independent_sensitivity,28,672,720,0.07432272285223007
ETTh2,3,180,3,error_conditioned_demand,0,0,48,0.08124171942472458
ETTh2,3,180,3,error_conditioned_demand,1,24,72,0.036917101591825485
ETTh2,3,180,3,error_conditioned_demand,2,48,96,0.030544845387339592
ETTh2,3,180,3,error_conditioned_demand,3,72,120,0.030107535421848297
ETTh2,3,180,3,error_conditioned_demand,4,96,144,0.0302107036113739
ETTh2,3,180,3,error_conditioned_demand,5,120,168,0.03178570047020912
ETTh2,3,180,3,error_conditioned_demand,6,144,192,0.034037306904792786
ETTh2,3,180,3,error_conditioned_demand,7,168,216,0.033833567053079605
ETTh2,3,180,3,error_conditioned_demand,8,192,240,0.02849067933857441
ETTh2,3,180,3,error_conditioned_demand,9,216,264,0.02460693195462227
ETTh2,3,180,3,error_conditioned_demand,10,240,288,0.0228110384196043
ETTh2,3,180,3,error_conditioned_demand,11,264,312,0.021644704043865204
ETTh2,3,180,3,error_conditioned_demand,12,288,336,0.02855905145406723
ETTh2,3,180,3,error_conditioned_demand,13,312,360,0.03367454558610916
ETTh2,3,180,3,error_conditioned_demand,14,336,384,0.029060082510113716
ETTh2,3,180,3,error_conditioned_demand,15,360,408,0.02533520758152008
ETTh2,3,180,3,error_conditioned_demand,16,384,432,0.023541372269392014
ETTh2,3,180,3,error_conditioned_demand,17,408,456,0.0226359311491251
ETTh2,3,180,3,error_conditioned_demand,18,432,480,0.027081824839115143
ETTh2,3,180,3,error_conditioned_demand,19,456,504,0.029921846464276314
ETTh2,3,180,3,error_conditioned_demand,20,480,528,0.03043166548013687
ETTh2,3,180,3,error_conditioned_demand,21,504,552,0.03136356547474861
ETTh2,3,180,3,error_conditioned_demand,22,528,576,0.031362809240818024
ETTh2,3,180,3,error_conditioned_demand,23,552,600,0.03365674987435341
ETTh2,3,180,3,error_conditioned_demand,24,576,624,0.0395469106733799
ETTh2,3,180,3,error_conditioned_demand,25,600,648,0.042267780750989914
ETTh2,3,180,3,error_conditioned_demand,26,624,672,0.040859073400497437
ETTh2,3,180,3,error_conditioned_demand,27,648,696,0.04268511384725571
ETTh2,3,180,3,error_conditioned_demand,28,672,720,0.08178465068340302
ETTh2,3,180,3,target_independent_sensitivity,0,0,48,0.06992899626493454
ETTh2,3,180,3,target_independent_sensitivity,1,24,72,0.0334276519715786
ETTh2,3,180,3,target_independent_sensitivity,2,48,96,0.0288600604981184
ETTh2,3,180,3,target_independent_sensitivity,3,72,120,0.028757670894265175
ETTh2,3,180,3,target_independent_sensitivity,4,96,144,0.029691306874155998
ETTh2,3,180,3,target_independent_sensitivity,5,120,168,0.03158719465136528
ETTh2,3,180,3,target_independent_sensitivity,6,144,192,0.03309186175465584
ETTh2,3,180,3,target_independent_sensitivity,7,168,216,0.03294917568564415
ETTh2,3,180,3,target_independent_sensitivity,8,192,240,0.03027600236237049
ETTh2,3,180,3,target_independent_sensitivity,9,216,264,0.027901167050004005
ETTh2,3,180,3,target_independent_sensitivity,10,240,288,0.02702440693974495
ETTh2,3,180,3,target_independent_sensitivity,11,264,312,0.026176821440458298
ETTh2,3,180,3,target_independent_sensitivity,12,288,336,0.029007993638515472
ETTh2,3,180,3,target_independent_sensitivity,13,312,360,0.03179633617401123
ETTh2,3,180,3,target_independent_sensitivity,14,336,384,0.029514985159039497
ETTh2,3,180,3,target_independent_sensitivity,15,360,408,0.027442028746008873
ETTh2,3,180,3,target_independent_sensitivity,16,384,432,0.02718237228691578
ETTh2,3,180,3,target_independent_sensitivity,17,408,456,0.0274254959076643
ETTh2,3,180,3,target_independent_sensitivity,18,432,480,0.030581561848521233
ETTh2,3,180,3,target_independent_sensitivity,19,456,504,0.0324128195643425
ETTh2,3,180,3,target_independent_sensitivity,20,480,528,0.03294169902801514
ETTh2,3,180,3,target_independent_sensitivity,21,504,552,0.0333402156829834
ETTh2,3,180,3,target_independent_sensitivity,22,528,576,0.03256597742438316
ETTh2,3,180,3,target_independent_sensitivity,23,552,600,0.03383069857954979
ETTh2,3,180,3,target_independent_sensitivity,24,576,624,0.03793420270085335
ETTh2,3,180,3,target_independent_sensitivity,25,600,648,0.04042018577456474
ETTh2,3,180,3,target_independent_sensitivity,26,624,672,0.039022501558065414
ETTh2,3,180,3,target_independent_sensitivity,27,648,696,0.04019724205136299
ETTh2,3,180,3,target_independent_sensitivity,28,672,720,0.07471141964197159
ETTh2,3,240,0,error_conditioned_demand,0,0,48,0.0660640150308609
ETTh2,3,240,0,error_conditioned_demand,1,24,72,0.033229388296604156
ETTh2,3,240,0,error_conditioned_demand,2,48,96,0.031356871128082275
ETTh2,3,240,0,error_conditioned_demand,3,72,120,0.033314067870378494
ETTh2,3,240,0,error_conditioned_demand,4,96,144,0.03403191640973091
ETTh2,3,240,0,error_conditioned_demand,5,120,168,0.03296220302581787
ETTh2,3,240,0,error_conditioned_demand,6,144,192,0.033581074327230453
ETTh2,3,240,0,error_conditioned_demand,7,168,216,0.03225592523813248
ETTh2,3,240,0,error_conditioned_demand,8,192,240,0.02839093655347824
ETTh2,3,240,0,error_conditioned_demand,9,216,264,0.026304302737116814
ETTh2,3,240,0,error_conditioned_demand,10,240,288,0.02500084787607193
ETTh2,3,240,0,error_conditioned_demand,11,264,312,0.023091573268175125
ETTh2,3,240,0,error_conditioned_demand,12,288,336,0.023498736321926117
ETTh2,3,240,0,error_conditioned_demand,13,312,360,0.02520519308745861
ETTh2,3,240,0,error_conditioned_demand,14,336,384,0.02388419583439827
ETTh2,3,240,0,error_conditioned_demand,15,360,408,0.022726867347955704
ETTh2,3,240,0,error_conditioned_demand,16,384,432,0.025108017027378082
ETTh2,3,240,0,error_conditioned_demand,17,408,456,0.029293831437826157
ETTh2,3,240,0,error_conditioned_demand,18,432,480,0.033866748213768005
ETTh2,3,240,0,error_conditioned_demand,19,456,504,0.03571246564388275
ETTh2,3,240,0,error_conditioned_demand,20,480,528,0.034496817737817764
ETTh2,3,240,0,error_conditioned_demand,21,504,552,0.03368118405342102
ETTh2,3,240,0,error_conditioned_demand,22,528,576,0.032476756721735
ETTh2,3,240,0,error_conditioned_demand,23,552,600,0.032927703112363815
ETTh2,3,240,0,error_conditioned_demand,24,576,624,0.034728921949863434
ETTh2,3,240,0,error_conditioned_demand,25,600,648,0.035358890891075134
ETTh2,3,240,0,error_conditioned_demand,26,624,672,0.03478600084781647
ETTh2,3,240,0,error_conditioned_demand,27,648,696,0.039084769785404205
ETTh2,3,240,0,error_conditioned_demand,28,672,720,0.10357984900474548
ETTh2,3,240,0,target_independent_sensitivity,0,0,48,0.054661765694618225
ETTh2,3,240,0,target_independent_sensitivity,1,24,72,0.030699528753757477
ETTh2,3,240,0,target_independent_sensitivity,2,48,96,0.02813280001282692
ETTh2,3,240,0,target_independent_sensitivity,3,72,120,0.028963375836610794
ETTh2,3,240,0,target_independent_sensitivity,4,96,144,0.030193347483873367
ETTh2,3,240,0,target_independent_sensitivity,5,120,168,0.03072952665388584
ETTh2,3,240,0,target_independent_sensitivity,6,144,192,0.03172796592116356
ETTh2,3,240,0,target_independent_sensitivity,7,168,216,0.03062525764107704
ETTh2,3,240,0,target_independent_sensitivity,8,192,240,0.028988512232899666
ETTh2,3,240,0,target_independent_sensitivity,9,216,264,0.02866106480360031
ETTh2,3,240,0,target_independent_sensitivity,10,240,288,0.028526294976472855
ETTh2,3,240,0,target_independent_sensitivity,11,264,312,0.028112241998314857
ETTh2,3,240,0,target_independent_sensitivity,12,288,336,0.027863267809152603
ETTh2,3,240,0,target_independent_sensitivity,13,312,360,0.028699785470962524
ETTh2,3,240,0,target_independent_sensitivity,14,336,384,0.028343895450234413
ETTh2,3,240,0,target_independent_sensitivity,15,360,408,0.027004312723875046
ETTh2,3,240,0,target_independent_sensitivity,16,384,432,0.02806631289422512
ETTh2,3,240,0,target_independent_sensitivity,17,408,456,0.030430205166339874
ETTh2,3,240,0,target_independent_sensitivity,18,432,480,0.033117346465587616
ETTh2,3,240,0,target_independent_sensitivity,19,456,504,0.0347275473177433
ETTh2,3,240,0,target_independent_sensitivity,20,480,528,0.03496788442134857
ETTh2,3,240,0,target_independent_sensitivity,21,504,552,0.03464088961482048
ETTh2,3,240,0,target_independent_sensitivity,22,528,576,0.03381013125181198
ETTh2,3,240,0,target_independent_sensitivity,23,552,600,0.03511904925107956
ETTh2,3,240,0,target_independent_sensitivity,24,576,624,0.03682798147201538
ETTh2,3,240,0,target_independent_sensitivity,25,600,648,0.036863911896944046
ETTh2,3,240,0,target_independent_sensitivity,26,624,672,0.035744309425354004
ETTh2,3,240,0,target_independent_sensitivity,27,648,696,0.03830849006772041
ETTh2,3,240,0,target_independent_sensitivity,28,672,720,0.09544297307729721
ETTh2,3,240,1,error_conditioned_demand,0,0,48,0.07560809701681137
ETTh2,3,240,1,error_conditioned_demand,1,24,72,0.03898264467716217
ETTh2,3,240,1,error_conditioned_demand,2,48,96,0.03277282416820526
ETTh2,3,240,1,error_conditioned_demand,3,72,120,0.032983195036649704
ETTh2,3,240,1,error_conditioned_demand,4,96,144,0.03387428820133209
ETTh2,3,240,1,error_conditioned_demand,5,120,168,0.033338967710733414
ETTh2,3,240,1,error_conditioned_demand,6,144,192,0.032779961824417114
ETTh2,3,240,1,error_conditioned_demand,7,168,216,0.03238819167017937
ETTh2,3,240,1,error_conditioned_demand,8,192,240,0.027796853333711624
ETTh2,3,240,1,error_conditioned_demand,9,216,264,0.022595712915062904
ETTh2,3,240,1,error_conditioned_demand,10,240,288,0.02118055894970894
ETTh2,3,240,1,error_conditioned_demand,11,264,312,0.022200562059879303
ETTh2,3,240,1,error_conditioned_demand,12,288,336,0.026160456240177155
ETTh2,3,240,1,error_conditioned_demand,13,312,360,0.029877733439207077
ETTh2,3,240,1,error_conditioned_demand,14,336,384,0.026870008558034897
ETTh2,3,240,1,error_conditioned_demand,15,360,408,0.02334209531545639
ETTh2,3,240,1,error_conditioned_demand,16,384,432,0.02497437223792076
ETTh2,3,240,1,error_conditioned_demand,17,408,456,0.027930453419685364
ETTh2,3,240,1,error_conditioned_demand,18,432,480,0.03248051181435585
ETTh2,3,240,1,error_conditioned_demand,19,456,504,0.034061040729284286
ETTh2,3,240,1,error_conditioned_demand,20,480,528,0.03304269164800644
ETTh2,3,240,1,error_conditioned_demand,21,504,552,0.030802618712186813
ETTh2,3,240,1,error_conditioned_demand,22,528,576,0.029173769056797028
ETTh2,3,240,1,error_conditioned_demand,23,552,600,0.029797233641147614
ETTh2,3,240,1,error_conditioned_demand,24,576,624,0.034822847694158554
ETTh2,3,240,1,error_conditioned_demand,25,600,648,0.038747869431972504
ETTh2,3,240,1,error_conditioned_demand,26,624,672,0.03633904457092285
ETTh2,3,240,1,error_conditioned_demand,27,648,696,0.040799181908369064
ETTh2,3,240,1,error_conditioned_demand,28,672,720,0.09427623450756073
ETTh2,3,240,1,target_independent_sensitivity,0,0,48,0.06079784035682678
ETTh2,3,240,1,target_independent_sensitivity,1,24,72,0.03316746652126312
ETTh2,3,240,1,target_independent_sensitivity,2,48,96,0.0293106809258461
ETTh2,3,240,1,target_independent_sensitivity,3,72,120,0.029788140207529068
ETTh2,3,240,1,target_independent_sensitivity,4,96,144,0.03146790340542793
ETTh2,3,240,1,target_independent_sensitivity,5,120,168,0.031736504286527634
ETTh2,3,240,1,target_independent_sensitivity,6,144,192,0.03187890723347664
ETTh2,3,240,1,target_independent_sensitivity,7,168,216,0.03173377737402916
ETTh2,3,240,1,target_independent_sensitivity,8,192,240,0.02946728654205799
ETTh2,3,240,1,target_independent_sensitivity,9,216,264,0.02736622467637062
ETTh2,3,240,1,target_independent_sensitivity,10,240,288,0.02694321796298027
ETTh2,3,240,1,target_independent_sensitivity,11,264,312,0.02725621871650219
ETTh2,3,240,1,target_independent_sensitivity,12,288,336,0.028300583362579346
ETTh2,3,240,1,target_independent_sensitivity,13,312,360,0.02972785383462906
ETTh2,3,240,1,target_independent_sensitivity,14,336,384,0.02920018695294857
ETTh2,3,240,1,target_independent_sensitivity,15,360,408,0.028367850929498672
ETTh2,3,240,1,target_independent_sensitivity,16,384,432,0.0297788605093956
ETTh2,3,240,1,target_independent_sensitivity,17,408,456,0.031707748770713806
ETTh2,3,240,1,target_independent_sensitivity,18,432,480,0.0341109074652195
ETTh2,3,240,1,target_independent_sensitivity,19,456,504,0.03537344932556152
ETTh2,3,240,1,target_independent_sensitivity,20,480,528,0.035880882292985916
ETTh2,3,240,1,target_independent_sensitivity,21,504,552,0.035162780433893204
ETTh2,3,240,1,target_independent_sensitivity,22,528,576,0.03341006115078926
ETTh2,3,240,1,target_independent_sensitivity,23,552,600,0.03404013067483902
ETTh2,3,240,1,target_independent_sensitivity,24,576,624,0.03666451945900917
ETTh2,3,240,1,target_independent_sensitivity,25,600,648,0.038025546818971634
ETTh2,3,240,1,target_independent_sensitivity,26,624,672,0.036039989441633224
ETTh2,3,240,1,target_independent_sensitivity,27,648,696,0.037948671728372574
ETTh2,3,240,1,target_independent_sensitivity,28,672,720,0.07534582167863846
ETTh2,3,240,2,error_conditioned_demand,0,0,48,0.08045626431703568
ETTh2,3,240,2,error_conditioned_demand,1,24,72,0.03710874170064926
ETTh2,3,240,2,error_conditioned_demand,2,48,96,0.03016545996069908
ETTh2,3,240,2,error_conditioned_demand,3,72,120,0.029467571526765823
ETTh2,3,240,2,error_conditioned_demand,4,96,144,0.029746197164058685
ETTh2,3,240,2,error_conditioned_demand,5,120,168,0.03137512505054474
ETTh2,3,240,2,error_conditioned_demand,6,144,192,0.03374648094177246
ETTh2,3,240,2,error_conditioned_demand,7,168,216,0.033454589545726776
ETTh2,3,240,2,error_conditioned_demand,8,192,240,0.028004640713334084
ETTh2,3,240,2,error_conditioned_demand,9,216,264,0.024488728493452072
ETTh2,3,240,2,error_conditioned_demand,10,240,288,0.02287205681204796
ETTh2,3,240,2,error_conditioned_demand,11,264,312,0.021771050989627838
ETTh2,3,240,2,error_conditioned_demand,12,288,336,0.028952550143003464
ETTh2,3,240,2,error_conditioned_demand,13,312,360,0.03366205841302872
ETTh2,3,240,2,error_conditioned_demand,14,336,384,0.02844119444489479
ETTh2,3,240,2,error_conditioned_demand,15,360,408,0.024325480684638023
ETTh2,3,240,2,error_conditioned_demand,16,384,432,0.022770851850509644
ETTh2,3,240,2,error_conditioned_demand,17,408,456,0.022789329290390015
ETTh2,3,240,2,error_conditioned_demand,18,432,480,0.02764461375772953
ETTh2,3,240,2,error_conditioned_demand,19,456,504,0.03026076778769493
ETTh2,3,240,2,error_conditioned_demand,20,480,528,0.03142433241009712
ETTh2,3,240,2,error_conditioned_demand,21,504,552,0.032908160239458084
ETTh2,3,240,2,error_conditioned_demand,22,528,576,0.032391004264354706
ETTh2,3,240,2,error_conditioned_demand,23,552,600,0.03501420468091965
ETTh2,3,240,2,error_conditioned_demand,24,576,624,0.04083865135908127
ETTh2,3,240,2,error_conditioned_demand,25,600,648,0.04235795885324478
ETTh2,3,240,2,error_conditioned_demand,26,624,672,0.0399189218878746
ETTh2,3,240,2,error_conditioned_demand,27,648,696,0.0416281595826149
ETTh2,3,240,2,error_conditioned_demand,28,672,720,0.08201485127210617
ETTh2,3,240,2,target_independent_sensitivity,0,0,48,0.06834978610277176
ETTh2,3,240,2,target_independent_sensitivity,1,24,72,0.0339258573949337
ETTh2,3,240,2,target_independent_sensitivity,2,48,96,0.028971130028367043
ETTh2,3,240,2,target_independent_sensitivity,3,72,120,0.028248770162463188
ETTh2,3,240,2,target_independent_sensitivity,4,96,144,0.02952510118484497
ETTh2,3,240,2,target_independent_sensitivity,5,120,168,0.03136207535862923
