dataset,batch_idx,unit_size,unit_count,left_unit,right_unit,unit_distance,pair_kind,demand_cosine,sensitivity_cosine,delta_cosine,demand_js,sensitivity_js,delta_js,coeff_gradient_cosine
Weather,1,180,4,1,3,2,far,0.9711415767669678,0.9559191465377808,-0.015222430229187012,0.011296538636088371,0.006997337564826012,0.00429920107126236,0.034717392176389694
Weather,1,180,4,2,3,1,adjacent,0.986635148525238,0.9924411177635193,0.00580596923828125,0.005213042255491018,0.0015211894642561674,0.003691852791234851,0.24049319326877594
Weather,1,240,3,0,1,1,adjacent,0.993476927280426,0.961793065071106,-0.03168386220932007,0.006090766750276089,0.010120779275894165,-0.004030012525618076,0.08599811792373657
Weather,1,240,3,0,2,2,far,0.9588148593902588,0.8992391228675842,-0.05957573652267456,0.017608843743801117,0.02016213908791542,-0.0025532953441143036,0.0336105041205883
Weather,1,240,3,1,2,1,adjacent,0.9762499928474426,0.9801952838897705,0.003945291042327881,0.009673386812210083,0.0034559210762381554,0.006217465735971928,0.17980940639972687
Weather,2,180,4,0,1,1,adjacent,0.9947236776351929,0.9724785089492798,-0.022245168685913086,0.0053322468884289265,0.00850725919008255,-0.0031750123016536236,0.08288653194904327
Weather,2,180,4,0,2,2,far,0.9649566411972046,0.9120238423347473,-0.052932798862457275,0.017396092414855957,0.01909254677593708,-0.0016964543610811234,0.03433665633201599
Weather,2,180,4,0,3,3,far,0.9405160546302795,0.8760039210319519,-0.06451213359832764,0.024724330753087997,0.025764480233192444,-0.0010401494801044464,0.05160169303417206
Weather,2,180,4,1,2,1,adjacent,0.9827002882957458,0.9797847867012024,-0.002915501594543457,0.006605415605008602,0.0033377897925674915,0.0032676258124411106,0.1679026186466217
Weather,2,180,4,1,3,2,far,0.9608666300773621,0.9608085751533508,-5.805492401123047e-05,0.01413373276591301,0.00617905892431736,0.00795467384159565,0.04435322806239128
Weather,2,180,4,2,3,1,adjacent,0.9922758340835571,0.9956153035163879,0.0033394694328308105,0.003262698883190751,0.0008879861561581492,0.002374712727032602,0.21454110741615295
Weather,2,240,3,0,1,1,adjacent,0.9892547130584717,0.9591149687767029,-0.0301397442817688,0.008123297244310379,0.011070257052779198,-0.0029469598084688187,0.10279861092567444
Weather,2,240,3,0,2,2,far,0.9499144554138184,0.8943274021148682,-0.055587053298950195,0.020248521119356155,0.021100854501128197,-0.0008523333817720413,0.061146438121795654
Weather,2,240,3,1,2,1,adjacent,0.9776207208633423,0.9773457646369934,-0.00027495622634887695,0.007905958220362663,0.004382282495498657,0.003523675724864006,0.16870586574077606
Weather,3,180,4,0,1,1,adjacent,0.993340790271759,0.9830508232116699,-0.010289967060089111,0.006155476905405521,0.007644003257155418,-0.001488526351749897,0.02857501059770584
Weather,3,180,4,0,2,2,far,0.9719038009643555,0.9271118640899658,-0.04479193687438965,0.014808882027864456,0.021840501576662064,-0.007031619548797607,-0.008939958177506924
Weather,3,180,4,0,3,3,far,0.9520187377929688,0.8791645765304565,-0.07285416126251221,0.02156423218548298,0.03140919283032417,-0.009844960644841194,0.03962229937314987
Weather,3,180,4,1,2,1,adjacent,0.9888219237327576,0.9786421656608582,-0.010179758071899414,0.004779656883329153,0.004628096707165241,0.00015156017616391182,0.09173578023910522
Weather,3,180,4,1,3,2,far,0.9711247682571411,0.9488478302955627,-0.02227693796157837,0.011877952143549919,0.00970494095236063,0.002173011191189289,0.018574707210063934
Weather,3,180,4,2,3,1,adjacent,0.9921397566795349,0.9920433759689331,-9.638071060180664e-05,0.003569296095520258,0.0014656386338174343,0.0021036574617028236,0.1398862898349762
Weather,3,240,3,0,1,1,adjacent,0.9887904524803162,0.9611870050430298,-0.027603447437286377,0.00839313305914402,0.012981384992599487,-0.004588251933455467,0.03162858635187149
Weather,3,240,3,0,2,2,far,0.958449125289917,0.904743492603302,-0.05370563268661499,0.018337979912757874,0.024487359449267387,-0.006149379536509514,0.027988974004983902
Weather,3,240,3,1,2,1,adjacent,0.982862114906311,0.9835305213928223,0.0006684064865112305,0.007124320603907108,0.0034699144307523966,0.0036544061731547117,0.10498729348182678
Weather,4,180,4,0,1,1,adjacent,0.996358335018158,0.9823485016822815,-0.014009833335876465,0.004346376284956932,0.0077110654674470425,-0.0033646891824901104,0.015871040523052216
Weather,4,180,4,0,2,2,far,0.9833055138587952,0.93082594871521,-0.052479565143585205,0.010494358837604523,0.0207534022629261,-0.010259043425321579,-0.012709641829133034
Weather,4,180,4,0,3,3,far,0.9585766792297363,0.8899990320205688,-0.06857764720916748,0.020476769655942917,0.029301974922418594,-0.008825205266475677,0.004985617473721504
Weather,4,180,4,1,2,1,adjacent,0.9920871257781982,0.980792224407196,-0.011294901371002197,0.004219077527523041,0.004398451652377844,-0.00017937412485480309,0.158155620098114
Weather,4,180,4,1,3,2,far,0.9694814682006836,0.9559811353683472,-0.013500332832336426,0.014482278376817703,0.008942062966525555,0.005540215410292149,0.014548084698617458
Weather,4,180,4,2,3,1,adjacent,0.9892165660858154,0.993571937084198,0.004355370998382568,0.005222476087510586,0.0013108752900734544,0.003911600797437131,0.18671053647994995
Weather,4,240,3,0,1,1,adjacent,0.994361937046051,0.9738573431968689,-0.02050459384918213,0.005170965101569891,0.011357470415532589,-0.006186505313962698,0.0317126139998436
Weather,4,240,3,0,2,2,far,0.9650929570198059,0.9106089472770691,-0.054484009742736816,0.016484307125210762,0.02720586396753788,-0.010721556842327118,0.002298998646438122
Weather,4,240,3,1,2,1,adjacent,0.9793440699577332,0.9778488874435425,-0.0014951825141906738,0.00984892901033163,0.005034270696341991,0.004814658313989639,0.17961089313030243
Weather,5,180,4,0,1,1,adjacent,0.991552472114563,0.9813058972358704,-0.010246574878692627,0.0075103663839399815,0.007508721202611923,1.6451813280582428e-06,0.04693051427602768
Weather,5,180,4,0,2,2,far,0.9689822793006897,0.9226039052009583,-0.046378374099731445,0.016500992700457573,0.019777946174144745,-0.003276953473687172,0.004177744034677744
Weather,5,180,4,0,3,3,far,0.935346782207489,0.8623697757720947,-0.07297700643539429,0.027129273861646652,0.03071518987417221,-0.0035859160125255585,0.033391322940588
Weather,5,180,4,1,2,1,adjacent,0.9897499084472656,0.9776943922042847,-0.012055516242980957,0.00448785163462162,0.004077053628861904,0.00041079800575971603,0.12035223841667175
Weather,5,180,4,1,3,2,far,0.9633858799934387,0.9401546120643616,-0.02323126792907715,0.013356090523302555,0.009799864143133163,0.0035562263801693916,0.031922902911901474
Weather,5,180,4,2,3,1,adjacent,0.9871820211410522,0.9880837202072144,0.0009016990661621094,0.004799718968570232,0.002082112478092313,0.0027176064904779196,0.20027461647987366
Weather,5,240,3,0,1,1,adjacent,0.9870441555976868,0.9609585404396057,-0.026085615158081055,0.009391688741743565,0.010143253952264786,-0.0007515652105212212,0.051144570112228394
Weather,5,240,3,0,2,2,far,0.9428107142448425,0.8982200622558594,-0.044590651988983154,0.023428402841091156,0.020442038774490356,0.0029863640666007996,0.027351906523108482
Weather,5,240,3,1,2,1,adjacent,0.975898027420044,0.9801471829414368,0.004249155521392822,0.008789405226707458,0.003681719768792391,0.005107685457915068,0.17324984073638916
Weather,6,180,4,0,1,1,adjacent,0.9935457706451416,0.9684006571769714,-0.025145113468170166,0.007091976702213287,0.010699859820306301,-0.0036078831180930138,0.04793543741106987
Weather,6,180,4,0,2,2,far,0.9662808775901794,0.899990975856781,-0.06628990173339844,0.018341418355703354,0.023513246327638626,-0.005171827971935272,0.008210686966776848
Weather,6,180,4,0,3,3,far,0.9459429383277893,0.8664172887802124,-0.0795256495475769,0.025293778628110886,0.029514264315366745,-0.004220485687255859,0.02561001293361187
Weather,6,180,4,1,2,1,adjacent,0.9848717451095581,0.9766043424606323,-0.008267402648925781,0.006199712865054607,0.0042837243527174,0.0019159885123372078,0.18278345465660095
Weather,6,180,4,1,3,2,far,0.96638023853302,0.9598655700683594,-0.0065146684646606445,0.013643570244312286,0.00655890628695488,0.007084663957357407,0.051434144377708435
Weather,6,180,4,2,3,1,adjacent,0.9918340444564819,0.9951328635215759,0.003298819065093994,0.0037345855962485075,0.0011084390571340919,0.0026261465391144156,0.24987658858299255
Weather,6,240,3,0,1,1,adjacent,0.987087070941925,0.9613094329833984,-0.02577763795852661,0.010039778426289558,0.010564533993601799,-0.0005247555673122406,0.06410841643810272
Weather,6,240,3,0,2,2,far,0.9537771344184875,0.8873227834701538,-0.06645435094833374,0.020532667636871338,0.02223876118659973,-0.0017060935497283936,0.046159617602825165
Weather,6,240,3,1,2,1,adjacent,0.9815244078636169,0.9745935797691345,-0.006930828094482422,0.00784494448453188,0.004325519315898418,0.003519425168633461,0.1946735680103302
Weather,7,180,4,0,1,1,adjacent,0.9930250644683838,0.9623026251792908,-0.030722439289093018,0.0067827641032636166,0.009906976483762264,-0.0031242123804986477,0.04391364008188248
Weather,7,180,4,0,2,2,far,0.97292560338974,0.9076488018035889,-0.06527680158615112,0.015496134757995605,0.019194558262825012,-0.0036984235048294067,0.011108802631497383
Weather,7,180,4,0,3,3,far,0.9304195642471313,0.8835024833679199,-0.046917080879211426,0.028235824778676033,0.022986620664596558,0.005249204114079475,0.04690197855234146
Weather,7,180,4,1,2,1,adjacent,0.9905794262886047,0.9852910041809082,-0.005288422107696533,0.004139439668506384,0.002498510293662548,0.0016409293748438358,0.12038375437259674
Weather,7,180,4,1,3,2,far,0.9578281044960022,0.9733583927154541,0.015530288219451904,0.014179826714098454,0.004313116893172264,0.00986670982092619,0.039244502782821655
Weather,7,180,4,2,3,1,adjacent,0.986117422580719,0.9954851269721985,0.009367704391479492,0.004323377273976803,0.0010060534114018083,0.0033173238625749946,0.15175005793571472
Weather,7,240,3,0,1,1,adjacent,0.9884255528450012,0.9511975049972534,-0.0372280478477478,0.008933113887906075,0.011950169689953327,-0.0030170558020472527,0.06905758380889893
Weather,7,240,3,0,2,2,far,0.9407991170883179,0.8850094676017761,-0.05578964948654175,0.0233580581843853,0.022109810262918472,0.0012482479214668274,0.03457994759082794
Weather,7,240,3,1,2,1,adjacent,0.9732473492622375,0.9806057214736938,0.007358372211456299,0.008779353462159634,0.00339127192273736,0.005388081539422274,0.1485021412372589
