origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
1320,6,True,0.6670303839887506,0.06399964303931309,0.933826931975937,0.16517183693538473,0.5056536692016668,0.45689406194078624,0.11099196680480965,0.22378242106369814,0.11099196680480965,0.5040183841195616,0.22378242106369814,0.28842012474187734,0.13294265034677963,0.5390659702898432,0.27483581538514973,0.21726793240347692,0.18138138890124164,0.16517183693538473,0.2064317944753203,0.2668093292543985,0.18536979719006552,0.30523494921229555,0.24653459661305935
1319,6,True,0.6653779222581949,0.06591827247203107,0.9481721425266081,0.13299179940247585,0.5139431117414814,0.4569517458023413,0.10628953245418434,0.2093786169306996,0.10628953245418434,0.49235727118512684,0.2093786169306996,0.27688169577957067,0.12782676961545825,0.5383343443648116,0.2611397170117103,0.210281511044528,0.1823157945096446,0.13299179940247585,0.1947880841358766,0.25680299746455737,0.19310354587181217,0.24804792865214387,0.22928622148036693
1323,6,True,0.665364867893174,0.059815948555571215,0.8787598334104582,0.25258751779582156,0.5020869584919838,0.4561481104937076,0.14128161009099044,0.2770138252461521,0.14128161009099044,0.48998354155988855,0.2770138252461521,0.3243645724478171,0.15592526741154836,0.5192900808036512,0.32581196068877966,0.24313370344589,0.18172116479998726,0.25258751779582156,0.25285036126660937,0.29847353915117475,0.1652020067830621,0.4465103765885644,0.3074471942850045
1200,6,True,0.6652368596788611,0.05517422567520822,0.7903748264692272,0.3752436285641355,0.574763578750069,0.46064526731914757,0.07779221196784229,0.12451607622512768,0.07779221196784229,0.3752436285641355,0.12451607622512768,0.2235038961029153,0.10056391520961379,0.5500574398787759,0.16808745763073077,0.333994514655119,0.14176274339981937,0.5755536777416753,0.12685569724579115,0.28027397542785165,0.15729827864143975,0.438769588216971,0.14095083299132247
1852,0,True,0.6630389629116235,0.05673577832168943,0.9361406756131421,0.18094051121992627,0.40686471739074564,0.37630157706807255,0.14334548655522725,0.17501230193759107,0.14334548655522725,0.18094051121992627,0.17501230193759107,0.21721348422029485,0.1475457262394124,0.3207340383630438,0.18217290303969635,0.28244899436644516,0.17651449835334274,0.37505708331772136,0.2220811256847256,0.5605365488511421,0.3059922096529029,0.45410837120245806,0.2382291703729799
1321,6,True,0.6619177386120078,0.06163373790932671,0.9055992596020361,0.19705670249384222,0.5000109806283703,0.4567511932912545,0.11832885764105282,0.23989441276011214,0.11832885764105282,0.5067460876657497,0.23989441276011214,0.299685263531348,0.13956917000660904,0.5342808372957929,0.2908008026402387,0.22580135107802718,0.18130568141593675,0.19705670249384222,0.2210214095142038,0.27670711554654254,0.17889089173101905,0.3535009340917027,0.26586451583363674
1218,6,True,0.6613968814468396,0.055533776240837246,0.7991670522906063,0.33261263064672286,0.6202956610751957,0.4629340451604266,0.09430217724145225,0.16628383680241696,0.09430217724145225,0.4328842835548431,0.16628383680241696,0.2415358043674256,0.11746561790464166,0.5136720279948546,0.20972883881204732,0.3061694901775455,0.13676531791663893,0.5533019379647212,0.1622676128604457,0.25591290372045855,0.17079303959755532,0.33261263064672286,0.1794731869748328
1180,6,True,0.6581931633104814,0.06604357387885333,0.9490976399814901,0.08367011795964341,0.5854330793184322,0.45791312799796197,0.06166488745266623,0.06729551077758088,0.06166488745266623,0.08367011795964341,0.06729551077758088,0.1636847899615568,0.07963501325224331,0.5134855641080245,0.08456318487070225,0.27153320302788425,0.11555217823171078,0.5744454934307075,0.07597556142817101,0.2742814249623172,0.15036459271948627,0.4517871826714316,0.07102793766241763
1186,6,True,0.6580258202996317,0.0637401134581379,0.9305876908838501,0.11696383613038741,0.5764282401859055,0.46052720341720066,0.07077800673137406,0.08015301029259432,0.07077800673137406,0.11696383613038741,0.08015301029259432,0.15664020910440676,0.08943769751534904,0.42902465448232807,0.09522545035172719,0.2557135507044609,0.11792889853916763,0.5388242108629467,0.08169104417697333,0.25625231324846565,0.16853556018564866,0.34230619014067454,0.07305427639038772
374,6,True,0.657561851328086,0.05900826339151651,0.8667283664969921,0.21094718622926967,0.6091351221080898,0.5017682301462975,0.14798199174680635,0.18754383631132257,0.14798199174680635,0.21094718622926967,0.18754383631132257,0.4619781850022013,0.24475897940685046,0.47019364257278895,0.20167692086845787,0.8264265875042289,0.3579782361756042,0.5668360123109273,0.24371383991984907,0.9755289998084837,0.3521119463854856,0.6390553776929109,0.2556563722100351
1318,6,True,0.6569172596563149,0.06714966288206005,0.960203609440074,0.08226962748884148,0.5213456668962542,0.4569825295941215,0.10543512266957773,0.19370835935147768,0.10543512266957773,0.4557017414087482,0.19370835935147768,0.2641507615467351,0.12563824023976064,0.5243691916537141,0.24498861957907223,0.20258945789573435,0.18592249866148594,0.08226962748884148,0.18300404842101706,0.2458640491761656,0.2031997601522753,0.1735279686755693,0.21219500218701004
1672,6,True,0.6556243658605806,0.053741959857732245,0.7542804257288293,0.419101565528191,0.5275368333770869,0.4002133063167799,0.07637392090833241,0.1494716559851554,0.07637392090833241,0.48904077896937603,0.1494716559851554,0.23901830779151453,0.08015087843103692,0.6646663631266727,0.18146406518587077,0.18263809822300128,0.07807337474709035,0.5725241583945826,0.1281976652654794,0.2021176931658363,0.11740985153908776,0.419101565528191,0.17432292558623796
1048,6,True,0.6556000481017026,0.11065602846931488,0.999537251272559,0.020085036930000633,0.498059113864229,0.4638192578201862,0.10249348629950768,0.18805430589741065,0.10249348629950768,0.45497931669046177,0.18805430589741065,0.16422090766391212,0.16092252466880422,0.020085036930000633,0.24804295158679465,0.17934467637057663,0.13939453049842707,0.22275624055659904,0.14724340888998677,0.2749551652895588,0.20899993832985078,0.23987629725104365,0.1798206044547198
