comparison,metric,horizon,macro_gain_percent,dataset_wins
specificity_spec_vs_random,mae,136,0.0908291327995836,3
specificity_spec_vs_random,mae,137,0.0902914561027579,3
specificity_spec_vs_random,mae,138,0.0906782290097019,3
specificity_spec_vs_random,mae,139,0.09025229207992203,3
specificity_spec_vs_random,mae,140,0.08860234257842325,3
specificity_spec_vs_random,mae,141,0.08563355247325655,3
specificity_spec_vs_random,mae,142,0.08696427799909978,3
specificity_spec_vs_random,mae,143,0.08434951124509649,3
specificity_spec_vs_random,mae,144,0.0850942690614187,3
specificity_spec_vs_random,mae,145,0.08370458518806245,3
specificity_spec_vs_random,mae,146,0.08323842651021929,3
specificity_spec_vs_random,mae,147,0.08297490281800934,3
specificity_spec_vs_random,mae,148,0.08132237411381915,3
specificity_spec_vs_random,mae,149,0.08097773786219342,3
specificity_spec_vs_random,mae,150,0.08083889624321161,3
specificity_spec_vs_random,mae,151,0.08052104747303446,3
specificity_spec_vs_random,mae,152,0.08043848831342348,3
specificity_spec_vs_random,mae,153,0.08011100121057657,3
specificity_spec_vs_random,mae,154,0.08052826376119926,3
specificity_spec_vs_random,mae,155,0.0807431483579113,3
specificity_spec_vs_random,mae,156,0.08127766932886082,3
specificity_spec_vs_random,mae,157,0.0814374962494413,3
specificity_spec_vs_random,mae,158,0.08124252942046883,3
specificity_spec_vs_random,mae,159,0.08206751277142432,3
specificity_spec_vs_random,mae,160,0.08102690257503653,3
specificity_spec_vs_random,mae,161,0.08202333671353701,3
specificity_spec_vs_random,mae,162,0.08156651400656356,3
specificity_spec_vs_random,mae,163,0.08198307302428098,3
specificity_spec_vs_random,mae,164,0.08217745257149023,3
specificity_spec_vs_random,mae,165,0.08176089990204138,3
specificity_spec_vs_random,mae,166,0.08062019224887029,3
specificity_spec_vs_random,mae,167,0.08098181987517661,3
specificity_spec_vs_random,mae,168,0.08096907934612929,3
specificity_spec_vs_random,mae,169,0.08008337695361911,3
specificity_spec_vs_random,mae,170,0.08041103345177492,3
specificity_spec_vs_random,mae,171,0.08042696145668327,3
specificity_spec_vs_random,mae,172,0.08122571853455884,3
specificity_spec_vs_random,mae,173,0.08152209717645187,3
specificity_spec_vs_random,mae,174,0.08085013580454659,3
specificity_spec_vs_random,mae,175,0.08079768355500505,3
specificity_spec_vs_random,mae,176,0.08016095040928262,3
specificity_spec_vs_random,mae,177,0.08031790432333707,3
specificity_spec_vs_random,mae,178,0.07964573637889716,3
specificity_spec_vs_random,mae,179,0.07850649522434416,3
specificity_spec_vs_random,mae,180,0.07587902117817347,3
specificity_spec_vs_random,mae,181,0.07716186264598912,3
specificity_spec_vs_random,mae,182,0.07717512731018727,3
specificity_spec_vs_random,mae,183,0.07474978343273708,3
specificity_spec_vs_random,mae,184,0.07466663240109028,3
specificity_spec_vs_random,mae,185,0.0737683912989584,3
specificity_spec_vs_random,mae,186,0.07261186022031518,3
specificity_spec_vs_random,mae,187,0.07140862728329811,3
specificity_spec_vs_random,mae,188,0.07241942190889583,3
specificity_spec_vs_random,mae,189,0.07092366030670982,3
specificity_spec_vs_random,mae,190,0.07091408328024018,3
specificity_spec_vs_random,mae,191,0.07081248532543105,3
specificity_spec_vs_random,mae,192,0.07089085306416276,3
specificity_spec_vs_random,mae,193,0.06979029281129367,3
specificity_spec_vs_random,mae,194,0.06889600670747509,3
specificity_spec_vs_random,mae,195,0.06799714823142233,3
specificity_spec_vs_random,mae,196,0.06815908147953298,3
specificity_spec_vs_random,mae,197,0.06746813550368325,3
specificity_spec_vs_random,mae,198,0.06682602539057392,3
specificity_spec_vs_random,mae,199,0.06584492769329486,3
specificity_spec_vs_random,mae,200,0.0645187531949909,3
specificity_spec_vs_random,mae,201,0.0646696818965542,3
specificity_spec_vs_random,mae,202,0.06436061220568501,3
specificity_spec_vs_random,mae,203,0.06523262689701825,3
specificity_spec_vs_random,mae,204,0.06593308680967969,3
specificity_spec_vs_random,mae,205,0.06611868007041943,3
specificity_spec_vs_random,mae,206,0.06658814379984834,3
specificity_spec_vs_random,mae,207,0.06622494684762392,3
specificity_spec_vs_random,mae,208,0.06566660690293435,3
specificity_spec_vs_random,mae,209,0.06552053063010099,3
specificity_spec_vs_random,mae,210,0.06619518652649203,3
specificity_spec_vs_random,mae,211,0.06520083729373516,3
specificity_spec_vs_random,mae,212,0.06298208861968524,3
specificity_spec_vs_random,mae,213,0.06417407943063447,3
specificity_spec_vs_random,mae,214,0.06320901519943689,3
specificity_spec_vs_random,mae,215,0.06313484234687916,2
specificity_spec_vs_random,mae,216,0.0622875135038603,2
specificity_spec_vs_random,mae,217,0.06137103911449282,2
specificity_spec_vs_random,mae,218,0.060746667308120283,2
specificity_spec_vs_random,mae,219,0.06061741308997837,2
specificity_spec_vs_random,mae,220,0.06012636840478924,2
specificity_spec_vs_random,mae,221,0.05963633299792992,2
specificity_spec_vs_random,mae,222,0.060161153481728125,2
specificity_spec_vs_random,mae,223,0.059996207009069824,2
specificity_spec_vs_random,mae,224,0.059539724793487014,2
specificity_spec_vs_random,mae,225,0.05938285336279048,2
specificity_spec_vs_random,mae,226,0.05875851033941393,2
specificity_spec_vs_random,mae,227,0.05861100627761351,2
specificity_spec_vs_random,mae,228,0.057538726828278985,2
specificity_spec_vs_random,mae,229,0.05696913217912325,2
specificity_spec_vs_random,mae,230,0.057597326910361346,2
specificity_spec_vs_random,mae,231,0.05750861114982575,2
specificity_spec_vs_random,mae,232,0.05702781935573942,2
specificity_spec_vs_random,mae,233,0.05609008490494505,2
specificity_spec_vs_random,mae,234,0.055429656039056585,2
specificity_spec_vs_random,mae,235,0.055533590856149395,2
specificity_spec_vs_random,mae,236,0.05405623528963455,2
specificity_spec_vs_random,mae,237,0.05366462900405322,2
specificity_spec_vs_random,mae,238,0.051994201673613016,2
specificity_spec_vs_random,mae,239,0.0511458002698717,2
specificity_spec_vs_random,mae,240,0.05074715484509662,2
specificity_spec_vs_random,mae,241,0.04965684616597965,2
specificity_spec_vs_random,mae,242,0.049081132375377035,2
specificity_spec_vs_random,mae,243,0.049022004716818834,2
specificity_spec_vs_random,mae,244,0.04799972561291055,2
specificity_spec_vs_random,mae,245,0.04761644200324211,2
specificity_spec_vs_random,mae,246,0.04731770600396645,2
specificity_spec_vs_random,mae,247,0.04689150087396898,2
specificity_spec_vs_random,mae,248,0.04685587356800136,2
specificity_spec_vs_random,mae,249,0.045903162334834935,2
specificity_spec_vs_random,mae,250,0.045191658645562516,2
specificity_spec_vs_random,mae,251,0.04542706159067045,2
specificity_spec_vs_random,mae,252,0.04548405630651953,2
specificity_spec_vs_random,mae,253,0.04520687871339524,2
specificity_spec_vs_random,mae,254,0.04458542047206748,2
specificity_spec_vs_random,mae,255,0.04453697088778963,2
specificity_spec_vs_random,mae,256,0.043549786261145584,2
specificity_spec_vs_random,mae,257,0.041035692296989,2
specificity_spec_vs_random,mae,258,0.04030900774967039,2
specificity_spec_vs_random,mae,259,0.039835491628583686,2
specificity_spec_vs_random,mae,260,0.038890476868944646,2
specificity_spec_vs_random,mae,261,0.03983810749593086,2
specificity_spec_vs_random,mae,262,0.03992438053865177,2
specificity_spec_vs_random,mae,263,0.03967107640825418,2
specificity_spec_vs_random,mae,264,0.04010725994411546,2
specificity_spec_vs_random,mae,265,0.03958497457027699,2
specificity_spec_vs_random,mae,266,0.03987280283850314,2
specificity_spec_vs_random,mae,267,0.03922354427790431,2
specificity_spec_vs_random,mae,268,0.03855690983592286,2
specificity_spec_vs_random,mae,269,0.03824439483020692,2
specificity_spec_vs_random,mae,270,0.0370954234389953,2
specificity_spec_vs_random,mae,271,0.03611834157219773,2
specificity_spec_vs_random,mae,272,0.03535145617939106,2
specificity_spec_vs_random,mae,273,0.03538573092137787,2
specificity_spec_vs_random,mae,274,0.034218831490822055,2
specificity_spec_vs_random,mae,275,0.03392823847900184,2
specificity_spec_vs_random,mae,276,0.03350366070473676,2
specificity_spec_vs_random,mae,277,0.03310432981787459,2
specificity_spec_vs_random,mae,278,0.03282633531920709,2
specificity_spec_vs_random,mae,279,0.03247029461951767,2
specificity_spec_vs_random,mae,280,0.03179159231427198,2
specificity_spec_vs_random,mae,281,0.03093465825148689,2
specificity_spec_vs_random,mae,282,0.029940932526348885,2
specificity_spec_vs_random,mae,283,0.029718890273551235,2
specificity_spec_vs_random,mae,284,0.029292992932357098,2
specificity_spec_vs_random,mae,285,0.027783225865118943,2
specificity_spec_vs_random,mae,286,0.02745574792049732,2
specificity_spec_vs_random,mae,287,0.027171362712026248,2
specificity_spec_vs_random,mae,288,0.026705865044132082,2
specificity_spec_vs_random,mae,289,0.026439561918305543,2
specificity_spec_vs_random,mae,290,0.02598866693837687,2
specificity_spec_vs_random,mae,291,0.025704528980632357,2
specificity_spec_vs_random,mae,292,0.025228769595504463,2
specificity_spec_vs_random,mae,293,0.024244061805143158,2
specificity_spec_vs_random,mae,294,0.0238703200459911,2
specificity_spec_vs_random,mae,295,0.022900234341420855,2
specificity_spec_vs_random,mae,296,0.02209477980971153,2
specificity_spec_vs_random,mae,297,0.021840295871120574,2
specificity_spec_vs_random,mae,298,0.02139113515342128,2
specificity_spec_vs_random,mae,299,0.020795408159428597,2
specificity_spec_vs_random,mae,300,0.020283024591454257,2
specificity_spec_vs_random,mae,301,0.020442417273571767,2
specificity_spec_vs_random,mae,302,0.020510837488183498,3
specificity_spec_vs_random,mae,303,0.019614546873780725,2
specificity_spec_vs_random,mae,304,0.018557072678850872,2
specificity_spec_vs_random,mae,305,0.018024171021009394,2
specificity_spec_vs_random,mae,306,0.01772554151239003,3
specificity_spec_vs_random,mae,307,0.017455261493661833,3
specificity_spec_vs_random,mae,308,0.017229049863525248,3
specificity_spec_vs_random,mae,309,0.01715348908834402,3
specificity_spec_vs_random,mae,310,0.016556106448633034,3
specificity_spec_vs_random,mae,311,0.01689450211530108,3
specificity_spec_vs_random,mae,312,0.01630884925031939,3
specificity_spec_vs_random,mae,313,0.015343426528875437,3
specificity_spec_vs_random,mae,314,0.014565804184760722,3
specificity_spec_vs_random,mae,315,0.014063706815243826,3
specificity_spec_vs_random,mae,316,0.014261100767303247,3
specificity_spec_vs_random,mae,317,0.014431014088212013,3
specificity_spec_vs_random,mae,318,0.014119077205396735,3
specificity_spec_vs_random,mae,319,0.014143017419501192,3
specificity_spec_vs_random,mae,320,0.013049350507858826,3
specificity_spec_vs_random,mae,321,0.013597359836756695,3
specificity_spec_vs_random,mae,322,0.012769888709149857,3
specificity_spec_vs_random,mae,323,0.01276033655333908,3
specificity_spec_vs_random,mae,324,0.012317750745201028,3
specificity_spec_vs_random,mae,325,0.012023619049967849,3
specificity_spec_vs_random,mae,326,0.011305909332524067,3
specificity_spec_vs_random,mae,327,0.010980618229681216,3
specificity_spec_vs_random,mae,328,0.010839447044157513,3
specificity_spec_vs_random,mae,329,0.01005522318880736,3
specificity_spec_vs_random,mae,330,0.010674724382655487,3
specificity_spec_vs_random,mae,331,0.010508725195659263,3
specificity_spec_vs_random,mae,332,0.009446584768291189,3
specificity_spec_vs_random,mae,333,0.00940582079727914,3
specificity_spec_vs_random,mae,334,0.008771883006488679,3
specificity_spec_vs_random,mae,335,0.00871381773402291,3
specificity_spec_vs_random,mae,336,0.00863640615202943,3
specificity_spec_vs_random,mae,337,0.008376667048464181,3
specificity_spec_vs_random,mae,338,0.007717500899688812,3
specificity_spec_vs_random,mae,339,0.00751616070727712,3
specificity_spec_vs_random,mae,340,0.006644414261316456,3
specificity_spec_vs_random,mae,341,0.006737114805195343,3
specificity_spec_vs_random,mae,342,0.006793758110450465,3
specificity_spec_vs_random,mae,343,0.006890352745472228,3
specificity_spec_vs_random,mae,344,0.006585774071563577,3
specificity_spec_vs_random,mae,345,0.006327094967386593,3
specificity_spec_vs_random,mae,346,0.006072726791488403,3
specificity_spec_vs_random,mae,347,0.005932705563682639,3
specificity_spec_vs_random,mae,348,0.00609451724178367,3
specificity_spec_vs_random,mae,349,0.006406562862750764,3
specificity_spec_vs_random,mae,350,0.005697619158238076,3
specificity_spec_vs_random,mae,351,0.005365424125125529,3
specificity_spec_vs_random,mae,352,0.004563991141497414,3
specificity_spec_vs_random,mae,353,0.003165456386631238,3
specificity_spec_vs_random,mae,354,0.0025385986205228583,3
specificity_spec_vs_random,mae,355,0.002523430516294667,3
specificity_spec_vs_random,mae,356,0.002324721086206516,3
specificity_spec_vs_random,mae,357,0.0023876872522632375,3
specificity_spec_vs_random,mae,358,0.0018713251168112066,3
specificity_spec_vs_random,mae,359,0.002152796116492439,3
specificity_spec_vs_random,mae,360,0.0020179615446935806,3
specificity_spec_vs_random,mae,361,0.00168694750232401,3
specificity_spec_vs_random,mae,362,0.0012542060977405178,3
specificity_spec_vs_random,mae,363,0.0015539600993008662,3
specificity_spec_vs_random,mae,364,0.0010626564002569339,3
specificity_spec_vs_random,mae,365,0.001422366397634267,3
specificity_spec_vs_random,mae,366,0.001573913300003671,3
specificity_spec_vs_random,mae,367,0.002125016171039551,3
specificity_spec_vs_random,mae,368,0.0017003457250064358,3
specificity_spec_vs_random,mae,369,0.0010039624094471122,3
specificity_spec_vs_random,mae,370,0.0008510010992801575,3
specificity_spec_vs_random,mae,371,0.0002786733917004014,3
specificity_spec_vs_random,mae,372,4.832585045244642e-05,3
specificity_spec_vs_random,mae,373,-0.000789033247658999,3
specificity_spec_vs_random,mae,374,-0.0013737136453917387,3
specificity_spec_vs_random,mae,375,-0.0011025721116708631,3
specificity_spec_vs_random,mae,376,-0.0010354561341441304,3
specificity_spec_vs_random,mae,377,-0.0019280026808843331,3
specificity_spec_vs_random,mae,378,-0.0021506749054744922,3
specificity_spec_vs_random,mae,379,-0.0022009327631633546,3
specificity_spec_vs_random,mae,380,-0.0029538805230577836,3
specificity_spec_vs_random,mae,381,-0.0031078239348825143,3
specificity_spec_vs_random,mae,382,-0.0030736652863661007,3
specificity_spec_vs_random,mae,383,-0.003068906972589769,3
specificity_spec_vs_random,mae,384,-0.0037011035223422084,3
specificity_spec_vs_random,mae,385,-0.0039697025382601225,3
specificity_spec_vs_random,mae,386,-0.003934597972721221,3
specificity_spec_vs_random,mae,387,-0.004643023115589173,3
specificity_spec_vs_random,mae,388,-0.004451064941977112,3
specificity_spec_vs_random,mae,389,-0.004178819991909055,3
specificity_spec_vs_random,mae,390,-0.003998287981494819,3
specificity_spec_vs_random,mae,391,-0.004772092136602346,3
specificity_spec_vs_random,mae,392,-0.004673772372187912,3
specificity_spec_vs_random,mae,393,-0.005142454085178549,3
specificity_spec_vs_random,mae,394,-0.005258715938905034,3
specificity_spec_vs_random,mae,395,-0.005532891458062128,3
specificity_spec_vs_random,mae,396,-0.005367565353757708,3
specificity_spec_vs_random,mae,397,-0.005441143201851961,3
specificity_spec_vs_random,mae,398,-0.005854420937174698,3
specificity_spec_vs_random,mae,399,-0.005875290725485538,3
specificity_spec_vs_random,mae,400,-0.005708136837259126,3
specificity_spec_vs_random,mae,401,-0.0060908612317445154,3
specificity_spec_vs_random,mae,402,-0.005568253631165199,3
specificity_spec_vs_random,mae,403,-0.005934911278615562,3
specificity_spec_vs_random,mae,404,-0.0062501461135289205,3
specificity_spec_vs_random,mae,405,-0.0058417146200562264,3
specificity_spec_vs_random,mae,406,-0.006072820751872321,3
specificity_spec_vs_random,mae,407,-0.006334833756720393,3
specificity_spec_vs_random,mae,408,-0.0054805903901189446,3
specificity_spec_vs_random,mae,409,-0.005800841830827519,3
specificity_spec_vs_random,mae,410,-0.006131337589718733,3
specificity_spec_vs_random,mae,411,-0.006341749329710211,3
specificity_spec_vs_random,mae,412,-0.006911824966873148,3
specificity_spec_vs_random,mae,413,-0.00677484357273439,3
specificity_spec_vs_random,mae,414,-0.00712812397825946,3
specificity_spec_vs_random,mae,415,-0.006760393963034517,3
specificity_spec_vs_random,mae,416,-0.006343876902614731,3
specificity_spec_vs_random,mae,417,-0.006720362974048655,3
specificity_spec_vs_random,mae,418,-0.007405363650427876,3
specificity_spec_vs_random,mae,419,-0.00802819129706922,3
specificity_spec_vs_random,mae,420,-0.008503880915613493,3
specificity_spec_vs_random,mae,421,-0.008373522295723745,3
specificity_spec_vs_random,mae,422,-0.008022500123898713,3
specificity_spec_vs_random,mae,423,-0.007800212076818358,3
specificity_spec_vs_random,mae,424,-0.00788784634432993,3
specificity_spec_vs_random,mae,425,-0.00979877065595769,3
specificity_spec_vs_random,mae,426,-0.009240094874476412,3
specificity_spec_vs_random,mae,427,-0.009517149707343187,3
specificity_spec_vs_random,mae,428,-0.010388818745463713,3
specificity_spec_vs_random,mae,429,-0.010382566251050385,3
specificity_spec_vs_random,mae,430,-0.011233783801825048,3
specificity_spec_vs_random,mae,431,-0.010813652317984701,3
specificity_spec_vs_random,mae,432,-0.010395609506541614,3
specificity_spec_vs_random,mae,433,-0.01032996306478795,3
specificity_spec_vs_random,mae,434,-0.010494463904886508,3
specificity_spec_vs_random,mae,435,-0.011240409032253762,3
specificity_spec_vs_random,mae,436,-0.011683484035562852,3
specificity_spec_vs_random,mae,437,-0.012431190809436554,3
specificity_spec_vs_random,mae,438,-0.012490497801334044,3
specificity_spec_vs_random,mae,439,-0.01228494772862243,3
specificity_spec_vs_random,mae,440,-0.012967533670769082,3
specificity_spec_vs_random,mae,441,-0.013811543127040249,3
specificity_spec_vs_random,mae,442,-0.013871990850198301,3
specificity_spec_vs_random,mae,443,-0.014165222617856799,3
specificity_spec_vs_random,mae,444,-0.014453904080087288,3
specificity_spec_vs_random,mae,445,-0.014279426011845064,3
specificity_spec_vs_random,mae,446,-0.014560656008706374,3
specificity_spec_vs_random,mae,447,-0.014685040167770058,3
specificity_spec_vs_random,mae,448,-0.015191851477367457,3
specificity_spec_vs_random,mae,449,-0.015799850171018814,3
specificity_spec_vs_random,mae,450,-0.015266750990108324,3
specificity_spec_vs_random,mae,451,-0.015967996926038452,3
specificity_spec_vs_random,mae,452,-0.016455960915977563,3
specificity_spec_vs_random,mae,453,-0.017567942014060645,3
specificity_spec_vs_random,mae,454,-0.017013553018774275,3
specificity_spec_vs_random,mae,455,-0.017116746478329503,3
specificity_spec_vs_random,mae,456,-0.017650973260838754,3
specificity_spec_vs_random,mae,457,-0.018428993532484395,3
specificity_spec_vs_random,mae,458,-0.018426659539980683,3
specificity_spec_vs_random,mae,459,-0.018683257905836026,3
specificity_spec_vs_random,mae,460,-0.01892955898051607,3
specificity_spec_vs_random,mae,461,-0.018852210181237172,3
specificity_spec_vs_random,mae,462,-0.018837037212902086,3
specificity_spec_vs_random,mae,463,-0.018732789634701152,3
specificity_spec_vs_random,mae,464,-0.01899323157281918,3
specificity_spec_vs_random,mae,465,-0.018705119592443697,3
specificity_spec_vs_random,mae,466,-0.018575776443141567,3
specificity_spec_vs_random,mae,467,-0.018830827006477424,3
specificity_spec_vs_random,mae,468,-0.019350651552312303,3
specificity_spec_vs_random,mae,469,-0.019588127301837233,3
specificity_spec_vs_random,mae,470,-0.01929063881733084,3
specificity_spec_vs_random,mae,471,-0.019035406436216373,3
specificity_spec_vs_random,mae,472,-0.019796856239495675,3
specificity_spec_vs_random,mae,473,-0.019573163077029054,3
specificity_spec_vs_random,mae,474,-0.019615046601735298,3
specificity_spec_vs_random,mae,475,-0.01961508472195783,3
specificity_spec_vs_random,mae,476,-0.019968785943682565,3
specificity_spec_vs_random,mae,477,-0.020135945138528566,3
specificity_spec_vs_random,mae,478,-0.02040372705496729,3
specificity_spec_vs_random,mae,479,-0.02042667526794162,3
specificity_spec_vs_random,mae,480,-0.020046209203086196,3
specificity_spec_vs_random,mae,481,-0.019642705225508816,3
specificity_spec_vs_random,mae,482,-0.019908433658564206,3
specificity_spec_vs_random,mae,483,-0.020607690281220226,3
specificity_spec_vs_random,mae,484,-0.020329150201374713,3
specificity_spec_vs_random,mae,485,-0.020474651909254682,3
specificity_spec_vs_random,mae,486,-0.020250869869542498,3
specificity_spec_vs_random,mae,487,-0.021171983316858878,3
specificity_spec_vs_random,mae,488,-0.021076120345764338,3
specificity_spec_vs_random,mae,489,-0.02114866301933027,3
specificity_spec_vs_random,mae,490,-0.02160942158115242,3
specificity_spec_vs_random,mae,491,-0.021689692688362516,3
specificity_spec_vs_random,mae,492,-0.021238599356308008,3
specificity_spec_vs_random,mae,493,-0.021681110883167154,3
specificity_spec_vs_random,mae,494,-0.02129689248751898,3
specificity_spec_vs_random,mae,495,-0.021346816028515736,3
specificity_spec_vs_random,mae,496,-0.021520814684838907,3
specificity_spec_vs_random,mae,497,-0.02140182253538292,3
specificity_spec_vs_random,mae,498,-0.021338936430990163,3
specificity_spec_vs_random,mae,499,-0.020964677934980358,3
specificity_spec_vs_random,mae,500,-0.021036766372981575,3
specificity_spec_vs_random,mae,501,-0.020483478854338433,3
specificity_spec_vs_random,mae,502,-0.020821466271212508,3
specificity_spec_vs_random,mae,503,-0.020786993167078993,3
specificity_spec_vs_random,mae,504,-0.0208420396445419,3
specificity_spec_vs_random,mae,505,-0.020753605312855417,3
specificity_spec_vs_random,mae,506,-0.020588071195366542,3
specificity_spec_vs_random,mae,507,-0.020937695552325497,3
specificity_spec_vs_random,mae,508,-0.021353504946912683,3
specificity_spec_vs_random,mae,509,-0.021349852750069953,3
specificity_spec_vs_random,mae,510,-0.021143737978357446,3
specificity_spec_vs_random,mae,511,-0.021383246138895196,3
specificity_spec_vs_random,mae,512,-0.021559445145953315,3
specificity_spec_vs_random,mae,513,-0.02192371876614141,3
specificity_spec_vs_random,mae,514,-0.02195590340591913,3
specificity_spec_vs_random,mae,515,-0.022347496429382385,3
specificity_spec_vs_random,mae,516,-0.022516743776530568,3
specificity_spec_vs_random,mae,517,-0.022680457269639298,3
specificity_spec_vs_random,mae,518,-0.022401767002699913,3
specificity_spec_vs_random,mae,519,-0.02287386100404243,3
specificity_spec_vs_random,mae,520,-0.023418618814985415,3
specificity_spec_vs_random,mae,521,-0.0235772423394498,3
specificity_spec_vs_random,mae,522,-0.02388142086061862,3
specificity_spec_vs_random,mae,523,-0.023894522124203732,3
specificity_spec_vs_random,mae,524,-0.024128741635704998,3
specificity_spec_vs_random,mae,525,-0.02371779316892253,3
specificity_spec_vs_random,mae,526,-0.023648586448228315,3
specificity_spec_vs_random,mae,527,-0.02353869018774768,3
specificity_spec_vs_random,mae,528,-0.02427586100913981,3
specificity_spec_vs_random,mae,529,-0.024286470963761353,3
specificity_spec_vs_random,mae,530,-0.024952329986456245,3
specificity_spec_vs_random,mae,531,-0.02529016753772151,3
specificity_spec_vs_random,mae,532,-0.025597023827181875,3
specificity_spec_vs_random,mae,533,-0.025105690140838632,3
specificity_spec_vs_random,mae,534,-0.024966545390538997,3
specificity_spec_vs_random,mae,535,-0.025165417078110153,3
specificity_spec_vs_random,mae,536,-0.02532425491061696,3
specificity_spec_vs_random,mae,537,-0.025428086860597165,3
specificity_spec_vs_random,mae,538,-0.025165399969435676,3
specificity_spec_vs_random,mae,539,-0.02563129172596934,3
specificity_spec_vs_random,mae,540,-0.02524562833439603,3
specificity_spec_vs_random,mae,541,-0.0252908625137116,3
specificity_spec_vs_random,mae,542,-0.02514121192247032,3
specificity_spec_vs_random,mae,543,-0.025642711621716163,3
specificity_spec_vs_random,mae,544,-0.025812793365105335,3
specificity_spec_vs_random,mae,545,-0.026275960416428656,3
specificity_spec_vs_random,mae,546,-0.026723209165542272,3
specificity_spec_vs_random,mae,547,-0.026728314080417537,3
specificity_spec_vs_random,mae,548,-0.02725635044728225,3
specificity_spec_vs_random,mae,549,-0.027511036320768678,3
specificity_spec_vs_random,mae,550,-0.027893268068941435,3
specificity_spec_vs_random,mae,551,-0.02764244489274592,3
specificity_spec_vs_random,mae,552,-0.027521111006085786,3
specificity_spec_vs_random,mae,553,-0.027893209787521744,3
specificity_spec_vs_random,mae,554,-0.028775279094401807,3
specificity_spec_vs_random,mae,555,-0.028451956717847615,3
specificity_spec_vs_random,mae,556,-0.028270326366313103,3
specificity_spec_vs_random,mae,557,-0.028335273536510552,3
specificity_spec_vs_random,mae,558,-0.028612236446632355,3
specificity_spec_vs_random,mae,559,-0.029030147958093444,3
specificity_spec_vs_random,mae,560,-0.029002422513055848,3
specificity_spec_vs_random,mae,561,-0.02934909969680044,3
specificity_spec_vs_random,mae,562,-0.029083705419568062,3
specificity_spec_vs_random,mae,563,-0.028928969812767047,3
specificity_spec_vs_random,mae,564,-0.02900327758455168,3
specificity_spec_vs_random,mae,565,-0.029088393000473722,3
specificity_spec_vs_random,mae,566,-0.02938666296858905,3
specificity_spec_vs_random,mae,567,-0.03014221867819078,3
specificity_spec_vs_random,mae,568,-0.03067759228700062,3
specificity_spec_vs_random,mae,569,-0.030753033183219536,3
specificity_spec_vs_random,mae,570,-0.030574005356296396,3
specificity_spec_vs_random,mae,571,-0.030335634159963654,3
specificity_spec_vs_random,mae,572,-0.030487165651984505,3
specificity_spec_vs_random,mae,573,-0.030409995770832587,3
specificity_spec_vs_random,mae,574,-0.030813115846233252,3
specificity_spec_vs_random,mae,575,-0.03100972153945447,3
specificity_spec_vs_random,mae,576,-0.03152987831136489,3
specificity_spec_vs_random,mae,577,-0.03137467770645275,3
specificity_spec_vs_random,mae,578,-0.03153256396923876,3
specificity_spec_vs_random,mae,579,-0.031605640446406014,3
specificity_spec_vs_random,mae,580,-0.03125558187415223,3
specificity_spec_vs_random,mae,581,-0.031468379442110006,3
specificity_spec_vs_random,mae,582,-0.031322922201557635,3
specificity_spec_vs_random,mae,583,-0.031341315089916666,3
specificity_spec_vs_random,mae,584,-0.031180064400773144,3
specificity_spec_vs_random,mae,585,-0.03094387247471353,3
specificity_spec_vs_random,mae,586,-0.0310650016744618,3
specificity_spec_vs_random,mae,587,-0.031233970557018598,3
specificity_spec_vs_random,mae,588,-0.03134074294353972,3
specificity_spec_vs_random,mae,589,-0.031312774022600465,3
specificity_spec_vs_random,mae,590,-0.031317475526009275,3
specificity_spec_vs_random,mae,591,-0.03147862523126932,3
specificity_spec_vs_random,mae,592,-0.03105569401656849,3
specificity_spec_vs_random,mae,593,-0.031077710720399665,3
specificity_spec_vs_random,mae,594,-0.03165797650518831,3
specificity_spec_vs_random,mae,595,-0.03241759300175229,3
specificity_spec_vs_random,mae,596,-0.032744482146633835,3
specificity_spec_vs_random,mae,597,-0.033335805959906484,3
specificity_spec_vs_random,mae,598,-0.03323101507424875,3
specificity_spec_vs_random,mae,599,-0.033291395984116345,3
specificity_spec_vs_random,mae,600,-0.033573073967390066,3
specificity_spec_vs_random,mae,601,-0.03396457321410695,3
specificity_spec_vs_random,mae,602,-0.03390700805940838,3
specificity_spec_vs_random,mae,603,-0.03461841617816486,3
specificity_spec_vs_random,mae,604,-0.035048246619060475,3
specificity_spec_vs_random,mae,605,-0.03486394532985937,3
specificity_spec_vs_random,mae,606,-0.034198441126920276,3
specificity_spec_vs_random,mae,607,-0.03409071411285103,3
specificity_spec_vs_random,mae,608,-0.0342184546582458,3
specificity_spec_vs_random,mae,609,-0.034234218251079085,3
specificity_spec_vs_random,mae,610,-0.034161956476002064,3
specificity_spec_vs_random,mae,611,-0.03454487611895374,3
specificity_spec_vs_random,mae,612,-0.03474812983371711,3
specificity_spec_vs_random,mae,613,-0.03477503526843728,3
specificity_spec_vs_random,mae,614,-0.035262465984398084,3
specificity_spec_vs_random,mae,615,-0.03540684809328676,3
specificity_spec_vs_random,mae,616,-0.03559542396613935,3
specificity_spec_vs_random,mae,617,-0.036067369581191944,3
specificity_spec_vs_random,mae,618,-0.03654413666484224,3
specificity_spec_vs_random,mae,619,-0.036405484605888105,3
specificity_spec_vs_random,mae,620,-0.03705242465184222,3
specificity_spec_vs_random,mae,621,-0.037179467039458736,3
specificity_spec_vs_random,mae,622,-0.037236046358815056,3
specificity_spec_vs_random,mae,623,-0.03751723054898459,3
specificity_spec_vs_random,mae,624,-0.03734012461968028,3
