dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
Weather,2022,block_dct2_b144,balanced_interval,512,-0.0031796929091795602,-0.0031847534949591694,-0.00625832792874823,-0.006277952179953861
Weather,2022,block_dct2_b144,balanced_interval,720,-0.003190761511727421,-0.003195857409730163,-0.007932659294738768,-0.007964206198255441
Weather,2022,block_dct2_b144,dct2,48,0.008985480561741746,0.008945231773062168,0.01467766344898161,0.014570471629474446
Weather,2022,block_dct2_b144,dct2,96,0.003755790083212482,0.0037487459251902555,0.011773970847696822,0.011704928884609167
Weather,2022,block_dct2_b144,dct2,144,-6.648675925747993e-05,-6.648896955097072e-05,0.009112136848381969,0.009070747141039837
Weather,2022,block_dct2_b144,dct2,192,-0.0021400914726767287,-0.0021423831029070417,0.0021172317053130612,0.0021149919512376547
Weather,2022,block_dct2_b144,dct2,288,-0.003753623872333539,-0.0037606775412664106,-0.0020199934518973462,-0.0020220350130855103
Weather,2022,block_dct2_b144,dct2,336,-0.004875678671130233,-0.004887584133587808,-0.003328033370779629,-0.00333357742239504
Weather,2022,block_dct2_b144,dct2,512,-0.0028942672241640726,-0.0028984596592465106,-0.0036154481936425437,-0.003621991810121905
Weather,2022,block_dct2_b144,dct2,720,-0.0018877342530508798,-0.0018895171450548087,-0.003701312122396386,-0.003708170437087377
Weather,2023,block_dct2_b144,balanced_interval,48,0.008250392735513158,0.008216451651931855,0.007650236880111765,0.007621048298566913
Weather,2023,block_dct2_b144,balanced_interval,96,0.007121700600343289,0.007096401384063311,0.011166710955447919,0.011104594665215295
Weather,2023,block_dct2_b144,balanced_interval,144,0.007828487040835889,0.00779792424165604,0.013260300014456352,0.013172769556744734
Weather,2023,block_dct2_b144,balanced_interval,192,0.0039814638932113575,0.003973548374446856,0.007481736970480312,0.00745381844617321
Weather,2023,block_dct2_b144,balanced_interval,288,0.0037762500968549356,0.003769129030919971,0.006582827389399833,0.006561208045994471
Weather,2023,block_dct2_b144,balanced_interval,336,0.00257079904235364,0.002567497368414995,0.004579160639475546,0.004568692268274499
Weather,2023,block_dct2_b144,balanced_interval,512,0.0014078525972081848,0.0014068620376489482,0.003295767587285026,0.0032903425068615544
Weather,2023,block_dct2_b144,balanced_interval,720,-0.0005356575485695999,-0.0005358010386935508,0.0005726548878550348,0.000572490952339022
Weather,2023,block_dct2_b144,dct2,48,0.00496148516296331,0.0049491973258255495,0.015882550108297568,0.015757087509526313
Weather,2023,block_dct2_b144,dct2,96,-0.0005422498832283849,-0.0005423969272733142,0.009674224920189094,0.009627580144821346
Weather,2023,block_dct2_b144,dct2,144,-0.0024472237023094173,-0.002450220598427144,0.00824995037337852,0.00821601292434726
Weather,2023,block_dct2_b144,dct2,192,-0.004974065718183897,-0.004986456919432669,0.00013754335071106726,0.00013753389205806155
Weather,2023,block_dct2_b144,dct2,288,-0.0039853439398421404,-0.0039932959833683945,-0.0028092735747949384,-0.0028132232815401004
Weather,2023,block_dct2_b144,dct2,336,-0.005109969842394227,-0.005123048005139186,-0.004810425637973078,-0.004822014310079448
Weather,2023,block_dct2_b144,dct2,512,-0.004429970892875618,-0.004439797719424821,-0.005742433684424542,-0.005758953062074079
Weather,2023,block_dct2_b144,dct2,720,-0.0025255014153513556,-0.0025286931804209267,-0.00470084477962326,-0.004711911083975728
