comparison,candidate_arm,baseline_arm,dataset,target_horizon,status,candidate_mse,baseline_mse,relative_mse_pct,candidate_mae,baseline_mae,relative_mae_pct,candidate_wins_mse
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTh2,192,ok,0.3000638484954834,0.29595187306404114,1.3894067940406263,0.356438010931015,0.35443437099456787,0.5653063304286166,False
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTh2,336,ok,0.3276304602622986,0.3237031400203705,1.2132474963576056,0.38076964020729065,0.378756582736969,0.5314910847951326,False
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTh2,720,ok,0.4105807840824127,0.4059184193611145,1.1485964910477486,0.4399091303348541,0.43700337409973145,0.6649276429750328,False
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTm1,96,ok,0.2771853804588318,0.2790854573249817,-0.6808225997735673,0.3342307209968567,0.33677393198013306,-0.7551685988054446,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTm1,192,ok,0.31368547677993774,0.31521210074424744,-0.4843164208179762,0.35616007447242737,0.3584584593772888,-0.6411858458729602,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTm1,336,ok,0.35196536779403687,0.35354331135749817,-0.44632256155617833,0.37711140513420105,0.3796047568321228,-0.656828359773276,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,ETTm1,720,ok,0.4120280146598816,0.4132220149040222,-0.28894884615912053,0.40790027379989624,0.41047412157058716,-0.6270426405549423,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,Weather,96,ok,0.14121632277965546,0.14157766103744507,-0.25522264963400154,0.1816902607679367,0.18217454850673676,-0.2658372109439533,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,Weather,192,ok,0.1821880340576172,0.18258775770664215,-0.21892138555488216,0.22318139672279358,0.22378507256507874,-0.2697569750143236,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,Weather,336,ok,0.23157349228858948,0.2320755124092102,-0.2163175750035773,0.2636261582374573,0.2642529010772705,-0.23717538663083904,True
stbo_bank4_vs_stbo_independent,stbo_bank4,stbo_independent,Weather,720,ok,0.30375930666923523,0.3039950430393219,-0.07754612303206843,0.3146427869796753,0.31498682498931885,-0.1092229840582104,True
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTh2,96,ok,0.25719308853149414,0.25505420565605164,0.8385993361453625,0.3240754306316376,0.32342180609703064,0.2020966188071016,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTh2,192,ok,0.3000638484954834,0.2967998683452606,1.0997242581070932,0.356438010931015,0.35533061623573303,0.31165192209254844,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTh2,336,ok,0.3276304602622986,0.32357659935951233,1.2528288234719298,0.38076964020729065,0.37973374128341675,0.27279612298154454,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTh2,720,ok,0.4105807840824127,0.40426361560821533,1.5626359212894236,0.4399091303348541,0.4376014471054077,0.5273481714265227,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTm1,96,ok,0.2771853804588318,0.27693766355514526,0.0894486147194673,0.3342307209968567,0.3346160054206848,-0.11514225786771748,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTm1,192,ok,0.31368547677993774,0.3134840428829193,0.0642565073379675,0.35616007447242737,0.35646846890449524,-0.08651380387602048,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTm1,336,ok,0.35196536779403687,0.3516775965690613,0.0818281368455187,0.37711140513420105,0.37744197249412537,-0.08758097509398155,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,ETTm1,720,ok,0.4120280146598816,0.4115598499774933,0.11375373045108272,0.40790027379989624,0.40826597809791565,-0.08957501179088778,False
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,Weather,96,ok,0.14121632277965546,0.1414191722869873,-0.14343847729514358,0.1816902607679367,0.18198387324810028,-0.16133983463649804,True
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,Weather,192,ok,0.1821880340576172,0.18252712488174438,-0.18577557957311086,0.22318139672279358,0.22363103926181793,-0.20106445890005764,True
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,Weather,336,ok,0.23157349228858948,0.23203858733177185,-0.20043866346995953,0.2636261582374573,0.26418447494506836,-0.2113359264306447,True
stbo_bank4_vs_stbo_shared,stbo_bank4,stbo_shared,Weather,720,ok,0.30375930666923523,0.30404406785964966,-0.09365786756473371,0.3146427869796753,0.31512004137039185,-0.15145161464217294,True
