origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
1864,0,True,0.7297257715153077,0.0442537241615355,0.9217954650624711,0.4297201161931512,0.39912004126126777,0.37778457437391555,0.08167542016214789,0.15294459853075884,0.08167542016214789,0.46598035532636306,0.15294459853075884,0.20528749422437675,0.11421351045530757,0.4436411682707102,0.1568637103732826,0.259601310486308,0.14804540518023743,0.4297201161931512,0.15159298714209613,0.5000607449726207,0.2663085143861945,0.4674476709809017,0.1962155729831362
183,6,True,0.7295976116685139,0.04285375512618986,0.963442850532161,0.2918351325174038,0.6032564664721233,0.477180165444177,0.2226599541527341,0.3144182440795909,0.2226599541527341,0.2918351325174038,0.3144182440795909,0.2840393291325966,0.1664392108392759,0.4140275878430274,0.3212567313658439,0.652617197974367,0.31341174610548594,0.5197617422920016,0.3179708854359023,1.351178291933034,0.6051469602416286,0.5521338939098198,0.3830312235140489
373,6,True,0.7291056460850929,0.04869032965322572,0.980101804720037,0.25935514183893915,0.6124820117339248,0.5017570163005001,0.17962822226342423,0.24252949343281907,0.17962822226342423,0.25935514183893915,0.24252949343281907,0.5221039445976479,0.27889703127668725,0.46582086926844546,0.24828730948748137,0.8202149122129334,0.38558651614360595,0.5298957500013057,0.23997768394267335,0.950002039602216,0.37341505525391355,0.6069323646817963,0.3189834165533875
375,6,True,0.7290634160763139,0.054367769021718276,0.991207774178621,0.24412129901688717,0.6022313928193713,0.5018548367089918,0.13908217682497323,0.18400065598366488,0.13908217682497323,0.24412129901688717,0.18400065598366488,0.4530468741422067,0.23986001304215096,0.4705624809876485,0.19135466006712262,0.7465425657140298,0.3643198457020344,0.511990524808748,0.18255872750170773,0.8839206051457787,0.3584620465546772,0.5944635248144728,0.25611868922356773
1672,6,True,0.7282028240153173,0.03471335190688334,0.8870893105043961,0.43968161808470196,0.5275368333770869,0.4002133063167799,0.07637392090833241,0.1827304626780293,0.07637392090833241,0.5820405651634392,0.1827304626780293,0.2637139697586788,0.08015087843103692,0.6960688942478779,0.17904049808582553,0.3051831239710571,0.07807337474709035,0.7441753209312627,0.18306933448470197,0.20954131673809037,0.11740985153908776,0.43968161808470196,0.1515378757261566
184,6,True,0.7275650309716087,0.04660630703992433,0.974086071263304,0.2747122128385501,0.5810833148839166,0.47795900197481994,0.21735179568225083,0.2996766242719982,0.21735179568225083,0.2747122128385501,0.2996766242719982,0.2816732802987793,0.16687284024389482,0.4075659570304724,0.3077928425168914,0.6505289044717176,0.3191253628736836,0.5094370739255016,0.30348337810989606,1.3378004792063405,0.6123987514440656,0.5422346149798245,0.37214027581030845
611,0,True,0.7260170215795811,0.08496259667195512,0.998611753817677,0.24292140146397267,0.5383472423155082,0.5744023950615789,0.17433607135579124,0.3161485352672347,0.17433607135579124,0.44856277379736054,0.3161485352672347,0.1947036337857618,0.14471395725924283,0.2567475272779146,0.30160726093829426,0.40101650693197194,0.29365630987123365,0.2677201441958368,0.3235577866579708,0.40518915406057254,0.3067600368981767,0.24292140146397267,0.23309304129202402
1673,6,True,0.7251423710503685,0.03335704646232198,0.8741323461360482,0.45238137898590525,0.5236178428657289,0.4008693614488034,0.08520824392500591,0.19722147876855636,0.08520824392500591,0.5679565711754975,0.19722147876855636,0.27050252730958163,0.08776298099123452,0.6755557818105242,0.19373523466752482,0.31702707591860324,0.08580908747407606,0.7293319908861426,0.19847375174831305,0.2141716860843592,0.11728440339378036,0.45238137898590525,0.1634743879616042
372,6,True,0.7236158031709459,0.044271012627711846,0.96760758907913,0.2598124069651607,0.6186828654183254,0.5017507878706337,0.21294546942277828,0.28769121696525835,0.21294546942277828,0.2598124069651607,0.28769121696525835,0.5717502170251443,0.31887535739821876,0.44228205271639565,0.2927559994515226,0.8698855983498661,0.42124879139085614,0.5157423088852762,0.28643097294958414,0.9911715851858901,0.4023585424796969,0.5940576298863166,0.35970458609230443
379,6,True,0.7229340463678189,0.042162604001720276,0.960203609440074,0.28437713133397735,0.575191022475887,0.502050034103533,0.13426929240640276,0.18762577089898103,0.13426929240640276,0.28437713133397735,0.18762577089898103,0.4434530611228653,0.243558129059587,0.45076908829341567,0.1924959512288502,0.7344108259085084,0.39175990764293966,0.4665657234037772,0.1870529034451429,0.8472816180922061,0.3875980251456383,0.5425393200216252,0.23917551785889632
186,6,True,0.7218054462044753,0.039096143806264506,0.9379916705229061,0.32359841429135805,0.5573008665561482,0.47919688763297713,0.20778101386129846,0.3071858763364868,0.20778101386129846,0.32359841429135805,0.3071858763364868,0.30035555351131554,0.16556733339094284,0.4487622038102076,0.3128964406755615,0.6842716808299739,0.3264867256534879,0.5228697390231286,0.3108217398711393,1.3384374955993548,0.6211095580397714,0.5359442931911905,0.36664405556242957
185,6,True,0.7189465022731558,0.0446219105007393,0.968533086534012,0.261121885726046,0.5634339328833605,0.47869405204433374,0.21817336081678204,0.2952765234238483,0.21817336081678204,0.261121885726046,0.2952765234238483,0.28540618841767884,0.17079284825320315,0.4015797302781128,0.30206156141536794,0.6615819826448094,0.3288233610935623,0.5029741291033598,0.2995843033562811,1.332504255046867,0.6256572965426771,0.5304650666795272,0.36316861018582625
1236,6,True,0.718603177363094,0.03095798413195307,0.8315594632114761,0.49535420902617255,0.5421718304950416,0.4660243717082608,0.12807289748310346,0.4183942465304695,0.12807289748310346,0.6938942192796703,0.4183942465304695,0.5191446151516771,0.1388796346017667,0.7324837231313849,0.4101200694442231,0.5252883025182403,0.15236392321090056,0.7099422879198614,0.41468915841019277,0.3152534342216154,0.15909131866998258,0.49535420902617255,0.37562805574111624
380,6,True,0.7179569072102531,0.03965518767723725,0.93984266543267,0.30279755972571687,0.57196306576203,0.5020465935389086,0.1373591978727975,0.1970147979097142,0.1373591978727975,0.30279755972571687,0.1970147979097142,0.45197593853022866,0.2468944830069043,0.45374418866239774,0.20208508734416752,0.7452623133598569,0.3950624404029839,0.469901491970084,0.1960223651604035,0.8493980984114883,0.38760040713347876,0.543676389365182,0.2437745144091725
345,6,True,0.7135317634878473,0.0371639206894629,0.9153169828782971,0.2973609762696784,0.6666497916779522,0.504246049962102,0.3323845587748221,0.47305166315725994,0.3323845587748221,0.2973609762696784,0.47305166315725994,0.7543757753455606,0.49440130188447945,0.3446219801291913,0.4563514543866171,1.0445281729822973,0.6074770315823528,0.41841967761586807,0.4734795949077348,1.1584469347814608,0.6113254618841678,0.47228876564855915,0.40825081628567617
344,6,True,0.7106121004267562,0.03751916517799218,0.9213327163350301,0.27704063844581506,0.6683355072549653,0.5045041142243281,0.32688896464324685,0.4521539965130487,0.32688896464324685,0.27704063844581506,0.4521539965130487,0.7352593370798995,0.49395010824802066,0.32819607540142826,0.4363031407433639,1.0263917712368529,0.6062376284550459,0.4093506539666627,0.4518292627627602,1.1448268414761011,0.6074545816868094,0.4693917370913684,0.39086807214066543
1671,6,True,0.7104100434755128,0.034043577854477224,0.8829245719574271,0.3886699080081354,0.5234678509435859,0.3998116860516813,0.06416288288293219,0.16375053914152918,0.06416288288293219,0.6081668908126381,0.16375053914152918,0.24596554718198596,0.0677098479033143,0.7247181620391051,0.16061574957372768,0.28354526370583666,0.06696724618612923,0.763821672381718,0.1638653927421135,0.2014427453402639,0.12314801203995729,0.3886699080081354,0.13850854504750165
1678,6,True,0.7101079422722463,0.03205381569938572,0.8528459046737622,0.46014069625403264,0.4564278105915536,0.40360658074224337,0.12160796285421623,0.26913888985703277,0.12160796285421623,0.5481590827738991,0.26913888985703277,0.3188189253690536,0.12049359517683444,0.6220626017186549,0.2625732412502654,0.3712947632614543,0.11471281774479929,0.6910464970279635,0.2718790889097183,0.2414915166733034,0.13037144205180723,0.46014069625403264,0.2228540187646615
376,6,True,0.7098644828793098,0.05681530874414694,0.993984266543267,0.1771167341913269,0.5973732935027829,0.5019612584883141,0.1368419662009359,0.16629572126060554,0.1368419662009359,0.1771167341913269,0.16629572126060554,0.4258290139725039,0.24049287237756492,0.43523605840278945,0.17244760385335323,0.7129886292113169,0.37344602119738596,0.47622443627119426,0.16520730033926004,0.8529565374317479,0.3698037986745317,0.5664447337633276,0.23408978953618834
1809,0,True,0.7083362503166515,0.04555469441286747,0.934289680703378,0.3143123732442955,0.46897697991673865,0.4085396075032073,0.2724793051900223,0.3973811026447189,0.2724793051900223,0.3143123732442955,0.3973811026447189,0.5019957211041612,0.3249254145436188,0.35273270093033593,0.3997270872969438,0.5311825091059552,0.34862228596606804,0.34368643547235445,0.395588050817345,0.8392391998180443,0.5166881283830378,0.38433747077703106,0.4518276633370746
383,6,True,0.7079933704202263,0.03331101401191619,0.8732068486811662,0.38127521222041816,0.5700738241351777,0.5021343001226994,0.13882376162638035,0.2243707773929299,0.13882376162638035,0.38127521222041816,0.2243707773929299,0.4757489533277375,0.24339562280284333,0.4883948328202182,0.22895097041748513,0.7725105108500288,0.3862015135640216,0.5000695678055354,0.22346804401939688,0.8543514187928303,0.3759147342186474,0.5599998713061163,0.25986701871881585
182,6,True,0.7069915264949523,0.0379424049068124,0.9250347061545581,0.2774852690176034,0.6122859271239227,0.47682346708412543,0.24120832236611875,0.3338455425512917,0.24120832236611875,0.2774852690176034,0.3338455425512917,0.29228945080871455,0.17544840011577187,0.39974433004565724,0.33852595904861316,0.6623491056303658,0.3185744562874068,0.5190233464809836,0.3360975179056953,1.368769183644723,0.6155975539630818,0.5502546657838361,0.3967216160714602
187,6,True,0.7065643550886835,0.03360887695961292,0.8796853308653401,0.3711250106475663,0.5538418646174362,0.4795163433006711,0.20372506957474878,0.32395161681422396,0.20372506957474878,0.3711250106475663,0.32395161681422396,0.31826314253100996,0.16452499444469373,0.4830535727879227,0.32931873962350683,0.7099789124011312,0.3290069548314369,0.5365961592876844,0.32669515643583114,1.3493623524143314,0.621350774754899,0.5395226688790049,0.37768737689467374
384,6,True,0.7059390263053438,0.031140037243151005,0.8366496992133272,0.4330100400485214,0.5771116468412371,0.5021872911089006,0.13162780154449918,0.23215190892580093,0.13162780154449918,0.4330100400485214,0.23215190892580093,0.48173978006959245,0.23405809348679493,0.5141399918167797,0.23644413327420347,0.7779759531034388,0.37562953091623197,0.5171707693305931,0.23086944406632218,0.853942058658476,0.3673914542120643,0.5697700441301274,0.26535791779353907
378,6,True,0.7046703142850161,0.045453981075081085,0.9703840814437761,0.20435408746836226,0.5817204732261947,0.502050034103533,0.14181768042232282,0.1782422032070499,0.14181768042232282,0.20435408746836226,0.1782422032070499,0.4352680968840408,0.24922167098453554,0.42742950202727503,0.18273494846108904,0.7248402527767885,0.394623518424058,0.45557173885929225,0.17745425515815116,0.8465040474935661,0.38877820292631987,0.5407249332386981,0.23426116656715068
377,6,True,0.7044845460667271,0.05185855121632654,0.988894030541416,0.1703000677271529,0.5894751047787312,0.5020246913810973,0.1399324827434166,0.1686543258598215,0.1399324827434166,0.1703000677271529,0.1686543258598215,0.42434397040769745,0.2441563597734684,0.4246263013024787,0.17325484257495816,0.7124375914277968,0.3845703847338534,0.4602048104127471,0.16752311906868853,0.8444492535529609,0.3804698684439009,0.5494461427455816,0.22973553661801216
382,6,True,0.7036499366696541,0.03412080862529812,0.8833873206848681,0.35121100530418126,0.5659297473596563,0.5020775239090413,0.14310148084412658,0.2205670595741516,0.14310148084412658,0.35121100530418126,0.2205670595741516,0.4737210571369421,0.24866355684282937,0.47508443397958067,0.22457840341618038,0.7691718424703912,0.39157556040523206,0.4909127729538467,0.21955068673626107,0.8561754085932317,0.37938666396022797,0.556882082628848,0.2588025023404198
1848,0,True,0.7023927626313087,0.0392699782729208,0.8574733919481722,0.4288802499444784,0.44991991673879106,0.37656589941409335,0.25013421890551607,0.43797157930749053,0.25013421890551607,0.4288802499444784,0.43797157930749053,0.4242438101902824,0.23965060043625927,0.4351111443941378,0.448632643842334,0.481406383762767,0.26712146444661056,0.4451227207276799,0.43592689245155786,0.7304267308868202,0.39353674024227375,0.46122352372773123,0.4987262463364339
343,6,True,0.7022821136670419,0.03720368722098924,0.9162424803331791,0.25673654944414215,0.6713990866720964,0.5047658337142976,0.3166242164915116,0.42599190940267634,0.3166242164915116,0.25673654944414215,0.42599190940267634,0.7122127554802106,0.48682834949945003,0.3164565703808474,0.4110197735137276,1.0046061629018135,0.5989409439295186,0.40380522631926474,0.4251525994685021,1.128805204586602,0.6039655844651267,0.4649514530841353,0.3702079862601597
1861,0,True,0.7016758583119286,0.036866439460215,0.8144377602961592,0.5045976954229385,0.43077669536967467,0.37692986014304414,0.09423006724090895,0.19307690385691123,0.09423006724090895,0.5119557784563264,0.19307690385691123,0.22989844472221854,0.11389221933406923,0.5045976954229385,0.19500161560543786,0.2914278356757858,0.1438962321631489,0.5062371724736898,0.1875514202862152,0.5347504659789577,0.25966662073829716,0.5144153446169881,0.23102147479606563
