origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
10,0,False,0.07013185796789148,0.03817633663984163,0.8412771864877372,-1.5917871303645086,0.2702940383337544,0.5924431537305562,0.269461081724467,0.15477507053200454,0.269461081724467,-0.7409850358863028,0.15477507053200454,0.19429619843586524,0.19258059977983266,0.008829810721175169,0.15736703306501001,0.1567182176231229,0.24417549631821298,-0.5580543220916918,0.15951628434819173,0.3106458676455563,0.8051279618646693,-1.5917871303645086,0.14786459729454338
11,0,False,-0.18293118889713778,0.026363644246307633,0.3993521517815826,-1.7050850982546417,0.28918264688463463,0.592706632606418,0.27445110261279454,0.16118720904153688,0.27445110261279454,-0.7026853696689437,0.16118720904153688,0.20872250884685598,0.1941545139889104,0.06979599343851517,0.16184925757131638,0.16164792979923942,0.2552449094660193,-0.5790174967475537,0.16408943265939743,0.305805713581528,0.8272304787705186,-1.7050850982546417,0.15327777621414762
12,0,False,-0.30767710073729293,0.02236598039725943,0.13234613604812587,-1.672601079868878,0.2793015519930755,0.594552730512304,0.2756806312304898,0.14648551600298113,0.2756806312304898,-0.8819651167756368,0.14648551600298113,0.20564065984227808,0.19961675443107949,0.029293357723218727,0.14799278908291416,0.16000656922037773,0.25703901124595985,-0.60642786417062,0.14874326241482594,0.3091052379563894,0.8261149927553728,-1.672601079868878,0.1387687521156039
13,0,False,-0.20616529982678308,0.024405621280450197,0.2776492364645997,-1.5776964665213327,0.28319021897316843,0.5969950202025848,0.25355466201036314,0.13286335620129613,0.25355466201036314,-0.9083867008914954,0.13286335620129613,0.2060316530684645,0.189282048660546,0.08129626762909381,0.13764874853272227,0.15809546703306135,0.2345747931800824,-0.48375407329691167,0.1349610755984552,0.3050043726339449,0.7862086936120757,-1.5776964665213327,0.13713917672710194
14,0,False,-0.33915789170005595,0.01962039600836024,0.015270708005552984,-1.5594423016069237,0.21039444779244687,0.5991626741183345,0.20690810078168165,0.12028950546677736,0.20690810078168165,-0.7200843912258612,0.12028950546677736,0.19682406231268326,0.1697253830409956,0.13767970721302114,0.12515821172110939,0.15627644392302312,0.20630867433134364,-0.32015209171872905,0.12340445636484469,0.2949791166765725,0.754982029312664,-1.5594423016069237,0.12206731065073011
15,0,False,-0.3092551026534929,0.021570224884069625,0.0920869967607589,-1.6079356642114035,0.2708209822954866,0.6001360128396356,0.26450409255940843,0.133197354304437,0.26450409255940843,-0.9858059038834635,0.133197354304437,0.20207483733573608,0.19454867058618022,0.03724445284125877,0.13781973603132794,0.1570677530301449,0.23446912290178537,-0.4927896934820566,0.13547237568155732,0.3054084236653712,0.7964855202275075,-1.6079356642114035,0.13597000463544262
16,0,False,-0.13588523115657986,0.029192314342787812,0.5497454881999074,-1.7664769060402983,0.19185096555555872,0.6015953426167749,0.2588552092737622,0.1368036106763579,0.2588552092737622,-0.8921665005329935,0.1368036106763579,0.19190748604152963,0.1890409862300968,0.014936883758732145,0.14099371905607103,0.15199851391352287,0.23571369615370039,-0.5507631626438527,0.13992106160343235,0.3055000557861105,0.8451588491262976,-1.7664769060402983,0.1340017193349516
17,0,False,-0.046715856647144005,0.03332578469186075,0.7172605275335493,-1.754786955876324,0.21089966348978556,0.6031036181445896,0.2679598523561246,0.1428619856629381,0.2679598523561246,-0.8756553824495801,0.1428619856629381,0.2018514302863319,0.1959459343908291,0.029256646272586173,0.1459705637640714,0.16081621164238608,0.24129637857634006,-0.5004480960720628,0.14558106397740647,0.31220977685115014,0.8600714207666064,-1.754786955876324,0.13067956634015307
18,0,False,-0.18317271250869838,0.02743040235890519,0.45950948634891253,-1.7774757707121043,0.2031527553047666,0.6033689240342462,0.27077762607975314,0.14023408951732966,0.27077762607975314,-0.9308973090048218,0.14023408951732966,0.20565255363544307,0.20114679169691527,0.021909584193712917,0.14321944016974117,0.15909958726530252,0.2468041120798453,-0.5512555143734803,0.1429096966688953,0.3120841204478125,0.8668060829677972,-1.7774757707121043,0.1301536116769969
19,0,False,-0.36952091081251126,0.022437083265108487,0.13651087459509487,-1.85395167867871,0.18409155493554225,0.6037989265661597,0.2599505273292741,0.130430379447814,0.2599505273292741,-0.9930213224081121,0.130430379447814,0.20145606524602308,0.1983594925800324,0.015370957743114144,0.1334168323794749,0.15771177917273524,0.24683390020004692,-0.5650948933224567,0.13268203191270653,0.3062712873715944,0.8740834547252515,-1.85395167867871,0.12588371467829576
