dataset,batch_index,checkpoint_loaded,left_group,right_group,parameter_group,gradient_cosine
Weather,1,False,learnable_hard,middle_193_336,target_path,0.2414442002773285
Weather,1,False,learnable_hard,middle_97_192,all_shared,-0.04769641533493996
Weather,1,False,learnable_hard,middle_97_192,encoder,0.3580843508243561
Weather,1,False,learnable_hard,middle_97_192,readout_head,-0.08408110588788986
Weather,1,False,learnable_hard,middle_97_192,target_path,0.2315700501203537
Weather,1,False,learnable_hard,noisy_hard,all_shared,0.661230206489563
Weather,1,False,learnable_hard,noisy_hard,encoder,0.7561349868774414
Weather,1,False,learnable_hard,noisy_hard,readout_head,0.6619257926940918
Weather,1,False,learnable_hard,noisy_hard,target_path,0.49295106530189514
Weather,1,False,learnable_hard,predictable_easy,all_shared,-0.11614255607128143
Weather,1,False,learnable_hard,predictable_easy,encoder,0.2967650592327118
Weather,1,False,learnable_hard,predictable_easy,readout_head,-0.1519261598587036
Weather,1,False,learnable_hard,predictable_easy,target_path,0.19996055960655212
Weather,1,False,middle_193_336,middle_97_192,all_shared,0.7454994320869446
Weather,1,False,middle_193_336,middle_97_192,encoder,0.8535955548286438
Weather,1,False,middle_193_336,middle_97_192,readout_head,0.7300735116004944
Weather,1,False,middle_193_336,middle_97_192,target_path,0.8105232119560242
Weather,1,False,middle_193_336,noisy_hard,all_shared,0.5929754972457886
Weather,1,False,middle_193_336,noisy_hard,encoder,0.8060116767883301
Weather,1,False,middle_193_336,noisy_hard,readout_head,0.5682622790336609
Weather,1,False,middle_193_336,noisy_hard,target_path,0.7193681597709656
Weather,1,False,middle_193_336,predictable_easy,all_shared,0.8274698853492737
Weather,1,False,middle_193_336,predictable_easy,encoder,0.9313122034072876
Weather,1,False,middle_193_336,predictable_easy,readout_head,0.8129256367683411
Weather,1,False,middle_193_336,predictable_easy,target_path,0.9067672491073608
Weather,1,False,middle_97_192,noisy_hard,all_shared,0.4165967106819153
Weather,1,False,middle_97_192,noisy_hard,encoder,0.7451615929603577
Weather,1,False,middle_97_192,noisy_hard,readout_head,0.36776384711265564
Weather,1,False,middle_97_192,noisy_hard,target_path,0.8202604055404663
Weather,1,False,middle_97_192,predictable_easy,all_shared,0.8572443127632141
Weather,1,False,middle_97_192,predictable_easy,encoder,0.8774405121803284
Weather,1,False,middle_97_192,predictable_easy,readout_head,0.8559715747833252
Weather,1,False,middle_97_192,predictable_easy,target_path,0.8456647396087646
Weather,1,False,noisy_hard,predictable_easy,all_shared,0.34497013688087463
Weather,1,False,noisy_hard,predictable_easy,encoder,0.7102654576301575
Weather,1,False,noisy_hard,predictable_easy,readout_head,0.2954048216342926
Weather,1,False,noisy_hard,predictable_easy,target_path,0.749936580657959
Weather,2,False,early_1_96,full_1_720,all_shared,0.09528065472841263
Weather,2,False,early_1_96,full_1_720,encoder,0.08030405640602112
Weather,2,False,early_1_96,full_1_720,readout_head,0.09016061574220657
Weather,2,False,early_1_96,full_1_720,target_path,0.29323071241378784
Weather,2,False,early_1_96,late_337_720,all_shared,0.04084395617246628
Weather,2,False,early_1_96,late_337_720,encoder,-0.03213514760136604
Weather,2,False,early_1_96,late_337_720,readout_head,0.043145548552274704
Weather,2,False,early_1_96,late_337_720,target_path,0.16272875666618347
Weather,2,False,early_1_96,learnable_hard,all_shared,0.36396411061286926
Weather,2,False,early_1_96,learnable_hard,encoder,0.25480934977531433
Weather,2,False,early_1_96,learnable_hard,readout_head,0.3730176091194153
Weather,2,False,early_1_96,learnable_hard,target_path,0.31933513283729553
Weather,2,False,early_1_96,middle_193_336,all_shared,-0.06155763193964958
Weather,2,False,early_1_96,middle_193_336,encoder,-0.07495831698179245
Weather,2,False,early_1_96,middle_193_336,readout_head,-0.06811116635799408
Weather,2,False,early_1_96,middle_193_336,target_path,0.17414894700050354
Weather,2,False,early_1_96,middle_97_192,all_shared,-0.2664540112018585
Weather,2,False,early_1_96,middle_97_192,encoder,-0.024580437690019608
Weather,2,False,early_1_96,middle_97_192,readout_head,-0.29412052035331726
Weather,2,False,early_1_96,middle_97_192,target_path,0.25533294677734375
Weather,2,False,early_1_96,noisy_hard,all_shared,0.09407327324151993
Weather,2,False,early_1_96,noisy_hard,encoder,0.11644267290830612
Weather,2,False,early_1_96,noisy_hard,readout_head,0.08755002170801163
Weather,2,False,early_1_96,noisy_hard,target_path,0.24317052960395813
Weather,2,False,early_1_96,predictable_easy,all_shared,-0.03781942278146744
Weather,2,False,early_1_96,predictable_easy,encoder,-0.013667137362062931
Weather,2,False,early_1_96,predictable_easy,readout_head,-0.04816452041268349
Weather,2,False,early_1_96,predictable_easy,target_path,0.2676669955253601
Weather,2,False,full_1_720,late_337_720,all_shared,0.9704468250274658
Weather,2,False,full_1_720,late_337_720,encoder,0.9787608981132507
Weather,2,False,full_1_720,late_337_720,readout_head,0.9697000980377197
Weather,2,False,full_1_720,late_337_720,target_path,0.970284104347229
Weather,2,False,full_1_720,learnable_hard,all_shared,0.587532639503479
Weather,2,False,full_1_720,learnable_hard,encoder,0.7861489653587341
Weather,2,False,full_1_720,learnable_hard,readout_head,0.5664873123168945
Weather,2,False,full_1_720,learnable_hard,target_path,0.8448441028594971
Weather,2,False,full_1_720,middle_193_336,all_shared,0.9574798941612244
Weather,2,False,full_1_720,middle_193_336,encoder,0.9681801795959473
Weather,2,False,full_1_720,middle_193_336,readout_head,0.9577516317367554
Weather,2,False,full_1_720,middle_193_336,target_path,0.9250266551971436
Weather,2,False,full_1_720,middle_97_192,all_shared,0.5612780451774597
Weather,2,False,full_1_720,middle_97_192,encoder,0.6245102286338806
Weather,2,False,full_1_720,middle_97_192,readout_head,0.5535589456558228
Weather,2,False,full_1_720,middle_97_192,target_path,0.7696144580841064
Weather,2,False,full_1_720,noisy_hard,all_shared,0.7719234228134155
Weather,2,False,full_1_720,noisy_hard,encoder,0.8918761610984802
Weather,2,False,full_1_720,noisy_hard,readout_head,0.7569682598114014
Weather,2,False,full_1_720,noisy_hard,target_path,0.8883974552154541
Weather,2,False,full_1_720,predictable_easy,all_shared,0.8992578387260437
Weather,2,False,full_1_720,predictable_easy,encoder,0.936436116695404
Weather,2,False,full_1_720,predictable_easy,readout_head,0.8948681950569153
Weather,2,False,full_1_720,predictable_easy,target_path,0.9736445546150208
Weather,2,False,late_337_720,learnable_hard,all_shared,0.6924890875816345
Weather,2,False,late_337_720,learnable_hard,encoder,0.822483241558075
Weather,2,False,late_337_720,learnable_hard,readout_head,0.6799153685569763
Weather,2,False,late_337_720,learnable_hard,target_path,0.8333138823509216
Weather,2,False,late_337_720,middle_193_336,all_shared,0.9011918902397156
Weather,2,False,late_337_720,middle_193_336,encoder,0.944445013999939
Weather,2,False,late_337_720,middle_193_336,readout_head,0.8992577791213989
Weather,2,False,late_337_720,middle_193_336,target_path,0.8520166277885437
Weather,2,False,late_337_720,middle_97_192,all_shared,0.3918759822845459
Weather,2,False,late_337_720,middle_97_192,encoder,0.49544399976730347
Weather,2,False,late_337_720,middle_97_192,readout_head,0.3799697160720825
Weather,2,False,late_337_720,middle_97_192,target_path,0.6408642530441284
Weather,2,False,late_337_720,noisy_hard,all_shared,0.8481222987174988
Weather,2,False,late_337_720,noisy_hard,encoder,0.9155235886573792
Weather,2,False,late_337_720,noisy_hard,readout_head,0.839773416519165
Weather,2,False,late_337_720,noisy_hard,target_path,0.9092826247215271
Weather,2,False,late_337_720,predictable_easy,all_shared,0.8003131151199341
Weather,2,False,late_337_720,predictable_easy,encoder,0.8829350471496582
Weather,2,False,late_337_720,predictable_easy,readout_head,0.7907999157905579
Weather,2,False,late_337_720,predictable_easy,target_path,0.9272509217262268
Weather,2,False,learnable_hard,middle_193_336,all_shared,0.4751598536968231
Weather,2,False,learnable_hard,middle_193_336,encoder,0.714736819267273
Weather,2,False,learnable_hard,middle_193_336,readout_head,0.4493931233882904
Weather,2,False,learnable_hard,middle_193_336,target_path,0.7888798713684082
Weather,2,False,learnable_hard,middle_97_192,all_shared,-0.25505775213241577
Weather,2,False,learnable_hard,middle_97_192,encoder,0.1043103039264679
Weather,2,False,learnable_hard,middle_97_192,readout_head,-0.29114189743995667
Weather,2,False,learnable_hard,middle_97_192,target_path,0.5152410864830017
Weather,2,False,learnable_hard,noisy_hard,all_shared,0.80803382396698
Weather,2,False,learnable_hard,noisy_hard,encoder,0.8962011933326721
Weather,2,False,learnable_hard,noisy_hard,readout_head,0.8032005429267883
Weather,2,False,learnable_hard,noisy_hard,target_path,0.7905664443969727
Weather,2,False,learnable_hard,predictable_easy,all_shared,0.18671321868896484
Weather,2,False,learnable_hard,predictable_easy,encoder,0.5276026129722595
Weather,2,False,learnable_hard,predictable_easy,readout_head,0.15161336958408356
Weather,2,False,learnable_hard,predictable_easy,target_path,0.7208627462387085
Weather,2,False,middle_193_336,middle_97_192,all_shared,0.6437476277351379
Weather,2,False,middle_193_336,middle_97_192,encoder,0.6531961560249329
Weather,2,False,middle_193_336,middle_97_192,readout_head,0.6423162221908569
Weather,2,False,middle_193_336,middle_97_192,target_path,0.7567710876464844
Weather,2,False,middle_193_336,noisy_hard,all_shared,0.6763190031051636
Weather,2,False,middle_193_336,noisy_hard,encoder,0.8243365287780762
Weather,2,False,middle_193_336,noisy_hard,readout_head,0.6606160998344421
Weather,2,False,middle_193_336,noisy_hard,target_path,0.7510513067245483
Weather,2,False,middle_193_336,predictable_easy,all_shared,0.9102321267127991
Weather,2,False,middle_193_336,predictable_easy,encoder,0.9365203380584717
Weather,2,False,middle_193_336,predictable_easy,readout_head,0.9088002443313599
Weather,2,False,middle_193_336,predictable_easy,target_path,0.9179891347885132
Weather,2,False,middle_97_192,noisy_hard,all_shared,0.11708566546440125
Weather,2,False,middle_97_192,noisy_hard,encoder,0.3548696041107178
Weather,2,False,middle_97_192,noisy_hard,readout_head,0.08895588666200638
Weather,2,False,middle_97_192,noisy_hard,target_path,0.5930629968643188
Weather,2,False,middle_97_192,predictable_easy,all_shared,0.8093605041503906
Weather,2,False,middle_97_192,predictable_easy,encoder,0.797254204750061
Weather,2,False,middle_97_192,predictable_easy,readout_head,0.8106276988983154
Weather,2,False,middle_97_192,predictable_easy,target_path,0.8172574639320374
Weather,2,False,noisy_hard,predictable_easy,all_shared,0.4552280604839325
Weather,2,False,noisy_hard,predictable_easy,encoder,0.6974328756332397
Weather,2,False,noisy_hard,predictable_easy,readout_head,0.4262635409832001
Weather,2,False,noisy_hard,predictable_easy,target_path,0.7936721444129944
Weather,3,False,early_1_96,full_1_720,all_shared,0.6860007047653198
Weather,3,False,early_1_96,full_1_720,encoder,0.7834317684173584
Weather,3,False,early_1_96,full_1_720,readout_head,0.6769961714744568
Weather,3,False,early_1_96,full_1_720,target_path,0.7082851529121399
Weather,3,False,early_1_96,late_337_720,all_shared,0.49830061197280884
Weather,3,False,early_1_96,late_337_720,encoder,0.6260350346565247
Weather,3,False,early_1_96,late_337_720,readout_head,0.4856746792793274
Weather,3,False,early_1_96,late_337_720,target_path,0.5483532547950745
Weather,3,False,early_1_96,learnable_hard,all_shared,0.684910774230957
Weather,3,False,early_1_96,learnable_hard,encoder,0.7695712447166443
Weather,3,False,early_1_96,learnable_hard,readout_head,0.6808969378471375
Weather,3,False,early_1_96,learnable_hard,target_path,0.6206565499305725
Weather,3,False,early_1_96,middle_193_336,all_shared,0.6009928584098816
Weather,3,False,early_1_96,middle_193_336,encoder,0.6885911226272583
Weather,3,False,early_1_96,middle_193_336,readout_head,0.5995540618896484
Weather,3,False,early_1_96,middle_193_336,target_path,0.4535546898841858
Weather,3,False,early_1_96,middle_97_192,all_shared,0.17463982105255127
Weather,3,False,early_1_96,middle_97_192,encoder,0.36421656608581543
Weather,3,False,early_1_96,middle_97_192,readout_head,0.15229476988315582
Weather,3,False,early_1_96,middle_97_192,target_path,0.4862572252750397
Weather,3,False,early_1_96,predictable_easy,all_shared,0.39981988072395325
Weather,3,False,early_1_96,predictable_easy,encoder,0.6212852001190186
Weather,3,False,early_1_96,predictable_easy,readout_head,0.37576180696487427
Weather,3,False,early_1_96,predictable_easy,target_path,0.6631234884262085
Weather,3,False,full_1_720,late_337_720,all_shared,0.9321711659431458
Weather,3,False,full_1_720,late_337_720,encoder,0.9484119415283203
Weather,3,False,full_1_720,late_337_720,readout_head,0.9306600689888
Weather,3,False,full_1_720,late_337_720,target_path,0.9319392442703247
Weather,3,False,full_1_720,learnable_hard,all_shared,0.6014605164527893
Weather,3,False,full_1_720,learnable_hard,encoder,0.7890537977218628
Weather,3,False,full_1_720,learnable_hard,readout_head,0.5843026041984558
Weather,3,False,full_1_720,learnable_hard,target_path,0.8183906078338623
Weather,3,False,full_1_720,middle_193_336,all_shared,0.8798977732658386
Weather,3,False,full_1_720,middle_193_336,encoder,0.8916940093040466
Weather,3,False,full_1_720,middle_193_336,readout_head,0.8830698728561401
Weather,3,False,full_1_720,middle_193_336,target_path,0.7856898307800293
Weather,3,False,full_1_720,middle_97_192,all_shared,0.6171051263809204
Weather,3,False,full_1_720,middle_97_192,encoder,0.6755831241607666
Weather,3,False,full_1_720,middle_97_192,readout_head,0.6100401878356934
Weather,3,False,full_1_720,middle_97_192,target_path,0.7273046970367432
Weather,3,False,full_1_720,predictable_easy,all_shared,0.8471601009368896
Weather,3,False,full_1_720,predictable_easy,encoder,0.9179167151451111
Weather,3,False,full_1_720,predictable_easy,readout_head,0.8383766412734985
Weather,3,False,full_1_720,predictable_easy,target_path,0.9632901549339294
Weather,3,False,late_337_720,learnable_hard,all_shared,0.6276373863220215
Weather,3,False,late_337_720,learnable_hard,encoder,0.7889448404312134
Weather,3,False,late_337_720,learnable_hard,readout_head,0.6140680909156799
Weather,3,False,late_337_720,learnable_hard,target_path,0.7849897146224976
Weather,3,False,late_337_720,middle_193_336,all_shared,0.7227303981781006
Weather,3,False,late_337_720,middle_193_336,encoder,0.7637138366699219
Weather,3,False,late_337_720,middle_193_336,readout_head,0.724176287651062
Weather,3,False,late_337_720,middle_193_336,target_path,0.611883819103241
Weather,3,False,late_337_720,middle_97_192,all_shared,0.4722945988178253
Weather,3,False,late_337_720,middle_97_192,encoder,0.556773841381073
Weather,3,False,late_337_720,middle_97_192,readout_head,0.46450579166412354
Weather,3,False,late_337_720,middle_97_192,target_path,0.5438712239265442
Weather,3,False,late_337_720,predictable_easy,all_shared,0.7449209690093994
Weather,3,False,late_337_720,predictable_easy,encoder,0.8442899584770203
Weather,3,False,late_337_720,predictable_easy,readout_head,0.7328616976737976
Weather,3,False,late_337_720,predictable_easy,target_path,0.8873037099838257
Weather,3,False,learnable_hard,middle_193_336,all_shared,0.48680269718170166
Weather,3,False,learnable_hard,middle_193_336,encoder,0.65218186378479
Weather,3,False,learnable_hard,middle_193_336,readout_head,0.4717731773853302
Weather,3,False,learnable_hard,middle_193_336,target_path,0.7048964500427246
Weather,3,False,learnable_hard,middle_97_192,all_shared,-0.14081354439258575
Weather,3,False,learnable_hard,middle_97_192,encoder,0.19594894349575043
Weather,3,False,learnable_hard,middle_97_192,readout_head,-0.17415836453437805
Weather,3,False,learnable_hard,middle_97_192,target_path,0.4047066271305084
Weather,3,False,learnable_hard,predictable_easy,all_shared,0.0846337303519249
Weather,3,False,learnable_hard,predictable_easy,encoder,0.48044416308403015
Weather,3,False,learnable_hard,predictable_easy,readout_head,0.04718049243092537
Weather,3,False,learnable_hard,predictable_easy,target_path,0.6340559720993042
Weather,3,False,middle_193_336,middle_97_192,all_shared,0.5639585256576538
Weather,3,False,middle_193_336,middle_97_192,encoder,0.6448585391044617
Weather,3,False,middle_193_336,middle_97_192,readout_head,0.5598312020301819
Weather,3,False,middle_193_336,middle_97_192,target_path,0.5478736162185669
Weather,3,False,middle_193_336,predictable_easy,all_shared,0.773431122303009
Weather,3,False,middle_193_336,predictable_easy,encoder,0.8516658544540405
Weather,3,False,middle_193_336,predictable_easy,readout_head,0.7698893547058105
Weather,3,False,middle_193_336,predictable_easy,target_path,0.7279251217842102
Weather,3,False,middle_97_192,predictable_easy,all_shared,0.8632697463035583
Weather,3,False,middle_97_192,predictable_easy,encoder,0.837863028049469
Weather,3,False,middle_97_192,predictable_easy,readout_head,0.8678234815597534
Weather,3,False,middle_97_192,predictable_easy,target_path,0.7896071672439575
Weather,4,False,early_1_96,full_1_720,all_shared,-0.17811919748783112
Weather,4,False,early_1_96,full_1_720,encoder,-0.3713137209415436
Weather,4,False,early_1_96,full_1_720,readout_head,-0.16661900281906128
Weather,4,False,early_1_96,full_1_720,target_path,0.01181916706264019
Weather,4,False,early_1_96,late_337_720,all_shared,-0.47007790207862854
Weather,4,False,early_1_96,late_337_720,encoder,-0.6306312084197998
Weather,4,False,early_1_96,late_337_720,readout_head,-0.4616572856903076
Weather,4,False,early_1_96,late_337_720,target_path,-0.282369464635849
Weather,4,False,early_1_96,learnable_hard,all_shared,0.3124639093875885
Weather,4,False,early_1_96,learnable_hard,encoder,0.2259647250175476
Weather,4,False,early_1_96,learnable_hard,readout_head,0.3212210536003113
Weather,4,False,early_1_96,learnable_hard,target_path,0.1285637617111206
Weather,4,False,early_1_96,middle_193_336,all_shared,-0.21119488775730133
Weather,4,False,early_1_96,middle_193_336,encoder,-0.2589726150035858
Weather,4,False,early_1_96,middle_193_336,readout_head,-0.21236759424209595
Weather,4,False,early_1_96,middle_193_336,target_path,-0.028505703434348106
Weather,4,False,early_1_96,middle_97_192,all_shared,-0.1829683482646942
Weather,4,False,early_1_96,middle_97_192,encoder,-0.23409906029701233
Weather,4,False,early_1_96,middle_97_192,readout_head,-0.18457965552806854
Weather,4,False,early_1_96,middle_97_192,target_path,-0.011953409761190414
Weather,4,False,early_1_96,noisy_hard,all_shared,0.3164898455142975
Weather,4,False,early_1_96,noisy_hard,encoder,0.24477387964725494
Weather,4,False,early_1_96,noisy_hard,readout_head,0.32260966300964355
Weather,4,False,early_1_96,noisy_hard,target_path,0.24517646431922913
Weather,4,False,early_1_96,predictable_easy,all_shared,-0.4011610448360443
Weather,4,False,early_1_96,predictable_easy,encoder,-0.5221429467201233
Weather,4,False,early_1_96,predictable_easy,readout_head,-0.3992677628993988
Weather,4,False,early_1_96,predictable_easy,target_path,-0.08134477585554123
Weather,4,False,full_1_720,late_337_720,all_shared,0.8964518904685974
Weather,4,False,full_1_720,late_337_720,encoder,0.9091886878013611
Weather,4,False,full_1_720,late_337_720,readout_head,0.8961597084999084
Weather,4,False,full_1_720,late_337_720,target_path,0.8629195094108582
Weather,4,False,full_1_720,learnable_hard,all_shared,0.30194804072380066
Weather,4,False,full_1_720,learnable_hard,encoder,0.33073750138282776
Weather,4,False,full_1_720,learnable_hard,readout_head,0.3017350435256958
Weather,4,False,full_1_720,learnable_hard,target_path,0.32576483488082886
Weather,4,False,full_1_720,middle_193_336,all_shared,0.825816810131073
Weather,4,False,full_1_720,middle_193_336,encoder,0.8503508567810059
Weather,4,False,full_1_720,middle_193_336,readout_head,0.8281209468841553
Weather,4,False,full_1_720,middle_193_336,target_path,0.6771302223205566
Weather,4,False,full_1_720,middle_97_192,all_shared,0.6643753051757812
Weather,4,False,full_1_720,middle_97_192,encoder,0.7906500697135925
Weather,4,False,full_1_720,middle_97_192,readout_head,0.6525803804397583
Weather,4,False,full_1_720,middle_97_192,target_path,0.6975477933883667
Weather,4,False,full_1_720,noisy_hard,all_shared,0.2814581096172333
Weather,4,False,full_1_720,noisy_hard,encoder,0.32457077503204346
Weather,4,False,full_1_720,noisy_hard,readout_head,0.2794106602668762
Weather,4,False,full_1_720,noisy_hard,target_path,0.3316372036933899
Weather,4,False,full_1_720,predictable_easy,all_shared,0.7099365592002869
Weather,4,False,full_1_720,predictable_easy,encoder,0.8376082181930542
Weather,4,False,full_1_720,predictable_easy,readout_head,0.6930773854255676
Weather,4,False,full_1_720,predictable_easy,target_path,0.9041803479194641
Weather,4,False,late_337_720,learnable_hard,all_shared,0.10684732347726822
Weather,4,False,late_337_720,learnable_hard,encoder,0.10173584520816803
Weather,4,False,late_337_720,learnable_hard,readout_head,0.10677754133939743
Weather,4,False,late_337_720,learnable_hard,target_path,0.18396244943141937
Weather,4,False,late_337_720,middle_193_336,all_shared,0.621491551399231
Weather,4,False,late_337_720,middle_193_336,encoder,0.6273648738861084
Weather,4,False,late_337_720,middle_193_336,readout_head,0.630490779876709
Weather,4,False,late_337_720,middle_193_336,target_path,0.32936009764671326
Weather,4,False,late_337_720,middle_97_192,all_shared,0.46307823061943054
Weather,4,False,late_337_720,middle_97_192,encoder,0.5856992602348328
Weather,4,False,late_337_720,middle_97_192,readout_head,0.4545992612838745
Weather,4,False,late_337_720,middle_97_192,target_path,0.40382683277130127
Weather,4,False,late_337_720,noisy_hard,all_shared,0.08732827752828598
Weather,4,False,late_337_720,noisy_hard,encoder,0.09100033342838287
Weather,4,False,late_337_720,noisy_hard,readout_head,0.08812255412340164
Weather,4,False,late_337_720,noisy_hard,target_path,0.07028397917747498
Weather,4,False,late_337_720,predictable_easy,all_shared,0.7594847083091736
Weather,4,False,late_337_720,predictable_easy,encoder,0.8807901740074158
Weather,4,False,late_337_720,predictable_easy,readout_head,0.745846152305603
Weather,4,False,late_337_720,predictable_easy,target_path,0.858711302280426
Weather,4,False,learnable_hard,middle_193_336,all_shared,0.48730817437171936
Weather,4,False,learnable_hard,middle_193_336,encoder,0.5564709901809692
Weather,4,False,learnable_hard,middle_193_336,readout_head,0.48747020959854126
Weather,4,False,learnable_hard,middle_193_336,target_path,0.39112213253974915
Weather,4,False,learnable_hard,middle_97_192,all_shared,-0.07449346780776978
Weather,4,False,learnable_hard,middle_97_192,encoder,0.19430339336395264
Weather,4,False,learnable_hard,middle_97_192,readout_head,-0.09681757539510727
Weather,4,False,learnable_hard,middle_97_192,target_path,0.1799982488155365
Weather,4,False,learnable_hard,noisy_hard,all_shared,0.9360737800598145
Weather,4,False,learnable_hard,noisy_hard,encoder,0.9150493741035461
Weather,4,False,learnable_hard,noisy_hard,readout_head,0.9405605792999268
Weather,4,False,learnable_hard,noisy_hard,target_path,0.6126616597175598
Weather,4,False,learnable_hard,predictable_easy,all_shared,-0.4472544193267822
Weather,4,False,learnable_hard,predictable_easy,encoder,-0.22802819311618805
Weather,4,False,learnable_hard,predictable_easy,readout_head,-0.468819797039032
Weather,4,False,learnable_hard,predictable_easy,target_path,-0.06765630841255188
Weather,4,False,middle_193_336,middle_97_192,all_shared,0.5821430683135986
Weather,4,False,middle_193_336,middle_97_192,encoder,0.7636403441429138
Weather,4,False,middle_193_336,middle_97_192,readout_head,0.5657186508178711
Weather,4,False,middle_193_336,middle_97_192,target_path,0.609603226184845
Weather,4,False,middle_193_336,noisy_hard,all_shared,0.4844564199447632
Weather,4,False,middle_193_336,noisy_hard,encoder,0.5594353079795837
Weather,4,False,middle_193_336,noisy_hard,readout_head,0.48184752464294434
Weather,4,False,middle_193_336,noisy_hard,target_path,0.5066655874252319
Weather,4,False,middle_193_336,predictable_easy,all_shared,0.40282556414604187
Weather,4,False,middle_193_336,predictable_easy,encoder,0.5469278693199158
Weather,4,False,middle_193_336,predictable_easy,readout_head,0.38721734285354614
Weather,4,False,middle_193_336,predictable_easy,target_path,0.49800753593444824
Weather,4,False,middle_97_192,noisy_hard,all_shared,-0.10733524709939957
Weather,4,False,middle_97_192,noisy_hard,encoder,0.17495323717594147
Weather,4,False,middle_97_192,noisy_hard,readout_head,-0.13434597849845886
Weather,4,False,middle_97_192,noisy_hard,target_path,0.30781999230384827
Weather,4,False,middle_97_192,predictable_easy,all_shared,0.6844514608383179
Weather,4,False,middle_97_192,predictable_easy,encoder,0.7059847712516785
Weather,4,False,middle_97_192,predictable_easy,readout_head,0.6853396892547607
Weather,4,False,middle_97_192,predictable_easy,target_path,0.6247923970222473
Weather,4,False,noisy_hard,predictable_easy,all_shared,-0.4625605642795563
Weather,4,False,noisy_hard,predictable_easy,encoder,-0.23041066527366638
Weather,4,False,noisy_hard,predictable_easy,readout_head,-0.4857180118560791
Weather,4,False,noisy_hard,predictable_easy,target_path,-0.051596879959106445
Weather,5,False,early_1_96,full_1_720,all_shared,0.4412839114665985
Weather,5,False,early_1_96,full_1_720,encoder,0.6639965772628784
Weather,5,False,early_1_96,full_1_720,readout_head,0.4240015149116516
Weather,5,False,early_1_96,full_1_720,target_path,0.37865766882896423
Weather,5,False,early_1_96,late_337_720,all_shared,-0.09590020030736923
Weather,5,False,early_1_96,late_337_720,encoder,0.17155903577804565
Weather,5,False,early_1_96,late_337_720,readout_head,-0.1198185458779335
Weather,5,False,early_1_96,late_337_720,target_path,-0.09234800189733505
Weather,5,False,early_1_96,learnable_hard,all_shared,0.6329219341278076
Weather,5,False,early_1_96,learnable_hard,encoder,0.6316516399383545
Weather,5,False,early_1_96,learnable_hard,readout_head,0.6430312395095825
Weather,5,False,early_1_96,learnable_hard,target_path,0.3338029086589813
Weather,5,False,early_1_96,middle_193_336,all_shared,0.29553619027137756
Weather,5,False,early_1_96,middle_193_336,encoder,0.4971787929534912
Weather,5,False,early_1_96,middle_193_336,readout_head,0.2847727835178375
Weather,5,False,early_1_96,middle_193_336,target_path,0.15737533569335938
Weather,5,False,early_1_96,middle_97_192,all_shared,0.05326669290661812
Weather,5,False,early_1_96,middle_97_192,encoder,0.16586646437644958
Weather,5,False,early_1_96,middle_97_192,readout_head,0.03944811597466469
Weather,5,False,early_1_96,middle_97_192,target_path,0.36140990257263184
Weather,5,False,early_1_96,noisy_hard,all_shared,-0.060765426605939865
Weather,5,False,early_1_96,noisy_hard,encoder,-0.006334403529763222
Weather,5,False,early_1_96,noisy_hard,readout_head,-0.07071738690137863
Weather,5,False,early_1_96,noisy_hard,target_path,0.23753969371318817
Weather,5,False,early_1_96,predictable_easy,all_shared,0.33444347977638245
Weather,5,False,early_1_96,predictable_easy,encoder,0.5997981429100037
Weather,5,False,early_1_96,predictable_easy,readout_head,0.31218788027763367
Weather,5,False,early_1_96,predictable_easy,target_path,0.28857260942459106
Weather,5,False,full_1_720,late_337_720,all_shared,0.7644370794296265
Weather,5,False,full_1_720,late_337_720,encoder,0.7933763861656189
Weather,5,False,full_1_720,late_337_720,readout_head,0.7578893303871155
Weather,5,False,full_1_720,late_337_720,target_path,0.8516637682914734
Weather,5,False,full_1_720,learnable_hard,all_shared,0.4882980287075043
Weather,5,False,full_1_720,learnable_hard,encoder,0.7173947691917419
Weather,5,False,full_1_720,learnable_hard,readout_head,0.46091586351394653
Weather,5,False,full_1_720,learnable_hard,target_path,0.6754319071769714
Weather,5,False,full_1_720,middle_193_336,all_shared,0.8389779329299927
Weather,5,False,full_1_720,middle_193_336,encoder,0.8812790513038635
Weather,5,False,full_1_720,middle_193_336,readout_head,0.8368999361991882
Weather,5,False,full_1_720,middle_193_336,target_path,0.814724326133728
Weather,5,False,full_1_720,middle_97_192,all_shared,0.4070914387702942
Weather,5,False,full_1_720,middle_97_192,encoder,0.17530736327171326
Weather,5,False,full_1_720,middle_97_192,readout_head,0.43194645643234253
Weather,5,False,full_1_720,middle_97_192,target_path,0.1605457365512848
Weather,5,False,full_1_720,noisy_hard,all_shared,0.39274662733078003
Weather,5,False,full_1_720,noisy_hard,encoder,0.07770095020532608
Weather,5,False,full_1_720,noisy_hard,readout_head,0.42161497473716736
Weather,5,False,full_1_720,noisy_hard,target_path,0.20570959150791168
Weather,5,False,full_1_720,predictable_easy,all_shared,0.9302948713302612
Weather,5,False,full_1_720,predictable_easy,encoder,0.9659872055053711
Weather,5,False,full_1_720,predictable_easy,readout_head,0.9258764982223511
Weather,5,False,full_1_720,predictable_easy,target_path,0.9538831114768982
Weather,5,False,late_337_720,learnable_hard,all_shared,0.29527178406715393
Weather,5,False,late_337_720,learnable_hard,encoder,0.6224691271781921
Weather,5,False,late_337_720,learnable_hard,readout_head,0.2532990872859955
Weather,5,False,late_337_720,learnable_hard,target_path,0.5920665264129639
