origin,channel,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,mse_gain_1_96_h96,mae_gain_1_96_h96,mse_gain_1_96_h192,mae_gain_1_96_h192,mse_gain_1_96_h336,mae_gain_1_96_h336,mse_gain_1_96_h720,mae_gain_1_96_h720,mse_gain_97_192_h192,mae_gain_97_192_h192,mse_gain_97_192_h336,mae_gain_97_192_h336,mse_gain_97_192_h720,mae_gain_97_192_h720,mse_gain_193_336_h336,mae_gain_193_336_h336,mse_gain_193_336_h720,mae_gain_193_336_h720,mse_gain_337_720_h720,mae_gain_337_720_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,min_segment_mse_gain,min_segment_mae_gain,min_prefix_mse_gain,fit_eligible,segment_eligible,prefix_eligible,eligible
9308,4,0.16948169459859266,0.8125,0.6644373210571266,0.6081468734373399,0.7611058112793367,0.801312523803403,0.6644373210571266,0.46606951919890705,0.7997614227968178,0.5392610012093313,0.830380758054753,0.6103883714959861,0.8832710729066181,0.6387004250142094,0.11194015310142091,0.10945946540910823,0.316984748687427,0.20818997826439,0.13836160759376026,0.08613928191083098,0.8268062121357176,0.5968605105232645,0.8785155507501105,0.6458192333760748,0.782730617327224,0.5417020701876774,0.7201864918155465,0.8629873339756107,0.7083825603677698,0.025651720496958123,0.6867400626617957,0.861999216308453,0.6931905244215344,0.16675194690923006,0.7606366486448279,0.87644522380944,0.8403235883597193,0.07883406082391853,0.11194015310142091,0.08613928191083098,0.6644373210571266,True,True,True,True
3424,0,0.16817676292215147,0.7291666666666666,0.8656656364358746,0.8807497437450881,0.5521560488236112,0.8289537542485843,0.8656656364358746,0.6098063512659953,0.8813287057500299,0.6458452277424276,0.6758553050920129,0.31944927779319965,0.8242282581802057,0.5386984245244643,0.8802292287208563,0.6562419445933001,0.5301960457465531,0.15181291948731446,0.8197901085224174,0.5479505967296128,0.4915096321961071,0.03658795117842906,0.736202404990395,0.45400130872518873,0.8638104242713096,0.5904145919842352,0.7570476304067644,0.9021151964873159,0.7871649652089855,0.20868790490980113,0.8151368070539361,0.9325281453439985,0.7115681605830747,0.07515730130355772,0.8115174478695224,0.9407508700076386,0.6770137326155017,0.06274929410605305,0.4915096321961071,0.03658795117842906,0.6758553050920129,True,True,True,True
9002,4,0.16815422851822437,0.6458333333333334,0.9602734442517982,0.7607047114694606,0.858237501859705,0.7161652589691649,0.9602734442517982,0.7933578426076592,0.9205331819544026,0.6987362406897151,0.9258298390408292,0.7162823586678795,0.8698135983495229,0.6291178649341738,0.3088894480388672,0.20098399342816697,0.6192304997720842,0.42139957724867605,0.39786496871164445,0.2511454261331444,0.904149516638834,0.6836584158575592,0.8633382790787298,0.6417594207844652,0.6906753698284465,0.4241648514282409,0.7181150361942799,0.8692385556388562,0.6958910031051895,0.08608865456860806,0.6672827075222929,0.868194897231331,0.618329316432689,0.15507051166609848,0.5511657652115811,0.9243766204725571,0.5764581233583743,0.4269181310631966,0.3088894480388672,0.20098399342816697,0.8698135983495229,True,True,True,True
5324,2,0.1678786691249292,0.8958333333333334,0.598391323571486,0.4020578543204558,0.5501774702243618,0.3359981549736746,0.598391323571486,0.4325169724861364,0.5076794654828565,0.315301424549972,0.6501293383787963,0.4533959684810148,0.4690262864619399,0.32118254655813483,0.2482510400234551,0.25996614892625036,0.4617819808508259,0.39439909337876045,0.14352854513412772,0.17088159820715287,0.5255172242514863,0.31467645400807687,0.28408152166866885,0.16565156386796487,0.3590156651443661,0.24980591598621016,0.7024296771535536,0.9284779747350423,0.5300837610451925,0.030392810218515236,0.7093159384356353,0.9088598167088298,0.5674652766811354,0.012648953776953928,0.6921895451973836,0.8632290029940753,0.63761918854566,0.04555192682327922,0.14352854513412772,0.16565156386796487,0.4690262864619399,True,True,True,True
8688,4,0.1676745817507255,0.6770833333333334,0.8582483739586979,0.8623396118568929,0.8836958206571938,0.5643099066299325,0.8582483739586979,0.5900670816980778,0.8908457191040591,0.6282532849011531,0.9004155609820929,0.6468565956159071,0.7670349860278658,0.486341783095786,0.7461606472180882,0.42592767677446053,0.8146062578337825,0.5350519804670069,0.5853467037348237,0.2718731093884239,0.8922027789309396,0.6040410779742609,0.7264783042328011,0.3886332765854871,0.3852748953945262,0.20106102364865586,0.7551949362420838,0.9098475881924738,0.7551134636066735,0.22064688573882832,0.6897000062775682,0.8768843532549271,0.715743034266706,0.23078049748728724,0.7148634424934613,0.9022794156896067,0.6480141973377445,0.18599435534498535,0.3852748953945262,0.20106102364865586,0.7670349860278658,True,True,True,True
8656,4,0.16736760749330193,0.8854166666666666,0.8112471763966126,0.7530208363432884,0.7950903515117467,0.7671697365802445,0.8112471763966126,0.543456663462595,0.8324824845922718,0.6024317092844633,0.8730031678874636,0.6590322224115535,0.8420752231827724,0.6684716388481327,0.621608097990725,0.3751779698811132,0.6527901313522231,0.43127588026207686,0.7095924511270288,0.4905842420977119,0.7834027055666064,0.5416041587206857,0.8182462658113082,0.6202337320856464,0.745910970928337,0.5267891422159348,0.803229346096118,0.9041921406780524,0.79871072923753,0.05663702859751964,0.747184183270801,0.8802436148322911,0.7904503079746373,0.13993498571045285,0.7681824159752162,0.9147594643942125,0.7380149362518926,0.19329726716981596,0.621608097990725,0.3751779698811132,0.8112471763966126,True,True,True,True
8880,4,0.16683973037475433,0.9270833333333334,0.9316271661053706,0.9185327485542459,0.8427580167573001,0.743977002502286,0.9316271661053706,0.7494813350226628,0.9502571863105894,0.780052984978458,0.9425708195543596,0.7669839418475508,0.9193567948165696,0.7046647481198216,0.754235106166915,0.5557139135886378,0.8249633106538372,0.6406400729775821,0.6713679485888924,0.45663376026782176,0.7092416513875501,0.5204053372010561,0.5892811884275257,0.3969244469579223,0.7262571814510151,0.4943273696309557,0.7793179693381334,0.889469162384378,0.7884933139119659,0.04051295496393662,0.7834850497166559,0.9119520551856738,0.6925034514774911,0.0037163922354191293,0.7408363389262727,0.896717562332199,0.6464423891150705,0.025067615360559452,0.5892811884275257,0.3969244469579223,0.9193567948165696,True,True,True,True
8900,4,0.16682648188167248,0.875,0.9627567524339827,0.872676593534764,0.8647627780837173,0.8600334332992638,0.9627567524339827,0.8059534099916087,0.9490371067959502,0.7633010885109407,0.9692417006707649,0.8291048867675139,0.969779324030829,0.8242199812743012,0.4719594638730654,0.28374166733530826,0.7946482592665847,0.5793465613956099,0.8556441791070456,0.6579933844367876,0.7809226733000376,0.5546938840730706,0.8263294671354706,0.6151193718207912,0.8412578335927072,0.5916363706075789,0.8107658381166971,0.9038955059716615,0.8248378601028855,0.0033370988531814783,0.8025066470418971,0.9128806405814128,0.7389602378083948,0.0244153723236931,0.7877830872243878,0.9360447459628431,0.6409660324584482,0.03640373685278149,0.4719594638730654,0.28374166733530826,0.9490371067959502,True,True,True,True
8993,4,0.16634018638616738,0.8854166666666666,0.8950346968150992,0.6539566321425498,0.8015694622890716,0.7310858719588373,0.8950346968150992,0.6464424885959821,0.862505254934468,0.6121111464261211,0.8888331815830571,0.6461891702866055,0.8899732229792788,0.6583310073116782,0.22599565283874945,0.2019030937431966,0.2837352654070906,0.18836766770863878,0.3778791600991561,0.2297307269572063,0.8743255233241262,0.627168306679348,0.8608155524529697,0.6074830495923325,0.7034155957327478,0.42608721640054814,0.7460896946164488,0.8853451129092577,0.7047144107956572,0.07154595578930388,0.7009843555577451,0.881436773709383,0.6287257077786716,0.10992519113299296,0.6207651460050206,0.9329810676208399,0.5819306114454539,0.35560104577033397,0.22599565283874945,0.18836766770863878,0.862505254934468,True,True,True,True
8778,4,0.16627563077696972,0.9270833333333334,0.939811928297117,0.8324824026522823,0.9086198655327261,0.7940663520526652,0.939811928297117,0.7668153301878333,0.8669107867063247,0.5822454875929077,0.9405108173768381,0.738135493505445,0.9238588024538417,0.702674530614146,0.7013935289101452,0.48957094536808443,0.8605802843635272,0.6317146013319284,0.8507881443925124,0.6353833364500647,0.8662546628974561,0.5803212990519023,0.8538719524257691,0.5849306311524181,0.7066927572222568,0.45443104856614114,0.7869376300939966,0.8945496265449038,0.8145600961662102,0.08296432539005118,0.7197875338655955,0.8574192108693798,0.7652262052483414,0.08294949678469311,0.7266381038684199,0.8655296046453874,0.7536555275842765,0.09993789837146486,0.7013935289101452,0.45443104856614114,0.8669107867063247,True,True,True,True
8696,4,0.16613975844706008,0.7083333333333334,0.9021586061273013,0.9013210544905667,0.9325236341973255,0.736869704663957,0.9021586061273013,0.661365958435314,0.9241978349960412,0.6998084071231201,0.9434897461657774,0.7254861988365433,0.8691848932908419,0.6206241427253918,0.8191675895750209,0.5371877684946713,0.8731616604411421,0.6349366008312932,0.7060474000475526,0.40671641652661306,0.9434715093740836,0.7269051976078686,0.8664895052253023,0.5979392510044459,0.6098110240646708,0.3649026986218722,0.8213586048503138,0.9142741040230178,0.830271911486907,0.08649950338530515,0.7674790291734134,0.8905778244776118,0.8128881686598025,0.1400505253712854,0.8008070444801514,0.9144561688077951,0.7766875811763368,0.12822970191228195,0.6098110240646708,0.3649026986218722,0.8691848932908419,True,True,True,True
8665,4,0.1655121711802944,0.9270833333333334,0.8411828230775271,0.7520787403788818,0.7571269017251138,0.6733443409462672,0.8411828230775271,0.5543286186892852,0.7933889521140902,0.47329056309137163,0.8551849204982878,0.6113230299664238,0.9010124849791257,0.6853645856506339,0.6716793262358463,0.37657421730749707,0.46892736946588365,0.23534888297757417,0.7008494457721773,0.44585395970888486,0.6388884937685588,0.3506354905955943,0.7960188363484186,0.5174839247086316,0.2905737455332179,0.14878431308498596,0.7768167361345142,0.9099115089429242,0.7512960976136095,0.16113152783086065,0.702794063345582,0.8783255123243703,0.7298510579224745,0.21590965389334646,0.7183047287676072,0.9055019795395004,0.6647599164434035,0.20897934165505822,0.2905737455332179,0.14878431308498596,0.7933889521140902,True,True,True,True
9218,4,0.1653421064222068,0.78125,0.611679442197482,0.5278190725693346,0.4877988261157744,0.5579200998074629,0.611679442197482,0.380136803082224,0.6418322574036057,0.41116709271283514,0.3855437763413847,0.2501602626648991,0.558284428008581,0.31426714177617676,0.404419373005553,0.24991809670109433,0.4378680075774901,0.2877714921827248,0.3044805999576208,0.19822958547206226,0.5308769347376547,0.38395139436634795,0.4230120916162178,0.3014834367071306,0.6044672792173422,0.33995253315152496,0.716896572659995,0.875842328218182,0.6562207072987638,0.04437966722924052,0.672229207232282,0.900457549532973,0.609520107843009,0.23227138502523997,0.7989360110970849,0.9385474116350458,0.6550833112304696,0.03979116197830383,0.3044805999576208,0.19822958547206226,0.3855437763413847,True,True,True,True
8882,4,0.16530682845935304,0.8854166666666666,0.9320174565740728,0.9287583780806351,0.8423273135248552,0.7425382092230536,0.9320174565740728,0.7477237751117785,0.95522817149181,0.778474458207054,0.9502078538876874,0.7655890266144599,0.9248374742289485,0.7103946284477578,0.8240537507681127,0.6238005674661093,0.8058652144487899,0.5921592376911453,0.659043328639779,0.4503515478671902,0.6901404841865832,0.48258505827300247,0.573685647986586,0.4045294542691684,0.7269632355170266,0.49895438405136294,0.7914937651992793,0.8956156521869184,0.796765761535196,0.0293654620440802,0.7959337819515756,0.9152505203343928,0.7113691453069695,0.013495107918365097,0.7603675558301742,0.9047142048930467,0.6640818696850951,0.015372571595260658,0.573685647986586,0.4045294542691684,0.9248374742289485,True,True,True,True
8918,4,0.1649503338389609,0.9270833333333334,0.955189618448157,0.920750686302764,0.721010507150317,0.7398559484147913,0.955189618448157,0.7684855741132846,0.9634406106160245,0.798607586533416,0.926989795169312,0.7361282437700387,0.9281196308365698,0.7165627615649508,0.8039424369254824,0.5694928029132987,0.5594052063823056,0.3499751544108879,0.48131889077135626,0.30294933150210346,0.5945569890591429,0.3712521420259286,0.6976532097772737,0.46431405590761365,0.728519217523538,0.4927056549980794,0.7947219220306979,0.8971598749000095,0.8003740470597621,0.028397581396668942,0.7827623384487027,0.8994289646105537,0.7387897556178105,0.02012879693115644,0.7536941653390219,0.9120382366760044,0.6480186125489782,0.09172359508805539,0.48131889077135626,0.30294933150210346,0.926989795169312,True,True,True,True
8699,4,0.16489079506635884,0.71875,0.9338612747224534,0.9166538768693735,0.929894573094768,0.6821358087218022,0.9338612747224534,0.733802194090767,0.9378072120554332,0.7396716890977804,0.9479672190766923,0.7536962471999769,0.8618070981582795,0.6199059591593599,0.839002241611888,0.5581833929318675,0.8577470234082982,0.6076413303438999,0.6874923249002957,0.3965248214233802,0.9308300660577241,0.6954867985814064,0.807459753924402,0.5060136186931248,0.51686929106848,0.31502150327815825,0.830144056859802,0.9193525746691974,0.8555174983173458,0.10483407231541339,0.7756465501367004,0.8940889802221875,0.8358242971433019,0.1426666783932662,0.8137795200453094,0.9149087862286785,0.804673012032637,0.10548289510874825,0.51686929106848,0.31502150327815825,0.8618070981582795,True,True,True,True
8881,4,0.16455802986207213,0.875,0.9324602106577192,0.9284368671442491,0.8397062761887067,0.7169582248725366,0.9324602106577192,0.7536797893320502,0.9557009631132454,0.7877992801208862,0.946933685273242,0.7702323816915633,0.9143879724804512,0.696199510591323,0.8153348575068367,0.6178308697022701,0.8039922421615567,0.6037230866192793,0.5872095881292753,0.38236269091979924,0.695348512098197,0.5029941137343377,0.5268216306350673,0.3570872132295554,0.7043501402730299,0.4753482315818627,0.7849276038579496,0.8931818010785476,0.784646488409113,0.032652899162502455,0.7889596819880451,0.9157907030878577,0.6930770812400885,0.010562789288651538,0.7501354190369579,0.9032374687688739,0.6477909923498257,0.021203858991644717,0.5268216306350673,0.3570872132295554,0.9143879724804512,True,True,True,True
8714,4,0.16442846206220765,0.71875,0.9180558675909095,0.8424415941289275,0.8971762538809147,0.7041360553941789,0.9180558675909095,0.6851618095283817,0.8795630895907123,0.6120519414886566,0.8954044193028754,0.6438352392236344,0.7861296837778198,0.5174962907167304,0.7249842851288625,0.44970772635401646,0.8220437882191286,0.5510082924516471,0.7345059541000742,0.4457196395941817,0.9368102835633284,0.7286137553073349,0.8633441644572846,0.6134741624857252,0.606564666900246,0.3524259114160957,0.8179623203869275,0.9166696800656111,0.8036368704479706,0.09769629427263221,0.7636342220000076,0.8904418213507104,0.790023343409552,0.13845051281358156,0.8117040705605729,0.9097385785594929,0.8055624220108498,0.07118665019247675,0.606564666900246,0.3524259114160957,0.7861296837778198,True,True,True,True
9248,4,0.16439997665507786,0.9166666666666666,0.8404328487912422,0.6346111238828238,0.6315004718068227,0.6723532752278695,0.8404328487912422,0.5853724208966744,0.8028164028432149,0.5559706921731407,0.8753864064571492,0.6606178781031096,0.8813745177335751,0.6649425894461205,0.4151669781376769,0.24293353760907943,0.44877255180143183,0.2940849165892586,0.39915158875468615,0.2361043301303153,0.5189706709970172,0.327514551483598,0.5620452226664291,0.3414928837539557,0.6824213678740192,0.4303961596287327,0.7181334338820589,0.8741198155126786,0.6725081010267531,0.07283360880737744,0.6673415111279246,0.9143748046807383,0.6194685613379889,0.2859546816271428,0.7965036105798635,0.9373498023415119,0.657879071342287,0.06338100570807279,0.39915158875468615,0.2361043301303153,0.8028164028432149,True,True,True,True
8868,4,0.16416455328974575,0.9166666666666666,0.9610251496268596,0.9004397345748028,0.6852690677168112,0.8364352105047955,0.9610251496268596,0.8120612412083306,0.9318533079636068,0.7499126770317137,0.9103557341140401,0.6981668204469962,0.949218434343164,0.7890584421522462,0.8117805948862854,0.6003374105763897,0.5923817022625193,0.354079238337316,0.8095604076368477,0.5784872343250749,0.3489935641906933,0.23411335980749615,0.6522996574218991,0.4538185427176268,0.8414441503728637,0.6123191197288429,0.8169352275226571,0.905008260738242,0.8600728978082514,0.00924865612674898,0.8343680797821338,0.9229482285909572,0.7939688109235588,0.028803865977172303,0.8093836005232824,0.9131121325331508,0.7793870181114563,0.08067068754423956,0.3489935641906933,0.23411335980749615,0.9103557341140401,True,True,True,True
8965,4,0.16357795330203717,0.875,0.9163876325142518,0.6999689401085545,0.6041597831000077,0.6810847567039402,0.9163876325142518,0.689182853465165,0.8510974379868705,0.5804716828124679,0.8489151932093542,0.5998383171378672,0.9036684380983372,0.6679916049436501,0.40234970444817253,0.2662736528720563,0.3397610466169979,0.25509731432443616,0.3364769584078916,0.21303710030402667,0.5268634552603705,0.3017898816885608,0.670076002851706,0.3898752182204792,0.6569077158637036,0.4292052739720046,0.7537751068540891,0.88098684304831,0.7476449652654094,0.06769530559402573,0.7299249078891558,0.8709552823425569,0.7141083889110651,0.06353934192401833,0.673404595503043,0.9045465009431599,0.6899833991319764,0.314264939512245,0.3364769584078916,0.21303710030402667,0.8489151932093542,True,True,True,True
9232,4,0.16303965429898662,0.6145833333333334,0.7626692835185418,0.5725588865188367,0.5174829156217957,0.5098575944434418,0.7626692835185418,0.5102700794959938,0.7399380123943361,0.46422344740511956,0.6280891809196261,0.393395318884713,0.7858913726566538,0.4945928791840398,0.3500021847400542,0.16856228040026133,0.4524163175785815,0.2908916862477099,0.43496959243757316,0.22793115461172764,0.5087413892205523,0.34031352492907363,0.45219076831260685,0.2993288406453002,0.488467017333459,0.2618742625109304,0.7085880093378678,0.8763865599962034,0.6398456629152441,0.05927729086459865,0.663394529794,0.9147912222446792,0.5921913805014767,0.2633966450226246,0.7973928712741741,0.943406407909575,0.6412380404112634,0.03629127848503694,0.3500021847400542,0.16856228040026133,0.6280891809196261,True,True,True,True
8658,4,0.16211399641039492,0.875,0.762733980662182,0.7900973127879487,0.7413215900171182,0.6888603858582587,0.762733980662182,0.5296832443654229,0.8770665881644274,0.6870689762112059,0.8477196439431156,0.6507999803906735,0.8751893458873441,0.7187551656805169,0.5810450338761612,0.36397750808721885,0.4990520450069226,0.30655191993737596,0.5899230380955369,0.3891756498514414,0.7374239484986396,0.45072414629879765,0.7599393011174114,0.5355249296345004,0.5704151997347311,0.3695487721084827,0.8011724378003406,0.9006130672461179,0.801019514344079,0.003547296783257301,0.7564815045982387,0.8793683281337226,0.7876296512630385,0.09160331376361852,0.7966444293702801,0.9232768310262806,0.7408673365661986,0.15007482690467533,0.4990520450069226,0.30655191993737596,0.762733980662182,True,True,True,True
8655,4,0.1620105316748829,0.9270833333333334,0.7958469268979875,0.7537107939542526,0.8066607919372704,0.7628989070670998,0.7958469268979875,0.5064510787220247,0.8141748289194454,0.5779712513104631,0.8643326933482285,0.626667732119859,0.7995699839878052,0.5959293704161248,0.6633860589191756,0.41744555032180775,0.699508153943851,0.4538519137498068,0.7295230882119886,0.48317218154948305,0.8081451434164039,0.561256106912499,0.8142761796918061,0.6060893447133695,0.7495156184822481,0.5297556173055886,0.8075192365652365,0.9077088436792173,0.8006995036056014,0.07046353287505991,0.7500527396644914,0.8825566084277797,0.7943962788319496,0.14519360764375439,0.7601217905540546,0.9119559151488652,0.7368434955033786,0.20218170319505274,0.6633860589191756,0.41744555032180775,0.7958469268979875,True,True,True,True
8806,4,0.16189032056166724,0.8854166666666666,0.8781492840553051,0.8220903669817763,0.8491961617785864,0.8268593539458362,0.8781492840553051,0.6299563789241751,0.8711449871718193,0.6441671953923953,0.9114833204637885,0.6831784733438224,0.9095601829084883,0.6841164514888447,0.4110807963549029,0.18256996007815163,0.8032027241457611,0.5566169152799323,0.8781211953011024,0.6747495125119092,0.7726700264521645,0.5449435398105225,0.8233715583863781,0.6195123719160329,0.7982191946981734,0.5582384988322724,0.8230173465472879,0.9078317053876311,0.8797510084969444,0.01877586807208019,0.7887844058532456,0.8954970120676919,0.788192964735988,0.04020365897718655,0.774306071328202,0.8920704171694114,0.7766139287047146,0.09029594194650754,0.4110807963549029,0.18256996007815163,0.8711449871718193,True,True,True,True
8803,4,0.1616489467371678,0.9375,0.8225546029121903,0.7432615100036668,0.7772665937520005,0.7617415743676927,0.8225546029121903,0.531069651860738,0.7910784320380071,0.5311744209501921,0.8524421785009124,0.5807468868532115,0.8346904987494682,0.5787750861656533,0.33292817372686734,0.09378896666402359,0.7209667275597375,0.4786948464348406,0.7932624823960427,0.5620362237720439,0.674317002157685,0.43694912428612953,0.6960887020286498,0.44985090457650345,0.7514121725780709,0.525648278560253,0.7919892708263555,0.900164386351515,0.891638179952052,0.13503316419930983,0.7747954064842291,0.8866656054914959,0.7971900783038737,0.05809147538037789,0.7223320523237229,0.8799323519319602,0.7736907566345795,0.20164725408855816,0.33292817372686734,0.09378896666402359,0.7910784320380071,True,True,True,True
8850,4,0.16161727676895743,0.8854166666666666,0.6733886271833984,0.7891957446076806,0.6809766968717909,0.7252480858219521,0.6733886271833984,0.37072766987946093,0.8258946610100979,0.5608663418627013,0.8809567022796778,0.6356021930242008,0.8732280837798523,0.642080225430391,0.7241975031369539,0.5113232865717812,0.729902756177234,0.480469619106478,0.7484503708818504,0.5119362021472698,0.3227865095530731,0.24247497563027864,0.3718438802508435,0.2687373987753925,0.7520321926308935,0.5199360000732065,0.8093750703138957,0.9025277883501405,0.9260222743171751,0.06803930892833521,0.8288467520107049,0.91760422281756,0.8354253450241124,0.07998368437702078,0.7945802772525765,0.9151319691677121,0.7989371637785926,0.17142056743804918,0.3227865095530731,0.24247497563027864,0.6733886271833984,True,True,True,True
8851,4,0.1615275457761722,0.8541666666666666,0.6188665020971513,0.7673157608974114,0.6041016167781075,0.6626282756052853,0.6188665020971513,0.35320429831020317,0.8057371801338016,0.5661527938359932,0.8601055452317352,0.621778809363277,0.874196490986067,0.6598065039872059,0.6977675226739557,0.48269934818103377,0.5690702709958584,0.31932722514513034,0.6842231184578993,0.4134399329422641,0.1656229318898882,0.11579054701717095,0.14225547076946554,0.09541900649044954,0.6779259418991344,0.46315786008117166,0.8103637027643498,0.9015233434981903,0.9112660271031143,0.04780916464424341,0.8331263006178041,0.9201424400363567,0.8189067042356694,0.05733354284491364,0.8054825838913955,0.9187065593421938,0.7899522893674987,0.14819411678693448,0.14225547076946554,0.09541900649044954,0.6188665020971513,True,True,True,True
8992,4,0.16150105671128862,0.8333333333333334,0.8934522064250788,0.6561423621369016,0.8297019866930913,0.7285283169517387,0.8934522064250788,0.6443907305617225,0.8740384806732572,0.6242292205508889,0.9112783646794399,0.6857597625300783,0.8908496366360545,0.6536497173613554,0.046957518644828,0.07115436830558719,0.4217923430432471,0.2775757530652856,0.3512642259026517,0.23057244290614676,0.8834672431934429,0.6400843077062017,0.858060472893983,0.604934361128006,0.6998165284282514,0.4223939054693193,0.7427499914768859,0.8815572531167255,0.7077166154611882,0.06459591121221664,0.6966438936222035,0.8758774597854444,0.6316999836909931,0.1043781160308181,0.614302363094665,0.9292463187707392,0.5779669469466087,0.3546817739680876,0.046957518644828,0.07115436830558719,0.8740384806732572,True,True,True,True
8894,4,0.1607991839546908,0.8333333333333334,0.9492824883502814,0.9006669337897041,0.8996000418060701,0.8348259133972952,0.9492824883502814,0.7838429117423121,0.93439204114916,0.7450965256968192,0.9572875483946373,0.806026774282929,0.9282415034098643,0.7338024154588427,0.756604337784655,0.5358664915840401,0.878330796149217,0.6947219633449515,0.805760892120527,0.6012220127343961,0.8409158243122219,0.6588098413963277,0.7727557205481229,0.5842423069007985,0.828425993797811,0.5889814490591738,0.8045566645000115,0.901968808917416,0.8619291410294635,0.08595285193240068,0.8129668976772725,0.912534843714592,0.7770537505467398,0.037387387044108315,0.7912998178233388,0.9273888222655964,0.6762942991223734,0.07550993502386635,0.756604337784655,0.5358664915840401,0.9282415034098643,True,True,True,True
8854,4,0.16057564414856368,0.9270833333333334,0.7960264583407818,0.77081997908706,0.608305486635798,0.6920311322880504,0.7960264583407818,0.5042322106048731,0.8319901367614139,0.6097261378308672,0.8739937735565109,0.6561297047637173,0.9030106503088595,0.7107607027424647,0.6206003468126811,0.40617549146098475,0.5205370064896213,0.31066278631318545,0.7803737957091452,0.5671770487402463,0.2143783886328119,0.14683413792116828,0.460883410559506,0.30444419507663345,0.6490878416140115,0.42478628294705567,0.8057955075863386,0.8980291011788891,0.8961882123628139,0.025639229828365532,0.8249519858744255,0.9156416113683686,0.8064231023625853,0.03897296351819856,0.8023238463646011,0.9160114561842962,0.7866242068293258,0.14146406328332545,0.2143783886328119,0.14683413792116828,0.7960264583407818,True,True,True,True
8715,4,0.16042123259053934,0.8645833333333334,0.9184538978215492,0.8646193684201693,0.89282656329368,0.7238281487963958,0.9184538978215492,0.6904903059268035,0.8941944237088646,0.64544709764406,0.903783513246882,0.6623491911272317,0.8185679427125205,0.553798667675176,0.7863648098029284,0.5141477568847856,0.784274578872959,0.49913035367316516,0.7072156240916104,0.42771448340434415,0.9282980789760931,0.7189598137404062,0.8730564673820851,0.6281024888497859,0.6334041434464244,0.37515930362048855,0.8192217279997183,0.9161320821090915,0.8081341397244463,0.09172081721454343,0.7625724864239651,0.8881612178280949,0.79964815836831,0.13573246013753584,0.8069946393686639,0.9057509786768952,0.8146847748363566,0.07139427514558072,0.6334041434464244,0.37515930362048855,0.8185679427125205,True,True,True,True
8692,4,0.15976682488447974,0.90625,0.9018128154568597,0.8762920134922545,0.9037413925297311,0.6781234113332555,0.9018128154568597,0.6695200285417846,0.8980394502541381,0.6352420269682295,0.9210525102421891,0.6749904331596766,0.8418736208840587,0.591477804525394,0.8089269987284247,0.5307188360755802,0.8342379826677373,0.5622716792340565,0.6764448150054099,0.35522276295336896,0.9085775539708933,0.6536648776407811,0.8220799538665196,0.5282404794097367,0.5035534342206636,0.280756629761423,0.7971943926419759,0.9170991339601153,0.786900350510905,0.16408749390725547,0.7413811502739753,0.8890145925448691,0.7705950955251434,0.18692944714340612,0.7705463714097243,0.9137432779418027,0.7184248979437924,0.16196029454486385,0.5035534342206636,0.280756629761423,0.8418736208840587,True,True,True,True
8677,4,0.15971966367858825,0.8333333333333334,0.8964439364778904,0.7787730193031661,0.8048628814296673,0.8038766884754206,0.8964439364778904,0.67761002888558,0.8034705340805257,0.5089936514009217,0.8373050682208787,0.522097982816601,0.8734059460950716,0.6135594624635741,0.7259153038468138,0.4275898730288903,0.6939984504980721,0.41954167696892497,0.772845092181683,0.5008881186793781,0.815919146299716,0.514687956770054,0.8735201907586456,0.612669812609197,0.7517311859294917,0.5134857485689006,0.7809656814936509,0.9154150509288494,0.760476552563846,0.1816950623925016,0.7343445665809054,0.8890701147394653,0.7576114951238139,0.19702724093558233,0.7567126161243245,0.921334322331425,0.6810473635140791,0.18548987790144383,0.6939984504980721,0.41954167696892497,0.8034705340805257,True,True,True,True
8667,4,0.1596736850318958,0.84375,0.8406296865215654,0.7411959449162135,0.8212225979019229,0.6906799860287063,0.8406296865215654,0.5551148144042755,0.7756469911183851,0.45278110751464395,0.8819422332328646,0.6456824031692043,0.8895756890028087,0.6726678289516884,0.6744666235133281,0.36164037050590847,0.5974859381392115,0.3221264709771894,0.7329178558017021,0.4927172578912705,0.7864430257597741,0.4861013737512422,0.8236988811435866,0.5772070824170508,0.36442038325374504,0.20133802607551088,0.7703018850709883,0.9146755063450714,0.7404346934582624,0.18965636282805984,0.6989847922264327,0.8803432767137006,0.7115360958207188,0.217999147492705,0.7120691438894435,0.908712181786427,0.6411004336418269,0.20511615658595977,0.36442038325374504,0.20133802607551088,0.7756469911183851,True,True,True,True
