dataset,arm,target_horizon,mse,mae,source_path
ETTm1,target_conditioned_nested_warm,720,0.4076308310031891,0.4036690592765808,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_scratch,96,0.2749602198600769,0.3319808840751648,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_scratch,192,0.31070253252983093,0.3534335792064667,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_scratch,336,0.3482643663883209,0.3741178512573242,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_scratch,720,0.40743815898895264,0.4049670696258545,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_warm,96,0.14141488075256348,0.18112167716026306,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_warm,192,0.18259301781654358,0.2231481671333313,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_warm,336,0.23207344114780426,0.26394450664520264,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_warm,720,0.30421581864356995,0.31481292843818665,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_scratch,96,0.14138707518577576,0.18093807995319366,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_scratch,192,0.18244335055351257,0.22255884110927582,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_scratch,336,0.2316729873418808,0.26294970512390137,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_conditioned_nested_scratch,720,0.3035188615322113,0.3139050602912903,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
