scale,future_step,mse
8,359,0.3822491466999054
8,360,0.3511475622653961
8,361,0.4411282539367676
8,362,0.32748159766197205
8,363,0.28397297859191895
8,364,0.306993693113327
8,365,0.2952266037464142
8,366,0.2948834002017975
8,367,0.2752317190170288
8,368,0.3658294081687927
8,369,0.6482781171798706
8,370,0.3602668344974518
8,371,0.3167409896850586
8,372,0.2973078787326813
8,373,0.35612866282463074
8,374,0.3878459632396698
8,375,0.37561362981796265
8,376,0.25592437386512756
8,377,0.2552988827228546
8,378,0.6121566891670227
8,379,0.6823157668113708
8,380,0.7112912535667419
8,381,0.8515087366104126
8,382,1.0109905004501343
8,383,0.5768990516662598
8,384,0.5953378081321716
8,385,0.5825403928756714
8,386,0.35460415482521057
8,387,0.3937053084373474
8,388,0.25682538747787476
8,389,0.15815959870815277
8,390,0.16811124980449677
8,391,0.15498624742031097
8,392,0.17348594963550568
8,393,0.1592303067445755
8,394,0.33907100558280945
8,395,0.22911079227924347
8,396,0.34356263279914856
8,397,0.2430029958486557
8,398,0.1652841567993164
8,399,0.13920675218105316
8,400,0.10138760507106781
8,401,0.07789764553308487
8,402,0.19429577887058258
8,403,0.16879843175411224
8,404,0.09245648235082626
8,405,0.14812782406806946
8,406,0.3177356421947479
8,407,0.3649981915950775
8,408,0.2175251692533493
8,409,0.1994697004556656
8,410,0.46740031242370605
8,411,0.626173198223114
8,412,0.32288601994514465
8,413,0.34874585270881653
8,414,0.46586325764656067
8,415,0.38862165808677673
8,416,0.5913824439048767
8,417,0.23518586158752441
8,418,0.22065268456935883
8,419,0.23684878647327423
8,420,0.29585593938827515
8,421,0.19830700755119324
8,422,0.31430575251579285
8,423,0.33860689401626587
8,424,0.4701696038246155
8,425,0.33802133798599243
8,426,0.21065494418144226
8,427,0.33335432410240173
8,428,0.33256906270980835
8,429,0.29993459582328796
8,430,0.17666511237621307
8,431,0.19831731915473938
8,432,0.14993448555469513
8,433,0.11953382939100266
8,434,0.3232179284095764
8,435,0.31514257192611694
8,436,0.3151325285434723
8,437,0.2687259614467621
8,438,0.15891842544078827
8,439,0.2345704734325409
8,440,0.276465505361557
8,441,0.399870365858078
8,442,0.40191516280174255
8,443,0.36914560198783875
8,444,0.3414568305015564
8,445,0.16510196030139923
8,446,0.3650718033313751
8,447,0.4603542685508728
8,448,0.43834438920021057
8,449,0.4333062171936035
8,450,0.4734760820865631
8,451,0.42744725942611694
8,452,0.401804655790329
8,453,0.3990614116191864
8,454,0.21255779266357422
8,455,0.2824256122112274
8,456,0.42562976479530334
8,457,0.40584415197372437
8,458,0.4273838400840759
8,459,0.40820541977882385
8,460,0.43858835101127625
8,461,0.4593966007232666
8,462,0.39616844058036804
8,463,0.43542271852493286
8,464,0.3276788890361786
8,465,0.32422417402267456
8,466,0.43842682242393494
8,467,0.26589134335517883
8,468,0.2553977370262146
8,469,0.2492840588092804
8,470,0.2919003963470459
8,471,0.23951418697834015
8,472,0.26099079847335815
8,473,0.24754561483860016
8,474,0.22921933233737946
8,475,0.2950325012207031
8,476,0.21622644364833832
8,477,0.1271955519914627
8,478,0.1218988448381424
8,479,0.12801365554332733
8,480,0.11710641533136368
8,481,0.09735672175884247
8,482,0.11016596853733063
8,483,0.22232964634895325
8,484,0.12966802716255188
8,485,0.12211223691701889
8,486,0.17937806248664856
8,487,0.1463930904865265
8,488,0.19494399428367615
8,489,0.1792793571949005
8,490,0.34470292925834656
8,491,0.306353896856308
8,492,0.15588334202766418
8,493,0.15846630930900574
8,494,0.15319952368736267
8,495,0.1342049092054367
8,496,0.3085346519947052
8,497,0.23836088180541992
8,498,0.23370207846164703
8,499,0.22060441970825195
8,500,0.3176616132259369
8,501,0.2666240632534027
8,502,0.34251752495765686
8,503,0.47195765376091003
8,504,0.36100369691848755
8,505,0.28424718976020813
8,506,0.2529911994934082
8,507,0.40393662452697754
8,508,0.48924440145492554
8,509,0.48117515444755554
8,510,0.4610447883605957
8,511,0.4683634638786316
8,512,0.48612117767333984
8,513,0.35728931427001953
8,514,0.4389703571796417
8,515,0.4317842125892639
8,516,0.41178521513938904
8,517,0.4250776469707489
8,518,0.3986561894416809
8,519,0.4080023467540741
8,520,0.4007445275783539
8,521,0.4000425338745117
8,522,0.3645360469818115
8,523,0.30757617950439453
8,524,0.31736019253730774
8,525,0.3310682773590088
8,526,0.34011825919151306
8,527,0.352064311504364
8,528,0.35183951258659363
8,529,0.39173778891563416
8,530,0.3898102343082428
8,531,0.4175353944301605
8,532,0.31014594435691833
8,533,0.3594113290309906
8,534,0.35785719752311707
8,535,0.6228805184364319
8,536,0.5637896060943604
8,537,0.5118157267570496
8,538,0.590808093547821
8,539,0.4662718176841736
8,540,0.4622277617454529
8,541,0.514038622379303
8,542,0.6426725387573242
8,543,0.5487497448921204
8,544,0.4814637303352356
8,545,0.578951895236969
8,546,0.49095168709754944
8,547,0.4206693470478058
8,548,0.45769003033638
8,549,0.41921061277389526
8,550,0.40706866979599
8,551,0.47568610310554504
8,552,0.47542423009872437
8,553,0.3688899576663971
8,554,0.3294706642627716
8,555,0.3735078275203705
8,556,0.2801263928413391
8,557,0.27932459115982056
8,558,0.5826288461685181
8,559,0.6334959864616394
8,560,0.5529769062995911
8,561,0.5637685656547546
8,562,0.42222467064857483
8,563,0.38774344325065613
8,564,0.3361472189426422
8,565,0.4073789417743683
8,566,0.25807029008865356
8,567,0.33311960101127625
8,568,0.34173205494880676
8,569,0.3887886106967926
8,570,0.35272592306137085
8,571,0.319498211145401
8,572,0.4034600555896759
8,573,0.33659839630126953
8,574,0.3905933201313019
8,575,0.43650203943252563
8,576,0.26357540488243103
8,577,0.4231204092502594
8,578,0.40432220697402954
8,579,0.2268829345703125
8,580,0.2529114782810211
8,581,0.31131601333618164
8,582,0.20715846121311188
8,583,0.6131260991096497
8,584,0.5965938568115234
8,585,0.30798086524009705
8,586,0.35941144824028015
8,587,0.32571902871131897
8,588,0.32725095748901367
8,589,0.1689988076686859
8,590,0.26571398973464966
8,591,0.2412356436252594
8,592,0.25880834460258484
8,593,0.2571812570095062
8,594,0.3605166971683502
8,595,0.33084484934806824
8,596,0.3341865539550781
8,597,0.3728392422199249
8,598,0.4381732642650604
8,599,0.2358931005001068
8,600,0.22450821101665497
8,601,0.1790330708026886
8,602,0.3536026179790497
8,603,0.33384910225868225
8,604,0.6579002141952515
8,605,0.555756688117981
8,606,0.5945047736167908
8,607,0.5308700799942017
8,608,0.5725345611572266
8,609,0.45154890418052673
8,610,0.4427395164966583
8,611,0.3924269378185272
8,612,0.37347105145454407
8,613,0.5419881939888
8,614,0.34960609674453735
8,615,0.2087124139070511
8,616,0.3066098392009735
8,617,0.30284547805786133
8,618,0.3081342279911041
8,619,0.22825169563293457
8,620,0.3388559818267822
8,621,0.3260749876499176
8,622,0.19537174701690674
8,623,0.2373945713043213
8,624,0.2586744427680969
8,625,0.2926512658596039
8,626,0.3633705973625183
8,627,0.309346467256546
8,628,0.3345343768596649
8,629,0.4623572826385498
8,630,0.37145382165908813
8,631,0.35630157589912415
8,632,0.34597522020339966
8,633,0.4459037184715271
8,634,0.4480094313621521
8,635,0.34885382652282715
8,636,0.3314301669597626
8,637,0.3789432942867279
8,638,0.3614513874053955
8,639,0.44400912523269653
8,640,0.49062544107437134
8,641,0.5165621042251587
8,642,0.5151408314704895
8,643,0.4908951222896576
8,644,0.4021006226539612
8,645,0.4883904457092285
8,646,0.301035076379776
8,647,0.39757245779037476
8,648,0.48461148142814636
8,649,0.4670558571815491
8,650,0.34619706869125366
8,651,0.31535905599594116
8,652,0.32163912057876587
8,653,0.3172065317630768
8,654,0.3264964520931244
8,655,0.3880588412284851
8,656,0.36326879262924194
8,657,0.3126677870750427
8,658,0.22120830416679382
8,659,0.2991764545440674
8,660,0.2640228867530823
8,661,0.27560338377952576
8,662,0.41483375430107117
8,663,0.27438753843307495
8,664,0.26926347613334656
8,665,0.28021255135536194
8,666,0.2554369866847992
8,667,0.2628026008605957
8,668,0.262405663728714
8,669,0.26732391119003296
8,670,0.3075663447380066
8,671,0.24205632507801056
8,672,0.25415781140327454
8,673,0.21984006464481354
8,674,0.3414912223815918
8,675,0.3210875988006592
8,676,0.2396930307149887
8,677,0.2338172346353531
8,678,0.2119646966457367
8,679,0.20941413938999176
8,680,0.15846380591392517
8,681,0.14716258645057678
8,682,0.2073288857936859
8,683,0.19669172167778015
8,684,0.2144423872232437
8,685,0.22811950743198395
8,686,0.18265573680400848
8,687,0.17569051682949066
8,688,0.2028665989637375
8,689,0.124639593064785
8,690,0.13087689876556396
8,691,0.15326765179634094
8,692,0.16528041660785675
8,693,0.14565429091453552
8,694,0.15626771748065948
8,695,0.2612520158290863
8,696,0.1501888483762741
8,697,0.15696951746940613
8,698,0.13201279938220978
8,699,0.18331590294837952
8,700,0.22865340113639832
8,701,0.34103134274482727
8,702,0.35676151514053345
8,703,0.2736411690711975
8,704,0.318391889333725
8,705,0.3409014046192169
8,706,0.2994524836540222
8,707,0.3015550673007965
8,708,0.17802833020687103
8,709,0.2702331840991974
8,710,0.2638268768787384
8,711,0.29934412240982056
8,712,0.3413529694080353
8,713,0.3306940495967865
8,714,0.45672541856765747
8,715,0.346931517124176
8,716,0.2940022647380829
8,717,0.23252828419208527
8,718,0.22757263481616974
8,719,0.3609605133533478
8,720,0.3046514093875885
32,1,0.012651137076318264
32,2,0.01569760963320732
32,3,0.008974109776318073
32,4,0.007106019649654627
32,5,0.09637295454740524
32,6,0.08973690122365952
32,7,0.22908909618854523
32,8,0.27621519565582275
32,9,0.11368516832590103
32,10,0.07314206659793854
32,11,0.04361778125166893
32,12,0.13246338069438934
32,13,0.07463669031858444
32,14,0.1879761666059494
32,15,0.14054082334041595
32,16,0.053080569952726364
32,17,0.012855264358222485
32,18,0.03425666317343712
32,19,0.0928305983543396
32,20,0.11364884674549103
32,21,0.1345757693052292
32,22,0.13947252929210663
32,23,0.18349255621433258
32,24,0.18820889294147491
32,25,0.05922957882285118
32,26,0.07681405544281006
32,27,0.016220491379499435
32,28,0.042092569172382355
32,29,0.09037084877490997
32,30,0.1002427190542221
32,31,0.5118259191513062
32,32,0.044183313846588135
32,33,0.06186482682824135
32,34,0.030805150046944618
32,35,0.05538737401366234
32,36,0.03281595930457115
32,37,0.06162804737687111
32,38,0.06238096207380295
32,39,0.03981967642903328
32,40,0.03711629658937454
32,41,0.05363542586565018
32,42,0.04079596325755119
32,43,0.1013907864689827
32,44,0.07077633589506149
32,45,0.05309843644499779
32,46,0.07671268284320831
32,47,0.13173145055770874
32,48,0.15498439967632294
32,49,0.08808106929063797
32,50,0.08995608240365982
32,51,0.06977134943008423
32,52,0.07330407947301865
32,53,0.07105038315057755
32,54,0.09804288297891617
32,55,0.11317907273769379
32,56,0.2336088865995407
32,57,0.12378639727830887
32,58,0.12137069553136826
32,59,0.16400852799415588
32,60,0.1467101275920868
32,61,0.1056629940867424
32,62,0.08940742909908295
32,63,0.10691314190626144
32,64,0.11347634345293045
32,65,0.12187574803829193
32,66,0.04758736118674278
32,67,0.12073193490505219
32,68,0.1172727420926094
32,69,0.1089077740907669
32,70,0.1012405976653099
32,71,0.10627847164869308
32,72,0.11128794401884079
32,73,0.13204257190227509
32,74,0.15816070139408112
32,75,0.1319708526134491
32,76,0.13047590851783752
32,77,0.20854902267456055
32,78,0.2314298003911972
32,79,0.23651765286922455
32,80,0.2715187668800354
32,81,0.18925094604492188
32,82,0.24956834316253662
32,83,0.09050247818231583
32,84,0.07534545660018921
32,85,0.0926239937543869
32,86,0.27015799283981323
32,87,0.3567102551460266
32,88,0.35308289527893066
32,89,0.4726908206939697
32,90,0.22919583320617676
32,91,0.23728999495506287
32,92,0.2340252548456192
32,93,0.346729040145874
32,94,0.5219823718070984
32,95,0.515868604183197
32,96,0.6315865516662598
32,97,0.628007709980011
32,98,0.6421377062797546
32,99,0.6052674055099487
32,100,0.37815165519714355
32,101,0.15659841895103455
32,102,0.2514396011829376
32,103,0.07969260215759277
32,104,0.09357143938541412
32,105,0.1027495414018631
32,106,0.13640549778938293
32,107,0.18900881707668304
32,108,0.13087502121925354
32,109,0.13908939063549042
32,110,0.12339191883802414
32,111,0.10503972321748734
32,112,0.08000599592924118
32,113,0.1722976118326187
32,114,0.16102740168571472
32,115,0.0978761538863182
32,116,0.13313254714012146
32,117,0.21713708341121674
32,118,0.31633228063583374
32,119,0.3048367500305176
32,120,0.3233520984649658
32,121,0.23352165520191193
32,122,0.2938007414340973
32,123,0.2525371313095093
32,124,0.2594686448574066
32,125,0.23653317987918854
32,126,0.18947061896324158
32,127,0.2820606529712677
32,128,0.1105261966586113
32,129,0.1181156262755394
32,130,0.06898140162229538
32,131,0.10906480252742767
32,132,0.1500798910856247
32,133,0.199241504073143
32,134,0.15402570366859436
32,135,0.19404494762420654
32,136,0.14872439205646515
32,137,0.06947589665651321
32,138,0.1025511771440506
32,139,0.1579347550868988
32,140,0.2031947374343872
32,141,0.13424375653266907
32,142,0.13765206933021545
32,143,0.10906032472848892
32,144,0.15990722179412842
32,145,0.22170200943946838
32,146,0.28616032004356384
32,147,0.2946137487888336
32,148,0.3773801624774933
32,149,0.3281613886356354
32,150,0.37028780579566956
32,151,0.1599641889333725
32,152,0.18947097659111023
32,153,0.14899536967277527
32,154,0.13650408387184143
32,155,0.21632398664951324
32,156,0.29402685165405273
32,157,0.21182598173618317
32,158,0.16962124407291412
32,159,0.2065918743610382
32,160,0.30904826521873474
32,161,0.2226337492465973
32,162,0.24809376895427704
32,163,0.25194039940834045
32,164,0.21649189293384552
32,165,0.2016291469335556
32,166,0.1783910095691681
32,167,0.2543242275714874
32,168,0.21529805660247803
32,169,0.17662914097309113
32,170,0.19346943497657776
32,171,0.21342189610004425
32,172,0.2404889166355133
32,173,0.2428901195526123
32,174,0.24715657532215118
32,175,0.3057916462421417
32,176,0.3879716694355011
32,177,0.40356236696243286
32,178,0.4001675248146057
32,179,0.3448639512062073
32,180,0.25307363271713257
32,181,0.2674461007118225
32,182,0.220999613404274
32,183,0.21744415163993835
32,184,0.22479374706745148
32,185,0.2368878573179245
32,186,0.3374239504337311
32,187,0.39798155426979065
32,188,0.5035697817802429
32,189,0.43321433663368225
32,190,0.37156322598457336
32,191,0.28440263867378235
32,192,0.2851846516132355
32,193,0.2851320505142212
32,194,0.26912254095077515
32,195,0.2654770314693451
32,196,0.23310445249080658
32,197,0.3005047142505646
32,198,0.42627161741256714
32,199,0.32443103194236755
32,200,0.32032641768455505
32,201,0.36861762404441833
32,202,0.3427916467189789
32,203,0.33968856930732727
32,204,0.3659415543079376
32,205,0.40680837631225586
32,206,0.371366411447525
32,207,0.37908703088760376
32,208,0.4387953579425812
32,209,0.4052487313747406
32,210,0.37168246507644653
32,211,0.33988451957702637
32,212,0.32944467663764954
32,213,0.3690662682056427
32,214,0.3726651668548584
32,215,0.5130254030227661
32,216,0.4668775200843811
32,217,0.30305784940719604
32,218,0.24798306822776794
32,219,0.30463680624961853
32,220,0.29636120796203613
32,221,0.36961933970451355
32,222,0.26567474007606506
32,223,0.2507307231426239
32,224,0.23496069014072418
32,225,0.23553331196308136
32,226,0.1976693719625473
32,227,0.16470301151275635
32,228,0.16219636797904968
32,229,0.1664714813232422
32,230,0.23734955489635468
32,231,0.2279500663280487
32,232,0.32790079712867737
32,233,0.23766985535621643
32,234,0.21605049073696136
32,235,0.18773892521858215
32,236,0.2490379363298416
32,237,0.2070634365081787
32,238,0.20851291716098785
32,239,0.20673295855522156
32,240,0.18149320781230927
32,241,0.17974720895290375
32,242,0.15039244294166565
32,243,0.1332179605960846
32,244,0.16518089175224304
32,245,0.16063840687274933
32,246,0.1723761111497879
32,247,0.13873955607414246
32,248,0.1918267458677292
32,249,0.518552303314209
32,250,0.4397489130496979
32,251,0.16455793380737305
32,252,0.19516389071941376
32,253,0.2154659479856491
32,254,0.2225976139307022
32,255,0.28590527176856995
32,256,0.22860227525234222
32,257,0.24468347430229187
32,258,0.18359245359897614
32,259,0.22326762974262238
32,260,0.19283469021320343
32,261,0.1773817241191864
32,262,0.19575102627277374
32,263,0.20498411357402802
32,264,0.19791923463344574
32,265,0.17435865104198456
32,266,0.20237849652767181
32,267,0.28420379757881165
32,268,0.22513091564178467
32,269,0.28202515840530396
32,270,0.2388925850391388
32,271,0.20343096554279327
32,272,0.19838087260723114
32,273,0.19309112429618835
32,274,0.22956252098083496
32,275,0.1588374227285385
32,276,0.2406998723745346
32,277,0.27739235758781433
32,278,0.20393536984920502
32,279,0.20075273513793945
32,280,0.1582946926355362
32,281,0.2477179914712906
32,282,0.2609312832355499
32,283,0.23047296702861786
32,284,0.41369861364364624
32,285,0.47972825169563293
32,286,0.29396992921829224
32,287,0.2768755555152893
32,288,0.2984049618244171
32,289,0.2778690755367279
32,290,0.34222617745399475
32,291,0.23882770538330078
32,292,0.36979907751083374
32,293,0.31177327036857605
32,294,0.35234299302101135
32,295,0.3823404610157013
32,296,0.3580385148525238
32,297,0.36461013555526733
32,298,0.29896968603134155
32,299,0.2502468526363373
32,300,0.29093343019485474
32,301,0.23542030155658722
32,302,0.2277110069990158
32,303,0.23065073788166046
32,304,0.2943342626094818
32,305,0.2577490210533142
32,306,0.22513599693775177
32,307,0.30472531914711
32,308,0.26101750135421753
32,309,0.24609293043613434
32,310,0.17693793773651123
32,311,0.24840101599693298
32,312,0.2575038969516754
32,313,0.2496427446603775
32,314,0.22790154814720154
32,315,0.1957138329744339
32,316,0.18047961592674255
32,317,0.20012877881526947
32,318,0.18243268132209778
32,319,0.17992174625396729
32,320,0.2107585221529007
32,321,0.21643400192260742
32,322,0.28227707743644714
32,323,0.25436127185821533
32,324,0.2295888364315033
32,325,0.19786737859249115
32,326,0.15884773433208466
32,327,0.42142701148986816
32,328,0.6988558173179626
32,329,0.6769278645515442
32,330,0.3744494616985321
32,331,0.40845805406570435
32,332,0.4699675142765045
32,333,0.21117162704467773
32,334,0.2399834841489792
32,335,0.1957259476184845
32,336,0.20267154276371002
32,337,0.20313720405101776
32,338,0.22770869731903076
32,339,0.2581009864807129
32,340,0.29539838433265686
32,341,0.2316247671842575
32,342,0.2070421278476715
32,343,0.3566182553768158
32,344,0.23432447016239166
32,345,0.25032058358192444
32,346,0.21320883929729462
32,347,0.20777225494384766
32,348,0.2531866729259491
32,349,0.24326041340827942
32,350,0.21339045464992523
32,351,0.28787875175476074
32,352,0.20256225764751434
32,353,0.2839706540107727
32,354,0.29176217317581177
32,355,0.27608615159988403
32,356,0.2994084358215332
32,357,0.2729180157184601
32,358,0.31313928961753845
32,359,0.267116516828537
32,360,0.24054411053657532
32,361,0.33138248324394226
32,362,0.2574021518230438
32,363,0.19145910441875458
32,364,0.24137292802333832
32,365,0.22105951607227325
32,366,0.21732094883918762
32,367,0.21089313924312592
32,368,0.31430429220199585
32,369,0.6220406889915466
32,370,0.33938977122306824
32,371,0.3083822429180145
32,372,0.25575941801071167
32,373,0.3062792718410492
32,374,0.35198941826820374
32,375,0.33342593908309937
32,376,0.21838723123073578
32,377,0.20801222324371338
32,378,0.564380943775177
32,379,0.6433570981025696
32,380,0.6526616215705872
32,381,0.8197821974754333
32,382,0.9865227341651917
32,383,0.5501174330711365
32,384,0.5831981301307678
32,385,0.5669602155685425
32,386,0.3340602517127991
32,387,0.36271223425865173
32,388,0.2408195436000824
32,389,0.1349465548992157
32,390,0.13908913731575012
32,391,0.12201457470655441
32,392,0.14386245608329773
32,393,0.13354481756687164
32,394,0.298326700925827
32,395,0.19708596169948578
32,396,0.28008541464805603
32,397,0.19407306611537933
32,398,0.1272687315940857
32,399,0.10899125784635544
32,400,0.06793209165334702
32,401,0.05300343409180641
32,402,0.16127441823482513
32,403,0.11998636275529861
32,404,0.07455737888813019
32,405,0.13244445621967316
32,406,0.30069297552108765
32,407,0.3327166736125946
32,408,0.19791707396507263
32,409,0.19465838372707367
32,410,0.46145549416542053
32,411,0.6428438425064087
32,412,0.31715407967567444
32,413,0.34055161476135254
32,414,0.4639487564563751
32,415,0.3654298186302185
32,416,0.577947735786438
32,417,0.21973884105682373
32,418,0.21060606837272644
32,419,0.21241912245750427
32,420,0.2802897095680237
32,421,0.19492173194885254
32,422,0.3107072412967682
32,423,0.3628006875514984
32,424,0.5223401188850403
32,425,0.37406009435653687
32,426,0.25543633103370667
32,427,0.35720714926719666
32,428,0.33106499910354614
32,429,0.29367795586586
32,430,0.20351241528987885
32,431,0.22882716357707977
32,432,0.16603223979473114
32,433,0.13175524771213531
32,434,0.3146691620349884
32,435,0.29805153608322144
32,436,0.3139874041080475
32,437,0.25143253803253174
32,438,0.16259650886058807
32,439,0.21814323961734772
32,440,0.25609520077705383
32,441,0.3719192147254944
32,442,0.37999528646469116
32,443,0.34604135155677795
32,444,0.3120468556880951
32,445,0.14228007197380066
32,446,0.31602880358695984
32,447,0.4154549539089203
32,448,0.3658568263053894
32,449,0.37945693731307983
32,450,0.41760268807411194
32,451,0.35645589232444763
32,452,0.33986133337020874
32,453,0.3472636342048645
32,454,0.18680927157402039
32,455,0.25024959444999695
32,456,0.37065818905830383
32,457,0.36027127504348755
32,458,0.3736160099506378
32,459,0.3682735562324524
32,460,0.3759116530418396
32,461,0.4008776545524597
32,462,0.3548848032951355
32,463,0.4395817220211029
32,464,0.34275463223457336
32,465,0.31752532720565796
32,466,0.4239232540130615
32,467,0.25401023030281067
32,468,0.24269676208496094
32,469,0.22704161703586578
32,470,0.2688977122306824
32,471,0.23197579383850098
32,472,0.26236966252326965
32,473,0.2356816828250885
32,474,0.2136317491531372
32,475,0.28476065397262573
32,476,0.20408405363559723
32,477,0.09847904741764069
32,478,0.12021022289991379
32,479,0.14103321731090546
32,480,0.12216424942016602
32,481,0.08386550843715668
32,482,0.0977763682603836
32,483,0.22502759099006653
32,484,0.12742334604263306
32,485,0.11970778554677963
32,486,0.1796872615814209
32,487,0.1442546844482422
32,488,0.21107353270053864
32,489,0.18614257872104645
32,490,0.3563769459724426
32,491,0.3298195004463196
32,492,0.1757494956254959
32,493,0.17021723091602325
32,494,0.17274095118045807
32,495,0.13135400414466858
32,496,0.3030337691307068
32,497,0.2350240796804428
32,498,0.2231413871049881
32,499,0.16981972754001617
32,500,0.2550782859325409
32,501,0.21475429832935333
32,502,0.3032667338848114
32,503,0.43679115176200867
32,504,0.29885563254356384
32,505,0.23583555221557617
32,506,0.19418565928936005
32,507,0.3319375813007355
32,508,0.41273242235183716
32,509,0.3909260332584381
32,510,0.36168864369392395
32,511,0.3530764579772949
32,512,0.369253933429718
32,513,0.2508540749549866
32,514,0.31752294301986694
32,515,0.3192650377750397
32,516,0.31222420930862427
32,517,0.33019211888313293
32,518,0.31510740518569946
32,519,0.3196965157985687
32,520,0.33248013257980347
32,521,0.33111485838890076
32,522,0.29353952407836914
32,523,0.2620021402835846
32,524,0.266124427318573
32,525,0.274093896150589
32,526,0.2674340009689331
32,527,0.25757065415382385
32,528,0.27349475026130676
32,529,0.27944496273994446
32,530,0.2730148434638977
32,531,0.3049122393131256
32,532,0.2285042107105255
32,533,0.26883840560913086
32,534,0.23839171230793
32,535,0.5315303206443787
32,536,0.47735944390296936
32,537,0.42508167028427124
32,538,0.48702988028526306
32,539,0.36187830567359924
32,540,0.30720874667167664
32,541,0.36060789227485657
32,542,0.5177717804908752
32,543,0.4362887442111969
32,544,0.35924404859542847
32,545,0.44933125376701355
32,546,0.35120248794555664
32,547,0.29427534341812134
32,548,0.31537750363349915
32,549,0.2883593440055847
32,550,0.2722449004650116
32,551,0.3558599352836609
32,552,0.32207489013671875
32,553,0.221352219581604
32,554,0.19638691842556
32,555,0.24950475990772247
32,556,0.18378417193889618
32,557,0.20874343812465668
32,558,0.539603054523468
32,559,0.5888572931289673
32,560,0.4561324119567871
32,561,0.4799487292766571
32,562,0.34192147850990295
32,563,0.2641189396381378
32,564,0.20285511016845703
32,565,0.2654906213283539
32,566,0.1577003449201584
32,567,0.21049867570400238
32,568,0.24627351760864258
32,569,0.2996554970741272
32,570,0.28774937987327576
32,571,0.2861190438270569
32,572,0.364872008562088
32,573,0.30592939257621765
32,574,0.3647039532661438
32,575,0.3983789086341858
32,576,0.21402780711650848
32,577,0.41672182083129883
32,578,0.4076056480407715
32,579,0.21311603486537933
32,580,0.2551908493041992
32,581,0.3256934583187103
32,582,0.23036663234233856
32,583,0.6312729120254517
32,584,0.6443454623222351
32,585,0.35173243284225464
32,586,0.4219696521759033
32,587,0.38795992732048035
32,588,0.40107059478759766
32,589,0.22465792298316956
32,590,0.33101993799209595
32,591,0.31851285696029663
32,592,0.2947842478752136
32,593,0.2960367798805237
32,594,0.38538360595703125
32,595,0.3556435704231262
32,596,0.36742475628852844
32,597,0.41060158610343933
32,598,0.44644850492477417
32,599,0.25222328305244446
32,600,0.24197956919670105
32,601,0.2047213762998581
32,602,0.3528917133808136
32,603,0.34401735663414
32,604,0.647342324256897
32,605,0.5450271368026733
32,606,0.5789405107498169
32,607,0.4923759996891022
32,608,0.5429791212081909
32,609,0.4370080530643463
32,610,0.4192092716693878
32,611,0.3573324978351593
32,612,0.33957362174987793
32,613,0.5058043599128723
32,614,0.29808029532432556
32,615,0.19811829924583435
32,616,0.2779844403266907
32,617,0.2949015200138092
32,618,0.32987335324287415
32,619,0.24353766441345215
32,620,0.3298775553703308
32,621,0.2989102900028229
32,622,0.16271960735321045
32,623,0.2014964371919632
32,624,0.2191307544708252
32,625,0.22180651128292084
32,626,0.31652888655662537
32,627,0.23646435141563416
32,628,0.2745338976383209
32,629,0.39969533681869507
32,630,0.30327653884887695
32,631,0.2964385449886322
32,632,0.2951900064945221
32,633,0.32725414633750916
32,634,0.3066139817237854
32,635,0.2429327815771103
32,636,0.22013184428215027
32,637,0.2364952564239502
32,638,0.23965208232402802
32,639,0.27232491970062256
32,640,0.34781286120414734
32,641,0.3518587648868561
32,642,0.34657058119773865
32,643,0.3446471393108368
32,644,0.25713884830474854
32,645,0.3427583575248718
32,646,0.1895778477191925
32,647,0.26259472966194153
32,648,0.34428903460502625
32,649,0.3566596210002899
32,650,0.24994046986103058
32,651,0.23276130855083466
32,652,0.2349916398525238
32,653,0.26438960433006287
32,654,0.2972482144832611
32,655,0.3596830368041992
32,656,0.35858553647994995
32,657,0.2831787168979645
32,658,0.20378001034259796
32,659,0.26373937726020813
32,660,0.24020110070705414
32,661,0.25167208909988403
32,662,0.38169124722480774
32,663,0.25114521384239197
32,664,0.2430202215909958
32,665,0.26253944635391235
32,666,0.2614101469516754
32,667,0.2760638892650604
32,668,0.2942216694355011
32,669,0.29658499360084534
32,670,0.3372989296913147
32,671,0.27297526597976685
32,672,0.29182031750679016
32,673,0.27129656076431274
32,674,0.4262513518333435
32,675,0.4086383283138275
32,676,0.3436281979084015
32,677,0.35808244347572327
32,678,0.31616857647895813
32,679,0.3367744982242584
32,680,0.29878583550453186
32,681,0.2753773629665375
32,682,0.3559504449367523
32,683,0.35834982991218567
32,684,0.39120739698410034
32,685,0.3748776912689209
32,686,0.3683754801750183
32,687,0.33482664823532104
32,688,0.36489138007164
32,689,0.2980984151363373
32,690,0.30885934829711914
32,691,0.31870236992836
32,692,0.31534868478775024
32,693,0.3097374439239502
32,694,0.30187684297561646
32,695,0.3886513113975525
32,696,0.2661761939525604
32,697,0.27260884642601013
32,698,0.2443733662366867
32,699,0.31143897771835327
32,700,0.366803914308548
32,701,0.4349824786186218
32,702,0.45039430260658264
32,703,0.38178566098213196
32,704,0.3860509395599365
32,705,0.44333240389823914
32,706,0.3915996253490448
32,707,0.3985840976238251
32,708,0.27398207783699036
32,709,0.36582088470458984
32,710,0.357156366109848
32,711,0.4165791869163513
32,712,0.4640757143497467
32,713,0.4577484726905823
32,714,0.5899485349655151
32,715,0.444724977016449
32,716,0.3991797864437103
32,717,0.32675376534461975
