dataset,comparison,feature,positive_count,negative_count,positive_mean,negative_mean,standardized_mean_diff,rank_auc_abs,horizon,is_known_short_gap,aligned_mse,positive_group_mse,positive_group,negative_group
ETTm1,h192_short_extra_vs_h720_aligned,history_recent_minus_previous_mean,528,10801,0.006662760740433663,0.00019235325657167182,0.014447033226531176,0.5128789982970151,192,False,0.318111375956115,0.565949853312613,short_only_extra_windows,h720_aligned_windows
ETTm1,h192_short_extra_vs_h720_aligned,history_second_minus_first_mean,528,10801,-0.016899240340694656,-0.0035434950170785923,-0.05758850853383744,0.5198022840197176,192,False,0.318111375956115,0.565949853312613,short_only_extra_windows,h720_aligned_windows
ETTm1,h192_short_extra_vs_h720_aligned,history_slope_abs_mean,528,10801,0.27456017168295344,0.18834375678573442,0.9007503384162617,0.7328274177755707,192,False,0.318111375956115,0.565949853312613,short_only_extra_windows,h720_aligned_windows
ETTm1,h192_short_extra_vs_h720_aligned,window_index_norm,528,10801,0.9767390536723165,0.4766949152542372,2.566167178675078,1.0,192,False,0.318111375956115,0.565949853312613,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_mean,384,10801,-0.34270503893823934,0.05038737289036813,-3.4743502143967127,0.9970679315958398,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_std,384,10801,1.0485375536228985,1.0296035928124232,0.1377357877295194,0.561248186896275,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_abs_mean,384,10801,0.7631738410693655,0.7946078639558825,-0.31461294638707005,0.5475792654229547,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_last_abs_mean,384,10801,0.7006115846315445,0.7963151273047797,-0.3045037908689431,0.5813473578835293,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_recent_mean,384,10801,-0.27247324550150903,0.047090204871436114,-1.110558575179347,0.7817271452488967,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_recent_std,384,10801,0.8640484649350094,0.975958542904002,-0.4492136354636194,0.6263506658334105,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_recent_minus_previous_mean,384,10801,0.005175628182947937,0.00019235325657167182,0.011482134775689318,0.5063873329629972,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_second_minus_first_mean,384,10801,0.07991351382377847,-0.0035434950170785923,0.3741692677920453,0.6285644847699287,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,history_slope_abs_mean,384,10801,0.298489756279755,0.18834375678573442,1.1214572140858945,0.7770506878221153,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
ETTm1,h336_short_extra_vs_h720_aligned,window_index_norm,384,10801,0.9828773247496422,0.4828326180257511,2.5349731189414935,1.0,336,False,0.3556283249313014,0.50419460728331,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_mean,624,9820,-0.5506588612941793,-0.21998063411068622,-2.211764684530104,0.9408041869027103,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_std,624,9820,0.9410993769198951,0.6978606043045354,2.4945736906786977,0.9794253289989033,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_abs_mean,624,9820,0.8314917496604485,0.5868855627008275,2.2355029956039605,0.9691424813306178,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_last_abs_mean,624,9820,0.8083834630352877,0.5942092669476394,1.2992000732994022,0.800067399080892,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_recent_mean,624,9820,-0.5672654644214432,-0.22438039264714724,-1.9717439191229156,0.928097257036921,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_recent_std,624,9820,0.886069123228472,0.6833979655727561,1.12449347305213,0.7824698744059742,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_recent_minus_previous_mean,624,9820,-0.00897803071393,-0.0014457240766214065,-0.06584588966724966,0.5251981173951643,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_second_minus_first_mean,624,9820,-0.024803702252686206,-0.0050705237110995754,-0.16384232957708098,0.5331691602694657,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,history_slope_abs_mean,624,9820,0.27536805193475616,0.19724289391543642,0.8584300608565872,0.755485599770223,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h96_short_extra_vs_h720_aligned,window_index_norm,624,9820,0.9701714066839029,0.470123527721919,2.5998959680767757,1.0,96,True,0.14746259157781044,0.15689849224745506,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_mean,528,9820,-0.554838713863516,-0.21998063411068622,-2.2206807601479865,0.9394755215083627,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_std,528,9820,0.9525891768430558,0.6978606043045354,2.664352453431951,0.9899530565327409,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_abs_mean,528,9820,0.8427683583238053,0.5868855627008275,2.3695895005876775,0.9906356076035302,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_last_abs_mean,528,9820,0.8219436637030758,0.5942092669476394,1.3770713905946665,0.8187050623341356,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_recent_mean,528,9820,-0.5853487038116632,-0.22438039264714724,-2.0843593538802017,0.9410558615688452,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_recent_std,528,9820,0.9280385388502498,0.6833979655727561,1.4282539183155611,0.843255107078936,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_recent_minus_previous_mean,528,9820,-0.010646925537989476,-0.0014457240766214065,-0.07985960915366169,0.5298897194963896,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_second_minus_first_mean,528,9820,-0.04214993559452753,-0.0050705237110995754,-0.30256060893307557,0.5846193606122323,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,history_slope_abs_mean,528,9820,0.29254304200609604,0.19724289391543642,1.0801736615992021,0.7981770351169537,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h192_short_extra_vs_h720_aligned,window_index_norm,528,9820,0.9745336812602687,0.4744853580748043,2.5774704778657362,1.0,192,False,0.19007495232185276,0.23582089890658073,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_mean,384,9820,-0.536997272909031,-0.21998063411068622,-2.0857819730134537,0.9248830511710794,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_std,384,9820,0.9430745417789748,0.6978606043045354,2.551875637244089,0.9870701268669382,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_abs_mean,384,9820,0.849403268720982,0.5868855627008275,2.4367121710713615,0.9946643754243042,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_last_abs_mean,384,9820,0.8606061474923518,0.5942092669476394,1.648382269517573,0.8716660302104549,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_recent_mean,384,9820,-0.6133749836482669,-0.22438039264714724,-2.2357990613041547,0.9533435166327223,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_recent_std,384,9820,0.9928546859593611,0.6833979655727561,1.9432329370871746,0.9250148506449423,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_recent_minus_previous_mean,384,9820,-0.023338578247848064,-0.0014457240766214065,-0.18745113473357095,0.563611676849966,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_second_minus_first_mean,384,9820,-0.10448694951326447,-0.0050705237110995754,-0.9422615846858026,0.7545615347080787,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,history_slope_abs_mean,384,9820,0.32601107729790896,0.19724289391543642,1.6064834955396041,0.8725809360149355,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
Weather,h336_short_extra_vs_h720_aligned,window_index_norm,384,9820,0.9812310104871117,0.481182005292561,2.5433305201368044,1.0,336,False,0.24279691188451713,0.29585076046653097,short_only_extra_windows,h720_aligned_windows
