meta_type,dataset,horizon,matrix,src_region,dst_region,is_diag_block,block_mean,block_abs_mean,block_abs_max,block_fro
off_diag,Weather,336,precision,1-96,97-192,False,-0.0011164997704327106,0.0016008830862119794,0.015963813289999962,0.21880336105823517
off_diag,Weather,336,precision,1-96,193-336,False,-0.0005238457815721631,0.0013634167844429612,0.008500836789608002,0.2089276760816574
off_diag,Weather,336,precision,97-192,1-96,False,-0.0011165001196786761,0.001600883319042623,0.01596381515264511,0.21880288422107697
off_diag,Weather,336,precision,97-192,97-192,True,0.005596636328846216,0.015719428658485413,1.0221779346466064,9.966607093811035
off_diag,Weather,336,precision,97-192,193-336,False,-0.0012233384186401963,0.0016806500498205423,0.016626229509711266,0.27080264687538147
off_diag,Weather,336,precision,193-336,1-96,False,-0.0005238456651568413,0.0013634167844429612,0.008500836789608002,0.20892775058746338
off_diag,Weather,336,precision,193-336,97-192,False,-0.0012233385350555182,0.001680650282651186,0.01662622205913067,0.2708023190498352
off_diag,Weather,336,precision,193-336,193-336,True,0.0029812536668032408,0.011368623934686184,1.0234965085983276,12.22513484954834
off_diag,Weather,720,covariance,1-96,1-96,True,0.023072736337780952,0.023886485025286674,1.000000238418579,9.932531356811523
off_diag,Weather,720,covariance,1-96,97-192,False,0.006968413945287466,0.007403502706438303,0.03419114649295807,0.8799789547920227
off_diag,Weather,720,covariance,1-96,193-336,False,0.004290719050914049,0.00546712800860405,0.025179104879498482,0.8274152874946594
off_diag,Weather,720,covariance,1-96,337-720,False,0.0027954871766269207,0.004559599328786135,0.022951196879148483,1.125683307647705
off_diag,Weather,720,covariance,97-192,1-96,False,0.006968413945287466,0.007403502240777016,0.03419114649295807,0.8799792528152466
off_diag,Weather,720,covariance,97-192,97-192,True,0.027863651514053345,0.027888000011444092,1.000000238418579,10.00083065032959
off_diag,Weather,720,covariance,97-192,193-336,False,0.009133057668805122,0.009351742453873158,0.04191042482852936,1.317937970161438
off_diag,Weather,720,covariance,97-192,337-720,False,0.00493725435808301,0.005774153396487236,0.02411148138344288,1.4213672876358032
off_diag,Weather,720,covariance,193-336,1-96,False,0.0042907181195914745,0.00546712800860405,0.025179104879498482,0.8274158239364624
off_diag,Weather,720,covariance,193-336,97-192,False,0.009133058600127697,0.009351741522550583,0.04191042482852936,1.3179385662078857
off_diag,Weather,720,covariance,193-336,193-336,True,0.022671757265925407,0.022703932598233223,1.0000003576278687,12.312419891357422
off_diag,Weather,720,covariance,193-336,337-720,False,0.007754036691039801,0.00805214699357748,0.05145186558365822,2.3201751708984375
off_diag,Weather,720,covariance,337-720,1-96,False,0.0027954871766269207,0.004559598863124847,0.022951196879148483,1.12568199634552
off_diag,Weather,720,covariance,337-720,97-192,False,0.004937255755066872,0.005774153396487236,0.02411148138344288,1.4213680028915405
off_diag,Weather,720,covariance,337-720,193-336,False,0.007754037622362375,0.00805214699357748,0.05145186558365822,2.3201746940612793
off_diag,Weather,720,covariance,337-720,337-720,True,0.016148604452610016,0.016210172325372696,1.0000003576278687,20.599885940551758
off_diag,Weather,720,precision,1-96,1-96,True,0.005564437247812748,0.01597430557012558,1.025481104850769,9.990851402282715
off_diag,Weather,720,precision,1-96,97-192,False,-0.0012075870763510466,0.0015334597555920482,0.0224887914955616,0.21259824931621552
off_diag,Weather,720,precision,1-96,193-336,False,-0.0002595555270090699,0.001067653764039278,0.006449197418987751,0.1641712635755539
off_diag,Weather,720,precision,1-96,337-720,False,-8.635724952910095e-05,0.000910567760001868,0.005629151593893766,0.22302348911762238
off_diag,Weather,720,precision,97-192,1-96,False,-0.0012075869599357247,0.0015334601048380136,0.022488800808787346,0.21259821951389313
off_diag,Weather,720,precision,97-192,97-192,True,0.005148331169039011,0.01622159034013748,1.032177209854126,10.0392427444458
off_diag,Weather,720,precision,97-192,193-336,False,-0.0010948444250971079,0.0014643901959061623,0.02356300875544548,0.24407325685024261
off_diag,Weather,720,precision,97-192,337-720,False,-0.00013824568304698914,0.0008912383345887065,0.00593851413577795,0.2190815657377243
off_diag,Weather,720,precision,193-336,1-96,False,-0.0002595555270090699,0.0010676538804545999,0.006449179258197546,0.16417135298252106
off_diag,Weather,720,precision,193-336,97-192,False,-0.0010948445415124297,0.0014643905451521277,0.02356298826634884,0.24407333135604858
off_diag,Weather,720,precision,193-336,193-336,True,0.003037407761439681,0.011350393295288086,1.034542202949524,12.322674751281738
off_diag,Weather,720,precision,193-336,337-720,False,-0.00047063190140761435,0.0010998033685609698,0.026352502405643463,0.3586605191230774
off_diag,Weather,720,precision,337-720,1-96,False,-8.635722770122811e-05,0.000910567760001868,0.0056291744112968445,0.22302360832691193
off_diag,Weather,720,precision,337-720,97-192,False,-0.00013824568304698914,0.0008912383345887065,0.0059385173954069614,0.21908165514469147
off_diag,Weather,720,precision,337-720,193-336,False,-0.0004706315812654793,0.0010998033685609698,0.026352575048804283,0.35866090655326843
off_diag,Weather,720,precision,337-720,337-720,True,0.0005355526809580624,0.005181164480745792,1.0385377407073975,20.19415283203125
