dataset,checkpoint_seed,control_family,horizon,structure_seed_count,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTm2,2022,identity,336,3,0.04041735582430828,0.039611468249701964,0.034081833265337536,0.03350758982857671
ETTm2,2022,identity,512,3,0.03427947373742813,0.03369858896959299,0.02924162030852057,0.028818221125697208
ETTm2,2022,identity,720,3,0.02121141063078007,0.02098803084822498,0.023180673555569544,0.02291406576499433
ETTm2,2022,dct2,48,3,-0.010737344608916356,-0.010795196767658277,-0.008705280496935789,-0.008743281641367284
ETTm2,2022,dct2,96,3,0.0003679546085983037,0.00036788692160349967,-0.003264822491774906,-0.0032701578294564992
ETTm2,2022,dct2,144,3,-0.001981089030887639,-0.00198305268427168,-0.004435853596165809,-0.004445706558107609
ETTm2,2022,dct2,192,3,-0.0043634887709306175,-0.004373022650005165,-0.0052169601539137,-0.005230592186150851
ETTm2,2022,dct2,288,3,-0.002548074000425613,-0.002551323100044023,-0.004456052413628909,-0.004465995378490462
ETTm2,2022,dct2,336,3,-0.004155084241451467,-0.0041637285724727136,-0.005260109514309414,-0.005273968179070332
ETTm2,2022,dct2,512,3,-0.007408986988664029,-0.007436501442197541,-0.0064402108083769305,-0.006460993557144912
ETTm2,2022,dct2,720,3,-0.0031026920947802706,-0.003107510425874871,-0.0035159586928594816,-0.0035221469260229288
ETTm2,2022,pca_fit,48,3,-0.05610333512807426,-0.05770697637549849,-0.03015757442968299,-0.030616920032629835
ETTm2,2022,pca_fit,96,3,-0.043092640605453536,-0.044034610369070304,-0.02173812200925844,-0.02197611637183461
ETTm2,2022,pca_fit,144,3,-0.03383807717051913,-0.03441709742341548,-0.015877536909674157,-0.016004254766347037
ETTm2,2022,pca_fit,192,3,-0.02224726780190234,-0.02249658369729901,-0.010696210921992974,-0.010753619889601884
ETTm2,2022,pca_fit,288,3,-0.011380723848780935,-0.011445730660574194,-0.006074273996084112,-0.006092759808716819
ETTm2,2022,pca_fit,336,3,-0.00815479102642857,-0.008188131902441054,-0.004656526627352731,-0.004667385095174392
ETTm2,2022,pca_fit,512,3,-0.00517628538655777,-0.005189705497208541,-0.003467414344333657,-0.0034734327795771236
ETTm2,2022,pca_fit,720,3,-0.007154876322490113,-0.007180533605144257,-0.003374807580929342,-0.0033805086555727115
ETTm2,2022,permuted_interval,48,3,0.13852235665623625,0.12935621363230398,0.06840904929456663,0.06612160686025048
ETTm2,2022,permuted_interval,96,3,0.09805809194380721,0.09340376371345627,0.05094084994108274,0.04966511876580648
ETTm2,2022,permuted_interval,144,3,0.07585991680123078,0.07305395296770967,0.039790745279712464,0.039009490085562426
ETTm2,2022,permuted_interval,192,3,0.06130730347667964,0.059465834057542466,0.03098570333187201,0.030510566554369234
ETTm2,2022,permuted_interval,288,3,0.04233012557223383,0.04144671461807237,0.019526451136885527,0.01933704480446985
ETTm2,2022,permuted_interval,336,3,0.03428655312247871,0.033705429765142236,0.0154812573893019,0.015362038735223904
ETTm2,2022,permuted_interval,512,3,0.023950182002204484,0.023665652431245077,0.009247838252848825,0.009205208508875518
ETTm2,2022,permuted_interval,720,3,0.018447554900155833,0.018278440273072794,0.00843689678039696,0.00840140604744044
ETTm2,2022,random_interval_tree,48,3,-0.007217332666511328,-0.0072434403834857886,-0.009487911529140221,-0.009533064451062723
ETTm2,2022,random_interval_tree,96,3,0.009811784871410352,0.009763806356737126,0.0018958427120899714,0.0018940467374365388
ETTm2,2022,random_interval_tree,144,3,0.007396942414258878,0.007369652364816792,0.0018691875322207861,0.0018674416891443224
ETTm2,2022,random_interval_tree,192,3,0.0027452217801633874,0.002741457104596612,9.941085075750409e-05,9.940590966261986e-05
ETTm2,2022,random_interval_tree,288,3,-0.0006151248845551997,-0.0006153141126645778,-0.0018244502005843155,-0.0018261155224630343
ETTm2,2022,random_interval_tree,336,3,0.0002707829464120651,0.0002707462880189304,-0.001541052396688547,-0.0015422404281277835
ETTm2,2022,random_interval_tree,512,3,0.00014709491414104233,0.00014708409621455587,-0.0021732389786012747,-0.0021756021740497733
ETTm2,2022,random_interval_tree,720,3,-0.0005091100734760779,-0.0005092396920052256,-0.0012662509986086977,-0.0012670530328942053
ETTm2,2022,random_orthogonal,48,3,0.11874082495308187,0.1119620717892752,0.06635331122333137,0.06419982282806691
ETTm2,2022,random_orthogonal,96,3,0.07099871810172759,0.06853691383225224,0.04797306316284847,0.04684053816709233
ETTm2,2022,random_orthogonal,144,3,0.0627163043402129,0.06079011433442183,0.044762612066670565,0.04377554896161018
ETTm2,2022,random_orthogonal,192,3,0.0551853677059973,0.053690283566981245,0.04065355433016122,0.03983828379813825
ETTm2,2022,random_orthogonal,288,3,0.04528028758577479,0.04427043484447646,0.03398864898475726,0.033417523732341525
ETTm2,2022,random_orthogonal,336,3,0.03908021680362135,0.03832643632717858,0.03082053685689143,0.030350426177569445
ETTm2,2022,random_orthogonal,512,3,0.03088115489046532,0.030409202646515365,0.02514508172312854,0.024831577350279188
ETTm2,2022,random_orthogonal,720,3,0.018804260832561898,0.018628563728129155,0.020390586136798644,0.020184103947735954
ETTm2,2023,identity,48,3,0.0729887549887495,0.07038871654364076,0.045317521401609634,0.04430601964061043
ETTm2,2023,identity,96,3,0.04293751371518275,0.04202875173888132,0.033312897496322276,0.03276413344544271
ETTm2,2023,identity,144,3,0.03739326397685379,0.03670276925068483,0.031182897040112022,0.03070172492261669
ETTm2,2023,identity,192,3,0.036399883176483655,0.03574537282572554,0.031146850356189592,0.030666784304325567
ETTm2,2023,identity,288,3,0.032245308159428956,0.03173097134975866,0.02783941848522749,0.027455473063985103
ETTm2,2023,identity,336,3,0.029061821732774846,0.028643588326171532,0.026052248175094512,0.025715816291731475
ETTm2,2023,identity,512,3,0.02868007316835482,0.02827270362262746,0.02405322238834397,0.023766249116570104
ETTm2,2023,identity,720,3,0.02112672391576469,0.020905118029839187,0.020506232716893922,0.020297409753396556
ETTm2,2023,dct2,48,3,-0.02552402527501361,-0.02585255236407269,-0.01715811189996766,-0.01730615781936451
ETTm2,2023,dct2,96,3,-0.002265874792749351,-0.0022684438270410556,-0.005525621733999418,-0.005540916139162633
ETTm2,2023,dct2,144,3,-0.005652797970245579,-0.005668805180319758,-0.006655005718304129,-0.00667719947473544
ETTm2,2023,dct2,192,3,-0.008645294268106255,-0.00868277275091267,-0.007145179879258951,-0.00717076758362456
ETTm2,2023,dct2,288,3,-0.007322584946379753,-0.00734946063130737,-0.006853035526686831,-0.006876571307782076
ETTm2,2023,dct2,336,3,-0.007328649929964828,-0.007355570207777662,-0.006649006426025267,-0.006671160142101229
ETTm2,2023,dct2,512,3,-0.0060614759912672326,-0.006079883911123796,-0.0057427478022078855,-0.00575926898889656
ETTm2,2023,dct2,720,3,0.0003153126667263216,0.00031526296091188843,-0.0016376526044806015,-0.001638994289811846
ETTm2,2023,pca_fit,48,3,-0.07203069929253604,-0.07468833572900424,-0.040088443323857595,-0.04090283102761094
ETTm2,2023,pca_fit,96,3,-0.04555489074460125,-0.046608452154509816,-0.026708359427841295,-0.027068224316412204
ETTm2,2023,pca_fit,144,3,-0.0370098950925038,-0.037703288957390724,-0.02098630706068695,-0.021208068201687746
ETTm2,2023,pca_fit,192,3,-0.023875127366169393,-0.024162420046455857,-0.01438868791698586,-0.014492703370175608
ETTm2,2023,pca_fit,288,3,-0.012189828107478165,-0.012264426869324163,-0.008339245165723432,-0.008374113528571536
ETTm2,2023,pca_fit,336,3,-0.009434941082140937,-0.009479590449661623,-0.00616315320991362,-0.006182184516188238
ETTm2,2023,pca_fit,512,3,-0.002576256002830951,-0.002579577401972788,-0.0018155136114601613,-0.001817162654099036
ETTm2,2023,pca_fit,720,3,-0.00012525162926961845,-0.0001252594735823287,-0.00023331517308824602,-0.00023334239319017236
ETTm2,2023,permuted_interval,48,3,0.1206287415662528,0.11363703175720008,0.05750909490074833,0.05588669626941778
ETTm2,2023,permuted_interval,96,3,0.07668582056135785,0.07381920513756701,0.03849517201730055,0.03776364961094458
ETTm2,2023,permuted_interval,144,3,0.05452720267266752,0.05306725059415662,0.027612181661949536,0.027234450023852053
ETTm2,2023,permuted_interval,192,3,0.04159534640269008,0.04074213080602229,0.020315765029857796,0.02011079029512486
ETTm2,2023,permuted_interval,288,3,0.02416110570600657,0.023871562771534238,0.010442412610375271,0.01038807990577817
ETTm2,2023,permuted_interval,336,3,0.019077703211090494,0.01889687558229569,0.008074386811779018,0.008041876509681578
ETTm2,2023,permuted_interval,512,3,0.01238939430255674,0.012312961733666805,0.004572042394706683,0.004561606519356443
ETTm2,2023,permuted_interval,720,3,0.007354352236173256,0.007327375161247374,0.003378210141999086,0.003372510410221019
ETTm2,2023,random_interval_tree,48,3,-0.01746768108105826,-0.017621133204379635,-0.015489206742325587,-0.015609786261034264
ETTm2,2023,random_interval_tree,96,3,0.0004830644543110489,0.0004829477974626073,-0.004205403126871554,-0.004214258243361524
ETTm2,2023,random_interval_tree,144,3,-0.003977764464277757,-0.0039856862695535344,-0.004490634474330746,-0.004500732483152303
ETTm2,2023,random_interval_tree,192,3,-0.006343945929133268,-0.0063641113743873046,-0.005083434069798292,-0.005096376642380607
ETTm2,2023,random_interval_tree,288,3,-0.008466904540653944,-0.00850285015464447,-0.0061768347754380636,-0.0061959507578468465
ETTm2,2023,random_interval_tree,336,3,-0.007083639454395625,-0.007108787773829173,-0.005370927181692153,-0.005385376468193925
ETTm2,2023,random_interval_tree,512,3,-0.005009588688530627,-0.005022157657635029,-0.004883498325241148,-0.004895442037639253
ETTm2,2023,random_interval_tree,720,3,-0.004618571689084528,-0.004629253730234373,-0.003616613463721266,-0.0036231613014807706
ETTm2,2023,random_orthogonal,48,3,0.09242671511865157,0.08828397648313624,0.04987950056163243,0.04865594598161738
ETTm2,2023,random_orthogonal,96,3,0.05629562625815419,0.05474034899271474,0.034730538977720785,0.034134355660762505
ETTm2,2023,random_orthogonal,144,3,0.052059226420591985,0.05072735684287788,0.0331117884659124,0.03256959401698001
ETTm2,2023,random_orthogonal,192,3,0.04874961107445674,0.047580424840701796,0.03122291815419236,0.030740516543214413
ETTm2,2023,random_orthogonal,288,3,0.042792030786436445,0.041889373137671826,0.027014206170295263,0.026652586113000032
ETTm2,2023,random_orthogonal,336,3,0.038387048603397506,0.03765960370696109,0.024984498238326772,0.024674968832667177
ETTm2,2023,random_orthogonal,512,3,0.03221346171035915,0.03170013492843915,0.021152881345948,0.020930728300906254
ETTm2,2023,random_orthogonal,720,3,0.019659993106547535,0.01946799572316482,0.01651146292682285,0.01637589588507793
Weather,2021,identity,48,3,0.07758577889747538,0.07465235430865225,0.07034564816460381,0.06792840461522498
Weather,2021,identity,96,3,0.04323054655550034,0.04230942764906387,0.0441507569624414,0.04319029912466177
Weather,2021,identity,144,3,0.026912562488205626,0.026553646469690495,0.034373697079510955,0.03378963282870395
Weather,2021,identity,192,3,0.017413108461505778,0.017262376460676965,0.025273494235275404,0.024956793137388966
Weather,2021,identity,288,3,0.011478783159175485,0.011413153284825728,0.018008181293018153,0.01784700295602637
Weather,2021,identity,336,3,0.0107183407216676,0.010661103984560771,0.01686822519398023,0.016726753260434934
Weather,2021,identity,512,3,0.011765675584482304,0.011696730682857481,0.01738650440392623,0.017236231304572636
Weather,2021,identity,720,3,0.010680246826217793,0.010623415494245392,0.016838469866111917,0.01669749520730468
Weather,2021,dct2,48,3,0.016222959777106014,0.016092076293448998,0.017118851809298178,0.016973156827262192
Weather,2021,dct2,96,3,0.005453488656213319,0.005438645381752538,0.0065358092435213065,0.006514497297835264
Weather,2021,dct2,144,3,0.0007670199893984402,0.0007667259047607899,0.0008127501177403448,0.0008124199258239262
Weather,2021,dct2,192,3,-0.0010324940722153252,-0.0010330272777145932,-0.0018265649270986445,-0.0018282341129525204
Weather,2021,dct2,288,3,-0.0012758496592287628,-0.001276663901652153,-0.0028107417754151087,-0.0028146956136174683
Weather,2021,dct2,336,3,-0.0010249814951078303,-0.0010255069681586182,-0.0028301285247040874,-0.002834137119157809
Weather,2021,dct2,512,3,0.0005103069941960008,0.0005101768097274251,-0.00020014936691296198,-0.00020016939813394252
Weather,2021,dct2,720,3,0.00020767162023653066,0.0002076500579782925,0.0009177114817154544,0.0009172905133193465
Weather,2021,pca_fit,48,3,0.039347259782605754,0.038583210214074515,0.02899689468892319,0.02858051897840419
Weather,2021,pca_fit,96,3,0.01962096977996397,0.019429731355939728,0.015216011883543995,0.01510083330094747
Weather,2021,pca_fit,144,3,0.008256065687355813,0.00822207797628105,0.006927066260526385,0.006903129439576383
Weather,2021,pca_fit,192,3,0.004639491592338208,0.004628745776018461,0.005538533599932141,0.005523224199629584
Weather,2021,pca_fit,288,3,0.00027225588526593727,0.00027221882699557387,0.0015277600538134712,0.0015265936225071775
Weather,2021,pca_fit,336,3,0.00010996119716559216,0.00010995515165479475,0.00209504044911012,0.0020928473836560046
Weather,2021,pca_fit,512,3,0.0008395673480181251,0.0008392150099629792,0.0029422243500472115,0.00293790024984808
Weather,2021,pca_fit,720,3,-0.0007168962985242014,-0.0007171533300935895,0.003115890322498075,0.0031110409742337586
Weather,2021,permuted_interval,48,3,0.02231481256479531,0.022067678796055312,0.026045542934248777,0.02570928345972545
Weather,2021,permuted_interval,96,3,0.01409023673036295,0.013991433940739872,0.01636019509796476,0.01622709394824684
Weather,2021,permuted_interval,144,3,0.008194061910735228,0.008160582093077795,0.011159195437538417,0.011097162576157893
Weather,2021,permuted_interval,192,3,0.005393842213421163,0.0053793215656012805,0.008477658989416248,0.008441824972802436
Weather,2021,permuted_interval,288,3,0.003537221582457638,0.0035309729839263504,0.005867332007548936,0.005850152830172761
Weather,2021,permuted_interval,336,3,0.003613683550455306,0.0036071620539605,0.005259330930650451,0.005245524863893514
Weather,2021,permuted_interval,512,3,0.0038986847891154947,0.0038910947844553734,0.0049578175356235306,0.004945547843604681
Weather,2021,permuted_interval,720,3,0.0021939690315886007,0.00219156404067955,0.004354116410916004,0.004344650988889143
Weather,2021,random_interval_tree,48,3,0.002523080673388207,0.0025199003806199993,0.007574172157342067,0.007545560397776541
Weather,2021,random_interval_tree,96,3,0.005544900748831523,0.005529556161179783,0.003891789557598651,0.003884226359258336
Weather,2021,random_interval_tree,144,3,0.003488169271516826,0.0034820926765340987,0.003145508977316081,0.0031405670469396574
Weather,2021,random_interval_tree,192,3,0.0018539075703284506,0.0018521901451685752,0.003455605480347963,0.0034496417471441276
Weather,2021,random_interval_tree,288,3,0.00017769058171091586,0.0001776747956745428,0.002192466569423992,0.002190064870130737
Weather,2021,random_interval_tree,336,3,0.00081452090268345,0.000814189270579524,0.0026037307179042684,0.0026003439511258497
Weather,2021,random_interval_tree,512,3,1.8560694529589116e-05,1.8560522280997027e-05,0.0011123748773618338,0.0011117564177688388
Weather,2021,random_interval_tree,720,3,0.0009650507728665847,0.0009645852611289696,0.0034146455432316927,0.003408822271161016
Weather,2021,random_orthogonal,48,3,0.04483532330243259,0.04384507469542942,0.03886025991483919,0.03811488633700311
Weather,2021,random_orthogonal,96,3,0.02589731177777679,0.025564852515754355,0.027180238577083692,0.02681417991149404
Weather,2021,random_orthogonal,144,3,0.015128290775144736,0.015014433064876265,0.02127288482371095,0.02104821296905568
Weather,2021,random_orthogonal,192,3,0.008352374803903316,0.00831759063231885,0.015224219122772291,0.015108916570853559
Weather,2021,random_orthogonal,288,3,0.005354127963566207,0.005339820167088005,0.01100578313356984,0.010945441075792761
Weather,2021,random_orthogonal,336,3,0.005064335635378995,0.005051533508205641,0.01005000757759457,0.00999967500679888
Weather,2021,random_orthogonal,512,3,0.007967553573612868,0.007935896750244309,0.011979302093172927,0.011907835910170084
Weather,2021,random_orthogonal,720,3,0.008447985595898764,0.008412401640336409,0.012785947365924361,0.012704554405571389
Weather,2022,identity,48,3,0.07464644734572375,0.07192844950880772,0.07298076674785588,0.07038129055511089
Weather,2022,identity,96,3,0.04389659675870123,0.0429470852698145,0.04684582294343079,0.04576549268277763
Weather,2022,identity,144,3,0.029086874894701797,0.028667923570803278,0.0381187554416056,0.03740137972100366
Weather,2022,identity,192,3,0.020953022048531004,0.020735032648995566,0.02981386377315071,0.029373814569106038
Weather,2022,identity,288,3,0.013262763413683999,0.013175200503187767,0.021498557735382298,0.021269110942938818
Weather,2022,identity,336,3,0.011882486408045824,0.011812168459354844,0.019842534037925783,0.019646966613218297
Weather,2022,identity,512,3,0.011013042966698444,0.010952621420781572,0.019007502859369082,0.01882799938034807
Weather,2022,identity,720,3,0.008760802613124691,0.008722538604584495,0.017293580761223334,0.017144905072151717
Weather,2022,dct2,48,3,0.015059665177181518,0.014946835521925772,0.021244844723644487,0.021020762678134353
Weather,2022,dct2,96,3,0.00594350283899527,0.005925875166660655,0.011187018340459355,0.011124676341043638
Weather,2022,dct2,144,3,0.0021471047505020008,0.002144801369925231,0.0059250793084775835,0.005907560642976373
Weather,2022,dct2,192,3,0.0012105852062511645,0.0012098527435796536,0.004207475619426111,0.004198636594887506
Weather,2022,dct2,288,3,-0.0001331748146332241,-0.0001331836827924704,0.0010290677465458493,0.0010285384379127294
Weather,2022,dct2,336,3,-0.0003557473004817643,-0.0003558105860570482,0.00044662587108311187,0.0004465261485955274
Weather,2022,dct2,512,3,0.0008950538184588529,0.0008946533772709042,0.0010725808899045147,0.0010720058806215071
Weather,2022,dct2,720,3,0.0017025157719995204,0.0017010673141466537,0.0036486962532379786,0.0036420478495237107
Weather,2022,pca_fit,48,3,0.03426919611246992,0.03368865763505868,0.03574178530193355,0.03511059005337047
Weather,2022,pca_fit,96,3,0.01887971167314792,0.01870260623460318,0.02093255605498816,0.02071499081340966
Weather,2022,pca_fit,144,3,0.00974292216090023,0.00969561366045757,0.012889202864095034,0.012806492825706117
Weather,2022,pca_fit,192,3,0.0076614456586298375,0.007632171592103165,0.01109561538479484,0.011034286082772016
Weather,2022,pca_fit,288,3,0.0025241491461517433,0.0025209661603692313,0.005152836988984316,0.005139583897910804
Weather,2022,pca_fit,336,3,0.0020432839015312935,0.0020411978180423507,0.005253359156032879,0.005239584396630637
Weather,2022,pca_fit,512,3,0.002100781576162521,0.002098576478959946,0.005377156507824151,0.005362725479321928
Weather,2022,pca_fit,720,3,0.00042833268970874256,0.00042824096835847314,0.00512954325281277,0.005116409611943817
Weather,2022,permuted_interval,48,3,0.018411298846207208,0.018242846277995772,0.021150650861711962,0.02092854449989434
Weather,2022,permuted_interval,96,3,0.011145065157903774,0.011083189003808558,0.012848788249758554,0.01276659497461552
Weather,2022,permuted_interval,144,3,0.007613169759203143,0.007584262986218393,0.009834614811442507,0.009786413131599003
Weather,2022,permuted_interval,192,3,0.006375781050969633,0.006355498886736699,0.009029044449830553,0.008988405031670754
Weather,2022,permuted_interval,288,3,0.004078165904581353,0.004069861478786185,0.006247995933014578,0.006228517793982369
Weather,2022,permuted_interval,336,3,0.00404222552723646,0.0040340667305640565,0.005719564704559129,0.00570323913423576
Weather,2022,permuted_interval,512,3,0.004251386912116725,0.004242362559978785,0.005744621830256972,0.005728153041016926
Weather,2022,permuted_interval,720,3,0.0025121849168099884,0.00250903202105357,0.004591894292522546,0.004581367664477032
Weather,2022,random_interval_tree,48,3,0.010453679556814087,0.010399229747464656,0.009447094133408612,0.009402610530098277
Weather,2022,random_interval_tree,96,3,0.009493737553339996,0.009448814302558839,0.006139975997920384,0.006121164864952178
Weather,2022,random_interval_tree,144,3,0.007359580483352641,0.007332565085531151,0.006482533980607876,0.006461567686571135
Weather,2022,random_interval_tree,192,3,0.0058646711118355245,0.005847507497586446,0.006940902278372922,0.006916869850544294
Weather,2022,random_interval_tree,288,3,0.002790428620539276,0.0027865389933462437,0.00510557097935268,0.005092559704586996
Weather,2022,random_interval_tree,336,3,0.003037369025451014,0.003032760886872432,0.005110936227054716,0.005097897615125135
Weather,2022,random_interval_tree,512,3,0.0027538942712414818,0.002750105782909573,0.004248899314899107,0.00423988551296961
Weather,2022,random_interval_tree,720,3,0.00246439034077788,0.0024613562238299247,0.004919515421985293,0.004907434424994417
Weather,2022,random_orthogonal,48,3,0.058545566739420685,0.05686473617828225,0.055683865627427546,0.0541618994341212
Weather,2022,random_orthogonal,96,3,0.03603737080005601,0.03539575522282201,0.038820914841578506,0.03807704015221214
Weather,2022,random_orthogonal,144,3,0.023133331343445324,0.02286780726045079,0.031866689365157484,0.031364297087097315
Weather,2022,random_orthogonal,192,3,0.016990162782377537,0.01684664391914048,0.024889318027300725,0.024582132772373866
Weather,2022,random_orthogonal,288,3,0.01126353257412218,0.011200336484045614,0.018850014275547725,0.018673463823011716
Weather,2022,random_orthogonal,336,3,0.010205313021028124,0.010153415507593966,0.017225657328373955,0.017078143912812815
Weather,2022,random_orthogonal,512,3,0.010005561232528654,0.009955672132862636,0.017126374791692923,0.016980552093079693
Weather,2022,random_orthogonal,720,3,0.007570672975238421,0.007542087612886883,0.015564994757269404,0.015444486274482916
Weather,2023,identity,48,3,0.0622823385410399,0.060382440914034885,0.06208916331000156,0.06020091254214266
Weather,2023,identity,96,3,0.0345861940053603,0.03399492774840951,0.03810875451983938,0.037391752799371014
Weather,2023,identity,144,3,0.021384759226169697,0.02115772648927161,0.028605998780683626,0.028200720852157968
Weather,2023,identity,192,3,0.014624834965067585,0.01451841150637001,0.020877242509391963,0.020660821589270295
Weather,2023,identity,288,3,0.008459206051249484,0.008423527642290596,0.0136903126487771,0.013597026509264643
Weather,2023,identity,336,3,0.00762144488074282,0.0075924753130810485,0.01260528170762223,0.012526167910282826
Weather,2023,identity,512,3,0.007500502206672691,0.007472443634948367,0.012394894379842062,0.012318394073771888
Weather,2023,identity,720,3,0.008025790098329391,0.007993669433657091,0.01206237406064717,0.011989915260993134
Weather,2023,dct2,48,3,-0.011394378748265014,-0.011459541944655705,0.0011848719782715199,0.0011841702946315813
Weather,2023,dct2,96,3,-0.00943425712029658,-0.009478900004375124,-0.0038286446587840746,-0.003835983281416322
Weather,2023,dct2,144,3,-0.008872841453059858,-0.008912321791991973,-0.006881976893851953,-0.006905712114007478
Weather,2023,dct2,192,3,-0.00791097245341235,-0.007942346875483564,-0.007833638966204445,-0.007864402192801156
Weather,2023,dct2,288,3,-0.006760674030665276,-0.006783578975868565,-0.008804737231231092,-0.008843612943130852
Weather,2023,dct2,336,3,-0.006242890087520981,-0.0062624175406085225,-0.008960905164239183,-0.00900117426758551
Weather,2023,dct2,512,3,-0.004999569865711242,-0.005012088569148254,-0.008238533883101121,-0.008272563991912785
Weather,2023,dct2,720,3,-0.0013046106514219642,-0.00130546202609505,-0.004067107756352879,-0.004075389663099838
Weather,2023,pca_fit,48,3,0.022048806931833576,0.021807508688136745,0.016156374710565666,0.016026560537718115
Weather,2023,pca_fit,96,3,0.010171653401094211,0.010120097087027546,0.00778963950802674,0.0077593788902735605
Weather,2023,pca_fit,144,3,0.002639759719818426,0.002636278617893839,0.0010599742385410246,0.0010594126642834434
Weather,2023,pca_fit,192,3,0.0013058379136750497,0.00130498567834747,0.00022860215926594524,0.00022857603178327857
Weather,2023,pca_fit,288,3,-0.0024586347394934534,-0.0024616596604352114,-0.0038301421497321567,-0.003837486517840105
Weather,2023,pca_fit,336,3,-0.0022382569413925296,-0.002240763708374338,-0.003008248632967451,-0.003012777953521617
Weather,2023,pca_fit,512,3,-0.0016561916450638578,-0.0016575638879074983,-0.0018419081170274508,-0.0018436054717470007
Weather,2023,pca_fit,720,3,-0.0013413675918851748,-0.0013422676277747847,-0.0011175597791019815,-0.0011181844817245157
Weather,2023,permuted_interval,48,3,0.008997486619199274,0.00895713036212531,0.011856981127667934,0.011786964130225064
Weather,2023,permuted_interval,96,3,0.006642769952894705,0.00662075552912722,0.007215394297559591,0.007189425835226526
Weather,2023,permuted_interval,144,3,0.003177698995150292,0.0031726554533986207,0.003853808408877042,0.003846392019424383
Weather,2023,permuted_interval,192,3,0.0029192217600464998,0.0029149649753779094,0.0027939727115685238,0.0027900732023649066
Weather,2023,permuted_interval,288,3,0.00174041310924843,0.0017388994686003967,0.0004190236572195339,0.0004189358790677167
Weather,2023,permuted_interval,336,3,0.0022166682155364634,0.002214213220852135,-0.00021875689529329674,-0.0002187808243276912
Weather,2023,permuted_interval,512,3,0.0025811652520996687,0.002577836909353759,-0.00017590115020539297,-0.00017591662171989597
Weather,2023,permuted_interval,720,3,0.0028502341226171904,0.002846176061730432,-7.06399039559504e-06,-7.064015345559227e-06
Weather,2023,random_interval_tree,48,3,-0.012006686648665178,-0.012079056260522636,-0.0039886821823388935,-0.003996647562049649
Weather,2023,random_interval_tree,96,3,-0.0043660414401750615,-0.004375586485402483,-0.0038424342934581016,-0.0038498259083405983
Weather,2023,random_interval_tree,144,3,-0.002380288984668554,-0.002383124121529301,-0.0029011801830577544,-0.002905392679036556
Weather,2023,random_interval_tree,192,3,-0.0020624479524139175,-0.0020645762611160023,-0.002988321325588484,-0.0029927908087359345
Weather,2023,random_interval_tree,288,3,-0.003102967932111037,-0.003107787120411265,-0.0037121133616272576,-0.003719011787704174
Weather,2023,random_interval_tree,336,3,-0.002476356130894525,-0.0024794248332817848,-0.00339821262413269,-0.0034039930945533037
Weather,2023,random_interval_tree,512,3,-0.0031468915889347293,-0.0031518482502659317,-0.004691042062943729,-0.004702062226039638
Weather,2023,random_interval_tree,720,3,-0.00041299063563791255,-0.0004130759280116525,-0.0020463008601013717,-0.00204839596253259
Weather,2023,random_orthogonal,48,3,0.031370736970544766,0.03088378074396414,0.028711397783084246,0.028303142129068815
Weather,2023,random_orthogonal,96,3,0.017731726671808834,0.017575444686219188,0.019386432853900577,0.01919972444784057
Weather,2023,random_orthogonal,144,3,0.009633526993242499,0.009587273220229564,0.013780637361264768,0.013686119050552614
Weather,2023,random_orthogonal,192,3,0.005422141891656722,0.005407468612489308,0.008349094457059685,0.008314337564721774
Weather,2023,random_orthogonal,288,3,0.0022604097700243734,0.0022578569676822147,0.004545568097249919,0.004535252638378839
Weather,2023,random_orthogonal,336,3,0.0019408811645606247,0.0019389988726783436,0.0037889332644673135,0.003781764313909197
Weather,2023,random_orthogonal,512,3,0.0035016550148107123,0.003495531370604321,0.005817591880172262,0.005800702460319385
Weather,2023,random_orthogonal,720,3,0.005079191693743833,0.005066314410900552,0.006503194063166251,0.006482094060568655
