origin,channel,accuracy_eligible,min_gain,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,fit_eligible,audited_eligible
270,18,True,0.570210634548195,0.017337864461948543,0.0,0.9189584050740467,0.9263890888191673,0.7182344846282757,0.570210634548195,0.9644211768124714,0.9820736184488711,0.9805699937932988,0.006719698927978149,0.9531914203889483,0.9763597124540242,0.9782070321028771,0.009135377631565265,0.966782903707781,0.9833256917929443,0.9954030763780021,0.0008057380938884944,True,False
271,18,True,0.5604753552873096,0.017710128777781824,0.0,0.9161592105938371,0.9263353437549036,0.7167664756727631,0.5604753552873096,0.9636162288541599,0.9816811506518124,0.9840779809973602,0.008712513713107287,0.9517181286320615,0.9756040326605562,0.9828437714084021,0.005717175381323397,0.9658100870116968,0.9828889419259232,0.9990026489882169,0.0009662263060985265,True,False
272,18,True,0.5602284679858047,0.018135245887211153,0.0,0.918565831962185,0.9303289295469992,0.7198047551806437,0.5602284679858047,0.9637385536555332,0.9818222966613906,0.9887414182143562,0.013732964823725909,0.9515751058415283,0.9755620602309948,0.9874976850976207,0.0019412314798105369,0.9649292950763664,0.9825490064338478,1.0040604802316857,0.00324213861826884,True,False
273,18,True,0.5604759119792607,0.018481346551336878,0.0,0.9101669227908875,0.926830706489066,0.7193521858471653,0.5604759119792607,0.9637688540932488,0.9819085528243995,0.9931452954149007,0.01578884518932781,0.9514591102646657,0.9755601525540145,0.9916113572619866,0.0009272615431148454,0.9650889659034224,0.9827082112858022,1.0072885565326755,0.0047190309030182365,True,False
274,18,True,0.5553321825240531,0.018825012915453188,0.0,0.9021928411721831,0.918580854171261,0.7085029397003504,0.5553321825240531,0.9633952738020036,0.9819671092531174,0.998135330951192,0.02455032504961435,0.9512172845668917,0.9755986622692573,0.997936507598917,0.008745622945277559,0.9660844742827629,0.9834556107160738,1.0144453863055851,0.011836290596063516,True,False
275,18,True,0.5530049522628925,0.019201998454310566,0.0,0.9016291213264483,0.9197569607748196,0.7134694631151366,0.5530049522628925,0.9632151911206278,0.9819425765736224,0.9994735574509747,0.026243042447365465,0.9504352647652612,0.9752795077324306,1.0002287471812352,0.01060136257643144,0.9654961601888278,0.9832089801556341,1.0154252989014754,0.012878170534695374,True,False
276,18,True,0.5501050455134406,0.019363207526879984,0.0,0.899980695817636,0.9179171061972712,0.7117188222827147,0.5501050455134406,0.9631308068395464,0.9820480491200504,1.0040430165342566,0.028351108433325195,0.9501347156086646,0.9752532467619076,1.0048642489559665,0.01036186566411336,0.9656186099623957,0.983378897438361,1.019600424387857,0.010170887382045059,True,False
277,18,True,0.5592577497135219,0.019572689875479284,0.0,0.8993130027701197,0.9168021123286118,0.7212418453177627,0.5592577497135219,0.9640675789543347,0.982558129955102,1.0033743719232797,0.030324641083694794,0.9510706175153939,0.975800442781384,1.0057150320501616,0.01486620213204701,0.9652788354544474,0.9832610198838279,1.0183721412273015,0.017047197028916976,True,False
278,18,True,0.5545257832586596,0.020034390457146712,0.0,0.9080085689177234,0.920572350119588,0.724705883639623,0.5545257832586596,0.963892560901293,0.9825492703208192,1.0032711500364888,0.032880258632355795,0.9503053431617892,0.9755783382821239,1.0083088290248974,0.019402730201147696,0.9649471603296278,0.9832646767438604,1.0203483720009636,0.02206952080720037,True,False
279,18,True,0.5525414873718633,0.02029202616403409,0.0,0.9087383023633797,0.9174371199110009,0.7285315212991598,0.5525414873718633,0.9639294565846962,0.9824669907247172,1.001856389898198,0.03059383072902785,0.9498623849728686,0.975275584446954,1.007650810340822,0.015872157818029767,0.9643607142434204,0.9827681431103356,1.016962811457913,0.017413601744500094,True,False
280,18,True,0.5489811125740935,0.02058609718852104,0.0,0.9201953289462006,0.9234685578422588,0.7374765692674551,0.5489811125740935,0.9638327846671134,0.982472048379813,1.0030466249509262,0.0315472341011299,0.9487234433684882,0.9749222236518413,1.0121584952846643,0.019061974626187052,0.964451201146999,0.9830318013291881,1.0214900030532739,0.02052530140240226,True,False
281,18,True,0.5439691833659741,0.020892320076867,0.0,0.9218270727119136,0.9201473890199937,0.7356680327564172,0.5439691833659741,0.9637203212512839,0.9824761392354667,1.0013801564741591,0.03437558796563776,0.9484297959144248,0.9749791591967742,1.0145887544174808,0.024200101654243713,0.9643290142409698,0.9830872760135585,1.0210053306879632,0.026340067359406118,True,False
282,18,True,0.545171026610368,0.021021317880756212,0.0,0.9218799657485427,0.9137432090204869,0.7337328136664449,0.545171026610368,0.9639710606180547,0.9827079647690674,1.0047946339232758,0.035440971321060236,0.948982317459618,0.975659757393646,1.0228641886472476,0.026483700795663354,0.9642634029212042,0.9832193513019217,1.0244372726276816,0.027531306088729644,True,False
283,18,True,0.5428997409994379,0.021279073044549388,0.0,0.9156769954799295,0.8960919445720474,0.7094402187420445,0.5428997409994379,0.9639136126850824,0.9828823076171209,1.007513607871709,0.039208634118557635,0.9504694366439187,0.9764244271257523,1.0231602367530463,0.02740418476101848,0.9642463292670508,0.9834187548886824,1.0275630409302943,0.0302886151818074,True,False
634,18,True,0.7008429873691953,0.019213046574112002,0.0,0.8884028452266455,0.8519743171725649,0.7561557438493276,0.7008429873691953,0.981358537535618,0.9924106143474987,1.0385967322034817,0.03724422708763365,0.9826920394566937,0.996941510038592,1.0852550843354025,0.058318501148912995,0.9740557460837095,0.9970246771896923,1.0973393311953974,0.09969669519706266,True,False
636,18,True,0.674479197087912,0.02121043378718559,0.0,0.8821937244824867,0.8347802347376885,0.7519584980249545,0.674479197087912,0.9802284501216969,0.9922482299717399,1.052571156074531,0.026253463519146432,0.9804062552565953,0.9967399403476419,1.0985407041004023,0.05216184359261355,0.9708870821311469,0.9968258837389107,1.1146667285836898,0.09427775796539584,True,False
637,18,True,0.6390681006636313,0.025595059942631736,0.0,0.889488041583279,0.8385459881942885,0.7387075358486488,0.6390681006636313,0.9790921265598704,0.9926758329130657,1.0609198343069892,0.040693229947060344,0.9780036601103487,0.9966968257578471,1.1037374921368033,0.06279488917554654,0.967375219964158,0.9968976140313154,1.1224561190448485,0.10327000879218587,True,False
638,18,True,0.6831625127900964,0.02509766784619579,0.0,0.8692760037853071,0.8325822216303497,0.7328685251487124,0.6831625127900964,0.9819518731670397,0.9922738733195794,1.0390081073984556,0.02171354118198465,0.9833727197635621,0.9964997946151308,1.0829373499361552,0.04655824239123298,0.9756854931948334,0.9966556363327856,1.0955501890015957,0.08863877081453819,True,False
639,18,True,0.6578297253864404,0.026517222970177032,0.0,0.8526472871467383,0.831370008027621,0.732470898118711,0.6578297253864404,0.9808400586529012,0.9923326359037581,1.0454067658111756,0.03266708375980452,0.980944661508367,0.9963948388684738,1.0894132182355862,0.056617969897204364,0.9720106527319544,0.9963770885123493,1.1022707692573168,0.09768919161644474,True,False
640,18,True,0.6500997141392054,0.027138538555365178,0.0,0.8823563408769063,0.7749683269097014,0.6871958463013973,0.6500997141392054,0.9814233572245965,0.9915067959028427,1.0322776918444831,0.000321155788313653,0.9838193719636626,0.9961083132595905,1.0816409082523852,0.03311457345342742,0.9769354166625374,0.9961864771676116,1.0979624760704343,0.07137034871997934,True,False
641,18,True,0.6296450632547166,0.033118492622927646,0.0,0.8525424633127209,0.8355163420658653,0.707240926633465,0.6296450632547166,0.9808736338757321,0.9922127377232108,1.04369220482484,0.03102172611878808,0.9808914303638143,0.9961648399293467,1.086866639677748,0.05679913265224781,0.9720528520845827,0.9961559552170504,1.1009566433941356,0.0963880220121823,True,False
642,18,True,0.6112062311350469,0.034925138650121194,0.0,0.8297298818963541,0.8174719037827718,0.6874940750565577,0.6112062311350469,0.979897051158116,0.9919787554338985,1.0447181108811725,0.0366518820945971,0.9800094911400306,0.9960013398522971,1.0876603040377324,0.06006506582026799,0.9706089256514696,0.9958599036128971,1.1026449390215929,0.09861530401100449,True,False
643,18,True,0.5353649869788111,0.031600582628241045,0.0,0.7568145692463992,0.7650186642761415,0.6582340235733763,0.5353649869788111,0.9776229789674822,0.9922491475955458,1.0615145406011675,0.046235238383530955,0.9758928357204844,0.9960879224461641,1.1021299389418873,0.07108730027333986,0.9647804855237242,0.9960591784546865,1.1170400869794306,0.11276977091680596,True,False
644,18,True,0.5445023542645053,0.030139212326592193,0.0,0.7239387558129466,0.7619573634541413,0.6506711735640569,0.5445023542645053,0.9780034191115498,0.9918470777464905,1.0537251491216755,0.04391253585925693,0.9769508522484056,0.9963050907438503,1.0969008605136896,0.07452162570770937,0.9661148296376356,0.9963702032831219,1.112909352569772,0.11426888918843182,True,False
645,18,True,0.5312387481154793,0.030394854236828077,0.0,0.791388516590073,0.7958204993036834,0.64697992595218,0.5312387481154793,0.9773028613170408,0.9918895658065061,1.0545057393025283,0.051198283716297234,0.9757109146791771,0.9963325250116762,1.1002804428838577,0.07850105787187477,0.9645738360448533,0.9963206440723978,1.1145525618315597,0.11875269842397364,True,False
646,18,True,0.5050492477601927,0.03277164574557342,0.0,0.7654148110504357,0.770225025501383,0.6156592857802023,0.5050492477601927,0.977839481593935,0.9918688468920309,1.0499896332115546,0.050855698191968994,0.9763083100059796,0.9961671584717621,1.0964017024756112,0.07741920821130452,0.9652403659580084,0.9960739549376583,1.110462327327033,0.11763612544303309,True,False
647,18,True,0.4909075202976051,0.031151072571310095,0.0,0.67012181551805,0.7372472794342313,0.599933875087385,0.4909075202976051,0.977841189237748,0.9922799575214661,1.0536824386303043,0.054845785387152325,0.9761164272003929,0.9963605149732475,1.0970435388795632,0.08050327505413911,0.9648243647389736,0.9964457672553252,1.1113870313364203,0.12193567219448284,True,False
648,18,True,0.4956992666796489,0.028230861700874674,0.0,0.7829969922848805,0.7981450260823956,0.6082295539224987,0.4956992666796489,0.9791335929300424,0.9924094090801759,1.0562267614171401,0.040867931701040125,0.9774056573536396,0.9966548465085814,1.0989653144044271,0.07380917202040349,0.9665749871563795,0.9969007275010481,1.1194954926790441,0.11048346883897014,True,False
649,18,True,0.43472431809218226,0.028038450453888773,0.0,0.7302462797944225,0.7837773154681883,0.5883948247876825,0.43472431809218226,0.97670960449672,0.9927846846636906,1.063109509001476,0.06297812864735762,0.9733374155883725,0.9966230106932078,1.1042166925343686,0.09134336036452936,0.9608618874612234,0.9968451988560957,1.12238464131399,0.13068401359227835,True,False
650,18,True,0.3973042897261915,0.025790871075729645,0.0,0.8665649376656062,0.8030798413101593,0.5823123278321389,0.3973042897261915,0.9759030292369852,0.9927466646632285,1.0681601707286839,0.06289446768909687,0.9715366019579642,0.9965085011609197,1.1088103833019793,0.09423841146578286,0.9591094042269178,0.9966884571989415,1.127657453406233,0.13086481008713746,True,False
651,18,True,0.45107646563044346,0.026483344689417494,0.0,0.8454925726423885,0.8357238720403191,0.5658994947400082,0.45107646563044346,0.9780032818237904,0.9928435160271188,1.065209567567341,0.049981197242356126,0.976150787795672,0.9966138350567775,1.1003647072131093,0.07952424132115979,0.9656911022271085,0.9965888493075729,1.1149925760904882,0.11609819042948387,True,False
652,18,True,0.5030462627758618,0.02483526562768949,0.0,0.8444528763646064,0.8352839299842743,0.5888618648287272,0.5030462627758618,0.9803206050670752,0.9925923511047239,1.0545981920930083,0.03277569355274846,0.9794662002311114,0.9965830488733031,1.091140874379952,0.06906801507174663,0.9707069815948112,0.996574118734027,1.1089846331164346,0.0990801129993975,True,False
653,18,True,0.5496250382934887,0.024394431703194764,0.0,0.7699320358635104,0.8013536729629676,0.570651533566124,0.5496250382934887,0.9821449010479785,0.9923533481856828,1.0314333045295123,0.03306090772378241,0.9836403368649949,0.9964048591354477,1.067229352396263,0.06454608894491734,0.9770883707199226,0.9962261445621529,1.0807540489272662,0.09073694822337358,True,False
654,18,True,0.45735845820613774,0.022982713466373764,0.0,0.8427950798960386,0.8728637603780447,0.6239856609372803,0.45735845820613774,0.9785467491417897,0.9930657166500528,1.0617370821441492,0.054009369604444094,0.9746113346274156,0.9964886719655341,1.0993772121497416,0.08827393175213691,0.9639752889643851,0.9968947460475938,1.1193248121952122,0.12179788436586844,True,False
655,18,True,0.4356193069056351,0.021952861251819653,0.0,0.883514189989208,0.8612955612700576,0.6125365117191416,0.4356193069056351,0.9773903034103053,0.9935169014224762,1.0664777654002227,0.06604727344435685,0.9731170622065733,0.9961813661664722,1.0996865386663632,0.0924496152317236,0.9620415229265729,0.996526884047482,1.1147542504596988,0.13056261920642845,True,False
656,18,True,0.45074778454762143,0.020779279490187368,0.0,0.8520242831699476,0.8779425411488887,0.620860402071741,0.45074778454762143,0.9778086071820212,0.9933387173093402,1.070682298297046,0.05414028632859605,0.9738187310292215,0.9961027491791897,1.1005132759030685,0.08660483706099122,0.9636004593206383,0.9960452663065947,1.1147558115020115,0.12005631874476083,True,False
657,18,True,0.5623973809243703,0.02105396015342785,0.0,0.7975111152441529,0.8280604460974368,0.6237332384536376,0.5623973809243703,0.9821522610556329,0.992487152486616,1.0409578804066482,0.023001637556065394,0.9820461887616541,0.9956471981722343,1.0737299194087457,0.056304911960395915,0.9757230272235556,0.995340995122763,1.0812563112488607,0.08717354990689252,True,False
658,18,True,0.5648379009760303,0.01966226747304449,0.0,0.6360771897045641,0.7290874939273404,0.588572443668578,0.5648379009760303,0.9822935793535024,0.9918197053505259,1.0172028730052287,0.02772081109771475,0.9839265008610797,0.9956929375439683,1.052151427216206,0.06550086990099355,0.9780623952682775,0.9953245530674318,1.0610286592475917,0.09105789972139514,True,False
659,18,True,0.5856190331732085,0.020236217204896222,0.0,0.6580532523381841,0.7131788852683125,0.5911724825804159,0.5856190331732085,0.9828113826197571,0.9917631873339057,1.0117607489167029,0.01956871640381727,0.985079232802487,0.9955169849058991,1.0510046012848855,0.05381411396858125,0.9791195366931525,0.9950928111004665,1.0604153289549096,0.08260226795816447,True,False
660,18,True,0.5318583832626194,0.019318405453685936,0.0,0.8842440000089914,0.9019307240984943,0.6314597593955567,0.5318583832626194,0.980655365317849,0.992359811993122,1.032463155608056,0.050143324302221105,0.9791944722123973,0.9957919257113717,1.0696593671875656,0.0833707873857852,0.9714167531435124,0.9952777258792987,1.0811706892639439,0.10855135802448618,True,False
661,18,True,0.5102148481786761,0.019260273629549386,0.0,0.8131396996207414,0.7254858570770284,0.5429429502475238,0.5102148481786761,0.9796351617887998,0.990657538750356,1.0122687765655658,0.03605761631344926,0.9813035124969889,0.9949799642748758,1.0534421295434375,0.07255199544847477,0.9760147863891361,0.9942272314593844,1.0569094464783335,0.09243344257667294,True,False
662,18,True,0.5176015474009499,0.018795787892930647,0.0,0.8782721143932319,0.8563241278501658,0.6246400963525244,0.5176015474009499,0.9798530286610005,0.9917838383237498,1.041660782442195,0.0359783788489032,0.978109659223763,0.9956871003890618,1.083971836661739,0.07408743482317587,0.9701592914231331,0.994818759190835,1.0919576384256255,0.10034495680335978,True,False
663,18,True,0.511160679717438,0.0189310260109201,0.0,0.8768858499858128,0.8819463454307042,0.6363447465157943,0.511160679717438,0.9800275499347146,0.9923772295936908,1.0467883153318671,0.042713576648732245,0.9775367407091422,0.9956635486403722,1.085629061776134,0.07560005177389739,0.9682700341174477,0.9948327677243525,1.0942242163397293,0.10744087473017176,True,False
664,18,True,0.5100102336573211,0.018620583109648214,0.0,0.8575696026706421,0.8784619135188495,0.6392595856088006,0.5100102336573211,0.9800244135523912,0.9923404002517341,1.0467625587785405,0.04187224714131899,0.9773668550817177,0.9957722470483578,1.084200280121843,0.07984983329207695,0.9672610508154562,0.9948717204124214,1.092853118740883,0.11361485308934938,True,False
665,18,True,0.5473610484916355,0.018573836737688632,0.0,0.8747444061268086,0.8756558792287417,0.6569393937564931,0.5473610484916355,0.9814433664743731,0.9930286626595539,1.0477973677568464,0.04077925123165813,0.9794124411444883,0.9961406829833034,1.0838611549770645,0.07203428310982035,0.9705738418743041,0.9951873319347031,1.092192041340614,0.10204935140452319,True,False
666,18,True,0.5646708267835744,0.019408068115051583,0.0,0.8421303487649415,0.8281275298094846,0.6279809582285096,0.5646708267835744,0.9821232976197114,0.9924348485896235,1.0370978650613418,0.028440218618084948,0.982021363994281,0.9962727368464962,1.076251525811545,0.06435367514766756,0.9749442608651223,0.9952546863341928,1.0800333125215535,0.09165268324950444,True,False
667,18,True,0.5138025383243203,0.018497652291118872,0.0,0.7911924740158136,0.814539940900443,0.6359147558984306,0.5138025383243203,0.9797448585367929,0.9930494611993061,1.0658018735186978,0.033308562760180585,0.9773101065416521,0.9964490907534275,1.1004846867958749,0.06911786077254542,0.9712723596807973,0.9956098198595602,1.1046853816334927,0.08982803317278167,True,False
668,18,True,0.5620385912999915,0.018610613694004702,0.0,0.8045201190776206,0.8263682491939356,0.6549257250182801,0.5620385912999915,0.9817444447001962,0.9932683654082398,1.0562399824661488,0.029532633910177894,0.9804280271602702,0.9965395356688527,1.0872509747563834,0.0665916947486082,0.9738879680808284,0.9958366865326961,1.0954619234926473,0.08875556503264445,True,False
669,18,True,0.5461711646792948,0.018733000107726803,0.0,0.8172644786938718,0.8302331405059898,0.6482395055448821,0.5461711646792948,0.9807737083407307,0.9933259955787235,1.0627702767955123,0.033171025881256845,0.9792045985172664,0.9965518577773256,1.094751065963695,0.06532933670061765,0.9737452182843043,0.996099360284533,1.101717749250136,0.08551884697107326,True,False
670,18,True,0.5985468933177798,0.019019654213623532,0.0,0.8775778346915988,0.7808950329326585,0.6267311101477986,0.5985468933177798,0.9829287997371877,0.9928086901833478,1.0439250953359436,0.01128754582107711,0.9844773050295088,0.9965248360065956,1.0756205161411934,0.0482526386067,0.9805639358450907,0.9957658490690212,1.0799008696330135,0.0625059088547221,True,False
671,18,True,0.5764421121094911,0.018709879643425898,0.0,0.8834896453449241,0.8539813103823399,0.6649262420272324,0.5764421121094911,0.9818011164225723,0.9932320239053719,1.0558066226132572,0.02816303401866274,0.9807016443785426,0.9964724667837392,1.0874627462587387,0.06305950935893337,0.9760076987708822,0.9957395138770557,1.093846267218598,0.07658032171527479,True,False
672,18,True,0.5921934847194383,0.01877752926628551,0.0,0.8967503357417682,0.7723508804709963,0.6388585623389712,0.5921934847194383,0.9826657593770391,0.9924763864679345,1.0386988243341821,0.014391127721982006,0.9836381874115894,0.9961845103578232,1.0721329578049266,0.05456394959715853,0.9792554285480096,0.9953037268280027,1.0800685726481805,0.06472249224792821,True,False
673,18,True,0.5945362780440737,0.017830161951468276,0.0,0.930875196595322,0.8721142568296769,0.6714249012021045,0.5945362780440737,0.9826672783103693,0.9931994449445719,1.047004996266545,0.02971231688668887,0.9822923629216019,0.996440008228563,1.0778419773601335,0.06304003885182571,0.9782490011147827,0.9955926504915017,1.085644926796393,0.0696154589887761,True,False
674,18,True,0.5596872460685227,0.017559822378495387,0.0,0.937378057861598,0.8615984363049978,0.6563386725951141,0.5596872460685227,0.9813400119986664,0.992775367460903,1.0502322433764728,0.031010089462745014,0.9807444942894239,0.9961608442575799,1.0840117058917156,0.062242746185327866,0.9767213101182671,0.995095251919179,1.0918989090303572,0.06420515745428032,True,False
675,18,True,0.5529471711551931,0.016954928109279305,0.0,0.8994156400518141,0.8376427541897303,0.6756873776867576,0.5529471711551931,0.9804761956287638,0.992852311772542,1.0604286133493666,0.026701326343736953,0.978644254826895,0.9960207417657169,1.093760134518903,0.062129496254779405,0.975340589974489,0.995189113123666,1.1012257089275692,0.061782046386466886,True,False
676,18,True,0.5475471624192723,0.016620728933071642,0.0,0.9179324588298017,0.8801503633039667,0.6903871568997533,0.5475471624192723,0.9803755585481434,0.9929374268607633,1.0582422088195373,0.03583937173063854,0.9777920557968881,0.995966176179899,1.090540098900847,0.07219654727681632,0.9732812734738219,0.9949050685366274,1.0997531139494003,0.07457686839208667,True,False
677,18,True,0.5437889580772619,0.016502302250581052,0.0,0.9220794686303779,0.8705827758843487,0.6910005297229501,0.5437889580772619,0.9801025864965456,0.992500794030267,1.053727021053472,0.034735986795658605,0.9774093135994901,0.9959278172457827,1.093067328409803,0.0709000630131896,0.9717446423369067,0.994905574292456,1.105984003075668,0.07585540244667545,True,False
678,18,True,0.5638257335863708,0.016268551874060146,0.0,0.9209101828344877,0.8412841031237415,0.6837367757711694,0.5638257335863708,0.9810220827349276,0.992438233262597,1.0461798821848385,0.03199061233511664,0.9798578504283043,0.9960467223744888,1.0857157424794879,0.06488982630633831,0.9752303610080892,0.9948195022666863,1.0949543476568593,0.06639648952116146,True,False
679,18,True,0.5504741798762511,0.016261430285167005,0.0,0.9026052909561821,0.8649481855283215,0.6877914538512752,0.5504741798762511,0.9801453012978522,0.9927840993894123,1.057584822220282,0.03571880489589542,0.9780989878174685,0.9961838753450075,1.096375489674825,0.06515340434631132,0.9735067980322463,0.9948164103053204,1.1056010742542952,0.06228683981573304,True,False
680,18,True,0.549056697241206,0.015958011207890654,0.0,0.8987298514056391,0.8572092660957475,0.6901245620655045,0.549056697241206,0.9801388574304354,0.9927249671407672,1.0571720368929745,0.03479336365683273,0.978223145630108,0.9962959287398495,1.095058163657094,0.06803273438310481,0.973909151989165,0.9951067715501997,1.1058806882297845,0.06369830593791528,True,False
681,18,True,0.543332388587359,0.015853874788174502,0.0,0.9024347921018508,0.8834059023155235,0.6993789124337237,0.543332388587359,0.9795834989051648,0.9928888935523073,1.057568004965508,0.045403398343724026,0.9769341947728872,0.9961690140535379,1.094787091638203,0.0754518691684695,0.9713741021827521,0.9949320661314647,1.1079458921833032,0.07578647079128414,True,False
682,18,True,0.5028358808458663,0.01548137935847721,0.0,0.8701594092088337,0.8550132241917263,0.6731913486021759,0.5028358808458663,0.9777983040467373,0.992813114614063,1.0644080434661807,0.05247611519157403,0.9750971669429225,0.9963811168432593,1.1025913492795612,0.07998468343829819,0.9700245242657597,0.9951909594737565,1.116060345365372,0.07596784258302595,True,False
683,18,True,0.562754531690101,0.015664999098239266,0.0,0.9177315156905407,0.8815715144935942,0.6812859720805552,0.562754531690101,0.9804748648719757,0.9930480623202188,1.056665766231122,0.04027874073341824,0.9798760132270853,0.9967397905878207,1.0910988154475323,0.06863360213111168,0.974189818235599,0.995187603647892,1.1048872225573156,0.06461069439312847,True,False
684,18,True,0.6084315972944858,0.01611636800094174,0.0,0.9271326264628705,0.8838708810476701,0.6912657874314072,0.6084315972944858,0.9823914737742604,0.9931004209972809,1.0482635183126259,0.02853077470546318,0.9830799391158994,0.9967845225791523,1.0817010678439047,0.05734654024218531,0.9772221316080869,0.9951617008923688,1.0973600891882198,0.05177034619003727,True,False
685,18,True,0.6271937794421264,0.016075733944791518,0.0,0.8879592582874418,0.8754760674890969,0.6724894223396222,0.6271937794421264,0.9830958941424661,0.9929194976267945,1.030799118743299,0.03685605688418804,0.9853851938318765,0.9968410310311191,1.0651737843662588,0.06031154231941766,0.9764106918181511,0.9948172856385716,1.0889192568499209,0.06629901206867674,True,False
686,18,True,0.5819704694213355,0.014865271681857617,0.0,0.8987281146725824,0.8911262597592454,0.696850567696313,0.5819704694213355,0.980950497848536,0.9935138100494962,1.0560813195825205,0.04695209964810612,0.9802198819533527,0.997058565586278,1.0905878634177462,0.0718204128557199,0.9729068567555598,0.9958214957484811,1.1129461875085316,0.07096056101310988,True,False
687,18,True,0.5596119289703151,0.014193833597614223,0.0,0.8584766676891785,0.8544942839654608,0.6639641155268046,0.5596119289703151,0.9799294938265644,0.9936121376800744,1.0616449778280783,0.052029981549095765,0.9800208616023464,0.9969194447905421,1.0937889356747101,0.06666197968091211,0.9712117810525791,0.9957337208111743,1.1192393482077778,0.07085352291352956,True,False
688,18,True,0.572112856966231,0.013689890428164824,0.0,0.8881981070326023,0.8770362275830142,0.6636438830383344,0.572112856966231,0.9803365807389719,0.9934964478605866,1.0619903741134522,0.044801710225153286,0.980851783922357,0.9970380936856584,1.0919665711280573,0.06497507605569543,0.9717476567917334,0.9954202901215456,1.1184835526036896,0.06300262392297366,True,False
689,18,True,0.6427555903564404,0.014302671203975532,0.0,0.8762599925403123,0.8726579389405946,0.6703180365453651,0.6427555903564404,0.9837373343654506,0.9931179554240788,1.038485056849516,0.02208540532809297,0.9867224611801602,0.9968447886144824,1.0688865860366947,0.04227352400579824,0.9774882804420777,0.9952234714017014,1.0968614933779126,0.051489708442940166,True,False
690,18,True,0.652110194542916,0.014089233569250204,0.0,0.7131942455669545,0.7816030883359066,0.652110194542916,0.6639404762869472,0.9843865298450813,0.9926034702201569,1.0130465448918997,0.021382234354298188,0.9890962363482769,0.9968589080228826,1.046995834950792,0.046018851729725856,0.9806758268091793,0.9952087466011735,1.0740808344322799,0.05952996105711498,True,False
691,18,True,0.6594913364077266,0.013445211365572017,0.0,0.7073851792141307,0.7865639238236335,0.6594913364077266,0.676279877350618,0.985089749317473,0.9928012399295585,1.0111312485296986,0.015118315809456226,0.9899127103592842,0.9968633838134443,1.0458949319817976,0.03768027219807125,0.9820649387979515,0.9955140032875138,1.0755450700448772,0.05077617844284345,True,False
692,18,True,0.6599940574992549,0.013456471962742522,0.0,0.9352210688730209,0.8752694085098603,0.6955227994386474,0.6599940574992549,0.984156451289021,0.9935177792181981,1.0300928305639514,0.03979185786935162,0.986260635163026,0.9969360435128896,1.0629896665358898,0.05707677791924729,0.9779462830520719,0.9953095484199187,1.0891482536061559,0.062362741543017096,True,False
693,18,True,0.6456223897172757,0.013815821099202787,0.0,0.7716744378879177,0.7697721642315524,0.6456223897172757,0.6533524678521307,0.9837975811044654,0.9924371647802891,1.0131641038679866,0.02653938448285178,0.9880881846656816,0.9965267143975755,1.0516629214780497,0.04401484421333532,0.9806586227065385,0.9947868114680435,1.076393319390207,0.047776096836888084,True,False
694,18,True,0.6596601171359093,0.012891161818443311,0.0,0.9123935789428442,0.8479450948135646,0.7039158702279211,0.6596601171359093,0.9839831229592394,0.9933608972092945,1.0374136149330753,0.02901908348594281,0.9853425792605331,0.9967697377464266,1.0728213351102909,0.049228907817989685,0.9776333358226414,0.9951993606088817,1.0967739806339112,0.049709436734458205,True,False
695,18,True,0.6612230991563535,0.01326382875450448,0.0,0.8972168060659244,0.8136178223267065,0.6999987114537468,0.6612230991563535,0.9839266285343922,0.9934019047932141,1.039846572613815,0.027633471432812612,0.9854713941752561,0.9966376689989322,1.0707715902511243,0.04816026175326485,0.9771108206023069,0.9953481834311574,1.0983186830687584,0.05481114724014773,True,False
696,18,True,0.6646209996845664,0.0132971328500339,0.0,0.8794776441581613,0.7659554028098821,0.7127479376332955,0.6646209996845664,0.9841488343608055,0.9936477554261838,1.0425571117045342,0.028194013036910343,0.9852498081356377,0.996724777827216,1.0715252472915424,0.05114063322830467,0.9774764297983488,0.9954544466009533,1.098078467374154,0.05405030822855897,True,False
697,18,True,0.6643961385780818,0.014103316027463845,0.0,0.8768704571944093,0.7098187344213301,0.7167988461000226,0.6643961385780818,0.9840857399026636,0.9938269465949994,1.0446078936615646,0.03205550328256661,0.984837029536636,0.9966521987124103,1.0746039502574138,0.04901122415031088,0.97696535468085,0.9957873844839741,1.1043738799382876,0.053255360495769115,True,False
698,18,True,0.683882603344411,0.014557284329292541,0.0,0.8478469903010822,0.683882603344411,0.7001843468033027,0.6846820886968122,0.9849762190934188,0.9932146382524748,1.028891543212116,0.015041841578621947,0.9874266676384815,0.9966273268079835,1.0636112707324588,0.03677651639658718,0.9804656874382938,0.9957081673798884,1.0912555668306063,0.04289244230546031,True,False
699,18,True,0.6413518758212424,0.015213621855170464,0.0,0.7956374485639226,0.6626991231277164,0.7012262431237936,0.6413518758212424,0.9828830969013013,0.993479894077587,1.0546085413243895,0.019557390441674427,0.9834307564408467,0.9964877928263712,1.0848687753843562,0.04178476676028087,0.9752177765946439,0.9957037407734918,1.1157088806212538,0.04250798990542105,True,False
