origin,channel,min_gain,visibility96,persistent_fraction96,accuracy_eligible,gain_h96,gain_h192,gain_h336,gain_h720,fit_eligible,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,audited_eligible
937,0,0.3807129147405126,0.09996486045656788,0.4166666666666667,True,0.598638222560747,0.48567979222173896,0.3807129147405126,0.48893989711712826,True,0.6731501320225876,0.8230270349469493,0.8740110122224534,0.0402989117985835,0.6740898956990504,0.8212424733323261,0.8366980356569449,0.0105085631356503,0.4834380342119877,0.7500531647211308,1.0307781304061692,0.0183087229846952,True
1351,0,0.03188643737215391,0.09994865202012772,0.4583333333333333,True,0.07409126272946376,0.10667844670494375,0.03188643737215391,0.21575019552654484,True,0.6258151237304908,0.8160992948381105,0.7959150653185861,0.19948817554801,0.61533031863145,0.838216832557942,0.752882432712096,0.282834191629952,0.6173914041009345,0.9097417774577516,0.6029724908371128,0.3407804312711026,True
930,0,0.25749355146901687,0.09982841166494492,0.4583333333333333,True,0.5208918561252567,0.25749355146901687,0.27950296010689846,0.3164070330184693,True,0.6479371055859422,0.8152623907319461,0.9034131228130858,0.0945785842016315,0.6496251615943562,0.8096124529655649,0.8370841428500913,0.0713615348591322,0.4394012076597278,0.7485880429420354,1.096000034416796,0.0169634476330699,True
1467,2,0.12145334585735401,0.09961952714867264,0.4270833333333333,True,0.15400599256380787,0.12145334585735401,0.18485706500828758,0.16294919360278437,True,0.5479872592303995,0.7799757803047449,1.0240720197390498,0.0281422196286428,0.6581506262656596,0.8153847593799786,0.8661892404838671,0.064191777224581,0.4798508672081926,0.7475219900037218,1.0038335764922783,0.1150766221378225,True
629,0,0.03437784538969002,0.09956800646811488,0.40625,True,0.03437784538969002,0.08696688134980302,0.06177251427646935,0.13665815786659252,True,0.6483612575403992,0.8112540171585588,0.9094881327747956,0.0110399884327659,0.6323473923257134,0.8052434640447693,0.9320001795701478,0.0015424429729959,0.6259066125911317,0.7960543056898616,0.8441246188904,0.0740613934856641,True
939,2,0.2802009260580468,0.09934240008317671,0.4375,True,0.5766071110734499,0.4480273185171396,0.2802009260580468,0.42024599065341717,True,0.6717926379618262,0.8289996357305022,0.88710052057909,0.1098728595208607,0.6794863373504386,0.8281427442142414,0.8683218775377962,0.068700106911298,0.45250022318354,0.7547556581083885,1.09638636884691,0.0210793202779146,True
930,2,0.1755024919720437,0.09914501369849635,0.4479166666666667,True,0.4935577803705946,0.1755024919720437,0.17823850232806204,0.18507934562604034,True,0.6505598304029492,0.8252493314966418,0.8583582457894805,0.1714072009194892,0.6530560977914165,0.8176989693418848,0.7947972700399131,0.1226825938772322,0.496800326472418,0.7575118701909657,1.0350381887641518,0.0017462837715548,True
940,2,0.22595004182597722,0.09897622732888278,0.4583333333333333,True,0.577970693650675,0.38454953383924595,0.22595004182597722,0.353751241705503,True,0.6423462067512336,0.8239862066425746,0.8958402395907977,0.1773247301846587,0.654758434771469,0.8205217080254302,0.8681953360373622,0.1273760721708757,0.4316963650658656,0.7520919994898363,1.1156634366333302,0.0419740482223054,True
1326,0,0.05366138199270354,0.09866153333703943,0.4375,True,0.2926268497547413,0.2963338255701331,0.19209826297569832,0.05366138199270354,True,0.6552579519391343,0.8106759937839901,0.8165063760012539,0.043630512278984,0.6794918118203193,0.8298091035751821,0.7783154535993844,0.080247994168692,0.687564385747568,0.8960330767477728,0.622081626838636,0.2006526649989823,True
1377,0,0.0994829750765247,0.09863323461624975,0.5104166666666666,True,0.30016567459272736,0.14814877471469523,0.0994829750765247,0.1374895987335667,True,0.6330912907001474,0.8092118651689469,0.8153459718396945,0.1472919711505368,0.6247488997689048,0.8275706601016661,0.7467417446302236,0.2314972658929534,0.6283322183693925,0.8605162148823824,0.6332747070506196,0.2460025097930041,True
1382,2,0.04872677513622359,0.09849766843511562,0.4895833333333333,True,0.32122706352855257,0.1805228595156806,0.32840595489156243,0.04872677513622359,True,0.6675713843553044,0.8183251144660814,0.856888846429941,0.0244427328185849,0.6705170223217718,0.8281996550451082,0.7484879933372371,0.0950983558366513,0.6727182479601774,0.8457497514472938,0.6577560733660556,0.0850457001527405,True
1318,2,0.025416498219962946,0.09820868382093995,0.4895833333333333,True,0.10820515608214676,0.10312098813034054,0.1564791856134643,0.025416498219962946,True,0.6783390534278597,0.8247789368382968,0.8583578393104075,0.0281726557679536,0.692728236470457,0.8362152486536267,0.8107183887780152,0.0766656099360956,0.7072340567886578,0.889595787556106,0.6464176987288983,0.1581487450574853,True
1381,2,0.07431054163326245,0.09810442116836991,0.4583333333333333,True,0.37741676157300375,0.1547347030317373,0.30467376346370956,0.07431054163326245,True,0.6707787821685152,0.8205789897344093,0.8646339383971811,0.0251049342430807,0.6796383455990214,0.8319706975932506,0.7541395724148255,0.08049355258801,0.6828684242045837,0.8543523804655815,0.6514687673984828,0.0767320360179607,True
653,0,0.1493929638860947,0.09796028664322104,0.3958333333333333,True,0.17942308542745633,0.21764565673739544,0.1493929638860947,0.24381832690872518,True,0.634137286395746,0.8052856194155024,0.8937003679112182,0.0808113524828185,0.6261633635409584,0.8022835867848768,0.908375469082462,0.078994320011023,0.6530177729165009,0.8258202464998466,0.7912260570133963,0.1666269746059812,True
1398,2,0.0026739924474294963,0.09788896403416779,0.46875,True,0.15926561518430893,0.056868077671899386,0.0026739924474294963,0.02494817024133289,True,0.6210550695894266,0.7999358452488923,0.8932134924346045,0.1007053497095925,0.6467341531671078,0.8232932832015207,0.7988399913677662,0.174584402270434,0.6347036949105735,0.8285301774205037,0.724405715394651,0.2022786602528913,True
1467,0,0.11356918565600471,0.0978663981671543,0.4479166666666667,True,0.14008588664526367,0.11356918565600471,0.1912101372981545,0.23724093500340548,True,0.5125395173339482,0.7716575507482532,0.9977202843776508,0.178357783000487,0.6075404971713279,0.808427647013357,0.843883068551701,0.2115601010771251,0.4766638267830577,0.7345631214260955,0.9758872134194212,0.0684239373303524,True
1463,2,0.2019346005533974,0.09778047572408098,0.4479166666666667,True,0.2080887750388548,0.2019346005533974,0.2621025745471607,0.21369270383815697,True,0.5776812490977463,0.7883890094809731,0.9975277017272426,0.0117042119838797,0.6584499131870978,0.8121484828953207,0.8458013265854119,0.0016526323377066,0.4550017451756808,0.7429687377292808,0.969540851836661,0.2136957584423996,True
1374,2,0.012445446577579289,0.09757556477111981,0.46875,True,0.25644463683462315,0.12111967706721904,0.044865005425289706,0.012445446577579289,True,0.6408641192305028,0.8064457876003912,0.887242777420106,0.0544291791595752,0.6762154360285102,0.8328720777857904,0.8000830243040881,0.1280052338714471,0.6959093074069438,0.8710353989671503,0.6831174947252643,0.1657715901843751,True
1095,2,0.0363769043072566,0.09749673574155954,0.375,True,0.06057246965842178,0.1619826391185787,0.18484065072079547,0.0363769043072566,True,0.6462455575730962,0.8123263808828275,0.9203196857823432,0.0443400225752844,0.559687281434076,0.7929479537129013,1.0106711668271815,0.1472269619824955,0.5937237161072383,0.8249389516663251,1.1163581703532683,0.0433058523641864,True
1462,0,0.004166360125273272,0.09728504522295565,0.4583333333333333,True,0.004166360125273272,0.16698460535907378,0.17641801187259165,0.19751942505324627,True,0.503854882456412,0.7710417562872982,1.004045540720206,0.1906823115082571,0.5926752836729444,0.8000736093853787,0.8470120333079085,0.2126952776195845,0.4668809001367306,0.731659070580541,0.9887610458206156,0.0484011338059584,True
931,2,0.23798254323563695,0.09706338775376945,0.375,True,0.5776012807780594,0.23798254323563695,0.24296608561182675,0.24168841349490122,True,0.6655452237511956,0.8261258082376542,0.8608516715081547,0.1254302264417986,0.662911137781657,0.8175010524747147,0.8182415033900532,0.0734594088463202,0.478787932122644,0.7588341686649609,1.065723790613054,0.0534801210858282,True
942,0,0.3381006894079407,0.09694336471337098,0.4270833333333333,True,0.5830046642186388,0.4797135189157642,0.3381006894079407,0.43177338569074475,True,0.6412722427919937,0.8128299103556433,0.9019840601145268,0.1071062928008429,0.6335584587476202,0.8041715328379399,0.8629066426067946,0.0984051947802661,0.4149183590304071,0.7438969276458985,1.1105982939419303,0.063201169983025,True
676,0,0.10795233066301468,0.09671566812606702,0.4166666666666667,True,0.10795233066301468,0.1260659348332257,0.114038911870733,0.13637944182214345,True,0.6351092458424816,0.8092644463341931,0.9185360479989524,0.0886533435789338,0.6082374412293985,0.7992967191271068,0.9475246407128352,0.0930928957565174,0.708603418372876,0.8663457538859335,0.7715794410851307,0.1815788888099361,True
1353,0,0.07116000610267126,0.09664728864077939,0.4270833333333333,True,0.20630644429725542,0.10337334963892442,0.07116000610267126,0.20808116747471317,True,0.6425456234379658,0.8151949742272158,0.8024511949683177,0.1477660944112198,0.6290077101232818,0.8321592496092733,0.7520428458195503,0.2388779362578077,0.634783568976983,0.903646422114994,0.5975126448582311,0.2967749949823155,True
937,2,0.30343168235025453,0.09644744945275,0.4583333333333333,True,0.6477567899533534,0.4332065532145237,0.30343168235025453,0.39490054910346084,True,0.6808829230116407,0.8352427767330582,0.8659980570793437,0.1257047564888866,0.6878850314390108,0.832386590853413,0.8326636808543914,0.0705856105356285,0.5006436333197102,0.7575014335369673,1.0264678467915358,0.0286680489713407,True
1342,0,0.08956991943309489,0.09629717421795267,0.375,True,0.19400354389171526,0.1036009236734119,0.12972331522604497,0.08956991943309489,True,0.6630247888481163,0.8202090387133008,0.7720662676109736,0.0860252981945988,0.64801211033869,0.8271999337684067,0.7450984813124824,0.1717759342643612,0.6541069329116602,0.9065966669925284,0.5895466612691664,0.2594029251205881,True
871,0,0.10200358072576676,0.096011630248959,0.40625,True,0.11892182564640574,0.429014883704227,0.10200358072576676,0.5939908804698106,True,0.6041932883328988,0.8340614355034404,0.933643869118314,0.2855670302687272,0.6958387198183351,0.8704063019289601,0.8377212327483282,0.2463738964906194,0.7312671324316351,0.8709220058499738,0.8406689489471574,0.1622429055155925,True
870,0,0.17017614545729587,0.09592839726697278,0.40625,True,0.17017614545729587,0.3821159546266488,0.1818746919357953,0.5707685317023115,True,0.6048522041794401,0.8347722266505103,0.921477784221468,0.2906451659565666,0.6911225632108376,0.8678898087864576,0.8291895156164966,0.2461959469469702,0.7290885393717346,0.8711915399590385,0.8313864543940244,0.1682311359042322,True
1317,2,0.052179253131447334,0.09578460210177081,0.4166666666666667,True,0.07569409570656394,0.052179253131447334,0.15928688585711426,0.07058012541727043,True,0.6793382151006786,0.824515481625245,0.833414375870326,0.0202082661365643,0.6908232800670865,0.8359750572303583,0.7855825161904809,0.0741053847689793,0.6945369877338552,0.8876162563871787,0.6295166221998282,0.1634325845763022,True
935,0,0.3635425058176399,0.0957242313583378,0.3958333333333333,True,0.607694273576277,0.4505440061864068,0.3635425058176399,0.5206316381017759,True,0.6756918865213017,0.8243358214893464,0.8821487534599266,0.0222558973348359,0.6800803877606387,0.8250568537838836,0.8502955213210326,0.0011974456443342,0.4882668775439254,0.7597893092110717,1.0550686178061115,0.0426971516982899,True
1404,2,0.03256200848820401,0.09537607171004159,0.3854166666666667,True,0.2731988544567203,0.06496278197401073,0.0862095390669575,0.03256200848820401,True,0.6372487788695151,0.8110929750224373,0.9535173091229155,0.0183941381224742,0.6849901438624592,0.8310424786635243,0.8230006064901584,0.0746778800763797,0.687732005493697,0.8338188789849761,0.7539867295943373,0.033893146530472,True
652,0,0.1480478375063089,0.09535994371164666,0.40625,True,0.1873297923656022,0.27966220681668363,0.1480478375063089,0.18449316781743974,True,0.6312196705601375,0.806134952875824,0.9222551699554522,0.0717634090142699,0.6233208325523147,0.8042095952794528,0.940992575747937,0.0687215893397723,0.6581601317818043,0.8256930565049604,0.8133374558135288,0.1531542716030257,True
950,0,0.10918883554735659,0.0953401688785609,0.4479166666666667,True,0.4242008059023812,0.10918883554735659,0.1478909249450734,0.2701832218014024,True,0.6576846418553512,0.8133912205717034,0.8138140867165374,0.0626135531015297,0.638526574544954,0.799597009823064,0.7771136968918158,0.0179806621865485,0.4980589886426134,0.7408099083923162,0.9627009565359104,0.0387903916370572,True
942,2,0.24994883334431595,0.09530097708566762,0.4479166666666667,True,0.6173779272416235,0.39743831819102493,0.24994883334431595,0.30123594714624735,True,0.6393341439483287,0.8230868880195151,0.876413003148923,0.1878675244062327,0.6376716990705134,0.8147089600846686,0.8385061466380067,0.1597269059484809,0.4449041373096092,0.750113491051067,1.0853976387942152,0.0731481539026152,True
1352,0,0.04031445482488272,0.0952756890117837,0.40625,True,0.15364678986090297,0.07628518196602285,0.04031445482488272,0.17421130613497304,True,0.6187937989890602,0.81446349558897,0.7914421579727856,0.2098261296223746,0.5983218803761148,0.8333620567656899,0.7499691546050399,0.2986905776047344,0.6014524729287312,0.9059172078240364,0.5972407214691174,0.3520686598868875,True
951,0,0.10522089061117701,0.09513512603293407,0.3958333333333333,True,0.3971667552821878,0.11860743743884405,0.10522089061117701,0.18805441127854383,True,0.6525727503599585,0.8087889267502428,0.8391487779444797,0.0253979745120533,0.6265226346054482,0.7917223982077353,0.806271676916639,0.009488925514002,0.4631107408723516,0.7361304330103987,1.0072942432257934,0.0724393647210873,True
1375,0,0.039033866277524365,0.09507580034177421,0.4375,True,0.21643083520254358,0.11823887671944577,0.0492519236316471,0.039033866277524365,True,0.6281489694346022,0.8052185788018307,0.8253002172851153,0.1408002770198426,0.6315585932237636,0.8286477583883894,0.7599909724644224,0.2244654984734387,0.6410126066394413,0.8607232110719186,0.6506397851563172,0.2360016813373955,True
941,2,0.23770370417266617,0.09498927737374871,0.4270833333333333,True,0.5771256559092415,0.41271046981832804,0.23770370417266617,0.36263255619917356,True,0.6402053365517735,0.8197136412889588,0.8759450255289006,0.1690063566552766,0.6490326586913464,0.816771780463686,0.8501511468554224,0.1302662679658853,0.4444401047315888,0.7499289412425354,1.0921702358874876,0.0287090303094442,True
1376,0,0.0528035061840163,0.09481049778878689,0.3645833333333333,True,0.32408825422456033,0.15687398470205205,0.0528035061840163,0.057365878586533525,True,0.6282842959491552,0.8053226193274178,0.8425680574834687,0.1373790471206638,0.6329411578988589,0.8288497402262058,0.7720839341354043,0.2254514964089876,0.6345346404046995,0.8574031415466499,0.6623265815170486,0.2501012644038056,True
1097,2,0.04957168417083313,0.09470026541702428,0.4166666666666667,True,0.04957168417083313,0.28587255649697285,0.2243788141119739,0.08755729548887803,True,0.6486233448987567,0.8121862487341065,0.9095103852686804,0.039384897890215,0.5534149138313985,0.7844109543115725,0.9936097890692432,0.1346160426866937,0.589531063803723,0.8254130704313197,1.1252589781743425,0.0432215761500934,True
1332,0,0.022121711124804766,0.09459691443474773,0.3958333333333333,True,0.35383235156458126,0.154548016238084,0.21657420705128105,0.022121711124804766,True,0.6550330003543903,0.8184478426442909,0.7649025876550734,0.1093470458807343,0.6225201111359093,0.8170054045984939,0.7258112224219443,0.1914715152297842,0.6037632750905639,0.8930581109855206,0.5603868428576781,0.2883042522556256,True
1317,0,0.06726672420941793,0.09448597650062783,0.4166666666666667,True,0.07861654595673717,0.06726672420941793,0.16187279638761898,0.10386224716852921,True,0.6569820294308506,0.8155966295613912,0.7845732795008966,0.085166803815071,0.6525604075668928,0.8321697506771257,0.7517847571073184,0.1829872650867236,0.6431611486669466,0.8900201674296514,0.5988812996067895,0.2534026625893664,True
931,0,0.30686072795823505,0.09442153867719259,0.3645833333333333,True,0.5914075780051864,0.30686072795823505,0.3269865400750964,0.3996145732326384,True,0.6581333904611075,0.8172285795445731,0.904543014446853,0.0458840955128119,0.6551426405916199,0.8111744039832463,0.8592031375443181,0.0235481175144541,0.4256845227120697,0.7519527761790246,1.1243618013861914,0.032557224014346,True
943,0,0.34169395694408156,0.09435537227224391,0.375,True,0.5717601097489007,0.4819344677323879,0.34169395694408156,0.4889868314769811,True,0.6377049774268004,0.8115151901437153,0.8948592391752223,0.1179224147404717,0.6332837478488367,0.8061548576750768,0.8608836420844111,0.116647618327007,0.4166407882529426,0.7462939153007205,1.1129204267998012,0.0768037813388822,True
1461,0,0.01361802665037759,0.09433284120213377,0.4166666666666667,True,0.01361802665037759,0.26796496838554296,0.241146817225941,0.29675498484595964,True,0.5268919843154125,0.7723406784493622,0.9656758101301064,0.1795540757827504,0.6007124288108968,0.8004903667516692,0.8131309561134501,0.1997814154317467,0.4932580830878206,0.73542865569034,0.9512822716862273,0.0316929169402224,True
1463,0,0.1141987572490839,0.09421295636896641,0.4270833333333333,True,0.1141987572490839,0.14413779182001696,0.26307524131155346,0.2056852027904692,True,0.5505332515070082,0.7779112052816185,0.988407054398558,0.1015090601879006,0.6314956047524602,0.8046893708709921,0.8376423463455506,0.1222435284490189,0.477664596083131,0.7311304883632912,0.964549184827044,0.0490194560595696,True
1442,2,0.045091780748100274,0.09415377576377353,0.40625,True,0.045091780748100274,0.07398375576940974,0.2685952183356839,0.155686414864604,True,0.5614000196837907,0.792001177783799,1.033984819083796,0.0854971535802719,0.674542659069366,0.8317989717434761,0.8806443825594034,0.1223151510090283,0.5853791132606199,0.7745242722645125,0.8907545727663453,0.0316109523979727,True
1389,2,0.07218555557240813,0.09411957255684253,0.40625,True,0.27402142092367743,0.20911904267368664,0.11737651414625716,0.07218555557240813,True,0.6579470223369084,0.8137696499397533,0.8774961627299614,0.0145928884652657,0.6743062803820309,0.8254547140034465,0.7816621468996658,0.0717733624330174,0.6843195704735976,0.8434518989076387,0.6933316527996213,0.0674940516325104,True
1383,0,0.1056327690701716,0.09407738254771095,0.40625,True,0.33667767347357025,0.13727785451167707,0.1779480315661135,0.1056327690701716,True,0.6565505127694051,0.8106587189309942,0.8323276701530193,0.0121450550584618,0.6613974223818387,0.823135327614153,0.7372213646745048,0.0936650209876934,0.664482784569177,0.8392696243295723,0.6599869096689375,0.0880251440046411,True
1318,0,0.04019269521607849,0.09390107592654093,0.40625,True,0.15044086578514448,0.1428712429046537,0.17106996878674496,0.04019269521607849,True,0.6629552982930463,0.8174853758304398,0.8048215535710913,0.0718795451388843,0.6643896158749023,0.8338446826588454,0.7748408110118826,0.1656076147228652,0.6658693297392997,0.892168108332939,0.6168419697234783,0.2330024059650007,True
1096,2,0.0439111230774788,0.09372469242994799,0.4375,True,0.05161998775641807,0.21377381018161123,0.21675388801740414,0.0439111230774788,True,0.643626263041378,0.8100884634935528,0.9106562954042908,0.0500316582649513,0.5528571712156003,0.7873995554601282,0.9932877006598588,0.1573243795138615,0.5815899770113093,0.8222454088090405,1.1190621569752308,0.0799834564412241,True
935,2,0.29888291343861817,0.0936188875236689,0.4166666666666667,True,0.6768466039100876,0.434903777292975,0.29888291343861817,0.4184478322129015,True,0.6802516705204233,0.8338629654552826,0.8583778435525967,0.1203112438192219,0.6833005460576497,0.8290974801096859,0.8309348617878474,0.0640211644313824,0.4992667223423219,0.7613024154943074,1.0404633301763693,0.0488244734638255,True
1408,2,0.04031674704837673,0.09359630454645873,0.4270833333333333,True,0.22366484080600557,0.12327687624270711,0.1841840368801193,0.04031674704837673,True,0.6392002470923446,0.8035552093794647,0.8776070047056285,0.0318913630549502,0.6793010004399636,0.83422357136659,0.7411853541984819,0.089285254828802,0.6614954997628937,0.817934042156345,0.731995573876426,0.0116265740880756,True
1358,0,0.05561317768546614,0.0935894720535701,0.4375,True,0.4070989719075445,0.05561317768546614,0.30226544549812784,0.09190314326425275,True,0.6687441278659151,0.8194377109118088,0.7862257267780965,0.0403856200691809,0.6554923681185494,0.8302571351361648,0.6991255406586778,0.1289924310018009,0.6579381076704262,0.8807243418416465,0.5746635977696429,0.1551260119388978,True
1094,2,0.019651431190867763,0.09338896438700788,0.3958333333333333,True,0.10291267197634102,0.09471740759041791,0.15610270431217366,0.019651431190867763,True,0.6492619770664018,0.8149370474675752,0.9271219404525912,0.0476965832603115,0.5657644203530232,0.7976097836309081,1.0134554268135332,0.1543619283042273,0.588972544801466,0.8279492054896803,1.1341953392112945,0.052351195307179,True
1384,2,0.03420875080217978,0.09332786549701527,0.4166666666666667,True,0.3549721330860194,0.21977788378688246,0.2823015885896174,0.03420875080217978,True,0.6604461528751218,0.8134891159314414,0.8457821239311897,0.01659971379646,0.6590753214547296,0.8208768746137792,0.7355639311015826,0.0865171860975706,0.6512233760889936,0.8261781636559796,0.6655696833350433,0.0745110599976439,True
1407,0,0.14090139157438764,0.09330917976911757,0.4166666666666667,True,0.26539044764634645,0.14090139157438764,0.2024954204310362,0.14528153260915633,True,0.6291678426098575,0.7997054188709516,0.8600409144807339,0.081978913942725,0.6587097571235448,0.830355756706915,0.738296653180259,0.1493520908144136,0.6476228676537574,0.8126320763613164,0.7229649667353011,0.0686136526418995,True
943,2,0.266647432144405,0.09315504096702572,0.3854166666666667,True,0.5857444880076019,0.3926558290392207,0.266647432144405,0.34382157585730555,True,0.6345713969564044,0.8218341907960557,0.8607484935195819,0.1983071285873125,0.6317754851274493,0.8150488182692691,0.8242412656601501,0.180123818374052,0.4519219339436471,0.750896636832518,1.072227094908481,0.0931158524389439,True
870,2,0.1042391110399723,0.09309863367054413,0.3333333333333333,True,0.1042391110399723,0.26085433951125514,0.15934041461127402,0.5009022943765015,True,0.5889704047197666,0.8489572816909917,0.9017001776761498,0.3591326333535982,0.6645125839599058,0.8801511288600258,0.8115813017776125,0.3247331281030008,0.7109736578102536,0.8817578343693678,0.8185302040736286,0.2500509696615656,True
640,2,0.09551706815205807,0.09295287614785283,0.375,True,0.28503991154585795,0.09551706815205807,0.1386427583062536,0.15928877608366643,True,0.713953658771171,0.8530449463196725,0.8718301644809436,0.1156682205663912,0.6911425361414099,0.8344102763812318,0.8257129780424295,0.0708684005096748,0.6976901073992863,0.8443006351257505,0.7218851737827885,0.0129580051955979,True
675,0,0.11915276421281651,0.0926461111488239,0.3854166666666667,True,0.12998233579398621,0.15196070699126885,0.11915276421281651,0.1386413917401964,True,0.6342815026606435,0.8085762403260407,0.9016454459187312,0.1041736853984598,0.6037992618382337,0.7964065310103987,0.9351129130977516,0.1059464032708089,0.6937917448898067,0.8580076467660961,0.7621976475655399,0.1822246445255879,True
869,0,0.28473730807819597,0.09259249901431109,0.4270833333333333,True,0.28473730807819597,0.42070422716437417,0.3057387993521651,0.5726699448749555,True,0.633606913223712,0.8403368057738234,0.9153244480443368,0.2587197082194353,0.7069653155194314,0.8695806044478502,0.8340095099298169,0.2189516141690808,0.7313185429517286,0.8664540581467888,0.8437856778848406,0.1375144954672411,True
821,0,0.018050389191594518,0.09238320006757868,0.375,True,0.06008497468133844,0.08467023270194851,0.09690859775970107,0.018050389191594518,True,0.6159564821006005,0.8045424417298471,0.9471565594952946,0.1048488047523989,0.7409907913568985,0.8623188806937676,0.8547683367782922,0.0504583980189042,0.8258748165882627,0.9318205021868852,0.745857969211574,0.0885017968007552,True
599,2,0.05802211351535591,0.09221171222836085,0.3333333333333333,True,0.13495266137081874,0.1057884868275184,0.12996806040116704,0.05802211351535591,True,0.7064279868032397,0.8657447340137471,0.8759230110681021,0.2073218761865198,0.6844993774047075,0.8481411454224611,0.8724565059714234,0.1850750885321702,0.628927045024056,0.8159579437390158,0.8118195899952202,0.19194581254885,True
820,0,0.02947323411180225,0.09202678014733681,0.3854166666666667,True,0.07638766938717267,0.04187605769679725,0.09032140411021272,0.02947323411180225,True,0.6126196901568155,0.8047167208022756,0.9530589883020106,0.1137711837636815,0.7383498369781959,0.861091797500231,0.8654683087941973,0.0557682068285939,0.816927083848941,0.9240672650902582,0.7561070943599189,0.0936088009253614,True
616,2,0.07714851805427991,0.09200381227938999,0.4375,True,0.1682037059716721,0.07714851805427991,0.22715176507854362,0.12531691220444308,True,0.6982331526740043,0.8548309540241095,0.8646011310821483,0.1800204180753376,0.6756623449306873,0.8357095498295916,0.8274071981821467,0.1505960746593798,0.6608854684465655,0.8216689061507121,0.7693954190478383,0.1073396731616409,True
958,0,0.027280757447452175,0.09187528194329188,0.4270833333333333,True,0.15177348904281796,0.027280757447452175,0.04536394213176009,0.11023467475934678,True,0.6450473277363556,0.8110878828851616,0.91597487269853,0.0426021759381924,0.6179937406535954,0.7941520750684388,0.9067692393836312,0.0010733049504496,0.3935578040055966,0.7331816360906733,1.1098891319378246,0.0457052520786005,True
1427,0,0.00910236301079903,0.09172616929238232,0.375,True,0.05570004519513683,0.00910236301079903,0.04503017988431879,0.3170697583175245,True,0.5402305551445492,0.7842795162057581,0.9792888229187758,0.1919249194104225,0.6149057475617807,0.8280484769025348,0.8239377126873441,0.2659729951637838,0.6089897022206417,0.8018859962886121,0.7941691972583343,0.1843146761271733,True
1367,2,0.051384493342106596,0.09170199817974214,0.3958333333333333,True,0.17849990834428375,0.14397518163757517,0.12055586388470341,0.051384493342106596,True,0.6756834683825395,0.8226845248090997,0.8534137541159736,0.0134934593059121,0.6843050351327533,0.8320094054270725,0.7925868249174703,0.0798778801190997,0.7085544543414133,0.8764668096695318,0.6664922288455754,0.1247007999921326,True
868,0,0.14179102168474067,0.09163576660376363,0.4166666666666667,True,0.14179102168474067,0.38236396388985516,0.2751525642730215,0.47803560237937737,True,0.6196875624646021,0.8372049354277731,0.9314957900516576,0.2689493933332392,0.703373328287337,0.8680568398661421,0.847505441557871,0.2229954909378904,0.724152442839936,0.8622138534660799,0.8520696305890733,0.1384101911389197,True
934,2,0.27709805641068175,0.09163330018353011,0.3645833333333333,True,0.7070585411759949,0.400276865918032,0.27709805641068175,0.4140697145818413,True,0.6773539286715948,0.8301411112572732,0.9021049871416158,0.0812498399725725,0.6789113509453955,0.8251495200856077,0.864850569473781,0.0196011792908354,0.4560781004030816,0.7611152649279368,1.0942000032297423,0.1107831359623815,True
1374,0,0.0009164069102602923,0.09156674741746235,0.40625,True,0.31225776959002727,0.16128585953474195,0.0009164069102602923,0.0030245825529786607,True,0.6205373214353931,0.7981287977150143,0.8603714805840719,0.1122412791083707,0.6332896168482849,0.8213283656824044,0.7798825754218836,0.1989294193826679,0.6499608772428354,0.8599547222277357,0.6634704409157186,0.2257325280863317,True
957,0,0.07934441340535292,0.09153535088250847,0.3645833333333333,True,0.27801411631273765,0.08220908145535888,0.07934441340535292,0.15064866677554023,True,0.6554710164958701,0.8152030462504929,0.889197426121468,0.0600817931467004,0.6228329181841481,0.7945610557511337,0.8846420885862536,0.0194874486674276,0.4098207996724533,0.7367259257399709,1.1007965244633422,0.0199220764522544,True
934,0,0.31756663385637796,0.09142760608184182,0.3541666666666667,True,0.6371803527641833,0.4016061353263599,0.31756663385637796,0.4947942286543078,True,0.6627099101958044,0.8218241873615632,0.9333752592493464,0.0155384393481276,0.6696445024405733,0.822235259306595,0.8907392506571343,0.0416355902498756,0.4450019899763185,0.7613673761041675,1.115168016359937,0.0974853751802512,True
933,0,0.29683396736613443,0.09128367156213477,0.3645833333333333,True,0.6134849040095571,0.36022594563754584,0.29683396736613443,0.5161655778379595,True,0.659415010658983,0.8203086318707968,0.9166930429938503,0.0648173291274603,0.6690341200119403,0.8201107713497898,0.8685005110796534,0.0347273719259473,0.4565294237356719,0.757552150506307,1.1000266175877704,0.0081900182128247,True
871,2,0.05199996449242472,0.09096928053581746,0.2916666666666667,True,0.05199996449242472,0.3122991180269017,0.11357992476826095,0.5266192756481369,True,0.5992833369009487,0.8480755090420241,0.8994703026816661,0.3425015435332784,0.674084017757132,0.8809483499949297,0.811574679319472,0.3117262764328188,0.7130701987113592,0.8783559908586551,0.8178293298127122,0.2340418152137782,True
1389,0,0.01774258630501968,0.0909217720364527,0.375,True,0.23897256073945938,0.17352070138215803,0.01774258630501968,0.16517632952579764,True,0.6290207813574297,0.7995568200402818,0.8622900370502754,0.0795919003358694,0.632999338494601,0.8128219422463071,0.7681604452669079,0.1602670333849638,0.6451976537177866,0.8330723735027337,0.6740108746934467,0.1533341624434518,True
