dataset,arm,status,protocol_pass,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,epochs_ran,best_val_h720_mse,encoder_initialization_hash,pcsd_initialization_hash,shared_gradient_cosine_mean,shared_gradient_cosine_min,shared_gradient_cosine_max,run_dir,same_run_oracle_headroom,minimum_pairwise_probe_nrmse,mean_pairwise_probe_nrmse,policy_normalized_entropy,policy_usage_max,arm_mse
Weather,pointwise_prior_composed,ok,True,0.4915599217515604,0.3219346477705401,0.5889361071917746,0.38891961639747025,14,0.5889360839707984,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.6251032799482346,0.3324323296546936,0.9891051650047302,analysis/stage_c_sc2_pcc_step7b_seed2021_20260717/raw/pointwise_prior_composed/Weather/h720_full/seed2021,0.04659789208636533,0.025919390587308532,0.11271158136575282,0.9934254904297689,0.23454641993333702,"[0.5411439827194199, 0.5410422635811369, 0.5409930045225549, 0.5389657172666664, 0.5393352326521462]"
Weather,pointwise_pcc_v0,ok,True,0.4905215253798807,0.32195592522640126,0.5874031696468591,0.3889693301791946,14,0.5874031674944692,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.2528903931379318,-0.14189814031124115,0.9725843071937561,analysis/stage_c_sc2_pcc_step7b_seed2021_20260717/raw/pointwise_pcc_v0/Weather/h720_full/seed2021,0.1857237390407862,0.18330982487786746,0.6107199006966665,0.9926967262830727,0.22203339178927184,"[0.6080121718753837, 0.603233836519807, 0.6110254296405374, 0.6173231845900768, 0.6597830960058814]"
Weather,transport_skill_only,ok,True,0.49324827202911353,0.3216395323477365,0.590279065258801,0.38841780458266534,14,0.5902790766623285,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.2715624328702688,-0.15677398443222046,0.9945448040962219,analysis/stage_c_sc2_pcc_step7b_seed2021_20260717/raw/transport_skill_only/Weather/h720_full/seed2021,0.18577525251365268,0.04916122589192901,0.3717132805204319,0.8236281527684994,0.31811869285382377,"[0.581168760307776, 0.5794989304745111, 0.5606303188847721, 0.5800886881523544, 0.5741012940643544]"
Weather,transport_route_only,ok,True,0.49364343285978257,0.3229993840901365,0.5898275585431192,0.38872781936079265,14,0.5898275904357433,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.34209207240492107,0.030393006280064583,0.9818760752677917,analysis/stage_c_sc2_pcc_step7b_seed2021_20260717/raw/transport_route_only/Weather/h720_full/seed2021,0.15740163733976853,0.159258095851183,0.792928706894621,0.9345468281726896,0.25453691257064115,"[0.8321604574710779, 0.8231924807069966, 0.8133649539126069, 0.6672599825315232, 0.8439085981784046]"
Weather,pcc_transport_full,ok,True,0.49121600366702556,0.3210018627110544,0.588610130134556,0.3879088326357305,14,0.5886101375437445,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.24558071717619895,-0.17540840804576874,0.9955765008926392,analysis/stage_c_sc2_pcc_step7b_seed2021_20260717/raw/pcc_transport_full/Weather/h720_full/seed2021,0.18349467193026514,0.04616840083750081,0.37119734802385174,0.9682372938129685,0.24698986539670603,"[0.5852957482504455, 0.5833857155371163, 0.5617615106940881, 0.5740821193457566, 0.5785330091286802]"
ETTh1,a6,ok,,1.1704109382059409,0.7349016880901598,1.4085524039963881,0.8232658363464805,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/a6/ETTh1/h720_full/seed2021,,,,,,
ETTh1,pcsd_direct,ok,,1.1795412341007072,0.7422351926596841,1.4144875179976224,0.8300801897214518,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTh1/h720_full/seed2021,-0.009412944935553114,0.14490290644084397,0.727882357061496,0.7140271690857716,0.6347221168804867,"[3.9610464463179187, 3.8880465996179767, 3.5416718752159064, 1.8883536361514244, 1.5328853824156732]"
ETTh1,dense_matched,ok,,1.2162847145279045,0.7533917029188204,1.4364184486783214,0.8356538194335169,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTh1/h720_full/seed2021,,,,,,
ETTh2,a6,ok,,0.4284055871073221,0.4468362243325015,0.6463289392284222,0.5578593726166421,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/a6/ETTh2/h720_full/seed2021,,,,,,
ETTh2,pcsd_direct,ok,,0.43989416516812924,0.4563423745915661,0.6487552559624116,0.561301284780105,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTh2/h720_full/seed2021,0.14847317832211004,0.0793694513882188,0.3457259459274452,0.8363778242895881,0.5006580307212611,"[0.6774487843305468, 0.6702302098278983, 0.6489021821392764, 0.5623214967404754, 0.5970176474033275]"
ETTh2,dense_matched,ok,,0.46693392466411726,0.46625178969387476,0.6978612454608083,0.5787337837533818,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTh2/h720_full/seed2021,,,,,,
ETTm1,a6,ok,,0.6665586695235278,0.5278022984740388,0.9540847590814034,0.6391648210171196,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/a6/ETTm1/h720_full/seed2021,,,,,,
ETTm1,pcsd_direct,ok,,0.6821613483834065,0.5352864175263715,0.9697331401829918,0.6448724376244678,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTm1/h720_full/seed2021,-0.0007946065925228396,0.10728731944965214,0.5588833332931519,0.7212802015300915,0.6318429740108381,"[2.122638543658081, 2.0857476491998024, 1.8489127198657056, 1.1148436102918593, 1.0125896092210125]"
ETTm1,dense_matched,ok,,0.6824753421371151,0.5312889854341828,0.9826027047302988,0.6432306565758255,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTm1/h720_full/seed2021,,,,,,
ETTm2,a6,ok,,0.194697267471799,0.29554897295086724,0.28115178919397293,0.35736764688044786,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/a6/ETTm2/h720_full/seed2021,,,,,,
ETTm2,pcsd_direct,ok,,0.19840487948338598,0.29590785738141107,0.28982904065503845,0.3561428168374631,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTm2/h720_full/seed2021,0.041434837150056136,0.10491184102383515,0.5742454616745751,0.5477941005672723,0.7555175499941138,"[1.1807630520254275, 1.1546224148648143, 1.0235034121428657, 0.45315329502479523, 0.2851360001291551]"
ETTm2,dense_matched,ok,,0.20084351081488977,0.2975543872021829,0.28958459268324077,0.35745126791298387,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTm2/h720_full/seed2021,,,,,,
Weather,a6,ok,,0.4971091556465374,0.326180357334431,0.5898309545798435,0.3875111889404555,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/a6/Weather/h720_full/seed2021,,,,,,
Weather,pcsd_direct,ok,,0.49815221675322247,0.3270047762230551,0.5926343293653594,0.3907138041427566,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/Weather/h720_full/seed2021,0.01752029734807059,0.11438979337593183,0.7134974658668829,0.6713784809149759,0.6407600498959809,"[2.6179028698141744, 2.57483347677946, 2.2805582748196493, 1.0080735105693603, 0.6859061473173741]"
Weather,dense_matched,ok,,0.5066337718790481,0.33108009696984775,0.5955459751602676,0.3913160105753276,,,,,,,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/Weather/h720_full/seed2021,,,,,,
