dataset,unit_size,unit_count,batch_idx,loss_mean,loss_first,loss_last,mean_pairwise_cosine,min_pairwise_cosine,adjacent_cosine,far_cosine,adjacent_minus_far_cosine,first_last_cosine,negative_pair_rate,max_min_grad_norm_ratio,shared_alignment_efficiency
ETTm1,144,5,7,0.3571839272975922,0.21785905957221985,0.33498072624206543,0.17944159023463727,-0.03884117677807808,0.26875772699713707,0.05494974677761396,0.2138079802195231,-0.03884117677807808,0.1,1.9202112927942756,0.35971325335215065
ETTm1,180,4,7,0.35718392953276634,0.23236466944217682,0.3239957392215729,0.18825262039899826,0.029443293809890747,0.2856908788283666,0.09081436196962993,0.19487651685873664,0.029443293809890747,0.0,2.057241155811608,0.40610826122116583
ETTm1,240,3,7,0.35718391338984173,0.26595449447631836,0.3699449896812439,0.27929367621739704,0.19335529208183289,0.32226286828517914,0.19335529208183289,0.12890757620334625,0.19335529208183289,0.0,1.6701376222994635,0.5134162891698759
ETTm1,360,2,7,0.35718393325805664,0.3049600124359131,0.4094078540802002,0.4320386052131653,0.4320386052131653,0.4320386052131653,nan,nan,0.4320386052131653,0.0,1.219738289605187,0.7118260141026884
Weather,120,6,0,0.4639281630516052,0.6176106929779053,0.5078355669975281,0.058092939263830586,0.003241326194256544,0.12933914437890054,0.012531354480112592,0.11680778989878794,0.010912544094026089,0.0,1.6975648803207517,0.22010410434372843
Weather,144,5,0,0.4639281451702118,0.5502265095710754,0.5891948342323303,0.05974531213287264,0.0013013638090342283,0.1237231744453311,0.010898670724903544,0.11282450372042756,0.008073520846664906,0.0,1.7978675928272192,0.25325631422438916
Weather,180,4,0,0.4639281705021858,0.5159279704093933,0.5375904440879822,0.06655463638405006,0.013619963079690933,0.11767641579111417,0.015432856976985931,0.10224355881412824,0.014764498919248581,0.0,1.6497546851632399,0.30439122440515953
Weather,240,3,0,0.4639281630516052,0.4696711599826813,0.5052828788757324,0.07102579064667225,0.02493494562804699,0.09407121315598488,0.02493494562804699,0.06913626752793789,0.02493494562804699,0.0,1.6428120737416265,0.38282425787602414
Weather,360,2,0,0.4639281630516052,0.44080281257629395,0.4870535135269165,0.07221579551696777,0.07221579551696777,0.07221579551696777,nan,nan,0.07221579551696777,0.0,1.423372347746563,0.5339687402750722
Weather,120,6,1,0.8315141896406809,0.5308576226234436,0.6018927693367004,0.05664756312035024,0.002068697242066264,0.12542405501008033,0.008655218446316818,0.11676883656376351,0.007278949022293091,0.0,1.2995090701440584,0.21119117694364767
Weather,144,5,1,0.8315142512321472,0.5394086837768555,1.6847620010375977,0.058980784477898854,-0.0003070830716751516,0.12281917128711939,0.008340884950788071,0.11447828633633132,0.01588168554008007,0.1,1.2651619825670521,0.24588290098957147
Weather,180,4,1,0.8315142393112183,0.6154546141624451,1.4424805641174316,0.0672651535520951,0.001189500093460083,0.12275439004103343,0.011775917063156763,0.11097847297787666,0.017757896333932877,0.0,1.1136706942170822,0.3001251987613816
Weather,240,3,1,0.8315142393112183,0.6659444570541382,1.319511890411377,0.06706590702136357,0.01775110512971878,0.09172330796718597,0.01775110512971878,0.0739722028374672,0.01775110512971878,0.0,1.1773527098322352,0.3769577361518083
Weather,360,2,1,0.831514298915863,0.6107615232467651,1.052267074584961,0.07732374221086502,0.07732374221086502,0.07732374221086502,nan,nan,0.07732374221086502,0.0,1.107745253089712,0.5384596275151566
Weather,120,6,2,0.6255689164002737,1.4572066068649292,0.45394736528396606,0.06609352470065157,0.006499116774648428,0.1407020255923271,0.017232552558804553,0.12346947303352256,0.023332225158810616,0.0,1.5960825145458637,0.22457695171971967
Weather,144,5,2,0.6255689442157746,1.268912672996521,0.4630100429058075,0.07353326212614775,0.011945074424147606,0.14145327918231487,0.02281304324666659,0.11864023593564828,0.03148621320724487,0.0,1.5610359266223226,0.26184647861813704
Weather,180,4,2,0.6255689263343811,1.073314905166626,0.4845840036869049,0.07856962596997619,0.011162206530570984,0.13460428267717361,0.02253496926277876,0.11206931341439486,0.041056036949157715,0.0,1.6475857443206456,0.30956955389077534
Weather,240,3,2,0.6255689462025961,0.8994393348693848,0.5026664733886719,0.08642684916655223,0.031701475381851196,0.11378953605890274,0.031701475381851196,0.08208806067705154,0.031701475381851196,0.0,1.4806653690681533,0.39170524624511954
Weather,360,2,2,0.6255689263343811,0.7150627374649048,0.5360751152038574,0.09083589166402817,0.09083589166402817,0.09083589166402817,nan,nan,0.09083589166402817,0.0,1.4863947340687649,0.542069895277628
Weather,120,6,3,0.6633240928252538,0.25093939900398254,0.5921652913093567,0.05645280548681816,0.0026051446329802275,0.12565973848104478,0.01192252974336346,0.11373720873768133,0.0035887144040316343,0.0,1.8064273986558963,0.21849298169691236
Weather,144,5,3,0.6633241236209869,0.26529622077941895,0.5784313678741455,0.060053247702308,0.0002581456210464239,0.1251017921604216,0.004957370537643631,0.12014442162277798,0.00671974616125226,0.0,1.7575522480529726,0.25373658522542614
Weather,180,4,3,0.6633241549134254,1.1461786031723022,0.551568329334259,0.06820601081320395,-0.0014289149548858404,0.1257587211827437,0.010653300443664193,0.1151054207390795,0.003933066967874765,0.16666666666666666,1.7580830353939083,0.3062535689417531
Weather,240,3,3,0.6633240679899851,1.0608031749725342,0.5057392716407776,0.06917668630679448,0.015025801956653595,0.09625212848186493,0.015025801956653595,0.08122632652521133,0.015025801956653595,0.0,1.7338233211633403,0.38126296351308114
Weather,360,2,3,0.6633241772651672,0.8542910218238831,0.4723573327064514,0.07943420857191086,0.07943420857191086,0.07943420857191086,nan,nan,0.07943420857191086,0.0,1.4384535681456063,0.5372302181212661
Weather,120,6,4,0.9624289870262146,2.418433666229248,0.5455318093299866,0.04864865606844736,0.0002622967876959592,0.0999147929251194,0.01182561748525283,0.08808917543986657,0.013017997145652771,0.0,1.6364941975483007,0.20327820969548732
Weather,144,5,4,0.9624289453029633,2.182267189025879,0.5134558081626892,0.051539906719699505,0.0018106671050190926,0.10547888185828924,0.013741393573582172,0.09173748828470707,0.019534433260560036,0.0,1.5382934945178448,0.2381751075684056
Weather,180,4,4,0.962429016828537,1.8420637845993042,0.4797018766403198,0.060220624320209026,0.0021482883021235466,0.10874687631924947,0.011694372321168581,0.09705250399808088,0.019022205844521523,0.0,1.237130243361948,0.2926969372892749
Weather,240,3,4,0.9624290068944296,1.5129908323287964,0.7352021932601929,0.06509025953710079,0.02502729557454586,0.08512174151837826,0.02502729557454586,0.0600944459438324,0.02502729557454586,0.0,1.0797691864779841,0.3758138764835008
Weather,360,2,4,0.9624289274215698,1.198095679283142,0.7267621755599976,0.07937195152044296,0.07937195152044296,0.07937195152044296,nan,nan,0.07937195152044296,0.0,1.0100966794816213,0.539683701479778
Weather,120,6,5,0.526969979206721,0.341617614030838,0.5989352464675903,0.09165116629252831,0.015374784357845783,0.16290947645902634,0.041303225016842283,0.12160625144218407,0.057189758867025375,0.0,2.0488111946647325,0.2461210675917541
Weather,144,5,5,0.526969987154007,0.33052292466163635,0.5490902662277222,0.09463814049959182,0.018340470269322395,0.16618764214217663,0.041091153398156166,0.12509648874402046,0.05234971642494202,0.0,1.9815361183210647,0.27905598566307654
Weather,180,4,5,0.5269699692726135,0.3266966938972473,0.5159162878990173,0.10487999146183331,0.03176498785614967,0.16494446247816086,0.044815520445505776,0.12012894203265509,0.04928859323263168,0.0,2.047653445276773,0.33483138860392214
Weather,240,3,5,0.526969979206721,0.5173782110214233,0.657750129699707,0.1356716901063919,0.06747026741504669,0.16977240145206451,0.06747026741504669,0.10230213403701782,0.06747026741504669,0.0,1.6987863000196723,0.42228121219284076
Weather,360,2,5,0.5269699841737747,0.47209587693214417,0.5818440914154053,0.1596628725528717,0.1596628725528717,0.1596628725528717,nan,nan,0.1596628725528717,0.0,1.4896836510541687,0.5738847509632674
Weather,120,6,6,0.46511508027712506,0.2869696319103241,0.47129255533218384,0.07911157160997391,0.017567124217748642,0.15886930748820305,0.02765509517242511,0.13121421231577793,0.05843571573495865,0.0,1.7614980093999961,0.23849409617361805
Weather,144,5,6,0.46511508226394654,0.29653701186180115,0.4737359881401062,0.08394810240715742,0.017843332141637802,0.15573219116777182,0.03381782521804174,0.12191436594973007,0.04891142621636391,0.0,1.626056376077405,0.27342539181357733
Weather,180,4,6,0.46511509269475937,0.3221243619918823,0.4651031196117401,0.09743692446500063,0.02357604168355465,0.15627748146653175,0.038596367463469505,0.11768111400306225,0.05533354729413986,0.0,1.6206635314270996,0.33013909577056366
Weather,240,3,6,0.46511510014533997,0.33335188031196594,0.4736403822898865,0.10597019642591476,0.057976119220256805,0.12996723502874374,0.057976119220256805,0.07199111580848694,0.057976119220256805,0.0,1.743699042340485,0.40585776934268397
Weather,360,2,6,0.46511512994766235,0.3533385396003723,0.5768917202949524,0.13654009997844696,0.13654009997844696,0.13654009997844696,nan,nan,0.13654009997844696,0.0,1.5940610547253613,0.5614664089493812
Weather,120,6,7,0.4973898281653722,0.18657121062278748,0.6943451166152954,0.05899031619386127,0.0008958122925832868,0.13121020160615443,0.015222074716196706,0.11598812688995773,0.030413279309868813,0.0,2.289829848596763,0.22279341720702114
Weather,144,5,7,0.4973898261785507,0.2300034612417221,0.689905047416687,0.06628195568919182,0.0064251599833369255,0.13432529754936695,0.019796628194550674,0.11452866935481627,0.02631724253296852,0.0,1.9573530186562025,0.2601322475703753
Weather,180,4,7,0.4973898231983185,0.254292368888855,0.7027215957641602,0.0756256830257674,-0.003329242579638958,0.13545171543955803,0.015799650611976784,0.11965206482758124,0.021253302693367004,0.16666666666666666,2.035813514446811,0.3142920632838885
Weather,240,3,7,0.49738983313242596,0.27832692861557007,0.6673034429550171,0.07050259845952193,0.028791045770049095,0.09135837480425835,0.028791045770049095,0.06256732903420925,0.028791045770049095,0.0,1.9595315610121786,0.3841462387085741
Weather,360,2,7,0.4973898231983185,0.37813055515289307,0.6166490912437439,0.10548565536737442,0.10548565536737442,0.10548565536737442,nan,nan,0.10548565536737442,0.0,1.6496618402766454,0.5467604981341407
