seed,dataset,arm,status,protocol_pass,invariant_pass,patch_audit_pass,readout_mode,profile_hash,encoder_initialization_hash,expert_bank_initialization_hash,basis_hash,descriptor_hash,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,epochs_ran,best_val_mse,total_parameters,decoder_parameters,trained_gate_entropy,trained_expert_usage,run_dir,short_h1_96_mse,middle_h97_336_mse,long_h337_720_mse
2022,ETTh1,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,,,,1.1733122804899176,0.7351040632331811,1.4141880079276032,0.8231748785823584,7,1.4141878879732557,1720544,613904,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTh1/h720_full/seed2022,0.6678730310920346,1.0799871766868565,1.3580002827163014
2022,ETTh1,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,1.1775486553575176,0.7379331956188648,1.4055325174911155,0.8224520868725247,7,1.4055324378940794,2348592,1206560,0.9993459936821767,"[0.4948131500100411,0.5051868499899589]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTh1/h720_full/seed2022,0.6783123009410245,1.0928942464577294,1.3552667495240085
2022,ETTh1,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,1.1725482952758655,0.7359094846664079,1.4026245231015815,0.8214811358186934,7,1.402624640862147,2348592,1206560,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTh1/h720_full/seed2022,0.6774954785145592,1.085550759519968,1.350684959313628
2022,ETTh1,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,1.1727909343466363,0.7359879248168938,1.402742435865932,0.8215022751854526,7,1.402742375102308,2348592,1206560,0.9993067126987236,"[0.5130880598830454,0.4869119401169546]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTh1/h720_full/seed2022,0.6775817492850222,1.0859263322109678,1.3508836069468326
2022,ETTh1,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,1.1722479540253037,0.7357912870156089,1.4023967351764441,0.8213839292940166,7,1.4023968087716234,2348592,1206560,0.9998881330092748,"[0.5024241613963294,0.49757583860367066]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTh1/h720_full/seed2022,0.6771493560200502,1.0852149325360494,1.3504182419574011
2022,ETTh1,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,1.1736145236807394,0.7363310655952698,1.403439826808042,0.8217779301520851,7,1.4034398108306858,2348592,1206560,0.9992823089119546,"[0.5067360015550402,0.49326399844495983]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTh1/h720_full/seed2022,0.678124947846292,1.0869382333165039,1.3516595991169986
2022,ETTh1,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3f299f5fedef0f4c2a03c25ec77ef21eeeeb22222233185db0b72f1ace3406b6,ed34fd0944e56a097945996196d59a433b1b9db5da9d7fa292990d4f9708d6c8,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,1.173073920614295,0.7361549304772513,1.4028899351341857,0.8215725434323152,7,1.4028899325264825,2348592,1206560,0.9993512854372273,"[0.5092764626804143,0.4907235373195858]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTh1/h720_full/seed2022,0.677628261275457,1.086430357962523,1.3510875621063623
2022,ETTh2,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,,,,0.43868846464915234,0.4551910566960351,0.6483152232650253,0.560315809936987,6,0.6483152453684145,972896,419216,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTh2/h720_full/seed2022,0.2160231505856896,0.35708876805087597,0.5453546035389408
2022,ETTh2,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4507324341457851,0.4613245387552003,0.662030560316311,0.5668938419471184,6,0.6620305710161726,1379760,788768,0.9998208999092365,"[0.5017119059383337,0.49828809406166624]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTh2/h720_full/seed2022,0.22440657379779547,0.36785539891358476,0.5591120462529078
2022,ETTh2,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4505176126341088,0.46126115025561953,0.6615981131792068,0.5667234672440423,6,0.661598146148026,1379760,788768,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTh2/h720_full/seed2022,0.2244693157233685,0.3676936112868137,0.5587946877038533
2022,ETTh2,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.45063608192080223,0.46134048358838253,0.6617409881825248,0.5667958159413603,6,0.6617409971025255,1379760,788768,0.9998157427180558,"[0.5032567462829499,0.49674325371705]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTh2/h720_full/seed2022,0.2246068012441076,0.3677949660161087,0.5589190995304093
2022,ETTh2,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4505330393226338,0.4612669674099663,0.6616465225401852,0.5667407744460635,6,0.661646522457401,1379760,788768,0.999984298977587,"[0.4985995822482639,0.5014004177517362]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTh2/h720_full/seed2022,0.22446737359173133,0.367721959589956,0.558806380588283
2022,ETTh2,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.4506432428899157,0.4613219160252656,0.6617622691310114,0.5667970344424248,6,0.6617622978985309,1379760,788768,0.9996859005809436,"[0.5008263905843099,0.4991736094156901]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTh2/h720_full/seed2022,0.22453682365205702,0.3678269000654503,0.5589300619646712
2022,ETTh2,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.45056439623732397,0.4612937495206997,0.6616461260658172,0.5667519896394677,6,0.6616461119924982,1379760,788768,0.9997474887408316,"[0.5023031446668836,0.4976968553331163]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTh2/h720_full/seed2022,0.22455264375849115,0.36774751677277173,0.5588278840223773
2022,ETTm1,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,,,,0.6715473609198132,0.5291496570368603,0.9599960855415298,0.6405061938903398,8,0.9599960177412463,945088,391408,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTm1/h720_full/seed2022,0.3150255447350565,0.5601428595954198,0.8303056282937481
2022,ETTm1,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.67723218904842,0.5314548648602525,0.966868088932501,0.642807245047556,7,0.9668681458777024,1351952,788768,0.9979139990651876,"[0.5102577088371155,0.4897422911628844]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTm1/h720_full/seed2022,0.3182364463233478,0.5657506711913124,0.8366570733903803
2022,ETTm1,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6794956810255935,0.5334532849071654,0.9636190613317821,0.6434294007304642,7,0.9636191491451528,1351952,788768,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTm1/h720_full/seed2022,0.32206482029768935,0.5694037129224354,0.8376608762720433
2022,ETTm1,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6794771363050166,0.5334312855126923,0.9636303348777194,0.6434290154733592,7,0.9636302595958114,1351952,788768,0.9999080599684801,"[0.49743460397871714,0.5025653960212829]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTm1/h720_full/seed2022,0.3220063802886434,0.5693763410951556,0.8376578223152731
2022,ETTm1,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6795413520696078,0.5334754099485709,0.9636466370067662,0.6434465751672784,7,0.9636466354959541,1351952,788768,0.9996598292556074,"[0.5087357778397817,0.49126422216021826]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTm1/h720_full/seed2022,0.322095031953663,0.5694484668543796,0.8377109853581116
2022,ETTm1,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.6794500632268309,0.5334029480249318,0.9637573710953196,0.6434473009573088,7,0.9637574171543949,1351952,788768,0.9995708656829453,"[0.5001650613431772,0.4998349386568228]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTm1/h720_full/seed2022,0.3218864348013197,0.5693030494952527,0.8376828539154451
2022,ETTm1,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,584974d19dc5370fdbc9013fce5540480b78b7e5d3a4b0ffa564acb259ea2053,7cd556b5e04e8ea1375004a71af24c465d993d6ab99fe4b7ebcf3465ff560757,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.6794403674045291,0.5333725708250353,0.9638128618709743,0.6434526256803009,7,0.9638128761409057,1351952,788768,0.9995768350919538,"[0.4993368814902116,0.5006631185097884]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTm1/h720_full/seed2022,0.3217923728552451,0.5692507881241157,0.8377208530921085
2022,ETTm2,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,,,,0.19622800732911405,0.2954370185777317,0.2810859386498729,0.35559923007256455,7,0.28108590592940647,3218720,1006160,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTm2/h720_full/seed2022,0.09023058047284581,0.16171917486092305,0.2442953843358005
2022,ETTm2,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.19689529663486643,0.2972130131240357,0.28270014017406436,0.35768333232651156,8,0.28270015348680316,4289136,2042144,0.9976291704611088,"[0.5081574848226064,0.49184251517739364]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTm2/h720_full/seed2022,0.08966986502665533,0.16181424007655126,0.24562731488586617
2022,ETTm2,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.1941526629598887,0.29484355173020854,0.2777262042845703,0.35450401620732414,8,0.2777262046519253,4289136,2042144,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTm2/h720_full/seed2022,0.08869531616454346,0.16039740362515548,0.24161403674293327
2022,ETTm2,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.19660855789723966,0.2972862188998261,0.2798792900931504,0.35650079446948235,8,0.2798793107529895,4289136,2042144,0.9879691590155874,"[0.46677880100336466,0.5332211989966353]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTm2/h720_full/seed2022,0.08992815572598772,0.16288258268904643,0.24435739294517345
2022,ETTm2,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.1941764493832179,0.29487366798512665,0.27774367280718354,0.3545103520568874,8,0.27774369350841477,4289136,2042144,0.9998552631172869,"[0.5000643291170634,0.4999356708829365]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTm2/h720_full/seed2022,0.0887322053251894,0.1604304004013818,0.24162879101137258
2022,ETTm2,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.2000885727984253,0.2971555870739325,0.28575320373703206,0.3560717553107275,6,0.28575323986199996,4289136,2042144,0.9972420272737509,"[0.48858792138478113,0.5114120786152189]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTm2/h720_full/seed2022,0.09369709696209837,0.16561440964677904,0.24823279372728593
2022,ETTm2,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,5559ff858ed8790e7e383fa4bbbc287e919988ccc2e985e0f9e6c6537732fa32,051372d7b6566363700dfa36f2b03cb6de70a9c3f71cfa99d9b08cb558df1278,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.19977532029488082,0.29999283756597117,0.28259513104437955,0.3577169214271837,8,0.28259511939767334,4289136,2042144,0.9945786893941528,"[0.4864726445850636,0.5135273554149364]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTm2/h720_full/seed2022,0.09461606016958894,0.16604831025327468,0.24714451660220763
2022,Weather,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,,,,0.4952847741559519,0.3244935722560863,0.5869706303916044,0.385221998538408,18,0.5869706354621383,972896,419216,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/Weather/h720_full/seed2022,0.3365930979285918,0.4616242811172713,0.5559955013619673
2022,Weather,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.501581765985593,0.3297281941980057,0.593722615763545,0.39027814625038043,11,0.593722644324104,1379760,788768,0.9933892639532036,"[0.5237783380588014,0.4762216619411987]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/Weather/h720_full/seed2022,0.34810650077849736,0.4668649490641679,0.5616485928632575
2022,Weather,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.49877115548555423,0.32590792261813895,0.5905744124410881,0.38704093522909616,19,0.5905744071015053,1379760,788768,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/Weather/h720_full/seed2022,0.34122922194734245,0.4645917353513051,0.5595187764540129
2022,Weather,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4978675206424092,0.32655927409730723,0.5913941070023511,0.3887466254023214,12,0.5913941267256936,1379760,788768,0.9808514593169093,"[0.49392281388409803,0.5060771861159019]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/Weather/h720_full/seed2022,0.3398365157948946,0.46265836306542313,0.5593809953399042
2022,Weather,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4987758876158631,0.32591565243807835,0.5905795346945524,0.3870446443454259,19,0.5905795582880576,1379760,788768,0.9997621133923531,"[0.5077529985457163,0.49224700145428363]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/Weather/h720_full/seed2022,0.34123207417432116,0.4645967947396472,0.5595237740238835
2022,Weather,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.49793631931079113,0.3265459087718587,0.5898242929122515,0.3873882502524389,12,0.589824272526635,1379760,788768,0.9770417969324626,"[0.48696397039409,0.51303602960591]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/Weather/h720_full/seed2022,0.34398332866295517,0.46345944962334895,0.5579726105274014
2022,Weather,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,f34e77580f742e4135e682b568763c91743931e1e2f803ff2fb1cc51204c10f6,5c52780ea6ab426c3bf55b393355534a105745e85e6aa89da3c0d7db4c037369,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.4976675461397788,0.3266547275651827,0.5885163197500838,0.38801467128925854,13,0.5885163109749556,1379760,788768,0.9799070472272375,"[0.5319564256775583,0.46804357432244176]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/Weather/h720_full/seed2022,0.34727771190519746,0.46323907493462707,0.556782799201644
