heldout_dataset,seed,family,value,selected,baseline_l1,candidate_l1,gain_l1_percent,baseline_mse,candidate_mse,gain_mse_percent,policy_entropy_before,policy_entropy_after,policy_mean_l1_movement
ETTh2,2022,temperature,5.0,False,0.5449034611942771,0.5432227297017733,0.3084457362080406,0.49881373177886473,0.49744445419237143,0.2745067946726687,0.9638304090621339,0.9981947886048654,0.03750569888079837
ETTh2,2022,temperature,1000000.0,False,0.5449034611942771,0.5428155466722581,0.3831714552597898,0.49881373177886473,0.49712719872731437,0.33810878572565484,0.9638304090621339,0.9999999999999529,0.048267112309536606
ETTh2,2023,temperature,1.0,True,0.6082463229687343,0.608246322643557,5.346143527873437e-08,0.5635134149421283,0.5635134141988688,1.3189738190533262e-07,0.8242147719854127,0.8242147718780698,6.247910640909675e-09
ETTh2,2023,temperature,1.1,False,0.6082463229687343,0.6065600687652115,0.2772321245268605,0.5635134149421283,0.5613799972144846,0.3785921809621451,0.8242147719854127,0.8399409412954861,0.005523604832583985
ETTh2,2023,temperature,1.25,False,0.6082463229687343,0.6043280046005026,0.6441992693202114,0.5635134149421283,0.5586779415405101,0.8580937513465892,0.8242147719854127,0.8608841289137732,0.012935739967510221
ETTh2,2023,temperature,1.5,False,0.6082463229687343,0.6012573425214631,1.1490378459107276,0.5635134149421283,0.5551903712865575,1.4769912188205003,0.8242147719854127,0.8897552296686609,0.02343487273852831
ETTh2,2023,temperature,2.0,False,0.6082463229687343,0.596869566344757,1.870419301254389,0.5635134149421283,0.5506241338304837,2.287306880346096,0.8242147719854127,0.9295250321294847,0.03923008175089315
ETTh2,2023,temperature,3.0,False,0.6082463229687343,0.5920527038242882,2.662345588117676,0.5635134149421283,0.5460471736897082,3.0995253687463253,0.8242147719854127,0.9670841894667059,0.05774421692443472
ETTh2,2023,temperature,5.0,False,0.6082463229687343,0.588264072750372,3.2852233484672366,0.5635134149421283,0.5426458019420491,3.7031262161207223,0.8242147719854127,0.9885816665556926,0.07321604402893662
ETTh2,2023,temperature,1000000.0,False,0.6082463229687343,0.5834912128896762,4.069915286661018,0.5635134149421283,0.538413381793127,4.454203304384318,0.8242147719854127,0.9999999999997606,0.09410291358519554
ETTm1,2021,convex_uniform,0.0,False,0.3505365337779761,0.3505365337779761,0.0,0.24792669309859738,0.24792669309859738,0.0,0.8893991783470295,0.8893991783470295,0.0
ETTm1,2021,convex_uniform,0.05,False,0.3505365337779761,0.3505540057098849,-0.004984339783487002,0.24792669309859738,0.24792339539141678,0.001330113808795108,0.8893991783470295,0.9020165315322304,0.004482824716246493
ETTm1,2021,convex_uniform,0.1,False,0.3505365337779761,0.35057329425265266,-0.010486916807317392,0.24792669309859738,0.24792172551842287,0.0020036487852204132,0.8893991783470295,0.9132551713498969,0.008965649432492976
ETTm1,2021,convex_uniform,0.2,True,0.3505365337779761,0.3506171180365694,-0.022988833068215975,0.24792669309859738,0.2479232692749955,0.0013809822407950811,0.8893991783470295,0.932813989713878,0.01793129886498596
ETTm1,2021,convex_uniform,0.3,False,0.3505365337779761,0.35066809466830967,-0.03753129207835215,0.24792669309859738,0.24793132436831505,-0.0018679996331982807,0.8893991783470295,0.9492480556054188,0.026896948297478948
ETTm1,2021,convex_uniform,0.5,False,0.3505365337779761,0.35079268956472953,-0.07307534652456482,0.24792669309859738,0.24796696856519534,-0.01624490937002232,0.8893991783470295,0.9744587616215359,0.04482824716246491
ETTm1,2021,convex_uniform,0.75,False,0.3505365337779761,0.3509874692204214,-0.12864149638991407,0.24792669309859738,0.24804815008049766,-0.04898907027004462,0.8893991783470295,0.9936022344327559,0.06724237074369735
ETTm1,2021,convex_uniform,1.0,False,0.3505365337779761,0.35122589285240685,-0.19665826754233784,0.24792669309859738,0.24817002745046896,-0.09814770198011136,0.8893991783470295,1.0000000000000002,0.08965649432492982
ETTm1,2022,convex_uniform,0.0,False,0.3550101788541264,0.3550101788541264,0.0,0.2542560811682335,0.2542560811682335,0.0,0.564888946587203,0.564888946587203,0.0
ETTm1,2022,convex_uniform,0.05,False,0.3550101788541264,0.3547890021874972,0.062301500014194655,0.2542560811682335,0.2540104629395935,0.09660269579844227,0.564888946587203,0.6197255114787203,0.009843743836223107
ETTm1,2022,convex_uniform,0.1,False,0.3550101788541264,0.3545742191551533,0.12280202792501749,0.2542560811682335,0.2537711212997436,0.19073678248388015,0.564888946587203,0.6645580203538343,0.0196874876724462
ETTm1,2022,convex_uniform,0.2,True,0.3550101788541264,0.3541648505019455,0.2381138351889911,0.2542560811682335,0.25331126778641394,0.37159912851579824,0.564888946587203,0.7399653506907633,0.0393749753448924
ETTm1,2022,convex_uniform,0.3,False,0.3550101788541264,0.3537832827466155,0.345594628151491,0.2542560811682335,0.2528765206282444,0.5425870380957765,0.564888946587203,0.8023118172082548,0.05906246301733861
ETTm1,2022,convex_uniform,0.5,False,0.3550101788541264,0.3530959328310763,0.539208771204458,0.2542560811682335,0.25208234537738594,0.8549395478998467,0.564888946587203,0.8981760899040395,0.09843743836223104
ETTm1,2022,convex_uniform,0.75,False,0.3550101788541264,0.3523864446459096,0.7390588677444243,0.2542560811682335,0.2512308495615888,1.1898364801127381,0.564888946587203,0.973246379818744,0.14765615754334654
ETTm1,2022,convex_uniform,1.0,False,0.3550101788541264,0.35185168171355063,0.8896919944015425,0.2542560811682335,0.2505362684655427,1.4630181845009638,0.564888946587203,1.0000000000000002,0.19687487672446208
ETTm1,2023,convex_uniform,0.0,False,0.35210699981169236,0.35210699981169236,0.0,0.25022429431531745,0.25022429431531745,0.0,0.8085694029468863,0.8085694029468863,0.0
ETTm1,2023,convex_uniform,0.05,False,0.35210699981169236,0.3521057649714254,0.000350700289297734,0.25022429431531745,0.25020917469458964,0.006042427162866737,0.8085694029468863,0.8300150359716963,0.006168994836812291
ETTm1,2023,convex_uniform,0.1,False,0.35210699981169236,0.3521082288914148,-0.00034906426826797343,0.25022429431531745,0.25019738560640525,0.010753835468224615,0.8085694029468863,0.8489936887713352,0.01233798967362457
ETTm1,2023,convex_uniform,0.2,True,0.35210699981169236,0.3521229940823457,-0.004542446092203889,0.25022429431531745,0.25018379902766674,0.01618359550639159,0.8085694029468863,0.8820507926174458,0.02467597934724915
ETTm1,2023,convex_uniform,0.3,False,0.35210699981169236,0.35215050564118383,-0.012355854758561158,0.25022429431531745,0.2501835345791019,0.016289280114489824,0.8085694029468863,0.9100314119832428,0.037013969020873734
ETTm1,2023,convex_uniform,0.5,False,0.35210699981169236,0.3522488709891459,-0.04029206392643925,0.25022429431531745,0.25022297207249344,0.0005284230404689616,0.8085694029468863,0.9536816565430648,0.06168994836812289
ETTm1,2023,convex_uniform,0.75,False,0.35210699981169236,0.35244360603903474,-0.09559770965144043,0.25022429431531745,0.2503472059214599,-0.04912057259620628,0.8085694029468863,0.9879648277720748,0.09253492255218433
ETTm1,2023,convex_uniform,1.0,False,0.35210699981169236,0.3527203294324571,-0.1741884203076749,0.25022429431531745,0.25055470308401195,-0.13204503967074732,0.8085694029468863,1.0000000000000002,0.12337989673624578
ETTm1,2021,convex_scope_marginal,0.0,False,0.3505365337779761,0.3505365337779761,0.0,0.24792669309859738,0.24792669309859738,0.0,0.8893991783470295,0.8893991783470295,0.0
ETTm1,2021,convex_scope_marginal,0.05,False,0.3505365337779761,0.3505523242179601,-0.004504648863212779,0.24792669309859738,0.2479206531555693,0.002436181014875416,0.8893991783470295,0.9029316269656492,0.005019934515334022
ETTm1,2021,convex_scope_marginal,0.1,False,0.3505365337779761,0.35057032651088554,-0.009640288430201593,0.24792669309859738,0.2479166088887118,0.0040674159605624816,0.8893991783470295,0.9148310670568629,0.010039869030668037
ETTm1,2021,convex_scope_marginal,0.2,True,0.3505365337779761,0.3506126499484144,-0.02171419042058531,0.24792669309859738,0.24791450738350854,0.004915047644349357,0.8893991783470295,0.9352141945010045,0.020079738061336075
ETTm1,2021,convex_scope_marginal,0.3,False,0.3505365337779761,0.3506640645872421,-0.03638160276520086,0.24792669309859738,0.2479203885829876,0.002542895051349525,0.8893991783470295,0.9519538654546609,0.030119607092004123
ETTm1,2021,convex_scope_marginal,0.5,False,0.3505365337779761,0.3507935009696747,-0.07330682166821756,0.24792669309859738,0.24795609909599253,-0.011860762964910343,0.8893991783470295,0.9764887446224032,0.05019934515334019
ETTm1,2021,convex_scope_marginal,0.75,False,0.3505365337779761,0.35100450514466786,-0.13350145322887919,0.24792669309859738,0.24804563995108675,-0.04797662204207853,0.8893991783470295,0.992567853181556,0.07529901773001028
ETTm1,2021,convex_scope_marginal,1.0,False,0.3505365337779761,0.35126769708250766,-0.20858405161119364,0.24792669309859738,0.2481850727104453,-0.1042161328490554,0.8893991783470295,0.9932554123649984,0.10039869030668037
ETTm1,2022,convex_scope_marginal,0.0,False,0.3550101788541264,0.3550101788541264,0.0,0.2542560811682335,0.2542560811682335,0.0,0.564888946587203,0.564888946587203,0.0
ETTm1,2022,convex_scope_marginal,0.05,False,0.3550101788541264,0.35476312146055766,0.06959163660212875,0.2542560811682335,0.2539754113791697,0.11038862385286397,0.564888946587203,0.6211229160345746,0.010265165125855846
ETTm1,2022,convex_scope_marginal,0.1,False,0.3550101788541264,0.35452274032932035,0.13730268984943894,0.2542560811682335,0.2537013788817878,0.21816677260855233,0.564888946587203,0.6670700081635808,0.020530330251711682
ETTm1,2022,convex_scope_marginal,0.2,True,0.3550101788541264,0.35406338452693076,0.26669498047960927,0.2542560811682335,0.25317322576206974,0.42589164482845776,0.564888946587203,0.7440766150587227,0.041060660503423364
ETTm1,2022,convex_scope_marginal,0.3,False,0.3550101788541264,0.3536335324426504,0.3877766028904994,0.2542560811682335,0.2526716218090794,0.623174616659683,0.564888946587203,0.8073489029865992,0.06159099075513505
ETTm1,2022,convex_scope_marginal,0.5,False,0.3550101788541264,0.3528539504523111,0.6073708671607614,0.2542560811682335,0.25174806140328204,0.9864148591561039,0.564888946587203,0.9033193729186045,0.10265165125855842
ETTm1,2022,convex_scope_marginal,0.75,False,0.3550101788541264,0.3520398859228249,0.8366782442375986,0.2542560811682335,0.2507429499588786,1.3817294725904317,0.564888946587203,0.9751379996696329,0.15397747688783764
ETTm1,2022,convex_scope_marginal,1.0,False,0.3550101788541264,0.3514104766209064,1.0139715556435114,0.2542560811682335,0.24990377080652337,1.7117822085955692,0.564888946587203,0.9932554123649984,0.20530330251711684
ETTm1,2023,convex_scope_marginal,0.0,False,0.35210699981169236,0.35210699981169236,0.0,0.25022429431531745,0.25022429431531745,0.0,0.8085694029468863,0.8085694029468863,0.0
ETTm1,2023,convex_scope_marginal,0.05,False,0.35210699981169236,0.3520957931577481,0.0031827410276630275,0.25022429431531745,0.2501984227267886,0.01033935917359452,0.8085694029468863,0.8304620786819057,0.006410311554733276
ETTm1,2023,convex_scope_marginal,0.1,False,0.35210699981169236,0.35208859667066916,0.005226576305794595,0.25022429431531745,0.25017620226543785,0.019219576584761366,0.8085694029468863,0.8497151067662118,0.012820623109466543
ETTm1,2023,convex_scope_marginal,0.2,True,0.35210699981169236,0.3520848379884164,0.006294059273981301,0.25022429431531745,0.2501427147242705,0.032602586119845345,0.8085694029468863,0.8830071049017378,0.025641246218933093
ETTm1,2023,convex_scope_marginal,0.3,False,0.35210699981169236,0.3520950936353684,0.0033814085861227916,0.25022429431531745,0.2501238316918155,0.040149028605251935,0.8085694029468863,0.9108972848081842,0.038461869328399644
ETTm1,2023,convex_scope_marginal,0.5,False,0.35210699981169236,0.35216329349124226,-0.015987662721839158,0.25022429431531745,0.2501298791530426,0.037732212426944134,0.8085694029468863,0.9535711527451614,0.06410311554733274
ETTm1,2023,convex_scope_marginal,0.75,False,0.35210699981169236,0.3523305568047563,-0.06349120954241005,0.25022429431531745,0.2502195888410832,0.001880502549578278,0.8085694029468863,0.9853088451732869,0.09615467332099913
ETTm1,2023,convex_scope_marginal,1.0,False,0.35210699981169236,0.35258871970332595,-0.1368106546848491,0.25022429431531745,0.2504005767085759,-0.0704497513883684,0.8085694029468863,0.9932554123649984,0.12820623109466547
ETTm1,2021,temperature,1.0,False,0.3505365337779761,0.35053653383595224,-1.6539258851366867e-08,0.24792669309859738,0.24792669297733363,4.8911130701156935e-08,0.8893991783470295,0.8893991783913391,5.992873344003891e-09
ETTm1,2021,temperature,1.1,False,0.3505365337779761,0.35055766434846986,-0.0060280651109412275,0.24792669309859738,0.24791358928144205,0.0052853595518764784,0.8893991783470295,0.9027454486329852,0.0064672439835299815
ETTm1,2021,temperature,1.25,False,0.3505365337779761,0.35058940258019333,-0.015082251669285007,0.24792669309859738,0.24790230086011145,0.009838488216451502,0.8893991783470295,0.9186814619691144,0.014592917663705674
ETTm1,2021,temperature,1.5,True,0.3505365337779761,0.35064035628146817,-0.029618169145773088,0.24792669309859738,0.24789668915047725,0.012101943419307037,0.8893991783470295,0.9377735011170558,0.02510479771491708
ETTm1,2021,temperature,2.0,False,0.3505365337779761,0.3507257364039181,-0.0539751517203646,0.24792669309859738,0.24790685825596767,0.00800028523827434,0.8893991783470295,0.960298588175056,0.03922064814752125
ETTm1,2021,temperature,3.0,False,0.3505365337779761,0.3508429231791789,-0.08740583981379224,0.24792669309859738,0.24794500114332466,-0.0073844588892146845,0.8893991783470295,0.9799146109998946,0.05461470530983273
ETTm1,2021,temperature,5.0,False,0.3505365337779761,0.35096746227516895,-0.1229339756824821,0.24792669309859738,0.24800534208533612,-0.03172267808511098,0.8893991783470295,0.9919839655304222,0.0680123130889075
ETTm1,2021,temperature,1000000.0,False,0.3505365337779761,0.35122589131181453,-0.19665782804683118,0.24792669309859738,0.2481700263501554,-0.0981472581740972,0.8893991783470295,0.9999999999997693,0.08965638269043424
ETTm1,2022,temperature,1.0,False,0.3550101788541264,0.3550101786891042,4.648378348903748e-08,0.2542560811682335,0.25425608095330277,8.453318045553715e-08,0.564888946587203,0.5648889466043088,7.023936154073709e-09
ETTm1,2022,temperature,1.1,False,0.3550101788541264,0.35479605270554065,0.06031549553786597,0.2542560811682335,0.2539936049821123,0.10323300230035137,0.564888946587203,0.5942582048030416,0.009146117630556585
ETTm1,2022,temperature,1.25,False,0.3550101788541264,0.3545207344039531,0.1378677230475689,0.2542560811682335,0.2536620865693583,0.23362060649483318,0.564888946587203,0.6329514100929935,0.021411881815606902
ETTm1,2022,temperature,1.5,True,0.3550101788541264,0.35415044006293217,0.2421729973966391,0.2542560811682335,0.25322580251649707,0.40521298330510325,0.564888946587203,0.6861857189308516,0.03880868756849731
ETTm1,2022,temperature,2.0,False,0.3550101788541264,0.35362168984151987,0.3911124512227193,0.2542560811682335,0.2526139873651264,0.6458424890221526,0.564888946587203,0.7635270894477061,0.06555341737381203
ETTm1,2022,temperature,3.0,False,0.3550101788541264,0.3529970333910391,0.5670669696246855,0.2542560811682335,0.2519045459733113,0.9248688110497061,0.564888946587203,0.8534895409515654,0.09990774433809065
ETTm1,2022,temperature,5.0,False,0.3550101788541264,0.35245112013292584,0.7208409430570328,0.2542560811682335,0.2512834694890863,1.169140838436944,0.564888946587203,0.9296963077720062,0.1341228231165837
ETTm1,2022,temperature,1000000.0,False,0.3550101788541264,0.35185168300917913,0.889691629446232,0.2542560811682335,0.2505362707823642,1.4630172732852165,0.564888946587203,0.999999999997546,0.1968745379322922
ETTm1,2023,temperature,1.0,False,0.35210699981169236,0.3521070000282993,-6.151736897663795e-08,0.25022429431531745,0.25022429449832584,-7.313774030848208e-08,0.8085694029468863,0.808569402914097,6.419311805564969e-09
ETTm1,2023,temperature,1.1,False,0.35210699981169236,0.3521104469726626,-0.0009790094976924735,0.25022429431531745,0.25018643812981173,0.015128900896421715,0.8085694029468863,0.8297926809169679,0.0084172337917924
ETTm1,2023,temperature,1.25,False,0.35210699981169236,0.35212143661822615,-0.004100119151706494,0.25022429431531745,0.25014741396628637,0.030724574223073287,0.8085694029468863,0.8560074954355801,0.019173546196415286
ETTm1,2023,temperature,1.5,True,0.35210699981169236,0.3521448506664074,-0.010749816031840886,0.25022429431531745,0.2501142072661618,0.04399534803640748,0.8085694029468863,0.8887736303706096,0.03342721945678794
ETTm1,2023,temperature,2.0,False,0.35210699981169236,0.3522010923780197,-0.02672271962149697,0.25022429431531745,0.25010950029732487,0.045876447891157746,0.8085694029468863,0.9292443905638736,0.05328131867227692
ETTm1,2023,temperature,3.0,False,0.35210699981169236,0.352305728388409,-0.05643982562770766,0.25022429431531745,0.25016958825238833,0.021862810355333107,0.8085694029468863,0.9652951821295409,0.07562775784425997
ETTm1,2023,temperature,5.0,False,0.35210699981169236,0.3524339805387844,-0.09286402351185163,0.25022429431531745,0.250280081805809,-0.022294993635285643,0.8085694029468863,0.9868597849633095,0.09472746932463211
ETTm1,2023,temperature,1000000.0,False,0.35210699981169236,0.3527203277387517,-0.17418793928760667,0.25022429431531745,0.25055470142629443,-0.1320443771781088,0.8085694029468863,0.9999999999996666,0.12337975812471608
ETTm2,2021,convex_uniform,0.0,False,0.286859550771114,0.286859550771114,0.0,0.14448786001506048,0.14448786001506048,0.0,0.9425537787583912,0.9425537787583912,0.0
ETTm2,2021,convex_uniform,0.05,False,0.286859550771114,0.286992425065698,-0.04632033140496983,0.14448786001506048,0.14461853196498087,-0.0904380132052518,0.9425537787583912,0.9481817020260396,0.003291449456699062
ETTm2,2021,convex_uniform,0.1,False,0.286859550771114,0.28712741769109335,-0.09337911854747638,0.14448786001506048,0.144751671880655,-0.1825841046901866,0.9425537787583912,0.9534900630670742,0.006582898913398117
ETTm2,2021,convex_uniform,0.2,False,0.286859550771114,0.28740467307219053,-0.1900310795339255,0.14448786001506048,0.14502535560926427,-0.3720005224991052,0.9425537787583912,0.9631876469444137,0.013165797826796237
ETTm2,2021,convex_uniform,0.3,False,0.286859550771114,0.2876918931576743,-0.29015676289070313,0.14448786001506048,0.14530891120088835,-0.5682492534267558,0.9425537787583912,0.9717086899643531,0.01974869674019436
ETTm2,2021,convex_uniform,0.5,True,0.286859550771114,0.28829315159756996,-0.4997570492605963,0.14448786001506048,0.14590563797318065,-0.9812436546381198,0.9425537787583912,0.9853682623759951,0.032914494566990596
ETTm2,2021,convex_uniform,0.75,False,0.286859550771114,0.2890982997482703,-0.780433829425653,0.14448786001506048,0.14670707566800406,-1.5359184174450924,0.9425537787583912,0.996234079954939,0.049371741850485894
ETTm2,2021,convex_uniform,1.0,False,0.286859550771114,0.28996094566224967,-1.0811544823237318,0.14448786001506048,0.14757021250666968,-2.1332951372440068,0.9425537787583912,1.0000000000000002,0.06582898913398119
ETTm2,2022,convex_uniform,0.0,False,0.2853756023468063,0.2853756023468063,0.0,0.14453700413823603,0.14453700413823603,0.0,0.7994680040225955,0.7994680040225955,0.0
ETTm2,2022,convex_uniform,0.05,False,0.2853756023468063,0.28542842730213974,-0.018510676770899792,0.14453700413823603,0.14457765453831575,-0.02812456251053419,0.7994680040225955,0.8205813484462341,0.005956453866979016
ETTm2,2022,convex_uniform,0.1,False,0.2853756023468063,0.28550967087318113,-0.04697967355034027,0.14453700413823603,0.1446407676128493,-0.0717902486162103,0.7994680040225955,0.8396484913271995,0.011912907733958023
ETTm2,2022,convex_uniform,0.2,False,0.2853756023468063,0.2857509524570267,-0.13152845132298197,0.14453700413823603,0.1448343817852779,-0.20574499161298831,0.7994680040225955,0.8734118473158188,0.023825815467916046
ETTm2,2022,convex_uniform,0.3,False,0.2853756023468063,0.286093945428739,-0.2517184636757097,0.14453700413823603,0.14511784665552194,-0.40186422899037844,0.7994680040225955,0.9024769383425071,0.03573872320187408
ETTm2,2022,convex_uniform,0.5,True,0.2853756023468063,0.2870450528314055,-0.5850011251383735,0.14453700413823603,0.14595432848945608,-0.9805961868868618,0.7994680040225955,0.9487795834176999,0.059564538669790126
ETTm2,2022,convex_uniform,0.75,False,0.2853756023468063,0.28868237869367097,-1.158745288549956,0.14453700413823603,0.14750534095708515,-2.0536864151481815,0.7994680040225955,0.9863063932260272,0.0893468080046852
ETTm2,2022,convex_uniform,1.0,False,0.2853756023468063,0.2907444769504697,-1.8813362317983806,0.14453700413823603,0.1496179202860603,-3.515304733288138,0.7994680040225955,1.0000000000000002,0.11912907733958025
ETTm2,2023,convex_uniform,0.0,False,0.29513992815208173,0.29513992815208173,0.0,0.15377150866966077,0.15377150866966077,0.0,0.730352575976223,0.730352575976223,0.0
ETTm2,2023,convex_uniform,0.05,False,0.29513992815208173,0.29489384768818255,0.08337755770285726,0.15377150866966077,0.15356092069276842,0.13694863158607573,0.730352575976223,0.7617485634499443,0.006928797001715574
ETTm2,2023,convex_uniform,0.1,False,0.29513992815208173,0.29466000349349036,0.16260919408507268,0.15377150866966077,0.15336274742080638,0.26582378776844884,0.730352575976223,0.7884469575115259,0.013857594003431136
ETTm2,2023,convex_uniform,0.2,False,0.29513992815208173,0.2942340097051152,0.30694540472332443,0.15377150866966077,0.15300364499167315,0.4993536739222426,0.730352575976223,0.8343906226757773,0.02771518800686228
ETTm2,2023,convex_uniform,0.3,False,0.29513992815208173,0.2938687310337515,0.4307099775653578,0.15377150866966077,0.15269420138226106,0.7005896584613924,0.730352575976223,0.8731225025388619,0.04157278201029343
ETTm2,2023,convex_uniform,0.5,True,0.29513992815208173,0.2933182457691387,0.6172266810352989,0.15377150866966077,0.15222429062260007,1.0061799226958934,0.730352575976223,0.933791858588724,0.06928797001715571
ETTm2,2023,convex_uniform,0.75,False,0.29513992815208173,0.29294813849824847,0.7426272912500864,0.15377150866966077,0.15191623303395504,1.206514556406757,0.730352575976223,0.9823211428863399,0.10393195502573357
ETTm2,2023,convex_uniform,1.0,False,0.29513992815208173,0.2929370802062968,0.7463740875649494,0.15377150866966077,0.1519185430685669,1.2050123050262207,0.730352575976223,1.0000000000000002,0.13857594003431142
ETTm2,2021,convex_scope_marginal,0.0,False,0.286859550771114,0.286859550771114,0.0,0.14448786001506048,0.14448786001506048,0.0,0.9425537787583912,0.9425537787583912,0.0
ETTm2,2021,convex_scope_marginal,0.05,False,0.286859550771114,0.2870231886738244,-0.05704460676680956,0.14448786001506048,0.1446444821658806,-0.10839813864209624,0.9425537787583912,0.9482804449943038,0.003339811838567963
ETTm2,2021,convex_scope_marginal,0.1,False,0.286859550771114,0.2871892824911483,-0.11494535187965838,0.14448786001506048,0.14480399094903215,-0.21879411456349196,0.9425537787583912,0.9536514427463769,0.006679623677135921
ETTm2,2021,convex_scope_marginal,0.2,False,0.286859550771114,0.28752922942583237,-0.23345175467164303,0.14448786001506048,0.14513166841232952,-0.4455795782441152,0.9425537787583912,0.9633722117489528,0.013359247354271847
ETTm2,2021,convex_scope_marginal,0.3,True,0.286859550771114,0.28788003782292204,-0.35574449205710845,0.14448786001506048,0.14547089240495256,-0.6803563910418697,0.9425537787583912,0.9717827705059413,0.020038871031407772
ETTm2,2021,convex_scope_marginal,0.5,False,0.286859550771114,0.28861128756388565,-0.6106600906480963,0.14448786001506048,0.14618397997817578,-1.1738840639888393,0.9425537787583912,0.9847966054855688,0.03339811838567962
ETTm2,2021,convex_scope_marginal,0.75,False,0.286859550771114,0.2895861662371727,-0.9505053810232811,0.14448786001506048,0.14714028867216175,-1.8357449939564452,0.9425537787583912,0.9938936137330129,0.050097177578519426
ETTm2,2021,convex_scope_marginal,1.0,False,0.286859550771114,0.2906231429768856,-1.31199822200605,0.14448786001506048,0.1481687631744333,-2.547551855906205,0.9425537787583912,0.9943436427728899,0.06679623677135925
ETTm2,2022,convex_scope_marginal,0.0,False,0.2853756023468063,0.2853756023468063,0.0,0.14453700413823603,0.14453700413823603,0.0,0.7994680040225955,0.7994680040225955,0.0
ETTm2,2022,convex_scope_marginal,0.05,False,0.2853756023468063,0.28547775168405554,-0.03579469877914576,0.14453700413823603,0.1446244111392721,-0.060473787703863024,0.7994680040225955,0.8218541194915324,0.006362117532259931
ETTm2,2022,convex_scope_marginal,0.1,False,0.2853756023468063,0.28561347825342387,-0.08335537609429622,0.14453700413823603,0.1447384514376632,-0.13937420429339653,0.7994680040225955,0.8418580521938815,0.012724235064519852
ETTm2,2022,convex_scope_marginal,0.2,False,0.2853756023468063,0.2859784940779058,-0.21126253475824974,0.14453700413823603,0.14504643192651046,-0.352454924129475,0.7994680040225955,0.8769155741206232,0.025448470129039703
ETTm2,2022,convex_scope_marginal,0.3,True,0.2853756023468063,0.2864612101724706,-0.38041367823202776,0.14453700413823603,0.14546094560477774,-0.639242159508191,0.7994680040225955,0.9066973743237093,0.03817270519355956
ETTm2,2022,convex_scope_marginal,0.5,False,0.2853756023468063,0.2877280647279152,-0.8243389980654436,0.14453700413823603,0.14660957252957246,-1.4339361768936465,0.7994680040225955,0.9529854096787462,0.06362117532259925
ETTm2,2022,convex_scope_marginal,0.75,False,0.2853756023468063,0.2898301672365966,-1.5609480464194858,0.14453700413823603,0.14864460537605367,-2.8419028485529685,0.7994680040225955,0.9877343218657109,0.09543176298389892
ETTm2,2022,convex_scope_marginal,1.0,False,0.2853756023468063,0.29239390639662655,-2.459321677152748,0.14453700413823603,0.15134547065641019,-4.710535242353919,0.7994680040225955,0.9943436427728899,0.1272423506451985
ETTm2,2023,convex_scope_marginal,0.0,False,0.29513992815208173,0.29513992815208173,0.0,0.15377150866966077,0.15377150866966077,0.0,0.730352575976223,0.730352575976223,0.0
ETTm2,2023,convex_scope_marginal,0.05,False,0.29513992815208173,0.2949652335604736,0.059190429672428824,0.15377150866966077,0.15363589905112449,0.08818904081093759,0.730352575976223,0.7633645353231313,0.007290178907233539
ETTm2,2023,convex_scope_marginal,0.1,False,0.29513992815208173,0.2948045396243068,0.11363712455811914,0.15377150866966077,0.15351446182539683,0.1671615544958649,0.730352575976223,0.7912006938758932,0.014580357814467069
ETTm2,2023,convex_scope_marginal,0.2,False,0.29513992815208173,0.2945326016893922,0.205775771001937,0.15377150866966077,0.1533141045523673,0.29745700048771084,0.730352575976223,0.8387169424073252,0.02916071562893413
ETTm2,2023,convex_scope_marginal,0.3,True,0.29513992815208173,0.2943293146855186,0.2746539485994015,0.15377150866966077,0.1531704368505722,0.39088633797554895,0.730352575976223,0.8783282097337827,0.04374107344340121
ETTm2,2023,convex_scope_marginal,0.5,False,0.29513992815208173,0.2941276318075738,0.3429886125019044,0.15377150866966077,0.1530531701606851,0.46714668743924603,0.730352575976223,0.9390606616322504,0.07290178907233534
ETTm2,2023,convex_scope_marginal,0.75,False,0.29513992815208173,0.2942367562843068,0.3060148023447229,0.15377150866966077,0.15322546563651973,0.35510026393386074,0.730352575976223,0.9845489137078788,0.10935268360850303
ETTm2,2023,convex_scope_marginal,1.0,False,0.29513992815208173,0.29477169612223725,0.12476523666250516,0.15377150866966077,0.15375207093256932,0.012640662278484704,0.730352575976223,0.9943436427728899,0.14580357814467068
ETTm2,2021,temperature,1.0,False,0.286859550771114,0.2868595507746327,-1.226618806526858e-09,0.14448786001506048,0.14448786009372003,-5.4440252306164894e-08,0.9425537787583912,0.9425537787975905,5.885626396967765e-09
ETTm2,2021,temperature,1.1,False,0.286859550771114,0.2871355430617328,-0.09621164429660656,0.14448786001506048,0.14476365207404088,-0.19087559255956954,0.9425537787583912,0.9520366475095644,0.0059010627179732255
ETTm2,2021,temperature,1.25,False,0.286859550771114,0.2874706266326297,-0.21302266557727823,0.14448786001506048,0.14509873679729945,-0.4227876184028867,0.9425537787583912,0.9625117341574034,0.013084452588883605
ETTm2,2021,temperature,1.5,False,0.286859550771114,0.28788574749249235,-0.3577348980083661,0.14448786001506048,0.14551261981907276,-0.7092359205164156,0.9425537787583912,0.9737901867607154,0.021966272847988574
ETTm2,2021,temperature,2.0,False,0.286859550771114,0.28840747675769335,-0.5396111032100137,0.14448786001506048,0.1460331462698102,-1.0694921044499317,0.9425537787583912,0.9852374980140443,0.033128371513625014
