heldout_dataset,seed,family,selected_value,position_start,position_end,baseline_l1,candidate_l1,gain_l1_percent,baseline_mse,candidate_mse,gain_mse_percent,policy_entropy_before,policy_entropy_after,policy_mean_l1_movement
ETTm2,2021,temperature,3.0,96,192,0.24946652675698291,0.2514028607935673,-0.7761899208508449,0.10796935610307246,0.10947811882567496,-1.3973990186272545,0.9388999119073216,0.9931768464244171,0.045808463185141805
ETTm2,2021,temperature,3.0,192,336,0.3107459355741313,0.31359458115362177,-0.916712096081751,0.1641955563631306,0.1662985535413148,-1.2807881192187898,0.9464015464840139,0.9937479978550806,0.043360384982329025
ETTm2,2021,temperature,3.0,336,720,0.31390419865554914,0.31595748266199486,-0.654111673319413,0.16701673823020624,0.1695573364759712,-1.5211638502143243,0.9457424126788584,0.9938079640068047,0.04293845614265547
ETTm2,2022,temperature,3.0,0,96,0.18249852101604871,0.18113409255471283,0.7476380924839932,0.06413037904682506,0.06342328487374072,1.1025884823915644,0.760739862177679,0.9624588425121241,0.08735219486877133
ETTm2,2022,temperature,3.0,96,192,0.2591799720568632,0.25938765287023857,-0.08012996209822987,0.11752531095107045,0.11748339760704161,0.03566324878415683,0.7920483076839007,0.9683282882002469,0.0805768171184257
ETTm2,2022,temperature,3.0,192,336,0.3382968817536583,0.33624954042990596,0.6051907168459159,0.19943424064992257,0.19644834411753964,1.4971834939940143,0.8136904909522215,0.9726412272064273,0.07516452536624324
ETTm2,2022,temperature,3.0,336,720,0.29779830047441197,0.3037460232576136,-1.9972319431395436,0.15080512001599772,0.15629098329775717,-3.6377168634443624,0.8056715309698887,0.9710944233025627,0.07752628222435755
ETTm2,2023,temperature,3.0,0,96,0.17839108968848782,0.17836238773066193,0.01608934497570047,0.061298488805441864,0.061281739621835016,0.027323974755744107,0.7122070903960674,0.926119293809044,0.08284979613520216
ETTm2,2023,temperature,3.0,96,192,0.26190468176323795,0.263440212172183,-0.586293608272781,0.11819585350133431,0.1190111435413302,-0.6897788846600195,0.7264137329632594,0.931683755025983,0.08115035408003055
ETTm2,2023,temperature,3.0,192,336,0.3475922367343843,0.34366826854682875,1.1288998351692392,0.20550294857670795,0.20249919693439125,1.4616586589731972,0.7327013013457117,0.9362232560527334,0.08334682057518242
ETTm2,2023,temperature,3.0,336,720,0.31296633364682763,0.30904116835674783,1.254181318591674,0.16638438746265435,0.16295429598462532,2.061546477008802,0.7349928861109446,0.9354327202119684,0.08129921720364476
Weather,2021,convex_uniform,0.75,0,96,0.25271720918763174,0.25169036890034213,0.4063198903590415,0.1601453731427906,0.1580559233343444,1.30472068436418,0.24301929211350015,0.9512881876040647,0.2037961005610719
Weather,2021,convex_uniform,0.75,96,192,0.23530149008914697,0.24980485015927015,-6.163734902243245,0.13467081226775088,0.14748644068468356,-9.5162628049297,0.23555136250074182,0.9506923679739836,0.20444498209604914
Weather,2021,convex_uniform,0.75,192,336,0.37001282074042036,0.37330903045262154,-0.8908366217163177,0.2952555514593676,0.2861862719972744,3.071671105679885,0.23502683060266077,0.9506849268966014,0.2047923662230353
Weather,2021,convex_uniform,0.75,336,720,0.47361718291845784,0.47201123690934643,0.33908102725823674,0.4195989791729658,0.41070778811274694,2.118973472657981,0.2473905638077877,0.9517115539687411,0.20306782509149987
Weather,2022,convex_uniform,0.75,0,96,0.2648056498268639,0.269001466818902,-1.5844892262613985,0.16255229131093216,0.16310513423190362,-0.3401015860883705,0.3228988142299851,0.9582756139499904,0.18813461111890506
Weather,2022,convex_uniform,0.75,96,192,0.2428215074385558,0.2581286919734503,-6.303883332397087,0.13483157847321076,0.1523036722908456,-12.958458259914462,0.3222192981927896,0.9582102612150207,0.18847696117887888
Weather,2022,convex_uniform,0.75,192,336,0.3534212294767515,0.36939935082639314,-4.520985163595759,0.2658906578919097,0.28105948124038027,-5.7049102321740985,0.32194699673605937,0.9581337237503582,0.18975288759775874
Weather,2022,convex_uniform,0.75,336,720,0.464959490975788,0.4665663667965755,-0.3455947995416153,0.406324095599055,0.4047152659465795,0.3959473902485522,0.31708338815501286,0.9576966472242502,0.19182420375104386
Weather,2023,convex_uniform,0.75,0,96,0.2663469709109244,0.2677082514136752,-0.5110929169177769,0.1712661912472573,0.17047334049430207,0.4629347725790156,0.3592452647004725,0.9583544533825115,0.18441125610359274
Weather,2023,convex_uniform,0.75,96,192,0.25802076107682,0.2683273193455579,-3.994468594590872,0.15049968640544548,0.16353300172310486,-8.660028222615491,0.35476104764654526,0.9579908724480379,0.1849731417535691
Weather,2023,convex_uniform,0.75,192,336,0.37410989340972434,0.38181768217298434,-2.060300702825435,0.2863627560200282,0.29451125493101915,-2.8455163039501796,0.3569721612438289,0.9581134235246737,0.18428874601408254
Weather,2023,convex_uniform,0.75,336,720,0.4689927302576137,0.47049293622330723,-0.3198782985121218,0.41348607964377665,0.41099843791334884,0.6016264761732559,0.3725574499895971,0.9594028189501383,0.18160427337319562
Weather,2021,convex_scope_marginal,0.75,0,96,0.25271720918763174,0.2514087676539349,0.5177492810651385,0.1601453731427906,0.15773857393924942,1.5028840086408257,0.24301929211350015,0.9501931853504391,0.20413745290157465
Weather,2021,convex_scope_marginal,0.75,96,192,0.23530149008914697,0.24916065250844244,-5.889959478813656,0.13467081226775088,0.14695816419775556,-9.123990360713897,0.23555136250074182,0.9494667009318195,0.2046174254842795
Weather,2021,convex_scope_marginal,0.75,192,336,0.37001282074042036,0.37292281291402124,-0.7864571199932557,0.2952555514593676,0.28540321572489685,3.336884162134579,0.23502683060266077,0.9494431015061013,0.20502493618724535
Weather,2021,convex_scope_marginal,0.75,336,720,0.47361718291845784,0.4716515668462903,0.4150221197751547,0.4195989791729658,0.4099908320318606,2.2898404471914935,0.2473905638077877,0.9506218065377452,0.20349608902623015
Weather,2022,convex_scope_marginal,0.75,0,96,0.2648056498268639,0.2690946696225808,-1.6196859087112214,0.16255229131093216,0.16302317617655623,-0.28968208434747567,0.3228988142299851,0.9576590194426281,0.18856587605070535
Weather,2022,convex_scope_marginal,0.75,96,192,0.2428215074385558,0.25838923104729716,-6.411179871569095,0.13483157847321076,0.15253646377412927,-13.131111792506566,0.3222192981927896,0.9575367087158868,0.1887648850374443
Weather,2022,convex_scope_marginal,0.75,192,336,0.3534212294767515,0.370009912696057,-4.693742717115623,0.2658906578919097,0.2818332073782035,-5.9959043362760145,0.32194699673605937,0.9574465257155056,0.19008005802230835
Weather,2022,convex_scope_marginal,0.75,336,720,0.464959490975788,0.46671024443350495,-0.37653892257210053,0.406324095599055,0.40462377759211193,0.41846349388565685,0.31708338815501286,0.9571914608502886,0.19248071191996563
Weather,2023,convex_scope_marginal,0.75,0,96,0.2663469709109244,0.2676092659314606,-0.4739288065560121,0.1712661912472573,0.17022419121083612,0.6084096509840875,0.3592452647004725,0.9575749387842094,0.184406557524184
Weather,2023,convex_scope_marginal,0.75,96,192,0.25802076107682,0.26841172189784207,-4.027180129868846,0.15049968640544548,0.16367486442297838,-8.754289349174481,0.35476104764654526,0.9570660697165919,0.18497924580097608
Weather,2023,convex_scope_marginal,0.75,192,336,0.37410989340972434,0.3819826493125844,-2.104396606864878,0.2863627560200282,0.2946750928675003,-2.902729727496678,0.3569721612438289,0.9571222725226107,0.1843985674422607
Weather,2023,convex_scope_marginal,0.75,336,720,0.4689927302576137,0.4703380624856943,-0.28685566775026317,0.41348607964377665,0.4105613547441724,0.7073333404897131,0.3725574499895971,0.9586602779909136,0.18192073545168608
Weather,2021,temperature,5.0,0,96,0.25271720918763174,0.2504682611500924,0.8899069615277311,0.1601453731427906,0.15787340127601404,1.418693417230854,0.24301929211350015,0.8097898497291014,0.15954365891703154
Weather,2021,temperature,5.0,96,192,0.23530149008914697,0.24801236392893145,-5.401952123196829,0.13467081226775088,0.145403111606018,-7.969283883822786,0.23555136250074182,0.8082724406833999,0.16026853226518498
Weather,2021,temperature,5.0,192,336,0.37001282074042036,0.3733067167100594,-0.8902113075562434,0.2952555514593676,0.287353266959484,2.6764219879439333,0.23502683060266077,0.8080289126413654,0.16013051070526255
Weather,2021,temperature,5.0,336,720,0.47361718291845784,0.4742012934940935,-0.12332968412089862,0.4195989791729658,0.4154500172553086,0.9887921857757664,0.2473905638077877,0.8117246262678623,0.15803619569001714
Weather,2022,temperature,5.0,0,96,0.2648056498268639,0.2665747170767354,-0.668062502075828,0.16255229131093216,0.16218115848114173,0.22831596331085446,0.3228988142299851,0.818590512881783,0.13732365857411175
Weather,2022,temperature,5.0,96,192,0.2428215074385558,0.25487836380900053,-4.96531649837304,0.13483157847321076,0.14849735326805544,-10.135440784415263,0.3222192981927896,0.8195218051866101,0.13775662967948937
Weather,2022,temperature,5.0,192,336,0.3534212294767515,0.3650673756707736,-3.2952593739953073,0.2658906578919097,0.2769883574723765,-4.1737831890950705,0.32194699673605937,0.8217991457261785,0.13927771163264735
Weather,2022,temperature,5.0,336,720,0.464959490975788,0.46735366207898066,-0.5149203639586153,0.406324095599055,0.4071851667651598,-0.21191732792398277,0.31708338815501286,0.8226431600036892,0.14236048105271037
Weather,2023,temperature,5.0,0,96,0.2663469709109244,0.26729534972509383,-0.3560689317869459,0.1712661912472573,0.1713663015448755,-0.05845304136744556,0.3592452647004725,0.8948176485425482,0.1661755673691362
Weather,2023,temperature,5.0,96,192,0.25802076107682,0.26742013449098234,-3.6428748504326425,0.15049968640544548,0.1618024875400395,-7.510182515692643,0.35476104764654526,0.8948357774288537,0.16658172451210165
Weather,2023,temperature,5.0,192,336,0.37410989340972434,0.38022048248899504,-1.6333674107298801,0.2863627560200282,0.29199515463982034,-1.966875405891888,0.3569721612438289,0.8952335443299262,0.16528980775522525
Weather,2023,temperature,5.0,336,720,0.4689927302576137,0.47128879641292104,-0.4895739330641913,0.41348607964377665,0.4136027853737094,-0.028224826826894756,0.3725574499895971,0.8960318655136572,0.16180070587267043
