dataset,arm,family,target_horizon,mse,mae,source_path,official_unified_mse,relative_mse_vs_official_unified_pct,beats_official_unified,a2_nested_mse,relative_mse_vs_a2_nested_pct,beats_a2_nested,a3c_warm_mse,relative_mse_vs_a3c_warm_pct,beats_a3c_warm,a3d_w03_mse,relative_mse_vs_a3d_w03_pct,beats_a3d_w03,a3e_best_mse,relative_mse_vs_a3e_best_pct,beats_a3e_best,h1_target_set_mse,relative_mse_vs_h1_target_set_pct,beats_h1_target_set,h1c_row_gated_mse,relative_mse_vs_h1c_row_gated_pct,beats_h1c_row_gated,best_stage_control_mse,relative_mse_vs_best_stage_control_pct,beats_best_stage_control,best_stage_control_name,fixed_mse,relative_mse_vs_fixed_pct,beats_fixed
Weather,a5b_r64,A5-B,336,0.259966641664505,0.2881205379962921,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r64_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.23452013731002808,10.85045601898036,False,0.2316667139530182,12.215793641043327,False,0.23251068592071533,11.808470494621481,False,0.2317049652338028,12.197268367634951,False,0.2316729873418808,12.21275499023593,False,0.23183563351631165,12.134031219240548,False,0.23181390762329102,12.144540562667006,False,0.2316667139530182,12.215793641043327,False,a2_nested,0.2326551377773285,11.739050402280826,False
Weather,a5b_r64,A5-B,720,0.3481740653514862,0.3435188829898834,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r64_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3067764937877655,13.494375352096055,False,0.3033372759819031,14.781167011026387,False,0.30505889654159546,14.133391715069,False,0.30363714694976807,14.66780953816762,False,0.3035188615322113,14.712497139007553,False,0.3035742938518524,14.691550767931272,False,0.30378252267837524,14.612935030534913,False,0.3033372759819031,14.781167011026387,False,a2_nested,0.3067764937877655,13.494375352096055,False
ETTh2,a5b_r128,A5-B,96,0.2944892942905426,0.35924404859542847,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.24910904467105865,18.217022059318346,False,0.24372325837612152,20.8293768320122,False,0.24764448404312134,18.916153302758154,False,0.2418447881937027,21.767889434390007,False,0.2404634952545166,22.467359953677303,False,0.24098174273967743,22.203985639139123,False,0.24214863777160645,21.615094348911292,False,0.2404634952545166,22.467359953677303,False,a3e_best,0.2697129249572754,9.186200230186214,False
ETTh2,a5b_r128,A5-B,192,0.3395749032497406,0.3936139643192291,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2959613502025604,14.736232625418966,False,0.2843504548072815,19.421262568363918,False,0.2863069772720337,18.605179128098783,False,0.2778474688529968,22.216302581976176,False,0.27935200929641724,21.558067223143375,False,0.2772313058376312,22.48793556115296,False,0.2818678021430969,20.473108552266382,False,0.2772313058376312,22.48793556115296,False,h1_target_set,0.33459872007369995,1.4872092681480042,False
ETTh2,a5b_r128,A5-B,336,0.3739951252937317,0.42289113998413086,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3267449736595154,14.460865642405674,False,0.31251633167266846,19.67218586369959,False,0.30869343876838684,21.15421914566211,False,0.30260002613067627,23.5938840045651,False,0.3058938682079315,22.26303439319297,False,0.30352982878685,23.215278968962583,False,0.3109666407108307,20.268567856290254,False,0.30260002613067627,23.5938840045651,False,a3d_w03,0.37489190697669983,-0.23921073415540395,True
ETTh2,a5b_r128,A5-B,720,0.48750752210617065,0.49695971608161926,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.40325209498405457,20.893983731305287,False,0.39225149154663086,24.284427876602678,False,0.3885134160518646,25.48022847197915,False,0.38430118560791016,26.8555862857937,False,0.3863719701766968,26.17569589305928,False,0.38805851340293884,25.627323011457648,False,0.39261049032211304,24.170783543302775,False,0.38430118560791016,26.8555862857937,False,a3d_w03,0.40325209498405457,20.893983731305287,False
ETTm1,a5b_r128,A5-B,96,0.29928863048553467,0.3565627634525299,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.28118184208869934,6.4395297585124744,False,0.2747855484485626,8.917165467877153,False,0.2705991566181183,10.602203726711634,False,0.2750791013240814,8.80093363869583,False,0.2713322937488556,10.303357683827862,False,0.27505993843078613,8.808513589064603,False,0.2751097083091736,8.78882912746517,False,0.2705991566181183,10.602203726711634,False,a3c_warm,0.27859950065612793,7.4261187764808945,False
ETTm1,a5b_r128,A5-B,192,0.3282347023487091,0.37470880150794983,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3133629560470581,4.745853335458605,False,0.3103426694869995,5.765250679606959,False,0.3081844747066498,6.505917490212454,False,0.3109908998012543,5.544793290888861,False,0.3087998032569885,6.293688948871035,False,0.3108174502849579,5.603691828686919,False,0.3106001913547516,5.677559603888427,False,0.3081844747066498,6.505917490212454,False,a3c_warm,0.32211652398109436,1.8993680584898698,False
ETTm1,a5b_r128,A5-B,336,0.3604169189929962,0.3930032551288605,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3499610722064972,2.987717096811693,False,0.3480865955352783,3.5423149342354465,False,0.3466947674751282,3.9579921029100795,False,0.3489927351474762,3.273473254591508,False,0.34720441699028015,3.8053957139277728,False,0.3486783802509308,3.3665806103658102,False,0.3482396900653839,3.496795246206985,False,0.3466947674751282,3.9579921029100795,False,a3c_warm,0.34985053539276123,3.020256518507991,False
ETTm1,a5b_r128,A5-B,720,0.41631776094436646,0.4230082333087921,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.4067089557647705,2.3625752625800134,False,0.40704968571662903,2.2768904025611825,False,0.4072873592376709,2.217206476429312,False,0.4085318148136139,1.9058359345415443,False,0.40743815898895264,2.179374160105252,False,0.4078579545021057,2.0742041068165795,False,0.40703916549682617,2.2795338223079664,False,0.4067089557647705,2.3625752625800134,False,official_unified,0.4067089557647705,2.3625752625800134,False
Weather,a5b_r128,A5-B,96,0.15737880766391754,0.19950075447559357,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.14317019283771515,9.924282802571893,False,0.14129404723644257,11.383891071191844,False,0.14135439693927765,11.336336945729087,False,0.14134001731872559,11.347664058243346,False,0.14138707518577576,11.31060420984693,False,0.14159463346004486,11.147438160731316,False,0.14142470061779022,11.280990503380561,False,0.14129404723644257,11.383891071191844,False,a2_nested,0.14042679965496063,12.07177550909746,False
Weather,a5b_r128,A5-B,192,0.2055855244398117,0.2463982105255127,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.18486426770687103,11.208903153635518,False,0.18248096108436584,12.661355583700583,False,0.1827974021434784,12.466327217520746,False,0.18227648735046387,12.787736601776523,False,0.18244335055351257,12.68458061973121,False,0.18242298066616058,12.697163311918057,False,0.18258889019489288,12.594760951979357,False,0.18227648735046387,12.787736601776523,False,a3d_w03,0.1822342574596405,12.813873365902584,False
Weather,a5b_r128,A5-B,336,0.261260449886322,0.28851884603500366,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.23452013731002808,11.40213922906932,False,0.2316667139530182,12.77427189617988,False,0.23251068592071533,12.364921574146571,False,0.2317049652338028,12.755654425746176,False,0.2316729873418808,12.771218122542226,False,0.23183563351631165,12.692102557193863,False,0.23181390762329102,12.702664203772907,False,0.2316667139530182,12.77427189617988,False,a2_nested,0.2326551377773285,12.295155990224194,False
Weather,a5b_r128,A5-B,720,0.34742507338523865,0.34255826473236084,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5b_r128_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3067764937877655,13.250226278938658,False,0.3033372759819031,14.534249791959564,False,0.30505889654159546,13.887867990064162,False,0.30363714694976807,14.421136173669357,False,0.3035188615322113,14.465727642553027,False,0.3035742938518524,14.444826331305215,False,0.30378252267837524,14.366379712064358,False,0.3033372759819031,14.534249791959564,False,a2_nested,0.3067764937877655,13.250226278938658,False
ETTh2,a5q_seg48_small,A5-Q,96,0.30815038084983826,0.3624735176563263,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.24910904467105865,23.70100060266458,False,0.24372325837612152,26.434540102155847,False,0.24764448404312134,24.432563899214998,False,0.2418447881937027,27.41658943794516,False,0.2404634952545166,28.148507749036522,False,0.24098174273967743,27.872915743131756,False,0.24214863777160645,27.256706329475367,False,0.2404634952545166,28.148507749036522,False,a3e_best,0.2697129249572754,14.251247283997115,False
ETTh2,a5q_seg48_small,A5-Q,192,0.340194433927536,0.3860052525997162,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2959613502025604,14.945560862829478,False,0.2843504548072815,19.639138315464557,False,0.2863069772720337,18.82156598799942,False,0.2778474688529968,22.439277684233883,False,0.27935200929641724,21.77984142099354,False,0.2772313058376312,22.711406238796506,False,0.2818678021430969,20.69290331885023,False,0.2772313058376312,22.711406238796506,False,h1_target_set,0.33459872007369995,1.6723655884288924,False
ETTh2,a5q_seg48_small,A5-Q,336,0.36470359563827515,0.40787070989608765,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3267449736595154,11.617201499269147,False,0.31251633167266846,16.699051753963357,False,0.30869343876838684,18.14426542182286,False,0.30260002613067627,20.523319281135734,False,0.3058938682079315,19.225533278871644,False,0.30352982878685,20.154120303735844,False,0.3109666407108307,17.280617240681686,False,0.30260002613067627,20.523319281135734,False,a3d_w03,0.37489190697669983,-2.717666385649109,True
ETTh2,a5q_seg48_small,A5-Q,720,0.42959994077682495,0.45482131838798523,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.40325209498405457,6.5338397792607195,False,0.39225149154663086,9.521556969211442,False,0.3885134160518646,10.575316842977568,False,0.38430118560791016,11.787305599190013,False,0.3863719701766968,11.188174592571777,False,0.38805851340293884,10.7049390592165,False,0.39261049032211304,9.421411645003253,False,0.38430118560791016,11.787305599190013,False,a3d_w03,0.40325209498405457,6.5338397792607195,False
ETTm1,a5q_seg48_small,A5-Q,96,0.5976341366767883,0.48649728298187256,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.28118184208869934,112.54364515055117,False,0.2747855484485626,117.49110899427815,False,0.2705991566181183,120.85587558581956,False,0.2750791013240814,117.25901160797099,False,0.2713322937488556,120.25912522965542,False,0.27505993843078613,117.27414762261796,False,0.2751097083091736,117.23484072948658,False,0.2705991566181183,120.85587558581956,False,a3c_warm,0.27859950065612793,114.51371422752158,False
ETTm1,a5q_seg48_small,A5-Q,192,0.6100609302520752,0.4947699010372162,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3133629560470581,94.6818915508512,False,0.3103426694869995,96.57655560561939,False,0.3081844747066498,97.95316776835408,False,0.3109908998012543,96.1668108751569,False,0.3087998032569885,97.55871727171146,False,0.3108174502849579,96.27628039956267,False,0.3106001913547516,96.41357192703559,False,0.3081844747066498,97.95316776835408,False,a3c_warm,0.32211652398109436,89.39138008576077,False
ETTm1,a5q_seg48_small,A5-Q,336,0.6192857623100281,0.5018225312232971,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3499610722064972,76.95847095376762,False,0.3480865955352783,77.91140775119676,False,0.3466947674751282,78.62564434418687,False,0.3489927351474762,77.44947098922627,False,0.34720441699028015,78.36344585655566,False,0.3486783802509308,77.60945254602574,False,0.3482396900653839,77.83319362412533,False,0.3466947674751282,78.62564434418687,False,a3c_warm,0.34985053539276123,77.01438176013771,False
ETTm1,a5q_seg48_small,A5-Q,720,0.6387221813201904,0.5143353939056396,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.4067089557647705,57.0465002717103,False,0.40704968571662903,56.915041021513545,False,0.4072873592376709,56.823472870776406,False,0.4085318148136139,56.345762596628425,False,0.40743815898895264,56.76542985202053,False,0.4078579545021057,56.60407606856981,False,0.40703916549682617,56.919096603535756,False,0.4067089557647705,57.0465002717103,False,official_unified,0.4067089557647705,57.0465002717103,False
Weather,a5q_seg48_small,A5-Q,96,0.17883379757404327,0.2195669561624527,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.14317019283771515,24.909936928528964,False,0.14129404723644257,26.56852929888929,False,0.14135439693927765,26.514492259385356,False,0.14134001731872559,26.527363563829343,False,0.14138707518577576,26.48525145531466,False,0.14159463346004486,26.299841458685336,False,0.14142470061779022,26.451600599356162,False,0.14129404723644257,26.56852929888929,False,a2_nested,0.14042679965496063,27.35019099876346,False
Weather,a5q_seg48_small,A5-Q,192,0.22108778357505798,0.25931352376937866,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.18486426770687103,19.594655212452714,False,0.18248096108436584,21.156630402030352,False,0.1827974021434784,20.946895843478842,False,0.18227648735046387,21.292541231591457,False,0.18244335055351257,21.181606731241544,False,0.18242298066616058,21.195138226392164,False,0.18258889019489288,21.085014175326823,False,0.18227648735046387,21.292541231591457,False,a3d_w03,0.1822342574596405,21.320648848925885,False
Weather,a5q_seg48_small,A5-Q,336,0.2659114897251129,0.2934460937976837,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.23452013731002808,13.385354782385473,False,0.2316667139530182,14.781914582273359,False,0.23251068592071533,14.365276878408517,False,0.2317049652338028,14.76296567783686,False,0.2316729873418808,14.77880644440701,False,0.23183563351631165,14.698282439141842,False,0.23181390762329102,14.7090321074403,False,0.2316667139530182,14.781914582273359,False,a2_nested,0.2326551377773285,14.294269305848584,False
Weather,a5q_seg48_small,A5-Q,720,0.3293209373950958,0.3359927237033844,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg48_small_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3067764937877655,7.348817156417153,False,0.3033372759819031,8.565930886365214,False,0.30505889654159546,7.953231696749485,False,0.30363714694976807,8.458711558627808,False,0.3035188615322113,8.500979389759022,False,0.3035742938518524,8.481167234735643,False,0.30378252267837524,8.406808427145407,False,0.3033372759819031,8.565930886365214,False,a2_nested,0.3067764937877655,7.348817156417153,False
ETTh2,a5q_seg24_wide,A5-Q,96,0.32780590653419495,0.3816908001899719,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg24_wide_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.24910904467105865,31.591330602649627,False,0.24372325837612152,34.4992302820416,False,0.24764448404312134,32.3695570288234,False,0.2418447881937027,35.543920124357896,False,0.2404634952545166,36.32252420985209,False,0.24098174273967743,36.02935343044227,False,0.24214863777160645,35.37383879209764,False,0.2404634952545166,36.32252420985209,False,a3e_best,0.2697129249572754,21.538820056963125,False
ETTh2,a5q_seg24_wide,A5-Q,192,0.35133224725723267,0.40083250403404236,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg24_wide_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2959613502025604,18.70882701973604,False,0.2843504548072815,23.556070095034,False,0.2863069772720337,22.711730815912112,False,0.2778474688529968,26.447884772027596,False,0.27935200929641724,25.76685886101433,False,0.2772313058376312,26.72892269352902,False,0.2818678021430969,24.644334892450924,False,0.2772313058376312,26.72892269352902,False,h1_target_set,0.33459872007369995,5.001073279612944,False
ETTh2,a5q_seg24_wide,A5-Q,336,0.3751888573169708,0.42115169763565063,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg24_wide_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3267449736595154,14.82620623506099,False,0.31251633167266846,20.054160148643362,False,0.30869343876838684,21.54092384142818,False,0.30260002613067627,23.988375716447386,False,0.3058938682079315,22.653278248106634,False,0.30352982878685,23.608562234732624,False,0.3109666407108307,20.65244569621236,False,0.30260002613067627,23.988375716447386,False,a3d_w03,0.37489190697669983,0.07920958941625145,False
ETTh2,a5q_seg24_wide,A5-Q,720,0.452714204788208,0.4747552275657654,analysis/phase5_timealign_hss_a5_unified_head_sync_gate_20260703/raw/official-last/TimeAlignOfficialUnified720_A5_a5q_seg24_wide_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.40325209498405457,12.265803555492827,False,0.39225149154663086,15.414272359596449,False,0.3885134160518646,16.52472889836394,False,0.38430118560791016,17.801927691708297,False,0.3863719701766968,17.170560944462764,False,0.38805851340293884,16.66132532908362,False,0.39261049032211304,15.308738800326882,False,0.38430118560791016,17.801927691708297,False,a3d_w03,0.40325209498405457,12.265803555492827,False
