dataset,family,sketch_seed,ridge_lambda,split,global_selectivity,detail_selectivity,binary_interaction,detail_monotone_gain,detail_canonical_best_count,detail_permutation_p
ETTm2,future_perm,20260716,0.01,validation,0.01400332056981668,-0.024441097105936116,-0.005218888268059718,0.0034206825053161305,1,0.840499306518724
ETTm2,future_perm,20260716,0.1,holdout,-1.8950978622367387e-05,-6.386371095512544e-06,-1.2668674858939966e-05,-8.31594961640351e-06,2,0.8502080443828016
ETTm2,future_perm,20260716,0.1,validation,0.011181252383119178,-0.020742122866891588,-0.004780435241886205,0.003221133801587469,1,0.8363384188626907
ETTm2,future_perm,20260717,0.001,holdout,1.0744582079169618e-05,3.4457859083847353e-06,7.0951839937771766e-06,1.7220540745229348e-07,1,0.5561719833564494
ETTm2,future_perm,20260717,0.001,validation,0.03370491960043864,-0.03472847887728825,-0.000511779638424803,0.0036009675531143057,1,0.5783633841886269
ETTm2,future_perm,20260717,0.01,holdout,1.0509340870878958e-05,3.2624714427775814e-06,6.88590615682827e-06,1.222965457422139e-07,1,0.5617198335644937
ETTm2,future_perm,20260717,0.01,validation,0.03309403103216613,-0.034328664176379364,-0.0006173165721066187,0.0035512689700165265,1,0.579750346740638
ETTm2,future_perm,20260717,0.1,holdout,8.44731327798165e-06,2.1521728841289445e-06,5.299743081055297e-06,-3.6463547459231194e-07,1,0.5977808599167822
ETTm2,future_perm,20260717,0.1,validation,0.027802804148143068,-0.030713959920124045,-0.0014555778859904889,0.0030960718544021937,1,0.6047156726768377
ETTm2,history_perm,20260715,0.001,holdout,1.2748132449669214e-06,5.005773154653781e-06,3.140293199810351e-06,-5.374664736712553e-06,1,0.6532593619972261
ETTm2,history_perm,20260715,0.001,validation,0.022881370128583045,-0.014920243134653566,0.00398056349696474,0.029306946020493274,3,0.022191400832177532
ETTm2,history_perm,20260715,0.01,holdout,1.30635906891996e-06,5.24201653284706e-06,3.27418780088351e-06,-5.323822214409191e-06,1,0.6532593619972261
ETTm2,history_perm,20260715,0.01,validation,0.022894769815807514,-0.014733577795283948,0.004080596010261783,0.0292058153917877,3,0.022191400832177532
ETTm2,history_perm,20260715,0.1,holdout,1.5579482856020732e-06,7.156709695532726e-06,4.3573289905673995e-06,-4.881108460252914e-06,1,0.6407766990291263
ETTm2,history_perm,20260715,0.1,validation,0.022840555954574127,-0.013071879776594075,0.004884338088990026,0.028157987503969233,3,0.022191400832177532
ETTm2,history_perm,20260716,0.001,holdout,-4.203655229240155e-06,1.0638195562240327e-05,3.217270166500086e-06,1.5080721160113756e-05,2,0.05131761442441054
ETTm2,history_perm,20260716,0.001,validation,0.005168953195276327,-0.001499582800898347,0.00183468519718899,0.0013949211051595227,2,0.3079056865464632
ETTm2,history_perm,20260716,0.01,holdout,-4.1765600642396095e-06,1.0657877789865822e-05,3.240658862813106e-06,1.4902317517255051e-05,2,0.05131761442441054
ETTm2,history_perm,20260716,0.01,validation,0.004973042688065421,-0.0014049198563070853,0.0017840614158791679,0.001364504981957911,2,0.31622746185852985
ETTm2,history_perm,20260716,0.1,holdout,-3.919764665738512e-06,1.0695775559455e-05,3.3880054468582443e-06,1.3330878776344571e-05,2,0.05131761442441054
ETTm2,history_perm,20260716,0.1,validation,0.0033381153521816476,-0.0006303153166267172,0.0013539000177774652,0.0012594951696768275,2,0.33841886269070737
ETTm2,history_perm,20260717,0.001,holdout,5.859995719781352e-07,2.7053673834487313e-07,4.282681551615042e-07,-1.966600579254389e-05,1,0.9042995839112344
ETTm2,history_perm,20260717,0.001,validation,0.0038150415774025337,-0.015792396733111724,-0.005988677577854595,0.006281741165403938,2,0.04160887656033287
ETTm2,history_perm,20260717,0.01,holdout,5.576716255450975e-07,5.056730940644627e-07,5.316723598047801e-07,-1.9407408276180444e-05,1,0.9042995839112344
ETTm2,history_perm,20260717,0.01,validation,0.0035832506747741633,-0.015612101186392335,-0.006014425255809086,0.006224444851431699,2,0.04160887656033287
ETTm2,history_perm,20260717,0.1,holdout,3.2268591709794237e-07,2.429987905117059e-06,1.3763369111075008e-06,-1.710244777567797e-05,1,0.8918169209431346
ETTm2,history_perm,20260717,0.1,validation,0.0016682030126569103,-0.014001434427949322,-0.006166615707646206,0.005709292632941306,2,0.036061026352288486
Weather,canonical,20260715,0.001,holdout,0.0030940475923919575,-6.782553901740762e-05,0.001513111026687275,-0.000322840964545712,1,0.7475728155339806
Weather,canonical,20260715,0.001,validation,2.3150172163699523e-05,-1.3008163040950649e-05,5.071004561374437e-06,-7.055464911309706e-06,0,0.507628294036061
Weather,canonical,20260715,0.01,holdout,0.003125269846772527,-6.670544149889324e-05,0.001529282202636817,-0.00031540293135597547,1,0.7475728155339806
Weather,canonical,20260715,0.01,validation,2.4566178277618533e-05,-1.2831783517741613e-05,5.86719737993846e-06,-6.831915848085994e-06,0,0.5062413314840499
Weather,canonical,20260715,0.1,holdout,0.003333814751943498,-5.652683464241193e-05,0.001638643958650543,-0.00025328777205383773,1,0.7198335644937587
Weather,canonical,20260715,0.1,validation,3.505170046591566e-05,-1.1166049749711249e-05,1.1942825358102205e-05,-4.9864195645898945e-06,1,0.4798890429958391
Weather,canonical,20260716,0.001,holdout,0.003036954620566412,-0.00013765889208450233,0.001449647864240955,-0.0006357770046498216,0,0.8349514563106796
Weather,canonical,20260716,0.001,validation,1.8904421566157126e-05,-2.216193380966125e-05,-1.6287561217520619e-06,-2.964798971890244e-05,0,0.9237170596393898
Weather,canonical,20260716,0.01,holdout,0.0030838892398387108,-0.0001355382289494056,0.0014741755054446526,-0.0006223210537225077,0,0.8349514563106796
Weather,canonical,20260716,0.01,validation,2.065850628030219e-05,-2.1841725029281278e-05,-5.916093744895434e-07,-2.912831867544578e-05,0,0.9237170596393898
Weather,canonical,20260716,0.1,holdout,0.003394764207174883,-0.00011574475467046597,0.0016395097262522085,-0.0005091478769137329,0,0.8363384188626907
Weather,canonical,20260716,0.1,validation,3.3154799839119065e-05,-1.8784720263953503e-05,7.185039787582781e-06,-2.4647158540077225e-05,0,0.9237170596393898
Weather,canonical,20260717,0.001,holdout,0.003038259715016034,-8.906897706562056e-05,0.0014745953689752067,-0.00043453462383976255,1,0.7628294036061026
Weather,canonical,20260717,0.001,validation,1.564234368189865e-05,-5.940414495642088e-06,4.850964593128282e-06,-9.618816486571072e-06,2,0.8044382801664355
Weather,canonical,20260717,0.01,holdout,0.003091259611423869,-8.77044112321812e-05,0.0015017776000958438,-0.00042617420064309613,1,0.7628294036061026
Weather,canonical,20260717,0.01,validation,1.7477969844970076e-05,-5.810949363471707e-06,5.8335102407491846e-06,-9.426560178697288e-06,2,0.8044382801664355
Weather,canonical,20260717,0.1,holdout,0.0034593869162369284,-7.518015315177706e-05,0.0016921033815425757,-0.000353729915448094,1,0.7628294036061026
Weather,canonical,20260717,0.1,validation,3.0940189057693246e-05,-4.56006713633883e-06,1.3190060960677208e-05,-7.782197799325688e-06,2,0.8016643550624133
Weather,future_perm,20260715,0.001,holdout,0.00013890843260377927,-0.00017191228359347832,-1.6501925494849523e-05,-1.5367916468315517e-05,0,0.7669902912621359
Weather,future_perm,20260715,0.001,validation,1.3047231792517877e-05,-4.824112755041909e-06,4.111559518737984e-06,-5.800033976433028e-06,1,0.8169209431345353
Weather,future_perm,20260715,0.01,holdout,0.00013670169631274653,-0.00016984858926760715,-1.657344647743031e-05,-1.511471700702908e-05,0,0.7669902912621359
Weather,future_perm,20260715,0.01,validation,1.2809165546023848e-05,-4.7371737319501506e-06,4.035995907036849e-06,-5.70197886621641e-06,1,0.8169209431345353
Weather,future_perm,20260715,0.1,holdout,0.00011726647825249792,-0.00015087905572053195,-1.6806288734017016e-05,-1.2928799363135882e-05,0,0.7933425797503467
Weather,future_perm,20260715,0.1,validation,1.0636877137315537e-05,-3.859552098806063e-06,3.388662519254737e-06,-4.842426554074741e-06,1,0.8238557558945908
Weather,future_perm,20260716,0.001,holdout,7.691078219163039e-05,-0.00028620521348443617,-0.00010464721564640289,-1.3643746415030003e-05,1,0.4160887656033287
Weather,future_perm,20260716,0.001,validation,7.979327590668106e-06,-2.6032714508517074e-05,-9.026693458924484e-06,-7.1425854071272e-06,1,0.5589459084604715
Weather,future_perm,20260716,0.01,holdout,7.57308664494083e-05,-0.00028211606443617754,-0.00010319259899338462,-1.317549452328759e-05,1,0.4133148404993065
Weather,future_perm,20260716,0.01,validation,7.892301442158356e-06,-2.563967727997607e-05,-8.873687918908857e-06,-6.98405793231327e-06,1,0.5520110957004161
Weather,future_perm,20260716,0.1,holdout,6.481505484146055e-05,-0.00024496324012979187,-9.007409264416566e-05,-9.393806592520685e-06,1,0.3869625520110957
Weather,future_perm,20260716,0.1,validation,6.905795508771462e-06,-2.205205484262507e-05,-7.573129666926803e-06,-5.635385283531136e-06,1,0.5173370319001387
Weather,future_perm,20260717,0.001,holdout,0.00011846594822184642,-8.401108838040905e-05,1.7227429920718684e-05,4.516415759492354e-06,0,0.43273231622746183
Weather,future_perm,20260717,0.001,validation,3.303316726599448e-06,-5.494870993771883e-06,-1.0957771335862176e-06,-5.8976146973440296e-06,1,0.9389736477115118
Weather,future_perm,20260717,0.01,holdout,0.00011686249135811622,-8.309080814572489e-05,1.6885841606195662e-05,4.679155787242391e-06,0,0.43134535367545074
Weather,future_perm,20260717,0.01,validation,3.2347835066115493e-06,-5.4714727122373574e-06,-1.118344602812904e-06,-5.825275997906054e-06,1,0.9403606102635229
Weather,future_perm,20260717,0.1,holdout,0.00010219099218122807,-7.41090546025891e-05,1.4040968789319486e-05,5.851807683199262e-06,0,0.406380027739251
Weather,future_perm,20260717,0.1,validation,2.519662718025728e-06,-5.046162337318805e-06,-1.2632498096465383e-06,-5.184637899631935e-06,1,0.9472954230235784
Weather,history_perm,20260715,0.001,holdout,-0.001523338316524292,-2.5921084799485072e-05,-0.0007746297006618885,-7.740828079535096e-05,0,0.8085991678224688
Weather,history_perm,20260715,0.001,validation,-5.5431023842089644e-05,-9.11716874951729e-06,-3.227409629580347e-05,-2.00437468715157e-06,0,0.6643550624133149
Weather,history_perm,20260715,0.01,holdout,-0.0014985940881304671,-2.5297329039553063e-05,-0.0007619457085850101,-7.625518980528916e-05,0,0.8099861303744799
Weather,history_perm,20260715,0.01,validation,-5.4561875176384333e-05,-9.04137001622729e-06,-3.180162259630581e-05,-1.9421008073949864e-06,0,0.6643550624133149
Weather,history_perm,20260715,0.1,holdout,-0.0012830555410998645,-2.0111540076417356e-05,-0.0006515835405881409,-6.673612680622536e-05,0,0.8099861303744799
Weather,history_perm,20260715,0.1,validation,-4.698087403975926e-05,-8.371226781100916e-06,-2.7676050410430086e-05,-1.4238059560985523e-06,0,0.6671289875173371
Weather,history_perm,20260716,0.001,holdout,0.001186317153662797,-2.5188028187406175e-05,0.0005805645627376954,0.00012618250578696108,1,0.15117891816920942
Weather,history_perm,20260716,0.001,validation,9.710251482886179e-07,5.025707084271858e-06,2.9983661162802377e-06,8.339372316220247e-06,1,0.12482662968099861
Weather,history_perm,20260716,0.01,holdout,0.0011973501807747144,-2.4947469440705916e-05,0.0005862013556670043,0.0001235899722387875,2,0.15117891816920942
Weather,history_perm,20260716,0.01,validation,1.4924364217794306e-06,4.997826957842122e-06,3.2451316898107763e-06,8.2110160769903e-06,1,0.12482662968099861
Weather,history_perm,20260716,0.1,holdout,0.0012786856391350243,-2.27987656320483e-05,0.000627943436751488,0.00010164728216440395,2,0.1539528432732316
Weather,history_perm,20260716,0.1,validation,5.767783776589042e-06,4.7270932546084055e-06,5.2474385155987235e-06,7.09466042980722e-06,1,0.1317614424410541
Weather,history_perm,20260717,0.001,holdout,0.0006999501858453439,5.487505304158091e-05,0.0003774126194434624,0.00017247405539363067,1,0.11373092926490985
Weather,history_perm,20260717,0.001,validation,1.7682132870122658e-05,-2.8969041714344e-06,7.392614349344129e-06,-4.577317104237366e-07,1,0.6144244105409153
Weather,history_perm,20260717,0.01,holdout,0.000683335820206965,5.423029836615356e-05,0.0003687830592865593,0.00016979379609564452,1,0.11373092926490985
Weather,history_perm,20260717,0.01,validation,1.7352424465766347e-05,-2.9031745012453314e-06,7.224624982260508e-06,-4.811420210767044e-07,1,0.6185852981969486
Weather,history_perm,20260717,0.1,holdout,0.0005418501106668749,4.8682029668123405e-05,0.00029526607016749917,0.0001457422073819862,1,0.11373092926490985
Weather,history_perm,20260717,0.1,validation,1.4515988232099986e-05,-2.9054298789077393e-06,5.805279176596123e-06,-6.920698928010912e-07,1,0.6601941747572816
