dataset,probe_row,future_step,future_region,split,scope_1_probability,scope_48_probability,scope_144_probability,scope_360_probability,scope_720_probability
ETTm1,113,267,193–288,validation,0.196206972003,0.198659792542,0.202638089657,0.20249260962,0.200002580881
ETTm1,113,268,193–288,validation,0.196221619844,0.198676273227,0.202643707395,0.202479973435,0.199978441
ETTm1,113,269,193–288,validation,0.196236819029,0.198693200946,0.202649220824,0.20246681571,0.19995392859
ETTm1,113,270,193–288,validation,0.196252599359,0.198710650206,0.202654674649,0.202453076839,0.199929073453
ETTm1,113,271,193–288,validation,0.196268886328,0.198728516698,0.202659994364,0.202438801527,0.199903830886
ETTm1,113,272,193–288,validation,0.196285709739,0.198746874928,0.202665239573,0.20242395997,0.199878230691
ETTm1,113,273,193–288,validation,0.196303069592,0.198765680194,0.202670395374,0.202408611774,0.199852272868
ETTm1,113,274,193–288,validation,0.196320965886,0.198784962296,0.202675446868,0.202392682433,0.199825927615
ETTm1,113,275,193–288,validation,0.196339443326,0.198804691434,0.202680423856,0.20237621665,0.199799254537
ETTm1,113,276,193–288,validation,0.196358412504,0.198824867606,0.202685296535,0.202359229326,0.199772194028
ETTm1,113,277,193–288,validation,0.196377918124,0.198845505714,0.202690109611,0.202341720462,0.199744775891
ETTm1,113,278,193–288,validation,0.196397975087,0.198866590858,0.202694803476,0.202323645353,0.199717000127
ETTm1,113,279,193–288,validation,0.196418523788,0.198888108134,0.202699407935,0.202305048704,0.199688866735
ETTm1,113,280,193–288,validation,0.196439653635,0.198910087347,0.202703952789,0.202285960317,0.199660390615
ETTm1,113,281,193–288,validation,0.19646127522,0.198932468891,0.202708378434,0.202266305685,0.199631541967
ETTm1,113,282,193–288,validation,0.196483433247,0.198955327272,0.202712729573,0.202246159315,0.199602350593
ETTm1,113,283,193–288,validation,0.196506097913,0.198978587985,0.202716991305,0.202225476503,0.19957280159
ETTm1,113,284,193–288,validation,0.196529299021,0.199002280831,0.20272116363,0.202204316854,0.199542924762
ETTm1,113,285,193–288,validation,0.196553021669,0.199026420712,0.202725276351,0.202182635665,0.199512675405
ETTm1,113,286,193–288,validation,0.196577250957,0.199050948024,0.202729269862,0.202160462737,0.199482113123
ETTm1,113,287,193–288,validation,0.196601986885,0.199075892568,0.202733173966,0.202137753367,0.199451178312
ETTm1,113,288,193–288,validation,0.196627244353,0.199101239443,0.202736988664,0.202114567161,0.199419885874
ETTm1,113,289,289–336,validation,0.196653023362,0.199127018452,0.202740728855,0.202090904117,0.199388295412
ETTm1,113,290,289–336,validation,0.196679294109,0.19915316999,0.202744394541,0.202066764235,0.199356392026
ETTm1,113,291,289–336,validation,0.196706056595,0.199179753661,0.202747970819,0.202042117715,0.199324131012
ETTm1,113,292,289–336,validation,0.19673332572,0.199206709862,0.202751457691,0.202017009258,0.199291527271
ETTm1,113,293,289–336,validation,0.196761086583,0.19923402369,0.202754825354,0.201991409063,0.199258595705
ETTm1,113,294,289–336,validation,0.196789368987,0.199261784554,0.202758163214,0.201965376735,0.199225395918
ETTm1,113,295,289–336,validation,0.196818113327,0.199289888144,0.202761381865,0.201938852668,0.199191853404
ETTm1,113,296,289–336,validation,0.196847319603,0.199318349361,0.202764481306,0.201911851764,0.199157953262
ETTm1,113,297,289–336,validation,0.19687704742,0.199347183108,0.202767536044,0.201884448528,0.199123799801
ETTm1,113,298,289–336,validation,0.196907237172,0.199376389384,0.202770471573,0.201856538653,0.199089303613
ETTm1,113,299,289–336,validation,0.196937918663,0.19940598309,0.202773332596,0.201828211546,0.199054509401
ETTm1,113,300,289–336,validation,0.196969076991,0.199435889721,0.202776119113,0.201799497008,0.199019446969
ETTm1,113,301,289–336,validation,0.197000682354,0.199466153979,0.202778786421,0.201770290732,0.19898404181
ETTm1,113,302,289–336,validation,0.197032779455,0.199496775866,0.202781394124,0.201740667224,0.198948383331
ETTm1,113,303,289–336,validation,0.19706530869,0.199527710676,0.202783882618,0.201710641384,0.198912426829
ETTm1,113,304,289–336,validation,0.197098344564,0.199559003115,0.202786311507,0.201680213213,0.198876202106
ETTm1,113,305,289–336,validation,0.197131767869,0.199590593576,0.202788636088,0.201649338007,0.198839709163
ETTm1,113,306,289–336,validation,0.197165668011,0.199622511864,0.20279084146,0.201618075371,0.198802918196
ETTm1,113,307,289–336,validation,0.197200015187,0.199654728174,0.202792987227,0.201586425304,0.198765859008
ETTm1,113,308,289–336,validation,0.197234794497,0.199687257409,0.202794998884,0.201554358006,0.198728561401
ETTm1,113,309,289–336,validation,0.197270005941,0.199720099568,0.202796950936,0.201521933079,0.198690995574
ETTm1,113,310,289–336,validation,0.197305649519,0.19975322485,0.202798783779,0.201489135623,0.198653176427
ETTm1,113,311,289–336,validation,0.197341755033,0.199786663055,0.202800557017,0.201455950737,0.198615118861
ETTm1,113,312,289–336,validation,0.197378233075,0.199820369482,0.202802196145,0.201422393322,0.198576822877
ETTm1,113,313,289–336,validation,0.197415143251,0.19985434413,0.202803745866,0.20138849318,0.198538288474
ETTm1,113,314,289–336,validation,0.197452455759,0.199888586998,0.20280520618,0.20135422051,0.198499530554
ETTm1,113,315,289–336,validation,0.197490170598,0.199923098087,0.202806547284,0.201319634914,0.198460534215
ETTm1,113,316,289–336,validation,0.19752830267,0.199957862496,0.202807813883,0.201284691691,0.198421344161
ETTm1,113,317,289–336,validation,0.19756680727,0.199992895126,0.202808946371,0.201249390841,0.198381915689
ETTm1,113,318,289–336,validation,0.197605729103,0.200028166175,0.202810004354,0.201213821769,0.198342308402
ETTm1,113,319,289–336,validation,0.197645023465,0.200063675642,0.202810943127,0.201177895069,0.198302507401
ETTm1,113,320,289–336,validation,0.197684675455,0.200099378824,0.202811777592,0.201141640544,0.19826246798
ETTm1,113,321,289–336,validation,0.197724714875,0.200135365129,0.20281252265,0.201105117798,0.198222324252
ETTm1,113,322,289–336,validation,0.197765111923,0.200171545148,0.202813148499,0.201068282127,0.198181957006
ETTm1,113,323,289–336,validation,0.1978058815,0.200207918882,0.202813655138,0.201031178236,0.198141410947
ETTm1,113,324,289–336,validation,0.197846978903,0.200244486332,0.202814042568,0.200993746519,0.198100700974
ETTm1,113,325,289–336,validation,0.197888448834,0.2002812922,0.202814355493,0.200956106186,0.198059871793
ETTm1,113,326,289–336,validation,0.19793023169,0.200318232179,0.202814519405,0.200918123126,0.198018833995
ETTm1,113,327,289–336,validation,0.197972357273,0.200355395675,0.202814593911,0.20087993145,0.19797770679
ETTm1,113,328,289–336,validation,0.198014810681,0.200392723083,0.202814549208,0.200841471553,0.197936430573
ETTm1,113,329,289–336,validation,0.198057606816,0.200430214405,0.202814400196,0.200802773237,0.197895020247
ETTm1,113,330,289–336,validation,0.198100700974,0.200467854738,0.202814131975,0.200763821602,0.197853475809
ETTm1,113,331,289–336,validation,0.198144078255,0.200505673885,0.202813729644,0.20072466135,0.197811841965
ETTm1,113,332,289–336,validation,0.19818778336,0.200543627143,0.202813223004,0.20068526268,0.197770088911
ETTm1,113,333,289–336,validation,0.198231786489,0.200581714511,0.202812597156,0.200645655394,0.197728261352
ETTm1,113,334,289–336,validation,0.198276057839,0.200619935989,0.202811852098,0.200605869293,0.197686344385
ETTm1,113,335,289–336,validation,0.198320612311,0.200658291578,0.20281098783,0.200565844774,0.197644338012
ETTm1,113,336,289–336,validation,0.198365405202,0.200696721673,0.20280995965,0.20052562654,0.19760222733
ETTm1,113,337,337–512,validation,0.198410496116,0.200735300779,0.202808842063,0.200485244393,0.197560101748
ETTm1,113,338,337–512,validation,0.198455840349,0.200773969293,0.202807620168,0.200444698334,0.197517886758
ETTm1,113,339,337–512,validation,0.198501423001,0.200812712312,0.20280623436,0.20040397346,0.197475656867
ETTm1,113,340,337–512,validation,0.198547244072,0.20085157454,0.202804744244,0.200363099575,0.197433367372
ETTm1,113,341,337–512,validation,0.19859328866,0.200890466571,0.202803105116,0.200322046876,0.197391033173
ETTm1,113,342,337–512,validation,0.198639571667,0.200929492712,0.202801376581,0.200280919671,0.197348713875
ETTm1,113,343,337–512,validation,0.198686033487,0.200968518853,0.202799469233,0.200239598751,0.197306364775
ETTm1,113,344,337–512,validation,0.198732748628,0.2010076195,0.202797457576,0.200198158622,0.197264000773
ETTm1,113,345,337–512,validation,0.198779642582,0.201046779752,0.202795311809,0.200156614184,0.197221666574
ETTm1,113,346,337–512,validation,0.19882671535,0.201085969806,0.202793046832,0.200114965439,0.197179317474
ETTm1,113,347,337–512,validation,0.198873996735,0.201125204563,0.202790632844,0.200073212385,0.197137013078
ETTm1,113,348,337–512,validation,0.19892141223,0.201164409518,0.202788054943,0.200031384826,0.197094723582
ETTm1,113,349,337–512,validation,0.198969006538,0.201203674078,0.202785372734,0.199989452958,0.197052463889
ETTm1,113,350,337–512,validation,0.19901676476,0.201242938638,0.202782571316,0.199947461486,0.197010278702
ETTm1,113,351,337–512,validation,0.199064657092,0.201282188296,0.202779605985,0.199905380607,0.196968153119
ETTm1,113,352,337–512,validation,0.199112683535,0.201321452856,0.202776506543,0.199863255024,0.196926087141
ETTm1,113,353,337–512,validation,0.199160858989,0.201360672712,0.202773272991,0.199821099639,0.19688411057
ETTm1,113,354,337–512,validation,0.199209138751,0.201399892569,0.202769905329,0.199778884649,0.196842208505
ETTm1,113,355,337–512,validation,0.199257522821,0.201439082623,0.202766388655,0.199736639857,0.196800410748
ETTm1,113,356,337–512,validation,0.1993060112,0.20147818327,0.202762722969,0.199694365263,0.196758702397
ETTm1,113,357,337–512,validation,0.199354588985,0.201517283916,0.202758952975,0.199652090669,0.196717113256
ETTm1,113,358,337–512,validation,0.199403241277,0.201556310058,0.202755004168,0.199609801173,0.196675643325
ETTm1,113,359,337–512,validation,0.199451968074,0.201595246792,0.202750906348,0.199567511678,0.196634322405
ETTm1,113,360,337–512,validation,0.199500754476,0.201634153724,0.202746719122,0.199525266886,0.196593135595
ETTm1,113,361,337–512,validation,0.199549600482,0.201672941446,0.202742338181,0.199482992291,0.196552112699
ETTm1,113,362,337–512,validation,0.19959846139,0.201711669564,0.20273783803,0.199440777302,0.196511238813
ETTm1,113,363,337–512,validation,0.199647381902,0.201750278473,0.202733188868,0.199398592114,0.196470543742
ETTm1,113,364,337–512,validation,0.199696332216,0.201788797975,0.202728405595,0.199356451631,0.196430042386
ETTm1,113,365,337–512,validation,0.19974526763,0.201827198267,0.20272347331,0.199314385653,0.196389704943
ETTm1,113,366,337–512,validation,0.199794203043,0.201865449548,0.202718392015,0.199272364378,0.196349591017
ETTm1,113,367,337–512,validation,0.199843123555,0.201903581619,0.202713161707,0.199230417609,0.196309655905
ETTm1,113,368,337–512,validation,0.199892029166,0.20194157958,0.202707797289,0.199188545346,0.196269974113
ETTm1,113,369,337–512,validation,0.199940949678,0.201979458332,0.202702313662,0.199146777391,0.19623054564
ETTm1,113,370,337–512,validation,0.199989810586,0.20201715827,0.202696666121,0.199105128646,0.196191325784
ETTm1,113,371,337–512,validation,0.200038582087,0.202054694295,0.20269086957,0.199063554406,0.196152344346
ETTm1,113,372,337–512,validation,0.200087323785,0.202092051506,0.202684924006,0.199022099376,0.196113631129
ETTm1,113,373,337–512,validation,0.200135990977,0.202129244804,0.202678859234,0.198980763555,0.196075186133
ETTm1,113,374,337–512,validation,0.200184568763,0.202166229486,0.20267264545,0.198939591646,0.19603702426
ETTm1,113,375,337–512,validation,0.200233027339,0.202203020453,0.202666267753,0.198898509145,0.195999130607
ETTm1,113,376,337–512,validation,0.200281426311,0.202239617705,0.202659785748,0.198857620358,0.195961549878
ETTm1,113,377,337–512,validation,0.200329691172,0.202276006341,0.20265313983,0.198816910386,0.195924296975
ETTm1,113,378,337–512,validation,0.200377851725,0.202312171459,0.202646374702,0.198776319623,0.195887327194
ETTm1,113,379,337–512,validation,0.200425818563,0.20234811306,0.202639430761,0.198735907674,0.195850685239
ETTm1,113,380,337–512,validation,0.200473695993,0.202383801341,0.202632382512,0.198695734143,0.195814400911
ETTm1,113,381,337–512,validation,0.200521409512,0.202419266105,0.202625200152,0.198655709624,0.195778444409
ETTm1,113,382,337–512,validation,0.200568914413,0.202454477549,0.20261785388,0.198615863919,0.195742845535
ETTm1,113,383,337–512,validation,0.200616270304,0.202489420772,0.202610403299,0.198576286435,0.19570761919
ETTm1,113,384,337–512,validation,0.200663417578,0.202524095774,0.202602803707,0.198536917567,0.195672780275
ETTm1,113,385,337–512,validation,0.200710386038,0.202558517456,0.202595070004,0.198497757316,0.19563831389
ETTm1,113,386,337–512,validation,0.200757116079,0.202592611313,0.202587217093,0.198458835483,0.195604220033
ETTm1,113,387,337–512,validation,0.200803637505,0.202626436949,0.202579215169,0.198420166969,0.195570543408
ETTm1,113,388,337–512,validation,0.200849920511,0.202659964561,0.202571079135,0.198381736875,0.195537269115
ETTm1,113,389,337–512,validation,0.200895965099,0.20269317925,0.202562838793,0.198343575001,0.195504412055
ETTm1,113,390,337–512,validation,0.200941756368,0.202726095915,0.20255446434,0.198305696249,0.195472016931
ETTm1,113,391,337–512,validation,0.200987264514,0.202758669853,0.202545970678,0.198268085718,0.195440009236
ETTm1,113,392,337–512,validation,0.201032504439,0.202790945768,0.202537357807,0.198230758309,0.195408508182
ETTm1,113,393,337–512,validation,0.20107743144,0.202822834253,0.202528581023,0.198193714023,0.195377379656
ETTm1,113,394,337–512,validation,0.20112209022,0.202854424715,0.202519714832,0.198157012463,0.195346817374
ETTm1,113,395,337–512,validation,0.201166406274,0.202885627747,0.20251069963,0.198120579123,0.195316657424
ETTm1,113,396,337–512,validation,0.201210424304,0.202916488051,0.202501609921,0.198084488511,0.195287004113
ETTm1,113,397,337–512,validation,0.201254084706,0.202946960926,0.202492371202,0.198048710823,0.19525782764
ETTm1,113,398,337–512,validation,0.201297387481,0.202977046371,0.202483028173,0.198013275862,0.195229172707
ETTm1,113,399,337–512,validation,0.20134036243,0.203006803989,0.202473580837,0.197978183627,0.195201024413
ETTm1,113,400,337–512,validation,0.201382964849,0.203036129475,0.202463999391,0.197943434119,0.19517339766
ETTm1,113,401,337–512,validation,0.201425179839,0.20306506753,0.202454343438,0.197909072042,0.195146292448
ETTm1,113,402,337–512,validation,0.2014670223,0.203093618155,0.202444583178,0.197875067592,0.195119738579
ETTm1,113,403,337–512,validation,0.201508462429,0.203121721745,0.202434688807,0.19784142077,0.19509370625
ETTm1,113,404,337–512,validation,0.201549485326,0.203149437904,0.20242471993,0.197808161378,0.195068240166
ETTm1,113,405,337–512,validation,0.201590061188,0.203176707029,0.202414616942,0.197775289416,0.195043310523
ETTm1,113,406,337–512,validation,0.201630219817,0.203203544021,0.202404424548,0.197742804885,0.195018962026
ETTm1,113,407,337–512,validation,0.201669931412,0.203229933977,0.202394142747,0.197710737586,0.194995164871
ETTm1,113,408,337–512,validation,0.201709195971,0.2032558918,0.202383756638,0.197679102421,0.194972008467
ETTm1,113,409,337–512,validation,0.201747998595,0.203281387687,0.202373310924,0.197647869587,0.194949418306
ETTm1,113,410,337–512,validation,0.201786339283,0.203306436539,0.202362760901,0.197617068887,0.194927409291
ETTm1,113,411,337–512,validation,0.20182415843,0.203330993652,0.202352106571,0.19758670032,0.194906041026
ETTm1,113,412,337–512,validation,0.20186150074,0.203355103731,0.202341392636,0.197556808591,0.194885283709
ETTm1,113,413,337–512,validation,0.201898321509,0.203378692269,0.202330544591,0.197527304292,0.194865122437
ETTm1,113,414,337–512,validation,0.201934635639,0.20340180397,0.202319666743,0.197498291731,0.194845601916
ETTm1,113,415,337–512,validation,0.20197044313,0.203424468637,0.202308684587,0.197469741106,0.194826737046
ETTm1,113,416,337–512,validation,0.202005654573,0.203446567059,0.202297642827,0.197441637516,0.194808498025
ETTm1,113,417,337–512,validation,0.202040374279,0.203468203545,0.20228651166,0.197414040565,0.194790929556
ETTm1,113,418,337–512,validation,0.202074497938,0.203489288688,0.202275305986,0.197386920452,0.194774001837
ETTm1,113,419,337–512,validation,0.202108055353,0.20350985229,0.202264040709,0.197360277176,0.19475774467
ETTm1,113,420,337–512,validation,0.202141076326,0.203529924154,0.202252700925,0.197334140539,0.194742158055
ETTm1,113,421,337–512,validation,0.202173471451,0.203549459577,0.202241316438,0.197308525443,0.194727286696
ETTm1,113,422,337–512,validation,0.202205270529,0.203568428755,0.202229842544,0.197283402085,0.194713070989
ETTm1,113,423,337–512,validation,0.202236458659,0.203586861491,0.202218323946,0.197258800268,0.194699540734
ETTm1,113,424,337–512,validation,0.202267020941,0.203604757786,0.202206745744,0.197234749794,0.194686740637
ETTm1,113,425,337–512,validation,0.202296957374,0.203622072935,0.202195107937,0.197211191058,0.194674611092
ETTm1,113,426,337–512,validation,0.202326282859,0.203638866544,0.202183425426,0.197188183665,0.194663241506
ETTm1,113,427,337–512,validation,0.202354937792,0.203655064106,0.202171683311,0.197165727615,0.194652557373
ETTm1,113,428,337–512,validation,0.202382937074,0.203670665622,0.202159881592,0.197143822908,0.194642618299
ETTm1,113,429,337–512,validation,0.202410295606,0.203685730696,0.202148064971,0.197122484446,0.194633409381
ETTm1,113,430,337–512,validation,0.202436968684,0.203700199723,0.202136188745,0.197101712227,0.194624945521
ETTm1,113,431,337–512,validation,0.202462956309,0.203714072704,0.202124267817,0.19708147645,0.194617211819
ETTm1,113,432,337–512,validation,0.20248824358,0.203727334738,0.202112302184,0.19706183672,0.194610238075
ETTm1,113,433,337–512,validation,0.202512860298,0.203740030527,0.202100336552,0.197042778134,0.194604039192
ETTm1,113,434,337–512,validation,0.202536731958,0.203752115369,0.202088296413,0.197024300694,0.194598570466
ETTm1,113,435,337–512,validation,0.202559918165,0.203763574362,0.202076256275,0.197006419301,0.194593861699
ETTm1,113,436,337–512,validation,0.202582359314,0.203774422407,0.202064156532,0.196989133954,0.194589957595
ETTm1,113,437,337–512,validation,0.202604070306,0.203784659505,0.202052041888,0.196972474456,0.194586843252
ETTm1,113,438,337–512,validation,0.202625021338,0.203794240952,0.202039882541,0.196956366301,0.194584473968
ETTm1,113,439,337–512,validation,0.202645242214,0.203803211451,0.202027708292,0.196940898895,0.194582909346
ETTm1,113,440,337–512,validation,0.202664703131,0.203811556101,0.202015504241,0.19692607224,0.194582134485
ETTm1,113,441,337–512,validation,0.202683389187,0.203819260001,0.20200330019,0.196911841631,0.194582164288
ETTm1,113,442,337–512,validation,0.202701315284,0.20382630825,0.201991066337,0.196898281574,0.194582998753
ETTm1,113,443,337–512,validation,0.202718451619,0.203832730651,0.201978832483,0.196885332465,0.194584667683
ETTm1,113,444,337–512,validation,0.202734798193,0.2038384974,0.201966568828,0.196873024106,0.194587156177
ETTm1,113,445,337–512,validation,0.202750369906,0.203843608499,0.201954305172,0.196861371398,0.194590419531
ETTm1,113,446,337–512,validation,0.202765107155,0.203848049045,0.201942011714,0.196850344539,0.194594502449
ETTm1,113,447,337–512,validation,0.202779054642,0.20385183394,0.201929718256,0.196839988232,0.194599449635
ETTm1,113,448,337–512,validation,0.202792182565,0.203854948282,0.201917409897,0.196830287576,0.194605216384
ETTm1,113,449,337–512,validation,0.202804476023,0.203857377172,0.201905101538,0.196821257472,0.194611817598
ETTm1,113,450,337–512,validation,0.202815935016,0.203859135509,0.201892778277,0.196812883019,0.194619253278
ETTm1,113,451,337–512,validation,0.202826574445,0.203860238194,0.201880469918,0.196805179119,0.194627553225
ETTm1,113,452,337–512,validation,0.202836364508,0.203860670328,0.201868146658,0.196798160672,0.194636672735
ETTm1,113,453,337–512,validation,0.202845305204,0.203860372305,0.201855823398,0.196791812778,0.194646656513
ETTm1,113,454,337–512,validation,0.202853396535,0.203859418631,0.201843515038,0.196786180139,0.194657534361
ETTm1,113,455,337–512,validation,0.202860608697,0.203857749701,0.201831176877,0.196781203151,0.19466920197
ETTm1,113,456,337–512,validation,0.202866986394,0.203855410218,0.201818868518,0.196776941419,0.19468177855
ETTm1,113,457,337–512,validation,0.202872470021,0.203852385283,0.201806589961,0.196773350239,0.194695234299
ETTm1,113,458,337–512,validation,0.202877059579,0.203848645091,0.201794281602,0.196770474315,0.194709524512
ETTm1,113,459,337–512,validation,0.202880784869,0.203844204545,0.201781973243,0.196768328547,0.194724693894
ETTm1,113,460,337–512,validation,0.202883630991,0.203839048743,0.201769694686,0.196766853333,0.194740772247
ETTm1,113,461,337–512,validation,0.202885583043,0.203833207488,0.201757416129,0.196766108274,0.194757714868
ETTm1,113,462,337–512,validation,0.202886626124,0.203826650977,0.201745152473,0.196766093373,0.194775551558
ETTm1,113,463,337–512,validation,0.202886760235,0.203819364309,0.201732873917,0.196766749024,0.194794237614
ETTm1,113,464,337–512,validation,0.202886015177,0.203811392188,0.201720654964,0.196768179536,0.194813832641
ETTm1,113,465,337–512,validation,0.202884316444,0.203802675009,0.20170840621,0.196770295501,0.194834321737
ETTm1,113,466,337–512,validation,0.202881723642,0.203793257475,0.201696172357,0.196773141623,0.194855690002
ETTm1,113,467,337–512,validation,0.202878236771,0.203783109784,0.201683968306,0.196776717901,0.19487798214
ETTm1,113,468,337–512,validation,0.202873796225,0.203772246838,0.201671779156,0.196781039238,0.194901153445
ETTm1,113,469,337–512,validation,0.202868446708,0.203760668635,0.201659590006,0.196786090732,0.194925248623
ETTm1,113,470,337–512,validation,0.202862143517,0.203748345375,0.201647415757,0.196791887283,0.194950222969
ETTm1,113,471,337–512,validation,0.202854916453,0.203735306859,0.20163525641,0.196798399091,0.194976106286
ETTm1,113,472,337–512,validation,0.202846780419,0.203721553087,0.201623111963,0.196805685759,0.195002898574
ETTm1,113,473,337–512,validation,0.202837660909,0.203707069159,0.201610982418,0.196813687682,0.195030614734
ETTm1,113,474,337–512,validation,0.202827617526,0.203691855073,0.201598882675,0.196822464466,0.195059239864
ETTm1,113,475,337–512,validation,0.202816605568,0.203675881028,0.20158675313,0.196831956506,0.195088729262
ETTm1,113,476,337–512,validation,0.202804684639,0.203659206629,0.201574683189,0.196842223406,0.195119187236
ETTm1,113,477,337–512,validation,0.202791810036,0.203641787171,0.201562613249,0.196853235364,0.195150539279
ETTm1,113,478,337–512,validation,0.202777981758,0.203623652458,0.201550543308,0.196864977479,0.195182815194
ETTm1,113,479,337–512,validation,0.202763184905,0.203604772687,0.201538518071,0.196877524257,0.195216014981
ETTm1,113,480,337–512,validation,0.202747419477,0.203585147858,0.201526477933,0.196890801191,0.195250108838
ETTm1,113,481,337–512,validation,0.202730730176,0.203564807773,0.201514452696,0.196904838085,0.195285141468
ETTm1,113,482,337–512,validation,0.2027130723,0.203543752432,0.201502457261,0.196919620037,0.19532109797
ETTm1,113,483,337–512,validation,0.20269446075,0.203521952033,0.201490461826,0.196935176849,0.195357978344
ETTm1,113,484,337–512,validation,0.202674880624,0.203499391675,0.201478496194,0.196951493621,0.195395767689
ETTm1,113,485,337–512,validation,0.202654331923,0.203476130962,0.20146651566,0.19696855545,0.195434480906
ETTm1,113,486,337–512,validation,0.202632814646,0.203452110291,0.201454550028,0.196986407042,0.195474117994
ETTm1,113,487,337–512,validation,0.202610343695,0.203427374363,0.201442614198,0.197005033493,0.195514664054
ETTm1,113,488,337–512,validation,0.202586919069,0.203401908278,0.201430663466,0.197024390101,0.195556148887
ETTm1,113,489,337–512,validation,0.202562510967,0.203375697136,0.201418712735,0.197044491768,0.195598527789
ETTm1,113,490,337–512,validation,0.202537178993,0.203348770738,0.201406806707,0.197065412998,0.195641890168
ETTm1,113,491,337–512,validation,0.202510848641,0.203321114182,0.201394870877,0.197087064385,0.195686131716
ETTm1,113,492,337–512,validation,0.202483564615,0.203292742372,0.201382949948,0.197109460831,0.195731282234
ETTm1,113,493,337–512,validation,0.202455312014,0.203263610601,0.201371029019,0.197132647038,0.195777371526
ETTm1,113,494,337–512,validation,0.202426105738,0.203233763576,0.201359122992,0.197156593204,0.19582439959
ETTm1,113,495,337–512,validation,0.202395945787,0.203203201294,0.201347216964,0.197181299329,0.195872306824
ETTm1,113,496,337–512,validation,0.202364802361,0.203171923757,0.201335296035,0.197206780314,0.195921167731
ETTm1,113,497,337–512,validation,0.202332749963,0.203139930964,0.201323404908,0.197233021259,0.195970952511
ETTm1,113,498,337–512,validation,0.202299714088,0.203107208014,0.20131149888,0.197260007262,0.196021601558
ETTm1,113,499,337–512,validation,0.20226572454,0.203073754907,0.20129956305,0.197287753224,0.196073204279
ETTm1,113,500,337–512,validation,0.202230796218,0.203039601445,0.201287642121,0.197316259146,0.19612570107
ETTm1,113,501,337–512,validation,0.202194929123,0.203004732728,0.201275721192,0.197345525026,0.196179106832
ETTm1,113,502,337–512,validation,0.202158093452,0.202969148755,0.201263785362,0.197375550866,0.196233421564
ETTm1,113,503,337–512,validation,0.202120319009,0.202932864428,0.201251834631,0.197406321764,0.196288645267
ETTm1,113,504,337–512,validation,0.20208157599,0.202895894647,0.201239898801,0.197437852621,0.196344792843
ETTm1,113,505,337–512,validation,0.202041953802,0.202858194709,0.201227918267,0.197470143437,0.196401819587
ETTm1,113,506,337–512,validation,0.202001363039,0.202819794416,0.201215952635,0.197503134608,0.196459755301
ETTm1,113,507,337–512,validation,0.201959848404,0.202780708671,0.201203972101,0.197536930442,0.196518585086
ETTm1,113,508,337–512,validation,0.201917409897,0.202740907669,0.201191931963,0.197571411729,0.196578294039
ETTm1,113,509,337–512,validation,0.201874047518,0.202700465918,0.201179921627,0.197606697679,0.196638926864
ETTm1,113,510,337–512,validation,0.201829776168,0.202659294009,0.201167881489,0.197642683983,0.196700409055
ETTm1,113,511,337–512,validation,0.201784580946,0.202617451549,0.201155796647,0.197679400444,0.196762785316
ETTm1,113,512,337–512,validation,0.201738461852,0.202574923635,0.201143711805,0.197716861963,0.196826025844
ETTm1,113,513,513–720,validation,0.20169146359,0.202531725168,0.201131597161,0.197755038738,0.196890175343
ETTm1,113,514,513–720,validation,0.201643541455,0.20248785615,0.201119452715,0.197793960571,0.196955189109
ETTm1,113,515,513–720,validation,0.201594755054,0.202443316579,0.201107293367,0.197833582759,0.197021067142
ETTm1,113,516,513–720,validation,0.201545059681,0.202398106456,0.201095089316,0.197873935103,0.197087794542
ETTm1,113,517,513–720,validation,0.20149448514,0.202352255583,0.201082855463,0.197915017605,0.197155401111
ETTm1,113,518,513–720,validation,0.201443046331,0.202305734158,0.201070591807,0.197956800461,0.197223842144
ETTm1,113,519,513–720,validation,0.201390728354,0.202258557081,0.201058298349,0.19799926877,0.197293132544
ETTm1,113,520,513–720,validation,0.20133754611,0.202210754156,0.201045975089,0.198042497039,0.19736328721
ETTm1,113,521,513–720,validation,0.201283499599,0.20216229558,0.201033607125,0.198086366057,0.197434276342
ETTm1,113,522,513–720,validation,0.201228603721,0.202113181353,0.201021194458,0.198130950332,0.197506070137
ETTm1,113,523,513–720,validation,0.201172843575,0.202063456178,0.201008722186,0.198176220059,0.197578713298
ETTm1,113,524,513–720,validation,0.201116263866,0.202013120055,0.200996249914,0.198222190142,0.197652190924
ETTm1,113,525,513–720,validation,0.201058864594,0.201962143183,0.200983703136,0.198268815875,0.197726473212
ETTm1,113,526,513–720,validation,0.201000645757,0.201910570264,0.200971141458,0.198316127062,0.197801545262
ETTm1,113,527,513–720,validation,0.200941592455,0.201858371496,0.200958505273,0.198364108801,0.197877421975
ETTm1,113,528,513–720,validation,0.200881719589,0.20180554688,0.200945839286,0.198412761092,0.197954133153
ETTm1,113,529,513–720,validation,0.200821071863,0.201752156019,0.200933113694,0.198462069035,0.19803160429
ETTm1,113,530,513–720,validation,0.200759649277,0.201698184013,0.2009203583,0.198512017727,0.198109850287
ETTm1,113,531,513–720,validation,0.200697407126,0.201643586159,0.200907498598,0.198562607169,0.198188871145
ETTm1,113,532,513–720,validation,0.200634405017,0.201588436961,0.200894638896,0.198613867164,0.198268681765
ETTm1,113,533,513–720,validation,0.200570628047,0.201532691717,0.200881689787,0.198665738106,0.19834920764
ETTm1,113,534,513–720,validation,0.20050612092,0.201476410031,0.200868695974,0.198718249798,0.198430553079
