dataset,target_horizon,path_id,family,mse,relative_vs_setting_best_pct,relative_vs_fixed_pct,relative_vs_h1_pct,is_best,within_0p2pct_of_best,training_log_path,best_epoch,last_epoch,best_val_mean_mse,last_val_mean_mse,last_gap_to_best_val_pct,last_train_prediction_l1,last_train_horizon_prediction_l1,last_train_reconstruction_l1,last_train_alignment_loss,last_train_teacher_l1
ETTm1,720,a2_nested,primary_nested,0.40704968571662903,0.08377734176465701,0.08377734176465701,-0.19817408893333388,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.601477175951004,0.601477175951004,0.0,0.3750578411009781,0.4264922198123913,0.08137901117270058,0.41483157179875724,0.0
ETTm1,720,a3c_warm_nested,primary_nested,0.4072873592376709,0.14221557325011513,0.14221557325011513,-0.13990048695541324,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.5966156274080276,0.5975232943892479,0.15213597155736558,0.36895371829680956,0.42197737477460884,0.07446072617380316,0.4135887272742264,0.0
ETTm1,720,a3e_target_conditioned_scratch,target_conditioned_nested,0.40743815898895264,0.17929362357191891,0.17929362357191891,-0.10292689121769172,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.6014943346381187,0.6014943346381187,0.0,0.3746081473284246,0.4262308398096258,0.08136496704402578,0.41447884569296967,0.0
ETTm1,720,a3e_target_conditioned_warm,target_conditioned_nested,0.4076308310031891,0.22666706138425585,0.22666706138425585,-0.055686911683228146,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.5970329940319061,0.5970329940319061,0.0,0.3687977601835166,0.4218809430606117,0.07444653182531416,0.4135176369985098,0.0
ETTm1,720,h1_target_set,dense_target_set,0.4078579545021057,0.28251129488277016,0.28251129488277016,0.0,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.6008317098021507,0.6008317098021507,0.0,0.37433125645382526,0.42582769947967936,0.08139686617266717,0.4142933964844376,0.0
ETTm1,720,a3d_teacher_preserved,teacher_preserved_nested,0.4085318148136139,0.4481974205401196,0.4481974205401196,0.16521936229754175,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,7,10,0.5990046411752701,0.5991491079330444,0.024117802742051886,0.3714637502625182,0.4242804685327077,0.0744504571018532,0.413943132982521,0.027838533167083637
Weather,96,fixed_specialist,fixed,0.14042679965496063,0.0,0.0,-0.8247726460719029,True,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH96_official-last/Weather/mixed_h96/seed2021/training_log.csv,2,10,0.3781995177268982,0.3816252052783966,0.9057884505215386,0.2602316576142049,0.2602316576142049,0.00146911307149286,0.47372825713233746,0.0
Weather,96,a2_nested,primary_nested,0.14129404723644257,0.6175798235185992,0.6175798235185992,-0.21228645200533913,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48841939121484756,0.4902370795607567,0.37215728503079415,0.3300500960771788,0.26664250335968787,0.0009391205518763674,0.46442092164328813,0.0
Weather,96,a3d_teacher_preserved,teacher_preserved_nested,0.14134001731872559,0.650315798699963,0.650315798699963,-0.17982047419270453,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.48963163793087006,0.49047140032052994,0.17150901302225297,0.3272872513919961,0.26285763874327234,0.00012582769093385498,0.4435504075368389,0.024915893116649844
Weather,96,a3c_warm_nested,primary_nested,0.14135439693927765,0.6605557390727324,0.6605557390727324,-0.16966499004710256,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.4866398870944977,0.4888554513454437,0.45527798063864644,0.3255100981046577,0.261937543131169,0.00012601152417572115,0.44344209341688706,0.0
