dataset,arm,target_horizon,mse,mae,source_path
ETTm2,target_set_prefix_head_multiprefix,720,0.3722419738769531,0.39953532814979553,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_target_set_prefix_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_token_decoder_multiprefix,96,0.2089792788028717,0.2987496852874756,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_token_decoder_multiprefix,192,0.26413923501968384,0.3301188051700592,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_token_decoder_multiprefix,336,0.31236615777015686,0.3583465814590454,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_token_decoder_multiprefix,720,0.386987566947937,0.4038032293319702,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_set_prefix_head_multiprefix,96,0.1661473512649536,0.20852310955524445,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_target_set_prefix_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_set_prefix_head_multiprefix,192,0.21151766180992126,0.2515281140804291,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_target_set_prefix_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_set_prefix_head_multiprefix,336,0.2598230242729187,0.28786879777908325,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_target_set_prefix_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,target_set_prefix_head_multiprefix,720,0.32648709416389465,0.3324356973171234,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_target_set_prefix_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_token_decoder_multiprefix,96,0.19960767030715942,0.2484695464372635,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_token_decoder_multiprefix,192,0.23726008832454681,0.279577374458313,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_token_decoder_multiprefix,336,0.27901726961135864,0.30788981914520264,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_token_decoder_multiprefix,720,0.33584991097450256,0.34180209040641785,analysis/phase5_timealign_hss_h1b_variable_readout_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1B_prefix_token_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
