scale,future_step,mse,mse_smooth31
1,642,1.0919172763824463,1.1032317838361188
1,643,1.0890365839004517,1.1026881856303061
1,644,1.083609938621521,1.1021532550934825
1,645,1.0829769372940063,1.1013097416970041
1,646,1.088944435119629,1.1004517347581928
1,647,1.0844695568084717,1.0997078726368568
1,648,1.0885634422302246,1.0988562491632274
1,649,1.0936758518218994,1.0984928646395284
1,650,1.0968141555786133,1.098055966438786
1,651,1.1000845432281494,1.0978515801891204
1,652,1.105987548828125,1.0975254235729095
1,653,1.1075518131256104,1.0974200233336417
1,654,1.1051825284957886,1.0973693901492703
1,655,1.112179160118103,1.0973866562689505
1,656,1.1136412620544434,1.097840762907459
1,657,1.1140305995941162,1.0986357811958558
1,658,1.1021455526351929,1.0995598916084537
1,659,1.099716305732727,1.1008961815987863
1,660,1.0934065580368042,1.1024275325959727
1,661,1.0911140441894531,1.1043661563627183
1,662,1.0927311182022095,1.106050991242932
1,663,1.0937626361846924,1.108101498696112
1,664,1.0975111722946167,1.1101375087614982
1,665,1.0990456342697144,1.1117676188868861
1,666,1.1010888814926147,1.1135927015735259
1,667,1.0992069244384766,1.1149105448876657
1,668,1.100142478942871,1.1162728340395036
1,669,1.101019024848938,1.1175044005916963
1,670,1.1020073890686035,1.1189081245853054
1,671,1.1095174551010132,1.1200592940853487
1,672,1.1166284084320068,1.1211830146851076
1,673,1.1205646991729736,1.122547241949266
1,674,1.130461573600769,1.1243234488271896
1,675,1.1310818195343018,1.1261228515255834
1,676,1.1430742740631104,1.1281351120241228
1,677,1.14117431640625,1.1301223770264657
1,678,1.1480352878570557,1.1320908954066615
1,679,1.1516797542572021,1.134101556193444
1,680,1.1442092657089233,1.135748532510573
1,681,1.153391718864441,1.1372812371100152
1,682,1.1409376859664917,1.1389609921363093
1,683,1.1482185125350952,1.1406887385153002
1,684,1.1457303762435913,1.142165368603122
1,685,1.1486979722976685,1.1440341357261903
1,686,1.1478654146194458,1.146107865918067
1,687,1.1484766006469727,1.1478920367456251
1,688,1.15632164478302,1.1491835578795402
1,689,1.15720796585083,1.150450837227606
1,690,1.1554977893829346,1.1513230646810224
1,691,1.1557866334915161,1.152225136756897
1,692,1.152719259262085,1.1527235854056574
1,693,1.1537551879882812,1.1531842985460834
1,694,1.1560931205749512,1.1537148298755768
1,695,1.1485674381256104,1.1539513449515066
1,696,1.146559476852417,1.1547106350621867
1,697,1.1531612873077393,1.1550221866176973
1,698,1.1527670621871948,1.1557283170761599
1,699,1.1459180116653442,1.1562926846165809
1,700,1.1589508056640625,1.1568548025623444
1,701,1.1662930250167847,1.157551646232605
1,702,1.16482675075531,1.1583565896557224
1,703,1.156665563583374,1.1590685613693732
1,704,1.1598503589630127,1.1598499667259954
1,705,1.1575006246566772,1.1605818002454695
1,706,1.1590460538864136,1.161368800747779
1,707,1.1585261821746826,1.1621464836981985
1,708,1.1554564237594604,1.1630231142044063
1,709,1.16448175907135,1.1638663276549306
1,710,1.159011721611023,1.1646341239252396
1,711,1.1677472591400146,1.1656446841455272
1,712,1.1630498170852661,1.1667200173101113
1,713,1.162827730178833,1.1675823888471046
1,714,1.165713906288147,1.1684574773234702
1,715,1.1631560325622559,1.169553502913444
1,716,1.1703001260757446,1.1702291157937816
1,717,1.172818660736084,1.1706678828885477
1,718,1.1705477237701416,1.1711539491530385
1,719,1.1805452108383179,1.17190327951985
1,720,1.1798948049545288,1.1725498745518343
8,1,0.1457536816596985,0.21029382511492697
8,2,0.167003333568573,0.21853671967983246
8,3,0.18379710614681244,0.22716930556681847
8,4,0.20373523235321045,0.23612705401835904
8,5,0.22371995449066162,0.2452428211127558
8,6,0.23974251747131348,0.2546765318801326
8,7,0.25002631545066833,0.2641953186642739
8,8,0.2641722559928894,0.2739859574264096
8,9,0.29017895460128784,0.2838702841151145
8,10,0.30058327317237854,0.2943478202627551
8,11,0.3103368878364563,0.3051262944936752
8,12,0.3256837725639343,0.3161552533988029
8,13,0.3370201587677002,0.3274462295155371
8,14,0.3483094871044159,0.3389185335366956
8,15,0.36639925837516785,0.35066062740741233
8,16,0.37634116411209106,0.3626524416669722
8,17,0.4012834131717682,0.3747693526168023
8,18,0.41336384415626526,0.38659969597093513
8,19,0.42344388365745544,0.3979717800694127
8,20,0.42834246158599854,0.4089051850380437
8,21,0.4381987154483795,0.4191053298211867
8,22,0.4408360719680786,0.4289380081238285
8,23,0.44926348328590393,0.4386877292586911
8,24,0.452167809009552,0.44800944385990027
8,25,0.470557302236557,0.4566144664441386
8,26,0.47988638281822205,0.4649358487898304
8,27,0.48765140771865845,0.4730638054109389
8,28,0.49577394127845764,0.4809256311385862
8,29,0.5013951063156128,0.48852643659037936
8,30,0.5097585916519165,0.4957252885064771
8,31,0.5174999237060547,0.5024627293309858
8,32,0.5213779211044312,0.5089494701354734
8,33,0.5337439775466919,0.5145210940991679
8,34,0.5363317131996155,0.5197155244888798
8,35,0.5426707863807678,0.524556920413048
8,36,0.5399244427680969,0.5292417512786004
8,37,0.5445555448532104,0.5335842813214948
8,38,0.5522676706314087,0.5379542323850816
8,39,0.5531454086303711,0.5419789889166431
8,40,0.556934654712677,0.5459678894089115
8,41,0.5585461258888245,0.5493973166711871
8,42,0.5623035430908203,0.5525802633454725
8,43,0.5694003701210022,0.5554061464725002
8,44,0.5726451277732849,0.5581419910154034
8,45,0.5714738965034485,0.5607814461954177
8,46,0.5752599239349365,0.5630563535997944
8,47,0.5774301290512085,0.5650265947464974
8,48,0.5740037560462952,0.5672352448586495
8,49,0.5743911862373352,0.5690637865374166
8,50,0.5735271573066711,0.5706592855914947
8,51,0.5735722184181213,0.572036039444708
8,52,0.5728171467781067,0.5734895986895407
8,53,0.57630455493927,0.5748008335790327
8,54,0.5740309357643127,0.5757162801681026
8,55,0.5758237242698669,0.5765178376628507
8,56,0.576869547367096,0.577098060038782
8,57,0.5785577297210693,0.5773351403974717
8,58,0.5752537846565247,0.577385539008725
8,59,0.5805851221084595,0.57710035193351
8,60,0.5832182168960571,0.5766938328742979
8,61,0.5802807211875916,0.5763519483227882
8,62,0.5785773992538452,0.575841990209395
8,63,0.5898460745811462,0.5753626400424589
8,64,0.5904287695884705,0.5750084634750121
8,65,0.5857921838760376,0.5744845847929677
8,66,0.5853501558303833,0.5741535059867368
8,67,0.5849847793579102,0.5737422781605874
8,68,0.5852038264274597,0.5732425489733296
8,69,0.5806465148925781,0.5725311598470134
8,70,0.5779936909675598,0.5720316325464556
8,71,0.5749215483665466,0.5714014749373159
8,72,0.5658956170082092,0.5706446555352981
8,73,0.5638659000396729,0.5696789949171004
8,74,0.5605595707893372,0.5689038845800584
8,75,0.5600430369377136,0.5678484612895595
8,76,0.5608754754066467,0.5666095633660593
8,77,0.5594512224197388,0.5653887448772308
8,78,0.5625702738761902,0.5641341901594593
8,79,0.5630242824554443,0.5625161355541599
8,80,0.5581509470939636,0.5608425274971993
8,81,0.5632637143135071,0.5592124577491514
8,82,0.5608241558074951,0.5578020676489799
8,83,0.557325541973114,0.5565708971792651
8,84,0.554251492023468,0.5557189872187953
8,85,0.5585455894470215,0.5552968286698864
8,86,0.5562888383865356,0.5552799490190322
8,87,0.553408145904541,0.5554364727389428
8,88,0.5486222505569458,0.5560795261013892
8,89,0.5512253642082214,0.5570299221623328
8,90,0.5478670001029968,0.5582206902965421
8,91,0.5448123812675476,0.5595217866282308
8,92,0.542435348033905,0.5608609222596691
8,93,0.5396862030029297,0.5623779316102305
8,94,0.539686381816864,0.5639656570649916
8,95,0.5385469198226929,0.5657752983031734
8,96,0.535260021686554,0.5679297947114514
8,97,0.5416280627250671,0.5701941905483123
8,98,0.5468184947967529,0.572720960263283
8,99,0.5587946176528931,0.575550212014106
8,100,0.5675595998764038,0.578690150091725
8,101,0.5774704217910767,0.5816442158914382
8,102,0.5797737836837769,0.584761477285816
8,103,0.5858302712440491,0.5879764268475195
8,104,0.5933281779289246,0.5915101805040913
8,105,0.5974733829498291,0.594973046933451
8,106,0.6003770232200623,0.5987563806195413
8,107,0.6023886799812317,0.6027244041042943
8,108,0.6064785122871399,0.6068543618725193
8,109,0.6117897629737854,0.6111948874688918
8,110,0.6191231608390808,0.615668773651123
8,111,0.6249403357505798,0.6203927705364842
8,112,0.6334599852561951,0.6251974586517581
8,113,0.6391540169715881,0.6300071958572634
8,114,0.6450323462486267,0.6346515051780208
8,115,0.651589572429657,0.638840219666881
8,116,0.6501216292381287,0.6427943033556783
8,117,0.6529239416122437,0.6463907303348664
8,118,0.6530715823173523,0.6499219882872797
8,119,0.658168613910675,0.6532520113452789
8,120,0.6585742235183716,0.6564822254642362
8,121,0.6651503443717957,0.6594613232920246
8,122,0.6678211092948914,0.6627090188764756
8,123,0.670464038848877,0.6658073279165452
8,124,0.6742424964904785,0.6688450863284449
8,125,0.6783768534660339,0.67182449371584
8,126,0.6849908232688904,0.6746378406401603
8,127,0.6842053532600403,0.6773010357733695
8,128,0.6907299160957336,0.6798629010877301
8,129,0.6907920837402344,0.68219639601246
8,130,0.6886447668075562,0.6844199857404156
8,131,0.690136194229126,0.6863719897885477
8,132,0.6889596581459045,0.6882643622736776
8,133,0.6892427802085876,0.6901168438696091
8,134,0.6890609860420227,0.6919114166690458
8,135,0.6934648156166077,0.6935301326936291
8,136,0.6898254156112671,0.695122447706038
8,137,0.7010555863380432,0.6964919124880145
8,138,0.6984362602233887,0.6976673968376651
8,139,0.7006490230560303,0.6987811346207894
8,140,0.7041513919830322,0.6998223162466478
8,141,0.7063369154930115,0.7006820978656891
8,142,0.7074993848800659,0.7013511561578318
8,143,0.7128778100013733,0.7020884829182776
8,144,0.7114923596382141,0.7026298795976945
8,145,0.7139636278152466,0.7032212076648587
8,146,0.7121016979217529,0.703875833942044
8,147,0.7087851762771606,0.7045035612198611
8,148,0.7103508710861206,0.7051456320670342
8,149,0.708703339099884,0.7057633188463025
8,150,0.70834881067276,0.7062888164674082
8,151,0.7079359889030457,0.7065897776234535
8,152,0.7076037526130676,0.7070413616395766
8,153,0.7042611241340637,0.7069881481509055
8,154,0.7049899101257324,0.7069460095897798
8,155,0.7065191268920898,0.7068768374381528
8,156,0.705030083656311,0.7067647845514362
8,157,0.7057316303253174,0.7066215795855371
8,158,0.7070624828338623,0.7064772613586919
8,159,0.7075132131576538,0.7062236339815203
8,160,0.7091232538223267,0.7060499133602267
8,161,0.7089381814002991,0.7057243624041158
8,162,0.7095957398414612,0.7053951736419433
8,163,0.7088638544082642,0.7051763111545195
8,164,0.7083910703659058,0.7048228729155757
8,165,0.7053514122962952,0.704547195665298
8,166,0.70279461145401,0.7043206230286629
8,167,0.703824520111084,0.7040686318951269
8,168,0.6994059681892395,0.7038292461825956
8,169,0.6971299648284912,0.7037728409613333
8,170,0.6985046863555908,0.7036361117516795
8,171,0.700677752494812,0.703435294089779
8,172,0.7018975615501404,0.7030847322556282
8,173,0.7030255198478699,0.7026535272598268
8,174,0.7050153613090515,0.7021316655220525
8,175,0.7061070203781128,0.7016389427646516
8,176,0.7038715481758118,0.701072508288968
8,177,0.7018968462944031,0.7005226823591417
8,178,0.7020004391670227,0.7001652967545294
8,179,0.6993942856788635,0.6999862194061279
8,180,0.7001573443412781,0.7001513300403471
8,181,0.7013250589370728,0.7005290119878707
8,182,0.7001242637634277,0.7012312527625791
8,183,0.7001827955245972,0.7020413875579833
8,184,0.7025125622749329,0.7032470260896989
8,185,0.7007513046264648,0.7045817644365372
8,186,0.700293779373169,0.705979504892903
8,187,0.6941626667976379,0.707327333188826
8,188,0.6923642754554749,0.7087327664898287
8,189,0.6908847689628601,0.7100771319481635
8,190,0.6922388076782227,0.7115008581069208
8,191,0.6915637850761414,0.7130333838924284
8,192,0.6918935775756836,0.7148238881941764
8,193,0.6985167860984802,0.7168536820719319
8,194,0.7033124566078186,0.7190212222837632
8,195,0.7135095000267029,0.7213193024358441
8,196,0.7170595526695251,0.7237523159673136
8,197,0.7245640754699707,0.7262911450478338
8,198,0.7289386987686157,0.728846542296871
8,199,0.7367807626724243,0.7314827019168484
8,200,0.7385068535804749,0.7340988593716774
8,201,0.7418346405029297,0.7368016204526348
8,202,0.7424604296684265,0.7396793000159724
8,203,0.7454659938812256,0.7428515591929034
8,204,0.7447008490562439,0.7461335985891278
8,205,0.7491508722305298,0.749557441280734
8,206,0.7536153197288513,0.7530971842427405
8,207,0.7593771815299988,0.7566420974269988
8,208,0.7648204565048218,0.7602611991666978
8,209,0.7691941857337952,0.7638536460937991
8,210,0.7706347703933716,0.76749167519231
8,211,0.7755807638168335,0.7708171125381224
8,212,0.780028760433197,0.7739893044194868
8,213,0.7793415784835815,0.7770131230354308
8,214,0.7819037437438965,0.7799307819335692
8,215,0.7836134433746338,0.7826062844645592
8,216,0.7845368981361389,0.7851857639128161
8,217,0.7895018458366394,0.7877871221111666
8,218,0.7925027012825012,0.7904381405922674
8,219,0.7941074967384338,0.7930411811797848
8,220,0.7970238924026489,0.7957120576212483
8,221,0.8019708395004272,0.7982746997187214
8,222,0.801456093788147,0.8007903772015725
8,223,0.8040857315063477,0.8030964539897056
8,224,0.809882640838623,0.8053755625601737
8,225,0.8160913586616516,0.8073808550834656
8,226,0.8165980577468872,0.8093782451844983
8,227,0.8153975009918213,0.8112973916915155
8,228,0.8183024525642395,0.8130999822770395
8,229,0.8193861246109009,0.8148305089242996
8,230,0.8197213411331177,0.8165567171189093
8,231,0.8184707164764404,0.8183017430766936
8,232,0.8224767446517944,0.8199416725866256
8,233,0.82464200258255,0.8214441057174436
8,234,0.8261602520942688,0.8228057353727279
8,235,0.8274980187416077,0.8241482165551955
8,236,0.8285927772521973,0.8254341540798065
8,237,0.8316013216972351,0.8265943969449691
8,238,0.8308655619621277,0.8277207882173602
8,239,0.835472822189331,0.828784529239901
8,240,0.8313582539558411,0.8296646994929162
8,241,0.8325538635253906,0.8304591640349359
8,242,0.8350743055343628,0.8311786920793596
8,243,0.8359090685844421,0.8319370573566807
8,244,0.832987904548645,0.8325604046544722
8,245,0.8354161977767944,0.8330241153317113
8,246,0.8377092480659485,0.8333739003827494
8,247,0.8353747129440308,0.8337905733816084
8,248,0.8360772728919983,0.8339365105475147
8,249,0.8347132205963135,0.8338943123817443
8,250,0.835724413394928,0.8337723420512291
8,251,0.8368879556655884,0.8335357019978183
8,252,0.8379383683204651,0.8332385709208825
8,253,0.8363742232322693,0.8329556930449701
8,254,0.8370617032051086,0.8327211333859351
8,255,0.8371679186820984,0.832460234242101
8,256,0.8407197594642639,0.8321901329102054
8,257,0.8389034271240234,0.8318986777336367
8,258,0.8389068245887756,0.8314824911855883
8,259,0.8376262187957764,0.8308913034777486
8,260,0.8337611556053162,0.830431511325221
8,261,0.8305646777153015,0.8298268510449317
8,262,0.8313875794410706,0.8291213031738036
8,263,0.8270007967948914,0.8285008457399184
8,264,0.8233338594436646,0.8278694325877775
8,265,0.8223791718482971,0.8273053669160413
8,266,0.8201621770858765,0.8266342359204445
8,267,0.8193817138671875,0.8259789943695067
8,268,0.8228321075439453,0.8251064438973703
8,269,0.8235942125320435,0.8241339172086407
8,270,0.8273849487304688,0.8230902956378076
8,271,0.8229851126670837,0.82202838313195
8,272,0.8235187530517578,0.8207674391808047
8,273,0.8221725225448608,0.8195245054460341
8,274,0.8175822496414185,0.818389675309581
8,275,0.818734347820282,0.8174143337434336
8,276,0.8166717290878296,0.8167126697878683
8,277,0.8158372640609741,0.8163465742141968
8,278,0.8161405324935913,0.816130213199123
8,279,0.8165034651756287,0.8161814808845519
8,280,0.8172271847724915,0.8165006060754098
8,281,0.8149193525314331,0.8168412120111525
8,282,0.8165754675865173,0.8173189509299491
8,283,0.8108893036842346,0.8177165927425506
8,284,0.8062258958816528,0.8180399460177266
8,285,0.8047094345092773,0.8184541540761147
8,286,0.8042486310005188,0.8189032443108096
8,287,0.8016304969787598,0.8194791020885588
8,288,0.8003724813461304,0.8202040349283525
8,289,0.8037270903587341,0.8211525601725423
8,290,0.8073906302452087,0.8223330320850494
8,291,0.8120095729827881,0.8236420346844578
8,292,0.819215714931488,0.8250509096730139
8,293,0.8246803879737854,0.8266427747664912
8,294,0.8285900950431824,0.8282289370413749
8,295,0.83322674036026,0.8297040770130771
8,296,0.8329379558563232,0.8311641408551123
8,297,0.834972083568573,0.8326870222245493
8,298,0.8317086100578308,0.8341268627874312
8,299,0.8328560590744019,0.8357591975119806
8,300,0.8364346623420715,0.8375872335126323
8,301,0.841306746006012,0.8396655994076883
8,302,0.8408367037773132,0.8417327673204484
8,303,0.8459916710853577,0.8439926985771427
8,304,0.8515768051147461,0.8463874074720569
8,305,0.8541768789291382,0.8487562517965994
8,306,0.859313428401947,0.8510523226953323
8,307,0.8603468537330627,0.8532124988494382
8,308,0.8651850819587708,0.8551142657956771
8,309,0.8653115630149841,0.856752912844381
8,310,0.8622328042984009,0.8582955445012739
8,311,0.8624891638755798,0.8597392093750739
8,312,0.8621286749839783,0.8611571942606281
8,313,0.8612105250358582,0.8625542309976393
8,314,0.8614916801452637,0.8641569479819267
8,315,0.8628950119018555,0.865711340981145
8,316,0.869138777256012,0.8672316458917432
8,317,0.8683308362960815,0.8685881899249169
8,318,0.8716883659362793,0.8700372442122429
8,319,0.8746084570884705,0.8713556797273697
8,320,0.8771612644195557,0.8725570440292358
8,321,0.8785688281059265,0.8737454991186819
8,322,0.8789750337600708,0.8748711289898042
8,323,0.8781704902648926,0.8759178480794354
8,324,0.8754784464836121,0.87670192410869
8,325,0.8764116764068604,0.8774629312176859
8,326,0.8779803514480591,0.8784060247482792
8,327,0.8768954873085022,0.8792884061413428
8,328,0.8782802224159241,0.8800970585115495
8,329,0.8813928365707397,0.8808801731755658
8,330,0.8810422420501709,0.8816135775658394
8,331,0.8835641145706177,0.8823090464838091
8,332,0.8833596110343933,0.8827582040140706
8,333,0.8857573866844177,0.8831769131845044
8,334,0.8868631720542908,0.8834952077557964
8,335,0.8888190984725952,0.8836942834238852
8,336,0.8910189867019653,0.8839209925743843
8,337,0.8942079544067383,0.8840585581717954
8,338,0.8927951455116272,0.8842251896858216
8,339,0.8894914388656616,0.884438797350853
8,340,0.8889027833938599,0.8846779465675355
8,341,0.8914687037467957,0.8848624979296039
8,342,0.8898429870605469,0.8849124543128476
8,343,0.8871968984603882,0.8849888097855353
8,344,0.8854870796203613,0.8849253423752322
8,345,0.8842272162437439,0.8847769171960892
8,346,0.8844545483589172,0.884576843630883
8,347,0.8830626606941223,0.8843081189740088
8,348,0.8813108205795288,0.8841668463522386
8,349,0.8815554976463318,0.8839812701748261
8,350,0.8807798027992249,0.8838553774741386
8,351,0.884189248085022,0.8836562191286392
8,352,0.8828333616256714,0.8833928838852911
8,353,0.8841406106948853,0.8829912524069506
8,354,0.8847923278808594,0.8826634057106508
8,355,0.8828920722007751,0.8823347591584726
8,356,0.8821327686309814,0.8820191121870469
8,357,0.8795289993286133,0.8815834714520359
8,358,0.8792625069618225,0.8812147186648457
8,359,0.8763127326965332,0.8809328713724687
8,360,0.8767916560173035,0.8807815024929659
8,361,0.8748399615287781,0.8807984321348126
8,362,0.8752336502075195,0.8808897656779132
8,363,0.8789801597595215,0.8809205678201489
8,364,0.8800045251846313,0.8811008891751688
8,365,0.8829604983329773,0.8811310971936871
8,366,0.8826451897621155,0.8811351656913756
8,367,0.8828555941581726,0.8810202440907878
8,368,0.881757378578186,0.8809456267664509
8,369,0.8826318979263306,0.8809869250943584
8,370,0.8793033957481384,0.8810639785182093
8,371,0.8791177272796631,0.8813946054827783
8,372,0.8779638409614563,0.8819424279274479
8,373,0.8784116506576538,0.8827082649354013
8,374,0.878459632396698,0.8837660801026129
8,375,0.8807946443557739,0.8849744508343359
8,376,0.8847520351409912,0.8862569639759681
8,377,0.8872858881950378,0.8876113949283478
8,378,0.8840175271034241,0.8889791792438877
8,379,0.886900782585144,0.8901674228329812
8,380,0.882491946220398,0.8912521581495962
8,381,0.8809059262275696,0.8923947849581318
8,382,0.8806266784667969,0.8936557423683905
8,383,0.880520224571228,0.8949460925594451
8,384,0.8854208588600159,0.896525498359434
8,385,0.8871809840202332,0.8980650805657909
8,386,0.893141508102417,0.8998156439873479
8,387,0.899115264415741,0.9017430620808754
8,388,0.9032699465751648,0.9037301848011631
8,389,0.9120547771453857,0.9058308043787556
8,390,0.9137722253799438,0.9080378470882291
8,391,0.916549563407898,0.910170760846907
8,392,0.9168273210525513,0.9121337513769825
8,393,0.9176349639892578,0.9140726654760297
8,394,0.9158157110214233,0.9162063521723591
8,395,0.9136313199996948,0.9182097335015572
8,396,0.918381929397583,0.9203616553737269
8,397,0.9217348694801331,0.9226557439373386
8,398,0.9228564500808716,0.9249937918878371
8,399,0.9307189583778381,0.9274901209339019
8,400,0.9303589463233948,0.9297549359260067
8,401,0.9335708618164062,0.9319929826644159
8,402,0.9388676881790161,0.9341188823023149
8,403,0.9395646452903748,0.9360835590670186
8,404,0.9435308575630188,0.9378896182583224
8,405,0.9468779563903809,0.9394296253881147
8,406,0.9469149708747864,0.9409445389624564
8,407,0.9456047415733337,0.942478241459016
8,408,0.9473922252655029,0.9439248538786366
8,409,0.9501618146896362,0.9454002341916485
8,410,0.9490056037902832,0.946979663064403
8,411,0.9492015242576599,0.9486708967916427
8,412,0.9520226716995239,0.950195033704081
8,413,0.953106164932251,0.9516917851663406
8,414,0.9579064249992371,0.953253076922509
8,415,0.9556301236152649,0.9546420939507023
8,416,0.9565604329109192,0.9560150081111541
8,417,0.9590443968772888,0.9573588159776504
8,418,0.9600202441215515,0.9585382284656649
8,419,0.9592577815055847,0.9597530768763636
8,420,0.9597949981689453,0.9607603261547706
8,421,0.9607345461845398,0.9615822434425355
8,422,0.964094340801239,0.9624525385518229
8,423,0.961672306060791,0.9633455487989611
8,424,0.963371753692627,0.9642077472902113
8,425,0.9647780060768127,0.9648394353928105
8,426,0.9660595655441284,0.9654938905469832
8,427,0.9656301736831665,0.9661409335751686
8,428,0.9681341648101807,0.9666944876793891
8,429,0.9712564945220947,0.9672662250457271
8,430,0.973778486251831,0.967644651089945
8,431,0.9729192852973938,0.9680147651703126
8,432,0.9752289056777954,0.9684263294742952
8,433,0.9754294753074646,0.9688462961104606
8,434,0.9772249460220337,0.9690506573646298
8,435,0.974755585193634,0.9693276959080848
8,436,0.9723573923110962,0.9696207507964102
8,437,0.9738941192626953,0.96986146127024
8,438,0.9732880592346191,0.9698666584107183
8,439,0.9741203784942627,0.9699887383368705
8,440,0.9697441458702087,0.9699106908613634
8,441,0.9692937135696411,0.9698719651468336
8,442,0.9692598581314087,0.9697597661326006
8,443,0.9691828489303589,0.9698108761541304
8,444,0.9708300232887268,0.9698888140340004
8,445,0.9696376323699951,0.9699127289556687
8,446,0.9671036601066589,0.9700358644608529
8,447,0.9693189263343811,0.9702113559169155
8,448,0.9720633625984192,0.9702411813120689
8,449,0.9663554430007935,0.9702697973097525
8,450,0.9678459763526917,0.970203499640188
8,451,0.9688796997070312,0.970125727115139
8,452,0.9681965708732605,0.9699702743561037
8,453,0.9642554521560669,0.9696572653708919
8,454,0.9654567837715149,0.9693290187466531
8,455,0.9609522819519043,0.9691647906457226
8,456,0.9635775089263916,0.9691148284942875
8,457,0.9625813961029053,0.9690700500242174
8,458,0.9672145843505859,0.9690346237151855
8,459,0.9705502390861511,0.9690200282681374
8,460,0.971997857093811,0.9689641537204866
8,461,0.9775956869125366,0.9690439066579266
8,462,0.9783595204353333,0.969000114548591
8,463,0.9761534929275513,0.9688932549568917
8,464,0.9763165712356567,0.9687717057043508
8,465,0.9751697182655334,0.9686493758232364
8,466,0.9723446369171143,0.968765099202433
8,467,0.9675383567810059,0.9689010016379819
8,468,0.9641908407211304,0.969122794366652
8,469,0.9631124138832092,0.9697595584777094
8,470,0.9690293073654175,0.9705915431822502
8,471,0.9681953191757202,0.9717172941853923
8,472,0.967905580997467,0.9727652226724932
8,473,0.9681616425514221,0.9738636074527618
8,474,0.9687303900718689,0.9749983529890738
8,475,0.969097912311554,0.9758864833462622
8,476,0.9721099734306335,0.9767535559592709
8,477,0.9657461047172546,0.9776091517940644
8,478,0.9660062789916992,0.9784676605655299
8,479,0.9682953357696533,0.9794629043148408
8,480,0.9625632166862488,0.9805391142445224
8,481,0.9714334011077881,0.981899240324574
8,482,0.9730926752090454,0.9834027924845294
8,483,0.9750721454620361,0.9852487790969109
8,484,0.9839951395988464,0.9870944349996503
8,485,0.9912483096122742,0.9891523468878958
8,486,0.9958505630493164,0.9912886658022477
8,487,0.9960632920265198,0.9931466694801082
8,488,0.9966313242912292,0.995110379111382
8,489,1.0023916959762573,0.9969866506515007
8,490,0.9980822801589966,0.9988383996871208
8,491,0.9988771080970764,1.0007248924624534
8,492,1.0041191577911377,1.0024981594854783
8,493,1.004973292350769,1.004643924774662
8,494,1.007006049156189,1.006958234694696
8,495,1.0096790790557861,1.0093071229996218
8,496,1.0173336267471313,1.0117761454274574
8,497,1.0189547538757324,1.0138790319042819
8,498,1.0247639417648315,1.0160986281210374
8,499,1.0214061737060547,1.0182708636406925
8,500,1.0269076824188232,1.0199950125909616
8,501,1.0352551937103271,1.0214052411817733
8,502,1.025793433189392,1.022783654351388
8,503,1.0287805795669556,1.0239469774307741
8,504,1.026326060295105,1.025168651534665
8,505,1.0261346101760864,1.0261014642253996
8,506,1.0275791883468628,1.027302140189755
8,507,1.0270812511444092,1.0285356275496942
8,508,1.0322648286819458,1.0297427446611465
8,509,1.0377498865127563,1.0309095651872695
8,510,1.041110873222351,1.0322951116869525
8,511,1.0391029119491577,1.0335697820109706
8,512,1.0366228818893433,1.034773757380824
8,513,1.0419001579284668,1.0361577541597429
8,514,1.04241144657135,1.0375571904643888
8,515,1.03744375705719,1.0390274640052548
8,516,1.0349653959274292,1.0405818762317778
8,517,1.038581371307373,1.04158491088498
8,518,1.0321263074874878,1.0431556470932497
8,519,1.0345032215118408,1.0442914039857925
8,520,1.031308889389038,1.0455786451216664
8,521,1.0353032350540161,1.0467051805988434
8,522,1.037115216255188,1.047639908329133
8,523,1.0415397882461548,1.0485874875899281
8,524,1.0411447286605835,1.0492870077010121
8,525,1.0499579906463623,1.049752185421605
8,526,1.0491938591003418,1.0501585698896836
8,527,1.0546568632125854,1.0507247678695184
8,528,1.0618586540222168,1.0511959291273547
8,529,1.0681464672088623,1.051519001683881
8,530,1.0669846534729004,1.0517020917707873
8,531,1.07509446144104,1.0521658620526713
8,532,1.0663492679595947,1.052485200666612
8,533,1.074486255645752,1.0526497710135674
8,534,1.0639890432357788,1.0529919285928049
8,535,1.0662305355072021,1.0532212411203692
8,536,1.061057209968567,1.0534237930851598
8,537,1.0565557479858398,1.0534916808528285
8,538,1.056456208229065,1.053768273322813
8,539,1.0539499521255493,1.0541359224627096
8,540,1.0521703958511353,1.054551378373177
8,541,1.053708791732788,1.0549394469107352
8,542,1.0566550493240356,1.0554671095263575
8,543,1.0512288808822632,1.0556938878951534
8,544,1.0519154071807861,1.0555714522638628
8,545,1.048087239265442,1.054999501474442
8,546,1.0518206357955933,1.0543296490946124
8,547,1.0448648929595947,1.0532908708818498
8,548,1.0436830520629883,1.0523872490852109
8,549,1.0427331924438477,1.0510634376156716
8,550,1.041611909866333,1.050083214236844
8,551,1.0375880002975464,1.0489182241501345
8,552,1.0374077558517456,1.0479321479797363
8,553,1.045689582824707,1.0473320830252861
8,554,1.0529369115829468,1.0466729633269771
8,555,1.0540238618850708,1.0459952469794982
8,556,1.061988115310669,1.0453938861047067
8,557,1.0655514001846313,1.0447269831934283
8,558,1.0616869926452637,1.0437692211520286
8,559,1.0580631494522095,1.0429133522895073
8,560,1.0504159927368164,1.0419360860701532
8,561,1.0462192296981812,1.0415355274754186
8,562,1.042892336845398,1.0410240696322532
8,563,1.038336992263794,1.0408655405044558
8,564,1.0334481000900269,1.0409520595304431
