future_step,exact_d0,exact_d1,exact_d2,exact_d3,design_d0,design_d1,design_d2,design_d3
214,1.0,0.8436846163501563,-0.40757107102054235,-1.3299781321786686,1.0,0.09330617332973272,-0.7487080740080401,-0.9958699027555341
215,1.0,0.8387242842701224,-0.4193731171379305,-1.3361575247255637,1.0,0.08678778943251543,-0.7370248444168606,-0.99096177598286
216,1.0,0.8337479840887109,-0.43114322636877955,-1.3421079735591548,1.0,0.08026568783525104,-0.7251171099183514,-0.9841672971470168
217,1.0,0.8287558105475041,-0.4428805023737021,-1.3478284591006673,1.0,0.07374014792306473,-0.7129884977237944,-0.9754993999246422
218,1.0,0.8237478586902903,-0.454584051313687,-1.3533180011743526,1.0,0.06721144922836789,-0.7006427023259558,-0.9649745841507495
219,1.0,0.8187242238612541,-0.4662529819181706,-1.358575659175437,1.0,0.060679871418882945,-0.6880834843737107,-0.9526128844103556
220,1.0,0.8136850017031612,-0.4778864055529093,-1.3636005322312885,1.0,0.05414569428566449,-0.6753146695265102,-0.9384378319015096
221,1.0,0.8086302881555372,-0.48948343628765306,-1.3683917593557764,1.0,0.047609197731113925,-0.6623401472890522,-0.9224764096423195
222,1.0,0.8035601794528425,-0.501043190963611,-1.372948519596799,1.0,0.041070661756988494,-0.6491638698264975,-0.9047590011072442
223,1.0,0.798474772122638,-0.5125647892607096,-1.3772700321769469,1.0,0.034530366452406945,-0.6357898507606017,-0.8853193323904205
224,1.0,0.7933741629837489,-0.5240473537646309,-1.3813555566272868,1.0,0.02798859198185256,-0.622222163947129,-0.8641944080061311
225,1.0,0.7882584491444206,-0.5354900100336311,-1.3852043929142366,1.0,0.021445618573170937,-0.6084649422349172,-0.8414244404486019
226,1.0,0.7831277280004707,-0.5468918866651334,-1.388815881559512,1.0,0.014901726505566423,-0.5945223762069685,-0.8170527736452409
227,1.0,0.7779820972334344,-0.558252115362088,-1.392189403753126,1.0,0.008357196097594981,-0.5803987129039594,-0.7911258004490024
228,1.0,0.7728216548087035,-0.5695698309990966,-1.3953243814594174,1.0,0.0018123076951576298,-0.5660982545305513,-0.7636928743269571
229,1.0,0.7676464989736635,-0.5808441716882958,-1.3982202775160955,1.0,-0.004732658340509554,-0.5516253571448962,-0.734806215413166
230,1.0,0.762456728255822,-0.5920742788449908,-1.4008765957262788,1.0,-0.01127742164484472,-0.5369844293317401,-0.7045208111046798
231,1.0,0.7572524414609316,-0.6032592972530436,-1.4032928809435166,1.0,-0.017821701861971014,-0.5221799308595244,-0.6728943113899118
232,1.0,0.752033737671112,-0.6143983751299968,-1.4054687191497763,1.0,-0.024365218656704993,-0.5072163713218977,-0.639986919108598
233,1.0,0.7468007162429606,-0.6254906641919439,-1.4074037375263824,1.0,-0.030907691726565243,-0.4920983087640517,-0.605861275352285
234,1.0,0.7415534768056619,-0.636535319718127,-1.4090976045178978,1.0,-0.037448840813780485,-0.47683034829429205,-0.5705823402234351
235,1.0,0.736292119259091,-0.6475315006152671,-1.4105500298889333,1.0,-0.04398838571729491,-0.4614171406812834,-0.5342172691801883
236,1.0,0.7310167437719115,-0.6584783694816156,-1.4117607647738786,1.0,-0.05052604630476992,-0.44586338093737504,-0.4968352852021339
237,1.0,0.7257274507796688,-0.6693750926707249,-1.4127296017195443,1.0,-0.05706154252458497,-0.43017380688845763,-0.458507547020424
238,1.0,0.720424340982877,-0.6802208403549364,-1.4134563747207072,1.0,-0.0635945944178336,-0.4143531977307747,-0.419307013663097
239,1.0,0.7151075153451019,-0.6910147865885732,-1.4139409592485548,1.0,-0.07012492213031685,-0.3984063725751335,-0.3793083055734079
240,1.0,0.70977707509104,-0.7017561093708382,-1.4141832722720233,1.0,-0.07665224592452988,-0.3823381889789567,-0.33858756256558675
241,1.0,0.7044331217045902,-0.7124439907084156,-1.4141832722720233,1.0,-0.08317628619164577,-0.3661535414666229,-0.29722229888836127
242,1.0,0.6990757569269214,-0.7230776166777612,-1.4139409592485548,1.0,-0.08969676346349362,-0.3498573600385501,-0.2552912556721924
243,1.0,0.6937050827545368,-0.7336561774870881,-1.4134563747207072,1.0,-0.0962133984245289,-0.33345460866946447,-0.21287425104104335
244,1.0,0.688321201437331,-0.744178867538034,-1.4127296017195443,1.0,-0.10272591192379851,-0.31695028379633156,-0.17005202817405618
245,1.0,0.6829242154766432,-0.7546448854870116,-1.4117607647738786,1.0,-0.10923402498689969,-0.300349412796388,-0.126906101606316
246,1.0,0.6775142276233069,-0.7650534343062325,-1.4105500298889333,1.0,-0.11573745882792927,-0.28365705245575656,-0.08351860206129512
247,1.0,0.6720913408756923,-0.7754037213444067,-1.4090976045178978,1.0,-0.12223593486142705,-0.2668782874290995,-0.03997212011036532
248,1.0,0.6666556584777464,-0.7856949583871025,-1.4074037375263826,1.0,-0.12872917471430814,-0.25001822869078355,0.003650451043063124
249,1.0,0.6612072839170267,-0.7959263617167752,-1.4054687191497763,1.0,-0.1352169002377882,-0.23308201197802653,0.04726607335545125
250,1.0,0.6557463209227308,-0.8060971521724491,-1.4032928809435166,1.0,-0.1416988335192991,-0.21607479622650572,0.09079172201078105
251,1.0,0.6502728734637225,-0.816206555209053,-1.4008765957262788,1.0,-0.14817469689439236,-0.19900176199889077,0.13414454346299742
252,1.0,0.6447870457465518,-0.8262538009564055,-1.3982202775160955,1.0,-0.15464421295863434,-0.1818681099067976,0.17724201315245458
253,1.0,0.6392889422134704,-0.8362381242778437,-1.3953243814594174,1.0,-0.16110710457948885,-0.1646790590266309,0.22000209259610026
254,1.0,0.6337786675404443,-0.846158764828491,-1.3921894037531262,1.0,-0.1675630949081897,-0.14743984530980192,0.2623433855523878
255,1.0,0.6282563266351607,-0.8560149671131592,-1.388815881559512,1.0,-0.17401190739159775,-0.13015571998781061,0.304185292963653
256,1.0,0.62272202463503,-0.865805980543885,-1.3852043929142366,1.0,-0.18045326578404972,-0.11283194797266337,0.34544816638099834
257,1.0,0.6171758669051844,-0.8755310594970889,-1.381355556627287,1.0,-0.18688689415919038,-0.09547380625313691,0.38605345957964887
258,1.0,0.6116179590364732,-0.8851894633703551,-1.3772700321769469,1.0,-0.19331251692179335,-0.0780865822873502,0.4259238780761437
259,1.0,0.6060484068434501,-0.8947804566388354,-1.372948519596799,1.0,-0.19972985881956543,-0.06067557239215707,0.4649835262627899
260,1.0,0.6004673163623607,-0.9043033089112593,-1.3683917593557766,1.0,-0.20613864495493822,-0.043246080129835815,0.5031580518792604
261,1.0,0.5948747938491228,-0.9137572949855568,-1.3636005322312885,1.0,-0.2125386007968436,-0.02580341469257283,0.5403747875463432
262,1.0,0.5892709457773033,-0.9231416949040866,-1.3585756591754372,1.0,-0.21892945219247448,-0.008352889285231195,0.5765628890924377
263,1.0,0.5836558788360922,-0.9324557940084605,-1.3533180011743529,1.0,-0.22531092537902722,0.009100180493103864,0.6116534704094511
264,1.0,0.5780296999282699,-0.9416988829939712,-1.3478284591006673,1.0,-0.2316827469954297,0.02655047826830441,0.6455797345814307
265,1.0,0.572392516168173,-0.9508702579636066,-1.342107973559155,1.0,-0.23804464409405093,0.04399268851062505,0.6782771010362811
266,1.0,0.5667444348796542,-0.9599692204816541,-1.336157524725564,1.0,-0.24439634415239328,0.06142149815385774,0.7096833284785588
267,1.0,0.5610855635940397,-0.96899507762689,-1.3299781321786686,1.0,-0.2507375750847663,0.07883159821374934,0.7397386333693126
268,1.0,0.5554160100480816,-0.9779471420453479,-1.3235708547255707,1.0,-0.25706806525394216,0.09621768540516619,0.7683858037274525
269,1.0,0.5497358821819075,-0.9868247320026624,-1.3169367902202769,1.0,-0.26338754348279125,0.11357446375752699,0.7955703080360043
270,1.0,0.5440452881369634,-0.9956271714359881,-1.310077075375588,1.0,-0.26969573906589955,0.1308966462280067,0.8212403990459481
271,1.0,0.5383443362539581,-1.004353790005481,-1.3029928855683293,1.0,-0.2759923817811634,0.14817895631202196,0.845347212280056
272,1.0,0.5326331350707969,-1.0130039231453516,-1.2956854346379536,1.0,-0.2822772019013657,0.16541612965050193,0.8678448590491933
273,1.0,0.5269117933205182,-1.0215769121144702,-1.2881559746785594,1.0,-0.28854993020572983,0.1826029156334683,0.8886905138040541
274,1.0,0.5211804199292217,-1.0300721040465355,-1.280405795824349,1.0,-0.29481029799145286,0.19973407899941859,0.9078444956560211
275,1.0,0.5154391240139952,-1.0384888519997912,-1.2724362260285715,1.0,-0.3010580370852148,0.21680440143003815,0.925270343911999
276,1.0,0.5096880148808369,-1.0468265150062943,-1.2642486308359842,1.0,-0.3072928798546669,0.23380868313975076,0.9409348874794126
277,1.0,0.5039272020225745,-1.0550844581207264,-1.255844413148872,1.0,-0.3135145592198962,0.25074174445962427,0.9548083080092661
278,1.0,0.49815679511678096,-1.063262052468747,-1.247225012986671,1.0,-0.31972280866486597,0.2675984274151447,0.9668641966570674
279,1.0,0.4923769040236862,-1.0713586752948852,-1.2383919072392275,1.0,-0.32591736224883266,0.28437359729739115,0.9770796043535628
280,1.0,0.48658763878408495,-1.0793737100099658,-1.2293466094137373,1.0,-0.33209795461773783,0.3010621442271111,0.9854350854895974
281,1.0,0.48078910961724214,-1.087306546238064,-1.2200906693754177,1.0,-0.33826432101557474,0.31765898471124493,0.9919147349319333
282,1.0,0.4749814269187949,-1.095156579862988,-1.2106256730819451,1.0,-0.34441619729573064,0.3341590631914041,0.9965062182995784
283,1.0,0.46916470125865006,-1.102923213074284,-1.200953242311707,1.0,-0.3505533199323005,0.3505573535838436,0.9992007954429792
284,1.0,0.4633390433788796,-1.1106058544127637,-1.1910750343859233,1.0,-0.3566754260313765,0.36684886081045615,0.9999933370813938
285,1.0,0.4575045641916118,-1.1182039188155448,-1.1809927418846686,1.0,-0.36278225334230907,0.3830286223203211,0.9988823345667682
286,1.0,0.4516613747769207,-1.125716827660605,-1.1707080923568591,1.0,-0.3688735402689417,0.39909170960134654,0.9958699027555343
287,1.0,0.4458095863807097,-1.1331440088108495,-1.1602228480242465,1.0,-0.37494902588081575,0.4150332296815384,0.99096177598286
288,1.0,0.4399493104125947,-1.1404848966576773,-1.149538805479468,1.0,-0.3810084499243485,0.4308483266194528,0.9841672971470168
289,1.0,0.43408065844378246,-1.147738932164058,-1.138657795378212,1.0,-0.3870515528339806,0.4465321829833568,0.9754993999246417
290,1.0,0.4282037422049475,-1.1549055629071023,-1.1275816821255455,1.0,-0.3930780757432972,0.46208002131866954,0.9649745841507491
291,1.0,0.42231867358410335,-1.1619842431201326,-1.1163123635564525,1.0,-0.3990877604961143,0.47748710560321905,0.9526128844103556
292,1.0,0.41642556462447344,-1.1689744337342443,-1.1048517706106558,1.0,-0.40508034965753886,0.49274874268988034,0.9384378319015096
293,1.0,0.41052452752235735,-1.1758756024193588,-1.0932018670017578,1.0,-0.4110555865249961,0.5078602837361548,0.9224764096423201
294,1.0,0.40461567462499587,-1.1826872236247614,-1.0813646488807673,1.0,-0.41701321513922573,0.5228171256202494,0.9047590011072442
295,1.0,0.3986991184284304,-1.1894087786191252,-1.0693421444940716,1.0,-0.42295298029524675,0.5376147123432369,0.8853193323904214
296,1.0,0.39277497157536256,-1.1960397555300137,-1.0571364138359052,1.0,-0.42887462755328876,0.5522485364168539,0.8641944080061311
297,1.0,0.3868433468530088,-1.2025796493828624,-1.044749548295381,1.0,-0.43477790324969195,0.5667141402365267,0.841424440448603
298,1.0,0.38090435719095367,-1.2090279621394344,-1.0321836702981422,1.0,-0.44066255450777314,0.5810071174392003,0.817052773645241
299,1.0,0.3749581156589994,-1.2153842027357473,-1.0194409329426937,1.0,-0.4465283292486581,0.5951231142455603,0.7911258004490014
300,1.0,0.3690047354650132,-1.2216478871194707,-1.0065235196314808,1.0,-0.45237497620207967,0.6090578307862333,0.7636928743269571
301,1.0,0.3630443299527726,-1.227818538286788,-0.9934336436967776,1.0,-0.45820224491714157,0.6228070224115738,0.7348062154131649
302,1.0,0.3570770125998072,-1.2338956863187218,-0.9801735480214366,1.0,-0.4640098857730467,0.63636650098462,0.7045208111046799
303,1.0,0.3511028970152372,-1.2398788684169209,-0.9667455046545895,1.0,-0.4697976499897901,0.6497321361568457,0.6728943113899106
304,1.0,0.3451220969376121,-1.245767628938904,-0.9531518144223396,1.0,-0.47556528963881556,0.6628998566263012,0.6399869191085994
305,1.0,0.33913472623274404,-1.2515615194327576,-0.9393948065335272,1.0,-0.4813125576536374,0.6758656513777734,0.6058612753522851
306,1.0,0.3331408988915407,-1.2572600986712892,-0.9254768381806329,1.0,-0.487039207840422,0.6886255709045783,0.5705823402234352
307,1.0,0.3271407290278347,-1.2628629326856264,-0.9114002941358834,1.0,-0.49274499488853496,0.7011757284116201,0.5342172691801884
308,1.0,0.32113433087621096,-1.2683695947982672,-0.8971675863426358,1.0,-0.4984296743810496,0.7135123009993465,0.496835285202134
309,1.0,0.31512181878983275,-1.2737796656555715,-0.8827811535021008,1.0,-0.5040930028052165,0.725631530828239,0.4585075470204257
310,1.0,0.30910330723826285,-1.279092733259698,-0.8682434606554811,1.0,-0.509734737562895,0.7375297262634912,0.4193070136630955
311,1.0,0.30307891080528626,-1.2843083929999772,-0.8535569987616085,1.0,-0.5153546369809453,0.7492032629995121,0.379308305573408
312,1.0,0.2970487441867268,-1.2894262476837277,-0.8387242842701227,1.0,-0.5209524603215807,0.7606485851639285,0.3385875625655852
313,1.0,0.2910129221882645,-1.2944459075665002,-0.8237478586902904,1.0,-0.5265279677926803,0.7718622064007356,0.2972222988883614
314,1.0,0.2849715597232499,-1.2993669903817604,-0.8086302881555373,1.0,-0.5320809205580608,0.7828407109322759,0.2552912556721908
315,1.0,0.2789247718105158,-1.3041891213699992,-0.7933741629837497,1.0,-0.5376110807477074,0.793580754599718,0.2128742510410435
316,1.0,0.27287267357218753,-1.3089119333072725,-0.7779820972334353,1.0,-0.5431182114679634,0.8040790658817203,0.17005202817405804
317,1.0,0.26681538023149226,-1.3135350665331655,-0.7624567282558214,1.0,-0.5486020768116778,0.8143324468909655,0.1269061016063161
318,1.0,0.2607530071105635,-1.3180581689781843,-0.7468007162429602,1.0,-0.5540624418683107,0.8243377743482723,0.083518602061297
319,1.0,0.2546856696282466,-1.3224808961905659,-0.7310167437719112,1.0,-0.5594990727339973,0.8340920005339733,0.03997212011036544
320,1.0,0.2486134832979016,-1.3268029113625093,-0.7151075153451024,1.0,-0.5649117365215656,0.8435921542162809,-0.003650451043061225
321,1.0,0.24253656372520285,-1.3310238853558265,-0.6990757569269208,1.0,-0.5703002013705134,0.8528353415563535,-0.047266073355451126
322,1.0,0.23645502660594003,-1.335143496727005,-0.6829242154766425,1.0,-0.575664236456941,0.8618187469897872,-0.09079172201078094
323,1.0,0.2303689877238132,-1.3391614317516896,-0.666655658477747,1.0,-0.5810036120034381,0.8705396340842616,-0.13414454346299906
324,1.0,0.22427856294822957,-1.3430773844485722,-0.6502728734637228,1.0,-0.5863180992889271,0.8789953463730875,-0.1772420131524562
325,1.0,0.2181838682320983,-1.3468910566026933,-0.6337786675404445,1.0,-0.5916074706584606,0.8871833081643887,-0.22000209259610015
326,1.0,0.21208501960962114,-1.3506021577881533,-0.6171758669051847,1.0,-0.5968714995329738,0.8951010253256854,-0.2623433855523877
327,1.0,0.20598213319408432,-1.354210405390229,-0.6004673163623607,1.0,-0.6021099604189896,0.9027460860436294,-0.30418529296365115
328,1.0,0.1998753251756489,-1.3577155246268953,-0.5836558788360922,1.0,-0.6073226289182785,0.9101161615586669,-0.34544816638099823
329,1.0,0.19376471181913565,-1.3611172485697522,-0.5667444348796538,1.0,-0.6125092817374712,0.9172090068744004,-0.38605345957964715
330,1.0,0.18765040946181577,-1.3644153181643504,-0.5497358821819072,1.0,-0.6176696966976231,0.9240224614414368,-0.42592387807614357
331,1.0,0.1815325345111914,-1.367609482249922,-0.5326331350707966,1.0,-0.6228036527437332,0.9305544498155119,-0.46498352626278977
332,1.0,0.17541120344278371,-1.3706994975785047,-0.5154391240139957,1.0,-0.6279109299542112,0.9368029822896895,-0.5031580518792603
333,1.0,0.169286532797912,-1.3736851288334682,-0.4981567951167806,1.0,-0.6329913095503001,0.9427661555004476,-0.5403747875463446
334,1.0,0.1631586391814777,-1.3765661486474323,-0.4807891096172439,1.0,-0.6380445739054459,0.9484421530074593,-0.5765628890924377
335,1.0,0.1570276392597409,-1.3793423376195848,-0.4633390433788799,1.0,-0.6430705065546232,0.9538292458468994,-0.6116534704094524
336,1.0,0.15089364975810368,-1.3820134843323864,-0.44580958638070994,1.0,-0.6480688922036044,0.9589257930581032,-0.6455797345814306
337,1.0,0.14475678745888293,-1.3845793853676733,-0.4282037422049477,1.0,-0.6530395167381844,0.9637302421834187,-0.678277101036281
338,1.0,0.1386171691990914,-1.3870398453221475,-0.4105245275223576,1.0,-0.6579821672333516,0.9682411297411008,-0.7096833284785573
339,1.0,0.13247491186821098,-1.3893946768222571,-0.39277497157536245,1.0,-0.6628966319624092,0.9724570816711013,-0.7397386333693124
340,1.0,0.12633013240596705,-1.3916437005384668,-0.37495811565899906,1.0,-0.6677827004060448,0.9763768137536215,-0.7683858037274524
341,1.0,0.12018294780010308,-1.3937867451989128,-0.35707701259980706,1.0,-0.672640163261348,0.9799991320002976,-0.7955703080360031
342,1.0,0.11403347508415268,-1.3958236476024468,-0.3391347262327436,1.0,-0.6774688124507778,0.9833229330179017,-0.821240399045948
343,1.0,0.10788183133521302,-1.397754252631065,-0.32113433087621174,1.0,-0.6822684411310734,0.9863472043444456,-0.845347212280055
344,1.0,0.10172813367171243,-1.3995784132617197,-0.3030789108052859,1.0,-0.687038843702117,0.9890710247575862,-0.8678448590491942
345,1.0,0.0955724992511853,-1.4012959905775164,-0.2849715597232504,1.0,-0.6917798158157389,0.9914935645552394,-0.8886905138040541
346,1.0,0.0894150452680366,-1.4029068537782927,-0.2668153802314928,1.0,-0.6964911543844728,0.9936140858083153,-0.9078444956560218
347,1.0,0.0832558889513153,-1.404410880190579,-0.24861348329790178,1.0,-0.7011726575902558,0.9954319425854982,-0.9252703439119997
348,1.0,0.07709514756247884,-1.405807955276941,-0.23036898772381342,1.0,-0.7058241248930714,0.9969465811500037,-0.9409348874794131
349,1.0,0.07093293839316307,-1.4070979726447017,-0.2120850196096214,1.0,-0.7104453570395417,0.9981575401282525,-0.9548083080092661
350,1.0,0.06476937876294854,-1.4082808340540443,-0.19376471181913585,1.0,-0.7150361560714621,0.9990644506504092,-0.9668641966570668
351,1.0,0.05860458601712478,-1.4093564494254929,-0.17541120344278363,1.0,-0.7195963253342816,0.999667036462743,-0.9770796043535628
352,1.0,0.052438677524460575,-1.410324736846772,-0.1570276392597408,1.0,-0.7241256694855263,0.9999651140117782,-0.985435085489597
353,1.0,0.046271770674964414,-1.4111856225790462,-0.1386171691990913,1.0,-0.7286239945031671,0.9999585925002059,-0.9919147349319333
354,1.0,0.04010398287765423,-1.4119390410625339,-0.12018294780010395,1.0,-0.7330911076939327,0.9996474739145417,-0.9965062182995783
355,1.0,0.0339354315583187,-1.4125849349215003,-0.10172813367171203,1.0,-0.7375268177015617,0.9990318530245205,-0.9992007954429794
356,1.0,0.027766234157283173,-1.4131232549686272,-0.08325588895131585,1.0,-0.7419309345149999,0.9981119173542292,-0.9999933370813938
357,1.0,0.02159650812717314,-1.4135539602087595,-0.06476937876294908,1.0,-0.746303269476541,0.9968879471249845,-0.9988823345667682
358,1.0,0.015426370930679069,-1.413877017842025,-0.04627177067496371,1.0,-0.7506436352899082,0.9953603151699753,-0.9958699027555342
359,1.0,0.009255940038319733,-1.4140924032663345,-0.0277662341572834,1.0,-0.7549518460282755,0.9935294868206933,-0.9909617759828601
360,1.0,0.003085332926203594,-1.414200100079254,-0.009255940038319964,1.0,-0.7592277171422338,0.9913960197651895,-0.9841672971470169
361,1.0,-0.0030853329262034213,-1.414200100079254,0.009255940038319331,1.0,-0.7634710654676957,0.9889605638781963,-0.9754993999246422
362,1.0,-0.009255940038319562,-1.4140924032663345,0.02776623415728277,1.0,-0.7676817092337421,0.9862238610231697,-0.9649745841507492
363,1.0,-0.015426370930679207,-1.413877017842025,0.046271770674964324,1.0,-0.771859468070408,0.9831867448263104,-0.9526128844103552
364,1.0,-0.021596508127173283,-1.4135539602087595,0.06476937876294844,1.0,-0.7760041630164094,0.9798501404226332,-0.9384378319015098
365,1.0,-0.027766234157282688,-1.4131232549686272,0.08325588895131396,1.0,-0.7801156165268093,0.9762150641741618,-0.9224764096423202
366,1.0,-0.03393543155831853,-1.4125849349215003,0.10172813367171264,1.0,-0.7841936524806239,0.9722826233603353,-0.904759001107245
367,1.0,-0.040103982877653745,-1.411939041062534,0.12018294780010207,1.0,-0.7882380961883653,0.96805401584072,-0.8853193323904206
368,1.0,-0.046271770674964234,-1.4111856225790462,0.1386171691990907,1.0,-0.7922487743995261,0.9635305296901295,-0.8641944080061312
369,1.0,-0.05243867752446041,-1.410324736846772,0.15702763925974142,1.0,-0.7962255153100002,0.9587135428062659,-0.841424440448603
370,1.0,-0.05860458601712492,-1.4093564494254929,0.175411203442783,1.0,-0.8001681485694427,0.9536045224899967,-0.8170527736452421
371,1.0,-0.06476937876294836,-1.4082808340540445,0.19376471181913651,1.0,-0.8040765052885669,0.9482050249984028,-0.7911258004490036
372,1.0,-0.07093293839316321,-1.4070979726447017,0.21208501960962076,1.0,-0.8079504180463791,0.9425166950707253,-0.7636928743269549
373,1.0,-0.07709514756247898,-1.405807955276941,0.23036898772381284,1.0,-0.8117897208973496,0.9365412654273657,-0.7348062154131638
374,1.0,-0.08325588895131482,-1.404410880190579,0.2486134832979012,1.0,-0.815594249378523,0.930280556242078,-0.7045208111046787
375,1.0,-0.08941504526803642,-1.4029068537782927,0.2668153802314922,1.0,-0.8193638405165614,0.9237364745875288,-0.6728943113899106
376,1.0,-0.0955724992511845,-1.4012959905775166,0.2849715597232486,1.0,-0.8230983328347267,0.9169110138543841,-0.6399869191085995
377,1.0,-0.10172813367171225,-1.3995784132617197,0.3030789108052865,1.0,-0.8267975663597972,0.9098062531441026,-0.6058612753522837
378,1.0,-0.10788183133521255,-1.3977542526310651,0.32113433087620996,1.0,-0.8304613826289209,0.9024243566356226,-0.5705823402234339
379,1.0,-0.11403347508415282,-1.3958236476024468,0.33913472623274304,1.0,-0.8340896246964028,0.8947675729261304,-0.5342172691801885
380,1.0,-0.12018294780010293,-1.3937867451989128,0.3570770125998076,1.0,-0.8376821371404285,0.8868382343461167,-0.4968352852021341
381,1.0,-0.12633013240596688,-1.3916437005384668,0.3749581156589984,1.0,-0.8412387660697216,0.8786387562489265,-0.4585075470204258
382,1.0,-0.13247491186821111,-1.3893946768222571,0.392774971575363,1.0,-0.8447593591301363,0.8701716362750179,-0.4193070136630956
383,1.0,-0.13861716919909123,-1.3870398453221477,0.4105245275223569,1.0,-0.8482437655111835,0.8614394535911577,-0.3793083055734081
384,1.0,-0.14475678745888274,-1.3845793853676733,0.42820374220494706,1.0,-0.8516918359524905,0.8524448681047827,-0.338587562565587
385,1.0,-0.15089364975810318,-1.3820134843323866,0.44580958638070933,1.0,-0.8551034227501959,0.8431906196537642,-0.2972222988883632
386,1.0,-0.15702763925974073,-1.379342337619585,0.4633390433788792,1.0,-0.8584783797632759,0.8336795271718281,-0.2552912556721909
387,1.0,-0.16315863918147722,-1.3765661486474325,0.4807891096172409,1.0,-0.8618165624198045,0.8239144878298805,-0.2128742510410436
388,1.0,-0.16928653279791214,-1.3736851288334682,0.49815679511678107,1.0,-0.8651178277231473,0.8138984761535012,-0.17005202817405818
389,1.0,-0.17541120344278324,-1.370699497578505,0.5154391240139939,1.0,-0.8683820342580861,0.803634543116874,-0.126906101606318
390,1.0,-0.1815325345111912,-1.367609482249922,0.5326331350707971,1.0,-0.8716090421968773,0.7931258152134301,-0.08351860206129891
391,1.0,-0.18765040946181563,-1.3644153181643506,0.5497358821819076,1.0,-0.8747987133052407,0.7823754935034904,-0.039972120110365564
392,1.0,-0.19376471181913546,-1.3611172485697522,0.5667444348796532,1.0,-0.8779509109482824,0.7713868526391882,0.0036504510430611027
393,1.0,-0.19987532517564874,-1.3577155246268955,0.5836558788360927,1.0,-0.8810655000963465,0.7601632398669795,0.04726607335544923
394,1.0,-0.20598213319408445,-1.354210405390229,0.6004673163623601,1.0,-0.8841423473308002,0.748708074008041,0.09079172201077727
395,1.0,-0.2120850196096213,-1.3506021577881533,0.6171758669051841,1.0,-0.8871813208497487,0.7370248444168603,0.1341445434630007
396,1.0,-0.21818386823209812,-1.3468910566026935,0.6337786675404439,1.0,-0.8901822904736804,0.7251171099183515,0.17724201315245783
397,1.0,-0.2242785629482297,-1.3430773844485722,0.6502728734637222,1.0,-0.8931451276510447,0.7129884977237944,0.22000209259610176
398,1.0,-0.23036898772381273,-1.3391614317516898,0.6666556584777453,1.0,-0.8960697054637584,0.7006427023259559,0.2623433855523875
399,1.0,-0.23645502660593987,-1.335143496727005,0.6829242154766431,1.0,-0.8989558986326415,0.6880834843737101,0.30418529296365104
400,1.0,-0.2425365637252027,-1.3310238853558265,0.6990757569269203,1.0,-0.9018035835227848,0.6753146695265103,0.3454481663809998
401,1.0,-0.24861348329790112,-1.3268029113625097,0.7151075153451021,1.0,-0.9046126381488453,0.6623401472890527,0.38605345957964865
402,1.0,-0.25468566962824646,-1.3224808961905659,0.7310167437719118,1.0,-0.9073829421802722,0.6491638698264977,0.42592387807614346
403,1.0,-0.2607530071105633,-1.3180581689781845,0.7468007162429597,1.0,-0.9101143769464609,0.6357898507606018,0.46498352626278966
404,1.0,-0.26681538023149237,-1.3135350665331655,0.7624567282558221,1.0,-0.9128068254418369,0.6222221639471298,0.5031580518792618
405,1.0,-0.27287267357218736,-1.3089119333072727,0.7779820972334337,1.0,-0.9154601723308681,0.608464942234918,0.5403747875463445
406,1.0,-0.27892477181051567,-1.3041891213699994,0.7933741629837482,1.0,-0.9180743039530047,0.5945223762069686,0.5765628890924376
407,1.0,-0.28497155972324945,-1.2993669903817608,0.8086302881555368,1.0,-0.9206491083275484,0.5803987129039595,0.6116534704094508
408,1.0,-0.29101292218826436,-1.2944459075665002,0.82374785869029,1.0,-0.9231844751584496,0.5660982545305514,0.6455797345814291
409,1.0,-0.2970487441867266,-1.2894262476837277,0.8387242842701222,1.0,-0.9256802958390314,0.5516253571448964,0.6782771010362809
410,1.0,-0.30307891080528643,-1.2843083929999772,0.8535569987616092,1.0,-0.9281364634566427,0.5369844293317402,0.7096833284785572
411,1.0,-0.3091033072382627,-1.279092733259698,0.8682434606554807,1.0,-0.9305528727972375,0.5221799308595245,0.7397386333693111
412,1.0,-0.3151218187898326,-1.2737796656555718,0.8827811535021005,1.0,-0.932929420349882,0.5072163713218986,0.7683858037274511
413,1.0,-0.32113433087621107,-1.2683695947982672,0.8971675863426365,1.0,-0.935266004311189,0.49209830876405175,0.7955703080360041
414,1.0,-0.32714072902783425,-1.2628629326856269,0.9114002941358831,1.0,-0.9375625245896783,0.4768303482942929,0.8212403990459479
415,1.0,-0.3331408988915405,-1.2572600986712892,0.9254768381806329,1.0,-0.9398188828100644,0.4614171406812843,0.8453472122800549
416,1.0,-0.3391347262327438,-1.2515615194327576,0.9393948065335264,1.0,-0.9420349823174711,0.44586338093737593,0.8678448590491923
417,1.0,-0.3451220969376119,-1.245767628938904,0.9531518144223389,1.0,-0.9442107281815714,0.4301738068884569,0.888690513804054
418,1.0,-0.35110289701523706,-1.2398788684169209,0.9667455046545892,1.0,-0.9463460272006534,0.41435319773077406,0.9078444956560225
419,1.0,-0.35707701259980734,-1.2338956863187216,0.9801735480214363,1.0,-0.9484407879056143,0.3984063725751328,0.9252703439120002
420,1.0,-0.3630443299527724,-1.227818538286788,0.9934336436967772,1.0,-0.9504949205638772,0.382338188978956,0.9409348874794131
