system,dataset,repeat,horizon,mse,mae,global_elementwise_mse,global_elementwise_mae,native_batch_mean_mse,native_batch_mean_mae,metric_semantics,origin_count,channel_count,checkpoint_sha256,prediction_prefix_sha256,target_prefix_sha256,prefix_identity,test_role,loader_horizon,loader_drop_last,input_only_inference,test_tuned,matrix_complete,source_metric_file,global_elementwise_float64_mse,global_elementwise_float64_mae
QDF,ETTh1,0,336,0.4672858715057373,0.45861026644706726,,,,,official_torch_float32_global_mean,2545,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,4747b86244117d5b8bb0e3f46c332b51a07f01977a2dd9d38ad8814a34f034fc,6aadec30f9d0653693bfd88edafafb9ab8d712f13cb9367ea1c13b8e85f9058e,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh1__r0__H336/prefix_metrics.csv,0.46728585087927615,0.45861027670828974
QDF,ETTh1,0,720,0.4989432990550995,0.49280020594596863,,,,,official_torch_float32_global_mean,2161,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,4c63ff4549003a7634a589465c1c6419254e14986d008244bc26b5b0c619d00b,011f2f68df1d439f9f6ad3376fb2d39695c099b42ce31da16d01babc70073d62,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh1__r0__H720/prefix_metrics.csv,0.4989433100957877,0.4928002053705171
QDF,ETTh1,0,96,0.4010436236858368,0.417733758687973,,,,,official_torch_float32_global_mean,2785,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,6a1efb905e09b1b15884b8a7939e802553e7e013ff77b0f9a34e56de91c653d1,85406b935124bf2745dc1b683d236d0d7b29747ad0e333196e9aad7030ca16b7,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh1__r0__H96/prefix_metrics.csv,0.40104363638006063,0.41773370812066923
QDF,ETTh2,0,192,0.33358341455459595,0.38245055079460144,,,,,official_torch_float32_global_mean,2689,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,d8d6b6dc3dc2202b01e3d53fdd96a492fa41f44ee77020c8ae401a05f7a60989,a6c24e6881a0ffab7697f3c4189202306f29e735acf1cb9da8020524f34cd62a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh2__r0__H192/prefix_metrics.csv,0.3335834250007509,0.3824505511043236
QDF,ETTh2,0,336,0.3576340079307556,0.40410786867141724,,,,,official_torch_float32_global_mean,2545,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,eac11ff29a443ab024ec623478843dd3a6d6ad594f0c4caa8aa6b00b39ee7695,c495b360c244e930c91beacee1185285d77edf65fc72ab5034c3b73650f2ea35,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh2__r0__H336/prefix_metrics.csv,0.3576340098126545,0.40410788221867366
QDF,ETTh2,0,720,0.40693315863609314,0.43962326645851135,,,,,official_torch_float32_global_mean,2161,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,19587077caf0dcc46e783fe86421bd105b484a62407b8d538f19c0d702f64883,54e79c2d71f454b925b06f24fc07424541665f1167519ad75267a2d907554822,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh2__r0__H720/prefix_metrics.csv,0.40693316811387625,0.4396232833900077
QDF,ETTh2,0,96,0.27221277356147766,0.3404507040977478,,,,,official_torch_float32_global_mean,2785,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,67814438d2f1026cb4bf86da8f384a550099fc5c7351aff6cde74e36e1d5402e,f96ac8c63af7b3298a8a30bab921707e95145eca30fba9a72fff7a2aa0aa1eef,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTh2__r0__H96/prefix_metrics.csv,0.2722127941165094,0.34045069049857907
QDF,ETTm1,0,192,0.33041059970855713,0.3709307610988617,,,,,official_torch_float32_global_mean,11329,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,849aba30a2d1c47d383c1b26195d99599d6753a3f83b44864795590707dd1e1c,fde46e5b466612e9fd1787fc529f31641d6a358bd07cbaab9f267e2fde9850cf,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm1__r0__H192/prefix_metrics.csv,0.3304105747355521,0.3709307430090399
QDF,ETTm1,0,336,0.36389973759651184,0.3909511864185333,,,,,official_torch_float32_global_mean,11185,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,dbf6d50b27d49a2211b0f87f3e383b2bd5e1a68f5e037338444cf312eb216cae,703f9efab78a24f16b87e528924abe07f2c7c1b6ba1c875437e2e1bb09f3efb4,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm1__r0__H336/prefix_metrics.csv,0.36389973562851,0.390951203001551
QDF,ETTm1,0,720,0.4228467643260956,0.4241206645965576,,,,,official_torch_float32_global_mean,10801,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,f0bf3993939aedbfdc9f026e4571c1ba3e56c9d54b4016cffb0f03ff5365577d,2c8b00914335e50e8b8e33e30a5d610e52c58564b7deaa0ec7c1eca1e8868b96,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm1__r0__H720/prefix_metrics.csv,0.4228467342987681,0.4241206821719756
QDF,ETTm1,0,96,0.2916393578052521,0.3483833074569702,,,,,official_torch_float32_global_mean,11425,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,2b7a4989e906dd21dbe32e8e65ae3928b1446603d54c1a1d9be696aae5b7e9fb,0f34948780407a9d9c4b5e02d2758f8019195b9f48122ee8a6623ea6b8b87698,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm1__r0__H96/prefix_metrics.csv,0.29163934371449457,0.34838330590510075
QDF,ETTm2,0,192,0.22252507507801056,0.2940044105052948,,,,,official_torch_float32_global_mean,11329,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,a83220df5a793a0ce72614f5540159273d543b35a35c096ddb3457b8d71d440e,b1e848581badd337315a220534f0bcd570dd219e08bc89598dcb1fa8823b835f,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm2__r0__H192/prefix_metrics.csv,0.22252506977339861,0.2940044016918329
QDF,ETTm2,0,336,0.27633845806121826,0.3295932114124298,,,,,official_torch_float32_global_mean,11185,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,399a9b86df066dab3c645e90f7e67a314077dfeebc50937771a00628eb02ae54,ce9c9b983c60722f44374ce8d73b07e3d2ff856b9adcfe45ae5a6c8402f92b48,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm2__r0__H336/prefix_metrics.csv,0.27633848754052026,0.32959322438526395
QDF,ETTm2,0,720,0.3638134300708771,0.3853282332420349,,,,,official_torch_float32_global_mean,10801,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,3382c26d8a97de2e58a0603e1d5d2be841dd72c639761dca390f94b2b6445a54,0a83b0ed00734af6a442fb364d4ef6f5fa179f0363661fb5e1a5b5098244aeaf,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm2__r0__H720/prefix_metrics.csv,0.3638134340361217,0.38532819289649356
QDF,ETTm2,0,96,0.16547861695289612,0.2548772692680359,,,,,official_torch_float32_global_mean,11425,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,d86ce237d43fbfdb413cb64b98080b39b3091ca169bff67bcd5425103626dd47,661b99a20ed6afbdb99e45c4f0a666fca3822b97a18906fe534ae46976d55818,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__ETTm2__r0__H96/prefix_metrics.csv,0.1654786214577608,0.25487722990696493
QDF,Solar,0,192,0.20511923730373383,0.26704972982406616,,,,,official_torch_float32_global_mean,10321,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,c805c767f18be99e807efb03ec628fdba3e10500e695d22324f644d362e5e195,d5d0a02ee2d5a0f4c510d3962ac737acdd54c7d6f88112e1cfcba9c744d6e7ae,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Solar__r0__H192/prefix_metrics.csv,0.20511922544600736,0.2670497040767406
QDF,Solar,0,336,0.2149670422077179,0.2720291018486023,,,,,official_torch_float32_global_mean,10177,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,0897851b51432815c3d2bcf59eb3047360020d29627e4e856ea5f3af7513a7c9,5a3b0b152b09731115dfbdc3fdfb749456c8f221963be7374ec419ca6baedafb,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Solar__r0__H336/prefix_metrics.csv,0.21496702914656454,0.2720290784126475
QDF,Solar,0,720,0.22260445356369019,0.27768146991729736,,,,,official_torch_float32_global_mean,9793,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,d0b319f10b5411a1a944337dfa85a087148dc270bc7690f2363c4ef64a84caf3,e78af3146affcfe440ad488848ea1d82259ca4fb28452433a7a4605b9eacb5b2,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Solar__r0__H720/prefix_metrics.csv,0.22260443284129597,0.27768148297921175
QDF,Solar,0,96,0.18649043142795563,0.2555790841579437,,,,,official_torch_float32_global_mean,10417,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,cacd8b9297e10313a3a548cb35954d2226bf86b748772d0ae805ed154a8d42ef,ae7d81181ccc29c069024164abd1b8587e9c40769d78b29f3f638430889b8d75,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Solar__r0__H96/prefix_metrics.csv,0.18649042635744362,0.25557911006573547
QDF,Weather,0,192,0.23127062618732452,0.2763713300228119,,,,,official_torch_float32_global_mean,10348,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,c3a0a8c37915fc78b96eb3c52cea1b71c01d1ba56664fa7110e0efb8b76217f6,61e206249e80eae0ec169941c8c8530953835fdd74420f0e014f44dd73dffa57,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Weather__r0__H192/prefix_metrics.csv,0.23127064359744434,0.27637134730277035
QDF,Weather,0,336,0.27640771865844727,0.3073421120643616,,,,,official_torch_float32_global_mean,10204,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,344a70c4c02a2f3c26518268d8abc097a70f3ebdff7d1d1b48df3491f4af8623,5c31b3ec85515bba1bd206cd3c0d036505f56ea7469cab32e86b437ca97e6495,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Weather__r0__H336/prefix_metrics.csv,0.2764077225568886,0.30734211137802897
QDF,Weather,0,720,0.3410804271697998,0.35111936926841736,,,,,official_torch_float32_global_mean,9820,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,325f88835a52fd9c65eab2ea92fa7b3d0047b0de7eba9824e955fcdba64fa5dd,84be0995abd5333cfa47424301c909c1ff610eb8e60f057d3d7f1184f7c91525,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Weather__r0__H720/prefix_metrics.csv,0.3410804179629236,0.35111938001409904
QDF,Weather,0,96,0.19126012921333313,0.24560533463954926,,,,,official_torch_float32_global_mean,10444,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,0bb990c02bd1e4debd60d34881b758537d0c2061c0d80218d6478c5a2c025482,1b17b92ee0ceb18528594ece28a79bd3578ca0de9697e8dbbf49e2cb16d9b689,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/QDF__Weather__r0__H96/prefix_metrics.csv,0.19126012432991377,0.24560534664764663
SimpleTM,ECL,0,192,0.15244089359226135,0.2517616430532848,0.15244089359226135,0.2517616430532848,0.15244089359226132,0.2517616430532848,global_elementwise,4864,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,d2edd06e7405a2b56d5e4cc4f69c9daa171ce77bf971631885cbee0c34a1c520,5ec8c2ea0802e4447662150dc7f6aaf25fcb7c6daf29a92832adae5e7b6b2742,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r0__H192/prefix_metrics.csv,,
SimpleTM,ECL,0,336,0.17293863308482788,0.2689100552847415,0.17293863308482788,0.2689100552847415,0.17293863308482785,0.26891005528474143,global_elementwise,4864,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,2ba3422a2f129dc8b26b6bcfa873cdec0a7c197e6ee29af7f70a8098b5337fd6,0b2f96f97a6834db07359194b4b23b74b4e9c5c52953985b3513a768aa0cbe6a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r0__H336/prefix_metrics.csv,,
SimpleTM,ECL,0,720,0.20097305245323102,0.29345815197710484,0.20097305245323102,0.29345815197710484,0.20097305245323102,0.29345815197710484,global_elementwise,4352,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,6cada853edf51113f7364c375dff0341e757542b05ab3a279e38c25c9363bb7d,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r0__H720/prefix_metrics.csv,,
SimpleTM,ECL,0,96,0.15034128507958588,0.24583950458207685,0.15034128507958588,0.24583950458207685,0.15034128507958586,0.24583950458207687,global_elementwise,5120,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,e5a48b6b25544279031cf5b44c05b6a217622026e7aecab63eb8dfd6e3ce4fd7,5db7bd1d055791b891f84fc204bc89875c7ebb6fb72c21391f08567191ab5cfe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r0__H96/prefix_metrics.csv,,
SimpleTM,ECL,1,192,0.15219719592579206,0.25163728525979695,0.15219719592579206,0.25163728525979695,0.1521971959257921,0.25163728525979695,global_elementwise,4864,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,4d45016d79969b79b607b083066e65fa9a5524b41e917e8c0dc60f7afb6166ca,5ec8c2ea0802e4447662150dc7f6aaf25fcb7c6daf29a92832adae5e7b6b2742,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r1__H192/prefix_metrics.csv,,
SimpleTM,ECL,1,336,0.1727265880082269,0.2688358539948589,0.1727265880082269,0.2688358539948589,0.17272658800822693,0.2688358539948589,global_elementwise,4864,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,4347acc7ae16e6e988da6a695889be1935336be7fec8a1ff7ad9f368af67c4bf,0b2f96f97a6834db07359194b4b23b74b4e9c5c52953985b3513a768aa0cbe6a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r1__H336/prefix_metrics.csv,,
SimpleTM,ECL,1,720,0.2007126557106907,0.29350916004497485,0.2007126557106907,0.29350916004497485,0.20071265571069064,0.29350916004497485,global_elementwise,4352,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,5ddf4ec7402565abd2d5ee78450f751b27cb641540aef0bf794eaa13a26060c5,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r1__H720/prefix_metrics.csv,,
SimpleTM,ECL,1,96,0.15009978556038406,0.2458298112930526,0.15009978556038406,0.2458298112930526,0.15009978556038403,0.24582981129305265,global_elementwise,5120,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,30f311effa433be19da6db95b8b413d4127d18dc8dffe94de9398ff59802959f,5db7bd1d055791b891f84fc204bc89875c7ebb6fb72c21391f08567191ab5cfe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r1__H96/prefix_metrics.csv,,
SimpleTM,ECL,2,192,0.15177504378122525,0.2510834723334158,0.15177504378122525,0.2510834723334158,0.1517750437812252,0.2510834723334159,global_elementwise,4864,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,12285dda287ff328f9586a9d9aaec04e3e76f96a5a39d49f625557740e0b8121,5ec8c2ea0802e4447662150dc7f6aaf25fcb7c6daf29a92832adae5e7b6b2742,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r2__H192/prefix_metrics.csv,,
SimpleTM,ECL,2,336,0.17222163846307903,0.26835436934108325,0.17222163846307903,0.26835436934108325,0.17222163846307903,0.2683543693410832,global_elementwise,4864,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,cb8ff171be5a8d8245cd5f7df6cec210b917894baf1fc3687f3fa20f0a05f98e,0b2f96f97a6834db07359194b4b23b74b4e9c5c52953985b3513a768aa0cbe6a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r2__H336/prefix_metrics.csv,,
SimpleTM,ECL,2,720,0.2006064163974428,0.2935035436180512,0.2006064163974428,0.2935035436180512,0.20060641639744287,0.2935035436180512,global_elementwise,4352,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,359e49a329b993f5a923498f48a168c9f4394593cb8548d24c8d1b323e4aa7d0,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r2__H720/prefix_metrics.csv,,
SimpleTM,ECL,2,96,0.149379733034186,0.24496116770757823,0.149379733034186,0.24496116770757823,0.14937973303418597,0.2449611677075782,global_elementwise,5120,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,7553bf73f3de243d527ba40e6d1ba1ed408ffce0354eeb1a45bb9d2464d81b9c,5db7bd1d055791b891f84fc204bc89875c7ebb6fb72c21391f08567191ab5cfe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ECL__r2__H96/prefix_metrics.csv,,
SimpleTM,ETTh1,0,192,0.4363887454840354,0.4329337923330902,0.4363887454840354,0.4329337923330902,0.4363887454840354,0.4329337923330902,global_elementwise,2560,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,8686a06627b9f5722028d27da33a884d66296e5c181ebfd6599618b6899c0deb,90aea52a887d48ba2da8f6c4623c23543fcf3e7a2694f71f44701349e242517c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r0__H192/prefix_metrics.csv,,
SimpleTM,ETTh1,0,336,0.45092340567979133,0.44338041990692595,0.45092340567979133,0.44338041990692595,0.4509234056797913,0.44338041990692584,global_elementwise,2304,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,8f440fddfc835740d18030edea3f3ed0d668dd26676ca81b7fddc8acefcabda4,417832a060686cd687178befba5cc57965aa9928538e10c474266dd010c3a679,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r0__H336/prefix_metrics.csv,,
SimpleTM,ETTh1,0,720,0.47627907315803253,0.4689271890247349,0.47627907315803253,0.4689271890247349,0.47627907315803253,0.4689271890247349,global_elementwise,2048,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,b5a4fc25b8628f317637f2b001ee4e127fd3166433236b8708907eba73b77582,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r0__H720/prefix_metrics.csv,,
SimpleTM,ETTh1,0,96,0.38571812765483443,0.40839879820199215,0.38571812765483443,0.40839879820199215,0.3857181276548344,0.4083987982019921,global_elementwise,2560,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,3da360286b23682019f13b5440c963983595fabbb2edc9690abf3dfb7d5619ef,26e9e82443f35a5d2fed5a317232a0e397766ee476c19624c5670daf43b185e9,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r0__H96/prefix_metrics.csv,,
SimpleTM,ETTh1,1,192,0.43074784970646746,0.42859175408067157,0.43074784970646746,0.42859175408067157,0.43074784970646746,0.4285917540806715,global_elementwise,2560,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,e999444eae26931ffe0e0e79df8dc7081e45ac77cf5e156ea53bcd9c8a1ab9ae,90aea52a887d48ba2da8f6c4623c23543fcf3e7a2694f71f44701349e242517c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r1__H192/prefix_metrics.csv,,
SimpleTM,ETTh1,1,336,0.4446629012715407,0.4390449674025807,0.4446629012715407,0.4390449674025807,0.4446629012715407,0.4390449674025807,global_elementwise,2304,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,f1bedb2a3e14a99a69a7d6b459ea29447560c931a75e30b8534d42276f528509,417832a060686cd687178befba5cc57965aa9928538e10c474266dd010c3a679,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r1__H336/prefix_metrics.csv,,
SimpleTM,ETTh1,1,720,0.46234372622138264,0.46120418040690614,0.46234372622138264,0.46120418040690614,0.46234372622138276,0.46120418040690614,global_elementwise,2048,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,daa6f5217315f3ab7b4567ab276b8e9e8cb9a1750333bc81c1666ec31f734c45,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r1__H720/prefix_metrics.csv,,
SimpleTM,ETTh1,1,96,0.3788993166165382,0.40286816761712974,0.3788993166165382,0.40286816761712974,0.37889931661653825,0.40286816761712974,global_elementwise,2560,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,7cdaa4768d80056b94bbcd5f256a15a9d3bae9eb1c1f6b5940fd0ec3ad3060b8,26e9e82443f35a5d2fed5a317232a0e397766ee476c19624c5670daf43b185e9,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r1__H96/prefix_metrics.csv,,
SimpleTM,ETTh1,2,192,0.4343428743074186,0.4316127333711114,0.4343428743074186,0.4316127333711114,0.4343428743074186,0.4316127333711114,global_elementwise,2560,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,3f7d6a045f3b05905e9ca96cfaf444465761e82e2200b8f046fd0071c9b113d9,90aea52a887d48ba2da8f6c4623c23543fcf3e7a2694f71f44701349e242517c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r2__H192/prefix_metrics.csv,,
