origin,channel,timemixer_full_r2_h96,timemixer_prefix_r2_h96,timemixer_full_r2_h192,timemixer_prefix_r2_h192,timemixer_full_r2_h336,timemixer_prefix_r2_h336,timemixer_full_r2_h720,timemixer_prefix_r2_h720,timemixer_tail_r2_h720,timemixer_last192_r2_h720,baseline_competent,balanced_gain,balanced_prefix,balanced_eligible
836,4,-0.7835291171471688,-0.7835291171471688,0.09993283783616469,0.09173376205713935,-0.40187810540081803,-0.8032883719882216,-0.07541491011854085,-0.8983394724954576,-0.06492929216598431,-0.10271546872473847,False,False,True,False
837,4,-0.9921656891632533,-0.9921656891632533,-0.01735757816175676,-0.03967797356982161,-0.36630040371985273,-0.7204031556307344,-0.009271426332883248,-0.3951049314842381,0.03619095394876226,0.0016365852151233318,False,False,True,False
838,4,-0.8428588448223735,-0.8428588448223735,-0.18876507360047134,-0.2730475195648261,-0.34455970894464616,-0.9907385582371713,-0.004374288083614619,-0.3319571164231734,-0.01973136817768495,-0.036705896696686,False,False,True,False
839,4,-0.6988773870713398,-0.6988773870713398,-0.2716710960669242,-0.595419964447284,-0.31062623366059205,-0.8132173365194548,0.08017636802584605,-0.062366745684317104,0.1089624790752538,0.0800578630536074,False,False,True,False
840,4,-1.078478486896056,-1.078478486896056,-0.2111414745517588,-0.5205083464948166,-0.29175518242531195,-0.6568107886802408,0.11457456698039992,-0.1718984068730518,0.07789111166698337,0.048400794047781415,False,False,True,False
841,4,-1.0777403500651688,-1.0777403500651688,-0.26975660044546146,-0.515016231230182,-0.1697134955182369,-0.6546904783673086,0.10235152316741758,0.07904468591056413,0.18167863380368499,0.15361978705183799,False,False,True,False
842,4,-0.9054967277823625,-0.9054967277823625,-0.29730454782689675,-0.6463514853616024,-0.20758183885132575,-1.2452076264550511,0.04554357220556915,0.010477179769657563,0.12716764836517713,0.11013595971578694,False,False,True,False
843,4,-1.4787691104152012,-1.4787691104152012,-0.17033324168481534,-0.34374752772906847,-0.29214870166135665,-1.476801902282832,-0.04568413107382363,0.05529848559937134,0.17310839975451342,0.17491132883774418,False,False,True,False
844,4,-1.370726065184924,-1.370726065184924,-0.24879316479525082,-0.6480772636526078,-0.40359847473635746,-1.4386379158031302,-0.01479609284630179,0.052554192021937896,0.14031585409496727,0.14533168078704284,False,False,True,False
845,4,-1.1780272476845148,-1.1780272476845148,-0.3451744701328221,-0.8479094965121456,-0.34260642678618614,-1.209152667465181,0.044361239646952266,-0.11083345300769643,0.1381150795667898,0.15878211456433744,False,False,True,False
846,4,-0.9202948909155835,-0.9202948909155835,-0.31373264474480944,-0.8661354044110683,-0.3094755430563185,-0.7567091823698955,0.01381446164714295,-0.30988546685554774,0.06160597348196839,0.10256847215725218,False,False,True,False
847,4,-0.8649186093511108,-0.8649186093511108,-0.2480710796375003,-0.644324915859747,-0.398552506443032,-0.6913327577332951,-0.023053090450865454,-0.5152285903836373,-0.034020764314422136,0.024230387965690436,False,False,True,False
848,4,-0.8585681688178461,-0.8585681688178461,-0.2764868231119664,-0.7951116465949022,-0.3285135849759582,-1.0757387038656896,0.08594545168446721,-0.4438958010983194,0.0205230981170883,0.07764203450887286,False,False,True,False
849,4,-0.9790130064273623,-0.9790130064273623,-0.3431351931829645,-0.7550325504029105,-0.31363450052529407,-1.3275030661065137,0.08451233215495835,-0.7647449603353573,0.04598822372179534,0.10963761962684748,False,False,True,False
850,4,-0.6003189855191116,-0.6003189855191116,-0.2765953382332913,-0.6873282965213234,-0.2549853418614625,-1.2431539864112402,0.1083553840721484,-0.7723111739090134,0.024316506192801235,0.07604465473072519,False,False,True,False
851,4,-0.3305290516319703,-0.3305290516319703,-0.20898763051549052,-0.66537082307195,-0.13595743480623335,-0.9296961220702828,0.144710521968604,-0.4804239681778477,0.07017106774571003,0.095323622378501,False,True,True,False
852,4,-0.17835625801561172,-0.17835625801561172,-0.16213676859853132,-0.5248812479809215,-0.13134891549764705,-0.8967386339854586,0.11094910639839761,-0.4585112459526801,0.032888389391714345,0.057319302966659436,False,True,True,False
853,4,-0.19217087690049972,-0.19217087690049972,-0.2323509257581633,-0.6870513852841555,-0.0679714106125433,-1.0629688061533544,0.09964909908584318,-0.37269364465191246,0.020253561529217312,0.04047523439173162,False,True,True,False
854,4,-0.10765168253421975,-0.10765168253421975,-0.23666893677818712,-0.6431720078661796,-0.07532019680309032,-0.7955599704290512,0.03518299528343438,-0.5054533709495634,-0.05559100216165613,-0.0359342889073595,False,True,True,False
855,4,0.021292790264285988,0.021292790264285988,-0.31244987031768123,-0.8809816196073368,-0.18662610095688548,-0.9716209552670265,0.04129404890389754,-0.42349039978612124,-0.012348202359046212,-0.009925238675291714,False,True,True,False
856,4,0.10019369980508241,0.10019369980508241,-0.2070724542407003,-0.6727082523551602,-0.25409392942710496,-0.9053577463342457,0.11569121352914247,-0.2493869933483197,0.10957554178606632,0.10377321511453275,False,True,True,False
857,4,-0.08568714712295367,-0.08568714712295367,-0.30682905066428834,-0.8796191662174893,-0.3184450422955327,-1.1037604525120916,0.19821297223412349,-0.04467196714151589,0.1361543169672984,0.13767110013421935,False,True,True,False
858,4,-0.06056115147856045,-0.06056115147856045,-0.233586235138719,-0.7526482172574085,-0.5149480984820529,-1.3972329138514379,0.06081963356821951,-0.37871344011248964,-0.21039721294771185,-0.14532714627098553,False,True,True,False
859,4,-0.1569879077717351,-0.1569879077717351,-0.14550209368050626,-0.619978548364406,-0.41215466825319425,-1.1316516060896258,-0.02365639293955102,-0.4871055113920688,-0.4204428015123649,-0.35834407321516015,False,True,True,False
860,4,-0.14389423354247954,-0.14389423354247954,-0.06734047533255016,-0.322543569683414,-0.37889421991809225,-0.9402001675627676,-0.0034490695826929763,-0.2405997473181427,-0.4271892409578322,-0.37097414178171384,False,True,True,False
861,4,0.0007978153295651325,0.0007978153295651325,0.01937306397508165,-0.05726790506219803,-0.22959399418278315,-0.4005145732514177,0.14250714846858958,0.16948569288548054,-0.14732716401544943,-0.10606935489436697,False,True,True,False
862,4,-0.008912834947335968,-0.008912834947335968,0.12456940578334474,0.05012609539278701,-0.1598667495551036,-0.14093933657489655,0.23878044593454673,0.35162134288181,0.0909647021824076,0.13255068172642936,False,True,False,False
863,4,0.08365862850729189,0.08365862850729189,0.21189464985238782,0.25585497393232737,-0.027497138402622356,0.23464550886803603,0.2427599240738424,0.47401120375776884,0.1092973472724621,0.14209739037258595,False,True,False,False
864,4,0.20749211899677245,0.20749211899677245,0.30444934266008206,0.4723918898500469,-0.03668024245498125,0.2569521260586355,0.29444345451587095,0.5647606576414044,0.2467339671457638,0.27115899250965536,False,True,False,False
865,4,0.23752210988840194,0.23752210988840194,0.16583574309259497,0.3979221827006165,-0.03662552145757614,0.2147361802332426,0.28668294823979146,0.558292461617344,0.24896823968843995,0.28839907369757967,False,True,False,False
866,4,0.2782155766181905,0.2782155766181905,0.11819300901522845,0.3423461819990389,0.017771331456494455,0.143889596539724,0.23857896445948967,0.4494646467438127,0.27236273943159295,0.3235193038056955,False,True,False,False
867,4,0.1868392446430137,0.1868392446430137,0.18749907651652842,0.43945127184913213,-0.003106410785767455,0.16382380118932316,0.20967051806936565,0.38152777256024495,0.2502410745966681,0.3132511353930827,False,True,False,False
868,4,0.08992783448599895,0.08992783448599895,0.029722137464981313,0.3178120772566355,-0.1282739503614223,0.22027999897168904,0.18566875826026918,0.33542058049539714,0.22294311676239076,0.3160417807685818,False,True,False,False
869,4,0.044527025640654805,0.044527025640654805,-0.03691897757998208,0.2024607955129265,-0.1845559506880794,0.16853186313166058,0.17139702558422487,0.2741497319262879,0.26877827609155736,0.3277148745275602,False,True,False,False
870,4,0.1406862597855254,0.1406862597855254,-0.05680797120495895,0.16193643965393678,-0.3918871427294337,0.08592563691161936,0.17910508520508905,0.20617448810222117,0.2817445993443283,0.3458766736550496,False,True,False,False
871,4,-0.12698269815562058,-0.12698269815562058,-0.20513816433795728,-0.11315282558099704,-0.273483651235793,0.18972533221138776,0.21275919959960143,0.2646856195773776,0.28145291039790865,0.34862351800109204,False,True,False,False
872,4,-0.17032311143256185,-0.17032311143256185,-0.08275482245629373,0.03045018807644595,-0.13667818776856033,0.3116219150908871,0.23698491431711688,0.3030699218248931,0.29284220067525624,0.3477677408539954,False,True,False,False
873,4,-0.10467691426914105,-0.10467691426914105,-0.05336585100127711,0.01205330156520279,-0.12616341025125788,0.343693367742416,0.25783473143465596,0.41495419997381366,0.18833082270602353,0.26016670990985447,False,True,False,False
874,4,0.07017365240019102,0.07017365240019102,-0.09113421901595298,-0.030289360677306698,-0.0988294244782626,0.19609475928415443,0.24781966030191716,0.3866762704106216,0.20362919739326535,0.24920910973773136,False,True,False,False
875,4,0.1630410161281941,0.1630410161281941,-0.15464649923435636,-0.04563270998549429,-0.19255920403306614,0.08697948143905321,0.24187214929253553,0.44261904649988915,0.11041274524261213,0.1882110007836727,False,True,False,False
876,4,0.06751400694667586,0.06751400694667586,-0.21005583638976888,-0.10167658698307158,-0.135873517298009,0.17702829552233568,0.22632323373337615,0.4426047092595632,0.11843380264560455,0.1860174883755582,False,True,False,False
877,4,-0.2928047790771806,-0.2928047790771806,-0.3332820124164906,-0.24842600502590573,-0.0758676290428919,0.20989231895312932,0.2591737918115611,0.4886491063026345,0.12939397048671553,0.19945862579265727,False,True,False,False
878,4,-0.35480924838829897,-0.35480924838829897,-0.3032019392151315,-0.16112420200238975,-0.13362099748718514,0.02840981636901574,0.23292539468707796,0.5209059316497993,0.06199629219371583,0.17654858202721369,False,True,False,False
879,4,-0.46763385559544024,-0.46763385559544024,-0.41448271609973175,-0.24290583906354968,-0.08204009631346065,0.1354179610550006,0.19933545140790154,0.4541506922061227,-0.05214055261960193,0.07865284298202957,False,True,False,False
880,4,-0.27305899736083505,-0.27305899736083505,-0.24509824414195558,-0.03825792593714361,-0.04969505691072351,0.2920280670903459,0.1917890126487528,0.3545821195412385,-0.03155180640427768,0.08902610122055654,False,True,False,False
881,4,-0.12745264711643012,-0.12745264711643012,-0.36570588498296064,-0.10619504165895433,0.0323700425670046,0.4129838316894896,0.21181943539248804,0.2964639707538843,0.08245980429925037,0.17001045696733152,False,True,False,False
882,4,0.07343545829798259,0.07343545829798259,-0.3880125207296017,-0.06691699908838822,0.14875272647093274,0.34728688764467497,0.17575930569699094,0.18478729085569523,0.09510450996903785,0.13797368052342973,False,True,False,False
883,4,-0.025175814692637077,-0.025175814692637077,-0.17256086010402472,0.063713050634711,0.2359920647487428,0.26051077797187217,0.12594636451285812,-0.0006257702836138801,0.21860476886164215,0.20291212583436757,False,True,False,False
884,4,0.024824326389246476,0.024824326389246476,0.0038505388865132106,0.2776766340508614,0.27923580332766895,0.3583723344509797,0.14501681165406788,0.11825509401625312,0.22889530744769726,0.22605452155374273,False,True,False,False
885,4,0.054244434357820226,0.054244434357820226,0.08493861674159675,0.4359724241354104,0.0650618080412021,0.25198748358995615,0.23274447446752178,0.22228009886695477,0.18913037190213067,0.26118187593937825,False,True,False,False
886,4,0.21419429775267607,0.21419429775267607,0.08087765645395961,0.32493532449856743,-0.038642045679632586,0.1397216495736242,0.23991497812213436,0.18747548145604953,0.22660014209055657,0.2548191661587801,False,True,False,False
887,4,0.2559997215285885,0.2559997215285885,-0.03844388693508205,0.24838847431499445,-0.0036397615551100326,0.2529423538685337,0.1984738613985486,0.1432408924737011,0.2456683879045808,0.24017265920243114,False,True,False,False
888,4,0.31169875523242196,0.31169875523242196,0.10109182838337616,0.2813186413220955,-0.09016196007844801,0.30271969319829584,0.1619438842118427,0.12515232916803298,0.26740901880614454,0.23211276265960323,False,True,False,False
889,4,0.29656143822507075,0.29656143822507075,0.10158303427149873,0.212330229783247,-0.4891595495355263,0.08881473319956612,0.1650690985671357,0.07513929780488993,0.25582058709156985,0.2336247480123057,False,True,False,False
890,4,0.30565061814057704,0.30565061814057704,-0.025769538879744314,0.16032973168994902,-0.32138350899733337,0.11940399970778459,0.1777780066661524,0.2506365421802883,0.2826541588464141,0.22255233609927105,False,True,False,False
891,4,0.15002188231143998,0.15002188231143998,-0.10586557350612735,0.14673725009291128,-0.06642976427106406,0.13544387347781095,0.2259499513337777,0.28394503708235797,0.20623889927475592,0.2746790714576519,False,True,False,False
892,4,0.011387035931418987,0.011387035931418987,-0.3112349466031905,-0.06514849177426218,-0.05527161635339373,-0.12092806368202935,0.19555637458009278,0.296611321304875,0.11963160121040595,0.24578460118402812,False,True,False,False
893,4,-0.26855836849922565,-0.26855836849922565,-0.35211379224030104,-0.18681929261752828,-0.2256684680796721,-0.34950869846564503,0.17757020008382818,0.3787322071704172,0.10043176079236227,0.20302915763819673,False,True,False,False
894,4,-0.4682983572296815,-0.4682983572296815,-0.3738302687943498,-0.3725556813290849,-0.5939223745537232,-0.6032052533879997,0.19740077013352497,0.3892584751063297,0.08735906352701961,0.24010371720495005,False,True,False,False
895,4,-0.2510633593347833,-0.2510633593347833,-0.5009369703855724,-0.49321224816568043,-0.5634270190154862,-0.550763434682197,0.2043491242330121,0.4924740349446558,-0.006306933122148806,0.22161484692748246,False,True,False,False
896,4,-0.18462918109268922,-0.18462918109268922,-0.3759892936743112,-0.3994752767415928,-0.381961878103358,-0.3435207574332637,0.20179872137726707,0.38632740624591755,-0.011892975935146044,0.19717305711031952,False,True,False,False
897,4,-0.3610627494689038,-0.3610627494689038,-0.2937273767785924,-0.5107972979809907,-0.22517712487932484,-0.20008945950327894,0.1513755822887869,0.08125847829168142,0.04726535260341713,0.1831335967884432,False,True,False,False
898,4,-0.5221638449628208,-0.5221638449628208,-0.3369681493333878,-0.49091933565145895,-0.24262397053935048,-0.08939288107806287,0.12630477493878567,0.09771688366664155,0.03133838549213874,0.16756742480783315,False,True,False,False
899,4,-0.7027203154939106,-0.7027203154939106,-0.6036654025676425,-0.6950337847037678,-0.45472705277410475,-0.387187535531893,0.1574195766735439,0.21175999333666762,0.21528000923715318,0.21732836078883722,False,True,False,False
900,4,-0.5507475122633141,-0.5507475122633141,-0.6293510772085988,-0.6592594633514943,-0.12763379323324342,-0.12061368888456481,0.17721205837287712,0.21392166457631756,0.22170811479875496,0.24341221669942137,False,True,False,False
901,4,-0.4200285969303317,-0.4200285969303317,-0.2699227059720579,-0.09739440837590929,0.04251537988761955,0.0025579955506029872,0.1610690965564886,0.23201606494072413,0.23171320991173783,0.22379883821135116,False,True,False,False
902,4,-0.23752480613069404,-0.23752480613069404,-0.44272633414138207,-0.3444888474862158,0.16929847354604854,0.32399603648347397,0.13425216550216879,0.14886319052444086,0.21811909799051732,0.19329282216801003,False,True,False,False
903,4,-0.32179877606256313,-0.32179877606256313,-0.6968877063072001,-0.43947666484435643,-0.02217808239854535,0.25364225218777015,0.13488491654342816,0.039587157426623665,0.1622400249292647,0.19956570747221336,False,True,False,False
904,4,-0.18776544146363827,-0.18776544146363827,-0.8980805632206239,-0.49122134620879443,-0.14316123140638948,0.25027783283546146,0.08020212555258699,0.03668041650983822,0.17175913791593078,0.14152157048513414,False,True,False,False
905,4,-0.14768959801669612,-0.14768959801669612,-1.187493701211253,-0.6953306487272939,-0.07493903015471881,0.4282261992215505,0.08594185004383048,0.105899664133146,0.17637856157195497,0.12441510829616187,False,True,False,False
906,4,-0.020306060483299415,-0.020306060483299415,-1.3767499401971586,-0.9955585806295955,-0.10919841668341368,0.4527295300147709,0.14469657787038603,0.2859146538255629,0.1697938047647356,0.19084360233864683,False,True,False,False
907,4,-0.032869026739191565,-0.032869026739191565,-1.2932668799267644,-0.9723309343696374,-0.0859451480452833,0.4987646121183845,0.17028834952974714,0.3466459946000696,0.14261861762548222,0.23985191761276814,False,True,False,False
908,4,0.016780102505141836,0.016780102505141836,-1.0489340541486167,-0.7545621201340853,-0.4166331905817615,0.45519261028085334,0.18513308223851332,0.45549960043256554,0.13037198306797204,0.27692023715685443,False,True,False,False
909,4,-0.14717791731124819,-0.14717791731124819,-0.6966319168277877,-0.39601578696289574,-0.7694139410731451,0.16793138624680337,0.13746619748906463,0.26051554323200765,0.11072615875905423,0.20574244731316804,False,True,False,False
910,4,-0.2724600427514814,-0.2724600427514814,-0.47891674894357683,-0.294001505265858,-1.0790358125881152,-0.22502530199942483,0.007435244710185196,-0.09978185093049419,0.09014186887171871,0.02017641912130763,False,True,False,False
911,4,-0.25930850584148524,-0.25930850584148524,-0.3797930652830299,-0.07044833902509606,-0.6887621763062135,0.033832048510578305,0.010198364286946648,-0.09206376780572345,0.12354823448358254,0.028696609567769094,False,True,False,False
912,4,0.010603475568309095,0.010603475568309095,-0.34695048689175234,0.1243020328174268,-0.6261888832458702,0.10838766632523045,0.08027458185458891,0.22781993637873987,0.10867114993137861,0.06492952164485566,False,True,False,False
913,4,0.034991006462229746,0.034991006462229746,-0.5279114112055407,-0.12232442812190181,-0.7402141193588074,-0.0640892962601527,0.08559174914868206,0.3632356569880355,0.12118244372925502,0.029906744274391994,False,True,False,False
914,4,0.16146428989527384,0.16146428989527384,-0.451493677392941,-0.1368841245308332,-0.670142861501585,-0.21631295732221667,0.15675244153899526,0.3745219465501777,0.14569231477818156,0.16038557979195478,False,True,False,False
915,4,0.09915707318519351,0.09915707318519351,-0.4082082716824551,-0.09237521980036556,-0.5288637622727308,-0.18145773822808686,-0.028916607587030407,0.2867558373586877,0.07712381174384719,-0.11204941748132646,False,True,False,False
916,4,0.09946684236027958,0.09946684236027958,-0.2810660430806118,-0.006491730417901076,-0.6437781092781745,-0.19320166482833745,0.007314681642279441,0.30319027973957713,0.0943413110274458,-0.0975639527103156,False,True,False,False
917,4,-0.06466431359058733,-0.06466431359058733,-0.522282592512219,-0.15082564217173244,-0.6919708514091891,-0.09874990381831106,-0.07418432538691211,0.04447033492000163,0.04983466977610573,-0.2319576028664483,False,True,False,False
918,4,0.12749269114651052,0.12749269114651052,-0.40218299930758405,-0.06337562706533184,-0.7028119072830412,-0.19322909903975294,-0.08558875733739257,-0.09629642585859322,0.038347036134353085,-0.26532369999881333,False,True,False,False
919,4,0.092639744949915,0.092639744949915,-0.5439680963518541,-0.20789508933788126,-0.7599539774914417,-0.15227968013441884,0.011079078045760915,-0.07938109350883527,0.10185450524113682,-0.07380132872046907,False,True,False,False
920,4,0.17381552611766538,0.17381552611766538,-0.6982170925902411,-0.23590520260307324,-0.9737384535147484,-0.3191713169417014,-0.019725483426546342,-0.11293113336973382,0.09375666016162931,-0.1360589557786207,False,True,False,False
921,4,0.2625580043053568,0.2625580043053568,-0.9188492496608991,-0.27184424164531795,-0.9736420096047855,-0.2823599728560364,-0.10933769487455702,-0.36071442018194433,0.06945576728448499,-0.24387236621983677,False,True,False,False
922,4,0.12742773040217692,0.12742773040217692,-0.9002490467342479,-0.23270733328173088,-1.0645589696546076,-0.3728815763177713,0.028996290311942285,-0.15054682832037058,0.1702613128273135,-0.01934762902248388,False,True,False,False
923,4,0.05631883411530747,0.05631883411530747,-0.8185084770305475,-0.3145087522765424,-0.7822546571001578,-0.055121666459931884,0.036875474335579694,0.006072154119581175,0.1614681967887468,-0.10625721117253728,False,True,False,False
924,4,0.19760466142571698,0.19760466142571698,-0.6628138767869942,-0.1522291584253752,-0.7033130948894695,0.14090782449502026,0.03606327619064931,-0.014234993125549877,0.14951425273565744,-0.12907717597024604,False,True,False,False
925,4,0.3576092115259488,0.3576092115259488,-0.788764750006173,-0.36919426614926687,-0.15322751061069262,0.47654017849328034,0.02196350506566158,-0.03519359710634751,0.12025810580681118,-0.17799145558967577,False,True,False,False
926,4,0.28360742974635156,0.28360742974635156,-0.8717808036309984,-0.6835335553794677,-0.4042961206011608,0.24794176560118886,0.06250696383607535,0.07842208477145729,0.13941524394034377,-0.23371071835102386,False,True,False,False
927,4,0.16912078428398825,0.16912078428398825,-0.6427457875362912,-0.5593192238484435,-0.28039224057455314,0.2598245443600612,0.0868738937684359,0.05337298507399413,0.15656729533268465,-0.15835801986465037,False,True,False,False
928,4,0.07382052977220521,0.07382052977220521,-0.9159777398288902,-0.8515810027081427,-0.28429191709356916,-0.03948700034788866,0.0695700517428618,-0.17626473987252922,0.16076826767013208,-0.14717314368003653,False,True,False,False
929,4,0.10287151356187618,0.10287151356187618,-0.7038234747151939,-0.5044723250598471,-0.30325210044213624,-0.21959000877044854,0.11787272625940792,0.20409009212064777,0.03601446044836609,0.016439963596419305,False,True,False,False
930,4,0.005322682991201644,0.005322682991201644,-0.7834714659854143,-0.5443890072761175,-0.10722317947663296,-0.0024093955398085676,0.12559226046572725,0.19341258151274687,0.05392092681876892,0.026010706196112898,False,True,False,False
931,4,-0.11755482736910028,-0.11755482736910028,-0.6048305377907792,-0.2043156176679224,-0.1573730734602381,-0.0685923307370977,0.12370777417360534,0.13128949936492262,0.04876025638782999,0.020043031030035685,False,True,False,False
932,4,0.048427223304796096,0.048427223304796096,-0.5048999514406387,-0.12705495775216535,0.01285587128163923,0.022484243082927402,0.1056907607839257,0.004265011954446396,0.08640378420478467,-0.09758332020100058,False,True,False,False
933,4,-0.18691445627415892,-0.18691445627415892,-0.2625309296050211,0.07301882728026676,0.1810169655391567,0.19372677565156382,0.10419807993978603,-0.0022204831893986032,0.14684395743273493,-0.18574120253843707,False,True,False,False
934,4,0.049762971502028686,0.049762971502028686,-0.09575225952791588,0.20255659496779188,0.2500298300477045,0.1762375465787952,0.09078825766137033,-0.08487795714688073,0.14585924548562879,-0.25242635883661646,False,True,False,False
935,4,0.06941709620232028,0.06941709620232028,-0.19757509972229292,0.3297587292275772,0.2116124549334838,0.24245319353193795,0.15263399261623622,0.19079020003184854,0.16623586248600353,-0.1789432575079919,False,True,False,False
936,4,0.037751044896519925,0.037751044896519925,-0.12158080831387386,0.3853361068188207,0.032188847006834886,0.2711442984019644,0.13621996313706874,0.22244028995219,0.1751167953051328,-0.2608074504574944,False,True,False,False
937,4,-0.025085172439682335,-0.025085172439682335,-0.5907989459883995,0.2379175809625661,0.015229956391050625,0.2503176989120125,0.1047850348911572,0.1674007907888465,0.17223517067607808,-0.32378857595018173,False,True,False,False
938,4,-0.04845369516432685,-0.04845369516432685,-0.6869603289493398,0.07513168320030483,-0.23957050541824398,0.0010154445647090338,0.00777418035837818,-0.23100931093389243,0.14034311798821775,-0.45517937133556763,False,True,False,False
939,4,0.024228936183470773,0.024228936183470773,-0.625064769760584,0.09658617032085792,-0.3871298598752968,-0.04685001846527537,-0.007410726319030614,-0.22415446599449385,0.13197431476554877,-0.4994445483110259,False,True,True,False
940,4,0.00923496009442304,0.00923496009442304,-0.627814818137997,-0.12087159347222554,-0.21680828553974374,0.12142740291641585,-0.05562504472990959,-0.2338609443809685,0.10222356175650327,-0.7268480728785192,False,True,False,False
941,4,-0.021410708329951067,-0.021410708329951067,-0.629308490461731,-0.18897394336443463,-0.026786330878124653,0.2544795545288757,-0.11432561752893533,-0.39277827867964454,0.10703504425780264,-0.7453275194226372,False,True,False,False
942,4,0.11527839071649615,0.11527839071649615,-0.38488346761065717,-0.19769174342870843,-0.09968495894603979,0.2798224623127563,-0.03726651635923184,-0.12452220302421502,0.12619914028693713,-0.5990766767825866,False,True,False,False
943,4,0.2770239873087631,0.2770239873087631,-0.3117753720857239,-0.1125075871315917,0.059165318102769815,0.3925526102846001,0.06125400762399724,0.12266039403782025,0.11999920427099475,-0.38762521081110357,False,True,False,False
944,4,-0.2565458941796317,-0.2565458941796317,-0.2451155549389621,0.061621119301650706,0.04562590796314003,0.3737300152191606,0.1403405967940181,0.41512010912216846,0.11199066384482914,-0.2710569155443536,False,True,False,False
945,4,-0.48774660659664804,-0.48774660659664804,-0.42846969207554175,-0.38732335394953843,0.060966670456627736,0.14440825632782017,0.19506494403619046,0.5637926571049513,0.09210510500981217,-0.1218897997005377,False,False,False,False
946,4,-0.2778817557057358,-0.2778817557057358,-0.572517191752304,-0.4554307576819576,0.041379572552509014,-0.07573480015913381,0.16774525303916232,0.4212877163718416,0.04041137426209318,-0.03846183368723577,False,True,False,False
947,4,-0.2625551038339944,-0.2625551038339944,-0.5748850335723807,-0.36437512782017656,-0.009218028059115424,-0.25332298413573184,0.07520617264418383,0.08386371509551316,-0.06845757525731133,0.0638273119574716,False,True,True,False
948,4,-0.3543973029331082,-0.3543973029331082,-0.6723775551363862,-0.5771993606783155,-0.04629829686444231,-0.25360421253050647,0.13578077042487646,0.13132141624378812,0.0185176519859922,0.0015186654810643851,False,True,True,False
949,4,-0.2536028315087464,-0.2536028315087464,-0.802192206286872,-0.6411607861260025,-0.03886298683314782,-0.33070226830159766,0.08528881240172281,-0.06650417570102252,-0.02452881369824156,-0.016640519333023462,False,True,False,False
950,4,-0.2147317517551255,-0.2147317517551255,-0.8717863926825229,-0.5538018254302393,0.04359616586348547,-0.06698821905451569,0.12720192848370815,0.14917245090206788,0.019219090540735895,-0.019167811851310113,False,True,True,False
951,4,-0.20523098363189285,-0.20523098363189285,-0.7124199994286509,-0.5795395347727652,-0.02479387281429868,-0.10325717465907358,0.12115850747545087,0.06702087527240885,0.060516041278607546,-0.18094360825157496,False,True,True,False
952,4,0.04451299639756723,0.04451299639756723,-0.680897199661529,-0.5846399822382162,-0.13410017347210768,-0.1500386756030252,0.17810402808368342,0.3061760360478274,0.09885883599015277,-0.14389742987777088,False,True,False,False
953,4,-0.18278878881302352,-0.18278878881302352,-0.6087860520891362,-0.6381679935832572,-0.20221117792496002,-0.25696126056770674,0.13727643950737145,0.21907259754091002,0.06822596762249156,-0.16050131858180938,False,True,False,False
954,4,-0.20865637531498948,-0.20865637531498948,-0.687474263538074,-0.7567306125966917,-0.23985771526341249,-0.35932793907041916,0.12913596411692319,0.09920932330821786,0.07642267512210976,-0.16926173625593566,False,True,True,False
955,4,-0.13582249101156907,-0.13582249101156907,-0.5229362620232632,-0.5165972073535137,-0.02124531502809668,-0.138536725610807,0.11739229650939975,0.11099062393599868,0.06151111872830817,-0.17851205093784128,False,True,True,False
956,4,-0.21137269785920254,-0.21137269785920254,-0.25166029602103657,-0.1306945152650707,0.14331035203480558,0.0910196600378711,0.07418241842045858,0.006848693773669479,0.0571963307641179,-0.35528612944738236,False,True,True,False
957,4,-0.3353002585506295,-0.3353002585506295,-0.1689926787800733,-0.05043912464424216,0.2913146733533817,0.30422152138687863,0.09659858127322096,0.15024263440443408,0.08066875363778025,-0.30083219968544794,False,True,False,False
958,4,-0.52372235237562,-0.52372235237562,-0.16264684619623693,-0.03199805468284289,0.23849105502782975,0.24366763347286502,0.07654435933371462,0.1867982771288701,0.0822725349020742,-0.541993385647008,False,True,False,False
959,4,-0.5704520184923689,-0.5704520184923689,-0.18397780970590283,0.01920814863648046,0.08181930053320341,0.12616171966672463,0.037916454247301945,0.10646612928565913,0.07531581545552835,-0.722817398207809,False,True,False,False
960,4,-0.4502001851773496,-0.4502001851773496,-0.34408565136852287,-0.07975593186045393,-0.024615162396517398,-0.04555432823119632,-0.045784794334830625,-0.11702663293047721,0.034942929116694055,-0.9508675456269382,False,True,True,False
961,4,-0.32160583923602526,-0.32160583923602526,-0.4626565185706111,-0.17482934408163397,-0.13796463683893934,-0.12889644989165872,-0.10575764896345463,-0.43942127077659454,0.01434173858342691,-1.0395356033896443,False,True,True,False
962,4,-0.4860972005720847,-0.4860972005720847,-0.5905657721769044,-0.30689168046853244,-0.15924106301647112,-0.19199515577428317,-0.1057425342200331,-0.4546957063402195,0.009410116839615235,-1.062917605111601,False,True,False,False
963,4,-0.7852353101055172,-0.7852353101055172,-0.6621967575139842,-0.466652400840341,-0.3577023432826665,-0.2720068771761548,0.03841967158958981,-0.22772857244658407,0.0868970829838207,-0.6910880091181069,False,True,True,False
964,4,-0.48089073906662816,-0.48089073906662816,-0.5504028687545721,-0.3868569381150495,-0.4631767987796036,-0.356032268062209,0.10367503128499556,-0.0160200999561384,0.09993554364565993,-0.568852046253189,False,True,True,False
