dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTm2,ETTm2__h4l_rank8,h4l_rank8,2021,720,0.28905101253961524,0.3600529812069403,,,17f28d92f34298e6ed1d2d7248a8b036c1cf81c30e9fb2253537603771512385,True,False
ETTm2,ETTm2__h4l_rank16,h4l_rank16,2021,96,0.1172656745572264,0.23524582230796418,,,a4ac1a84404cb04d9a0a3bd5b4c97c6b1293e46c20e19d41c79003a9e78c598e,True,False
ETTm2,ETTm2__h4l_rank16,h4l_rank16,2021,192,0.15420554033092534,0.27000715071335435,,,a4ac1a84404cb04d9a0a3bd5b4c97c6b1293e46c20e19d41c79003a9e78c598e,True,False
ETTm2,ETTm2__h4l_rank16,h4l_rank16,2021,336,0.196729640820108,0.3040188070209253,,,a4ac1a84404cb04d9a0a3bd5b4c97c6b1293e46c20e19d41c79003a9e78c598e,True,False
ETTm2,ETTm2__h4l_rank16,h4l_rank16,2021,720,0.27074537274634675,0.3519279758549399,,,a4ac1a84404cb04d9a0a3bd5b4c97c6b1293e46c20e19d41c79003a9e78c598e,True,False
ETTm2,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,2021,96,0.11244246631395072,0.2295272876508534,,,361c1f416a4dbdc6724262017c183e8b3dea56a650241ef0e3966374fc404367,True,False
ETTm2,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,2021,192,0.15011188669207817,0.2649419342633337,,,361c1f416a4dbdc6724262017c183e8b3dea56a650241ef0e3966374fc404367,True,False
ETTm2,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,2021,336,0.19385940498406334,0.2995544498608935,,,361c1f416a4dbdc6724262017c183e8b3dea56a650241ef0e3966374fc404367,True,False
ETTm2,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,2021,720,0.2735064536591785,0.3512604581606057,,,361c1f416a4dbdc6724262017c183e8b3dea56a650241ef0e3966374fc404367,True,False
ETTm2,ETTm2__h4l_rank256,h4l_rank256,2021,96,0.11415481012469779,0.2295132720222076,,,b2c045a0e57f8f24ce97fc9e2843f806990e1f08b8907c6a51d1c06bfa4d4d8f,True,False
ETTm2,ETTm2__h4l_rank256,h4l_rank256,2021,192,0.15235625224886462,0.2656012025351326,,,b2c045a0e57f8f24ce97fc9e2843f806990e1f08b8907c6a51d1c06bfa4d4d8f,True,False
ETTm2,ETTm2__h4l_rank256,h4l_rank256,2021,336,0.1969524885949102,0.3006691054574081,,,b2c045a0e57f8f24ce97fc9e2843f806990e1f08b8907c6a51d1c06bfa4d4d8f,True,False
ETTm2,ETTm2__h4l_rank256,h4l_rank256,2021,720,0.2802998531454553,0.35274815207554233,,,b2c045a0e57f8f24ce97fc9e2843f806990e1f08b8907c6a51d1c06bfa4d4d8f,True,False
ETTm2,ETTm2__h4l_lr1e5,h4l_lr1e5,2021,96,0.11195926022871087,0.22897910334480306,,,ec0fd5f1c531a54b1605ea62e41d8f1dba7538a13452d20c0324a035bf0e09e9,True,False
ETTm2,ETTm2__h4l_lr1e5,h4l_lr1e5,2021,192,0.15062301689370847,0.26546787598636,,,ec0fd5f1c531a54b1605ea62e41d8f1dba7538a13452d20c0324a035bf0e09e9,True,False
ETTm2,ETTm2__h4l_lr1e5,h4l_lr1e5,2021,336,0.19552994385317324,0.30088091227004216,,,ec0fd5f1c531a54b1605ea62e41d8f1dba7538a13452d20c0324a035bf0e09e9,True,False
ETTm2,ETTm2__h4l_lr1e5,h4l_lr1e5,2021,720,0.2734722196176234,0.35171132875192496,,,ec0fd5f1c531a54b1605ea62e41d8f1dba7538a13452d20c0324a035bf0e09e9,True,False
ETTm2,ETTm2__h4l_lr5e4,h4l_lr5e4,2021,96,0.11114013726667811,0.22777452987308303,,,c2ca7bbbb6e8266861efad9b1dd8353b1cf6b693bb70eb4e1449b1f3c71d0f25,True,False
ETTm2,ETTm2__h4l_lr5e4,h4l_lr5e4,2021,192,0.14960560662439093,0.26390222483314574,,,c2ca7bbbb6e8266861efad9b1dd8353b1cf6b693bb70eb4e1449b1f3c71d0f25,True,False
