origin,channel,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,mse_gain_1_96_h96,mae_gain_1_96_h96,mse_gain_1_96_h192,mae_gain_1_96_h192,mse_gain_1_96_h336,mae_gain_1_96_h336,mse_gain_1_96_h720,mae_gain_1_96_h720,mse_gain_97_192_h192,mae_gain_97_192_h192,mse_gain_97_192_h336,mae_gain_97_192_h336,mse_gain_97_192_h720,mae_gain_97_192_h720,mse_gain_193_336_h336,mae_gain_193_336_h336,mse_gain_193_336_h720,mae_gain_193_336_h720,mse_gain_337_720_h720,mae_gain_337_720_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,min_segment_mse_gain,min_segment_mae_gain,min_prefix_mse_gain,fit_eligible,segment_eligible,prefix_eligible,eligible,timemixer_full_r2_h96,timemixer_prefix_r2_h96,timemixer_full_r2_h192,timemixer_prefix_r2_h192,timemixer_full_r2_h336,timemixer_prefix_r2_h336,timemixer_full_r2_h720,timemixer_prefix_r2_h720,timemixer_tail_r2_h720,timemixer_last192_r2_h720,baseline_competent,balanced_gain,balanced_prefix,balanced_eligible,score
8661,4,0.1483587118084572,0.8125,0.7663253933567173,0.6593746803583713,0.7659369495266356,0.6494748083279491,0.7663253933567173,0.5118782603068415,0.7696511853697132,0.5856579464237825,0.8572178682390947,0.6541865974131134,0.8748698514012394,0.7009985964746717,0.4356227824803313,0.2749033650035578,0.5487482615680805,0.3029151114355395,0.6199060239089658,0.3862288266937336,0.7488898089355298,0.4583782932726751,0.7414842441704057,0.4625820639861204,0.4314220714792603,0.2591600999333661,0.7963333069410743,0.899060664752868,0.7959613299609986,0.0367055735586366,0.7432119475888221,0.8768425443557988,0.770525604124666,0.1197397520601183,0.7725644206245426,0.9115132651190426,0.7245815581536641,0.1528023193359504,0.4314220714792603,0.2591600999333661,0.7663253933567173,True,True,True,True,0.2994918404880947,0.2994918404880947,0.527972728710334,0.2893778555488518,0.3573695114685653,-0.1464387497622024,0.4189670303369378,-0.3081657015308268,0.5483678849805876,0.5203643254533148,False,False,True,False,0.0640052227703992
5344,2,0.1285721823462551,0.6145833333333334,0.6284370400412602,0.5563675300430042,0.6707223364030226,0.5694109219825803,0.6284370400412602,0.4172826854501703,0.5044045309067442,0.3395821044782061,0.5516240526915429,0.3340214112862208,0.4906284920325019,0.3265676474507862,0.6143869064462741,0.4394982236453831,0.7007981771493816,0.5101216955033703,0.6474485536305699,0.4497366931507318,0.7041669812757935,0.4336024634701474,0.5918160619478543,0.3677569461271095,0.5577466651257813,0.3829831498172429,0.7425173931961289,0.9327307308808636,0.5782080307227971,0.0422241424549367,0.7332692510153282,0.9059501918544232,0.6113619826784568,0.0263493096728332,0.7166483287885514,0.8735275217797367,0.6584501100860861,0.0119878896081386,0.4906284920325019,0.3265676474507862,0.4906284920325019,True,True,True,True,0.3245397703966722,0.3245397703966722,0.4814112283148528,0.4935869718401389,0.244390823797179,0.4402554290603699,0.4020224386800294,0.5072829981259244,0.3968824473408827,0.4047225202322086,False,False,True,False,0.063081175941871
8757,4,0.1201828189220195,0.8020833333333334,0.786267141031711,0.6879505849946703,0.6937888555985718,0.6463256563245068,0.786267141031711,0.5734488777073286,0.7446928183272142,0.5250489115498871,0.7793238783555616,0.5246296305535001,0.8374731047381931,0.6142732624995444,0.5236228713553956,0.3065413380986516,0.5458332764138497,0.3400730452377573,0.5978939521898432,0.3684155107691717,0.6006184092725272,0.3132712562433077,0.6905551667629519,0.4101379091043831,0.540247046783892,0.3367149543685362,0.7997511994276371,0.8997622048599567,0.846366351382965,0.0834847812375271,0.7527827860025679,0.8732338920921321,0.7887653209177771,0.0511830516828418,0.7491266435188202,0.8901833288749108,0.7942828001988799,0.1846694454631175,0.5236228713553956,0.3065413380986516,0.7446928183272142,True,True,True,True,0.3237636942383145,0.3237636942383145,0.5283878458506195,0.4338822824269752,0.5372507609738421,0.3450405150699654,0.4338045601744377,0.1107076848064055,0.4622824883057859,0.3898005536472682,False,False,True,False,0.06293047273153343
8758,4,0.1219408141921605,0.7395833333333334,0.7275223464023662,0.6572869804330884,0.6972513677517874,0.6213180456987486,0.7275223464023662,0.502339668480287,0.6993617929056613,0.4825970175284003,0.7508178832840312,0.4975088808952819,0.7889843509773851,0.5543262618566156,0.5150115062893776,0.3318947553306925,0.5852199153089244,0.3917000907449038,0.5361613016988975,0.3361165041171015,0.646934205222853,0.3613596058558097,0.6676191027841158,0.394439691364052,0.5297706866593925,0.3334578706702997,0.7830392216213681,0.894818485314261,0.8245946718919929,0.1128251570669178,0.7419409524872528,0.8698675972985206,0.7701486087291584,0.0691723041495052,0.730772164975604,0.8861839670385323,0.7804013571734792,0.2082303962217923,0.5150115062893776,0.3318947553306925,0.6993617929056613,True,True,True,True,0.28200015147126,0.28200015147126,0.4776333086841255,0.3492546542855844,0.4533449796995809,0.2148757840693387,0.4270633287002793,0.0728701169001903,0.4512059537942419,0.3851606709107926,False,False,True,False,0.0628009223952577
5384,0,0.1540578622066052,0.8333333333333334,0.6229426839213466,0.5900914778797941,0.629325127510967,0.4198553840501053,0.6229426839213466,0.3561884668645924,0.606450722587009,0.3231745815039842,0.6004054454835539,0.4120442602956926,0.4093465894155886,0.2035626640903289,0.576051397408649,0.3439396010589376,0.5769005005312835,0.3823268284971859,0.4302357993661467,0.2033328801597254,0.6570545903573792,0.4187774745702068,0.4485072463198869,0.2542326104815359,0.400039491967198,0.1898281031595795,0.7713902134261719,0.9290549455041046,0.6294359477594191,0.0445121840615935,0.7590499562882482,0.899432742941925,0.6779417418637572,0.0295133737342571,0.7863304933391984,0.9508854983405024,0.6263672225171586,0.111984937700172,0.400039491967198,0.1898281031595795,0.4093465894155886,True,True,True,True,0.5144519764132591,0.5144519764132591,0.533081280943303,0.5347992103952272,0.4104643413834847,0.5418370132134114,0.6059434487735166,0.6900391476284433,0.5983901598760261,0.5386361010252185,False,False,True,False,0.061629228930682935
8935,4,0.1219807471842829,0.6770833333333334,0.519763199604642,0.7331022153817678,0.6594880528088765,0.5502546586777408,0.519763199604642,0.2838970831661676,0.6775487508962843,0.4296581831914424,0.577726932391871,0.4091603591220004,0.6372539814486591,0.4094804029434334,0.7549203757448993,0.5272171792156858,0.6130896515407795,0.3977656265456318,0.5037592473274524,0.3163838482530194,0.6873751584261119,0.4767466713178165,0.5376953627439647,0.3556770604064392,0.552476717315852,0.3434212409811954,0.7852314956794457,0.8928391025425655,0.803266555737311,0.0625054094330124,0.7626683442127427,0.8862656614396667,0.7465343851296636,0.0572158094858815,0.7284471475314398,0.9031219123391906,0.6791987858494789,0.1924590201544976,0.5037592473274524,0.2838970831661676,0.519763199604642,True,True,True,True,0.773467602025578,0.773467602025578,0.4192351569489443,0.6626181654079046,0.4637698736363279,0.7423724070177237,0.5224664169079969,0.7000954154546374,0.4696775230021704,0.3710006546158237,False,False,True,False,0.061448929389994605
8660,4,0.1433748440015057,0.7083333333333334,0.7350273928027251,0.7094208031701514,0.7685748181355656,0.6438389698970413,0.7350273928027251,0.4887657986745464,0.8010036061469913,0.5999975178699591,0.8509016256800622,0.6378908433392232,0.8681609830565422,0.6956492051332652,0.5057662349212229,0.3109395468251092,0.589945961448786,0.3483293668959022,0.6317927373008774,0.4091874798169391,0.7488025585958566,0.4525709741326236,0.7276302725101664,0.4788612787355888,0.4283973560438595,0.2624174123881573,0.7995705129559274,0.9007363364884636,0.8030062440930533,0.0469495895095574,0.7460474699496724,0.8789565880618234,0.7821011607100139,0.1309054618421557,0.7789432147286701,0.916085938571921,0.7400815343805807,0.1711510497361274,0.4283973560438595,0.2624174123881573,0.7350273928027251,True,True,True,True,0.3749079249708641,0.3749079249708641,0.4628158795386276,0.1676619176266518,0.3650468198253668,-0.1108925742101538,0.4372503724336919,-0.2563221472582737,0.5557184125449679,0.5271256986294719,False,False,True,False,0.061421404093445854
8937,4,0.1426611075357615,0.7395833333333334,0.5034371374172306,0.7813574801596499,0.6639707147374281,0.5433285764176514,0.5034371374172306,0.246924731290832,0.7259031754129822,0.4578162399271878,0.7312004861184532,0.5210402660034749,0.6214973338316243,0.3844001790366511,0.8029815221883428,0.578577567068014,0.6401707436502204,0.3807485532000085,0.4287101941322898,0.2855091524710298,0.6548576826638188,0.4485889346911712,0.562810762953886,0.3766701420392525,0.5416666348642454,0.3384341817190546,0.7805825782977229,0.8933629057717852,0.7865790039901829,0.0781786507403521,0.7571607181815118,0.8880470892191036,0.7272669219607313,0.0749443280400914,0.7118017048559273,0.9027436057472414,0.6647109451544635,0.2156032591421731,0.4287101941322898,0.246924731290832,0.5034371374172306,True,True,True,True,0.7758389481515778,0.7758389481515778,0.3063629390754784,0.5939024330065547,0.4477054396327276,0.5858993493772885,0.5195288989596456,0.7059200276916908,0.4701688764321985,0.3461469815569327,False,False,True,False,0.06116027110678378
8755,4,0.1218668029364869,0.6875,0.7855405928383851,0.7389758947478784,0.6911144286967044,0.6303955329607431,0.7855405928383851,0.5837040527407737,0.815147912497895,0.5810064335304657,0.8027591947160554,0.5434972916309345,0.8620278062274283,0.6501037109943533,0.5072242778297742,0.2908475003296394,0.494354544929896,0.2894701928186137,0.5256709917821426,0.2922166378975522,0.587619661443504,0.331571591479135,0.6499009505927797,0.3960121675347668,0.5007611700544765,0.2927189750517388,0.7997597700576858,0.9026410560452972,0.8702196663793957,0.1181099466303125,0.7532421246514167,0.8740658546944837,0.8165273035558682,0.0862456307545515,0.7426919122091891,0.8885546857974901,0.8290993956606851,0.2080927339390677,0.494354544929896,0.2894701928186137,0.7855405928383851,True,True,True,True,0.4127756571191636,0.4127756571191636,0.43904840530616,0.3187213293241336,0.5375885180814934,0.3615125213882696,0.4582310339851871,0.0872379354010929,0.5057318050050126,0.4759136501812465,False,False,True,False,0.060245407907728296
5385,0,0.1460690175553369,0.8125,0.6002525888856246,0.5873954943910757,0.6115435608181666,0.4438151876053805,0.6002525888856246,0.3272260782777376,0.5927552123656984,0.3195558089801359,0.5504083388694749,0.3784047463623674,0.4686571808559334,0.2434913438260671,0.5829519843453681,0.3465733703153223,0.5779160314643552,0.3788892851617333,0.4436019440839845,0.2375184607895052,0.6421287525944217,0.4008574149146044,0.4869451424967028,0.2858486301767511,0.4077995607295555,0.2160237674665246,0.7791359169226205,0.9302693080485412,0.6391724114939822,0.0390853603129806,0.7649036818784346,0.9001441352715062,0.6887844514661943,0.0261317134335134,0.7969556511920641,0.9552898829452182,0.6373676634939898,0.1206174599493341,0.4077995607295555,0.2160237674665246,0.4686571808559334,True,True,True,True,0.5496221209719188,0.5496221209719188,0.5507766035714927,0.5579135777022415,0.461231220282204,0.599553535508323,0.602894436965183,0.6611652878744483,0.6030122530621729,0.5737402019245146,False,False,True,False,0.05956688119526412
8936,4,0.1289994524039925,0.7083333333333334,0.5393888544796084,0.7641668186505528,0.6679688905923189,0.5114362740877096,0.5393888544796084,0.2993889652350845,0.7001698166550518,0.4528261737963357,0.6479016837696743,0.4637429670635268,0.6298528680171263,0.3759742266542927,0.7876927562178077,0.5591657950224369,0.6393445508678757,0.4070592712101056,0.4602620420693684,0.2753516896494681,0.6811152469021213,0.4640613777781973,0.4836104040229831,0.3098900189449954,0.5159073464363819,0.3180688559559202,0.7839482748139952,0.8934523435048904,0.7922192860503633,0.0637234915772351,0.7624801791063613,0.8891517377432909,0.7322894634321511,0.0592018625001706,0.7218935767720203,0.9025942650151312,0.6675758871224367,0.1937761402208,0.4602620420693684,0.2753516896494681,0.5393888544796084,True,True,True,True,0.7688510627139591,0.7688510627139591,0.3626754980722453,0.6448997375736076,0.442193135083346,0.6976135020211314,0.5577818947107187,0.7123582284190961,0.5093504948997857,0.4142651533487179,False,False,True,False,0.05937355138929188
5382,0,0.1485643578207017,0.6354166666666666,0.6592933343247075,0.5550300446017435,0.6358256067739205,0.432077040024608,0.6592933343247075,0.4097243957818596,0.5582833172775055,0.3257776218786631,0.5991977190154767,0.4054657845129112,0.4785178563939667,0.2924603722583458,0.5524334571931335,0.3454581266691736,0.5780574168805948,0.3825414712444792,0.4257357669312186,0.2235069630241559,0.6674580720714962,0.4233516795350238,0.4737701534835645,0.2851255700158377,0.3933284055216584,0.2174023890808323,0.7682213320645501,0.9288512287783968,0.6255244406780978,0.0503600313675833,0.7565553991536023,0.899589955596205,0.6721306278808379,0.0311278539455058,0.7779242570060406,0.9465282273134106,0.6196736803648749,0.1056292252839823,0.3933284055216584,0.2174023890808323,0.4785178563939667,True,True,True,True,0.4622776573007414,0.4622776573007414,0.560993662854101,0.5852418674545082,0.3899577719078696,0.5429028348088526,0.591883610506797,0.6486829152513062,0.5987209504085513,0.5636225956569026,False,False,True,False,0.05843458197896572
8931,4,0.1372552490905489,0.5729166666666666,0.6024067527693804,0.540278817676859,0.6798426323626476,0.6549388076375106,0.6024067527693804,0.3445588350948315,0.5153850340582375,0.2356308399418202,0.6994019417366462,0.4753914281092515,0.4949332371181862,0.2350637651763437,0.5541162411711024,0.4038121776457456,0.7205286720572389,0.5148116380439243,0.4231074106429134,0.3056878118410234,0.6574100443964568,0.4378211833696533,0.6254876141108195,0.4161931303422109,0.68745515942539,0.4525828303764723,0.7958413552560986,0.8957758431209185,0.8215816698146923,0.0326837958367708,0.7754098080911525,0.8892638488826706,0.767595262076636,0.024023734578358,0.7520640140143656,0.9064877477561508,0.6882850329148126,0.148470866009202,0.4231074106429134,0.2350637651763437,0.4949332371181862,True,True,True,True,0.728688741831,0.728688741831,0.6962847046785079,0.7774077737446496,0.4507426651315614,0.6411436428803159,0.4083407544438342,0.7864212573994306,0.2814144956098421,0.1482430922682659,False,False,True,False,0.05807371303985024
5375,0,0.123861273350187,0.65625,0.7498706194199617,0.7025803153998205,0.6317023267825497,0.512255318564584,0.7498706194199617,0.5360054545037971,0.744341668843695,0.5315602812512245,0.6467722321611977,0.4485099221623038,0.6301539526460562,0.3837251032865085,0.6562975205310737,0.4383095907654826,0.5439174810383454,0.3587224987566954,0.4994147631726848,0.2999154483279358,0.6542074573263457,0.4275860444163779,0.5344511113176025,0.3301386073324168,0.4660460564662132,0.3063204449685737,0.7562113195549183,0.924658008244554,0.6180531114276038,0.0690981179464021,0.7422211798654259,0.8934105927635674,0.6614029696358551,0.0461927505930622,0.7396303846934007,0.901306899609566,0.638001399094072,0.0582576689260108,0.4660460564662132,0.2999154483279358,0.6301539526460562,True,True,True,True,0.2868414740507237,0.2868414740507237,0.3452467065413024,0.3022644732746607,0.3686592108129717,0.4949946844709236,0.5001715247255595,0.5176860706575197,0.517226488808088,0.500217030077851,False,False,True,False,0.057725057993738324
9232,4,0.1630396542989866,0.6145833333333334,0.7626692835185418,0.5725588865188367,0.5174829156217957,0.5098575944434418,0.7626692835185418,0.5102700794959938,0.7399380123943361,0.4642234474051195,0.6280891809196261,0.393395318884713,0.7858913726566538,0.4945928791840398,0.3500021847400542,0.1685622804002613,0.4524163175785815,0.2908916862477099,0.4349695924375731,0.2279311546117276,0.5087413892205523,0.3403135249290736,0.4521907683126068,0.2993288406453002,0.488467017333459,0.2618742625109304,0.7085880093378678,0.8763865599962034,0.6398456629152441,0.0592772908645986,0.663394529794,0.9147912222446792,0.5921913805014767,0.2633966450226246,0.7973928712741741,0.943406407909575,0.6412380404112634,0.0362912784850369,0.3500021847400542,0.1685622804002613,0.6280891809196261,True,True,True,True,0.4143345511108787,0.4143345511108787,0.4661844045985421,0.4655258852591236,0.4259136546347932,0.6262641647613607,0.4054544406717207,0.3508136391888856,0.3419672208596825,0.4784680314141518,False,False,True,False,0.05706423520390847
8933,4,0.1304114935568737,0.5625,0.4647573008281253,0.6428121226406087,0.6785333419597501,0.6219295715445681,0.4647573008281253,0.2515642123661904,0.5979259741937994,0.3435733840167188,0.6491154423810503,0.4348207717744174,0.5714761986620202,0.3264309684711196,0.6645622446472061,0.4686726696388816,0.6772216879778945,0.4693466704569417,0.4318709530069266,0.2922411743645348,0.6849517615135929,0.4752508481404562,0.5864611286356254,0.3884021524196375,0.6524759789494331,0.4190134494857623,0.7877474891089076,0.892065068242558,0.8153781776044684,0.0463866109341251,0.7710980462059648,0.8889570969952741,0.7566486223328627,0.0405110062181414,0.7450102824038354,0.9076259487637072,0.6813852839095285,0.166101601532686,0.4318709530069266,0.2515642123661904,0.4647573008281253,True,True,True,True,0.7778145266897413,0.7778145266897413,0.5546050182789402,0.7042257275562379,0.4124968951442938,0.6610761292592693,0.4385900220807313,0.722481803624327,0.34133487204118,0.2039083171409565,False,False,True,False,0.05632093600546371
8742,4,0.1291536885526252,0.8333333333333334,0.6089545919078165,0.7890939681139123,0.722045585887751,0.6671792062210404,0.6089545919078165,0.3598369278970743,0.6529561174161964,0.3915948018080089,0.4315099081425593,0.2207115349490438,0.654590096887514,0.3969163587057811,0.853496700354795,0.6342603828523241,0.7843362879141182,0.5160219713863655,0.7255220490382531,0.4217094399874079,0.7893530152980541,0.5705728393303029,0.807867955899783,0.5892408380336704,0.6245396828210341,0.4090757518609207,0.805448963135884,0.9018325944522628,0.8144816115575221,0.0149288669341814,0.7368606352659726,0.8647561937961445,0.7729811567031997,0.0501994224011713,0.7668892630059021,0.8863592297426354,0.765375914891503,0.0640816562807758,0.4315099081425593,0.2207115349490438,0.4315099081425593,True,True,True,True,0.677753306799803,0.677753306799803,0.3658560851414802,0.636895804903294,0.5695945901049304,0.7783372279416475,0.4154480714527542,0.6351781216655203,0.2991553229616005,0.3453793340447437,False,False,True,False,0.05573109628361602
5380,0,0.1248407209675107,0.6041666666666666,0.6227085327311139,0.5751284141196962,0.6147017638983694,0.4580203975379819,0.6227085327311139,0.4005678226838274,0.5758344012036418,0.342997133603901,0.5672519536275694,0.3675911740494298,0.4638152871756359,0.2636432622706286,0.5745385992521502,0.3568018388589725,0.5726870640622151,0.3697399172056821,0.4610954699516467,0.2409061804598169,0.6443542417596069,0.4120261749937295,0.4834380862689226,0.2936587707880421,0.4391303163923897,0.2416042034800523,0.7670007557282297,0.9308208715514548,0.6204517219458677,0.0556572561368694,0.7550662678124248,0.8994272227695511,0.6704481928544471,0.0383622875446799,0.7710648674313672,0.93769617697937,0.6218950010917669,0.092080780830564,0.4391303163923897,0.2409061804598169,0.4638152871756359,True,True,True,True,0.5046198931911682,0.5046198931911682,0.5378540994002472,0.559363871365123,0.4205340278455932,0.5681027588213075,0.5700959165006603,0.6514210814232135,0.5632965386680926,0.5187809404848428,False,False,True,False,0.05482134529711701
5390,2,0.1237878096372271,0.6354166666666666,0.6536134377083529,0.6583081117653942,0.5225322340774848,0.5657840701499103,0.6536134377083529,0.408386162006271,0.63082765027832,0.3439028521085926,0.434523268533482,0.2529490327851772,0.4916420908041991,0.3675324293086551,0.6818483603000329,0.4054985862490684,0.5367462968956513,0.3478536608674918,0.6316317267923408,0.3864726464434678,0.547985038464527,0.3378556990575836,0.5986606673611266,0.3640975637670068,0.5398398910869345,0.3342031117290304,0.803152417543309,0.9389196738548844,0.6602171622625593,0.0272515401506633,0.7930903952035935,0.9156800858559444,0.7027851424464698,0.0074409340968125,0.8192314173899031,0.976254471450312,0.6356886015029546,0.1336273320238969,0.434523268533482,0.2529490327851772,0.434523268533482,True,True,True,True,0.4458013659793692,0.4458013659793692,0.4796983532734594,0.4800072112392564,0.6035037966813364,0.660521911896742,0.5466596941188884,0.6223783358287551,0.5503530167246713,0.5492193466196997,False,False,True,False,0.053788683648168384
5395,0,0.1274907143422966,0.5729166666666666,0.6717909319142802,0.7449913549101271,0.4279497136000811,0.6343030617528593,0.6717909319142802,0.3105134095567213,0.7656207188244355,0.4659338693086804,0.4707916926161483,0.2343733441788035,0.7239857400272647,0.346648643592315,0.7238968963200607,0.4731592479885183,0.4359305397245773,0.2724625001466121,0.6746602989771635,0.399262996812183,0.4051340841955607,0.262827063132007,0.6155285091267744,0.3797220139998692,0.60070003338096,0.3369196367105345,0.7934423504171528,0.9326102526604716,0.6573788655874196,0.0238163078607945,0.7876277255216656,0.9130361204359644,0.699544175341086,0.0206983351672652,0.8283294227180261,0.9688729911924066,0.6584103377333799,0.1183147968399339,0.4051340841955607,0.2343733441788035,0.4707916926161483,True,True,True,True,0.4135768916035034,0.4135768916035034,0.2971450553390263,0.1788123039485996,0.6472376416187061,0.6363069528099056,0.4351671343683658,0.3026831949560962,0.4681385118147221,0.3795975518137391,False,False,True,False,0.05165083379850417
8744,4,0.1211064603927972,0.7916666666666666,0.5916995963415219,0.782884189840093,0.7844870261093518,0.4938737223411302,0.5916995963415219,0.3782215586152447,0.6342025601261158,0.4299751490600868,0.6424047551644356,0.4017643783225471,0.554520980248495,0.3595100380970513,0.8528993475872737,0.637638113569168,0.8293968875197604,0.5883430666885157,0.6340899436991456,0.3664516992004925,0.81942420292491,0.5909750773869875,0.6382105642584155,0.4190847180054198,0.418476545669357,0.2585853672770278,0.8093695829528317,0.9019392085384142,0.8393142923263625,0.0142433428486089,0.7473492216965996,0.8681566404041647,0.7942809032032896,0.0298178811164331,0.765708559070515,0.8835399655053882,0.7939079470864748,0.0830687236503549,0.418476545669357,0.2585853672770278,0.554520980248495,True,True,True,True,0.6963273706245258,0.6963273706245258,0.4032404741175031,0.6610428514841837,0.4344470726744787,0.6532681601763117,0.6233540413492349,0.7216711637212435,0.565536391659023,0.607627315528683,False,False,True,False,0.05068021320342057
1980,2,0.1209835574159128,0.7604166666666666,0.5252605456722265,0.7241719322121791,0.582475950536707,0.5078326792819301,0.5252605456722265,0.2508320412118257,0.680207496864378,0.3404533082085469,0.4059486046176878,0.2872205965430244,0.4653995058566464,0.1779525755100555,0.7485746882886928,0.485174300900385,0.654040697539106,0.4767538875178748,0.7312805694473872,0.4594163296587523,0.5831408169254186,0.3743068083846322,0.5436549734996492,0.2492137290429004,0.423222965272032,0.200862206932701,0.8569622932761496,0.9731041202883838,0.6877527313474923,0.0924333298955737,0.8362898488405366,0.978535854404433,0.6701766362576995,0.161731759708514,0.8161601607961478,0.9774759596910202,0.6890324362966704,0.2368531713732928,0.4059486046176878,0.1779525755100555,0.4059486046176878,True,True,True,True,0.8069432872886118,0.8069432872886118,0.6263781894460749,0.7134027922848171,0.718306297319375,0.8457176615367865,0.7093717914566959,0.8285605055532521,0.716163887772203,0.7483757879642375,True,False,True,False,0.049113106314673714
1989,2,0.1340464016211243,0.7916666666666666,0.44475206530794,0.6820163138593318,0.6954771733549812,0.4062444068228303,0.44475206530794,0.1866388602658222,0.5287164675134017,0.2536049110724447,0.7121454042479762,0.4902730355049163,0.3600380720305383,0.2601720196951277,0.7360382219313977,0.4913521619520504,0.7303586090826204,0.5234565185810791,0.6141023220283353,0.4453243270145899,0.6664668135118093,0.4178317340483365,0.3884247268795741,0.2381397525247695,0.3607234250749834,0.2241470731316464,0.8541768261490503,0.9726801061384418,0.6913418153189711,0.1130421551776991,0.8339724411533438,0.978170247617766,0.6708052753106711,0.1684380181844848,0.8222453879527892,0.9775648152020372,0.7003454818723892,0.2377751483996366,0.3600380720305383,0.1866388602658222,0.3600380720305383,True,True,True,True,0.847351167530705,0.847351167530705,0.6800055356414072,0.820155080499995,0.6040326685518467,0.7055529068754347,0.7544053891422666,0.8675578260871561,0.7402883738292299,0.7148940034295324,True,False,True,False,0.048261808002300816
5342,2,0.1442093291480018,0.9479166666666666,0.6466563230186091,0.5403699710500675,0.6293680857619426,0.4529816642006603,0.6466563230186091,0.4553879670727279,0.4111648267763289,0.2663331724757816,0.5573849891310019,0.3608168930424587,0.3332350768004009,0.160828287429692,0.6521087081277532,0.4723748896728995,0.6572395260549293,0.4768538828078347,0.5271121451653824,0.3572172820622968,0.6512428961662614,0.3961878750648925,0.4565358143856485,0.2397806703130243,0.4623122672505766,0.3049983237630213,0.7389571481220144,0.9336186474728022,0.5717981418847347,0.0421016926372941,0.7306181754917147,0.9072817806874334,0.6046391370651869,0.0308137037206325,0.7159121375784155,0.8752159011114605,0.6517745558293941,0.0128335964745078,0.3332350768004009,0.160828287429692,0.3332350768004009,True,True,True,True,0.2587777373129152,0.2587777373129152,0.4862844248505708,0.5552130516856285,0.3170252365647105,0.4082753785414702,0.5227895761546414,0.6071985933190458,0.4989994971043457,0.5177960190705901,False,False,True,False,0.04805560687396867
8735,4,0.1341468639801924,0.6875,0.3533788390344243,0.8115356338549294,0.8141683678598222,0.6148688058060758,0.3533788390344243,0.2730931760202111,0.7507457518724447,0.5507188336285449,0.7019559726851964,0.5094842502397605,0.5603776613405962,0.3895859297157683,0.8527548158440998,0.5540310487038745,0.8042687645889042,0.5217603468182586,0.7085914273875106,0.3945506771884065,0.8781803563256566,0.6516867831724455,0.7973175976411896,0.5440622953891188,0.5534294317641866,0.3518052717840633,0.818195621487116,0.9135628903572234,0.8024277199323071,0.0636435939066388,0.7476300661938482,0.8801887159972424,0.7698101138234238,0.1221420228962172,0.7784356098276864,0.8929383313320707,0.7717649753307073,0.0649636169696801,0.3533788390344243,0.2730931760202111,0.3533788390344243,True,True,True,True,0.8164926012412711,0.8164926012412711,0.3386914362421825,0.5239408430446558,0.4124327829779726,0.6018716821799959,0.5279416955736372,0.7300870388138454,0.4348711004329181,0.4059495691034435,False,False,True,False,0.04740466305342922
8756,4,0.1244080965409535,0.8020833333333334,0.7943966829605205,0.6602455708495991,0.6950794554332131,0.6543792066050174,0.7943966829605205,0.5995513385403497,0.7482426980627236,0.5212322779142617,0.78815388725058,0.5503488344138405,0.8624182124441888,0.6506891749773599,0.3799593502637258,0.1816591665857418,0.5362856727107569,0.3189811272197195,0.5956569594206106,0.3442353128457081,0.6093342892859108,0.3390758393160071,0.6962716024267266,0.4201230195336485,0.5292295685002969,0.3221917781456751,0.8025871136264775,0.9024386336958669,0.85610131768102,0.0982915413701799,0.7546823357068321,0.8744470426759011,0.7992086272926836,0.0656846678336733,0.7474992080339649,0.8891276029995683,0.811924436566899,0.1925833779809733,0.3799593502637258,0.1816591665857418,0.7482426980627236,True,True,True,True,0.3599514323951797,0.3599514323951797,0.5751710109383941,0.4772898042945148,0.5477864874922195,0.3788127294005354,0.4288165233510271,0.0435063324603507,0.478901715403673,0.4374650747720197,False,False,True,False,0.047270019529247566
8736,4,0.1334664395902386,0.5833333333333334,0.3219657363694599,0.8048337807693616,0.8027572212557571,0.6298420491443193,0.3219657363694599,0.1635073526201571,0.6587831342611653,0.4227917695327775,0.5953947860370421,0.3780660574659968,0.5662139172218537,0.3727432922792261,0.868338537809082,0.60487424186025,0.8308729336221008,0.555598949742474,0.7193575155145963,0.40689807704189,0.860973375283365,0.6344711503132663,0.7923065921609225,0.5250233110478182,0.577111703643644,0.3696629032122753,0.8148031402236302,0.9130283611394298,0.8007752563761698,0.0788472478424664,0.744265671639802,0.8785666867986355,0.7710941968886137,0.1267415299934084,0.7837165312949614,0.8955160764336972,0.7708628082478846,0.0519044755954445,0.3219657363694599,0.1635073526201571,0.3219657363694599,True,True,True,True,0.8263806868687441,0.8263806868687441,0.3613257308310182,0.6549999283414869,0.4324353077860261,0.7090501084304648,0.4996815296057889,0.7286223606412994,0.3952674250774299,0.3694949359359645,False,False,True,False,0.04297162050328121
