dataset,arm,target_horizon,mse,mae,source_path,relative_mse_vs_h0_full_pct,beats_h0_full,relative_mae_vs_h0_full_pct,relative_mse_vs_h0b_stochastic_k2_pct,beats_h0b_stochastic_k2,relative_mae_vs_h0b_stochastic_k2_pct,relative_mse_vs_h1_target_set_pct,beats_h1_target_set,relative_mae_vs_h1_target_set_pct,relative_mse_vs_fixed_pct,beats_fixed,relative_mae_vs_fixed_pct
ETTh2,prefix_adapter_shared_dense_multiprefix,336,0.3755955398082733,0.41627031564712524,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,14.95067103913974,False,9.918134967092751,20.372225771007567,False,12.223482923250195,23.742546592358327,False,13.785166144570393,0.1876895228941855,False,3.040099265175078
ETTh2,prefix_adapter_shared_dense_multiprefix,720,0.5025483965873718,0.49519282579421997,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,24.623877430133035,False,13.801784154923546,27.492234702327668,False,15.343059565460692,29.503252532834633,False,16.229705951172214,24.623877430133035,False,13.801784154923546
ETTm2,dense_prefix_residual_adapter_multiprefix,96,0.16243164241313934,0.2474474459886551,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-3.0920289424093528,True,-2.2246045010821502,-0.16501169561721207,True,-0.3789530139176822,0.7643151363663225,False,0.5032024283573744,4.843874946066107,False,2.618953084933584
ETTm2,dense_prefix_residual_adapter_multiprefix,192,0.22129960358142853,0.28719618916511536,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.8110341206023497,False,-0.10267855754508837,2.4008107025758063,False,0.8971293118431367,2.6637671439362354,False,1.399763628305517,5.261007329064404,False,2.329938300708223
ETTm2,dense_prefix_residual_adapter_multiprefix,336,0.27622753381729126,0.323883980512619,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.569829236899457,False,1.0744576815102658,3.6497370695285136,False,1.7107996344389198,3.723577712518078,False,2.05361942077098,4.9092290590611265,False,2.1872231168987177
ETTm2,dense_prefix_residual_adapter_multiprefix,720,0.3543395698070526,0.3779425323009491,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,3.135700415347653,False,1.7064984097190594,3.867346893312984,False,2.0832994575637365,3.6196620090530818,False,2.2407157855529602,3.135700415347653,False,1.7064984097190594
ETTm2,row_gated_dense_head_multiprefix,96,0.16141662001609802,0.24711334705352783,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-3.697599135593155,True,-2.3566190199118764,-0.7888725864623969,True,-0.5134594970269801,0.13464695616163258,False,0.3675048753919885,4.188713921515341,False,2.4803988848182135
ETTm2,row_gated_dense_head_multiprefix,192,0.21514271199703217,0.2837015688419342,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.9936821895334966,True,-1.3182351105725187,-0.44813561023613335,True,-0.3305929628458548,-0.19249501705017602,True,0.16592526933789653,2.3324859955368593,False,1.0847815209644285
ETTm2,row_gated_dense_head_multiprefix,336,0.2657102644443512,0.31764569878578186,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.3354821153514385,True,-0.8723225865554185,-0.29669140604731137,True,-0.24823712241850426,-0.22566222041776607,True,0.08797966241502753,0.914845854483759,False,0.21901003739588365
ETTm2,row_gated_dense_head_multiprefix,720,0.34067007899284363,0.3697402775287628,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-0.8430042780409153,True,-0.5007752910328844,-0.13958280135116796,True,-0.13215172502395456,-0.37771265270279963,True,0.021848293031556665,-0.8430042780409153,True,-0.5007752910328844
ETTm2,prefix_adapter_shared_dense_multiprefix,96,0.16587302088737488,0.250968873500824,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.0388759937296044,True,-0.8331616985612911,1.9501548730517237,False,1.038755276609371,2.8991710051470054,False,1.9334646833516045,7.065162923177937,False,4.079324612388424
ETTm2,prefix_adapter_shared_dense_multiprefix,192,0.23133957386016846,0.29488176107406616,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,5.384651831433285,False,2.570643987887977,7.0465537555878255,False,3.5972074186840786,7.321440064029505,False,4.113292582785855,10.036512427089427,False,5.068359383295906
ETTm2,prefix_adapter_shared_dense_multiprefix,336,0.28665271401405334,0.3316662013530731,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,6.440945695742695,False,3.503054951933149,7.561610630299542,False,4.154686804658336,7.638238113537699,False,4.505743797663864,8.868637457383644,False,4.6425576972314975
ETTm2,prefix_adapter_shared_dense_multiprefix,720,0.36402595043182373,0.3847242593765259,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,5.9550627879142,False,3.531499977624275,6.70670987228148,False,3.9150622699701154,6.452254166277749,False,4.075303245842066,5.9550627879142,False,3.531499977624275
Weather,dense_prefix_residual_adapter_multiprefix,96,0.14326366782188416,0.18367701768875122,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.06528941696331003,False,-0.40994272080807637,1.297252236770774,False,1.0721074459112634,1.1787412566806488,False,1.4143795611910148,2.0201757598221404,False,3.0226228671857314
Weather,dense_prefix_residual_adapter_multiprefix,192,0.18535012006759644,0.22693699598312378,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2628157224498384,False,0.5212961548146433,1.50880330439227,False,1.6117856584550116,1.60458917552313,False,2.0214530986532697,1.7098116739362235,False,3.116233469020746
Weather,dense_prefix_residual_adapter_multiprefix,336,0.23522838950157166,0.2676360309123993,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3020005870998155,False,0.6029652437990807,1.4674816592913809,False,1.4923499097626136,1.4634316277447157,False,1.8288745374378301,1.1060369217833488,False,2.07052437735602
Weather,dense_prefix_residual_adapter_multiprefix,720,0.30737408995628357,0.31798452138900757,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.19479855224224796,False,0.4265151925153976,1.2311736755210134,False,1.0536877461041927,1.2516857261588576,False,1.3484164022009804,0.19479855224224796,False,0.4265151925153976
Weather,row_gated_dense_head_multiprefix,96,0.14142470061779022,0.18148498237133026,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.2191729195360268,True,-1.598468784476481,-0.003023873428031898,True,-0.13410567707746734,-0.1200136178201916,True,0.20408169981585011,0.7106200278589991,False,1.7931319343522656
Weather,row_gated_dense_head_multiprefix,192,0.18258889019489288,0.22312195599079132,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.2308368405656855,True,-1.168568308449125,-0.0034112003744812824,True,-0.09641103419949504,0.09094771290680814,False,0.30636948277524834,0.1946026725139216,False,1.382745489950743
Weather,row_gated_dense_head_multiprefix,336,0.23181390762329102,0.26350387930870056,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-1.1539434173021612,True,-0.9502886389155196,-0.005380005469990401,True,-0.07463557800249099,-0.009371248367262552,True,0.25669329641340166,-0.3615781547203989,True,0.49461219707744863
Weather,row_gated_dense_head_multiprefix,720,0.30378252267837524,0.3144064247608185,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,-0.9759454097749587,True,-0.7035265271931102,0.04832000386323365,False,-0.08341118503549794,0.06859237779350824,False,0.20800105928751034,-0.9759454097749587,True,-0.7035265271931102
Weather,prefix_adapter_shared_dense_multiprefix,96,0.14521171152591705,0.1867821365594864,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.4259383519277469,False,1.2736591259903784,2.6746529236009398,False,2.780763825922228,2.5545304772393473,False,3.1288221610429545,3.4074064798979453,False,4.764253335727031
Weather,prefix_adapter_shared_dense_multiprefix,192,0.18844452500343323,0.2314094454050064,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.9366951444825586,False,2.5023588322633517,3.203484386127964,False,3.6143395834149272,3.3008693944609035,False,4.032080704584162,3.4078485737886632,False,5.148436886393615
Weather,prefix_adapter_shared_dense_multiprefix,336,0.23840945959091187,0.2717777192592621,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.658417194145767,False,2.159803937713467,2.8396594462965163,False,3.0629519003988026,2.835554644854743,False,3.404684272801539,2.473326773935569,False,3.6500736627444352
Weather,prefix_adapter_shared_dense_multiprefix,720,0.31029972434043884,0.3206806182861328,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.1484682249190747,False,1.2780019718621416,2.194707727775125,False,1.9104921364098137,2.2154150153005148,False,2.207719709786371,1.1484682249190747,False,1.2780019718621416
