dataset,reference,target_horizon,direct_mse,reference_mse,direct_gain_percent
ETTm1,pcsd_static,717,0.9679071372647664,0.9644767679949519,-0.355671529231949
ETTm1,pcsd_static,718,0.9685110431320156,0.9651032059160282,-0.3531059885717447
ETTm1,pcsd_static,719,0.9691126168976242,0.965704721819625,-0.35289203842536754
ETTm1,pcsd_static,720,0.9697331401829918,0.9662920031800039,-0.3561177151071737
ETTm1,dense_matched,1,0.11725248396396637,0.1192588210105896,1.6823384883580927
ETTm1,dense_matched,2,0.1254049316048622,0.12903516739606857,2.81336930424827
ETTm1,dense_matched,3,0.13461162646611533,0.13696270187695822,1.7165807760969876
ETTm1,dense_matched,4,0.14280519261956215,0.14453672245144844,1.1979860913671536
ETTm1,dense_matched,5,0.15176995396614074,0.15274715423583984,0.6397502294480217
ETTm1,dense_matched,6,0.15899249414602915,0.16013072182734808,0.7108115596619613
ETTm1,dense_matched,7,0.1671455353498459,0.16765543392726354,0.30413483504440064
ETTm1,dense_matched,8,0.17459222115576267,0.17460057698190212,0.00478568071416996
ETTm1,dense_matched,9,0.1824687918027242,0.18201276825533974,-0.25054481163910847
ETTm1,dense_matched,10,0.18916322141885758,0.1887683868408203,-0.2091635070072373
ETTm1,dense_matched,11,0.19642110168933868,0.19531156529079785,-0.5680853547453069
ETTm1,dense_matched,12,0.20414412642518678,0.20167990773916245,-1.2218463969208893
ETTm1,dense_matched,13,0.21125278908472794,0.20854360323685867,-1.299098033130397
ETTm1,dense_matched,14,0.2183826086776597,0.2148065481867109,-1.6647818798524172
ETTm1,dense_matched,15,0.22543167571226755,0.22109346787134807,-1.9621601138591016
ETTm1,dense_matched,16,0.23205423075705767,0.22740588337183,-2.044075252717703
ETTm1,dense_matched,17,0.23891606313340805,0.23338310157551484,-2.37076357308712
ETTm1,dense_matched,18,0.24541016502512825,0.23926798005898794,-2.567073523430108
ETTm1,dense_matched,19,0.25178465639290054,0.2445676420864306,-2.950927704458728
ETTm1,dense_matched,20,0.2575927086174488,0.2500137373805046,-3.031421919592181
ETTm1,dense_matched,21,0.26350703054950353,0.2551955935500917,-3.2568889155918823
ETTm1,dense_matched,22,0.2692382667552341,0.2601077380505475,-3.5102872267922525
ETTm1,dense_matched,23,0.27542216168797534,0.26509315423343494,-3.8963689893873665
ETTm1,dense_matched,24,0.28056481045981246,0.26972896233201027,-4.017309833589278
ETTm1,dense_matched,25,0.28532680332660676,0.27424641609191897,-4.040303385760202
ETTm1,dense_matched,26,0.29006119817495346,0.27867779021079725,-4.0847919583206105
ETTm1,dense_matched,27,0.29430708233956937,0.28300910305093835,-3.9920904192956463
ETTm1,dense_matched,28,0.29857380741408895,0.2871813571878842,-3.9669880864694917
ETTm1,dense_matched,29,0.3026421291047129,0.291307480170809,-3.8909570489771728
ETTm1,dense_matched,30,0.3069252704580625,0.29525104761123655,-3.9539987889213757
ETTm1,dense_matched,31,0.3109313888895896,0.2990652601565084,-3.9677389232274374
ETTm1,dense_matched,32,0.3150846133939922,0.302789187990129,-4.060721416599611
ETTm1,dense_matched,33,0.31908259834304,0.30626317949006054,-4.185752552534794
ETTm1,dense_matched,34,0.3224521222359994,0.30959322873283834,-4.153480215246419
ETTm1,dense_matched,35,0.32590867238385335,0.3126952120235988,-4.225667631667274
ETTm1,dense_matched,36,0.32970112934708595,0.31570128434234196,-4.434522664013851
ETTm1,dense_matched,37,0.33295397460460663,0.31856661954441584,-4.516278284512754
ETTm1,dense_matched,38,0.33616420116863754,0.32161224594241694,-4.524689407761562
ETTm1,dense_matched,39,0.33902422472452504,0.32451551923385036,-4.4708818625772695
ETTm1,dense_matched,40,0.34194381572306154,0.3273797817528248,-4.448666283623082
ETTm1,dense_matched,41,0.34464412745906087,0.33010151764241663,-4.405496200231829
ETTm1,dense_matched,42,0.3471222778870946,0.3328359652133215,-4.292298359228308
ETTm1,dense_matched,43,0.3497609804536021,0.33533442089723986,-4.30214098444226
ETTm1,dense_matched,44,0.3524258404292844,0.33781472661278467,-4.325185572281898
ETTm1,dense_matched,45,0.35500047703584037,0.3400791803995768,-4.38759485915361
ETTm1,dense_matched,46,0.35732648845600046,0.34241169626298157,-4.355806871025791
ETTm1,dense_matched,47,0.3595366164090786,0.3446207845464666,-4.328186961283187
ETTm1,dense_matched,48,0.36174273273597163,0.34684500843286514,-4.295210812004546
ETTm1,dense_matched,49,0.36386190476466196,0.3490096202918461,-4.255551597802998
ETTm1,dense_matched,50,0.3658773538470268,0.35110620081424715,-4.207032800481447
ETTm1,dense_matched,51,0.36801839429958194,0.353097830917321,-4.225617399998871
ETTm1,dense_matched,52,0.3701583482325077,0.3551381608614555,-4.229392677660404
ETTm1,dense_matched,53,0.3718901352500016,0.35721779263244485,-4.107394122065378
ETTm1,dense_matched,54,0.3736367752706563,0.359191154440244,-4.021708400064594
ETTm1,dense_matched,55,0.37547001540660857,0.3611626581712203,-3.961471905161762
ETTm1,dense_matched,56,0.3770972940006426,0.3631804846227169,-3.8319265398808255
ETTm1,dense_matched,57,0.3787608504818197,0.36504992842674255,-3.7559032305983786
ETTm1,dense_matched,58,0.3805245302360633,0.36682559447041874,-3.73445473057068
ETTm1,dense_matched,59,0.38207974752127116,0.36867267145948895,-3.63657984431196
ETTm1,dense_matched,60,0.38370814695954325,0.3704622253775597,-3.5755120696810305
ETTm1,dense_matched,61,0.38505842622186315,0.37210989731257077,-3.4797593406701743
ETTm1,dense_matched,62,0.3864331488167086,0.3737737113429654,-3.386925588816281
ETTm1,dense_matched,63,0.3878416818758798,0.3754548132419586,-3.2991636268992375
ETTm1,dense_matched,64,0.38933520182035863,0.3769970238208771,-3.272752096139575
ETTm1,dense_matched,65,0.3906714556308893,0.3785042648132031,-3.2145452373412153
ETTm1,dense_matched,66,0.3919482016653726,0.3800631066163381,-3.127137268030644
ETTm1,dense_matched,67,0.3932462563710426,0.38164375967054226,-3.0401379313830024
ETTm1,dense_matched,68,0.39455729744890156,0.3832327903193586,-2.9549943051861316
ETTm1,dense_matched,69,0.3959597511136014,0.3847621234430783,-2.910272864262242
ETTm1,dense_matched,70,0.3972092971205711,0.3862542518547603,-2.836226452707158
ETTm1,dense_matched,71,0.39850571310855976,0.38775698441854667,-2.7720270999453733
ETTm1,dense_matched,72,0.3997309685995181,0.38921501528885627,-2.7018364907780867
ETTm1,dense_matched,73,0.4009394941672887,0.39068716723624974,-2.624178061328375
ETTm1,dense_matched,74,0.4021571691374521,0.3921916770773965,-2.540974896335957
ETTm1,dense_matched,75,0.4033180791139603,0.39365684072176615,-2.4542285038106737
ETTm1,dense_matched,76,0.40449871456152514,0.3950963290898423,-2.379770395068581
ETTm1,dense_matched,77,0.4058292084313058,0.39648188437734333,-2.35756649226031
ETTm1,dense_matched,78,0.40711239763559437,0.3977604600099417,-2.351148132073999
ETTm1,dense_matched,79,0.4082424363380746,0.39910809073267106,-2.288689660145704
ETTm1,dense_matched,80,0.4093118874356151,0.4005067452788353,-2.1985003400253778
ETTm1,dense_matched,81,0.41043544165146206,0.40179583540669195,-2.150247833212404
ETTm1,dense_matched,82,0.4115694606812989,0.4029940126872644,-2.127934342461124
ETTm1,dense_matched,83,0.4128221005919468,0.4043513277927077,-2.094904163040523
ETTm1,dense_matched,84,0.41409894451498985,0.4055770997490202,-2.1011651721073887
ETTm1,dense_matched,85,0.41517861152396485,0.40677382525275735,-2.0662062673243664
ETTm1,dense_matched,86,0.4163155221315317,0.40798405991044157,-2.0421048368701067
ETTm1,dense_matched,87,0.4174619123510931,0.40917514110433645,-2.0252381961404664
ETTm1,dense_matched,88,0.418583627959544,0.41033962165767496,-2.0090690410458523
ETTm1,dense_matched,89,0.41960461939988514,0.41153142492422895,-1.961744349691541
ETTm1,dense_matched,90,0.420523039996624,0.4127015723122491,-1.895187275530219
ETTm1,dense_matched,91,0.42168647820477956,0.4139215828298212,-1.8759339201094072
ETTm1,dense_matched,92,0.42273665818831196,0.41504510913206183,-1.8531838797798628
ETTm1,dense_matched,93,0.4236852640426287,0.4162151986552823,-1.794760357497971
ETTm1,dense_matched,94,0.42471596392545297,0.4173098047997089,-1.7747388248638751
ETTm1,dense_matched,95,0.42583425907712236,0.41848084550154835,-1.7571684951938282
ETTm1,dense_matched,96,0.42691384302452207,0.419794915864865,-1.6958107139031453
ETTm1,dense_matched,97,0.42797790160498667,0.42107486540509254,-1.6393845292221654
ETTm1,dense_matched,98,0.42910486991916386,0.4222948338304247,-1.612625953050073
ETTm1,dense_matched,99,0.4303538954318172,0.4236503773265415,-1.582323175911804
ETTm1,dense_matched,100,0.43165274187922476,0.4249583011865616,-1.5753170779276626
ETTm1,dense_matched,101,0.43298651012453704,0.426343301145157,-1.5581830326725887
ETTm1,dense_matched,102,0.4343723746783593,0.4277556784012738,-1.5468400797892912
ETTm1,dense_matched,103,0.43596277465519395,0.42917166693696696,-1.5823755949910812
ETTm1,dense_matched,104,0.4374903261374969,0.43061001942707944,-1.597804602775299
ETTm1,dense_matched,105,0.4388759713797342,0.4320284196308681,-1.584977153752254
ETTm1,dense_matched,106,0.4402479055636334,0.4335298723769638,-1.5496125214707668
ETTm1,dense_matched,107,0.44183597316808787,0.43507202094960434,-1.5546741442302503
ETTm1,dense_matched,108,0.44327437201583825,0.4366259834280721,-1.5226736016871634
ETTm1,dense_matched,109,0.4448921126783441,0.43821140768331124,-1.5245392698359117
ETTm1,dense_matched,110,0.4464573799209161,0.4397338558327068,-1.5289985064891765
ETTm1,dense_matched,111,0.447896463242737,0.4413343474671647,-1.486880822494907
ETTm1,dense_matched,112,0.4494256540866835,0.4428989679685661,-1.4736286580330438
ETTm1,dense_matched,113,0.45099838051648267,0.44456132059603665,-1.4479577107193276
ETTm1,dense_matched,114,0.45250392992768373,0.44610989250634847,-1.4332875214696728
ETTm1,dense_matched,115,0.45406232800172724,0.44762915580169016,-1.4371655904574565
ETTm1,dense_matched,116,0.45563036036388627,0.44915386623349685,-1.4419321789879813
ETTm1,dense_matched,117,0.4572659693976753,0.4506359197135664,-1.471265248523257
ETTm1,dense_matched,118,0.4587489233936294,0.4521873987327188,-1.4510631387118833
ETTm1,dense_matched,119,0.46032533262457165,0.4536822318029003,-1.4642629479387326
ETTm1,dense_matched,120,0.4619022119790316,0.4552123044927915,-1.4696236064387858
ETTm1,dense_matched,121,0.463503415303782,0.45673395188386773,-1.482145873323537
ETTm1,dense_matched,122,0.4651020983936357,0.45826279823897315,-1.4924406216137998
ETTm1,dense_matched,123,0.46659190565105374,0.4597670130613374,-1.4844241530668212
ETTm1,dense_matched,124,0.46812332625831327,0.4613126386557856,-1.4763713438186388
ETTm1,dense_matched,125,0.4695805333852768,0.4628236312866211,-1.4599302286860238
ETTm1,dense_matched,126,0.47099544829319395,0.4642768062296368,-1.447119902051286
ETTm1,dense_matched,127,0.47251459451641625,0.4657296078411613,-1.456851048552843
ETTm1,dense_matched,128,0.47399960446637124,0.4671490890905261,-1.4664516180866727
ETTm1,dense_matched,129,0.47540538012981415,0.46857915414396184,-1.456792502501103
ETTm1,dense_matched,130,0.47683683851590525,0.47002497407106253,-1.449255852480058
ETTm1,dense_matched,131,0.4781785469701272,0.4714256038192574,-1.432451503728438
ETTm1,dense_matched,132,0.47955895723267034,0.4728353971784765,-1.4219663109646508
ETTm1,dense_matched,133,0.4810127206987008,0.47425377906713273,-1.4251740165071691
ETTm1,dense_matched,134,0.4823859150507557,0.4756595221028399,-1.4141192671133895
ETTm1,dense_matched,135,0.4837607047072163,0.4770520656197159,-1.4062697912827549
ETTm1,dense_matched,136,0.48508876112892346,0.4784051675130339,-1.3970571535909304
ETTm1,dense_matched,137,0.48646553448081886,0.4797587011852404,-1.397959699117357
ETTm1,dense_matched,138,0.4878589397539263,0.48112931242887524,-1.3987148883276346
ETTm1,dense_matched,139,0.4892375926962859,0.482470754239199,-1.4025385782724609
ETTm1,dense_matched,140,0.4905509185578142,0.4837749515260969,-1.400644454687483
ETTm1,dense_matched,141,0.49189220876135725,0.4851012910511477,-1.3998968536023781
ETTm1,dense_matched,142,0.4931094544664235,0.48638632725661907,-1.3822607324768255
ETTm1,dense_matched,143,0.4944318381848035,0.487670218611097,-1.3865147625712781
ETTm1,dense_matched,144,0.4957282260681192,0.48894742379585904,-1.3868162387723926
ETTm1,dense_matched,145,0.49705560649263447,0.4901869395683552,-1.401234176154853
ETTm1,dense_matched,146,0.4983677017974527,0.4914591716576929,-1.4057180205748088
ETTm1,dense_matched,147,0.49966184450250095,0.49269165392635633,-1.4147165921317706
ETTm1,dense_matched,148,0.5008884518331772,0.4939509900035085,-1.4044838395038894
ETTm1,dense_matched,149,0.502189682534077,0.4952074945373023,-1.4099520047245129
ETTm1,dense_matched,150,0.503387590944767,0.4964883879820506,-1.389600065120944
ETTm1,dense_matched,151,0.504606661713676,0.49776527384259056,-1.374420481017502
ETTm1,dense_matched,152,0.5057689989671895,0.49904589943195643,-1.347190617713867
ETTm1,dense_matched,153,0.5069125823530496,0.5003177702816484,-1.3181246925706436
ETTm1,dense_matched,154,0.5080277106011069,0.5015261254527352,-1.2963602130402485
ETTm1,dense_matched,155,0.5091559959034766,0.5027571705079847,-1.2727467196592235
ETTm1,dense_matched,156,0.5102769574866846,0.504012650786302,-1.2428867986963743
ETTm1,dense_matched,157,0.5113802828416703,0.5052997944461313,-1.2033427407592612
ETTm1,dense_matched,158,0.5124624144238762,0.5065968504434899,-1.1578366456979294
ETTm1,dense_matched,159,0.5135391316136474,0.507882464606807,-1.113774820168234
ETTm1,dense_matched,160,0.5146362668834626,0.509087672829628,-1.0899093319220121
ETTm1,dense_matched,161,0.5157121866941452,0.5103202129002684,-1.0565863662802988
ETTm1,dense_matched,162,0.5167967830727129,0.5115209545618222,-1.0314002708667225
ETTm1,dense_matched,163,0.5178099006780086,0.5127495805178683,-0.9868989371048187
ETTm1,dense_matched,164,0.5188131894825435,0.513930948769174,-0.9499799000356246
ETTm1,dense_matched,165,0.5198985319245946,0.5151483257611592,-0.9221045523959859
ETTm1,dense_matched,166,0.5209193401128412,0.5163452180035143,-0.8858651053287758
ETTm1,dense_matched,167,0.5219232742479462,0.517563223124978,-0.8424190375511342
ETTm1,dense_matched,168,0.5229804596553246,0.5187384560704231,-0.8177538285932595
ETTm1,dense_matched,169,0.5239569692040337,0.5199420413321997,-0.7721875810517087
ETTm1,dense_matched,170,0.5249931709731326,0.5211190349915449,-0.7434263040594136
ETTm1,dense_matched,171,0.5260595946806913,0.5222706041837993,-0.7254841583154814
ETTm1,dense_matched,172,0.5271032375478467,0.5234012825544491,-0.7072881012691434
ETTm1,dense_matched,173,0.5281603697235184,0.524571044941169,-0.6842399741586958
ETTm1,dense_matched,174,0.5291680579726723,0.5257243490082094,-0.6550407967520488
ETTm1,dense_matched,175,0.530141710128103,0.526911039011819,-0.6131340733234181
ETTm1,dense_matched,176,0.5311528521335938,0.5280639884824102,-0.5849411659485826
ETTm1,dense_matched,177,0.5321333286284053,0.5291381299832446,-0.5660523170491594
ETTm1,dense_matched,178,0.5331022410412852,0.5301805527022715,-0.5510742187962547
ETTm1,dense_matched,179,0.5341910442659975,0.531289915132789,-0.5460538682507066
ETTm1,dense_matched,180,0.5351641031603018,0.5323628885878458,-0.5261851703988185
ETTm1,dense_matched,181,0.5361476210434792,0.5334373600575146,-0.5080748348170516
ETTm1,dense_matched,182,0.5371745876394786,0.534440911078191,-0.5115021145691401
ETTm1,dense_matched,183,0.5380989227627144,0.5355286907628586,-0.4799429132722244
ETTm1,dense_matched,184,0.5390301316814579,0.5365504292042359,-0.4621564613972229
ETTm1,dense_matched,185,0.539953786537454,0.5375357627868652,-0.4498349538740287
ETTm1,dense_matched,186,0.5409037697539535,0.5385370068652655,-0.4394800837298929
ETTm1,dense_matched,187,0.5418727381184777,0.5395483766647584,-0.43079759929729455
ETTm1,dense_matched,188,0.5428530902780117,0.5405360517349649,-0.4286556901449412
ETTm1,dense_matched,189,0.5438169946588537,0.5415412402026868,-0.4202365927505669
ETTm1,dense_matched,190,0.5447378631485136,0.5425764209345767,-0.39836641080235324
ETTm1,dense_matched,191,0.5457485392299622,0.5435292218368091,-0.40831611328149275
ETTm1,dense_matched,192,0.5467493856170526,0.5445526499922076,-0.40340187948333384
ETTm1,dense_matched,193,0.547760784548799,0.5455413185870709,-0.4068373716360041
ETTm1,dense_matched,194,0.5488308203435436,0.5465662374938887,-0.41432907748537584
ETTm1,dense_matched,195,0.549898748138012,0.5476588722987052,-0.4089910622474324
ETTm1,dense_matched,196,0.5509390164242716,0.5487217477389744,-0.4040788786727534
ETTm1,dense_matched,197,0.5520367921155116,0.5497595822145491,-0.41421922866526906
ETTm1,dense_matched,198,0.5532043500229565,0.5508550486781381,-0.4264826746084971
ETTm1,dense_matched,199,0.5542825115236205,0.551944514315332,-0.4235927974007847
ETTm1,dense_matched,200,0.5553720556944609,0.5530457904934883,-0.4206279553989223
ETTm1,dense_matched,201,0.5565236711235189,0.5541273500788865,-0.43244951621521643
ETTm1,dense_matched,202,0.5576320676372784,0.5552154950576254,-0.43524948441904243
ETTm1,dense_matched,203,0.55877544719891,0.5563448080288366,-0.4368943746748233
ETTm1,dense_matched,204,0.5599365110929105,0.5574836473838956,-0.4399884589486147
ETTm1,dense_matched,205,0.5611254944307048,0.5585791558754153,-0.45585993113166356
ETTm1,dense_matched,206,0.5622485664139674,0.5597078030549206,-0.4539446020189519
ETTm1,dense_matched,207,0.5634403043755011,0.5608590818257724,-0.4602265762241098
ETTm1,dense_matched,208,0.5645968893256325,0.5620083914926419,-0.4605799258825538
ETTm1,dense_matched,209,0.5657684673960699,0.5632111393093493,-0.45406205741183037
ETTm1,dense_matched,210,0.5669162533822514,0.5643561970619928,-0.4536242064118623
ETTm1,dense_matched,211,0.5680510107233626,0.5655228235710289,-0.44705307141617023
ETTm1,dense_matched,212,0.5692062759596221,0.566636120092194,-0.4535813684115153
ETTm1,dense_matched,213,0.5704271350528153,0.5677965910222049,-0.4632898598201596
ETTm1,dense_matched,214,0.5715809647585745,0.5689806946527178,-0.4570049793066744
ETTm1,dense_matched,215,0.5727932976428852,0.5701429647068644,-0.46485409802143884
ETTm1,dense_matched,216,0.5740022539954495,0.5713067788768698,-0.4718087056272413
ETTm1,dense_matched,217,0.575170949238786,0.5724583147308244,-0.47385712429333093
ETTm1,dense_matched,218,0.5763973951203014,0.5735891338335265,-0.48959457582575805
ETTm1,dense_matched,219,0.5775590062005335,0.5747036525647934,-0.49683930543980015
ETTm1,dense_matched,220,0.5787706848572601,0.5758207090876319,-0.5123080366981503
ETTm1,dense_matched,221,0.5799275101984248,0.5769737157886384,-0.5119460954558397
ETTm1,dense_matched,222,0.5811314254596427,0.5781185753173657,-0.5211474377247116
ETTm1,dense_matched,223,0.5822237344467052,0.5792488413006736,-0.5135777465435476
ETTm1,dense_matched,224,0.5833867031947843,0.5803843906947544,-0.517297251298543
ETTm1,dense_matched,225,0.5845373380846447,0.5815347430441115,-0.5163225544901673
ETTm1,dense_matched,226,0.5857081723819791,0.5826364876949681,-0.5272043121026027
ETTm1,dense_matched,227,0.586896808333859,0.5837708007921731,-0.5354854229509209
ETTm1,dense_matched,228,0.588034363626911,0.5849193138511557,-0.532560594596454
ETTm1,dense_matched,229,0.5891537514706366,0.5860551538425762,-0.5287211634850353
ETTm1,dense_matched,230,0.5902486277015313,0.5871769182060076,-0.5231318534980378
ETTm1,dense_matched,231,0.591387507396859,0.5882731198748469,-0.5294118355560151
ETTm1,dense_matched,232,0.5925130938533051,0.58941009615002,-0.5264581865077611
ETTm1,dense_matched,233,0.5936094150906469,0.5905187503462698,-0.5233813054309921
ETTm1,dense_matched,234,0.594820919390927,0.5915784193919256,-0.5481099196171346
ETTm1,dense_matched,235,0.5958962391665641,0.5926586189168565,-0.5462875500949815
ETTm1,dense_matched,236,0.5969769009467909,0.5937515027442221,-0.5432235855676204
ETTm1,dense_matched,237,0.5980539992766039,0.5948511399800265,-0.5384303872536744
ETTm1,dense_matched,238,0.5991798062660113,0.5959658640272477,-0.5392829409800903
ETTm1,dense_matched,239,0.6003019719318365,0.597006894803945,-0.5519328430827697
ETTm1,dense_matched,240,0.6013819726184011,0.5980698729554812,-0.5537981116742197
ETTm1,dense_matched,241,0.6025012988148883,0.5991229899691348,-0.5638756820077306
ETTm1,dense_matched,242,0.6035541317556515,0.6001479987763176,-0.5675488356670089
ETTm1,dense_matched,243,0.6046140757485182,0.6011816552637045,-0.5709456459226381
ETTm1,dense_matched,244,0.6057556248957017,0.6022109763055551,-0.5886057759844077
ETTm1,dense_matched,245,0.6067923260586602,0.6032402432694727,-0.5888338566299556
ETTm1,dense_matched,246,0.6078017062651433,0.6042776556034398,-0.5831840097056507
ETTm1,dense_matched,247,0.6087804119958569,0.6053340630492701,-0.5693300867997353
ETTm1,dense_matched,248,0.6098412846725795,0.6063849603937518,-0.5699884569339231
ETTm1,dense_matched,249,0.6108193722475006,0.60738767653584,-0.5649926470739031
ETTm1,dense_matched,250,0.6118346757292747,0.6084298694133758,-0.5596053854459271
ETTm1,dense_matched,251,0.6128109543328266,0.6094466274478046,-0.5520297813626174
ETTm1,dense_matched,252,0.6137899372667547,0.6104812130095467,-0.5419862539088882
ETTm1,dense_matched,253,0.614784963458423,0.6115174260535259,-0.5343326724120523
ETTm1,dense_matched,254,0.6157881253230291,0.6125482048575334,-0.528924979259271
ETTm1,dense_matched,255,0.6167528631056056,0.6135488556880577,-0.5222090120198919
ETTm1,dense_matched,256,0.6177537447656505,0.6145868229214102,-0.5152928318876926
ETTm1,dense_matched,257,0.618684698577521,0.615565811845579,-0.5066699079000037
ETTm1,dense_matched,258,0.61965395261844,0.6165986908960712,-0.49550246659277875
ETTm1,dense_matched,259,0.6206282158040632,0.6176108780054512,-0.48854997637937103
ETTm1,dense_matched,260,0.6215653602320415,0.6186130947791613,-0.47723940501682716
ETTm1,dense_matched,261,0.622501064705666,0.6196318545103987,-0.46305078965547253
ETTm1,dense_matched,262,0.6234455690470361,0.6206363318985655,-0.45263820438563585
ETTm1,dense_matched,263,0.6243702528481248,0.6216049871970493,-0.44485898730393103
ETTm1,dense_matched,264,0.6252845597425194,0.6226061982187358,-0.43018548987248106
ETTm1,dense_matched,265,0.62620738694128,0.6236063401654082,-0.4170975515069175
ETTm1,dense_matched,266,0.6271263732385814,0.624602352766166,-0.4041003786228625
ETTm1,dense_matched,267,0.6280849805373824,0.6255956466278333,-0.39791419952606155
ETTm1,dense_matched,268,0.6290162198467931,0.6265810654679341,-0.3886415522372122
ETTm1,dense_matched,269,0.6300006541510054,0.6275636024191477,-0.3883354169144537
ETTm1,dense_matched,270,0.6309772316504407,0.628516674483264,-0.3914863784957978
ETTm1,dense_matched,271,0.6318762880299804,0.6294596133636813,-0.38392847054713464
ETTm1,dense_matched,272,0.6328650208409218,0.6303969012463794,-0.3915183576668202
ETTm1,dense_matched,273,0.6337582654022909,0.6313662242976738,-0.3788674484888732
ETTm1,dense_matched,274,0.6346563019782957,0.6323207053389862,-0.36936899576258675
ETTm1,dense_matched,275,0.6355116939002817,0.6332748668844049,-0.35321582030904963
ETTm1,dense_matched,276,0.6363937024944935,0.6342299489871316,-0.3411623041165823
ETTm1,dense_matched,277,0.6372641625709913,0.6351852948484868,-0.32728524091545363
ETTm1,dense_matched,278,0.6381632567202444,0.6361350054792363,-0.31883974683646343
ETTm1,dense_matched,279,0.6390595033925067,0.6370946568400202,-0.30840731928787335
ETTm1,dense_matched,280,0.6399325913084405,0.6380203319447381,-0.29971762151743686
ETTm1,dense_matched,281,0.6408406385217273,0.6389222363560225,-0.30025597115637126
ETTm1,dense_matched,282,0.6417148087358644,0.6398406882658072,-0.2929042345113597
ETTm1,dense_matched,283,0.6425693575885186,0.6407822770701701,-0.2788904409965154
ETTm1,dense_matched,284,0.6434558176133834,0.6417141147482563,-0.27141414301139477
ETTm1,dense_matched,285,0.6443393551989606,0.6426432492440207,-0.2639265186298978
ETTm1,dense_matched,286,0.6452105359493435,0.6435576583538856,-0.25683442252644184
ETTm1,dense_matched,287,0.6460485152562736,0.644477082877209,-0.24383060636525844
ETTm1,dense_matched,288,0.6469236704934802,0.6454068885909187,-0.23501173126196928
ETTm1,dense_matched,289,0.6478394523108294,0.6463171567471382,-0.23553383161802888
ETTm1,dense_matched,290,0.6487251605966996,0.6472377612673003,-0.2298072545221963
ETTm1,dense_matched,291,0.6496739763881743,0.6481766141567034,-0.23101145563837466
ETTm1,dense_matched,292,0.6506389207525612,0.6491210670912102,-0.2338321367619134
ETTm1,dense_matched,293,0.6515309000483145,0.650075062143111,-0.22394920063601997
ETTm1,dense_matched,294,0.6524437487024028,0.6510175940941791,-0.2190654478713583
ETTm1,dense_matched,295,0.6533426900536327,0.6519419114468461,-0.214862487315437
ETTm1,dense_matched,296,0.6542786719730577,0.6528460429729642,-0.21944362158794473
ETTm1,dense_matched,297,0.6552019465953012,0.6538009727844084,-0.21428138978232258
ETTm1,dense_matched,298,0.6561850902918202,0.6547210666557286,-0.22361028392894333
ETTm1,dense_matched,299,0.6571106312167285,0.655682962076321,-0.21773772127409163
ETTm1,dense_matched,300,0.658090602705876,0.6566307048002878,-0.22233165383762632
ETTm1,dense_matched,301,0.659056673562804,0.6575887809164104,-0.2232234930084953
ETTm1,dense_matched,302,0.6599906100243922,0.6585361766104667,-0.22085854438727015
ETTm1,dense_matched,303,0.6609775626128263,0.6595186943268225,-0.2212019611502969
ETTm1,dense_matched,304,0.6619235410011912,0.6605068511868778,-0.2144852565522548
ETTm1,dense_matched,305,0.6628823057061336,0.6614545857320067,-0.2158455024613648
ETTm1,dense_matched,306,0.6638517926623618,0.662414356384402,-0.21699956592209357
ETTm1,dense_matched,307,0.6648567937775621,0.6633797268525785,-0.22265783309229903
ETTm1,dense_matched,308,0.6658303880362542,0.6643367163933717,-0.2248365333458402
ETTm1,dense_matched,309,0.6668046253302337,0.6652756883102713,-0.22982006509897346
ETTm1,dense_matched,310,0.6677809280253226,0.6662382377732184,-0.23155234338700925
ETTm1,dense_matched,311,0.6687369723699483,0.6671671549223627,-0.23529597283131753
ETTm1,dense_matched,312,0.6697353378224832,0.6681001994472283,-0.24474448243059221
ETTm1,dense_matched,313,0.6707017895417472,0.6690370648051984,-0.2488239925890312
ETTm1,dense_matched,314,0.6716436991930768,0.6699479085624598,-0.2531227590896856
ETTm1,dense_matched,315,0.6725996686825677,0.6708671047573997,-0.2582573974609259
ETTm1,dense_matched,316,0.6735752861993977,0.6718588050784944,-0.2554824180212689
ETTm1,dense_matched,317,0.6745467025680872,0.6727698499848038,-0.26411001969299797
ETTm1,dense_matched,318,0.6755045843105646,0.6737047555686543,-0.26715393160481327
ETTm1,dense_matched,319,0.6764393097087508,0.6746395379772007,-0.26677531188676884
ETTm1,dense_matched,320,0.6773826531600207,0.6755832236260175,-0.2663520157213384
ETTm1,dense_matched,321,0.6783246748451132,0.6765328970653617,-0.26484710315253235
ETTm1,dense_matched,322,0.6792350799678275,0.6774665481925751,-0.26105078988338803
ETTm1,dense_matched,323,0.6801599573701528,0.6783802291557147,-0.26234965848770386
ETTm1,dense_matched,324,0.6810757143905869,0.6793298138144576,-0.25700337901055637
ETTm1,dense_matched,325,0.6820338742091105,0.6802514463204604,-0.2620248583507623
ETTm1,dense_matched,326,0.6830058645891266,0.681150291046482,-0.2724176392546074
ETTm1,dense_matched,327,0.683913396904957,0.6820305594975066,-0.2760634961632258
ETTm1,dense_matched,328,0.6848196381385007,0.6829455700225946,-0.2744095866737961
ETTm1,dense_matched,329,0.6857264737137183,0.6838528874434961,-0.27397504706405673
ETTm1,dense_matched,330,0.6866480093562242,0.6847475172895374,-0.2775463975699388
ETTm1,dense_matched,331,0.6875346689696038,0.6856440829726504,-0.27573868773964616
