seed,dataset,arm,status,protocol_pass,invariant_pass,readout_mode,profile_hash,encoder_initialization_hash,operator_initialization_hash,pcsd_initialization_hash,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,epochs_ran,best_val_mse,total_parameters,active_forward_parameters,decoder_parameters,dense_parameter_gap,run_dir,same_run_oracle_headroom,best_same_run_arm_gain_over_fused,best_same_run_arm_gain_over_persistence,minimum_pairwise_probe_nrmse,mean_pairwise_probe_nrmse,policy_entropy,policy_usage_max,policy_usage
2021,Weather,pcsd_equal,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.5001446182831844,0.33323342249569854,0.5961221938331922,0.39662839353291524,9,0.5961221884729133,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_equal/Weather/h720_full/seed2021,0.07029849138971156,-0.14515314209029606,0.44626759301403185,0.10777231198224116,0.5975304543090805,0.9999999985893452,0.19999999925494194,"[0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194]"
2021,ETTh1,pcsd_static,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1809176415125529,0.7416686135672907,1.427690501883626,0.8336968650420506,8,1.4276905753960212,3137157,1981333,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_static/ETTh1/h720_full/seed2021,0.0540983876735226,-0.21235564901926018,0.3384051936937412,0.1333566768680585,0.6570933767284193,0.9891897236045094,0.25122880935668945,"[0.16922708228230476,0.16890231333673,0.1715195681899786,0.23912224918603897,0.25122880935668945]"
2021,ETTh2,pcsd_static,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4302744758205245,0.4508637600644037,0.6415364958656331,0.557958520969583,6,0.6415364743417336,1775109,1196821,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_static/ETTh2/h720_full/seed2021,0.10994473353539191,-0.06639576971180028,0.08912150006716035,0.06546804895519816,0.28451211586684155,0.9988154673529142,0.21509788930416107,"[0.18991717882454395,0.18987642601132393,0.1908008474856615,0.21430767700076103,0.21509788930416107]"
2021,ETTm1,pcsd_static,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6719343269091236,0.5293333024993441,0.9662920031800039,0.6430923973106676,7,0.9662920149457124,1747301,1169013,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_static/ETTm1/h720_full/seed2021,0.047993453982149714,-0.24623548756741398,0.40038248485038197,0.0952109404694657,0.4999529430800268,0.9478652215872138,0.3506242483854294,"[0.13573488593101501,0.13521492667496204,0.14072854537516832,0.23769743368029594,0.3506242483854294]"
2021,ETTm2,pcsd_static,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.19883471587835,0.2960449995760238,0.29060181569721966,0.3567335401351253,7,0.2906018271835314,5864133,3553237,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_static/ETTm2/h720_full/seed2021,-0.05991671991290182,-0.2852859170568738,0.07736149107126533,0.11168410364628728,0.5591737365498435,0.9092362026414715,0.4023364633321762,"[0.11486435029655695,0.11370507813990116,0.125258045271039,0.2438360843807459,0.4023364633321762]"
2021,Weather,pcsd_static,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4996117373173082,0.33249186404707665,0.5955323396250606,0.3959699742289053,9,0.595532299247053,1775109,1196821,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_static/Weather/h720_full/seed2021,0.026318168260170305,-0.13383018720954376,0.45229554420384877,0.11648470117839539,0.6649127987888964,0.9263613784784653,0.38980818167328835,"[0.12898537423461676,0.12749337870627642,0.12534391414374113,0.22836917266249657,0.38980818167328835]"
2021,ETTh1,pcsd_direct,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1795412341007072,0.7422351926596841,1.4144875179976224,0.8300801897214518,8,1.4144874980052313,3137157,2030517,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTh1/h720_full/seed2021,-0.009412944935553114,-0.17004305817867182,0.36473347104955356,0.14490290644084397,0.7278823570614958,0.7140271690857719,0.6347221168804867,"[0.08743286892477307,0.08443333252969153,0.10747049550830662,0.08594121672310968,0.6347221168804867]"
2021,ETTh2,pcsd_direct,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.43989416516812924,0.4563423745915661,0.6487552559624116,0.561301284780105,6,0.6487552370255192,1775109,1221429,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTh2/h720_full/seed2021,0.14847317832211004,-0.07484930404390355,0.06728506913346644,0.0793694513882188,0.3457259459274452,0.8363778242895881,0.5006580307212611,"[0.11427903581741754,0.113179879423025,0.11899128659526931,0.1528917986123502,0.5006580307212611]"
2021,ETTm1,pcsd_direct,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6821613483834065,0.5352864175263715,0.9697331401829918,0.6448724376244678,6,0.969733203575015,1747301,1193621,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTm1/h720_full/seed2021,-0.0007946065925228396,-0.26475211242820573,0.3865298983977331,0.10728731944965214,0.5588833332931519,0.7212802015300914,0.6318429740108381,"[0.09059150355421036,0.08629604849610682,0.099665676888934,0.09160382759262763,0.6318429740108381]"
2021,ETTm2,pcsd_direct,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.19840487948338598,0.29590785738141107,0.28982904065503845,0.3561428168374631,7,0.28982904254872766,5864133,3651573,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/ETTm2/h720_full/seed2021,0.041434837150056136,-0.2126847719750371,0.13189627056261488,0.10491184102383515,0.5742454616745751,0.5477941005672723,0.7555175499941138,"[0.06240670518649415,0.05916948909152775,0.07503512586480678,0.04787115831274369,0.7555175499941138]"
2021,Weather,pcsd_direct,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.49815221675322247,0.3270047762230551,0.5926343293653594,0.3907138041427566,11,0.5926343224735724,1775109,1221429,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_direct/Weather/h720_full/seed2021,0.01752029734807037,-0.2665232112330702,0.3914392898480845,0.1143897933759318,0.7134974658668827,0.6713784809149757,0.6407600498959809,"[0.10903449909987577,0.1019359419736395,0.10285963009435911,0.045409908167383696,0.6407600498959809]"
2021,ETTh1,pcsd_random,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1828598974693452,0.7432843552362194,1.4221237851513757,0.8318173919700914,8,1.4221237089071008,3137157,2030517,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_random/ETTh1/h720_full/seed2021,-0.07559955642570593,-0.16574987911107408,0.36453496949517283,0.02769753874316688,0.74499899540005,0.9904615932263912,0.2460738762210479,"[0.2460738762210479,0.1866129650390514,0.18702900411237658,0.18974870131033678,0.19053548171880108]"
2021,ETTh2,pcsd_random,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4366169367723529,0.4540126800059784,0.6468626067870193,0.5598927250338925,6,0.6468625941313804,1775109,1221429,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_random/ETTh2/h720_full/seed2021,0.09360034704448306,-0.09161360528410101,0.057116229967574705,0.012956676667851837,0.29627794593777446,0.987912960980864,0.2424734779071168,"[0.2424734779071168,0.18740279552950168,0.18801180375372378,0.19097801688187988,0.19113393439557605]"
2021,ETTm1,pcsd_random,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6791218891508659,0.5337460272066261,0.9669751565489504,0.6437565902454986,6,0.9669749595328337,1747301,1193621,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_random/ETTm1/h720_full/seed2021,-0.05301696689752067,-0.22481330343774242,0.4079550026504062,0.01642732982732817,0.4667955782720706,0.992066353635683,0.25335721572986003,"[0.25335721572986003,0.18617429015429626,0.1881108635401821,0.18693542329852356,0.18542223622631984]"
2021,ETTm2,pcsd_random,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.20340630148049899,0.2991314762904569,0.29128038817499247,0.3572779114461607,6,0.2912803993715594,5864133,3651573,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_random/ETTm2/h720_full/seed2021,-0.006574348165773847,-0.17075382128520422,0.14576197244000322,0.017937986998897933,0.63215023650102,0.9947054966892973,0.2167307121269566,"[0.18801145713518364,0.18319074204634395,0.19549092177399646,0.2167307121269566,0.21657619417994387]"
2021,Weather,pcsd_random,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.5017059956725,0.32921275977271824,0.5943848992594414,0.39197308401473696,10,0.594384943590396,1775109,1221429,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_random/Weather/h720_full/seed2021,-0.10323826968586447,-0.3371131787860133,0.3543531557638322,0.024469200238220804,0.8768821093697187,0.9146259968658209,0.2770326328335215,"[0.2770326328335215,0.0971183436082238,0.13663871467299504,0.22510596377523714,0.26410437481451604]"
2021,ETTh1,dense_matched,ok,True,True,pcsd-dense-nonlinear-matched,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,,1.2162847145279045,0.7533917029188204,1.4364184486783214,0.8356538194335169,6,1.4364184764938221,3137940,2031300,1995908,0.0003924566129941733,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTh1/h720_full/seed2021,,,,,,,,
2021,ETTh2,dense_matched,ok,True,True,pcsd-dense-nonlinear-matched,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,,0.46693392466411726,0.46625178969387476,0.6978612454608083,0.5787337837533818,6,0.6978612419424786,1775467,1221787,1184475,0.0003023349888566755,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTh2/h720_full/seed2021,,,,,,,,
2021,ETTm1,dense_matched,ok,True,True,pcsd-dense-nonlinear-matched,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,,0.6824753421371151,0.5312889854341828,0.9826027047302988,0.6432306565758255,6,0.9826026584539148,1747659,1193979,1184475,0.0003023349888566755,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTm1/h720_full/seed2021,,,,,,,,
2021,ETTm2,dense_matched,ok,True,True,pcsd-dense-nonlinear-matched,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,,0.20084351081488977,0.2975543872021829,0.28958459268324077,0.35745126791298387,6,0.2895846062132882,5862441,3649881,3615449,0.00046777275201602593,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/ETTm2/h720_full/seed2021,,,,,,,,
2021,Weather,dense_matched,ok,True,True,pcsd-dense-nonlinear-matched,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,,0.5066337718790481,0.33108009696984775,0.5955459751602676,0.3913160105753276,6,0.5955460148966975,1775467,1221787,1184475,0.0003023349888566755,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/dense_matched/Weather/h720_full/seed2021,,,,,,,,
