config,candidate_arm,baseline,comparison,dataset,target_horizon,status,candidate_mse,baseline_mse,relative_mse_pct,candidate_mae,baseline_mae,relative_mae_pct,candidate_wins_mse
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTh2,192,ok,0.2895892560482025,0.2861934006214142,1.18655965490988,0.34915003180503845,0.3473576307296753,0.5160102778217324,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTh2,336,ok,0.31766441464424133,0.31436556577682495,1.0493671147679962,0.3742789626121521,0.37210166454315186,0.5851352671785159,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTh2,720,ok,0.40071341395378113,0.3950280547142029,1.43922923238744,0.43355804681777954,0.4309396743774414,0.6075960502176514,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTm1,96,ok,0.27536457777023315,0.27276551723480225,0.9528552442329419,0.332914263010025,0.33084431290626526,0.6256568491616266,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTm1,192,ok,0.31122976541519165,0.3091461658477783,0.6739852528008683,0.3546692728996277,0.35286661982536316,0.5108596203167837,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTm1,336,ok,0.34936174750328064,0.34693026542663574,0.7008561428490045,0.37587758898735046,0.3737157881259918,0.5784612076998652,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,ETTm1,720,ok,0.4094070494174957,0.40836983919143677,0.25398796054885153,0.407027930021286,0.4053221046924591,0.42085672335121505,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,Weather,96,ok,0.14160892367362976,0.14136819541454315,0.17028459504679905,0.18197932839393616,0.18159954249858856,0.20913372915052353,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,Weather,192,ok,0.18256054818630219,0.18240033090114594,0.08783826452765098,0.22340832650661469,0.22314205765724182,0.1193270565703397,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,Weather,336,ok,0.2318556308746338,0.2316502183675766,0.08867356504334012,0.26390406489372253,0.26356613636016846,0.12821394213264892,False
l120_r64,stbo_independent,a6_clean,l120_r64_stbo_independent_vs_a6_clean,Weather,720,ok,0.3036164939403534,0.3030458390712738,0.1883064525249445,0.31474044919013977,0.3143439292907715,0.1261420572883143,False
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTh2,96,ok,0.24645836651325226,0.24891254305839539,-0.985959371507994,0.3166827857494354,0.31958287954330444,-0.907462188842334,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTh2,192,ok,0.2895892560482025,0.29091015458106995,-0.4540572104709151,0.34915003180503845,0.3507513701915741,-0.4565451549515043,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTh2,336,ok,0.31766441464424133,0.32313278317451477,-1.6922976605936446,0.3742789626121521,0.3773425221443176,-0.8118776316955456,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTh2,720,ok,0.40071341395378113,0.4108887016773224,-2.476409714359118,0.43355804681777954,0.4386098086833954,-1.1517667333478143,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTm1,96,ok,0.27536457777023315,0.2753976285457611,-0.012001111157888822,0.332914263010025,0.33189406991004944,0.30738515462240823,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTm1,192,ok,0.31122976541519165,0.31159165501594543,-0.11614226341692957,0.3546692728996277,0.3535957932472229,0.30358948633029126,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTm1,336,ok,0.34936174750328064,0.3496312201023102,-0.07707338004617759,0.37587758898735046,0.37451478838920593,0.3638843218997989,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,ETTm1,720,ok,0.4094070494174957,0.40869757533073425,0.17359390649365203,0.407027930021286,0.40536031126976013,0.41139171871615865,False
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,Weather,96,ok,0.14160892367362976,0.14160765707492828,0.0008944422410728237,0.18197932839393616,0.18204940855503082,-0.038495132530724785,False
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,Weather,192,ok,0.18256054818630219,0.18249107897281647,0.038067183270951155,0.22340832650661469,0.22331419587135315,0.04215165762044837,False
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,Weather,336,ok,0.2318556308746338,0.23199225962162018,-0.05889366619784564,0.26390406489372253,0.2635729908943176,0.12560998692678904,True
l120_r64,stbo_independent,stbo_dct,l120_r64_stbo_independent_vs_stbo_dct,Weather,720,ok,0.3036164939403534,0.3040352463722229,-0.1377315416110747,0.31474044919013977,0.3144686222076416,0.08644009713587586,True
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTh2,96,ok,0.24773792922496796,0.24416223168373108,1.464476105325141,0.3170507550239563,0.31473836302757263,0.7347029367948732,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTh2,192,ok,0.292058527469635,0.2861934006214142,2.0493578242845034,0.35071301460266113,0.3473576307296753,0.9659738483180469,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTh2,336,ok,0.3217282295227051,0.31436556577682495,2.342070680574171,0.37679368257522583,0.37210166454315186,1.2609505624852746,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTh2,720,ok,0.4055664837360382,0.3950280547142029,2.667767237306662,0.4360327422618866,0.4309396743774414,1.1818517039079657,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTm1,96,ok,0.27324050664901733,0.27276551723480225,0.17413836581336994,0.3313963711261749,0.33084431290626526,0.16686344554639465,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTm1,192,ok,0.30949366092681885,0.3091461658477783,0.11240478370080353,0.3532619774341583,0.35286661982536316,0.11204165726721449,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTm1,336,ok,0.34762856364250183,0.34693026542663574,0.2012791288207083,0.37439772486686707,0.3737157881259918,0.1824746940167543,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,ETTm1,720,ok,0.4081370234489441,0.40836983919143677,-0.057011003298790275,0.4058624804019928,0.4053221046924591,0.13332006897173176,True
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,Weather,96,ok,0.14182287454605103,0.14136819541454315,0.32162759818401554,0.18192818760871887,0.18159954249858856,0.18097243286439024,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,Weather,192,ok,0.1828860193490982,0.18240033090114594,0.266276078312333,0.2235243320465088,0.22314205765724182,0.17131436058286376,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,Weather,336,ok,0.23213472962379456,0.2316502183675766,0.2091563995200607,0.2639206349849701,0.26356613636016846,0.13450082385288997,False
l144_r128,stbo_shared,a6_clean,l144_r128_stbo_shared_vs_a6_clean,Weather,720,ok,0.30410176515579224,0.3030458390712738,0.34843774385897586,0.31480124592781067,0.3143439292907715,0.14548289132574332,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTh2,96,ok,0.24773792922496796,0.24737508594989777,0.14667737200653175,0.3170507550239563,0.31899914145469666,-0.6107810892077459,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTh2,192,ok,0.292058527469635,0.289378821849823,0.9260199494497412,0.35071301460266113,0.3502855598926544,0.12203035435938148,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTh2,336,ok,0.3217282295227051,0.32092952728271484,0.24887153474246748,0.37679368257522583,0.3766922652721405,0.026923118002453172,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTh2,720,ok,0.4055664837360382,0.41014453768730164,-1.1162050278855085,0.4360327422618866,0.4391558766365051,-0.7111676151389856,True
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTm1,96,ok,0.27324050664901733,0.2754749655723572,-0.8111295771277338,0.3313963711261749,0.3322239816188812,-0.2491122069735785,True
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTm1,192,ok,0.30949366092681885,0.31107962131500244,-0.5098245849340377,0.3532619774341583,0.3536643385887146,-0.11376921862178424,True
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTm1,336,ok,0.34762856364250183,0.3488099277019501,-0.33868418460202276,0.37439772486686707,0.3745303153991699,-0.035401815781332946,True
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,ETTm1,720,ok,0.4081370234489441,0.40775588154792786,0.09347306029512392,0.4058624804019928,0.4055423438549042,0.07894035035787006,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,Weather,96,ok,0.14182287454605103,0.14163054525852203,0.13579647467849565,0.18192818760871887,0.18223083019256592,-0.1660764995293218,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,Weather,192,ok,0.1828860193490982,0.18270863592624664,0.09708540702102475,0.2235243320465088,0.22360479831695557,-0.03598593189968469,False
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,Weather,336,ok,0.23213472962379456,0.232476606965065,-0.147058814103318,0.2639206349849701,0.2640012204647064,-0.030524661815756193,True
l144_r128,stbo_shared,stbo_dct,l144_r128_stbo_shared_vs_stbo_dct,Weather,720,ok,0.30410176515579224,0.304722398519516,-0.20367172440853842,0.31480124592781067,0.3149125576019287,-0.035346851508777366,True
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTh2,96,ok,0.24773792922496796,0.2462824583053589,0.5909762837450927,0.3170507550239563,0.31656214594841003,0.15434854792331087,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTh2,192,ok,0.292058527469635,0.289072185754776,1.0330781936219724,0.35071301460266113,0.34916436672210693,0.4435297608093913,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTh2,336,ok,0.3217282295227051,0.31764915585517883,1.2841443436373945,0.37679368257522583,0.3744348883628845,0.6299611189156229,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTh2,720,ok,0.4055664837360382,0.40344083309173584,0.5268803923521137,0.4360327422618866,0.4348869323730469,0.2634730555336251,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTm1,96,ok,0.27324050664901733,0.27341723442077637,-0.06463666130389623,0.3313963711261749,0.331279993057251,0.035129821106894,True
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTm1,192,ok,0.30949366092681885,0.3096504211425781,-0.05062489990513841,0.3532619774341583,0.3531903922557831,0.02026815563074269,True
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTm1,336,ok,0.34762856364250183,0.34764161705970764,-0.0037548488343253084,0.37439772486686707,0.37422287464141846,0.046723553608574164,True
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,ETTm1,720,ok,0.4081370234489441,0.4078851342201233,0.061754942185476835,0.4058624804019928,0.40556657314300537,0.07296145160442524,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,Weather,96,ok,0.14182287454605103,0.14151902496814728,0.21470581638909358,0.18192818760871887,0.18164949119091034,0.1534253776222405,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,Weather,192,ok,0.1828860193490982,0.1825951784849167,0.15928178750106436,0.2235243320465088,0.223335862159729,0.08438854600296697,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,Weather,336,ok,0.23213472962379456,0.2318892925977707,0.10584232815338268,0.2639206349849701,0.2638136148452759,0.04056657187954116,False
l144_r128,stbo_shared,stbo_independent,l144_r128_stbo_shared_vs_stbo_independent,Weather,720,ok,0.30410176515579224,0.30373165011405945,0.12185593486677693,0.31480124592781067,0.3146854341030121,0.036802410358993676,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTh2,96,ok,0.2516074478626251,0.24416223168373108,3.049290681671857,0.31971821188926697,0.31473836302757263,1.582218581107031,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTh2,192,ok,0.29603561758995056,0.2861934006214142,3.4390090572200105,0.35287052392959595,0.3473576307296753,1.5870943120898318,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTh2,336,ok,0.3257865607738495,0.31436556577682495,3.6330298990610688,0.37885305285453796,0.37210166454315186,1.8143934721913002,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTh2,720,ok,0.4109601676464081,0.3950280547142029,4.033159858413571,0.4395650029182434,0.4309396743774414,2.0015164659096696,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTm1,96,ok,0.2740662395954132,0.27276551723480225,0.4768646615588512,0.33123263716697693,0.33084431290626526,0.11737371493572013,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTm1,192,ok,0.3106270730495453,0.3091461658477783,0.4790313985314487,0.35330572724342346,0.35286661982536316,0.12444005564413718,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTm1,336,ok,0.34895482659339905,0.34693026542663574,0.583564297647432,0.37436214089393616,0.3737157881259918,0.17295302700093274,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,ETTm1,720,ok,0.4098109304904938,0.40836983919143677,0.35288876913885936,0.40566298365592957,0.4053221046924591,0.08410075826708052,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,Weather,96,ok,0.14130717515945435,0.14136819541454315,-0.04316406169709852,0.1813901960849762,0.18159954249858856,-0.1152791525419139,True
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,Weather,192,ok,0.18235816061496735,0.18240033090114594,-0.023119632497514697,0.22297708690166473,0.22314205765724182,-0.07393082115899619,True
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,Weather,336,ok,0.23176807165145874,0.2316502183675766,0.050875533255556604,0.2635056674480438,0.26356613636016846,-0.022942595342367866,False
l144_r128,stbo_bank4,a6_clean,l144_r128_stbo_bank4_vs_a6_clean,Weather,720,ok,0.30422279238700867,0.3030458390712738,0.38837468263606123,0.31474432349205017,0.3143439292907715,0.12737456141813652,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTh2,96,ok,0.2516074478626251,0.24737508594989777,1.7109087184246752,0.31971821188926697,0.31899914145469666,0.22541453600508632,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTh2,192,ok,0.29603561758995056,0.289378821849823,2.3003741937902333,0.35287052392959595,0.3502855598926544,0.7379590633806554,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTh2,336,ok,0.3257865607738495,0.32092952728271484,1.513426805024376,0.37885305285453796,0.3766922652721405,0.57362143627675,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTh2,720,ok,0.4109601676464081,0.41014453768730164,0.19886403064284242,0.4395650029182434,0.4391558766365051,0.09316197357343015,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTm1,96,ok,0.2740662395954132,0.2754749655723572,-0.5113807615937271,0.33123263716697693,0.3322239816188812,-0.29839641529597616,True
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTm1,192,ok,0.3106270730495453,0.31107962131500244,-0.1454766672095542,0.35330572724342346,0.3536643385887146,-0.10139878584370932,True
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTm1,336,ok,0.34895482659339905,0.3488099277019501,0.04154093101753631,0.37436214089393616,0.3745303153991699,-0.04490277510768026,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,ETTm1,720,ok,0.4098109304904938,0.40775588154792786,0.5039900184307555,0.40566298365592957,0.4055423438549042,0.029747769339860675,False
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,Weather,96,ok,0.14130717515945435,0.14163054525852203,-0.22831946207467757,0.1813901960849762,0.18223083019256592,-0.46130180425639766,True
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,Weather,192,ok,0.18235816061496735,0.18270863592624664,-0.19182197354961072,0.22297708690166473,0.22360479831695557,-0.28072358912488715,True
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,Weather,336,ok,0.23176807165145874,0.232476606965065,-0.3047770366472746,0.2635056674480438,0.2640012204647064,-0.18770860823684732,True
l144_r128,stbo_bank4,stbo_dct,l144_r128_stbo_bank4_vs_stbo_dct,Weather,720,ok,0.30422279238700867,0.304722398519516,-0.16395451562951635,0.31474432349205017,0.3149125576019287,-0.053422483739506976,True
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTh2,96,ok,0.2516074478626251,0.2462824583053589,2.162147314066498,0.31971821188926697,0.31656214594841003,0.9969814714900549,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTh2,192,ok,0.29603561758995056,0.289072185754776,2.4088902974158,0.35287052392959595,0.34916436672210693,1.0614362634657537,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTh2,336,ok,0.3257865607738495,0.31764915585517883,2.561758710412132,0.37885305285453796,0.3744348883628845,1.1799553484374004,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTh2,720,ok,0.4109601676464081,0.40344083309173584,1.8638010676927275,0.4395650029182434,0.4348869323730469,1.0756981175934044,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTm1,96,ok,0.2740662395954132,0.27341723442077637,0.23736805619138934,0.33123263716697693,0.331279993057251,-0.01429482349266653,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTm1,192,ok,0.3106270730495453,0.3096504211425781,0.31540467581585574,0.35330572724342346,0.3531903922557831,0.03265518829767,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTm1,336,ok,0.34895482659339905,0.34764161705970764,0.3777480799906252,0.37436214089393616,0.37422287464141846,0.03721478882101614,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,ETTm1,720,ok,0.4098109304904938,0.4078851342201233,0.4721418136634403,0.40566298365592957,0.40556657314300537,0.023771809441064384,False
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,Weather,96,ok,0.14130717515945435,0.14151902496814728,-0.14969705220949647,0.1813901960849762,0.18164949119091034,-0.1427447466184395,True
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,Weather,192,ok,0.18235816061496735,0.1825951784849167,-0.12980510871973827,0.22297708690166473,0.223335862159729,-0.1606438189526771,True
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,Weather,336,ok,0.23176807165145874,0.2318892925977707,-0.052275353016073556,0.2635056674480438,0.2638136148452759,-0.11672915266812689,True
l144_r128,stbo_bank4,stbo_independent,l144_r128_stbo_bank4_vs_stbo_independent,Weather,720,ok,0.30422279238700867,0.30373165011405945,0.16170269801147885,0.31474432349205017,0.3146854341030121,0.01871373208166549,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTh2,96,ok,0.24737508594989777,0.24416223168373108,1.315868651761165,0.31899914145469666,0.31473836302757263,1.3537524902074827,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTh2,192,ok,0.289378821849823,0.2861934006214142,1.1130309858621068,0.3502855598926544,0.3473576307296753,0.8429148819413035,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTh2,336,ok,0.32092952728271484,0.31436556577682495,2.0880027014630986,0.3766922652721405,0.37210166454315186,1.2336952952427094,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTh2,720,ok,0.41014453768730164,0.3950280547142029,3.826685925898432,0.4391558766365051,0.4309396743774414,1.9065782863769254,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTm1,96,ok,0.2754749655723572,0.27276551723480225,0.9933250965966423,0.3322239816188812,0.33084431290626526,0.41701448651072504,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTm1,192,ok,0.31107962131500244,0.3091461658477783,0.6254179028622131,0.3536643385887146,0.35286661982536316,0.2260680717678154,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTm1,336,ok,0.3488099277019501,0.34693026542663574,0.5417982985724379,0.3745303153991699,0.3737157881259918,0.21795366935462024,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,ETTm1,720,ok,0.40775588154792786,0.40836983919143677,-0.15034353289276048,0.4055423438549042,0.4053221046924591,0.05433682493387604,True
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,Weather,96,ok,0.14163054525852203,0.14136819541454315,0.18557911361150037,0.18223083019256592,0.18159954249858856,0.347626257914313,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,Weather,192,ok,0.18270863592624664,0.18240033090114594,0.16902657115671627,0.22360479831695557,0.22314205765724182,0.20737491827942378,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,Weather,336,ok,0.232476606965065,0.2316502183675766,0.3567398309882508,0.2640012204647064,0.26356613636016846,0.1650758745210812,False
l144_r128,stbo_dct,a6_clean,l144_r128_stbo_dct_vs_a6_clean,Weather,720,ok,0.304722398519516,0.3030458390712738,0.5532362540862534,0.3149125576019287,0.3143439292907715,0.18089368305607145,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTh2,96,ok,0.24737508594989777,0.2462824583053589,0.44364818024682506,0.31899914145469666,0.31656214594841003,0.7698316231037339,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTh2,192,ok,0.289378821849823,0.289072185754776,0.10607595962452976,0.3502855598926544,0.34916436672210693,0.3211075577594258,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTh2,336,ok,0.32092952728271484,0.31764915585517883,1.032702705821631,0.3766922652721405,0.3744348883628845,0.6028756879802977,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTh2,720,ok,0.41014453768730164,0.40344083309173584,1.6616326473928078,0.4391558766365051,0.4348869323730469,0.9816216459215932,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTm1,96,ok,0.2754749655723572,0.27341723442077637,0.7525974563893367,0.3322239816188812,0.331279993057251,0.2849518779925564,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTm1,192,ok,0.31107962131500244,0.3096504211425781,0.46155279464845655,0.3536643385887146,0.3531903922557831,0.13419004121388856,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTm1,336,ok,0.3488099277019501,0.34764161705970764,0.33606754338673106,0.3745303153991699,0.37422287464141846,0.08215445355821416,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,ETTm1,720,ok,0.40775588154792786,0.4078851342201233,-0.03168849790090578,0.4055423438549042,0.40556657314300537,-0.005974182712698006,True
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,Weather,96,ok,0.14163054525852203,0.14151902496814728,0.0788023309232555,0.18223083019256592,0.18164949119091034,0.3200333773820452,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,Weather,192,ok,0.18270863592624664,0.1825951784849167,0.0621360554377004,0.22360479831695557,0.223335862159729,0.12041781137426266,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,Weather,336,ok,0.232476606965065,0.2318892925977707,0.2532736034142946,0.2640012204647064,0.2638136148452759,0.07111294067994045,False
l144_r128,stbo_dct,stbo_independent,l144_r128_stbo_dct_vs_stbo_independent,Weather,720,ok,0.304722398519516,0.30373165011405945,0.32619202018771,0.3149125576019287,0.3146854341030121,0.07217477337775335,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTh2,96,ok,0.2462824583053589,0.24416223168373108,0.8683679728051397,0.31656214594841003,0.31473836302757263,0.5794600007745565,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTh2,192,ok,0.289072185754776,0.2861934006214142,1.0058880208666965,0.34916436672210693,0.3473576307296753,0.5201371245642017,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTh2,336,ok,0.31764915585517883,0.31436556577682495,1.0445132787491707,0.3744348883628845,0.37210166454315186,0.6270393395302998,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTh2,720,ok,0.40344083309173584,0.3950280547142029,2.1296660521034294,0.4348869323730469,0.4309396743774414,0.9159653265408574,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTm1,96,ok,0.27341723442077637,0.27276551723480225,0.2389294631451211,0.331279993057251,0.33084431290626526,0.1316873629044757,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTm1,192,ok,0.3096504211425781,0.3091461658477783,0.1631122590238121,0.3531903922557831,0.35286661982536316,0.09175490460961999,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTm1,336,ok,0.34764161705970764,0.34693026542663574,0.2050416766600449,0.37422287464141846,0.3737157881259918,0.1356877422731939,False
l144_r128,stbo_independent,a6_clean,l144_r128_stbo_independent_vs_a6_clean,ETTm1,720,ok,0.4078851342201233,0.40836983919143677,-0.11869264690879122,0.40556657314300537,0.4053221046924591,0.06031461095163948,True
