origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720,mean_range96,q25_range96,visibility96,persistent_fraction96,mean_sorted_gap96,accuracy_eligible
438,0,False,0.5130867149579138,0.0518984599390052,0.8991207774178621,-0.3078073385320994,0.5586852780861251,0.5998851334488573,0.3806209839473604,0.3609387503298062,0.3806209839473604,-0.0545306748016656,0.3609387503298062,0.318433937390913,0.3805465513873353,-0.1950565147212062,0.3378224561508996,0.3638286553021726,0.4758177853724469,-0.3078073385320994,0.3247973652204656,0.3385136701782468,0.3792931906175215,-0.1204663918529553,0.2958757374300421,1.0210358945640627,0.6776642797163674,0.05431375707137547,0.07291666666666667,0.3403452981880209,False
439,0,False,0.4522643974481172,0.045189729736497,0.7695511337343822,-0.3025660994724024,0.5825866042264685,0.599748339514415,0.3998277249469744,0.3626091842195733,0.3998277249469744,-0.1026409212648733,0.3626091842195733,0.3178232154220138,0.3924096923030338,-0.2346791337504474,0.3343461157101543,0.3762628759807632,0.490107266742531,-0.3025660994724024,0.3332885808386354,0.3445538451160701,0.3873433815304087,-0.1241882423338622,0.3089978033195769,0.8609462936094641,0.610702516434344,0.04390982818418707,0.0,0.2869820978698214,False
440,0,False,0.4742348032488327,0.0494625231081117,0.8671911152244332,-0.3864424371731516,0.5657197678856163,0.5992929154063128,0.4714387412415249,0.4160657586838168,0.4714387412415249,-0.1330870935711583,0.4160657586838168,0.3550132416425245,0.4489478793851651,-0.2645947438693758,0.3920585234144852,0.3965798542493461,0.5498351396592367,-0.3864424371731516,0.3788932963822409,0.3587089095375751,0.4217637107241997,-0.175782645789063,0.3529591828846317,0.9726126849736261,0.7374969354093253,0.05089797013186818,0.041666666666666664,0.32420422832454204,False
441,0,False,0.3788809349796328,0.0399770352043329,0.6214715409532624,-0.2981652129326451,0.5759472838279516,0.5997719071474145,0.3970976205782373,0.3971360307403822,0.3970976205782373,9.671789807974562e-05,0.3971360307403822,0.3293664642751053,0.3969624732827575,-0.2052303933140933,0.3656553089716941,0.3826518493400982,0.496745319477659,-0.2981652129326451,0.3815609820264051,0.3453669311313413,0.3871528890691911,-0.1209900374681753,0.3524351695970534,0.7674478853915089,0.5396871850053913,0.04084456139344425,0.0,0.25581596179716964,False
442,0,False,0.2539969049587542,0.0362713011711584,0.4738546968995835,-0.4690026376359717,0.57770347799754,0.5999165096335298,0.4151541782685542,0.3238139700970743,0.4151541782685542,-0.2820761814077925,0.3238139700970743,0.2841607817134107,0.4129290257097347,-0.4531527652052729,0.2939816169545243,0.3529696981610159,0.5185134176041052,-0.4690026376359717,0.3177379770608326,0.3399436800099316,0.4027484956330012,-0.1847506493464878,0.2892135246252225,0.6684573363385807,0.505656624451909,0.036062363718211754,0.0,0.22281911211286023,False
443,0,False,0.4207182308147499,0.0414387622140421,0.6751503933364184,-0.249225678795909,0.5791073778531347,0.5998179937533895,0.3618453681441249,0.3556623207708609,0.3618453681441249,-0.0173846005386872,0.3556623207708609,0.3109291048914984,0.3633699064102917,-0.1686583876961049,0.3260060374154781,0.3696423649934039,0.4617667343206101,-0.249225678795909,0.3414392421864478,0.3443007406003726,0.3703025537504695,-0.0755206425195496,0.3101711352238255,0.7933604333667817,0.58916572179632,0.04126557912576631,0.0,0.26445347778892725,False
444,0,False,0.4429425319990067,0.0414325670239382,0.6737621471540953,-0.1698124874831155,0.5700520466689364,0.5996939442377491,0.3330513219520673,0.37072875976553,0.3330513219520673,0.10163073897286,0.37072875976553,0.3190743046157775,0.3405976358255245,-0.0674555453021044,0.34528260974045,0.3746809669485832,0.4383064739587011,-0.1698124874831155,0.3510291348516268,0.3496624442031104,0.3556875543899389,-0.0172312190992083,0.321175839470584,0.7688973846419849,0.533254912164125,0.0384524040885392,0.0,0.256299128213995,False
445,0,False,0.4107493647327173,0.0400669353095711,0.6247107820453494,-0.1942598950400618,0.5667194222206114,0.5996988546432821,0.3485775162495073,0.3615783021353824,0.3485775162495073,0.0359556583154908,0.3615783021353824,0.3215570931872782,0.3568427967884658,-0.1097338679468555,0.3339966447225029,0.3744168705542697,0.4471510525293706,-0.1942598950400618,0.3414849544550171,0.3491849605116935,0.3556265322850611,-0.0184474490651835,0.3095280264052499,0.7568467689263713,0.5625305739892639,0.04051265426139459,0.010416666666666666,0.2522822563087904,False
446,0,False,0.2478695931153296,0.0363561605169837,0.4784821841739935,-0.4827891747486628,0.5346525345293173,0.5996210873880756,0.3972690065074333,0.2931908972947638,0.3972690065074333,-0.3549841082140863,0.2931908972947638,0.269998748540637,0.4003512215317428,-0.4827891747486628,0.2673250421637317,0.3429384219057027,0.4989452514996195,-0.4549120764217367,0.2926500932433937,0.3328706477142179,0.3837729680855717,-0.1529192216883461,0.2599821420048688,0.6757330207541005,0.4600802960762138,0.03665743949695305,0.0,0.22524434025136683,False
447,0,False,0.2392628869948283,0.0364221783571078,0.4817214252660805,-0.5203944986883151,0.5452052396828261,0.5994646914826164,0.3912067762308788,0.2823082274822859,0.3912067762308788,-0.3857434468693477,0.2823082274822859,0.2582287172277905,0.3926095210764732,-0.5203944986883151,0.2513558819932188,0.3342375909670895,0.4937774953497841,-0.4773248392590397,0.2933701404477796,0.3305559578875363,0.3802384846703979,-0.1502998980879506,0.256869890525007,0.6919788144552026,0.48259255037125115,0.03741862919721395,0.0,0.23065960481840087,False
448,0,False,0.2066148857536895,0.0363134135120725,0.4757056918093475,-0.6147173412000881,0.5317724220904213,0.599150885785049,0.3935728585432382,0.2603400577638221,0.3935728585432382,-0.5117645049471549,0.2603400577638221,0.2349591600299339,0.3793926301741409,-0.6147173412000881,0.2323926798120829,0.3088490485815541,0.4756414626840329,-0.5400450960380274,0.275135529398148,0.323688920178913,0.3694566394589167,-0.1413941486001635,0.2411970860690877,0.710195268104834,0.4849877592513252,0.0394333888002267,0.0,0.23673175603494467,False
449,0,False,0.3429172631639606,0.0404455551447065,0.6399814900509023,-0.4412694035450661,0.5530733920202926,0.598792064196864,0.3194840803717758,0.2329192278755775,0.3194840803717758,-0.3716518094523313,0.2329192278755775,0.2208401660205395,0.3182901743592164,-0.4412694035450661,0.2061206801260488,0.3060404057403226,0.4107599892580841,-0.3421756786148582,0.2545926011851395,0.3264661883466777,0.3331567974364353,-0.0204940337731169,0.2209014235522423,0.8137957138989155,0.5558997059696225,0.04518577387282307,0.010416666666666666,0.27126523796630514,False
450,0,False,0.3141079939914675,0.0372547410633636,0.5178158260064785,-0.3361927030232494,0.5605789189520306,0.5985168082424277,0.2885994225781231,0.2313670962270696,0.2885994225781231,-0.2473658842780486,0.2313670962270696,0.2179540547012717,0.2912286174861694,-0.3361927030232494,0.209187349774795,0.2909892346277216,0.3883889790707955,-0.3347194083234135,0.2487718304284486,0.3180085706198066,0.3246920939201813,-0.021016802431923,0.2139599770324896,0.7626152202569333,0.5168429007472923,0.042343991625868,0.010416666666666666,0.25420507341897775,False
451,0,False,0.3127873164140158,0.0357086429435257,0.4414622859787135,-0.2122202347610187,0.557222438529646,0.5983594371337964,0.2658084758885565,0.2562214555941746,0.2658084758885565,-0.0374169301011493,0.2562214555941746,0.2370536851009217,0.2662617550231764,-0.1232128912479038,0.2347813202505616,0.3067672109188097,0.3718694204369825,-0.2122202347610187,0.2669978800111749,0.3207550038273594,0.3154031246642679,0.0166852554106127,0.2304220956794907,0.7105875993282836,0.5119967813602813,0.03921824529898523,0.0,0.23686253310942787,False
452,0,False,0.352329146890167,0.0392028787062459,0.5923183711244794,-0.3323199895375297,0.5586595818918619,0.5979937863679138,0.295774271377941,0.2357519673117395,0.295774271377941,-0.2545993772634474,0.2357519673117395,0.2249135936982877,0.2875497728267698,-0.2784899662957052,0.215409730832757,0.2940694972415162,0.3917946694881234,-0.3323199895375297,0.2551843891104896,0.3122509550109817,0.3245181507347452,-0.039286335323881,0.2183683833482775,0.7933967864470843,0.5554659650694589,0.044044476586987555,0.010416666666666666,0.2644655954823614,False
453,0,False,0.3300255113085317,0.040479032595555,0.6422952336881074,-0.4907997272425319,0.561178126372376,0.5969716512373006,0.2965894549532327,0.2072008842261691,0.2965894549532327,-0.431410179840217,0.2072008842261691,0.20082038451537,0.2993829744602541,-0.4907997272425319,0.1866263465567846,0.2779504936050396,0.4095392140633699,-0.4734250288661639,0.2228274559260637,0.310394807686769,0.3309440928784839,-0.0662037014886278,0.1899397612855708,0.8217535242905708,0.5971026781372473,0.045627629015015186,0.03125,0.27391784143019027,False
454,0,False,0.3559306149289421,0.0399641334185458,0.6196205460434984,-0.3663604861611862,0.5602848775554875,0.5962812548201681,0.2888856285212526,0.2332976514014877,0.2888856285212526,-0.2382706246112271,0.2332976514014877,0.2147592326164629,0.2876528164796856,-0.3394200238804303,0.2123863027168246,0.2825377922254848,0.3860484751441216,-0.3663604861611862,0.2475996688170375,0.3114973886451905,0.3181040550466184,-0.0212093797324031,0.2187055523058202,0.8117706782051899,0.5870264056451049,0.03845432462761986,0.0,0.2705902260683966,False
455,0,False,0.2656463235931353,0.0356866791525611,0.4400740397963905,-0.3664556277187647,0.5554599201056946,0.5956723903097028,0.267641032166903,0.2220762920896353,0.267641032166903,-0.2051760665153608,0.2220762920896353,0.2057786451560578,0.2680310377175063,-0.3025211508912298,0.2034773657902458,0.2719442743609783,0.3715997841264546,-0.3664556277187647,0.2325306650615644,0.3088394595085761,0.3100598480124608,-0.0039515303705897,0.2021490932618385,0.6964697994788063,0.4806885161792067,0.032992415815888354,0.0,0.23215659982626877,False
456,0,False,0.2191740182180894,0.0338138000760597,0.3234613604812587,-0.3317086716651065,0.5695593947699208,0.595682666707566,0.3206764030472209,0.2749494956502546,0.3206764030472209,-0.1663102064938226,0.2749494956502546,0.2459114040863211,0.3203775462843612,-0.3028169534256353,0.2589202737440592,0.3217230530729825,0.4284413796518641,-0.3317086716651065,0.2790627263334248,0.3175244194209534,0.3344286473836076,-0.0532375682899639,0.2469463068951244,0.6811306688004212,0.508786444759636,0.0322657870690651,0.0,0.22704355626680706,False
457,0,False,0.1340085019508199,0.0331341077084837,0.2744099953725127,-0.534085163846588,0.5702905341853993,0.5956741392705319,0.3696549751058849,0.2601173547018612,0.3696549751058849,-0.4211084667133129,0.2601173547018612,0.2346837262107524,0.3562182172477586,-0.5178650134771798,0.244572598749439,0.3051697701866884,0.4681564168978714,-0.534085163846588,0.2641889445463296,0.3102272892595782,0.3544865101388029,-0.1426670780151497,0.2348321266320482,0.6556143806319216,0.4498828890887552,0.030836827193342596,0.0,0.2185381268773072,False
458,0,False,0.1154840934411686,0.0337089117291191,0.3151318833873207,-0.6556641123359737,0.5461738544830034,0.5959549462577739,0.3787040879397566,0.2512826583632206,0.3787040879397566,-0.5070840558855936,0.2512826583632206,0.223608726157784,0.3702209431046053,-0.6556641123359737,0.2308799489541289,0.3070800306621383,0.4797033539830133,-0.562144412154244,0.2680003033087978,0.3154071317643572,0.3583206349352808,-0.1360574915692918,0.2342534159888305,0.6539113740231816,0.4546656386305301,0.030841075872490846,0.0,0.21797045800772719,False
459,0,False,0.2610534863991722,0.0384133239387578,0.5659416936603424,-0.5929807309232236,0.559768588459681,0.5971642520301197,0.371669467100236,0.2578903051794441,0.371669467100236,-0.4411920868511225,0.2578903051794441,0.2250212773352486,0.3584545588427817,-0.5929807309232236,0.2347119015796773,0.3088267183505936,0.461827447761962,-0.4954258175216408,0.2838550306640885,0.318563420230966,0.3501973150254863,-0.099301717603311,0.2496962828376976,0.7712857419170426,0.5253097037303291,0.035890074261697394,0.0,0.25709524730568084,False
460,0,False,0.3316332859770058,0.0404118027793066,0.6385932438685794,-0.478156892637938,0.5578373183409748,0.5972541504700579,0.3183789279357353,0.2382710969195777,0.3183789279357353,-0.336204567200175,0.2382710969195777,0.2140321699487323,0.3163731272559733,-0.478156892637938,0.2158163195879803,0.3003205677772547,0.4235566744243619,-0.4103485404253446,0.2662029247445717,0.3129723684764416,0.3308274714558392,-0.0570500938032223,0.2368574709424182,0.8107479725593189,0.5675391272609005,0.03840587811931313,0.0,0.2702493241864396,False
461,0,False,0.262740731278774,0.0349142361240136,0.3975011568718186,-0.3046146967539631,0.5537456186905374,0.5974718010631952,0.3234738120489583,0.264014489287636,0.3234738120489583,-0.2252123469501827,0.264014489287636,0.2357532365719358,0.3075671372390614,-0.3046146967539631,0.2423570646924426,0.3220752837511264,0.399002706229463,-0.2388491956985432,0.279770410419017,0.3198939572099484,0.3167685719730616,0.0097700665062441,0.2528682890345899,0.6704786165839893,0.46624538794837633,0.031357532047421706,0.0,0.2234928721946631,False
462,0,False,0.3247888309177547,0.0356182077528154,0.4368347987043036,-0.1691005198350605,0.5710158751612101,0.597944617702365,0.3176507650587915,0.3124824617326707,0.3176507650587915,-0.0165394988808755,0.3124824617326707,0.2669900645273583,0.3039400691096577,-0.1383946801455344,0.2886329210892508,0.342176211174946,0.4000383863598208,-0.1691005198350605,0.3189209817238858,0.3287140811783262,0.3144842466363086,0.0432893975548859,0.2916118941009411,0.708585020907338,0.5101483904076503,0.03293052683209028,0.0,0.23619500696911266,False
463,0,False,0.3746685917701657,0.0398152681004758,0.6103655714946784,-0.2923437923156078,0.571889437175089,0.5976426956047235,0.3844470954582333,0.350774331426609,0.3844470954582333,-0.0959955190982084,0.350774331426609,0.2938371250295694,0.3562354315064945,-0.2123567825905115,0.3335919012416872,0.3440957698525625,0.4446900321310193,-0.2923437923156078,0.3418109985863076,0.3246731393306371,0.3337273589957328,-0.0278871842732737,0.3158017689481766,0.7835586005390326,0.5208475012865392,0.03591981766862609,0.0,0.26118620017967753,False
464,0,False,0.3624192469624883,0.0402314676921666,0.6298010180472003,-0.3634027059652187,0.5653954972845372,0.5975834603353292,0.4154607876623123,0.3453644002659357,0.4154607876623123,-0.2029635577448094,0.3453644002659357,0.2923438499130977,0.3797565914842003,-0.2990066033442704,0.3290510241779208,0.3457003495036904,0.4713287919664534,-0.3634027059652187,0.3250400556274757,0.3244761504971223,0.3472703963657888,-0.0702493722073067,0.2980482752389851,0.8260749213451065,0.5747300087715814,0.037392276746173035,0.0,0.2753583071150355,False
465,0,False,0.3629143667415357,0.0401281615708112,0.6260990282276724,-0.3536621251429936,0.5596349017059765,0.5974450814883463,0.4228350219381815,0.368004020183968,0.4228350219381815,-0.1489956596854651,0.368004020183968,0.3115280543180109,0.3919403678576039,-0.2581222218192498,0.3528311699386708,0.3646696899784601,0.493639547511479,-0.3536621251429936,0.3504593650457677,0.3254460220826706,0.3582569167116646,-0.1008182383641465,0.3247400035784574,0.8018695477882533,0.5844216247461418,0.03522891880971166,0.0,0.26728984926275107,False
466,0,False,0.3167784155713627,0.0365460139730693,0.4868116612679315,-0.2778054889088772,0.5671423161006016,0.5974812514097295,0.3338328838084547,0.2875834584965759,0.3338328838084547,-0.1608208815404779,0.2875834584965759,0.2492785038096676,0.3185294404349857,-0.2778054889088772,0.266211640675469,0.3180084615108849,0.4038783162822972,-0.2700238049121002,0.299138596419026,0.3221638452719567,0.3145455823623833,0.0236471690457458,0.2721908492448566,0.7120002070364223,0.4813128531771582,0.034133960790681664,0.0,0.2373334023454741,False
467,0,False,0.4492300955398413,0.0504689731908636,0.8801480795927811,-0.4960223195979256,0.5796275162282846,0.5972026005577867,0.2751772142922,0.2025424151659303,0.2751772142922,-0.3586152513623604,0.2025424151659303,0.1851383819693356,0.2769711516403722,-0.4960223195979256,0.1769918380338051,0.2693064668106132,0.3743866266415546,-0.3901880302964939,0.2315168500963892,0.3109412792048661,0.2978677497827894,0.0420450107348504,0.2075973961665561,1.0228750619215394,0.7602714661277048,0.045270051228156936,0.010416666666666666,0.3409583539738465,False
468,0,False,0.4801367174778143,0.0493251706454126,0.8625636279500232,-0.3635527154295632,0.5792071813167163,0.5968755784644444,0.2320563004192574,0.1842291641166273,0.2320563004192574,-0.2596067595049871,0.1842291641166273,0.1774716456906967,0.2419919443933028,-0.3635527154295632,0.1622069533298151,0.2681328359668569,0.3305308024594368,-0.2327128875043589,0.2120959952044167,0.3083856637845255,0.2760079714102891,0.1049909129266764,0.1920087845551072,1.0198547679543166,0.7468762563787692,0.04889279850976449,0.010416666666666666,0.33995158931810554,False
469,0,False,0.3889778398587443,0.0426507810669367,0.7107820453493753,-0.4155214282176409,0.5824324564934902,0.596544410248581,0.2479615948078834,0.1775533328040516,0.2479615948078834,-0.3965471156857107,0.1775533328040516,0.1824969114582323,0.2583282887526653,-0.4155214282176409,0.1613028014020452,0.2730246675384303,0.3603361635747917,-0.319793434137491,0.1955978042227981,0.3067811742076926,0.2829001420887431,0.0778438643786593,0.1766725993477334,0.8585736749958052,0.6022387301362002,0.04116083095003806,0.0,0.2861912249986017,False
470,0,False,0.2468878268143832,0.0348007603925431,0.3905599259602036,-0.3547805083652091,0.5804201634384414,0.59637772923777,0.2570317494370004,0.1995420947370578,0.2570317494370004,-0.2881079041276893,0.1995420947370578,0.1975601919048543,0.2676506972215868,-0.3547805083652091,0.1847413780177293,0.2760015033304716,0.3651928603512978,-0.3231553304767058,0.2066186499001112,0.3057019538259331,0.286992346727188,0.0612021181565569,0.1892581110621847,0.6891934184685761,0.4860014043003389,0.03304058185758199,0.0,0.22973113948952537,False
471,0,False,0.2948219332705956,0.0358059046783536,0.4460897732531235,-0.2857435226918621,0.5750010345159249,0.5965227791960689,0.2353664823917776,0.1868576783216863,0.2353664823917776,-0.2596029475790689,0.1868576783216863,0.1932974097290665,0.2485308925122622,-0.2857435226918621,0.1752220264385998,0.2752583453469028,0.3342619260838217,-0.2143571002817654,0.1941128225071541,0.3067509906674245,0.2729042977180158,0.1103393109693486,0.1770617504508683,0.7300804431717408,0.5457947068523055,0.03500074434668372,0.0,0.2433601477239136,False
472,0,False,0.2857411898149584,0.0358907457865868,0.4562702452568255,-0.3370742026387539,0.5872832797817181,0.5960583674438064,0.2319995940013501,0.1735128787493561,0.2319995940013501,-0.3370742026387539,0.1735128787493561,0.1889510915864191,0.2417748430900406,-0.2795630925448336,0.1651672037488153,0.2699458436183611,0.325478899436142,-0.2057192475105906,0.1836611190240218,0.3041388046551161,0.2684343687014633,0.1173952005043897,0.1657104593504269,0.7391572588664753,0.5628777068392736,0.0354358954435042,0.0,0.24638575295549178,False
473,0,False,0.3136550638178681,0.0364126278686204,0.4807959278111985,-0.2755811430618733,0.559314428308308,0.595561433203229,0.2194341849770548,0.1747063727782214,0.2194341849770548,-0.2560170615848831,0.1747063727782214,0.1855126038734776,0.2366363793013151,-0.2755811430618733,0.1662297023156494,0.2697486812004347,0.3312066319929119,-0.2278341103243846,0.1892477000166595,0.3040868604134175,0.2719812645769836,0.1055803456709215,0.1690748852846693,0.7541329202716639,0.5187509052859056,0.03615384276173171,0.0,0.25137764009055463,False
474,0,False,0.3316858889213069,0.0352447316150314,0.4197130957889866,-0.1201738151617926,0.5788148557535137,0.5955431493704737,0.2259336136933594,0.2246040110771512,0.2259336136933594,-0.0059197634531622,0.2246040110771512,0.2313657080211778,0.244287314116972,-0.0558492708634741,0.2195866492707431,0.2988508045088831,0.3347648458508866,-0.1201738151617926,0.2243827148813518,0.3055702653103143,0.2709706810602678,0.1132295520145252,0.2005673638907943,0.7149213355971558,0.5489330322651824,0.03427400244624752,0.0,0.2383071118657186,False
475,0,False,0.3009857968486466,0.0351115555044204,0.4109208699676075,-0.2089484918950799,0.5820990943336681,0.5952115142965652,0.2198945176650557,0.1966242246621343,0.2198945176650557,-0.1183490642768327,0.1966242246621343,0.2021516115510494,0.2443908859188012,-0.2089484918950799,0.1911294569272687,0.2862664521472552,0.3426502011334801,-0.1969624752159962,0.1977528333842642,0.3055585765077437,0.273850280802853,0.1037715781611747,0.1763918313937235,0.7132296265544337,0.5435722080479763,0.03344873690758745,0.0,0.2377432088514779,False
476,0,False,0.2701640059691591,0.0342738628951049,0.3544655252198056,-0.2194273987145873,0.5875946297363256,0.5951376295812474,0.2256243228120834,0.2079237848678934,0.2256243228120834,-0.0851299333331985,0.2079237848678934,0.2196153756276196,0.2573743645133178,-0.1719323557277812,0.200916058038088,0.2993624569782673,0.365050782185816,-0.2194273987145873,0.2072487785893245,0.3117415383789045,0.2849267971686895,0.0860159391964735,0.1859026438607623,0.6921612880072756,0.5211613922152765,0.03249906684675195,0.0,0.23072042933575854,False
477,0,False,0.2816093878942356,0.0363197947814432,0.4766311892642295,-0.378042900508531,0.5670666341468014,0.5945777967941387,0.2356644406853257,0.1821152790996829,0.2356644406853257,-0.2940399171907595,0.1821152790996829,0.195653508462075,0.2696189282957482,-0.378042900508531,0.1726172773205547,0.2840514842787316,0.3851777577569712,-0.356013888591433,0.1874983264580722,0.311448317672433,0.2939570114019967,0.0561611839844091,0.1687047091434875,0.7163005400075989,0.5197232704080932,0.03434012280520691,0.0,0.23876684666919964,False
478,0,False,0.363587924044686,0.0400946702023262,0.6256362795002314,-0.3531107443982664,0.5670300761405024,0.5935161029607164,0.2052982504233987,0.1581406538650156,0.2052982504233987,-0.2982003387859742,0.1581406538650156,0.1776108485081023,0.2393021972290808,-0.347339980858006,0.1497222001333549,0.2677953548298138,0.3623567719201672,-0.3531107443982664,0.1719229142077937,0.3074419969507808,0.2837856797194042,0.0769456270320927,0.1520040404144643,0.814489864851378,0.5681984383411276,0.039047411554786735,0.020833333333333332,0.271496621617126,False
479,0,False,0.2292054396749244,0.0338038908064066,0.3225358630263766,-0.299817556041426,0.5788277497416392,0.5935083102491815,0.2240748281526244,0.1924102442597547,0.2240748281526244,-0.1645680769996966,0.1924102442597547,0.2028816228158164,0.2557136947235588,-0.2604083660928977,0.1835770180126539,0.2843416442020411,0.3695922610474978,-0.299817556041426,0.1944354039491469,0.3013310002327733,0.2873096128078032,0.0465315132334173,0.1747084457843038,0.6580627616242477,0.4852285101682696,0.031548148836339746,0.0,0.21935425387474924,False
480,0,False,0.2544670744328285,0.035404425029045,0.4257288292457196,-0.3902612950279653,0.5868104831835835,0.5932848290447857,0.2226920991222306,0.1606997123467922,0.2226920991222306,-0.3857653873185407,0.1606997123467922,0.1801494281246363,0.2504547772431043,-0.3902612950279653,0.1520216372176721,0.2689023571232017,0.3444674919512129,-0.281013285403779,0.1668809183161791,0.3019036334169635,0.2757278336201245,0.0867025000679182,0.1483639628724566,0.693391733360338,0.45869733094636445,0.03324185302925597,0.0,0.23113057778677934,False
481,0,False,0.227995502507753,0.0344364749346693,0.3651087459509486,-0.3737344311423676,0.5756145887498904,0.5932673976153837,0.2431653646123082,0.1903678740045388,0.2431653646123082,-0.2773445408467951,0.1903678740045388,0.2000393589746469,0.2748009550071204,-0.3737344311423676,0.181679827151151,0.2796748550001797,0.3676732863617062,-0.3146454884600547,0.1951036115705494,0.3028995183248761,0.2872907916913683,0.0515310381470024,0.1754732321248043,0.6802643142022449,0.4890596999823771,0.03261251218581676,0.0,0.2267547714007483,False
482,0,False,0.175690593674013,0.0340723571221349,0.3419713095788986,-0.5058850424404906,0.5647045161671086,0.5933457587216696,0.2538543192134048,0.1699710833918825,0.2538543192134048,-0.4935147446705534,0.1699710833918825,0.1892014106081878,0.2849155742435116,-0.5058850424404906,0.1603704234084405,0.2698509102135131,0.3762390376017221,-0.3942477989198998,0.1785336044498614,0.303521713503356,0.292119825923521,0.0375653110554442,0.1583344073000016,0.6557827695295649,0.46463661908866527,0.03143884386705203,0.0,0.21859425650985498,False
483,0,False,0.1637134158923829,0.0334466472577621,0.2975474317445627,-0.4730801829778619,0.5686375491346012,0.5935200887079676,0.2527169172479606,0.1728199204998244,0.2527169172479606,-0.4623135835097056,0.1728199204998244,0.1927413379160829,0.2839234453248214,-0.4730801829778619,0.1661935690558908,0.272146073461105,0.367988251696157,-0.3521718208760038,0.1717111180303909,0.3050912236709437,0.2859267015178284,0.0628157110601951,0.1527732350974411,0.6589860377009672,0.45082592424878953,0.031592411561392725,0.0,0.21966201256698906,False
484,0,False,0.2539374039944054,0.0351475685463464,0.4132346136048125,-0.3601370358322107,0.5536120794166236,0.5938271634933932,0.2411981187110027,0.1829208753836083,0.2411981187110027,-0.3185926330451871,0.1829208753836083,0.1985716928374247,0.270084713696079,-0.3601370358322107,0.1727951809312934,0.2804187290144979,0.3573555052278741,-0.274363900313515,0.1818171551510344,0.3040992798508273,0.2835247790565857,0.06765718354984,0.1642606722106877,0.6884460548570216,0.5195681544171435,0.03300475254185838,0.0,0.22948201828567386,False
485,0,False,0.2706519586234465,0.0351530315612243,0.4136973623322535,-0.3014758295115909,0.5424602631079692,0.5939101495863411,0.2207418761404337,0.1916882205157206,0.2207418761404337,-0.1515672457417918,0.1916882205157206,0.196063459410488,0.255171853473177,-0.3014758295115909,0.1795616465915619,0.2772916173409959,0.3423562108861447,-0.2346432040357586,0.1939621409210381,0.308663256405161,0.2779026362142404,0.0996575379563264,0.1755633863166625,0.6840243645856431,0.4933720802306425,0.032792772544015414,0.0,0.22800812152854769,False
486,0,False,0.2552307835618009,0.0339466191108508,0.3331790837575196,-0.2302624408374232,0.5771997393426807,0.5941879810025087,0.2343889699947816,0.2001909774187783,0.2343889699947816,-0.1708268425327916,0.2001909774187783,0.212152732262104,0.2610035382231044,-0.2302624408374232,0.1899912977276091,0.2886141720309388,0.3460269474234742,-0.1989256971981985,0.1975552339876715,0.3065740691611073,0.2770398336900144,0.0963363781937226,0.1800832548545911,0.6358091517693631,0.47025769563096276,0.03048128981195902,0.0,0.21193638392312106,False
487,0,False,0.2259199967688121,0.0344110576561578,0.3623322535863026,-0.3692132187567247,0.5551783560267822,0.5941344482921717,0.2669705244735682,0.1949809721498184,0.2669705244735682,-0.3692132187567247,0.1949809721498184,0.2100815331463833,0.2816333119717009,-0.3405905209929176,0.1869639040029566,0.2871554448314705,0.3617610477643768,-0.2598091182867588,0.1930777734091958,0.3052446873409434,0.2830263111793827,0.0727887399289732,0.1778269001360123,0.6647519512048161,0.5118685041336377,0.031868834887562876,0.0,0.2215839837349387,False
488,0,False,0.3764885633902508,0.040659236767891,0.6464599722350763,-0.3378305994482327,0.5460775710718243,0.5939345720015213,0.3046398435489454,0.2425161815187565,0.3046398435489454,-0.2561629563897125,0.2425161815187565,0.2375502455220267,0.3178019873658079,-0.3378305994482327,0.2340770589713225,0.2976650862939951,0.3960506042900065,-0.3305242116935372,0.2278754022114242,0.3071681503284503,0.2962348623276528,0.0355938204827118,0.2102073997207345,0.8273217593800961,0.6207026516922838,0.0390570694017102,0.0,0.27577391979336535,False
489,0,False,0.3608412378535486,0.0389943149020259,0.5849143914854235,-0.2900021409140554,0.5538468438505352,0.5940833155290393,0.2970017863367085,0.2456025315239283,0.2970017863367085,-0.2092781963355796,0.2456025315239283,0.2422980246321378,0.3125649705147043,-0.2900021409140554,0.2375482242405186,0.3040427932463126,0.3909655995358609,-0.2858900398903057,0.230604036002555,0.3125058088956544,0.2938021926251947,0.0598504595372333,0.2156146992916231,0.7532843349206315,0.5627638902376333,0.03611316078044374,0.0,0.25109477830687715,False
490,0,False,0.2969024609492388,0.0349903960692851,0.4030541416011106,-0.2075535902318706,0.5764146721824461,0.594087840910004,0.225134927738544,0.2056111481399933,0.225134927738544,-0.0949548688150787,0.2056111481399933,0.2073240002004864,0.2503548407833305,-0.2075535902318706,0.1965255121720353,0.2855827324456672,0.3240998049040601,-0.1348718535204887,0.2032696207293376,0.3081808422756354,0.2665347642529891,0.1351351943720052,0.1889010683047507,0.6569672750088517,0.43165286765553645,0.03149563017580131,0.0,0.21898909166961722,False
