comparison,role,metric,candidate,reference,dataset,horizon,gain_percent,candidate_value,reference_value
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,Weather,336,-0.17998422498082256,0.2694596004586866,0.2689754870129979
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,Weather,720,-0.08354091106148598,0.3200886524761304,0.3198214707057326
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm1,96,0.15259413655404064,0.3363959029908186,0.3369100079083505
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm1,192,0.23204241249621393,0.3584641720828189,0.3592978955877889
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm1,336,0.14834607208302764,0.37966371808464683,0.38022777104796535
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm1,720,0.10592195859380205,0.41018082570662606,0.4106157579597518
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm2,96,-0.4871026873326523,0.2527851395387282,0.2515597850654263
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm2,192,-0.21696727356967926,0.29008876869776395,0.28946073363593927
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm2,336,-0.2142977097940424,0.3255999663647621,0.3249037051655563
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTm2,720,-0.2153078508351891,0.37700781023385593,0.37619782677813124
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh1,96,2.5026412371520035,0.39624713140973583,0.40641832398102706
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh1,192,2.103852786500715,0.4124822485479811,0.4213467641871633
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh1,336,2.5237014609088115,0.4252612571322585,0.43627144598819045
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh1,720,2.7902262285038115,0.47371738077134873,0.4873145594237068
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh2,96,0.0869749806820086,0.3179860035208754,0.3182628125406006
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh2,192,0.10838525520687758,0.34961036893819913,0.3499897061744341
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh2,336,0.10846242320896593,0.37982347847802134,0.38023589153989573
ordered_over_permuted_equal,hard_gate,mae,siff_equal,siff_permuted_equal,ETTh2,720,0.19204334882575447,0.4401493201950042,0.44099622411198397
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,Weather,96,0.45565793855972814,0.14267253033341074,0.1433256048298065
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,Weather,192,0.728276811988926,0.18444717947366693,0.18580032012171457
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,Weather,336,0.9047961193045406,0.2348656476804783,0.23701010592121302
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,Weather,720,0.7932649484220233,0.3063376851641034,0.3087871856732683
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm1,96,1.166931592398457,0.28605538192102586,0.28943286546694375
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm1,192,1.956981325101903,0.32407746636755846,0.3305461936480867
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm1,336,2.035554556478769,0.362900134218119,0.3704406558676835
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm1,720,0.6933283076054453,0.4224307489754483,0.425380029132323
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm2,96,2.306777747291122,0.16621140200977189,0.17013606284765892
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm2,192,1.6571799465314285,0.22234104947946548,0.2260877300026373
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm2,336,0.42957351740207095,0.2758422429407593,0.2770323003376597
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTm2,720,0.6256130721235209,0.34944140477868546,0.351641318836313
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh1,96,-1.8048803579012063,0.36542348224853544,0.3589449552554525
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh1,192,-1.3264492588815457,0.3937364097388288,0.38858206580678806
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh1,336,0.4479037200162961,0.4088984634853711,0.4107381750509514
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh1,720,1.1364514850331076,0.46767521692084923,0.4730512144726913
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh2,96,2.9955977100317277,0.24433372960914454,0.2518790115099883
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh2,192,3.830324642990657,0.2864218994986076,0.2978297456400134
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh2,336,3.419440381067429,0.3217349311586167,0.33312597527706533
ordered_over_q1_wide_equal,hard_gate,mse,siff_equal,siff_q1_wide_equal,ETTh2,720,0.7849295592314176,0.40740678201442215,0.4106299377750723
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,Weather,96,-0.046616535046362095,0.18590363491750947,0.18581701346430576
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,Weather,192,0.2510124342347875,0.22805887191186994,0.2286327685897655
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,Weather,336,0.16711019008066597,0.2694596004586866,0.2699106486567048
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,Weather,720,-0.042236982302168435,0.3200886524761304,0.3199535137671454
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm1,96,1.9779833174742634,0.3363959029908186,0.3431840257687613
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm1,192,1.5800498823377973,0.3584641720828189,0.36421901418794744
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm1,336,1.115596420085585,0.37966371808464683,0.38394701726427244
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm1,720,0.3878156326797222,0.41018082570662606,0.41177776424827994
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm2,96,1.2609783675184172,0.2527851395387282,0.25601341329836613
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm2,192,0.993234706586732,0.29008876869776395,0.2929989358182405
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm2,336,0.3277204231608599,0.3255999663647621,0.3266705324159374
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTm2,720,-0.20262245506201815,0.37700781023385593,0.3762454524610202
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh1,96,-0.5844623581198638,0.39624713140973583,0.39394467308374304
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh1,192,-0.14077650098605066,0.4124822485479811,0.41190238678039365
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh1,336,0.7252040297694329,0.4252612571322585,0.4283677976631462
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh1,720,0.9907414686593619,0.47371738077134873,0.47845765921113026
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh2,96,2.783758724864982,0.3179860035208754,0.32709144002073925
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh2,192,3.41746374266666,0.34961036893819913,0.36198093618778193
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh2,336,2.8718709616611937,0.37982347847802134,0.3910540460715514
ordered_over_q1_wide_equal,hard_gate,mae,siff_equal,siff_q1_wide_equal,ETTh2,720,0.8833663211456066,0.4401493201950042,0.4440721035998077
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,Weather,96,-0.134641558887294,0.14267253033341074,0.14248069210844252
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,Weather,192,0.523423518654631,0.18444717947366693,0.18541769931965432
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,Weather,336,1.211288587956405,0.2348656476804783,0.23774543095401202
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,Weather,720,1.6365399714836637,0.3063376851641034,0.31143443416416394
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm1,96,1.0438821180341784,0.28605538192102586,0.2890729628886925
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm1,192,0.6821118941356952,0.32407746636755846,0.32630321943829477
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm1,336,1.1307513270190195,0.362900134218119,0.3670505633338473
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm1,720,0.4671619573589969,0.4224307489754483,0.4244134471424136
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm2,96,0.6331990243890417,0.16621140200977189,0.16727055754825756
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm2,192,-0.41922204093969295,0.22234104947946548,0.22141283806084433
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm2,336,-1.4011203036373043,0.2758422429407593,0.2720307646648996
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTm2,720,0.0033065594437942103,0.34944140477868546,0.34945295964852435
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh1,96,0.3524207432209048,0.36542348224853544,0.3667158650255675
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh1,192,-0.2539877639947008,0.3937364097388288,0.3927389009858774
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh1,336,1.2875932916500021,0.4088984634853711,0.4142320880631338
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh1,720,1.0884031006370032,0.46767521692084923,0.4728214199156875
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh2,96,-1.005140641474278,0.24433372960914454,0.24190227156499527
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh2,192,-0.034343829103367085,0.2864218994986076,0.2863235650227535
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh2,336,-0.3661211955034327,0.3217349311586167,0.32056128833743447
ordered_over_independent_equal,hard_gate,mse,siff_equal,siff_independent_equal,ETTh2,720,-1.2845591112041088,0.40740678201442215,0.4022397743441969
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,Weather,96,-1.2647988020048517,0.18590363491750947,0.183581695827977
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,Weather,192,-0.3194942907743803,0.22805887191186994,0.22733255737000138
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,Weather,336,0.14573811148872462,0.2694596004586866,0.26985287894826376
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,Weather,720,0.1464772972429529,0.3200886524761304,0.3205581974598603
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm1,96,0.7421865386259996,0.3363959029908186,0.3389112567160534
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm1,192,0.5078138825435952,0.3584641720828189,0.360293793986626
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm1,336,0.49752840533798803,0.37966371808464683,0.38156209790573137
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm1,720,0.28883892466585737,0.41018082570662606,0.41136901955912913
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm2,96,0.6797542514552113,0.2527851395387282,0.2545152175506291
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm2,192,0.2611643442803957,0.29008876869776395,0.2908483609123911
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm2,336,-0.3550094777497126,0.3255999663647621,0.3244481447006915
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTm2,720,-0.30899237112453903,0.37700781023385593,0.3758464733042053
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh1,96,1.8854619615700674,0.39624713140973583,0.403861791872813
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh1,192,1.5689950387709262,0.4124822485479811,0.41905723578709114
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh1,336,2.4079301233621786,0.4252612571322585,0.43575390671579567
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh1,720,1.6844530938647129,0.47371738077134873,0.48183364246920224
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh2,96,-0.9377509388757366,0.3179860035208754,0.31503178995283565
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh2,192,-0.2784313076501288,0.34961036893819913,0.3486396470100423
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh2,336,-0.5384038889429066,0.37982347847802134,0.3777894454119078
ordered_over_independent_equal,hard_gate,mae,siff_equal,siff_independent_equal,ETTh2,720,-1.1177824117491797,0.4401493201950042,0.43528379449890103
