dataset,checkpoint_seed,width,horizon,geo_mse,control_median_mse,descriptor_gain_mse,geo_mae,control_median_mae,descriptor_gain_mae,free_m0_mse,free_gap_mse
ETTm2,2022,c256,48,0.16404346057346889,0.25014439083281015,0.3442049208966226,0.2903656618935721,0.35827994914281935,0.1895564834474589,0.11275001366933186,-0.4549307377874749
ETTm2,2022,c256,96,0.22385193620409286,0.26284901868729366,0.1483630514504407,0.33043722879318965,0.3636571168899536,0.09134947881912797,0.13832888716743105,-0.6182587801284491
ETTm2,2022,c256,144,0.24357368832542783,0.27726517404828754,0.1215135865458246,0.34559781210763113,0.37286321700565395,0.07312441574951431,0.1661956650870187,-0.4655838838991056
ETTm2,2022,c256,192,0.2611726352146694,0.2867479040509179,0.08919077864194988,0.3571251801082066,0.37815562884012854,0.05561321087940995,0.18727792444683256,-0.39457245687713305
ETTm2,2022,c256,288,0.2809387388683501,0.30059999889797634,0.06540672023188959,0.370693600366986,0.3865423051137773,0.04100121652176281,0.21918281676277282,-0.2817553082749971
ETTm2,2022,c256,336,0.28852695023932423,0.30674434843517484,0.059389515369345246,0.3752995186111554,0.3896966142719295,0.03694436937224148,0.23253658839634486,-0.24078086906283802
ETTm2,2022,c256,512,0.32127910000937326,0.3357244346823011,0.043027355713913404,0.39235704285757883,0.4034072927066258,0.027392290741464476,0.2868478298187256,-0.12003322532510227
ETTm2,2022,c256,720,0.3570361788310702,0.36854258946010043,0.031221386504845076,0.4110443599640377,0.4196291242327009,0.0204579800898247,0.3415506877596416,-0.04533877877103313
ETTm2,2022,m694,48,0.15820423194340297,0.24847959336780368,0.3633109673146221,0.28475198291596915,0.35673811889830087,0.2017898625598056,0.11275001366933186,-0.40314157661547767
ETTm2,2022,m694,96,0.22101690087999618,0.2615469637371245,0.1549628497995651,0.32772429784138996,0.3625332855042957,0.09601597716602848,0.13832888716743105,-0.5977638901445139
ETTm2,2022,m694,144,0.2411299735780746,0.27561011011638337,0.12510475948704727,0.3433221181233724,0.37152428097195095,0.07590933969321847,0.1661956650870187,-0.450880042219037
ETTm2,2022,m694,192,0.25881593567984446,0.2850031852722168,0.09188405935659967,0.3549544130052839,0.37658071517944336,0.057428066022590575,0.18727792444683256,-0.3819884882017755
ETTm2,2022,m694,288,0.27867972661578466,0.2985747617388529,0.06663334505302003,0.3686776842389788,0.384900759136866,0.04214872148931898,0.21918281676277282,-0.27144878750877116
ETTm2,2022,m694,336,0.2864888768617799,0.30479827543505195,0.06007054517332247,0.37341234635333626,0.3881245113554455,0.037905786858784124,0.23253658839634486,-0.2320163413315264
ETTm2,2022,m694,512,0.3198240654809134,0.33395711013248985,0.042319939365775085,0.39089316981179373,0.40198877028056557,0.02760176723600446,0.2868478298187256,-0.11496072911908473
ETTm2,2022,m694,720,0.35565040225074407,0.36674537053183903,0.03025251079517513,0.40969993954613093,0.41822091359940783,0.020374337524016548,0.3415506877596416,-0.041281470061113816
ETTm2,2023,c256,48,0.16184884025937035,0.24873134068080358,0.3493025856075345,0.28898297037397114,0.35668601876213435,0.18981133217142668,0.12678771359579905,-0.2765341031020297
ETTm2,2023,c256,96,0.2187242621467227,0.26126532895224436,0.16282706540559608,0.3277252628689721,0.36227311974480036,0.09536411892818648,0.15253934406098865,-0.43388752254809637
ETTm2,2023,c256,144,0.2401659375145322,0.2753573864225357,0.12780281424520157,0.34352081541031126,0.37132904264662003,0.07488837134339858,0.18057340288919116,-0.33001833975466466
ETTm2,2023,c256,192,0.25760375885736375,0.2848540998640514,0.09566420500773229,0.3548581600189209,0.3765414385568528,0.057585371270253975,0.19910908880687894,-0.29378201869639564
ETTm2,2023,c256,288,0.2779760057964022,0.29876464132278685,0.06958198076700954,0.3685493923368908,0.3850391403077141,0.04282616036812528,0.22865437704419334,-0.21570384695796216
ETTm2,2023,c256,336,0.2858589068561995,0.3051052936891309,0.06308113045243118,0.37335067541420863,0.38831152883516684,0.03852796610452659,0.24021366664341517,-0.19001933091734685
ETTm2,2023,c256,512,0.3191020062991551,0.3341957671301705,0.04516442850437528,0.3906432901109968,0.4021367345537458,0.028580936420800715,0.2839276109422956,-0.12388508197608215
ETTm2,2023,c256,720,0.35532069130549354,0.3670108613513765,0.03185238170564872,0.40964529854910714,0.41836021060035344,0.020831120719487804,0.3331481691390749,-0.06655453705093772
ETTm2,2023,m694,48,0.16720812093643916,0.2476532856623332,0.32482978980371074,0.2933111758459182,0.35639126527877085,0.17699673246343767,0.12678771359579905,-0.3188038193472037
ETTm2,2023,m694,96,0.22777652740478516,0.26086574509030297,0.12684385860651592,0.33295631408691406,0.36217850730532697,0.08068450399177815,0.15253934406098865,-0.49323132865783786
ETTm2,2023,m694,144,0.24586937919495597,0.27546108715117923,0.10742609151173017,0.34697310129801434,0.37159316501920187,0.06625542673777463,0.18057340288919116,-0.36160351004645835
ETTm2,2023,m694,192,0.26273700169154574,0.2849049454643613,0.0778082098107649,0.3579597473144531,0.3767972503389631,0.049993738031697287,0.19910908880687894,-0.3195630760300508
ETTm2,2023,m694,288,0.28153503508794875,0.29882326580229257,0.057854366419320444,0.37089117746504524,0.3852056548708961,0.037160610766860176,0.22865437704419334,-0.23126895153874472
ETTm2,2023,m694,336,0.28900016732767325,0.30508978837201384,0.052737330640255875,0.3754370682904509,0.38847202508627965,0.033554428514984205,0.24021366664341517,-0.20309627410450018
ETTm2,2023,m694,512,0.3217468687466213,0.33419494543756756,0.0372479502185402,0.39242197786058697,0.40231097596032284,0.024580482986154353,0.2839276109422956,-0.1332003522968814
ETTm2,2023,m694,720,0.35739473615373885,0.36701665000310024,0.026216559519248294,0.4109905424572173,0.41850991627526657,0.017967014700563444,0.3331481691390749,-0.07278012986630596
Weather,2021,c256,48,0.46845801103682744,0.7915771991487534,0.40819668436559564,0.28482330507702297,0.5164668086975339,0.44851576077984084,0.4704464428008549,0.004226691038812233
Weather,2021,c256,96,0.5715829493507506,0.796197703906468,0.28210927192287366,0.3563786688305083,0.5203024234090532,0.31505475893136625,0.5112155410978529,-0.11808601930069766
Weather,2021,c256,144,0.6096990171563689,0.7645089613697515,0.20249591834216513,0.41464800052541906,0.5260584543621729,0.21178341097442308,0.4943531013670422,-0.23332697917816
Weather,2021,c256,192,0.6506137015327574,0.7754139815058028,0.16094664650061044,0.4442481218822419,0.5332431235010662,0.16689385703563855,0.5136821421365889,-0.2665686582496734
Weather,2021,c256,288,0.7023566235940923,0.7809722499241905,0.10066378970280876,0.4811108705227968,0.5377312640033702,0.10529496287613768,0.5488722412674515,-0.2796358984601151
Weather,2021,c256,336,0.7294282805081668,0.7989248386045702,0.08698760476365777,0.4920319970232559,0.5416283693983981,0.09156900778707416,0.574754044582514,-0.26911378420660614
Weather,2021,c256,512,0.7498937192417326,0.7953595462299529,0.05716386658553441,0.5096937872114635,0.5420714943181901,0.05972958815598822,0.6050768750054496,-0.23933627315533876
Weather,2021,c256,720,0.7409595186748202,0.7722712360361896,0.0405449742270371,0.5161989242311508,0.538337104030387,0.04112326576320598,0.6136001930034981,-0.20756076533795365
Weather,2021,m694,48,0.472022361225552,0.7933605578210619,0.4050342475784962,0.281374282307095,0.5181414390367175,0.4569546824314978,0.4704464428008549,-0.003349835988374608
Weather,2021,m694,96,0.5778316845969548,0.797618756218562,0.2755540412108634,0.35768031506311326,0.5215780328190516,0.3142343186312805,0.5112155410978529,-0.1303093081952113
Weather,2021,m694,144,0.6130923165215386,0.7652459031059629,0.19882966503560057,0.41511983467788294,0.5268491046138541,0.21207072187749362,0.4943531013670422,-0.24019109989629894
Weather,2021,m694,192,0.6545538788750058,0.7763538947181097,0.15688723489605064,0.4453319102998764,0.5340881763942658,0.1661827953084458,0.5136821421365889,-0.27423911633852144
Weather,2021,m694,288,0.7060476081081168,0.7814243710230266,0.09646072698785668,0.4824342374448423,0.5382927132662011,0.10376970455800164,0.5488722412674515,-0.2863605681309684
Weather,2021,m694,336,0.7327662357667677,0.7994053866587529,0.08336089799258746,0.4932556498348037,0.5422119618543422,0.0902899889041731,0.574754044582514,-0.2749214079894462
Weather,2021,m694,512,0.7523346685227894,0.7961217718464988,0.055000509811647294,0.5106705285253978,0.5428071830953871,0.05920454918582371,0.6050768750054496,-0.24337038746690418
Weather,2021,m694,720,0.7428054527000144,0.7732324347924934,0.039350369595714675,0.5169644431462364,0.5391509848296958,0.0411508877990228,0.6136001930034981,-0.21056913144709477
Weather,2022,c256,48,0.47962326284438844,0.7916213747054812,0.39412542641003107,0.28668641287183005,0.5169977611965604,0.4454784248807741,0.4651211765077379,-0.03117915732312245
Weather,2022,c256,96,0.5802330213879782,0.796509931957911,0.27153071404684165,0.3601851955292717,0.5206442409091525,0.3081932589894515,0.5079441335466173,-0.14231661134979223
Weather,2022,c256,144,0.6148859029093747,0.7645752291200023,0.1957810304460353,0.416830474106723,0.5262113790663462,0.20786495562619164,0.4924483803844957,-0.24863016592578055
Weather,2022,c256,192,0.6555899249182807,0.7756232004317026,0.15475720097930648,0.4466845629707215,0.5333940944974385,0.16256185139885038,0.5124387438335116,-0.2793527671500149
Weather,2022,c256,288,0.7064315755531271,0.7811169700017051,0.09561358582238329,0.48316264783263835,0.5377988260259073,0.10159222287078218,0.5470110777193907,-0.29143924927150544
Weather,2022,c256,336,0.7330933590324558,0.7991883922326051,0.08270269418641937,0.4938567155072478,0.5417579069159199,0.0884180753011257,0.5735490284268818,-0.27817034411716945
Weather,2022,c256,512,0.752508853163038,0.7956273726054601,0.05419436400386895,0.5110574762026469,0.5421867980843498,0.05741438558018897,0.6044086303029742,-0.2450332696040839
Weather,2022,c256,720,0.7429972088526166,0.7726984992859856,0.03843839539071781,0.517246674229859,0.5385314880855501,0.03952380562064695,0.6137232321280021,-0.21063888403959308
Weather,2022,m694,48,0.478326125750466,0.7937665288410489,0.3973969569504859,0.2815250688129001,0.518944501876831,0.45750447727121557,0.4651211765077379,-0.028390341935997522
Weather,2022,m694,96,0.5899337170616029,0.7988477642574008,0.26151922374096126,0.3665050911524939,0.522655623299735,0.2987637082356448,0.5079441335466173,-0.16141456924112882
Weather,2022,m694,144,0.6191138060635359,0.7661334093285617,0.1918981752719458,0.41968749313758164,0.5277045731822019,0.20469233266872772,0.4924483803844957,-0.25721564071373726
Weather,2022,m694,192,0.6614501684431046,0.7770312419013372,0.14874700941935673,0.45060067328195724,0.5347858449769398,0.15741847411576998,0.5124387438335116,-0.29078875553954187
Weather,2022,m694,288,0.7113723250293227,0.7820791441296775,0.09040877720763109,0.48640194645634405,0.5389015561058408,0.09741966608681635,0.5470110777193907,-0.3004715151202972
Weather,2022,m694,336,0.7370550583819954,0.8000625017819221,0.07875315148453367,0.4964969898838035,0.5427774096292163,0.08526592839784548,0.5735490284268818,-0.28507768621555235
Weather,2022,m694,512,0.7556501967566354,0.7969165529523576,0.05178253111049297,0.5131120142482576,0.5434011419614155,0.05573990441725763,0.6044086303029742,-0.25023065335425093
Weather,2022,m694,720,0.7452400389171782,0.7738224079999974,0.03693660042320626,0.5187267808056383,0.5396183316669767,0.03871542094724751,0.6137232321280021,-0.21429334902828986
Weather,2023,c256,48,0.4839917960621062,0.7922265359333583,0.3890739906964953,0.28760217579584274,0.5173555148972405,0.44409179468596643,0.4757950892524114,-0.01722738841750933
Weather,2023,c256,96,0.578999262007456,0.7962660193443298,0.272857000121364,0.3570679199127924,0.5206219289037917,0.31415121014086833,0.5163083521146623,-0.12142145219233491
Weather,2023,c256,144,0.6144045168760592,0.7643464330642942,0.19617009997300835,0.4149497703269676,0.526098198360867,0.21126935689990572,0.49894539010587824,-0.2314063403726009
Weather,2023,c256,192,0.6540671605912466,0.775242132799966,0.15630596826706003,0.4444860295643882,0.53326268896224,0.16647828778461202,0.5174437931605748,-0.26403518456791003
Weather,2023,c256,288,0.7053836489480639,0.7806811055178364,0.09645097855907075,0.4816253147427998,0.53761908238527,0.10415137683365155,0.5505029436141725,-0.28134400938361137
Weather,2023,c256,336,0.7316651895743649,0.798676936264211,0.08390344536965307,0.4922733133882622,0.5415452721437899,0.09098400685962432,0.5765086755730938,-0.2691312734314598
Weather,2023,c256,512,0.751358429590861,0.7951767331077939,0.0551051127284341,0.5099004279999506,0.5420044660568237,0.05923205447076027,0.6068028750873747,-0.23822490043850136
Weather,2023,c256,720,0.7420169789955099,0.7722920796227835,0.039201619990795536,0.5163711911156064,0.5383796157029571,0.040879007944263565,0.6159574034352782,-0.20465632015652438
Weather,2023,m694,48,0.4804907128924415,0.7932432492574055,0.39427065614204376,0.27811284859975177,0.5181029751187278,0.4632093194677761,0.4757950892524114,-0.009869004002138982
Weather,2023,m694,96,0.5910139916435121,0.7995534747365922,0.26081993222752503,0.3637668253883483,0.5229855217630901,0.3044418817522583,0.5163083521146623,-0.14469190595673162
Weather,2023,m694,144,0.6196922499036032,0.7674391976109257,0.19251941804284398,0.4178204649970645,0.528312675536625,0.20914169895191295,0.49894539010587824,-0.24200415955762605
Weather,2023,m694,192,0.6614447586120121,0.7780203100234743,0.1498361288382624,0.4488636028198969,0.535190883136931,0.16130185142736606,0.5174437931605748,-0.2782929611965614
Weather,2023,m694,288,0.7110536111094964,0.7833831701329146,0.0923297331127834,0.48505248216094166,0.5395682299578631,0.10103587418625225,0.5505029436141725,-0.29164361309546055
Weather,2023,m694,336,0.7368767948107384,0.8013195623886558,0.08042080912865737,0.495367854630866,0.5434232309562008,0.0884308465075686,0.5765086755730938,-0.2781712158593735
Weather,2023,m694,512,0.7556383382706415,0.7980429927508037,0.0531358020374266,0.5124325241361346,0.5440454326924824,0.05810711138570803,0.6068028750873747,-0.24527811138310063
Weather,2023,m694,720,0.745299382689138,0.7744406745547341,0.03762882403142234,0.5182713987966063,0.5400188526779255,0.04027165676434195,0.6159574034352782,-0.20998526607928084
