model,strategy,dataset,horizon,mse,mae,baseline_model,baseline_strategy,baseline_mse,baseline_mae,relative_mse_pct,relative_mae_pct,mse_win,mae_win
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,192,0.20024412870407104,0.24401037395000458,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.19240911304950714,0.23990498483181,4.072060585065929,1.7112562796778752,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,336,0.25748714804649353,0.28586772084236145,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.24479345977306366,0.28043317794799805,5.185468715217145,1.9379101054052716,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,720,0.33839207887649536,0.3400600254535675,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3208470046520233,0.3337559103965759,5.468361546183265,1.8888399757478025,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,96,0.3075700104236603,0.36373257637023926,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.3061315715312958,0.36130011081695557,0.4698760357088716,0.6732534755617747,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,192,0.36279958486557007,0.39989620447158813,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.3626208007335663,0.3990219831466675,0.04930333054311564,0.21909101800021702,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,336,0.37915924191474915,0.41559985280036926,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.38006922602653503,0.41535264253616333,-0.23942588598908632,0.05951816333620297,True,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,720,0.4099619388580322,0.4443850815296173,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.40738406777381897,0.4417332708835602,0.6327864264059846,0.600319428227114,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,96,0.15306849777698517,0.2013026922941208,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.15396647155284882,0.20714452862739563,-0.5832268329637125,-2.8201740938969877,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,192,0.20024412870407104,0.24401037395000458,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.19704756140708923,0.24644456803798676,1.6222313405735989,-0.9877247883211537,False,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,336,0.25748714804649353,0.28586772084236145,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.24794921278953552,0.2846957743167877,3.846729396577686,0.4116487251650147,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,720,0.33839207887649536,0.3400600254535675,PatchEncoderHSSGRegionRoutedReadout,HSSG-A_fixed_region_readout,0.3223620355129242,0.33613789081573486,4.972683380059029,1.1668231237824678,False,False
