dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTm1,2022,block_dct2_b32,balanced_interval,192,0.005467167956484813,0.005452250192108377,0.004813606054112591,0.0048020392193282024
ETTm1,2022,block_dct2_b32,balanced_interval,288,-0.003441696863006494,-0.003447626302147455,0.0007019625933239494,0.0007017162752214201
ETTm1,2022,block_dct2_b32,balanced_interval,336,-0.0056595186830681555,-0.005675564014266055,-0.000635662476054775,-0.0006358645522617223
ETTm1,2022,block_dct2_b32,balanced_interval,512,-0.0077531429614990785,-0.0077832764003347155,-0.0018741924022669893,-0.0018759497985754159
ETTm1,2022,block_dct2_b32,balanced_interval,720,-0.0035352906661143295,-0.0035415471768500684,-0.0003433070814920651,-0.0003433660181124676
ETTm1,2022,block_dct2_b32,dct2,48,0.002495873480417889,0.002492761377879238,0.003226646824085576,0.0032214467936126923
ETTm1,2022,block_dct2_b32,dct2,96,-0.007230164239027145,-0.007256364983653452,-0.0015035150903755985,-0.001504645935865856
ETTm1,2022,block_dct2_b32,dct2,144,-0.01601069281005141,-0.01613955073520601,-0.007982526750188517,-0.008014472061707911
ETTm1,2022,block_dct2_b32,dct2,192,-0.018891142120065575,-0.01907070870232297,-0.010120505504722379,-0.010171891023402546
ETTm1,2022,block_dct2_b32,dct2,288,-0.024541884449445026,-0.024845515298438814,-0.01335879771583531,-0.013448425114110929
ETTm1,2022,block_dct2_b32,dct2,336,-0.023367680217541716,-0.023642843586617612,-0.012786479878709024,-0.012868576448105129
ETTm1,2022,block_dct2_b32,dct2,512,-0.02178839387924531,-0.02202749431370843,-0.011877090753845366,-0.011947903468213505
ETTm1,2022,block_dct2_b32,dct2,720,-0.013305335149758719,-0.013394245009034522,-0.007683855666053294,-0.007713452241708829
ETTm1,2022,block_dct2_b32,pca_fit,48,0.016322607273041207,0.01619011536952175,0.003907220709619434,0.00389959745459445
ETTm1,2022,block_dct2_b32,pca_fit,96,0.0003283480956236383,0.0003282941952872376,-0.0037898592405425655,-0.0037970498379886752
ETTm1,2022,block_dct2_b32,pca_fit,144,-0.012798739151413453,-0.012880993556309672,-0.01082679528530305,-0.010885617125718339
ETTm1,2022,block_dct2_b32,pca_fit,192,-0.016788378786646636,-0.016930095572050163,-0.012527645094635111,-0.012606444754688528
ETTm1,2022,block_dct2_b32,pca_fit,288,-0.02366796058368443,-0.023950269589175344,-0.015088190235818337,-0.015202591623915573
ETTm1,2022,block_dct2_b32,pca_fit,336,-0.02073535697932668,-0.02095182810696783,-0.013981050258538318,-0.014079242216955334
ETTm1,2022,block_dct2_b32,pca_fit,512,-0.015629598291456607,-0.015752379301434916,-0.010935299819807159,-0.010995308749953248
ETTm1,2022,block_dct2_b32,pca_fit,720,-0.01119160603137667,-0.011254466337884406,-0.0070598053290226465,-0.007084784502766617
ETTm1,2022,block_dct2_b48,balanced_interval,48,0.010521917960940699,0.010466756220773643,0.00519767338287728,0.005184188851425575
ETTm1,2022,block_dct2_b48,balanced_interval,96,-0.0017982890921779213,-0.001799906983674271,-0.0005050163184919513,-0.0005051438607022174
ETTm1,2022,block_dct2_b48,balanced_interval,144,0.0007263729278891724,0.0007261091829369182,0.0004190818663236796,0.000418994063784206
ETTm1,2022,block_dct2_b48,balanced_interval,192,-0.0010951270590193471,-0.0010957269296152372,0.00011396414966916096,0.00011395765600219487
ETTm1,2022,block_dct2_b48,balanced_interval,288,-0.0029295236436874712,-0.0029338188913961005,-0.00025013010111798404,-0.000250161386260217
ETTm1,2022,block_dct2_b48,balanced_interval,336,-0.006723870099437199,-0.006746526064116853,-0.0022564236124167345,-0.0022589712520004745
ETTm1,2022,block_dct2_b48,balanced_interval,512,-0.008346517338503764,-0.008381446626016142,-0.002944427761479566,-0.002948766846563311
ETTm1,2022,block_dct2_b48,balanced_interval,720,-0.010389781378047821,-0.010443942568381548,-0.004108590821339376,-0.004117042651681224
ETTm1,2022,block_dct2_b48,dct2,48,-0.008816119773048216,-0.008855096213096214,-0.0008930393948520475,-0.0008934382732617152
ETTm1,2022,block_dct2_b48,dct2,96,-0.023187443580129176,-0.023458362268223842,-0.010831182738842277,-0.010890052349126655
ETTm1,2022,block_dct2_b48,dct2,144,-0.023861222700603934,-0.024148179509525525,-0.01306958323253161,-0.013155363532356246
ETTm1,2022,block_dct2_b48,dct2,192,-0.025453437135569728,-0.02578014189674782,-0.014820147409166,-0.014930510317982204
ETTm1,2022,block_dct2_b48,dct2,288,-0.024029711230125924,-0.024320751268076535,-0.014310890410277206,-0.014413781437284001
ETTm1,2022,block_dct2_b48,dct2,336,-0.02443203163391082,-0.024732939316603142,-0.014407241015070838,-0.014511525527411973
ETTm1,2022,block_dct2_b48,dct2,512,-0.022381768256250132,-0.022634119201462077,-0.012947326113057898,-0.013031505647439934
ETTm1,2022,block_dct2_b48,dct2,720,-0.020159825861692175,-0.02036440761588687,-0.0114491394059006,-0.01151493165091888
ETTm1,2022,block_dct2_b48,pca_fit,48,0.005010614019575205,0.004998081833201828,-0.0002124655093182544,-0.00021248808171314693
ETTm1,2022,block_dct2_b48,pca_fit,96,-0.01562893124547847,-0.01575170174812146,-0.013117526889009292,-0.013203939069499127
ETTm1,2022,block_dct2_b48,pca_fit,144,-0.02064926904196589,-0.020863940253037727,-0.01591385176764626,-0.016041151486503535
ETTm1,2022,block_dct2_b48,pca_fit,192,-0.023350673802150796,-0.023625435239234882,-0.01722728699907858,-0.017376532507717757
ETTm1,2022,block_dct2_b48,pca_fit,288,-0.023155787364365372,-0.02342596396228913,-0.01604028293026036,-0.01616961887151902
ETTm1,2022,block_dct2_b48,pca_fit,336,-0.021799708395695783,-0.022039058126025024,-0.015601811394900168,-0.015724155087277758
ETTm1,2022,block_dct2_b48,pca_fit,512,-0.016222972668461386,-0.01635527959179628,-0.012005535179019679,-0.012077890882881581
ETTm1,2022,block_dct2_b48,pca_fit,720,-0.018046096743310154,-0.018209911468933138,-0.010825089068869885,-0.010883892337537837
ETTm1,2022,block_dct2_b96,balanced_interval,48,0.007796997943645422,0.007766680202139109,0.005951094981748528,0.005933422290674173
ETTm1,2022,block_dct2_b96,balanced_interval,96,0.0009197679531089305,0.0009193450962184935,0.0027137155910689896,0.0027100367934036473
ETTm1,2022,block_dct2_b96,balanced_interval,144,0.0038266946437804446,0.0038193821783298887,0.0033889371348034304,0.0033832011687905394
ETTm1,2022,block_dct2_b96,balanced_interval,192,-0.0010970292760222292,-0.0010976312327397597,0.0025729736651039256,0.002569666405468629
ETTm1,2022,block_dct2_b96,balanced_interval,288,-0.008150052695270957,-0.008183354784520702,-0.001117637240116722,-0.0011182620293579415
ETTm1,2022,block_dct2_b96,balanced_interval,336,-0.010349304726234097,-0.010403044008464812,-0.002465894645302921,-0.0024689374640798345
ETTm1,2022,block_dct2_b96,balanced_interval,512,-0.006114703682911189,-0.006133436646185375,-0.0014759968988421115,-0.0014770867183888647
ETTm1,2022,block_dct2_b96,balanced_interval,720,-0.006291032295615423,-0.006310862401423423,-0.0016735283161348796,-0.0016749294461486652
ETTm1,2022,block_dct2_b96,dct2,48,-0.011541039790343408,-0.011607894533604002,-0.00013961779598079444,-0.0001396275429987881
ETTm1,2022,block_dct2_b96,dct2,96,-0.02046938653484229,-0.020680321203455643,-0.007612450829281315,-0.0076414991960669365
ETTm1,2022,block_dct2_b96,dct2,144,-0.02076090098471267,-0.020977907639050386,-0.010099727964051843,-0.010150902353899705
ETTm1,2022,block_dct2_b96,dct2,192,-0.02545533935257259,-0.025782093155030772,-0.012361137893731177,-0.012437852526254511
ETTm1,2022,block_dct2_b96,dct2,288,-0.029250240281709503,-0.029682230209725935,-0.01517839754927599,-0.015294174452979759
ETTm1,2022,block_dct2_b96,dct2,336,-0.02805746626070767,-0.028454784174041237,-0.014616712047957055,-0.014724058563519327
ETTm1,2022,block_dct2_b96,dct2,512,-0.020149954600657514,-0.020354335382181787,-0.011478895250420514,-0.011545030579761972
ETTm1,2022,block_dct2_b96,dct2,720,-0.016061076779259716,-0.016190749168820906,-0.009014076900696081,-0.009054826038474628
ETTm1,2022,block_dct2_b96,pca_fit,48,0.002285694002279854,0.002283083792835927,0.000540956089552944,0.0005408097991875804
ETTm1,2022,block_dct2_b96,pca_fit,96,-0.012910874200191444,-0.01299457938428561,-0.009898794979448343,-0.009947950108772918
ETTm1,2022,block_dct2_b96,pca_fit,144,-0.017548947326074704,-0.01770383481310356,-0.01294399649916651,-0.013028132649281599
ETTm1,2022,block_dct2_b96,pca_fit,192,-0.02335257601915361,-0.02362738239879425,-0.014768277483643863,-0.01487786731330809
ETTm1,2022,block_dct2_b96,pca_fit,288,-0.02837631641594893,-0.028782759426335236,-0.01690779006925905,-0.017051535749608826
ETTm1,2022,block_dct2_b96,pca_fit,336,-0.025425143022492644,-0.02575111876801439,-0.015811282427786413,-0.01593694216075736
ETTm1,2022,block_dct2_b96,pca_fit,512,-0.013991159012868754,-0.014089493346699511,-0.010537104316382336,-0.010592815104923492
ETTm1,2022,block_dct2_b96,pca_fit,720,-0.013947347660877754,-0.01404506568818098,-0.008390026563665448,-0.008425321475899583
ETTm1,2022,block_dct2_b144,balanced_interval,48,0.014637584682741912,0.014530976038299226,0.004371250747715374,0.004361710736821012
ETTm1,2022,block_dct2_b144,balanced_interval,96,0.014038938822850854,0.013940852467161258,0.00487279402480967,0.0048609412239064564
ETTm1,2022,block_dct2_b144,balanced_interval,144,0.01884286361451402,0.01866644666449946,0.007502583107723852,0.007474508984434802
ETTm1,2022,block_dct2_b144,balanced_interval,192,0.008094547719338542,0.00806187508411682,0.003906503462795278,0.0038988830044880407
ETTm1,2022,block_dct2_b144,balanced_interval,288,-0.001137490511144291,-0.001138137698842412,6.201990458392953e-05,6.201798138938397e-05
ETTm1,2022,block_dct2_b144,balanced_interval,336,-0.007873746361924326,-0.007904825819849526,-0.0030363468785383776,-0.003040961248816032
ETTm1,2022,block_dct2_b144,balanced_interval,512,-0.010937615769716684,-0.010997650167158257,-0.004612566423340711,-0.004623220682706819
ETTm1,2022,block_dct2_b144,balanced_interval,720,-0.010536003878556792,-0.01059170301097545,-0.004328836931706275,-0.004338219880496652
ETTm1,2022,block_dct2_b144,dct2,48,-0.00470045305124697,-0.0047115175098872975,-0.001719462030013874,-0.0017209411524936602
ETTm1,2022,block_dct2_b144,dct2,96,-0.007350215665100506,-0.007377294805444912,-0.005453372395540733,-0.005468269097560263
ETTm1,2022,block_dct2_b144,dct2,144,-0.005744732013979,-0.005761264630256946,-0.005986081991131365,-0.0060040343835550125
ETTm1,2022,block_dct2_b144,dct2,192,-0.016263762357211747,-0.01639673725282753,-0.011027608096039851,-0.011088636291569198
ETTm1,2022,block_dct2_b144,dct2,288,-0.022237678097582737,-0.02248677830440915,-0.013998740404575351,-0.01409718158551776
ETTm1,2022,block_dct2_b144,dct2,336,-0.025581907896397856,-0.02591193311749751,-0.01518716428119253,-0.015303075303839231
ETTm1,2022,block_dct2_b144,dct2,512,-0.02497286668746294,-0.02528730070623819,-0.014615464774919006,-0.01472279292634937
ETTm1,2022,block_dct2_b144,dct2,720,-0.0203060483622011,-0.020513618759746333,-0.011669385516267443,-0.01173773841545378
ETTm1,2022,block_dct2_b144,pca_fit,48,0.009126280741376362,0.009084762639240185,-0.0010388881444801199,-0.0010394279756937852
ETTm1,2022,block_dct2_b144,pca_fit,96,0.00020829666955023905,0.000208274977305134,-0.007739716545707735,-0.007769745573873665
ETTm1,2022,block_dct2_b144,pca_fit,144,-0.002532778355341005,-0.0025359885481031075,-0.008830350526246016,-0.008869453083137246
ETTm1,2022,block_dct2_b144,pca_fit,192,-0.014160999023792776,-0.014261740944180312,-0.013434747685952469,-0.013525399414774375
ETTm1,2022,block_dct2_b144,pca_fit,288,-0.021363754231822275,-0.0215935930512261,-0.015728132924558307,-0.01585247102062093
ETTm1,2022,block_dct2_b144,pca_fit,336,-0.022949584658182833,-0.02321495251525607,-0.016381734661021843,-0.016516650990617165
ETTm1,2022,block_dct2_b144,pca_fit,512,-0.01881407109967426,-0.01899217090948513,-0.013673673840880939,-0.013767586072590321
ETTm1,2022,block_dct2_b144,pca_fit,720,-0.018192319243819102,-0.0183588075539447,-0.011045335179236828,-0.01110656010281219
ETTm1,2022,block_pca_fit_b16,balanced_interval,48,-0.0009189170530876167,-0.0009193393867161781,-0.00012851240823265474,-0.0001285206663059757
ETTm1,2022,block_pca_fit_b16,balanced_interval,96,-0.007747730361870775,-0.007777821687709574,-0.0022981335421287915,-0.0023007762750808514
ETTm1,2022,block_pca_fit_b16,balanced_interval,144,-0.0015753615614486347,-0.001576603095342577,8.691833269472424e-05,8.691455540588144e-05
ETTm1,2022,block_pca_fit_b16,balanced_interval,192,-0.005123923166253725,-0.005137072910393448,-0.001542994211876004,-0.0015441852399493694
ETTm1,2022,block_pca_fit_b16,balanced_interval,288,-0.006463375251516352,-0.006484307935633593,-0.001953312140158757,-0.0019552210970443795
ETTm1,2022,block_pca_fit_b16,balanced_interval,336,-0.00854451718441683,-0.008581125764636655,-0.0031242805800339884,-0.0031291662313288615
ETTm1,2022,block_pca_fit_b16,balanced_interval,512,-0.008860689644679896,-0.008900061757276312,-0.0035157209215085903,-0.0035219083172348675
ETTm1,2022,block_pca_fit_b16,balanced_interval,720,-0.004418013591224134,-0.0044277874015783425,-0.0018454551198929866,-0.0018471590201887267
ETTm1,2022,block_pca_fit_b16,dct2,48,-0.020256954787076467,-0.020463519327528212,-0.006219225185962017,-0.006238604721320096
ETTm1,2022,block_pca_fit_b16,dct2,96,-0.029136884849821965,-0.029565516750990728,-0.012624299962479182,-0.012704322826904146
ETTm1,2022,block_pca_fit_b16,dct2,144,-0.026162957189941605,-0.026508211738333065,-0.013401746766160511,-0.013491952696250475
ETTm1,2022,block_pca_fit_b16,dct2,192,-0.029482233242804093,-0.029921136950568306,-0.016477105770711032,-0.016613601934725608
ETTm1,2022,block_pca_fit_b16,dct2,288,-0.027563562837954837,-0.02794695225627586,-0.016014072449318,-0.016142984926135195
ETTm1,2022,block_pca_fit_b16,dct2,336,-0.026252678718890435,-0.02660031575636368,-0.01527509798268817,-0.015392358586837851
ETTm1,2022,block_pca_fit_b16,dct2,512,-0.022895940562426255,-0.02316006454658459,-0.013518619273086917,-0.013610408963517395
ETTm1,2022,block_pca_fit_b16,dct2,720,-0.014188058074868497,-0.014289186275753263,-0.009186003704454085,-0.009228324523624654
ETTm1,2022,block_pca_fit_b16,pca_fit,48,-0.006430220994453139,-0.006450939249318166,-0.005538651300428208,-0.0055540179866817585
ETTm1,2022,block_pca_fit_b16,pca_fit,96,-0.021578372515171255,-0.021812869243945432,-0.014910644112646164,-0.01502236233951737
ETTm1,2022,block_pca_fit_b16,pca_fit,144,-0.022951003531303568,-0.023216404328478824,-0.016246015301275105,-0.01637869936313785
ETTm1,2022,block_pca_fit_b16,pca_fit,192,-0.027379469909385144,-0.02775773190901898,-0.01888424536062366,-0.01906368044102691
ETTm1,2022,block_pca_fit_b16,pca_fit,288,-0.02668963897219427,-0.027048997311242218,-0.0177434649693011,-0.017901815419290257
ETTm1,2022,block_pca_fit_b16,pca_fit,336,-0.023620355480675297,-0.0239015254913586,-0.016469668362517408,-0.01660604099250995
ETTm1,2022,block_pca_fit_b16,pca_fit,512,-0.016737144974637505,-0.016877995701356063,-0.012576828339048792,-0.012656249249718865
ETTm1,2022,block_pca_fit_b16,pca_fit,720,-0.012074328956486457,-0.012147517939012697,-0.008561953367423426,-0.008598711723037944
ETTm1,2022,block_pca_fit_b32,balanced_interval,48,0.014327956010800478,0.014225799329879218,0.007012988238501859,0.006988454621309481
ETTm1,2022,block_pca_fit_b32,balanced_interval,96,0.0032191072525924527,0.003213931482116905,0.004551417890827397,0.004541075884632151
ETTm1,2022,block_pca_fit_b32,balanced_interval,144,0.004230078967055809,0.004221144784893438,0.004231925643984132,0.004222983665033264
ETTm1,2022,block_pca_fit_b32,balanced_interval,192,0.0018441207127057495,0.0018424213668644107,0.0035630059634330757,0.0035566659897086073
ETTm1,2022,block_pca_fit_b32,balanced_interval,288,-0.008297739820938775,-0.0083322614818655,-0.001565468142032232,-0.0015666941269474322
ETTm1,2022,block_pca_fit_b32,balanced_interval,336,-0.010108508076944066,-0.010159771631797154,-0.0026611240607137057,-0.002664667994265235
ETTm1,2022,block_pca_fit_b32,balanced_interval,512,-0.012862666558653247,-0.012945746481791476,-0.0043139198992542035,-0.004323238246418892
ETTm1,2022,block_pca_fit_b32,balanced_interval,720,-0.009422682981805123,-0.009467216223397301,-0.0029112975475099217,-0.0029155394897346643
ETTm1,2022,block_pca_fit_b32,dct2,48,-0.005010081723188246,-0.00502265316851247,0.0009222754607724627,0.0009218502954762009
ETTm1,2022,block_pca_fit_b32,dct2,96,-0.018170047235358734,-0.018336126910539985,-0.005774748529523025,-0.005791454531985929
ETTm1,2022,block_pca_fit_b32,dct2,144,-0.020357516661437185,-0.020566144211737303,-0.00925673945487108,-0.00929971557142184
ETTm1,2022,block_pca_fit_b32,dct2,192,-0.022514189363844608,-0.022769546510709837,-0.011371105595402045,-0.011436002366042475
ETTm1,2022,block_pca_fit_b32,dct2,288,-0.029397927407377292,-0.029834312248659955,-0.015626228451191427,-0.01574895638393503
ETTm1,2022,block_pca_fit_b32,dct2,336,-0.02781666961141756,-0.028207165522133204,-0.014811941463367846,-0.014922181887397024
ETTm1,2022,block_pca_fit_b32,dct2,512,-0.02689791747639954,-0.02726293181835393,-0.014316818250832612,-0.014419794738260494
ETTm1,2022,block_pca_fit_b32,dct2,720,-0.019192727465449436,-0.01937809184277306,-0.01025184613207102,-0.01030457634659565
ETTm1,2022,block_pca_fit_b32,pca_fit,48,0.00881665206943499,0.008777899365907449,0.0016028493463061079,0.0016015654693379844
ETTm1,2022,block_pca_fit_b32,pca_fit,96,-0.010611534900708033,-0.010668036918034085,-0.008061092679690037,-0.008093670766775585
ETTm1,2022,block_pca_fit_b32,pca_fit,144,-0.017145563002799263,-0.017293391829100946,-0.012101007989985741,-0.012174521416761674
ETTm1,2022,block_pca_fit_b32,pca_fit,192,-0.020411426030425624,-0.02062116377160428,-0.013778245185314699,-0.01387360265506099
ETTm1,2022,block_pca_fit_b32,pca_fit,288,-0.028524003541616695,-0.02893470861520475,-0.01735562097117455,-0.017507104857506617
ETTm1,2022,block_pca_fit_b32,pca_fit,336,-0.02518434637320253,-0.025504151071299885,-0.016006511843197156,-0.016135302298306398
ETTm1,2022,block_pca_fit_b32,pca_fit,512,-0.02073912188861081,-0.020955671905219964,-0.013375027316794387,-0.013464873111114883
ETTm1,2022,block_pca_fit_b32,pca_fit,720,-0.017078998347067477,-0.017225678298384617,-0.009627795795040434,-0.00967429212021953
ETTm1,2022,block_pca_fit_b48,balanced_interval,48,0.016369168793614934,0.01623592198728452,0.011166870162918473,0.011104752104738824
ETTm1,2022,block_pca_fit_b48,balanced_interval,96,0.0006297589586642377,0.000629560702111398,0.0023997744494274253,0.002396897292692657
ETTm1,2022,block_pca_fit_b48,balanced_interval,144,0.00870653635430418,0.008668744225704739,0.005959797529118381,0.0059420731645131175
ETTm1,2022,block_pca_fit_b48,balanced_interval,192,0.006790463821011263,0.006767460718254736,0.0043280146242609336,0.004318662266212692
ETTm1,2022,block_pca_fit_b48,balanced_interval,288,0.00093116639006544,0.0009307329891756755,0.0021565576575097935,0.002154233957742391
ETTm1,2022,block_pca_fit_b48,balanced_interval,336,-0.0025862091010669954,-0.0025895562246560644,0.0005280783538511987,0.0005279389450180139
ETTm1,2022,block_pca_fit_b48,balanced_interval,512,-0.006903542905410873,-0.006927427288387689,-0.001604980720492379,-0.001606269391387416
ETTm1,2022,block_pca_fit_b48,balanced_interval,720,-0.010512733089258867,-0.010568186018018899,-0.0034049762813969475,-0.003410779798211694
ETTm1,2022,block_pca_fit_b48,dct2,48,-0.0029688689403740164,-0.002973280396364464,0.00507615738518908,0.005063295470526752
ETTm1,2022,block_pca_fit_b48,dct2,96,-0.020759395529286996,-0.02097637060347668,-0.007926391970923022,-0.007957888979976513
ETTm1,2022,block_pca_fit_b48,dct2,144,-0.01588105927418881,-0.016007833509983582,-0.007528867569736903,-0.00755728075478701
ETTm1,2022,block_pca_fit_b48,dct2,192,-0.017567846255539213,-0.01772306850784111,-0.010606096934574176,-0.010662540954420319
ETTm1,2022,block_pca_fit_b48,dct2,288,-0.020169021196373066,-0.020373790251249524,-0.011904202651649471,-0.011975339668277574
ETTm1,2022,block_pca_fit_b48,dct2,336,-0.020294370635540567,-0.02050170155023623,-0.011622739048802868,-0.011690545524655649
ETTm1,2022,block_pca_fit_b48,dct2,512,-0.02093879382315715,-0.021159548452850396,-0.011607879072070754,-0.011675511938388672
ETTm1,2022,block_pca_fit_b48,dct2,720,-0.02028277757290313,-0.020489870878665384,-0.01074552486595808,-0.010803465366004072
ETTm1,2022,block_pca_fit_b48,pca_fit,48,0.01085786485224932,0.010799131004604057,0.0057567312707229226,0.005740193043855646
ETTm1,2022,block_pca_fit_b48,pca_fit,96,-0.013200883194636267,-0.013288399526813599,-0.010212736121090001,-0.010265064096187881
ETTm1,2022,block_pca_fit_b48,pca_fit,144,-0.012669105615550805,-0.012749698721997493,-0.010373136104851495,-0.010427123592886556
ETTm1,2022,block_pca_fit_b48,pca_fit,192,-0.015465082922120251,-0.015585286168670942,-0.013013236524486778,-0.013098277171212702
ETTm1,2022,block_pca_fit_b48,pca_fit,288,-0.019295097330612618,-0.019482450782099425,-0.013633595171632623,-0.013726956431009851
ETTm1,2022,block_pca_fit_b48,pca_fit,336,-0.017662047397325544,-0.017818943698622247,-0.012817309428632245,-0.012899803211799288
ETTm1,2022,block_pca_fit_b48,pca_fit,512,-0.014779998235368366,-0.014889762514531668,-0.010666088138032579,-0.010723173635238004
ETTm1,2022,block_pca_fit_b48,pca_fit,720,-0.018169048454521157,-0.018335109816438155,-0.01012147452892746,-0.010172869904890414
ETTm1,2022,block_pca_fit_b96,balanced_interval,48,-0.0013540630385197893,-0.0013549801957921659,-0.0007559245878637734,-0.0007562103708607104
ETTm1,2022,block_pca_fit_b96,balanced_interval,96,-0.009866051894122515,-0.00991488183824929,-0.003841309213119945,-0.003848696497274151
ETTm1,2022,block_pca_fit_b96,balanced_interval,144,0.0006144830059141788,0.0006142942498963411,0.0009290007308127785,0.0009285693432306008
ETTm1,2022,block_pca_fit_b96,balanced_interval,192,-0.001215531968159719,-0.0012162710265619658,0.002075997637775735,0.0020738442450835004
ETTm1,2022,block_pca_fit_b96,balanced_interval,288,-0.010500698149717724,-0.01055602396418287,-0.0021576333715792213,-0.0021599627374668806
ETTm1,2022,block_pca_fit_b96,balanced_interval,336,-0.011681522888825895,-0.011750018327839173,-0.0029238255035063227,-0.0029281040501856204
ETTm1,2022,block_pca_fit_b96,balanced_interval,512,-0.011015089528019393,-0.011075978988926982,-0.0033837965883322767,-0.003389528090930849
ETTm1,2022,block_pca_fit_b96,balanced_interval,720,-0.010228497769493984,-0.010280987664413432,-0.003051424355602837,-0.0030560846899154726
ETTm1,2022,block_pca_fit_b96,dct2,48,-0.020692100772508628,-0.020907666558677374,-0.0068466373655931435,-0.006870129169886274
ETTm1,2022,block_pca_fit_b96,dct2,96,-0.031255206382073845,-0.03174877916346763,-0.014167475633470391,-0.01426830994285977
ETTm1,2022,block_pca_fit_b96,dct2,144,-0.02397311262257876,-0.02426277778049779,-0.01255966436804251,-0.012638868196381825
ETTm1,2022,block_pca_fit_b96,dct2,192,-0.02557384204471017,-0.02590365829737218,-0.012858113921059284,-0.012941134917402675
ETTm1,2022,block_pca_fit_b96,dct2,288,-0.03160088573615622,-0.03210549506613347,-0.016218393680738488,-0.01635062572410395
ETTm1,2022,block_pca_fit_b96,dct2,336,-0.029389684423299485,-0.02982582337580819,-0.015074642906160523,-0.01518883843289709
ETTm1,2022,block_pca_fit_b96,dct2,512,-0.025050340445765696,-0.025366736643824606,-0.013386694939910654,-0.013476697906279478
ETTm1,2022,block_pca_fit_b96,dct2,720,-0.019998542253138313,-0.020199852832538,-0.010391972940163939,-0.010446157021473113
ETTm1,2022,block_pca_fit_b96,pca_fit,48,-0.00686536697988529,-0.006888987635653265,-0.0061660634800593086,-0.006185112782421953
ETTm1,2022,block_pca_fit_b96,pca_fit,96,-0.023696694047423042,-0.023979691649813617,-0.01645381978363741,-0.016589929359152933
ETTm1,2022,block_pca_fit_b96,pca_fit,144,-0.020761158963940762,-0.02097817103017685,-0.01540393290315708,-0.015523185007925822
ETTm1,2022,block_pca_fit_b96,pca_fit,192,-0.023471078711291164,-0.023748692186980502,-0.015265253510972004,-0.015382362634685398
ETTm1,2022,block_pca_fit_b96,pca_fit,288,-0.030726961870395742,-0.031203907458857927,-0.01794778620072164,-0.018109815620386938
ETTm1,2022,block_pca_fit_b96,pca_fit,336,-0.026757361185084403,-0.027118553697316194,-0.016269213285989792,-0.016402277574152357
ETTm1,2022,block_pca_fit_b96,pca_fit,512,-0.018891544857976953,-0.019071119120814384,-0.012444904005872505,-0.012522664061062061
ETTm1,2022,block_pca_fit_b96,pca_fit,720,-0.017884813134756372,-0.018045704142477303,-0.0097679226031334,-0.009815784469191957
ETTm1,2022,block_pca_fit_b144,balanced_interval,48,0.030016857084926615,0.029570825196386763,0.019186806044732867,0.019003910874232033
ETTm1,2022,block_pca_fit_b144,balanced_interval,96,0.016852786778093834,0.016711572961942256,0.012051787055332585,0.011979455137604567
ETTm1,2022,block_pca_fit_b144,balanced_interval,144,0.023742081704166456,0.023462455820626893,0.015034424344017824,0.014921971645552756
ETTm1,2022,block_pca_fit_b144,balanced_interval,192,0.012544828498650714,0.012466470143914998,0.010601891076640257,0.010545889113072748
ETTm1,2022,block_pca_fit_b144,balanced_interval,288,-0.00028317028451782294,-0.00028321038100753704,0.0035684235502740484,0.0035620642933797964
ETTm1,2022,block_pca_fit_b144,balanced_interval,336,-0.0052697628162810565,-0.005283672439088338,0.000762527148849889,0.0007622364989043895
ETTm1,2022,block_pca_fit_b144,balanced_interval,512,-0.008694543135943499,-0.008732450458752927,-0.0022560633509208236,-0.0022586101767492206
ETTm1,2022,block_pca_fit_b144,balanced_interval,720,-0.0061613942245448295,-0.0061804146580037855,-0.0011272026742245882,-0.001127838205927656
ETTm1,2022,block_pca_fit_b144,dct2,48,0.01067881935093771,0.010622003182620299,0.013096093267003606,0.013010712561873916
ETTm1,2022,block_pca_fit_b144,dct2,96,-0.004536367709857434,-0.004546672602224966,0.0017256206349821378,0.001724132607740736
ETTm1,2022,block_pca_fit_b144,dct2,144,-0.0008455139243266161,-0.0008458714719881133,0.001545759245162597,0.0015445651746683886
ETTm1,2022,block_pca_fit_b144,dct2,192,-0.01181348157789957,-0.011883536343165524,-0.004332220482194823,-0.004341618115320189
ETTm1,2022,block_pca_fit_b144,dct2,288,-0.021383357870956368,-0.021613620199667727,-0.010492336758885284,-0.010547574345633803
ETTm1,2022,block_pca_fit_b144,dct2,336,-0.02297792435075456,-0.023243950523340384,-0.011388290253804317,-0.01145338369758453
ETTm1,2022,block_pca_fit_b144,dct2,512,-0.02272979405368972,-0.02299008419519355,-0.012258961702499176,-0.012334410767356863
ETTm1,2022,block_pca_fit_b144,dct2,720,-0.015931438708189197,-0.016059020698955706,-0.008467751258785733,-0.008503704072655216
ETTm1,2022,block_pca_fit_b144,pca_fit,48,0.024505553143561055,0.02420772981120023,0.013776667152537213,0.013682203170800933
ETTm1,2022,block_pca_fit_b144,pca_fit,96,0.00302214462479332,0.003017582542641284,-0.0005607235151848045,-0.0005608807500021573
ETTm1,2022,block_pca_fit_b144,pca_fit,144,0.002366439734311462,0.0023636419231890526,-0.0012985092899520725,-0.0012993527181670572
