dataset,checkpoint_seed,family,structure_seed_count,mean_val_mse_h48,mean_val_mae_h48,mean_val_mse_h96,mean_val_mae_h96,mean_val_mse_h144,mean_val_mae_h144,mean_val_mse_h192,mean_val_mae_h192,mean_val_mse_h288,mean_val_mae_h288,mean_val_mse_h336,mean_val_mae_h336,mean_val_mse_h512,mean_val_mae_h512,mean_val_mse_h720,mean_val_mae_h720,mean_horizon_log_mse,mean_horizon_log_mae
ETTh1,2021,block_pca_fit_b96,3,0.7188255063894581,0.604825772518152,0.8790112858196715,0.6651877825496244,1.0472593413810218,0.7214162058948207,1.197610127609541,0.771741251629094,1.4268356711600034,0.8476723389337356,1.4953638187301634,0.8675579961851944,1.6019244247676367,0.8981850757070847,1.6508683241719768,0.9162605259703235,0.187218277146864,-0.24978917943159104
ETTh1,2021,dct2,3,0.7371057347396891,0.6129804797541123,0.8849367843598431,0.6692058360985504,1.0527218771278712,0.7236077574594827,1.204575987108706,0.7741106966386755,1.4276990953724833,0.8470762300100224,1.493393992717295,0.8667239390470869,1.584723278254257,0.8930388163352649,1.6141934555640196,0.9051763396725208,0.18832555410780238,-0.2490477580008503
ETTh1,2021,pca_fit,3,0.7178562970845803,0.6017713712391353,0.8629717776434215,0.6577197257695132,1.0269869630092023,0.7110569839723876,1.17334659481046,0.7601650098361267,1.3903792140064952,0.8317678167583832,1.4534692326819594,0.8509707732144499,1.5476195878743362,0.8794112181770835,1.5837119897224525,0.8948412818833839,0.1634561659059823,-0.26590844393163426
ETTh1,2022,balanced_interval,3,0.7179968542224616,0.6027350811551844,0.8717749857902669,0.6628406990170803,1.0438917720976655,0.7195650620390247,1.1913776267464196,0.7685176681638469,1.4082976905540832,0.8402961584194123,1.47155161456713,0.859573658364144,1.5586089675558559,0.8835727452107758,1.5881631212379286,0.8948679557411512,0.17307786793273466,-0.2587598198276275
ETTh1,2022,block_dct2_b144,3,0.7146545061154713,0.6050402749114138,0.8662209545695874,0.6644474030233744,1.0323570046368917,0.7181707888174687,1.1856155552634813,0.770050751143629,1.4170450850376404,0.8461627976750699,1.4869531245247756,0.8677294442669377,1.586579624185211,0.8964770499043011,1.6173118413015457,0.9083635807292182,0.17627302140206072,-0.25223981276425883
ETTh1,2022,block_dct2_b16,3,0.7140248001025248,0.6052695674931431,0.868883942121618,0.6656910454891939,1.035661131661427,0.7205800401940592,1.1856225512384926,0.7697261153022151,1.4165445118539044,0.8439486286829672,1.4837416729145445,0.8635653634603737,1.593079372978573,0.8943936605407138,1.635470447867043,0.9107621410364148,0.17853894590780714,-0.25248279818940855
ETTh1,2022,block_dct2_b32,3,0.7093783318021589,0.60133517591665,0.8729460069477447,0.6653250861216494,1.0383074736932296,0.7205822016769579,1.1957785273105197,0.7723678202964259,1.4254885133488997,0.8464057748026758,1.4942566487518647,0.8667169823867346,1.6041724193419353,0.8980759923861101,1.6401477596746215,0.9122485461059743,0.18258491579647965,-0.25140188154499393
ETTh1,2022,block_dct2_b48,3,0.7065442409161593,0.5993349593185501,0.8668754913168442,0.6626003641829009,1.0460828270502185,0.7225793664414045,1.1951847289617528,0.7723926032935832,1.417185642790401,0.8453953945289491,1.48765577653479,0.8663692559237939,1.5989002987695948,0.8970571263203072,1.6381291548915733,0.912313001273715,0.18023367204535473,-0.2523138730099914
ETTh1,2022,block_dct2_b96,3,0.7137299101469883,0.6025961911427979,0.867802675516455,0.662659976931121,1.0366081405031444,0.7186826935395889,1.1888903865593534,0.7696732216274191,1.426809660792082,0.8486014821572354,1.495937589733521,0.8700629608629673,1.6014943581948735,0.9000184833258214,1.6407119416862985,0.9149435258584143,0.181774293440097,-0.25096425512489573
ETTh1,2022,block_pca_fit_b144,3,0.7275904051428824,0.6062544131595392,0.8870362029207569,0.6679318359132057,1.0516275805841142,0.72082485194735,1.2022635897495202,0.7724992931464933,1.4293843118564806,0.8472895988428314,1.496055411201919,0.8680504158710813,1.594101873752716,0.8970656876274737,1.6261151416349455,0.9096060249533671,0.18865483411951814,-0.25001201337933343
ETTh1,2022,block_pca_fit_b16,3,0.718167763262126,0.6080763979354166,0.8750153756047825,0.6689684698664617,1.044056190601603,0.7240626481920446,1.1953329286697332,0.7739921914356972,1.4239197664280125,0.8472918896129922,1.4913379832846487,0.8671449170658895,1.6015877045239695,0.8980382934238192,1.6377775378743606,0.9124100733698667,0.18429936619571213,-0.24825143341818115
ETTh1,2022,block_pca_fit_b32,3,0.7147638819143844,0.6053856852552981,0.8746049168614047,0.6657628628484135,1.0349763266566638,0.7196515918991323,1.1906674161248918,0.771051992540171,1.4172654442734096,0.8445228351382608,1.4826715376470285,0.8641399030389252,1.5855291750741642,0.8934383301433381,1.619448605034613,0.9061277659446696,0.17808565981070912,-0.25299448100631783
ETTh1,2022,block_pca_fit_b48,3,0.7144758965817228,0.605311585632134,0.8666141548228304,0.6640882184990471,1.0365369249513847,0.7205023039741,1.190893766043102,0.7716903833773596,1.4194338601934353,0.8463518846825905,1.4880566909626343,0.8669282689794975,1.5967344023854297,0.8973410526904776,1.6351775166818572,0.9122942592647753,0.17983287076102517,-0.2510077272003214
ETTh1,2022,block_pca_fit_b96,3,0.7060454758625032,0.5997340778085131,0.8565905212833326,0.6572014026540663,1.0247921220706153,0.7140628274393571,1.1731633209430372,0.7644336321647587,1.4060156722705748,0.8425324779145463,1.4741954488124034,0.8631327973863291,1.5790137172150596,0.8933133163952373,1.6189619767996515,0.9084405457002245,0.1685975752719992,-0.25797645081655474
ETTh1,2022,dct2,3,0.7167153609673451,0.6043405446614921,0.8650148368314527,0.6612638727915844,1.0320146821899334,0.7160389257137818,1.1847944990971222,0.7672701759353806,1.4099354442559633,0.841298505976443,1.4758352943765685,0.8613691318679635,1.5692479229932208,0.8878124287082623,1.598892548940872,0.8993979704938322,0.17195910863654523,-0.25790276356777425
ETTh1,2022,pca_fit,3,0.7206171375607298,0.6019488208946758,0.8586081414323163,0.6562990550429407,1.0190417878980167,0.7088107662443164,1.1618870469478593,0.7568266536637558,1.3755533945013436,0.827820052381591,1.4374721115091114,0.8469474087390227,1.531916247058724,0.8746430507967047,1.569776520846653,0.889906058586908,0.15600164360027963,-0.26964553107829675
ETTh1,2023,balanced_interval,3,0.7174213000183024,0.6001720970100767,0.871659079119615,0.6605003501957781,1.0425707661896246,0.71628646536962,1.1891892604313485,0.7648290208209375,1.4078282319881061,0.8375044492811781,1.4731212558337177,0.8575656238140037,1.5658484280328486,0.8837262511141221,1.5966279933336747,0.8957702444720157,0.17390822863103417,-0.26146750853191014
ETTh1,2023,block_dct2_b144,3,0.7215069165111643,0.6065685571597863,0.8707706522176604,0.6643432982935796,1.0331021214096012,0.7162964344258835,1.180113264607664,0.7661279064766702,1.402434142125359,0.8399999459154522,1.4708162745694198,0.8613024888694852,1.5713068827728467,0.8907179464100884,1.606347624212677,0.9037195042157568,0.17291052021288686,-0.2561984710814334
ETTh1,2023,block_dct2_b16,3,0.7248635507311253,0.6082675973497157,0.8791204334808751,0.6681700197482422,1.040243932754346,0.7207832312835014,1.184671022722836,0.7676639324816104,1.4092157279316937,0.840075973563192,1.4759937119411795,0.8595120506765476,1.5856102108004324,0.8907977565270551,1.6277914231779629,0.9069992398413309,0.1798591734340873,-0.2538847449571239
ETTh1,2023,block_dct2_b32,3,0.7334100266208602,0.6109370537705674,0.8902795796359686,0.6712092019870718,1.0456758056531668,0.7227821859724686,1.1935712330775312,0.7708793688797897,1.413837063259156,0.8426511824549551,1.4787079524321451,0.8618942473211665,1.5830909250184553,0.8920237645870369,1.6206264054361073,0.9061879190943246,0.1843763924650503,-0.2511128094080965
ETTh1,2023,block_dct2_b48,3,0.7125745256591766,0.6005480126426408,0.8710612416654244,0.6627866408660852,1.0407941547722406,0.7192540245474649,1.1854972024059816,0.7673378722420807,1.3969730809882532,0.8379691982766501,1.4653174009497294,0.8584242003312105,1.5739627478673193,0.8890621789914542,1.6142844801001228,0.9041355197903271,0.1727625639662455,-0.257922316587448
ETTh1,2023,block_dct2_b96,3,0.7223968736563703,0.604228452857644,0.8711459856908129,0.6616542386576104,1.0322887608024838,0.715073715287223,1.178324575697079,0.7639652353287878,1.404880063575311,0.839944563375674,1.4742252353405294,0.8616158414408878,1.5793348517104688,0.8921158312357009,1.6211342432647387,0.9076814762953994,0.17512000689814386,-0.2569754906588283
ETTh1,2023,block_pca_fit_b144,3,0.7340679406273959,0.6082920673067713,0.8922628812155371,0.6685119433826154,1.0536583559138812,0.719904158313244,1.1987062639710806,0.7696752679507717,1.4194893549545495,0.8434285512342967,1.4855679338198042,0.8640260518545736,1.5840591726199242,0.893080103159236,1.6182612419174343,0.9061178366983043,0.18722502561713847,-0.2522902863681436
ETTh1,2023,block_pca_fit_b16,3,0.7264026112297557,0.6098818775301582,0.882578615169895,0.6704842896614637,1.0461270169130177,0.7232416775961603,1.1932172769786202,0.7711824965959027,1.4154045387034697,0.8426435551328646,1.4822316627223215,0.8624480118513624,1.5927701482165841,0.8935764762435834,1.6315659435943277,0.9087451770352737,0.18414612205181805,-0.25068657834926567
ETTh1,2023,block_pca_fit_b32,3,0.7199398485228502,0.6059063849464857,0.8795314455023129,0.6655870333273065,1.037466369724777,0.7185366149323418,1.1892801038416905,0.7680323324604065,1.4085230137380067,0.8394898798092436,1.4731066021066281,0.8589860686243322,1.5766246821255152,0.8887010998555409,1.6120878226047954,0.9021730499995231,0.17698846404022903,-0.25631054962491495
ETTh1,2023,block_pca_fit_b48,3,0.7213162028469009,0.605922854211133,0.8710191705052527,0.6635069847619198,1.035328009044173,0.7177627565460932,1.1858115483686307,0.767626860666166,1.4011639675565442,0.8386518613829008,1.468149282275687,0.8586866790450685,1.5773509695683177,0.8897712686487282,1.6168072950177763,0.9048954277467809,0.1747353582159673,-0.2565404664894069
ETTh1,2023,block_pca_fit_b96,3,0.7194107384602938,0.6024815865210718,0.8646129532232061,0.657679844226774,1.0280760135981815,0.712772252937131,1.1735705043465752,0.7621626119241653,1.398128851308979,0.8380488507004817,1.4667100543183578,0.8589940214426174,1.5693955061641063,0.8886926181816392,1.6110493290573347,0.9041475599870855,0.16983458247229055,-0.2604203306305595
ETTh1,2023,dct2,3,0.7261325233260039,0.6047429904065059,0.8693888951542807,0.6594151763953946,1.0326010610300134,0.7120876699608947,1.1807990866142517,0.7616837277400614,1.3983423873034648,0.8341107824623731,1.4632508786556442,0.8540107201113898,1.559419585474843,0.881798190405903,1.5922799663559102,0.8951146435970928,0.17046419805158977,-0.26336598507861136
ETTh1,2023,pca_fit,3,0.7316153282251686,0.6042794387918412,0.8699682158542161,0.6583193644555464,1.0280940318085792,0.7092624573269535,1.166891866734726,0.75584023955714,1.3743672224173014,0.8252038216001534,1.4348477330933977,0.8439714044007426,1.5311921875279888,0.8725914354450065,1.5721453971492092,0.8891602350146717,0.16097391117425736,-0.27009571547542494
ETTh2,2021,balanced_interval,3,0.25465269802948437,0.35845501544811514,0.3337546173360653,0.40252313912040233,0.38245095895140363,0.42757801852196786,0.42518602010887724,0.44978873085121374,0.4948591968399528,0.48794081939703754,0.5317209578563206,0.5071584600405452,0.6294630507336278,0.5561361700349451,0.7406728263863107,0.6032550241430241,-0.7974737596629425,-0.7591501107341228
ETTh2,2021,block_dct2_b144,3,0.2382317363191293,0.3496115250588359,0.31572207172102146,0.3952617399538886,0.3720985288444752,0.4248668474959671,0.42643648589623545,0.4508818976540103,0.5070689680622067,0.49156118381958114,0.5452066330735401,0.5104085120164875,0.6458870302458821,0.5597385326520308,0.7556043679274201,0.6076442122441786,-0.8039199379826001,-0.7616041324665278
ETTh2,2021,block_dct2_b16,3,0.2600200952098304,0.3613983933467615,0.3388315468122321,0.4073103572878893,0.384804278024801,0.431202808898142,0.4320123996485927,0.45449101502483047,0.5042414050076132,0.4919207117848722,0.5405533418986747,0.5102603778160691,0.6467474263215269,0.5615347894446001,0.7565353464211537,0.6096572922313584,-0.7797796955788822,-0.7499899719135816
ETTh2,2021,block_dct2_b32,3,0.2504792817116076,0.3542114523248482,0.33520166473772295,0.40387239322707175,0.3873843971522992,0.43132280031049874,0.44077645887594835,0.45744549294440323,0.5152720110973503,0.49652107070163765,0.5519743265992542,0.5146638427105189,0.653155541871172,0.5642819248719992,0.7577709973585894,0.6101520876715152,-0.7756981707782569,-0.7497665727391755
ETTh2,2021,block_dct2_b48,3,0.24195158894911378,0.34995828286815783,0.32477864260674133,0.3980564339540762,0.3800884277335484,0.4271393562858979,0.42789276292976364,0.45133194964974016,0.5047899397700897,0.4906197392731535,0.5427783709369449,0.5094306112668954,0.6478971751794991,0.5607357098749418,0.7605402686004589,0.6100560479654751,-0.7952849568101545,-0.7595696904206246
ETTh2,2021,block_dct2_b96,3,0.2401829169108966,0.34994424100700344,0.3236662294632049,0.3984468755757594,0.37820470450290294,0.4275905531421212,0.4290688952906363,0.4530808562340666,0.5037387881874594,0.4910839627877837,0.5430381280939619,0.5101310905792132,0.6462845321719607,0.5605695667490972,0.758895127436831,0.6101433208719095,-0.7976918341911047,-0.7585659318499866
ETTh2,2021,block_pca_fit_b144,3,0.24625769685534318,0.3525144218305256,0.32185832268600745,0.39800756472917664,0.3740511245819695,0.42570172332317185,0.4270711191253435,0.4514961169254379,0.5005761864648024,0.4897445938309879,0.5393625600622122,0.5087384913094891,0.6413974974204375,0.5585066757543342,0.7553272637526578,0.6080408356461801,-0.8004076113581717,-0.7603559054799082
ETTh2,2021,block_pca_fit_b16,3,0.2675731134592887,0.3658244450339178,0.33871399539381863,0.407962790154337,0.38487076801110026,0.4318077786079206,0.4303458456900499,0.45468092901044543,0.5020472075744831,0.49194688819934723,0.5386269036192863,0.5103110061684958,0.6468039905959707,0.5623193970094865,0.757458040839423,0.6109564731392707,-0.7775334734268988,-0.7475811759698877
ETTh2,2021,block_pca_fit_b32,3,0.24885480436082594,0.3546592455569225,0.32670958276886686,0.4012765275930444,0.38204447519306034,0.42975985902296726,0.4336315374222799,0.4551479132409571,0.5089570981135813,0.49426556756025164,0.5467195226630304,0.5129245210733346,0.6498879238829072,0.5632956721509067,0.7554729109283975,0.6093612290970839,-0.7872406587169204,-0.7528709235188961
ETTh2,2021,block_pca_fit_b48,3,0.24223960729875355,0.3512986191269924,0.32732427525133867,0.3998265376509932,0.3835505452746587,0.42893504888888595,0.4306679447612088,0.45254747904258263,0.5083571260276828,0.4923024690400498,0.5450304841429818,0.5107003354499072,0.6509995717543446,0.5626256754261516,0.7636262042744703,0.6117666086725899,-0.7897176795070889,-0.756166867516002
ETTh2,2021,block_pca_fit_b96,3,0.2554805688688322,0.35639857992529855,0.3261028280927312,0.39945834402095826,0.37990046630961355,0.42703699517574945,0.43040291422482063,0.4525556064174342,0.5040671804316327,0.4909541786181389,0.542249188607566,0.5097425236832371,0.644686589449725,0.5599357241103361,0.7574246871309209,0.6098027411646273,-0.7887410557985034,-0.7566109584086185
ETTh2,2021,dct2,3,0.23834360497586873,0.34981451396617164,0.3204699757634303,0.3960201949799058,0.3746802362870435,0.42331064658883194,0.42360424118833817,0.4482230591106401,0.4969529724090565,0.4880366839614403,0.5340842942306994,0.5071912810785607,0.6300383041123625,0.5551674813806491,0.7398930740822575,0.6021362839529122,-0.8127915406114191,-0.7663430293039413
ETTh2,2021,pca_fit,3,0.23842384690508595,0.34769873463957685,0.3147333538853735,0.3925557882337075,0.36297138737438495,0.4180115333550901,0.4112255296315201,0.4427960977052178,0.49114424667871753,0.48384864134063477,0.5300170915035936,0.5037540924291861,0.6308334995956769,0.5541436138334856,0.7445707724849262,0.6031290427862807,-0.8241629616397246,-0.7732491659882099
ETTh2,2022,balanced_interval,3,0.2545965543459003,0.35918306888654994,0.33657140841856686,0.40631610539473384,0.3879920883393548,0.4334992621958029,0.4289254907649621,0.4552701609872958,0.49897849420349855,0.4946952494528506,0.5357905519594431,0.514264749809917,0.6338209063114879,0.5630895735219449,0.7409703909934579,0.6078698809100866,-0.7906562691547722,-0.7485272255613584
ETTh2,2022,block_dct2_b144,3,0.24045860715763065,0.3522842159605664,0.3196921800102328,0.4008313600852885,0.3777226346748347,0.43211792364825796,0.42896381072054324,0.45694800630507393,0.5062275028511869,0.4964118266107989,0.5429207699922184,0.5144926657537704,0.643579041175624,0.5632873228832278,0.7489978558516321,0.6091874859184926,-0.8008590516236931,-0.7517864909284572
ETTh2,2022,block_dct2_b16,3,0.26269170877342185,0.3633219105166196,0.3420159928337757,0.4111629862106768,0.39085433026349137,0.437645804347859,0.4394122132675263,0.46172598239207774,0.5113338009030183,0.49890488410980943,0.5469502310202451,0.5169609542051441,0.6535314923654346,0.5682766678194988,0.7614151379585049,0.6159577800219647,-0.7679351052113285,-0.7381515177356018
ETTh2,2022,block_dct2_b32,3,0.25333748965585806,0.3577728686253602,0.3375008358615959,0.40792030934061607,0.38992400035066727,0.4361462010789314,0.4431937695014199,0.4619698539866375,0.5155119193337215,0.500034945140765,0.5518307258004511,0.5180738238217585,0.6514734229532761,0.5670445989581675,0.7571342935571592,0.6132593057572212,-0.772326719627179,-0.7416966696275424
ETTh2,2022,block_dct2_b48,3,0.2449910166309841,0.3529256774489907,0.32616634468029393,0.4024836357118345,0.383236166930453,0.43344801056415566,0.4331833038714948,0.4587546746807757,0.510121732936662,0.49772671554842446,0.547298784024667,0.5160681781923957,0.6501283084140196,0.566239975219666,0.7614744949545708,0.6152539729406155,-0.7876912620757808,-0.7475624609071476
ETTh2,2022,block_dct2_b96,3,0.2430163110079099,0.3537748649221749,0.33177606871915677,0.4065589670400861,0.38887532332058466,0.43672477252542835,0.4366290270295434,0.4609881065990544,0.510787613996434,0.49859941561175936,0.5493122973946335,0.5173628623157585,0.6511125312999908,0.5667958948795947,0.7594554048362475,0.6143457435277422,-0.7832757014471625,-0.7439840580263705
ETTh2,2022,block_pca_fit_b144,3,0.2504364221497613,0.3570905851982726,0.3289374853912139,0.4054272186737115,0.38337128402606446,0.43483532665670477,0.43167588428287346,0.4584320700337887,0.5028705699583343,0.49559338915062734,0.5413057975846532,0.5143093899689645,0.642110201516883,0.5632167307849711,0.7524047023662301,0.6109948124745247,-0.7904923731974799,-0.7473747556827433
ETTh2,2022,block_pca_fit_b16,3,0.26960217710348877,0.36829471048721946,0.344364912919081,0.41327380264252567,0.3918627615781047,0.438827175965299,0.4397804878792246,0.46255169966388693,0.5098261676314462,0.4985816413595456,0.5451219236654614,0.5164932081854885,0.6496965936470899,0.566911755226868,0.7564986540492384,0.6141844682273679,-0.7657399957179463,-0.736106997285498
ETTh2,2022,block_pca_fit_b32,3,0.255420034669271,0.36011025825891435,0.33121539251536175,0.40617898975314515,0.38747808139931433,0.43576655221298927,0.43792242716535346,0.46066671114914026,0.5096839535322405,0.4980410472497923,0.5471733148779098,0.5165295695349105,0.6481247062321888,0.5660161156834226,0.755678134960195,0.6129168761627091,-0.7793009728565027,-0.7430487073271819
ETTh2,2022,block_pca_fit_b48,3,0.2486555959078337,0.35508456233983987,0.3305169037515027,0.40471997310082536,0.38765590799657784,0.43518784787961623,0.4335232138928315,0.4584165549835837,0.5091712181544504,0.49682921669109137,0.545698662435328,0.5149755687556598,0.6504687547631535,0.5658467724256692,0.7598930583031045,0.6140997155220156,-0.7834412428392367,-0.7465110466852037
ETTh2,2022,block_pca_fit_b96,3,0.2579027570349972,0.3599608539520181,0.3336113726653763,0.4069081069002667,0.38641783938310237,0.435249569843712,0.4330242361589,0.45886092143936713,0.5046089120514965,0.4956035740696384,0.5430915706811816,0.514429080287254,0.6448876817251006,0.5642164737227499,0.7542791543368211,0.6126913438004564,-0.7819836952776069,-0.7450824328225768
ETTh2,2022,dct2,3,0.23945018977792065,0.35027489579429893,0.3265731044973914,0.4007109226359811,0.38114918253543134,0.4293431308583459,0.42701349120746906,0.4535193082885976,0.49699816927656787,0.4926713724850597,0.5337148348949242,0.5120076323023185,0.6324688240821099,0.5614383984403025,0.739118650501897,0.6061219930293316,-0.8064373886031235,-0.7568780225129199
ETTh2,2022,pca_fit,3,0.24081871332378835,0.3503107117474014,0.3166392096711211,0.3960250063809868,0.36491506232477045,0.42267417911102506,0.41093468736515976,0.4469657353788632,0.4888220901098064,0.4877050135696982,0.527630439248006,0.5077190846652669,0.6293176095556468,0.5586433868345113,0.7398560216720028,0.6061185861523041,-0.8238311905415245,-0.7650543475416993
ETTh2,2023,balanced_interval,3,0.2554131204434718,0.3598773536044537,0.33774504274260675,0.4069437390328341,0.38451016170004276,0.4309693505403372,0.4260632064339045,0.4523520656717361,0.4959766520757519,0.49054943698715264,0.5327215964160087,0.5099613484726575,0.6246615535513956,0.5558649014893347,0.7344203166866227,0.6013461326575017,-0.7961864242714392,-0.754693658167532
ETTh2,2023,block_dct2_b144,3,0.23856143013911602,0.35186319426621215,0.317718219191477,0.398561968002461,0.37329437829410905,0.4279265097166394,0.4265822650973276,0.4539439708686697,0.5052933386164262,0.4940886427369971,0.5437100674950058,0.5129249864813527,0.64057000986755,0.5595020449821331,0.7494524733590485,0.6060418878368655,-0.8053526682221813,-0.7571463381187669
ETTh2,2023,block_dct2_b16,3,0.2560871024404476,0.3623976625103908,0.3416237552343021,0.4121659468630623,0.38982964385919106,0.43719859664609717,0.4437394418850904,0.46390969828176987,0.522347573354284,0.5042865513038601,0.5616581382712836,0.523737638577601,0.667407264843665,0.5738249860582332,0.7807623641030207,0.6230840841665269,-0.758621168847332,-0.7320818922853707
ETTh2,2023,block_dct2_b32,3,0.2527424653920089,0.35851464107044223,0.3391683530039137,0.40927931044260835,0.39223395295452873,0.4373878393703023,0.4520987606533633,0.4659509746077292,0.5281544550561351,0.5056530714241269,0.5661396388015627,0.5242384138361184,0.6624360512853673,0.5704259500025282,0.7686021637031101,0.6164377459289601,-0.7585860502244757,-0.7353295119814797
ETTh2,2023,block_dct2_b48,3,0.24341901885726372,0.352447433687242,0.32647793380909573,0.40116768593481716,0.3828702852339841,0.43050400934784183,0.4347304480450485,0.4568546523618738,0.5135336535733375,0.4972666336881316,0.5514617136346471,0.5160281058172131,0.6508873761877699,0.563882451917479,0.7640075031443724,0.6128767825501398,-0.7857088635617544,-0.7506427481068704
ETTh2,2023,block_dct2_b96,3,0.2412334070687355,0.35254745188165837,0.32486507178495483,0.40183353344607686,0.3813821502538548,0.43123760030129427,0.4345786310058652,0.45782996367041046,0.509743879915998,0.4960624512181047,0.5489951399420768,0.5151822900405857,0.6490179915688213,0.5630570383033139,0.7585233081081786,0.6106534227925263,-0.7907320742223279,-0.7510661117102173
ETTh2,2023,block_pca_fit_b144,3,0.2461327140419263,0.35382180165655885,0.32357307551584946,0.4007847109838793,0.3758252349178699,0.4287853515922334,0.42894361845690443,0.45511702948247007,0.5046668010369654,0.4947091616920909,0.543838848407326,0.5136349334177357,0.6392089065974439,0.5592613065181643,0.7502889834497191,0.6062478564147592,-0.7978819379231407,-0.7548656072534677
ETTh2,2023,block_pca_fit_b16,3,0.2598119665922175,0.3657811407178725,0.3466810382902523,0.4158253925898444,0.39604433083677465,0.44120685847455654,0.45336357242159236,0.4693311920168865,0.5375750004737166,0.5121259787421929,0.5784116853453174,0.5322480798151943,0.6873427069620539,0.5841512988277069,0.8027906106790836,0.6344372571078856,-0.7358971589056112,-0.7187925413014039
ETTh2,2023,block_pca_fit_b32,3,0.2581247293922331,0.36179795807452997,0.3397773026183332,0.4100911560327874,0.3930657025741423,0.4375474658287545,0.4497909450027518,0.4649442906324715,0.5252077024236204,0.5039906864064828,0.5628184366957142,0.5224639755133874,0.6597498030441329,0.569152175938503,0.7650326214347335,0.6147523648826873,-0.7586273967310662,-0.7356241068580189
ETTh2,2023,block_pca_fit_b48,3,0.24524764249169065,0.3534877990463188,0.33183841725261704,0.40393256959720875,0.38640393155806346,0.4325325015388351,0.4337138424096209,0.45662486587898377,0.5094530665985814,0.4955402010009294,0.5465020110766641,0.5139663193808914,0.6470273886047949,0.5624616551931466,0.7572348372052448,0.6099386690160504,-0.7858649469213642,-0.7507422561909414
ETTh2,2023,block_pca_fit_b96,3,0.2573785170902803,0.36011132671614066,0.330927055541774,0.404950539058401,0.3864704039166166,0.433072740266094,0.43856328262384203,0.45934602631821814,0.5112376700284,0.49687681917510246,0.550824628440372,0.5159660400395224,0.6474430564988308,0.5626824339885101,0.7573219284608641,0.6104781467089565,-0.7772458338513334,-0.7462266962919264
ETTh2,2023,dct2,3,0.24228850855292192,0.3542718555105014,0.3244960147586523,0.40022341310818677,0.376188867045433,0.4260894243084982,0.4231474842870383,0.4499066332734532,0.4970441104621146,0.48975968522403324,0.5335909628741909,0.5088658253626327,0.6262561100425323,0.5552742497830985,0.732768094833107,0.6000589676917651,-0.8108663320151728,-0.7617095175976012
ETTh2,2023,pca_fit,3,0.24247354097882942,0.3506586055989954,0.3203536519425435,0.3966363906439493,0.3667720808617149,0.4213849926105997,0.41499558766571476,0.4464063745833315,0.49625266044951793,0.48860827801779777,0.5353864223544408,0.508568454543981,0.6307262153889391,0.5555028917660086,0.7388481905940156,0.6011784752283404,-0.8158346577540774,-0.7665632464300454
ETTm1,2021,balanced_interval,3,0.413319914957225,0.44043142172090083,0.46588253983342526,0.46959298148581863,0.539599916157541,0.5038745077656248,0.6029583776410968,0.5313842587006585,0.7046729984107907,0.5699756248118588,0.7487522111126732,0.5856632133244701,0.8919362132355906,0.6329826585439717,1.0149756276997721,0.6765895393405401,-0.43863177269954534,-0.6048452728034825
ETTm1,2021,block_dct2_b144,3,0.40588325333097197,0.4379876640925585,0.4571393793939437,0.46626379761013564,0.5270433422428307,0.49928714004398983,0.5956646651089291,0.5282588192906366,0.7034040974967144,0.569217491607161,0.7523616684373411,0.5868158904046668,0.898126925123309,0.6349843610040776,1.0247201911856492,0.6792150273946537,-0.4452990892423425,-0.607352544779
ETTm1,2021,block_dct2_b16,3,0.41334123781166604,0.44042442038070867,0.4680556491442413,0.4700763873694408,0.5379896017315817,0.5033237235225463,0.6029847892269948,0.5311190492598007,0.7061903931409237,0.570161603581687,0.7513447441183243,0.58643582865665,0.8954364142023455,0.6340677302341691,1.016307764922781,0.6768184575087541,-0.4370572688679788,-0.6044558106439898
ETTm1,2021,block_dct2_b32,3,0.4083866397265409,0.43923144548383813,0.46067642448602475,0.4665830898561615,0.535708514245966,0.5018339411246995,0.6012519023906011,0.5295843340950009,0.7082493230502757,0.5702237529372688,0.7536651618181376,0.586494807602446,0.8978874294028326,0.6343236559065603,1.0182307672323618,0.6769370419433229,-0.44011460612027004,-0.6063609615376101
ETTm1,2021,block_dct2_b48,3,0.4112507760572165,0.4397998739518372,0.4646488283967063,0.46893154483041627,0.5370357565388211,0.5030317623132681,0.6018154094327708,0.5310383821042005,0.7039001763191315,0.5697100162589306,0.7509667882221932,0.5866430415194037,0.8968616381230393,0.6345241382714483,1.0251602770937902,0.6793897585830673,-0.4382547320518601,-0.6045204625030967
ETTm1,2021,block_dct2_b96,3,0.40950838404533674,0.4388786985954827,0.46275906973311387,0.4681134539059516,0.5347445634093255,0.5018383648592684,0.601795507797168,0.5300773614042787,0.7074148408561243,0.5699825751160618,0.7530109572805062,0.5864393726916687,0.8939229612943146,0.6332661387772966,1.0222125360048102,0.6783216947111436,-0.4396412599425976,-0.6059524908619536
ETTm1,2021,block_pca_fit_b144,3,0.4044904243170038,0.43458866522946,0.45931895777800014,0.4656870631099372,0.5285564189421468,0.49793843827794493,0.5959723773534935,0.5267065375468593,0.7057927661236523,0.5689872014258442,0.7536150216463391,0.5862110712205747,0.8989788899222747,0.6347461672401538,1.0222178005152287,0.6781415171356628,-0.4442665875011271,-0.6096111692315168
