origin,channel,min_gain,target_std_scaled,uvhf_common96_mse,dlinear_common96_mse_h96,dlinear_common96_mse_h192,dlinear_common96_mse_h336,dlinear_common96_mse_h720,relative_gain_h96,relative_gain_h192,relative_gain_h336,relative_gain_h720,mean_range96,q25_range96,visibility96,persistent_fraction96,mean_sorted_gap96,accuracy_eligible
1699,6,0.02598321625573463,0.42008293949881303,0.06537986195470359,0.0671239582785973,0.08046298878714703,0.0912073976217126,0.10001235186744356,0.02598321625573463,0.4300916011333834,0.5251704421505139,0.02875809612000524,1.234530240454753,0.9278787416638039,0.07843203979004197,0.21875,0.4115100801515843,True
18,2,0.37234623279290757,0.3383267045507407,0.054992443037160665,0.08761588938096197,0.10379304978796944,0.11650205012677428,0.11324591305264602,0.37234623279290757,0.457570126190861,0.534615467185287,0.712427633103607,1.344934021157623,0.9751245419909367,0.07839894190069369,0.20833333333333334,0.44831134038587434,True
335,4,0.22810492480951927,0.33334357554836513,0.1428652508746079,0.18508377040668775,0.19046442248469786,0.1962300960978336,0.22893061843454307,0.22810492480951927,0.2781797547149848,0.2648192215190154,0.7968252050058264,0.6298609953199877,0.46174267522417267,0.07835066316436873,0.2708333333333333,0.20995366510666258,True
321,4,0.04251980596968152,0.33554823177466725,0.14617110553186827,0.16176893471908263,0.17377004897753542,0.16547707864908615,0.2139393552274195,0.0964204234533691,0.06282415730876356,0.04251980596968152,0.7549433922518738,0.6296774944443939,0.4812800637599679,0.07832783683379604,0.20833333333333334,0.2098924981481313,True
300,4,0.2740420894375101,0.33553878628669465,0.12877177844165244,0.25583127612162126,0.2957771821014294,0.25471988661735684,0.3117833599202104,0.49665349603136555,0.40078745211645483,0.2740420894375101,0.7710214220318022,0.6285325287411266,0.5006523066944624,0.07818541045270877,0.20833333333333334,0.2095108429137089,True
257,4,0.4788550396617367,0.33970653497316444,0.1185363057898372,0.29295612687051475,0.34316654127084883,0.2809293006130768,0.32809921924815394,0.5953786423376982,0.6823368993634986,0.4788550396617367,0.769801124706017,0.6124866994993875,0.4618491761563348,0.07816318269724226,0.20833333333333334,0.2041622331664625,True
129,4,0.7754873813958302,0.33523100306358455,0.07001466257303024,0.311851792599999,0.3678714690722226,0.3069669364617926,0.3691889744162551,0.7754873813958302,0.8697851398578178,0.8657302587207811,0.8242090931783473,0.5609730918833684,0.3701251791752469,0.07793606117002769,0.23958333333333334,0.18699103062778946,True
1673,6,0.433514606775248,0.4008693614488034,0.08520825194887323,0.16218853301223227,0.19398865091829856,0.13919176771616962,0.1862890214919759,0.4746345480389368,0.6458584972479797,0.5585025209144834,0.433514606775248,1.2160659067648578,0.9099028759404888,0.07791205357555302,0.17708333333333334,0.4053553022549526,True
243,4,0.5541284597133982,0.3415330589791127,0.08909556021225473,0.23194926219243195,0.27366347732225,0.22667946107742143,0.27241695389416476,0.6158834075603206,0.7402181852876686,0.5541284597133982,0.8000533944485557,0.5719525772683405,0.4238461857384124,0.07786964684220772,0.22916666666666666,0.19065085908944682,True
299,4,0.3847682218122257,0.3359171505763482,0.135357727222477,0.27381824506202984,0.31463523653261793,0.2683961998112269,0.33299963988815334,0.505665785010734,0.5065517333462705,0.3847682218122257,0.7991564858978718,0.6253151690061257,0.4735431168206361,0.0777851915619556,0.22916666666666666,0.20843838966870856,True
2028,0,0.14285446571520444,0.42989628644015243,0.07162522272636643,0.08967282898087033,0.09918057192302583,0.0821671025286083,0.0843651394621918,0.20126058762296828,0.14285446571520444,0.33032619665262775,0.4075486744862131,0.9833280016135101,0.6048793414666989,0.07773958377672323,0.1875,0.3277760005378367,True
91,4,0.6505240259330523,0.3376474372494132,0.09770833801069934,0.2795852798509741,0.3416753166376445,0.29304960921688145,0.35607847560569406,0.6505240259330523,0.8448095167167695,0.8722962418447118,0.8632056631746882,0.6165548218755953,0.43317677389900666,0.07762241277853545,0.22916666666666666,0.20551827395853176,True
253,4,0.6105011851707786,0.3407527341434375,0.14592802405128177,0.41224512674819697,0.4794128388031802,0.36169366866425906,0.4279961292098074,0.6460163757365265,0.7474774888195338,0.6105011851707786,0.8452030991167668,0.6068668908145872,0.41688309946849245,0.07758770908384006,0.23958333333333334,0.2022889636048624,True
1849,4,0.30377121167185517,0.2507948141115535,0.6833461692953922,0.9814965723211652,1.0089841771506982,1.1884473541050662,1.2571783426650878,0.30377121167185517,0.41564132252094343,0.4751319029204534,0.6458346174589267,0.7407468440272128,0.5595197979132394,0.07754077412983434,0.19791666666666666,0.2469156146757376,True
2143,4,0.5645219184839969,0.3157833846008318,0.05447046547656228,0.12508199100845122,0.12234801120612578,0.11439911163018568,0.1366682983121207,0.5645219184839969,0.7438056569116085,0.7757555565987567,0.903862879767776,0.3668266182425099,0.2398214269877741,0.07738477349937009,0.3020833333333333,0.12227553941416996,True
270,4,0.4745548239136318,0.3409060991237911,0.13943881321645094,0.3754973728048201,0.4224989453827823,0.3748970717358113,0.44148514207196143,0.6286556889202795,0.6319957777883861,0.4745548239136318,0.7919522464300908,0.620903022109062,0.4798824119164635,0.07736866474993698,0.20833333333333334,0.206967674036354,True
10,2,0.3363019686351951,0.3309694065486657,0.0784304705243299,0.1181719197856415,0.13744855156297,0.15609642866166676,0.15317426423783143,0.3363019686351951,0.4723483610368161,0.598720518938607,0.7217592885793709,1.4080602442258976,1.0586839006255389,0.07729931303186259,0.16666666666666666,0.46935341474196585,True
1850,0,0.10862701363532667,0.37658853534218306,0.16902799763026025,0.18962656510336348,0.19328949918727525,0.24228228307463087,0.26065279183024925,0.10862701363532667,0.2786024549906062,0.3508757463147131,0.4757120757701704,1.1574761067188288,0.7899668947900835,0.07717645803325975,0.25,0.3858253689062763,True
1942,4,0.3383188531525857,0.32434849672942256,0.12765376749402854,0.19292338628996164,0.20315170600000024,0.2075411654687915,0.21436502428472134,0.3383188531525857,0.5506833286687389,0.7159133958035462,0.8132546316627688,0.4690115799581429,0.27745401546241055,0.07717573867756324,0.2604166666666667,0.15633719331938098,True
78,4,0.6849640931545041,0.3408066412762883,0.08534663763253562,0.27091082564881236,0.33285673878415983,0.2894981654017873,0.3498468252642555,0.6849640931545041,0.8532239543610199,0.884461796261123,0.8534689295158393,0.657148453231399,0.49697235370601334,0.07714820863906659,0.17708333333333334,0.21904948441046634,True
1190,6,0.09834124850945702,0.46032898073744377,0.08690468024720414,0.09638311623276652,0.11160500477740697,0.09338792643477012,0.08915584910051873,0.09834124850945702,0.4048885992256078,0.5270951061293232,0.32328584045323405,1.321092798841665,1.0528686827075262,0.07708107961681539,0.17708333333333334,0.440364266280555,True
317,4,0.10514792336590761,0.33633382591125005,0.13008319213420538,0.17325421139566366,0.18487279779149338,0.16948817312996564,0.21947178403932543,0.24917731530847387,0.1388647366406296,0.10514792336590761,0.7567547118130153,0.6191619508636345,0.49847443178819617,0.0770197707379303,0.17708333333333334,0.20638731695454482,True
2097,4,0.3845783035251805,0.3205301870833757,0.064491631692653,0.10479258703758054,0.10706620169156533,0.103239098788045,0.12007771642486942,0.3845783035251805,0.7643754737991132,0.8184491858704991,0.9085032134000496,0.4094104627159438,0.22877769526125746,0.0769964838553415,0.28125,0.13647015423864792,True
2075,4,0.5659545129142526,0.32173306176591543,0.04837935798819407,0.11146149292559408,0.11169076891720797,0.11581492899009065,0.1345702628829478,0.5659545129142526,0.7954654137483574,0.842946619078069,0.902386146217659,0.43900496825513,0.25326170631373657,0.0769224500706698,0.25,0.14633498941837667,True
376,6,0.06383199737204526,0.5019612584883141,0.1368419463278108,0.14617242412011122,0.16504971181018627,0.18494736786659904,0.1951945608734221,0.06383199737204526,0.41345986552274816,0.5119631240244831,0.592516259113542,1.435611038260499,0.7076913901906323,0.07691141404846828,0.2916666666666667,0.47853701275349964,True
250,4,0.5433717000279903,0.34112794579977856,0.10824038453794287,0.3236164301311682,0.3867189999697018,0.2900658548516299,0.3489045703980582,0.6655287727694454,0.7581601198942479,0.5433717000279903,0.8162182775057059,0.570415886383205,0.3648901742643318,0.07686979187169764,0.25,0.19013862879440166,True
1848,4,0.4284199897980113,0.2508127210198279,0.5637683859598251,0.9863332795011446,1.0172823741190606,1.184864311467963,1.2495491250306479,0.4284199897980113,0.4969817784416377,0.5294757280673218,0.6866236593217385,0.7203589622722117,0.5339165588827655,0.07686613312582767,0.16666666666666666,0.24011965409073724,True
248,4,0.554023359699735,0.3410418722603768,0.11254705761534926,0.28188997174121466,0.3349197802872082,0.26137826712686546,0.31653224151953313,0.6007411795455015,0.7450466752276372,0.554023359699735,0.8240038863281045,0.5657145848448912,0.4104197377023411,0.07677378089685143,0.2708333333333333,0.1885715282816304,True
128,4,0.7490122517974958,0.3355187714690495,0.06874879081463107,0.2739129352208958,0.3292022364436895,0.2742714785868432,0.3313712141420961,0.7490122517974958,0.8632463236344163,0.8646268398967288,0.8366326976871311,0.5520419513748316,0.39231402598318255,0.07662065084408014,0.23958333333333334,0.18401398379161052,True
251,4,0.47086047659247077,0.3405012552419575,0.10350635116605982,0.2977866942052267,0.349393368239406,0.28119793541377014,0.3312396431718896,0.652414452424372,0.7211499849143997,0.47086047659247077,0.7879973973955002,0.5651038815288583,0.42529031071595114,0.07660348920775543,0.23958333333333334,0.18836796050961943,True
1859,0,0.13644708116163906,0.37697029008753963,0.11238160356770843,0.13013864132250583,0.14333464549265887,0.17221843999914685,0.17594704602047806,0.13644708116163906,0.3239128831960033,0.3730675899915332,0.467629456613302,1.088220795215752,0.6533965872883698,0.07655294902844104,0.23958333333333334,0.36274026507191737,True
22,2,0.46031090617234105,0.3399586561001769,0.041712165956914626,0.07728925122625276,0.09002234306362493,0.10381176001756631,0.10175204363091539,0.46031090617234105,0.46337592869751887,0.48265992999375984,0.6873174013047583,1.3104429735435064,1.050765491322764,0.0763883885237587,0.20833333333333334,0.43681432451450214,True
235,4,0.5709380850182948,0.341460270770965,0.0800834841164922,0.1866478503921908,0.22515582947681154,0.18488019528845503,0.21384808338228156,0.5709380850182948,0.7493379698723716,0.6024423480722284,0.7986370215602583,0.5602322476555344,0.42888603114896284,0.07627395873082206,0.20833333333333334,0.1867440825518448,True
89,4,0.6281106204967056,0.34032026179664043,0.0950077276270946,0.25547308652371176,0.3160555971127846,0.2760309330600262,0.3270714647461786,0.6281106204967056,0.8080685241815914,0.8698927103227511,0.8294379032183832,0.648925791732351,0.4978126045669029,0.07618288093909618,0.1875,0.216308597244117,True
17,2,0.4133173398160991,0.33809782814888145,0.05082959928879843,0.08663900049963201,0.10258177171252197,0.1143492150683652,0.11273833267948251,0.4133173398160991,0.46739093498761275,0.5345165925653101,0.7143774639274962,1.3059611570810201,0.9920029888240123,0.07612713431877578,0.17708333333333334,0.4353203856936734,True
82,4,0.6525002866292516,0.34079388387885934,0.08559829628023141,0.2463262356389525,0.30865749563960737,0.2577070945221995,0.3131296091736165,0.6525002866292516,0.8501720121759477,0.887134743876515,0.8419909118100046,0.6478827338203944,0.487032912164409,0.07606042755886137,0.17708333333333334,0.2159609112734648,True
312,4,0.01762373306721765,0.336302566939622,0.2304200157476838,0.23455372804059196,0.25278939063902106,0.23439201276360158,0.2911305083393592,0.01762373306721765,0.20959428627688148,0.29723549975899977,0.818088880021292,0.6106163460347395,0.5167534495696913,0.0759567523728315,0.13541666666666666,0.20353878201157982,True
298,4,0.3921659184673153,0.3359596855884259,0.1286458512487633,0.29518728617089235,0.3377211013494934,0.29211071248738446,0.36168633753048657,0.564189051237503,0.5276558157339699,0.3921659184673153,0.782443317699164,0.6103487048123076,0.4493822047000151,0.07592345952341954,0.21875,0.2034495682707692,True
26,4,0.25659030221264967,0.3483606035492857,0.13596564678942988,0.18289463696009298,0.22092769241699958,0.2194704151630746,0.26472266099552505,0.25659030221264967,0.7800165067298085,0.8836837234897968,0.8478041125881732,0.8377297567616152,0.6882554967657484,0.07591570233265284,0.14583333333333334,0.27924325225387175,True
229,4,0.535487967802597,0.34169804111892393,0.08647243586129989,0.18615758014326703,0.22527429191167267,0.18067620224414474,0.2201133235093078,0.535487967802597,0.7552581430115017,0.5770937262101735,0.7903695704511828,0.5573828693880885,0.4261419032345515,0.07588602433167034,0.17708333333333334,0.1857942897960295,True
1401,1,0.03403550415277656,0.9802114543375758,0.19675103182088113,0.2928073551523187,0.3163056352985218,0.21794681866011356,0.21478680323759639,0.32805297285469137,0.4869925083429849,0.31328036944670357,0.03403550415277656,0.8125767470521332,0.37671579579892267,0.0757859328112752,0.28125,0.2708589156840444,True
267,4,0.5001869029122579,0.34045582495944426,0.12878863492019357,0.3588674726974664,0.4009472000712237,0.3658414436087731,0.4241775448339912,0.6411248031142533,0.6547520176520198,0.5001869029122579,0.7850784512492943,0.6138043546199837,0.47736428727887414,0.07569486342730027,0.16666666666666666,0.20460145153999457,True
333,4,0.3263527143972941,0.33320937368247344,0.15904588173567755,0.24803893757249199,0.2688129810601902,0.21902435035304121,0.2638786459380886,0.3587866353072299,0.38790806152080737,0.3263527143972941,0.8188541103253896,0.6070731729772394,0.4434812231808394,0.07551600439697023,0.20833333333333334,0.20235772432574647,True
231,4,0.6583533931764676,0.3417300931001775,0.07672886950420758,0.2327482338009689,0.2757453315391098,0.2164963507216228,0.2635470105975591,0.670335330794299,0.7815147834359335,0.6583533931764676,0.8487113123917327,0.5543380031271432,0.3814124799167473,0.07547147482206942,0.2604166666666667,0.1847793343757144,True
2131,4,0.702099591220718,0.3169320450891389,0.05649191387039935,0.18963355606623175,0.19473785895676685,0.15414076116444209,0.18374365628355926,0.702099591220718,0.8094176801633628,0.8101702433189684,0.91142104485748,0.3735310478653897,0.2633357263059821,0.07543295996305867,0.23958333333333334,0.12451034928846323,True
25,4,0.30107622399729694,0.3483533663420051,0.12350133647294533,0.17670215367300324,0.21541205150914292,0.20885088178443703,0.25084798957380644,0.30107622399729694,0.7917696179129101,0.8846170917307379,0.8484125342243771,0.8318345325168567,0.6535984336854028,0.07538147266570228,0.14583333333333334,0.2772781775056189,True
1849,0,0.10263630593338335,0.37659908918174073,0.19130527589777957,0.21318588790998919,0.21832670676600974,0.27393817252700786,0.29619382425591684,0.10263630593338335,0.24973701190401876,0.328080342357304,0.44864953342266223,1.199077315351675,0.7990495296659219,0.07533150985700132,0.20833333333333334,0.3996924384505583,True
31,4,0.03680852074225782,0.34770049864403596,0.13820211195974566,0.1434835283906866,0.17866295530978016,0.15994249169941963,0.18411941722134764,0.03680852074225782,0.7604801667070584,0.8725922582424332,0.8313002936539783,0.8309286521854334,0.6851303168148348,0.07529938110689795,0.08333333333333333,0.2769762173951445,True
41,4,0.041898131269934136,0.3471878274267514,0.156690624902326,0.16354276096968115,0.2091989242340189,0.17857073466272297,0.20014605789317666,0.041898131269934136,0.7426612975029605,0.87251041018867,0.8260058005920251,0.8154656562105966,0.6403869238942406,0.07520664243493146,0.13541666666666666,0.2718218854035322,True
1698,6,0.056710070877779795,0.4197287061472255,0.07062541742477192,0.07487137861261013,0.08950589683986665,0.10082883756592464,0.11240786553235316,0.056710070877779795,0.4462467971993793,0.5293644388762369,0.06118312051771069,1.207667082688325,0.9105304568938664,0.07515928751901023,0.17708333333333334,0.40255569422944165,True
242,4,0.6108282342434628,0.3416258529220125,0.0968491188978063,0.24885957158154767,0.29570804354247865,0.23414857849809265,0.2865370687963627,0.6108282342434628,0.7545040794803687,0.6122856468925981,0.8220680878191171,0.5601844663119977,0.3771809350874378,0.07514927604465167,0.19791666666666666,0.18672815543733257,True
4,2,0.49751169253390626,0.3342282389003173,0.06478701340694858,0.12893238000631527,0.1501792316494062,0.16547341578534516,0.16718153340338474,0.49751169253390626,0.574231846334484,0.652110268320593,0.7157154215813119,1.5026929631375396,1.0998026553397722,0.07513682060316217,0.21875,0.5008976543791799,True
10,4,0.2964643570811428,0.35067838846885846,0.12308152232418941,0.17494710262801158,0.20009232112186012,0.2087212039673709,0.2587429102489312,0.2964643570811428,0.7874574059502587,0.8791799514649583,0.8716873564268888,0.8286138936135442,0.6437630034437802,0.07508961593943536,0.14583333333333334,0.2762046312045147,True
1674,6,0.43746665202712365,0.40151386864803323,0.09148569116664644,0.17211258037948932,0.20356633120108056,0.1494878459145302,0.19618909965469022,0.4684543630399908,0.6313270738957586,0.5507355105484356,0.43746665202712365,1.1868226497432208,0.886167955898344,0.07486556240276539,0.16666666666666666,0.39560754991440694,True
291,4,0.47506316920314007,0.3370718265524505,0.15955912840401462,0.3235329301076176,0.3716611559969995,0.3255887907306234,0.40135866894711486,0.5068226027225727,0.5657428104720261,0.47506316920314007,0.8156513650522363,0.6009336766269276,0.45283864404382257,0.07475229047577756,0.13541666666666666,0.2003112255423092,True
269,4,0.49670715755355077,0.34042603507047847,0.15253915928229267,0.36981190035676575,0.41884056168991063,0.36589178654503546,0.4295647185171381,0.5875223075970926,0.6273402461825659,0.49670715755355077,0.8160018074567372,0.5954231985256797,0.44989686699686615,0.07459006565464396,0.19791666666666666,0.1984743995085599,True
234,4,0.5943234393860183,0.34160908031166554,0.07121232663275483,0.20491353118293443,0.24456923206977255,0.1971047609722265,0.23578430488443036,0.6524762116895991,0.764715265905344,0.5943234393860183,0.8115052476834719,0.5576178341881526,0.40089288353819086,0.07456391217925172,0.19791666666666666,0.18587261139605085,True
2056,2,0.10196204445205381,0.2605182068570133,0.020386277357237095,0.023158174484035093,0.026327414707773694,0.02099482624125107,0.021614463933708656,0.11969411184413103,0.10196204445205381,0.19154541364169253,0.2694141401190542,1.0995978041957555,0.8848489233078283,0.07444805237393956,0.11458333333333333,0.3665326013985852,True
315,4,0.04665546944383303,0.3365503138661666,0.1800609266471631,0.18887287950571055,0.2024878144013081,0.1866189361527774,0.23917525319646504,0.04665546944383303,0.14184987724865605,0.21492080380468315,0.7793231152242672,0.5977823613011571,0.49272517951912675,0.07436028708542836,0.16666666666666666,0.19926078710038572,True
1999,4,0.5209018355945693,0.3212425532509126,0.06068013458563337,0.12665490935649584,0.125069848585407,0.14986227556256107,0.15007989669510483,0.5209018355945693,0.7417752091777581,0.8425822191134018,0.8921318612768763,0.5034162364055679,0.21815540293772528,0.07429289951634212,0.2916666666666667,0.1678054121351893,True
1683,6,0.1500448586041624,0.40967200180364083,0.10184261473198818,0.11982116440255575,0.13307109172344136,0.14348399135887355,0.17441923823736216,0.1500448586041624,0.4377888086675179,0.5318919377675304,0.23114953759932577,1.1304981025263534,0.9803860603867918,0.07424930574026695,0.10416666666666667,0.3768327008421178,True
1695,6,0.04120292668052161,0.41923056963233246,0.07338563800112154,0.07744753089356417,0.09319717233439606,0.10421998560141292,0.11929279424840418,0.05244702891851871,0.4656485043692614,0.5673823564442073,0.04120292668052161,1.182848937795364,0.9129770818016425,0.07423232769548531,0.17708333333333334,0.3942829792651213,True
1839,4,0.32244883363302357,0.2512789904476706,0.9036301228409399,1.3336706771330598,1.348980189327645,1.5803502465831285,1.6144289333583435,0.32244883363302357,0.4180653209243027,0.45880349277410604,0.584161826623842,0.7186970946116625,0.44659409328374977,0.07420136290050038,0.20833333333333334,0.2395656982038875,True
238,4,0.5704993764537374,0.34152719282896843,0.08097291715790005,0.19008503631002283,0.22821252295827646,0.18825380500055097,0.22447316591011024,0.5740174043692965,0.7380331152218008,0.5704993764537374,0.7944200714393949,0.5442582950169299,0.3743563090658597,0.07409915246177241,0.19791666666666666,0.18141943167230998,True
296,4,0.4105986447024681,0.33567817376395664,0.16114941367695015,0.28549642078258186,0.33373242099001227,0.2726606217929343,0.3474897417458531,0.43554664105693797,0.5133024798943209,0.4105986447024681,0.817722969613374,0.6009037722255753,0.4775770125174006,0.07409574802350484,0.16666666666666666,0.2003012574085251,True
2054,2,0.06415531332337587,0.2575752787960982,0.019024904472640238,0.02259355480673857,0.025344054128336846,0.022532098985821637,0.023105402257523232,0.15794992707539657,0.06415531332337587,0.23397652326466778,0.29868812799399314,1.0941305172677889,0.8235596590759116,0.0740778907912195,0.15625,0.3647101724225963,True
240,4,0.6064119972926709,0.341489954005833,0.07874570459203989,0.21689668176898916,0.26325386498881304,0.20872998698121728,0.2531481646392037,0.6369437100199171,0.7584670204467552,0.6064119972926709,0.8262319382037799,0.5439666219283119,0.39459674206682394,0.07405944203593165,0.17708333333333334,0.1813222073094373,True
254,4,0.5512254833509878,0.34048835607184663,0.14063694751387143,0.3353279202512258,0.3961398989886484,0.30422757697386854,0.3630009799557367,0.5805987541732075,0.7130292764515618,0.5512254833509878,0.8310993000834489,0.5654804211070334,0.40651253662097986,0.07399871507830497,0.21875,0.18849347370234448,True
1649,6,0.0146833746796875,0.3937625244421528,0.07623413478550149,0.08940070471784554,0.10198347910344824,0.089077447799303,0.09218540228362238,0.14727590765529874,0.5418453504461156,0.41369910033944424,0.0146833746796875,0.9581721459230295,0.679679580611861,0.0739130771308495,0.14583333333333334,0.3193907153076765,True
320,4,0.012877210965812291,0.3363726519198459,0.1331904245928873,0.18429351130927296,0.19839330348944376,0.17127377905049856,0.22160472943629342,0.27729183926951606,0.198742363336178,0.012877210965812291,0.7343562040446758,0.5933284381455847,0.4476098632133585,0.07380624764575015,0.15625,0.19777614604852822,True
255,4,0.5392206729576854,0.34018740817642446,0.12516907729812723,0.3334761818389529,0.3828625707798577,0.3164138790563033,0.36858945362763834,0.6246536211135592,0.7072948561264232,0.5392206729576854,0.7982999735493599,0.5620717112394253,0.40856689810851776,0.07374333589635008,0.14583333333333334,0.18735723707980845,True
246,4,0.5054846062390937,0.3410155421009445,0.09111856061580603,0.24240475948108817,0.2896492411920028,0.23725377794813754,0.2804333792477931,0.6241057279120179,0.751147997968321,0.5054846062390937,0.7779686404585335,0.5415742006636837,0.34454711309237496,0.07373372097726599,0.21875,0.18052473355456122,True
2132,4,0.6898179991534363,0.316202414782812,0.0615425562903984,0.19840788995632716,0.20265151355182853,0.15771405592187535,0.18910131963499444,0.6898179991534363,0.7882656932390786,0.795288008560582,0.9062455214019491,0.3711876873386129,0.25817679348946854,0.07371086821474965,0.19791666666666666,0.12372922911287097,True
1915,4,0.44099664959104934,0.31636371879150227,0.10523924671240277,0.1882622825702436,0.1951167410004454,0.20292726269408268,0.21744292480174457,0.44099664959104934,0.5667027115074224,0.7145174434388981,0.8181612536722235,0.42330219246243583,0.2519807905569138,0.07369510469871234,0.2916666666666667,0.14110073082081195,True
228,4,0.5255038439855004,0.3417242694321998,0.08287235422550276,0.182615880474463,0.2213439277373467,0.17972002627333192,0.21667862285133235,0.5461930582916,0.7518554894161932,0.5255038439855004,0.7425021039771922,0.5642923248314553,0.4162481049495881,0.07367535916237813,0.17708333333333334,0.1880974416104851,True
55,2,0.31217573130847287,0.34265853553494163,0.03125916033943129,0.04544643415809785,0.0556759489883202,0.060698921771789184,0.06709064190407729,0.31217573130847287,0.4756981473367874,0.39533408472006404,0.7419656430994315,1.1226861321853407,0.9160850841995654,0.0735398010104667,0.19791666666666666,0.37422871072844693,True
2155,4,0.591327143314514,0.3157616659252429,0.07186342939389039,0.17584585865754324,0.1828944351931258,0.14846282106773367,0.17623577229595044,0.591327143314514,0.6950593046907614,0.7249595227107871,0.8992289946767124,0.3527728347643115,0.24222544348376118,0.07351350191692092,0.22916666666666666,0.11759094492143717,True
236,3,0.1026433872546284,0.49679529216337814,0.22304381625113642,0.3370942579765157,0.3478851441206148,0.2994820443891588,0.3070566198615185,0.338333979374175,0.23653894238919793,0.1026433872546284,0.11894221319853959,0.4576385189221454,0.26221643948710405,0.07350386879046182,0.2604166666666667,0.15254617297404846,True
331,4,0.0435351805703319,0.33324728499189654,0.1381926983899556,0.16345899692535415,0.1714674864062419,0.16001172652854537,0.1947188508752616,0.1545727002529984,0.09983401612198495,0.0435351805703319,0.7327014307792061,0.5905682947500868,0.3984242749184119,0.07346290353161565,0.1875,0.19685609825002892,True
2057,4,0.4145905995454776,0.32379902608501177,0.0589836185718724,0.10075618622809346,0.10382213047909279,0.09987816034214851,0.12198917374014344,0.4145905995454776,0.7847326475919729,0.8506377352609238,0.8981886807308083,0.42809960129486235,0.28033050882108057,0.07344114874117422,0.23958333333333334,0.14269986709828744,True
252,4,0.5379093101300731,0.3403358158943984,0.12347477033676017,0.31784675382463856,0.3726802007585417,0.29288277510339106,0.3498284534543627,0.6115273513069028,0.7216834237892146,0.5379093101300731,0.8235306251100567,0.5597510628432574,0.36309902222342316,0.07343886877809114,0.21875,0.18658368761441912,True
1862,4,0.2506539773745394,0.2518182039532327,0.35080622089933905,0.46814984040380986,0.5011723663490649,0.5696715041380925,0.6035901989355047,0.2506539773745394,0.42116926850699876,0.49365815635984067,0.6620920094355891,0.5726646552947197,0.35859437857521215,0.07342366571354157,0.23958333333333334,0.19088821843157322,True
83,4,0.6096012302113836,0.3407315299408068,0.0986877584261117,0.2527870630318501,0.3148648413811919,0.2684123262450742,0.3201458837241534,0.6096012302113836,0.8054472849575933,0.8681306218240799,0.8387227787108895,0.6252712950019834,0.4705119896409826,0.0734058797302629,0.1875,0.20842376500066115,True
325,4,0.07971072550069591,0.3352413269824351,0.13643779511287057,0.18431128529624438,0.1955241737781225,0.18034268251215524,0.22551261428693672,0.25974258769031167,0.18705604572569767,0.07971072550069591,0.759528523465949,0.5892324284311338,0.4312568525492111,0.0732967303398057,0.19791666666666666,0.1964108094770446,True
292,4,0.5062180824675362,0.3371357076946509,0.17287493427114864,0.3501038173593769,0.39789137698574023,0.3563091248783919,0.433846480418069,0.5062180824675362,0.5750057746416496,0.5118680641386257,0.8244951245707295,0.6201384226408398,0.4833157530061527,0.07324217541845728,0.11458333333333333,0.20671280754694663,True
301,4,0.40418672474071804,0.3355016795855766,0.1274414308800312,0.29188900169400184,0.3380545704386548,0.28349251322377905,0.3441647613599616,0.5633907747794046,0.5061506591250389,0.40418672474071804,0.8041981942182072,0.5884487648350115,0.47040618027331504,0.0731992476207452,0.10416666666666667,0.19614958827833717,True
2055,2,0.07743769018588187,0.2589907268073808,0.02115856921804421,0.024930644990429268,0.02785940429879401,0.02357971808322376,0.024258982638327098,0.15130277511204127,0.07743769018588187,0.21037945532390212,0.27303643690883606,1.0808614306242075,0.8698501299686541,0.07317950989810904,0.125,0.3602871435414025,True
334,4,0.24212163081940652,0.33344761950287083,0.16389218266896957,0.21804666977027676,0.2324416425409813,0.20527890550776004,0.2484699664411707,0.2483619087526615,0.2792760561906442,0.24212163081940652,0.7950085952739586,0.587919936992097,0.39346506592792707,0.0731334648329555,0.21875,0.195973312330699,True
1669,6,0.10772548852811925,0.399473768319126,0.0529284128746876,0.09927186178500623,0.11940392132451687,0.09742825447219072,0.1346407361049816,0.4668336835536031,0.7152306780920359,0.5743092951356661,0.10772548852811925,1.0345621739176245,0.7495943947407397,0.07312802857984171,0.1875,0.3448540579725415,True
2159,4,0.4765432384849152,0.31566412448641074,0.08109386327250985,0.15491988877513604,0.1546126598823525,0.141795136983772,0.17279721510918122,0.4765432384849152,0.6291803759630548,0.6781636847925865,0.887662286647604,0.39152382133954927,0.2562867477258379,0.0730643665344267,0.21875,0.13050794044651642,True
311,4,0.3230763775546984,0.33619467215250465,0.1505535282770447,0.25416553897963584,0.27495907816397375,0.2512650116748681,0.30775938248204665,0.4076556212874032,0.3334253156101292,0.3230763775546984,0.7927140419189624,0.587256161864144,0.45818900191243017,0.07305089546947126,0.15625,0.19575205395471465,True
94,4,0.6510792713457738,0.33690081424941115,0.10445756531362438,0.2993733439584205,0.36465852544892474,0.3129255158622081,0.38422472641944233,0.6510792713457738,0.837516904135172,0.8764702705190321,0.8570008170561988,0.580159741959673,0.39287267178188756,0.0730403807902891,0.1875,0.19338658065322434,True
332,4,0.2394251715750899,0.3333128673735096,0.15931627934604764,0.20946825136979483,0.22765358457362175,0.1935476006294068,0.23262794976988502,0.2394251715750899,0.3007613816376641,0.2681768555002658,0.8186919944911872,0.5868048411119572,0.3973433596134157,0.07299475406605618,0.16666666666666666,0.19560161370398574,True
