comparison,role,metric,candidate,reference,dataset,horizon,gain_percent,candidate_value,reference_value
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm1,720,-0.02531951189392867,0.4256976963990217,0.42558993910377096
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm2,96,0.8621125182218137,0.1677131551175552,0.1691716046989415
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm2,192,0.9568933911614397,0.22191538590303714,0.2240593954503781
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm2,336,0.9079177229628366,0.2735432754182933,0.2760495784653444
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm2,720,0.44348272522471976,0.3499004727099706,0.3514591332521685
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh1,96,-5.004502791138066,0.37419263042176887,0.35635865174855064
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh1,192,-3.911510821922115,0.40463196323635275,0.3894005197651192
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh1,336,-0.2976526393721368,0.4175098853293803,0.4162708441747575
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh1,720,1.2634542315456354,0.4661949806861581,0.47216051266308745
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh2,96,0.7718689644113041,0.24466407117980282,0.2465672472376334
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh2,192,0.062072414845493196,0.28962189429840773,0.2898017812623025
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh2,336,-0.24715306702569606,0.3241033666642963,0.32330431014594435
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTh2,720,-0.04432365142341688,0.4057082405982411,0.4055284955614459
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,Weather,96,-1.2625735478642985,0.18520950470408443,0.18290025447214267
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,Weather,192,-0.9958745238806577,0.2290800830681343,0.22682122824132575
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,Weather,336,-1.1136150090231833,0.27195001328069807,0.26895489124429955
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,Weather,720,-0.8082966506598677,0.3222683951289164,0.3196843968564436
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm1,96,-0.8662025922228089,0.33311143046932606,0.33025078956924103
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm1,192,-0.5037026047817639,0.35752080660674845,0.35572899041605893
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm1,336,-0.24471077609915515,0.380346753750648,0.37941827634194963
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm1,720,-0.33012868880017976,0.4116715128236959,0.41031693889340204
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm2,96,0.9136170671519173,0.2557366189423023,0.25809461539797834
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm2,192,1.1616169393780296,0.2912482360131518,0.29467118643019113
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm2,336,1.269895042793312,0.3261760389286482,0.3303714090753019
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTm2,720,1.115344756919423,0.3770601901871318,0.3813131463726436
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh1,96,-3.056289406805801,0.4024886659199392,0.3905522586119416
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh1,192,-2.474764119001227,0.4199079850948706,0.40976721313282805
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh1,336,-0.34020185884351406,0.43098351297856985,0.4295222702310968
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh1,720,0.9028337682206344,0.47243581505253585,0.47673998462029776
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh2,96,0.4754031718228191,0.31702276447716593,0.3185370999537786
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh2,192,-0.018929761467934014,0.3501744576173576,0.350108182973441
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh2,336,-0.2721042885577507,0.3798545682094324,0.3788237724784423
ordered_over_independent,field_specificity,mae,ccsf_relcal,ccsf_independent_relcal,ETTh2,720,-0.1525846409522913,0.437796513802428,0.4371295212918684
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,Weather,96,0.06804139191010083,0.14257545395789853,0.14267253033341074
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,Weather,192,-0.7946497692728371,0.18591288855978466,0.18444717947366693
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,Weather,336,-2.1464295455242643,0.23990687333457902,0.2348656476804783
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,Weather,720,-2.086395022091736,0.31272909937815835,0.3063376851641034
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm1,96,-0.15898703585086604,0.28651017289363395,0.28605538192102586
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm1,192,0.0362622657027134,0.32395994853562166,0.32407746636755846
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm1,336,0.05341051547452791,0.36270630738577536,0.362900134218119
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm1,720,0.20112044721115607,0.42158115436395144,0.4224307489754483
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm2,96,1.1474487734601913,0.16430421131605977,0.16621140200977189
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm2,192,0.3214640111281253,0.22162630302342443,0.22234104947946548
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm2,336,0.05755984791333546,0.2756834685652419,0.2758422429407593
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTm2,720,-1.125548995355241,0.3533745389995272,0.34944140477868546
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh1,96,-1.2431327190464803,0.36996618111944596,0.36542348224853544
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh1,192,-0.8907522712895188,0.3972436257514712,0.3937364097388288
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh1,336,-1.6931598271044734,0.4158217680027529,0.4088984634853711
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh1,720,-3.0578454998068993,0.4819760024951756,0.46767521692084923
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh2,96,-0.14162352449849092,0.24467976364855565,0.24433372960914454
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh2,192,-0.11427705559037271,0.2867492140119206,0.2864218994986076
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh2,336,-0.22510039010188443,0.3224591577437488,0.3217349311586167
loss_effect_without_contrast,diagnostic_interaction_term,mse,siff_v1_relcal,siff_v1_equal,ETTh2,720,-0.48699627125063927,0.40939083785165464,0.40740678201442215
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,Weather,96,0.17000495937520288,0.18558758951849094,0.18590363491750947
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,Weather,192,-0.8392165527130846,0.22997277971488508,0.22805887191186994
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,Weather,336,-1.2895447412567318,0.272934402566213,0.2694596004586866
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,Weather,720,-0.9304199486177556,0.32306682115203006,0.3200886524761304
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm1,96,-0.22826453700157678,0.3371637755412729,0.3363959029908186
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm1,192,-0.08261147221837462,0.35876030461275193,0.3584641720828189
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm1,336,-0.03873615887370896,0.3798107852256699,0.37966371808464683
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm1,720,0.05392131798186428,0.40995965079929614,0.41018082570662606
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm2,96,1.0103222246066412,0.25023119509346553,0.2527851395387282
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm2,192,0.7013200654413909,0.2880543179552947,0.29008876869776395
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm2,336,0.6321074297122475,0.32354182478622984,0.3255999663647621
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTm2,720,0.2423373064420864,0.3760941796614589,0.37700781023385593
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh1,96,-2.5418622185262363,0.4063191875350339,0.39624713140973583
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh1,192,-2.3261095991773617,0.4220770377263583,0.4124822485479811
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh1,336,-2.812573070742297,0.4372220407306605,0.4252612571322585
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh1,720,-2.8919800783089533,0.4874171930507431,0.47371738077134873
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh2,96,-0.1633179957871933,0.3185053318887095,0.3179860035208754
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh2,192,-0.1674429821082013,0.35019576696570875,0.34961036893819913
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh2,336,-0.24561487993197684,0.3807563814586386,0.37982347847802134
loss_effect_without_contrast,diagnostic_interaction_term,mae,siff_v1_relcal,siff_v1_equal,ETTh2,720,-0.342298704808508,0.4416559456172552,0.4401493201950042
