dataset,arm,epoch,train_loss,train_prediction_l1,train_prediction_full_l1,train_teacher_l1,teacher_loss_weight,train_reconstruction_l1,train_alignment_loss,pred_loss_mode,prefix_samples,val_mean_mse,lr,epoch_seconds,warm_start_checkpoint,teacher_checkpoint,teacher_readout_mode
ETTm2,teacher_preserved_nested_w10,8,1.1976393746593283,0.30510451441853664,0.37067447618570565,0.010972920804766355,1.0,0.004689946042735159,0.8768719949662456,multi-prefix,1,0.18202240206301212,2.061073738537635e-05,82.81719708442688,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
ETTm2,teacher_preserved_nested_w10,9,1.196868796146054,0.3050453993545766,0.3705956328329432,0.01065853049953443,1.0,0.004522484926772969,0.8766423813624732,multi-prefix,1,0.18228021264076233,9.549150281252633e-06,85.16235446929932,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
ETTm2,teacher_preserved_nested_w10,10,1.196499976182076,0.3050630684927624,0.3707092221984532,0.01046709790798875,1.0,0.0044374617655369595,0.8765323462403419,multi-prefix,1,0.18219269067049026,2.4471741852423237e-06,86.74359464645386,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,1,0.427228541338702,0.3521252446387649,0.4161557690492606,0.07827551422526367,0.3,0.005539204616398829,0.4608143722430033,multi-prefix,1,0.49034159630537033,0.0001,148.72637128829956,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,2,0.39621356546556047,0.3335113592365158,0.3953337541609895,0.041431977985164535,0.3,0.004724361157105288,0.455482510130328,multi-prefix,1,0.4899561181664467,9.755282581475769e-05,185.630450963974,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,3,0.3919802835540651,0.33162725100878776,0.3935867527546865,0.036724418497540136,0.3,0.004205381656183259,0.45130325560642925,multi-prefix,1,0.49265551567077637,9.045084971874738e-05,175.19081926345825,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,4,0.3888354827565837,0.3303238269654422,0.39239877387074357,0.03355150987370619,0.3,0.0036265876140808588,0.4481961541012306,multi-prefix,1,0.49089034646749496,7.938926261462366e-05,146.81219840049744,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,5,0.3863364659814628,0.32943839770792194,0.39158465282904115,0.03116788072612419,0.3,0.0029411550732295864,0.4460654828683994,multi-prefix,1,0.4900941774249077,6.545084971874738e-05,166.2121284008026,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,6,0.38431284310370145,0.32875841837174624,0.3909281803167254,0.02940612098383667,0.3,0.002258307674234827,0.4447428021136174,multi-prefix,1,0.49059051275253296,5e-05,186.51492524147034,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,7,0.38248243478769,0.3281749092069344,0.3904071081470066,0.02784152303751733,0.3,0.0015545132771068815,0.4440055539031321,multi-prefix,1,0.4910626709461212,3.4549150281252636e-05,186.5000970363617,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,8,0.3810252246013187,0.32777618662544966,0.3900326660931756,0.02651711914600932,0.3,0.0009254745871966725,0.4436842799455681,multi-prefix,1,0.4900045692920685,2.061073738537635e-05,180.62006378173828,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,9,0.37990999627952543,0.32745987244138647,0.38973070215770056,0.025518158248992173,0.3,0.000437053603113634,0.4435762173163331,multi-prefix,1,0.48963163793087006,9.549150281252633e-06,188.64876866340637,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w03,10,0.3792428886685991,0.3272872513919961,0.38956086800201706,0.024915893116649844,0.3,0.00012582769093385498,0.4435504075368389,multi-prefix,1,0.49047140032052994,2.4471741852423237e-06,160.74610662460327,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,1,0.4716898674407591,0.3501750961591621,0.41415424297970554,0.06989014727678755,1.0,0.005539204616398829,0.4608541967528822,multi-prefix,1,0.49055036902427673,0.0001,154.1384036540985,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,2,0.416242355689245,0.33251040318597525,0.39440716162915695,0.033452508806348494,1.0,0.004724361157105288,0.4555508220023627,multi-prefix,1,0.4920686036348343,9.755282581475769e-05,184.34496402740479,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,3,0.40886386145000425,0.3308994528242397,0.3929429566655779,0.028619006582088633,1.0,0.004205381656183259,0.45140019979072393,multi-prefix,1,0.4911884590983391,9.045084971874738e-05,194.04866003990173,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,4,0.4041968378295537,0.3299440691778806,0.392081874345399,0.025794512920068166,1.0,0.0036265876140808588,0.4483166890292822,multi-prefix,1,0.4907943978905678,7.938926261462366e-05,155.5046010017395,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,5,0.4008190238357451,0.32936253309895414,0.391550428008775,0.0238948402815374,1.0,0.0029411550732295864,0.4462049509859257,multi-prefix,1,0.49118106067180634,6.545084971874738e-05,158.54971051216125,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,6,0.3982700042776252,0.3289397465946012,0.3911369176117522,0.022582190205420398,1.0,0.002258307674234827,0.44489759833481335,multi-prefix,1,0.49112459272146225,5e-05,159.18283009529114,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,7,0.39612247611964224,0.32860339707308295,0.39085689071391033,0.02154728590715878,1.0,0.0015545132771068815,0.44417279853825103,multi-prefix,1,0.4912264570593834,3.4549150281252636e-05,159.25172662734985,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,8,0.39445323505126184,0.3283731362879922,0.3906364510851216,0.020768708137573425,1.0,0.0009254745871966725,0.44385917229234956,multi-prefix,1,0.49113864451646805,2.061073738537635e-05,185.1559317111969,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,9,0.3932018485794429,0.3282041423802772,0.39047322199017565,0.020185037411830056,1.0,0.000437053603113634,0.4437561530606411,multi-prefix,1,0.49105991423130035,9.549150281252633e-06,181.40077829360962,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
Weather,teacher_preserved_nested_w10,10,0.39243966505092837,0.3280925621355914,0.39035473691319733,0.019848032498106846,1.0,0.00012582769093385498,0.4437324276953828,multi-prefix,1,0.4909132868051529,2.4471741852423237e-06,169.2021622657776,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,/home/yingch/exp_outputs/r-2026-fatst/phase5_timealign_hss_h1_readout_gate/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/checkpoint.pt,target-set-decoder
