dataset,variant,target_horizon,mse,mae,source_path,a6_lbf_r256_mse,a6_der_mse,best_stage_control_mse,best_stage_control_name,relative_mse_vs_a6_lbf_r256_pct,relative_mse_vs_a6_der_pct,relative_mse_vs_best_stage_control_pct,beats_best_stage_control
Weather,a8tag_advbin_w02_d0999_wu1,336,0.2336108237504959,0.2645593285560608,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w02_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2317628264427185,0.2315524071455001,0.2316667139530182,a2_nested,0.7973657105162069,0.888963595918213,0.839183913953212,False
Weather,a8tag_advbin_w02_d0999_wu1,720,0.3055220544338226,0.3154867887496948,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w02_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3033995926380157,0.3035028874874115,0.3033372759819031,a2_nested,0.6995598699893968,0.6652875572707106,0.7202472709123331,False
ETTh2,a8tag_advbin_w05_d0999_wu1,96,0.2420409321784973,0.3143816888332367,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2420645654201507,0.2427635043859481,0.2404634952545166,a3e_best,-0.009763197522283384,-0.29764449532004855,0.6559985008581348,False
ETTh2,a8tag_advbin_w05_d0999_wu1,192,0.2827520072460174,0.3456259667873382,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2828057408332824,0.2830275297164917,0.2772313058376312,h1_target_set,-0.019000175564576338,-0.09734829355656505,1.9913701274485662,False
ETTh2,a8tag_advbin_w05_d0999_wu1,336,0.3127742111682892,0.3713670074939728,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3128487765789032,0.3121205568313598,0.3026000261306762,a3d_w03,-0.02383433025674453,0.2094236738410471,3.362255174829132,False
ETTh2,a8tag_advbin_w05_d0999_wu1,720,0.3941113352775574,0.4299677610397339,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3941730856895447,0.3935792744159698,0.3843011856079101,a3d_w03,-0.015665811347642666,0.13518518280137837,2.552724279038854,False
ETTm1,a8tag_advbin_w05_d0999_wu1,96,0.2810438275337219,0.3357466161251068,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2730823159217834,0.2741679549217224,0.2705991566181183,a3c_warm,2.915425550374673,2.507905277975553,3.859831289254023,False
ETTm1,a8tag_advbin_w05_d0999_wu1,192,0.3142628073692322,0.3559343814849853,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3093577325344085,0.310008555650711,0.3081844747066498,a3c_warm,1.5855672313857871,1.3723013900669434,1.9723033317522454,False
ETTm1,a8tag_advbin_w05_d0999_wu1,336,0.3509049415588379,0.376412570476532,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3471782207489013,0.3477792739868164,0.3466947674751282,a3c_warm,1.0734316230717633,0.8987503873333136,1.2143748561223244,False
ETTm1,a8tag_advbin_w05_d0999_wu1,720,0.4097030758857727,0.4074456691741943,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.4079044461250305,0.4069072306156158,0.4067089557647705,official_unified,0.440943896990742,0.6870964828830983,0.7361824908360015,False
Weather,a8tag_advbin_w05_d0999_wu1,96,0.1436946392059326,0.1846922934055328,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.1413587778806686,0.1412898749113083,0.1412940472364425,a2_nested,1.6524345783718086,1.7020075190340656,1.6990043221515982,False
Weather,a8tag_advbin_w05_d0999_wu1,192,0.1857632249593734,0.226512536406517,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.1824371963739395,0.1823788732290268,0.1822764873504638,a3d_w03,1.8231088021198216,1.855670928560138,1.9128839158534028,False
Weather,a8tag_advbin_w05_d0999_wu1,336,0.23590087890625,0.2666509747505188,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2317628264427185,0.2315524071455001,0.2316667139530182,a2_nested,1.7854685874545195,1.877964394478293,1.8276967290564272,False
Weather,a8tag_advbin_w05_d0999_wu1,720,0.3075089752674103,0.3170338571071625,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advbin_w05_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3033995926380157,0.3035028874874115,0.3033372759819031,a2_nested,1.3544456647631264,1.3199504667529505,1.3752676033644162,False
ETTh2,a8tag_advratio_w10_d0999_wu1,96,0.2420680224895477,0.3144166767597198,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2420645654201507,0.2427635043859481,0.2404634952545166,a3e_best,0.0014281600410948059,-0.2864853587278504,0.6672643734687567,False
ETTh2,a8tag_advratio_w10_d0999_wu1,192,0.2828044295310974,0.3456775248050689,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2828057408332824,0.2830275297164917,0.2772313058376312,h1_target_set,-0.0004636759427634196,-0.07882631969327036,2.0102793501720395,False
ETTh2,a8tag_advratio_w10_d0999_wu1,336,0.3128443956375122,0.3714291751384735,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3128487765789032,0.3121205568313598,0.3026000261306762,a3d_w03,-0.0014003383484229026,0.23191000730640177,3.385448982880135,False
ETTh2,a8tag_advratio_w10_d0999_wu1,720,0.3941714465618133,0.4300262928009033,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3941730856895447,0.3935792744159698,0.3843011856079101,a3d_w03,-0.00041583958694246803,0.15045816290053526,2.5683659909323087,False
ETTm1,a8tag_advratio_w10_d0999_wu1,96,0.2732632756233215,0.3307891190052032,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2730823159217834,0.2741679549217224,0.2705991566181183,a3c_warm,0.06626562431450989,-0.32997266170630146,0.9845259824526886,False
ETTm1,a8tag_advratio_w10_d0999_wu1,192,0.3095149099826813,0.3525380790233612,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3093577325344085,0.310008555650711,0.3081844747066498,a3c_warm,0.05080766754561594,-0.15923614333597236,0.4317009405804484,False
ETTm1,a8tag_advratio_w10_d0999_wu1,336,0.3473307490348816,0.3734293282032013,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3471782207489013,0.3477792739868164,0.3466947674751282,a3c_warm,0.04393371382895861,-0.12896828117244796,0.1834413493993825,False
ETTm1,a8tag_advratio_w10_d0999_wu1,720,0.4080485701560974,0.4048647880554199,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.4079044461250305,0.4069072306156158,0.4067089557647705,official_unified,0.035332792382147815,0.28049133920644564,0.3293791229179943,False
Weather,a8tag_advratio_w10_d0999_wu1,96,0.1414031684398651,0.1813322603702545,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.1413587778806686,0.1412898749113083,0.1412940472364425,a2_nested,0.03140276101847306,0.08018517153329796,0.07722986605374071,False
Weather,a8tag_advratio_w10_d0999_wu1,192,0.1825045794248581,0.222960889339447,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.1824371963739395,0.1823788732290268,0.1822764873504638,a3d_w03,0.03693493007890236,0.06892585396853779,0.12513521502952596,False
Weather,a8tag_advratio_w10_d0999_wu1,336,0.2318654060363769,0.2633931636810303,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2317628264427185,0.2315524071455001,0.2316667139530182,a2_nested,0.044260589686828666,0.13517410366634675,0.08576634941133143,False
Weather,a8tag_advratio_w10_d0999_wu1,720,0.3035317361354828,0.3144529163837433,analysis/phase5_timealign_hss_a8tag_teacher_advantage_gate_20260705/raw/official-last/TimeAlignOfficialUnified720_A6S_a8tag_advratio_w10_d0999_wu1_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3033995926380157,0.3035028874874115,0.3033372759819031,a2_nested,0.04355427649658239,0.009505230184170266,0.06410690969325117,False
