comparison,layer,metric,candidate,reference,dataset,horizon,gain_percent,candidate_value,reference_value
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,336,-1.1975927396270514,0.36651207288925985,0.36217469503673355
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,720,-0.8428678151758628,0.42536745533819975,0.42181213659830696
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,96,0.19809102609776863,0.3734890764949303,0.37423039332102964
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,192,0.44744339337144945,0.3989170061037902,0.4007099563299703
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,336,0.8010888343321199,0.42238706392517084,0.42579808483962106
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,720,0.3653091315084622,0.5144721038777356,0.5163584082945473
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,96,2.8175398303086574,0.26315564280130543,0.2707851214527874
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,192,1.82308745404538,0.30136407450045627,0.30696022790428845
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,336,1.5281023008831274,0.33111190433987603,0.33625015062835084
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,720,0.5299074174573648,0.4138451654003624,0.4160498443860841
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,96,2.7368148809491344,0.1644422422858899,0.16906935762448183
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,192,3.2197546533512478,0.22740930048725447,0.234974916288667
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,336,4.430791804805089,0.28296508709827045,0.296083950512941
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,720,2.998833568379067,0.36123925902662807,0.37240712902280054
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,96,-0.49314565631435325,0.18677728563194754,0.18586072155679567
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,192,-0.6125840592796861,0.23092685334801866,0.2295208452373705
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,336,-1.0044406182622145,0.2722100325758713,0.26950303462861225
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,720,-0.8478435139508411,0.3213501072402307,0.31864846688147236
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,96,0.8871456635967334,0.3374474964973448,0.34046794309040834
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,192,0.5547919983285188,0.35975412875221513,0.36176115066918896
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,336,0.2872924532527521,0.3813271224832792,0.3824258029544586
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,720,0.0919440919687986,0.41147393832190954,0.4118526124666918
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,96,0.36484958682957425,0.41302861307788385,0.41454106443872746
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,192,0.5659325096754375,0.4298096871494817,0.43225596417576334
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,336,0.6677898352873912,0.4490424486994578,0.45206126789573686
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh1,720,0.3055901930860583,0.5077847371264218,0.5093412339868291
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,96,2.4666506399753985,0.33699105327266016,0.3455136683850833
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,192,1.7064242635282612,0.36327960665272385,0.36958631724487084
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,336,1.278762888358853,0.38831846228956707,0.3933484563715792
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTh2,720,0.45387271809738117,0.4453929710220627,0.44742370515405744
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,96,0.9269385205729397,0.2500692190212495,0.25240889429179236
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,192,1.3528106857543243,0.2906815018079703,0.2946677992841636
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,336,2.1922182996984674,0.32742393959127564,0.33476266806106925
common_private_vs_common,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm2,720,1.3487094223304075,0.38142991633551465,0.38664462887610107
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,96,0.5593062741857002,0.14377045069416455,0.14457909061915813
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,192,0.6291163780832831,0.18789460042481773,0.18908415984274965
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,336,0.08756833567751254,0.2396569181261752,0.23986696563582266
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,720,-0.10158634246713039,0.311907767732363,0.3115912335947059
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,96,-0.3612158419260991,0.28574231818471324,0.28471388652243074
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,192,-0.3544068563607006,0.3240540638008575,0.32290964986189663
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,336,-1.029688729545164,0.36651207288925985,0.3627766030937764
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,720,-0.27902106184758413,0.42536745533819975,0.4241838929359435
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,96,-1.3516369694477337,0.3734890764949303,0.36850818364928617
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,192,-0.49417344710565025,0.3989170061037902,0.3969553581270632
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,336,-1.1617720190094438,0.42238706392517084,0.41753624466542516
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,720,-8.160136714918176,0.5144721038777356,0.47565777883005955
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,96,-6.106698849702186,0.26315564280130543,0.24801039487060064
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,192,-3.81200266204178,0.30136407450045627,0.29029791042712266
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,336,-2.7953402478558598,0.33111190433987603,0.3221078927717081
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,720,-1.8385289207364819,0.4138451654003624,0.40637386437746825
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,96,0.881869950011005,0.1644422422858899,0.1659053113723549
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,192,-2.978241330121878,0.22740930048725447,0.22083237929674723
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,336,-3.683831104154889,0.28296508709827045,0.2729114887875042
pre_vs_post_synthesis,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,720,-1.8362322271982645,0.36123925902662807,0.35472567192067506
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,96,1.904833134443551,0.18677728563194754,0.19040416730004003
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,192,1.4949598446575174,0.23092685334801866,0.2344315102900795
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,336,0.8329648548607183,0.2722100325758713,0.2744964918810662
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,Weather,720,0.6599324523345107,0.3213501072402307,0.3234848890011476
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,96,-0.000559337941519189,0.3374474964973448,0.33744560903602144
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,192,0.21927320641111914,0.35975412875221513,0.3605447066911223
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,336,0.10430477900140733,0.3813271224832792,0.3817252801931772
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm1,720,0.6856355060873898,0.41147393832190954,0.41431462650816286
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,96,-3.0747484120851043,0.41302861307788385,0.4007078546790398
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,192,-2.8823083982701725,0.4298096871494817,0.4177683158951247
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,336,-3.639002176948014,0.4490424486994578,0.4332755422835752
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh1,720,-6.152381487109926,0.5077847371264218,0.47835454090879914
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,96,-4.5214127962105,0.33699105327266016,0.3224134120055427
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,192,-2.4168094227106085,0.36327960665272385,0.3547070141126342
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,336,-1.6890572357657563,0.38831846228956707,0.3818684850123568
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTh2,720,-1.5699503713237917,0.4453929710220627,0.43850860357199734
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,96,1.1761434007602989,0.2500692190212495,0.25304539574422297
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,192,-0.46294671368967144,0.2906815018079703,0.2893420025159986
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,336,-1.1607352213098832,0.32742393959127564,0.32366702246179657
pre_vs_post_synthesis,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_post,ETTm2,720,-0.8141579631282037,0.38142991633551465,0.37834955331871034
