model,strategy,dataset,horizon,segment,segment_start,segment_end,future_region,mse,mae,baseline_model,baseline_strategy,baseline_mse,baseline_mae,relative_mse_pct,relative_mae_pct,mse_win,mae_win
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,ETTh2,720,1-96,1,96,early_1_96,0.2705238163471222,0.3380659222602844,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.2497519701719284,0.3200547695159912,8.31698991639367,5.627522055531586,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,ETTh2,720,97-192,97,192,middle_97_336,0.33861157298088074,0.3896119296550751,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.33811911940574646,0.386177659034729,0.1456449951720451,0.8892981093029162,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,ETTh2,720,193-336,193,336,middle_97_336,0.3642410933971405,0.4179685413837433,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.36967068910598755,0.41950738430023193,-1.468765544268058,-0.36682141341934926,True,True
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,ETTh2,720,337-720,337,720,late_337_720,0.4766353964805603,0.4921674132347107,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.4840433597564697,0.4898116886615753,-1.5304338189116917,0.4809449483683226,True,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,96,1-96,1,96,early_1_96,0.15633253753185272,0.2080884575843811,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.14802636206150055,0.19702932238578796,5.611281230367071,5.612938756871477,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,192,1-96,1,96,early_1_96,0.15731343626976013,0.20878128707408905,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.14898328483104706,0.1976671665906906,5.591332912386648,5.622643697024521,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,192,97-192,97,192,middle_97_336,0.24278995394706726,0.2858578562736511,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.23583491146564484,0.2821427881717682,2.9491148864257966,1.3167333200170939,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,336,1-96,1,96,early_1_96,0.15846721827983856,0.209442138671875,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.15019100904464722,0.19839726388454437,5.510455844085227,5.567049953752434,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,336,97-192,97,192,middle_97_336,0.244249165058136,0.2870379686355591,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.23710891604423523,0.28319600224494934,3.011379383375301,1.356645701264747,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,336,193-336,193,336,middle_97_336,0.32492795586586,0.33789148926734924,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.31298476457595825,0.33328187465667725,3.8159018078987916,1.383097900364505,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,720,1-96,1,96,early_1_96,0.155328631401062,0.20857146382331848,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.14746259152889252,0.1975940763950348,5.334261245929817,5.555524552435176,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,720,97-192,97,192,middle_97_336,0.2388913631439209,0.2863917648792267,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.2326873242855072,0.2828315794467926,2.6662556189787745,1.2587651772824282,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,720,193-336,193,336,middle_97_336,0.3231548070907593,0.3391560912132263,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.3130928874015808,0.3351799249649048,3.213717108901548,1.1862781605246342,False,False
PatchEncoderLateConflictAdapterRouting,RG-A_late_conflict_adapter,Weather,720,337-720,337,720,late_337_720,0.4075779318809509,0.38698798418045044,PatchEncoderR3PrefixRisk,D1_r3_prefix_risk,0.3891408443450928,0.3799934387207031,4.737895752600063,1.8407016403481524,False,False
