dataset,seed,split,loss,basis,batch_count,mean_responsibility_js,mean_short_pair_cosine,mean_long_pair_cosine,mean_short_negative_pair_fraction,mean_long_negative_pair_fraction,mean_same_component_cosine,mean_same_component_negative_fraction,mean_short_zero_group_count,mean_long_zero_group_count,mean_short_alignment_efficiency,mean_long_alignment_efficiency,mean_short_cancellation,mean_long_cancellation,mean_short_additivity_relative_gap,mean_long_additivity_relative_gap,component_negative_fraction,maximum_cancellation
ETTm1,2023,train,mse,random_s20260717,4,0.00040769390761852264,0.17179510256807717,0.19626439223065972,0.011904761904761904,0.0,0.5001126474567822,0.0,0.0,0.0,0.6249024052039565,0.6461249588620132,0.3750975947960436,0.35387504113798685,1.961300109200479e-07,2.0741106697020147e-07,0.011904761904761904,0.3750975947960436
ETTm1,2023,train,mse,rgnb,4,0.044524443335831165,-0.008201818721136078,0.020859047631910516,0.2976190476190476,0.25,0.6093792006373406,0.0,2.0,0.0,0.5660605229281646,0.5872817577411118,0.43393947707183544,0.4127182422588882,2.298225293089041e-07,2.2070952483840982e-07,0.2976190476190476,0.43393947707183544
ETTm1,2023,validation,l1,dct,4,0.00051392810564721,-0.0031414106294202306,0.00585546627241586,0.4880952380952381,0.2738095238095238,0.5591491737536022,0.0,0.0,0.0,0.4956250520195863,0.5243341756303972,0.5043749479804137,0.4756658243696028,2.4959155076478775e-07,2.3429622562435846e-07,0.4880952380952381,0.5043749479804137
ETTm1,2023,validation,l1,random_s20260715,4,0.00033678917679935694,0.1497923309604327,0.19260814302556573,0.0,0.0,0.5450057802455766,0.0,0.0,0.0,0.6268681536789896,0.6495428549274179,0.3731318463210104,0.3504571450725821,2.0578431353399877e-07,2.11497744686055e-07,0.0,0.3731318463210104
ETTm1,2023,validation,l1,random_s20260716,4,0.00045876920921728015,0.1739182248711586,0.1939199192981635,0.0,0.0,0.550854001726423,0.0,0.0,0.0,0.6300676936766147,0.6461157772327423,0.36993230632338525,0.35388422276725773,2.0339537480718035e-07,2.1185940331858285e-07,0.0,0.36993230632338525
ETTm1,2023,validation,l1,random_s20260717,4,0.0002839415828930214,0.16733425713720776,0.19642364047467709,0.047619047619047616,0.0,0.5482437642557281,0.0,0.0,0.0,0.6193247994152479,0.6457312176268596,0.3806752005847521,0.3542687823731404,2.040080909570146e-07,2.1150444280990334e-07,0.047619047619047616,0.3806752005847521
ETTm1,2023,validation,l1,rgnb,4,0.057389043271541595,-0.004718596290331334,0.019239188767858736,0.23809523809523808,0.13095238095238093,0.6583017081022262,0.0,2.0,0.0,0.5618481483654119,0.5412238475317165,0.43815185163458814,0.4587761524682835,2.4287887425473675e-07,2.2840263248700612e-07,0.23809523809523808,0.4587761524682835
ETTm1,2023,validation,mse,dct,4,0.00335803278721869,-0.006009941558919049,0.012868043388672439,0.5595238095238095,0.19047619047619047,0.520360994551863,0.0,0.0,0.0,0.5548206343717403,0.6377647802004879,0.44517936562825966,0.3622352197995121,2.3023050464506609e-07,2.0555355006145054e-07,0.5595238095238095,0.44517936562825966
ETTm1,2023,validation,mse,random_s20260715,4,0.000721433199942112,0.17739909594612463,0.25319189578294754,0.0,0.0,0.47847345897129606,0.0,0.0,0.0,0.6573862602532718,0.7001304942965626,0.34261373974672815,0.2998695057034374,1.9149157026357945e-07,1.8530521700106453e-07,0.0,0.34261373974672815
ETTm1,2023,validation,mse,random_s20260716,4,0.0009423475712537766,0.20436350925869884,0.2525607558588187,0.0,0.0,0.48869978210755755,0.0,0.0,0.0,0.6612726006398553,0.6984036653447758,0.3387273993601448,0.3015963346552241,1.8806478639986949e-07,1.85269975517082e-07,0.0,0.3387273993601448
ETTm1,2023,validation,mse,random_s20260717,4,0.0006641659419983625,0.19912745741506419,0.2544868728589444,0.011904761904761904,0.0,0.4879938544971602,0.0,0.0,0.0,0.6491698965762274,0.6958538206453395,0.3508301034237727,0.3041461793546605,1.892841544016806e-07,1.8488320981446188e-07,0.011904761904761904,0.3508301034237727
ETTm1,2023,validation,mse,rgnb,4,0.038690902292728424,-0.008056500370730645,0.034616368184548,0.2857142857142857,0.15476190476190477,0.6161612629890442,0.0,2.0,0.0,0.5968630219929684,0.6426166972326188,0.40313697800703163,0.3573833027673812,2.2779009852976444e-07,2.030687873757709e-07,0.2857142857142857,0.40313697800703163
ETTm2,2021,train,l1,dct,4,0.0014107282331679016,-0.00016511040129920553,0.005053824722944271,0.40476190476190477,0.38095238095238093,0.5383116751909256,0.0,0.0,0.0,0.44348544891964714,0.4774622795321624,0.5565145510803529,0.5225377204678376,2.617456855005232e-07,2.612844836008838e-07,0.40476190476190477,0.5565145510803529
ETTm2,2021,train,l1,random_s20260715,4,0.0002906835579778999,0.08194537594958785,0.1119053957185575,0.0,0.0,0.5261764696666172,0.0,0.0,0.0,0.5399422838514492,0.5646821321388837,0.46005771614855084,0.43531786786111626,2.360182178063874e-07,2.4769156674953636e-07,0.0,0.46005771614855084
ETTm2,2021,train,l1,random_s20260716,4,0.0003271690075052902,0.0873376336613936,0.11413605707985837,0.011904761904761904,0.0,0.5215181729623249,0.0,0.0,0.0,0.5401615471976704,0.5655689105477791,0.4598384528023296,0.43443108945222086,2.3249785431064152e-07,2.4534583017209224e-07,0.011904761904761904,0.4598384528023296
ETTm2,2021,train,l1,random_s20260717,4,0.0002162681739719119,0.08982299977270443,0.10715187998167017,0.011904761904761904,0.0,0.5197345316410065,0.0,0.0,0.0,0.5382607317544035,0.5611365532374016,0.4617392682455965,0.43886344676259836,2.3344683138129316e-07,2.446213490830376e-07,0.011904761904761904,0.4617392682455965
ETTm2,2021,train,l1,rgnb,4,0.07781066372990608,-0.0005395988293457776,0.009924387527419077,0.16666666666666666,0.21428571428571427,0.6407099783420562,0.0,2.0,0.0,0.5240851526966132,0.49276296445805867,0.47591484730338685,0.5072370355419413,2.5002868310696254e-07,2.5051346609117326e-07,0.21428571428571427,0.5072370355419413
ETTm2,2021,train,mse,dct,4,0.007481805223505944,0.0027981776622168367,0.011868352843781134,0.42857142857142855,0.34523809523809523,0.5207044460943767,0.0,0.0,0.0,0.5052247354036548,0.579006931296648,0.49477526459634524,0.42099306870335196,2.3873648795732706e-07,2.4017147903234123e-07,0.42857142857142855,0.49477526459634524
ETTm2,2021,train,mse,random_s20260715,4,0.0007180004613474011,0.10719456543613756,0.14079139324548168,0.0,0.0,0.4784473904541561,0.0,0.0,0.0,0.5705385363324607,0.5987672779353571,0.42946146366753934,0.4012327220646429,2.1799795221485234e-07,2.3379132047827787e-07,0.0,0.42946146366753934
ETTm2,2021,train,mse,random_s20260716,4,0.0005997887637931854,0.11435082743299149,0.14844575253803105,0.05952380952380952,0.0,0.4823077012385641,0.0,0.0,0.0,0.5702359890504554,0.595822080609269,0.42976401094954464,0.404177919390731,2.1913075497313234e-07,2.3185315198428076e-07,0.05952380952380952,0.42976401094954464
ETTm2,2021,train,mse,random_s20260717,4,0.0008853478502715006,0.11674138571002654,0.13452919793226534,0.023809523809523808,0.011904761904761904,0.4797959551215172,0.0,0.0,0.0,0.5702741475680876,0.592506882885562,0.4297258524319124,0.40749311711443803,2.1777023447921228e-07,2.3194208563965426e-07,0.023809523809523808,0.4297258524319124
ETTm2,2021,train,mse,rgnb,4,0.059540350921452045,0.0002624475688207894,0.02077788149472326,0.19047619047619047,0.25,0.5923818826675415,0.0,2.0,0.0,0.5725200366144126,0.5931552570825132,0.42747996338558736,0.40684474291748685,2.363942278595171e-07,2.3450699332644496e-07,0.25,0.42747996338558736
ETTm2,2021,validation,l1,dct,4,0.004797650733962655,-0.001109968948488434,0.0027041398522366458,0.45238095238095233,0.41666666666666663,0.5688717407839639,0.0,0.0,0.0,0.4374797584951078,0.4983764613498468,0.5625202415048922,0.5016235386501532,2.631798937957599e-07,2.546601443880684e-07,0.45238095238095233,0.5625202415048922
ETTm2,2021,validation,l1,random_s20260715,4,0.00028073962312191725,0.0775162892948304,0.12204066355757061,0.0,0.0,0.5202548163277763,0.0,0.0,0.0,0.5364561667999633,0.5754509040787374,0.46354383320003667,0.42454909592126255,2.3591700665309795e-07,2.4038350844837875e-07,0.0,0.46354383320003667
ETTm2,2021,validation,l1,random_s20260716,4,0.00033690989948809147,0.08415048459677824,0.12404510857803482,0.0,0.0,0.5169254296592304,0.0,0.0,0.0,0.5363002336231211,0.5766749867333548,0.4636997663768789,0.4233250132666452,2.3408936323619153e-07,2.394197931509326e-07,0.0,0.4636997663768789
ETTm2,2021,validation,l1,random_s20260717,4,0.00030662838980788365,0.08507615415978112,0.11792512563988566,0.0,0.0,0.5201170114534241,0.0,0.0,0.0,0.5346177839566044,0.5718435908909555,0.4653822160433956,0.4281564091090445,2.3482381214612038e-07,2.402602354254952e-07,0.0,0.4653822160433956
ETTm2,2021,validation,l1,rgnb,4,0.07514686696231365,6.224693788681177e-05,0.0075293223919635196,0.14285714285714285,0.22619047619047616,0.6525478646159172,0.0,2.0,0.0,0.5267039036670829,0.5145422579461405,0.4732960963329172,0.4854577420538595,2.50872620934552e-07,2.459883246839049e-07,0.22619047619047616,0.4854577420538595
ETTm2,2021,validation,mse,dct,4,0.014578110538423061,0.0016473583999045548,0.0059629727523618685,0.3333333333333333,0.30952380952380953,0.49734086436884745,0.0,0.0,0.0,0.4787352824517625,0.6020777272635935,0.5212647175482374,0.39792227273640646,2.3936844979532534e-07,2.2531216067001693e-07,0.3333333333333333,0.5212647175482374
ETTm2,2021,validation,mse,random_s20260715,4,0.0007118658977560699,0.1035385321204861,0.16578448843210936,0.0,0.0,0.4029831417969295,0.0,0.0,0.0,0.5665308468165409,0.6187489491655757,0.4334691531834592,0.38125105083442434,2.1577439001753456e-07,2.1304456380597346e-07,0.0,0.4334691531834592
ETTm2,2021,validation,mse,random_s20260716,4,0.0007692099316045642,0.11676857578346417,0.16597314317533302,0.0,0.0,0.41209329451833454,0.0,0.0,0.0,0.5703709703214981,0.6204471512879715,0.4296290296785019,0.37955284871202855,2.1387906675864075e-07,2.1321883408039775e-07,0.0,0.4296290296785019
ETTm2,2021,validation,mse,random_s20260717,4,0.0009343959391117096,0.11334030267538592,0.15670643130406028,0.0,0.0,0.40826817921229774,0.0,0.0,0.0,0.5659674033704031,0.6144968829500344,0.4340325966295969,0.3855031170499657,2.1387794734427564e-07,2.1418010669898876e-07,0.0,0.4340325966295969
ETTm2,2021,validation,mse,rgnb,4,0.0697771217674017,0.0015344864514190704,0.015530232633907525,0.15476190476190477,0.14285714285714285,0.5870039507746696,0.0,2.0,0.0,0.5549994714232336,0.6176167172331931,0.4450005285767664,0.3823832827668069,2.317182836536391e-07,2.2146809614762605e-07,0.15476190476190477,0.4450005285767664
ETTm2,2022,train,l1,dct,4,0.0022340768191497773,0.000910901770805053,0.008644952038247581,0.38095238095238093,0.25,0.5446367018989154,0.0,0.0,0.0,0.43107254222522684,0.47278365264220373,0.5689274577747732,0.5272163473577962,2.669629357480208e-07,2.5945498500933974e-07,0.38095238095238093,0.5689274577747732
ETTm2,2022,train,l1,random_s20260715,4,0.0002657400327734649,0.064499438432644,0.10128955582955054,0.047619047619047616,0.011904761904761904,0.5265282041260174,0.0,0.0,0.0,0.526117758617539,0.5588585357388987,0.473882241382461,0.44114146426110135,2.414713397943491e-07,2.4821317894855785e-07,0.047619047619047616,0.473882241382461
ETTm2,2022,train,l1,random_s20260716,4,0.0002669268869794905,0.072082841524943,0.10074239449265102,0.03571428571428571,0.0,0.525117600602763,0.0,0.0,0.0,0.5239887913128773,0.5546566451250632,0.47601120868712266,0.4453433548749368,2.4065428089439574e-07,2.4883296903992745e-07,0.03571428571428571,0.47601120868712266
ETTm2,2022,train,l1,random_s20260717,4,0.0002923180436482653,0.07345297014606851,0.10466549678295407,0.011904761904761904,0.023809523809523808,0.5309672068272318,0.0,0.0,0.0,0.5192562201874074,0.5555917799746446,0.48074377981259264,0.4444082200253554,2.4006374975414407e-07,2.486080095992972e-07,0.023809523809523808,0.48074377981259264
ETTm2,2022,train,l1,rgnb,4,0.08271577768027782,0.0004446621052920819,0.014473239835795192,0.19047619047619047,0.21428571428571427,0.6460584223270416,0.0,2.0,0.0,0.5178512702337373,0.48909260241726965,0.48214872976626266,0.5109073975827303,2.516196220975071e-07,2.4910169361897714e-07,0.21428571428571427,0.5109073975827303
ETTm2,2022,train,mse,dct,4,0.00916203431552276,-0.0006287692646895133,0.015610653751840195,0.5,0.3214285714285714,0.5159318010721888,0.0,0.0,0.0,0.49675217312166187,0.578549342992153,0.5032478268783381,0.421450657007847,2.506582315789363e-07,2.338842823072682e-07,0.5,0.5032478268783381
ETTm2,2022,train,mse,random_s20260715,4,0.0006288846198003739,0.08988686734145242,0.13046320154708588,0.08333333333333333,0.011904761904761904,0.45924726873636246,0.0,0.0,0.0,0.5573794395329176,0.5912002925236366,0.4426205604670824,0.4087997074763634,2.2676848270005217e-07,2.364371888232313e-07,0.08333333333333333,0.4426205604670824
ETTm2,2022,train,mse,random_s20260716,4,0.0007350521045736969,0.09480414969757908,0.12542640656188486,0.07142857142857142,0.011904761904761904,0.4739151309643473,0.0,0.0,0.0,0.5510844092926213,0.5802305526740053,0.44891559070737874,0.4197694473259948,2.2446232661441439e-07,2.3535288910455232e-07,0.07142857142857142,0.44891559070737874
ETTm2,2022,train,mse,random_s20260717,4,0.0008431007736362517,0.09936551983645629,0.13153796598670028,0.047619047619047616,0.011904761904761904,0.4730205887130329,0.0,0.0,0.0,0.5471843090954762,0.5827674988526728,0.4528156909045238,0.41723250114732724,2.2703321246633861e-07,2.3546123615361882e-07,0.047619047619047616,0.4528156909045238
ETTm2,2022,train,mse,rgnb,4,0.06457655411213636,-0.0004724296391941606,0.025667619389770108,0.2976190476190476,0.2976190476190476,0.5932756543159485,0.0,2.0,0.0,0.5676071868877921,0.5933197962942753,0.4323928131122079,0.4066802037057246,2.4173826128961087e-07,2.3182954430158422e-07,0.2976190476190476,0.4323928131122079
ETTm2,2022,validation,l1,dct,4,0.004895021877018735,-0.0008029159285970742,0.003867664185236208,0.4642857142857143,0.3214285714285714,0.5733300575188228,0.0,0.0,0.0,0.4332610382367339,0.49317685354553953,0.5667389617632661,0.5068231464544604,2.645260657704474e-07,2.56301213519868e-07,0.4642857142857143,0.5667389617632661
ETTm2,2022,validation,l1,random_s20260715,4,0.0002559534623287618,0.07040446185107742,0.11200474688251104,0.023809523809523808,0.0,0.5208072449479784,0.0,0.0,0.0,0.5317439113609065,0.5687241370768433,0.4682560886390935,0.43127586292315667,2.3858768429383767e-07,2.4494369229782903e-07,0.023809523809523808,0.4682560886390935
ETTm2,2022,validation,l1,random_s20260716,4,0.0003038519062101841,0.0753754347374308,0.111043733500299,0.011904761904761904,0.0,0.5187399674739156,0.0,0.0,0.0,0.5273314886516168,0.5652635426656034,0.47266851134838317,0.43473645733439664,2.389472668588516e-07,2.443757348851782e-07,0.011904761904761904,0.47266851134838317
ETTm2,2022,validation,l1,random_s20260717,4,0.0004632170166587457,0.07676831239257895,0.11484599503732863,0.0,0.011904761904761904,0.5321491296802248,0.0,0.0,0.0,0.5223824775305442,0.5655435257884618,0.47761752246945577,0.4344564742115382,2.3826174684734426e-07,2.4406567742813945e-07,0.011904761904761904,0.47761752246945577
ETTm2,2022,validation,l1,rgnb,4,0.0763199869543314,0.0005522732855752111,0.007558611751024034,0.19047619047619047,0.21428571428571427,0.6566836684942245,0.0,2.0,0.0,0.523621028830235,0.5095833880287959,0.476378971169765,0.49041661197120406,2.5146221807621714e-07,2.4622165465374136e-07,0.21428571428571427,0.49041661197120406
ETTm2,2022,validation,mse,dct,4,0.014442857238464057,-0.0007512809215335265,0.008742499057137008,0.4642857142857143,0.25,0.5040380795087133,0.0,0.0,0.0,0.47132110894209805,0.5968674603920092,0.5286788910579019,0.4031325396079908,2.4149840078179924e-07,2.2666447492311773e-07,0.4642857142857143,0.5286788910579019
ETTm2,2022,validation,mse,random_s20260715,4,0.0006007016636431217,0.0948603458236903,0.15688715331877273,0.023809523809523808,0.0,0.4108714950936181,0.0,0.0,0.0,0.5611838307612573,0.6134040887375,0.43881616923874267,0.38659591126250004,2.2117198827004662e-07,2.15286672598572e-07,0.023809523809523808,0.43881616923874267
ETTm2,2022,validation,mse,random_s20260716,4,0.000750761479139328,0.10100136657932862,0.15091156085864418,0.0,0.0,0.4087173811026982,0.0,0.0,0.0,0.5561960091709981,0.6071960145728903,0.4438039908290019,0.39280398542710965,2.2001289566591514e-07,2.1640902401782477e-07,0.0,0.4438039908290019
ETTm2,2022,validation,mse,random_s20260717,4,0.00127491814782843,0.100829679130887,0.1603422099280925,0.0,0.0,0.4269007444381714,0.0,0.0,0.0,0.5488029870658296,0.6135141988327462,0.45119701293417036,0.3864858011672539,2.2039656728850083e-07,2.1498129912486183e-07,0.0,0.45119701293417036
ETTm2,2022,validation,mse,rgnb,4,0.07083583064377308,3.466267080511902e-05,0.01706159394095829,0.21428571428571427,0.11904761904761904,0.5907522171735764,0.0,2.0,0.0,0.5493934143982919,0.612381122099237,0.4506065856017081,0.38761887790076294,2.340557761425551e-07,2.2352314605194335e-07,0.21428571428571427,0.4506065856017081
ETTm2,2023,train,l1,dct,4,0.0031094459409359843,0.00011317260907075957,0.009454574197575095,0.42857142857142855,0.2857142857142857,0.5472504166620118,0.0,0.0,0.0,0.4334293097049733,0.48272986398194706,0.5665706902950267,0.5172701360180529,2.676017849400796e-07,2.5387684004679907e-07,0.42857142857142855,0.5665706902950267
ETTm2,2023,train,l1,random_s20260715,4,0.0003749168827198446,0.057099417594838,0.10854925589990758,0.047619047619047616,0.0,0.535195414509092,0.0,0.0,0.0,0.5115331007880525,0.5631832895923087,0.4884668992119475,0.4368167104076913,2.445927522689162e-07,2.439994909710701e-07,0.047619047619047616,0.4884668992119475
ETTm2,2023,train,l1,random_s20260716,4,0.0003268003783887252,0.06521512717673822,0.10985184674306461,0.07142857142857142,0.011904761904761904,0.533513466162341,0.0,0.0,0.0,0.5157920073857463,0.5625547540284987,0.48420799261425373,0.4374452459715012,2.4357545378367487e-07,2.427810386806824e-07,0.07142857142857142,0.48420799261425373
ETTm2,2023,train,l1,random_s20260717,4,0.00030018441248103045,0.0673916246409395,0.1057837007988599,0.023809523809523808,0.0,0.5375670556511198,0.0,0.0,0.0,0.5106060653710922,0.5565784615959881,0.4893939346289078,0.4434215384040119,2.440975045095891e-07,2.4547179114276383e-07,0.023809523809523808,0.4893939346289078
ETTm2,2023,train,l1,rgnb,4,0.08364289440214634,-0.0005734818230848759,0.01665400354873522,0.20238095238095238,0.21428571428571427,0.64333383589983,0.0,2.0,0.0,0.5231455170026547,0.4987672596724248,0.4768544829973454,0.5012327403275753,2.536282183759255e-07,2.4246142827645774e-07,0.21428571428571427,0.5012327403275753
ETTm2,2023,train,mse,dct,4,0.008338855346664786,0.00401818711820635,0.02285604524548121,0.44047619047619047,0.3333333333333333,0.5105017125606537,0.0,0.0,0.0,0.49735829437082985,0.5838161003646629,0.5026417056291701,0.41618389963533703,2.4664394525322924e-07,2.3558220024747773e-07,0.44047619047619047,0.5026417056291701
ETTm2,2023,train,mse,random_s20260715,4,0.0010091166768688709,0.08393000014170648,0.1344181757775091,0.03571428571428571,0.03571428571428571,0.477820557143007,0.0,0.0,0.0,0.5407064119168835,0.5936548826320598,0.4592935880831165,0.40634511736794027,2.289754106412148e-07,2.2950182220186582e-07,0.03571428571428571,0.4592935880831165
ETTm2,2023,train,mse,random_s20260716,4,0.0007561408856417984,0.08755723883708318,0.13174522412563897,0.11904761904761904,0.047619047619047616,0.48961811512708664,0.0,0.0,0.0,0.5465527648932179,0.5887385626824394,0.4534472351067821,0.4112614373175606,2.2910224545776807e-07,2.2667516493935223e-07,0.11904761904761904,0.4534472351067821
ETTm2,2023,train,mse,random_s20260717,4,0.0009956669382518157,0.09191649519128814,0.12593759080794242,0.03571428571428571,0.0,0.487323559820652,0.0,0.0,0.0,0.5399197065384299,0.5812102814524474,0.4600802934615701,0.41878971854755265,2.2714457795599393e-07,2.319063916500914e-07,0.03571428571428571,0.4600802934615701
ETTm2,2023,train,mse,rgnb,4,0.06568632181733847,0.004256112861912698,0.03442610252282715,0.21428571428571427,0.19047619047619047,0.5835594445466995,0.0,2.0,0.0,0.5722899447939821,0.5999279088576948,0.4277100552060179,0.40007209114230524,2.3633589165757474e-07,2.3282516068328096e-07,0.21428571428571427,0.4277100552060179
ETTm2,2023,validation,l1,dct,4,0.004339549195719883,0.00013569172283279754,0.004529173160249013,0.40476190476190477,0.2857142857142857,0.5625369676521846,0.0,0.0,0.0,0.4358978860182243,0.4953827551144473,0.5641021139817757,0.5046172448855527,2.645310263354744e-07,2.5263285181236513e-07,0.40476190476190477,0.5641021139817757
ETTm2,2023,validation,l1,random_s20260715,4,0.00034092587884515524,0.061519243266610873,0.11184655754117384,0.023809523809523808,0.0,0.5286695084401539,0.0,0.0,0.0,0.5183928908194471,0.5674407914665375,0.4816071091805529,0.4325592085334625,2.4159012213957144e-07,2.422035809215434e-07,0.023809523809523808,0.4816071091805529
ETTm2,2023,validation,l1,random_s20260716,4,0.0003320010000606999,0.06880405301871222,0.10963767948227801,0.07142857142857142,0.011904761904761904,0.5273148491978645,0.0,0.0,0.0,0.5209103332023135,0.5654978437202804,0.4790896667976865,0.4345021562797195,2.4020664607480165e-07,2.40563817926421e-07,0.07142857142857142,0.4790896667976865
ETTm2,2023,validation,l1,random_s20260717,4,0.0003845441169687547,0.07204358553558232,0.10889067265781618,0.011904761904761904,0.0,0.5299181118607521,0.0,0.0,0.0,0.5165127786951977,0.5612739836109566,0.48348722130480226,0.43872601638904335,2.4080283786117343e-07,2.4213670246017476e-07,0.011904761904761904,0.48348722130480226
ETTm2,2023,validation,l1,rgnb,4,0.07872089371085167,-0.002295239445811603,0.007681438849041504,0.22619047619047616,0.19047619047619047,0.6489071369171142,0.0,2.0,0.0,0.5271982944001936,0.5109352922510472,0.4728017055998064,0.48906470774895283,2.510229837356757e-07,2.429692767110874e-07,0.22619047619047616,0.48906470774895283
ETTm2,2023,validation,mse,dct,4,0.013732702122069895,-0.0002902375584069108,0.010856159584363922,0.42857142857142855,0.30952380952380953,0.5041961680565561,0.0,0.0,0.0,0.469510183289912,0.5948681224211789,0.530489816710088,0.4051318775788211,2.4342738784801725e-07,2.1795247894657364e-07,0.42857142857142855,0.530489816710088
ETTm2,2023,validation,mse,random_s20260715,4,0.0008761328645050526,0.082533833227076,0.1579085059153537,0.011904761904761904,0.0,0.42910325101443697,0.0,0.0,0.0,0.5417859946995356,0.6166655801077917,0.4582140053004644,0.3833344198922083,2.2541667771757572e-07,2.117456513116006e-07,0.011904761904761904,0.4582140053004644
ETTm2,2023,validation,mse,random_s20260716,4,0.0008008231234271079,0.08909518377012796,0.1544471034735796,0.09523809523809523,0.03571428571428571,0.4349883177450725,0.0,0.0,0.0,0.5466844611187132,0.6128068048737677,0.4533155388812868,0.3871931951262323,2.2337438348483564e-07,2.114300829414994e-07,0.09523809523809523,0.4533155388812868
ETTm2,2023,validation,mse,random_s20260717,4,0.001226175227202475,0.09293826799174504,0.15284834349794046,0.023809523809523808,0.0,0.43736595128263744,0.0,0.0,0.0,0.540973331382113,0.6090343742817825,0.459026668617887,0.39096562571821747,2.2446660773112543e-07,2.1292871527122399e-07,0.023809523809523808,0.459026668617887
ETTm2,2023,validation,mse,rgnb,4,0.07193069905042648,-0.0032124567776918413,0.017476039339921305,0.2738095238095238,0.21428571428571427,0.5910152047872543,0.0,2.0,0.0,0.5496082970030427,0.6105121025188618,0.45039170299695724,0.3894878974811382,2.3432266723221793e-07,2.142588252264067e-07,0.2738095238095238,0.45039170299695724
Weather,2021,train,l1,dct,4,0.0004678908735513687,0.00525043953149136,0.011549503459329051,0.38095238095238093,0.25,0.5306863220674651,0.0,0.0,0.0,0.5873349205394803,0.6009464504830635,0.41266507946051967,0.39905354951693656,3.7996289067437346e-07,3.1928399211446746e-07,0.38095238095238093,0.41266507946051967
Weather,2021,train,l1,random_s20260715,4,0.0006032122764736414,0.2639952418172643,0.3216831591867265,0.0,0.0,0.532996313912528,0.0,0.0,0.0,0.7242446542408639,0.7522056665962216,0.2757553457591361,0.2477943334037784,3.164901195543826e-07,2.51653476925194e-07,0.0,0.2757553457591361
Weather,2021,train,l1,random_s20260716,4,0.0012586632510647178,0.2895553277007171,0.3325143778430564,0.0,0.0,0.5315570533275604,0.0,0.0,0.0,0.7309364032140684,0.7563922972118177,0.26906359678593156,0.24360770278818236,3.1465791207542964e-07,2.5031772423299545e-07,0.0,0.26906359678593156
Weather,2021,train,l1,random_s20260717,4,0.000519596433150582,0.2881817826557727,0.3158881174223054,0.0,0.0,0.5440098526222366,0.0,0.0,0.0,0.7286429458778909,0.7496449606368261,0.2713570541221091,0.250355039363174,3.140262983389453e-07,2.5144985539421056e-07,0.0,0.2713570541221091
Weather,2021,train,l1,rgnb,4,0.04659227468073368,0.011913041632942623,0.019962398549805152,0.13095238095238093,0.16666666666666666,0.638123381137848,0.0,2.0,0.0,0.6455669181584948,0.6132940569182067,0.35443308184150524,0.3867059430817933,3.739012373191464e-07,3.1340259922032004e-07,0.16666666666666666,0.3867059430817933
Weather,2021,train,mse,dct,4,0.006422329228371382,0.003261940343128074,0.0024844934308757296,0.4523809523809524,0.44047619047619047,0.5835320747324398,0.0,0.0,0.0,0.5166702291246301,0.5739063619309595,0.48332977087536994,0.42609363806904055,3.8937412976872316e-07,2.941473560451322e-07,0.4523809523809524,0.48332977087536994
Weather,2021,train,mse,random_s20260715,4,0.0006063202163204551,0.19317664390075065,0.2706631768849634,0.023809523809523808,0.0,0.5388134409274373,0.0,0.0,0.0,0.6520027100307316,0.712395669290393,0.3479972899692684,0.28760433070960695,3.3915138504963355e-07,2.692139680349354e-07,0.023809523809523808,0.3479972899692684
Weather,2021,train,mse,random_s20260716,4,0.0008357379847439006,0.20725086679504742,0.28201466231119066,0.023809523809523808,0.0,0.5279638416000775,0.0,0.0,0.0,0.6564418633175862,0.7175309851069167,0.34355813668241375,0.28246901489308324,3.4113357049456524e-07,2.692209363726089e-07,0.023809523809523808,0.34355813668241375
Weather,2021,train,mse,random_s20260717,4,0.0006332819757517427,0.20241856497401992,0.2664684404042505,0.05952380952380952,0.0,0.5405504086187908,0.0,0.0,0.0,0.6518775913367376,0.7103523531849992,0.34812240866326233,0.28964764681500077,3.4075344727452067e-07,2.671425310300618e-07,0.05952380952380952,0.34812240866326233
Weather,2021,train,mse,rgnb,4,0.05322466418147087,0.009927587310085074,0.0048031826182046815,0.13095238095238093,0.34523809523809523,0.6234377488493918,0.0,2.0,0.0,0.5923104291566708,0.587682806610546,0.4076895708433292,0.41231719338945405,3.712163734699671e-07,2.799771120702376e-07,0.34523809523809523,0.41231719338945405
Weather,2021,validation,l1,dct,4,0.0008167962660081685,0.001992569811547929,0.00842912448223658,0.5476190476190477,0.3333333333333333,0.5340692028403282,0.0,0.0,0.0,0.6018580891410731,0.626471588697703,0.3981419108589269,0.37352841130229697,3.7615427193634804e-07,3.195700986519808e-07,0.5476190476190477,0.3981419108589269
Weather,2021,validation,l1,random_s20260715,4,0.0007707808981649578,0.2783128437364385,0.35076405941730454,0.0,0.0,0.5359770251171929,0.0,0.0,0.0,0.7344117687971532,0.7719149667891513,0.26558823120284675,0.22808503321084875,3.138204313184817e-07,2.4076455999498564e-07,0.0,0.26558823120284675
Weather,2021,validation,l1,random_s20260716,4,0.0012817420647479594,0.3010985002453838,0.3612674931507735,0.0,0.0,0.529968509716647,0.0,0.0,0.0,0.7403434714792123,0.7773155675519059,0.25965652852078763,0.22268443244809416,3.079510925587383e-07,2.396725965900275e-07,0.0,0.25965652852078763
